"year","pgcasmin","sex","mean","median","n","lowerci_mean","upperci_mean","ptile10","ptile25","ptile75","ptile90"
"2009","(2b) intermediate general qualification","Female","6.58","7","264","6.31","6.85","3","5","9","10"
"2009","(2b) intermediate general qualification","Male","6.88","7","171","6.56","7.2","3","5","9","10"
"2009","(2c_gen) general maturity certificate","Female","7.1","8","368","6.88","7.32","4","6","9","9"
"2009","(2c_gen) general maturity certificate","Male","7.46","8","326","7.23","7.69","4","6","9","10"
"2009","(2c_voc) vocational maturity certificate","Female","6.71","7","755","6.55","6.87","4","5","8","9"
"2009","(2c_voc) vocational maturity certificate","Male","6.76","7","572","6.58","6.94","4","5","9","9"
"2009","(3a) lower tertiary education","Female","6.64","7","731","6.48","6.8","3","5","8","10"
"2009","(3a) lower tertiary education","Male","6.99","7","852","6.85","7.13","4","5","9","10"
"2009","(3b) higher tertiary education","Female","6.98","7","1125","6.85","7.11","4","5","9","10"
"2009","(3b) higher tertiary education","Male","7.06","7","1336","6.95","7.17","4","6","9","10"
"2010","(0) in school","Female","7.09","8","190","6.77","7.41","4","5","9","10"
"2010","(0) in school","Male","7.77","8","227","7.53","8.01","5","7","9","10"
"2010","(1a) inadequately completed","Female","5.37","5","206","5","5.74","2","3","8","9"
"2010","(1a) inadequately completed","Male","6.01","6","151","5.63","6.39","3","3","8","10"
"2010","(1b) general elementary school","Female","6.14","6","1282","6","6.28","3","4","8","9"
"2010","(1b) general elementary school","Male","6.83","7","611","6.65","7.01","4","5","8","10"
"2010","(1c) basic vocational qualification","Female","6.36","7","2609","6.27","6.45","3","5","8","9"
"2010","(1c) basic vocational qualification","Male","6.55","7","3027","6.47","6.63","3","5","8","9"
"2010","(2a) intermediate vocational","Female","6.6","7","3730","6.53","6.67","3","5","8","9"
"2010","(2a) intermediate vocational","Male","6.74","7","2439","6.65","6.83","3","5","8","9"
"2010","(2b) intermediate general qualification","Female","6.68","7","412","6.44","6.92","3","5","8","10"
"2010","(2b) intermediate general qualification","Male","7.44","8","217","7.14","7.74","4","7","9","10"
"2010","(2c_gen) general maturity certificate","Female","7.03","7.55","512","6.83","7.23","4","6","9","10"
"2010","(2c_gen) general maturity certificate","Male","7.39","8","411","7.2","7.58","4","6","9","10"
"2010","(2c_voc) vocational maturity certificate","Female","6.83","7","1309","6.71","6.95","4","5","9","10"
"2010","(2c_voc) vocational maturity certificate","Male","6.94","7","846","6.8","7.08","4","6","9","9"
"2010","(3a) lower tertiary education","Female","6.52","7","924","6.37","6.67","3","5","8","10"
"2010","(3a) lower tertiary education","Male","6.96","7","1021","6.83","7.09","4","5","8","10"
"2010","(3b) higher tertiary education","Female","6.92","7","1685","6.81","7.03","4","5","9","10"
"2010","(3b) higher tertiary education","Male","7.14","8","1749","7.04","7.24","4","6","9","10"
"2011","(0) in school","Female","7.53","8","219","7.25","7.81","5","6","9","10"
"2011","(0) in school","Male","7.76","8","213","7.49","8.03","5","6","9","10"
"2011","(1a) inadequately completed","Female","5.73","5.69","206","5.35","6.11","2","4","8","10"
"2011","(1a) inadequately completed","Male","6.45","6","168","6.1","6.8","3","5","8","10"
"2011","(1b) general elementary school","Female","6.01","6","1346","5.88","6.14","3","4","8","9"
"2011","(1b) general elementary school","Male","6.8","7","622","6.61","6.99","4","5","9","10"
"2011","(1c) basic vocational qualification","Female","6.38","7","2822","6.29","6.47","3","5","8","10"
"2011","(1c) basic vocational qualification","Male","6.54","7","3186","6.46","6.62","3","5","8","10"
"2011","(2a) intermediate vocational","Female","6.56","7","4036","6.49","6.63","3","5","8","10"
"2011","(2a) intermediate vocational","Male","6.82","7","2559","6.73","6.91","4","5","8","10"
"2011","(2b) intermediate general qualification","Female","6.52","7","458","6.31","6.73","3","5","8","9"
"2011","(2b) intermediate general qualification","Male","7.15","7.5","232","6.86","7.44","4","6","9","10"
"2011","(2c_gen) general maturity certificate","Female","6.98","7","560","6.79","7.17","4","6","9","9"
"2011","(2c_gen) general maturity certificate","Male","7.48","8","440","7.28","7.68","5","6","9","10"
"2011","(2c_voc) vocational maturity certificate","Female","6.98","8","1449","6.86","7.1","4","5","9","10"
"2011","(2c_voc) vocational maturity certificate","Male","6.9","7","868","6.76","7.04","4","6","9","10"
"2011","(3a) lower tertiary education","Female","6.79","7","994","6.65","6.93","3","5","9","10"
"2011","(3a) lower tertiary education","Male","7.04","8","1089","6.92","7.16","4","6","9","10"
"2011","(3b) higher tertiary education","Female","6.89","7","1811","6.79","6.99","4","5","8","10"
"2011","(3b) higher tertiary education","Male","7.16","8","1874","7.07","7.25","4","6","9","10"
"2012","(0) in school","Female","7.16","8","233","6.9","7.42","4","6","9","9"
"2012","(0) in school","Male","7.69","8","222","7.44","7.94","5","7","9","10"
"2012","(1a) inadequately completed","Female","5.73","6","219","5.37","6.09","2","3","8","10"
"2012","(1a) inadequately completed","Male","6.33","6","170","5.95","6.71","3","4","8","10"
"2012","(1b) general elementary school","Female","6.1","6","1404","5.97","6.23","3","4","8","9"
"2012","(1b) general elementary school","Male","6.94","7","702","6.77","7.11","4","5","9","10"
"2012","(1c) basic vocational qualification","Female","6.41","7","2868","6.32","6.5","3","5","8","10"
"2012","(1c) basic vocational qualification","Male","6.56","7","3288","6.48","6.64","3","5","8","10"
"2012","(2a) intermediate vocational","Female","6.57","7","4081","6.5","6.64","3","5","8","9"
"2012","(2a) intermediate vocational","Male","6.81","7","2655","6.73","6.89","3","5","8","9"
"2012","(2b) intermediate general qualification","Female","6.55","7","466","6.33","6.77","3","5","8","10"
"2012","(2b) intermediate general qualification","Male","7.16","7","266","6.89","7.43","4","6","9","10"
"2012","(2c_gen) general maturity certificate","Female","6.94","8","591","6.75","7.13","4","5","9","10"
"2012","(2c_gen) general maturity certificate","Male","7.31","8","450","7.12","7.5","4","6","9","10"
"2012","(2c_voc) vocational maturity certificate","Female","6.87","7","1449","6.75","6.99","4","5","9","10"
"2012","(2c_voc) vocational maturity certificate","Male","6.67","7","908","6.53","6.81","4","5","8","9"
"2012","(3a) lower tertiary education","Female","6.69","7","1025","6.55","6.83","3","5","8","9"
"2012","(3a) lower tertiary education","Male","7.11","7","1130","6.99","7.23","4","6","9","10"
"2012","(3b) higher tertiary education","Female","7.02","7","1867","6.92","7.12","4","6","9","10"
"2012","(3b) higher tertiary education","Male","7.21","8","1908","7.12","7.3","4","6","9","9"
"2013","(0) in school","Female","7.21","7","238","6.97","7.45","4","6","9","10"
"2013","(0) in school","Male","7.48","8","223","7.2","7.76","4","7","9","10"
"2013","(1a) inadequately completed","Female","5.91","6.62","200","5.53","6.29","2","3","8","9"
"2013","(1a) inadequately completed","Male","6.6","7","168","6.24","6.96","3","5","8","10"
"2013","(1b) general elementary school","Female","6.17","6","1317","6.04","6.3","3","5","8","9"
"2013","(1b) general elementary school","Male","6.93","8","640","6.75","7.11","3","5","9","10"
"2013","(1c) basic vocational qualification","Female","6.36","7","2750","6.27","6.45","3","5","8","9"
"2013","(1c) basic vocational qualification","Male","6.56","7","3125","6.48","6.64","3","5","8","10"
"2013","(2a) intermediate vocational","Female","6.54","7","3970","6.47","6.61","3","5","8","9"
"2013","(2a) intermediate vocational","Male","6.84","7","2551","6.75","6.93","3","5","8","9"
"2013","(2b) intermediate general qualification","Female","6.58","7","462","6.37","6.79","3","5","8","9"
"2013","(2b) intermediate general qualification","Male","7.06","8","269","6.78","7.34","3","5","9","10"
"2013","(2c_gen) general maturity certificate","Female","7.25","8","606","7.07","7.43","4","6","9","10"
"2013","(2c_gen) general maturity certificate","Male","7.51","8","450","7.32","7.7","5","6","9","10"
"2013","(2c_voc) vocational maturity certificate","Female","6.82","7","1368","6.7","6.94","4","5","8","9"
"2013","(2c_voc) vocational maturity certificate","Male","6.86","7","898","6.73","6.99","4","6","8","10"
"2013","(3a) lower tertiary education","Female","6.6","7","999","6.46","6.74","3","5","8","9"
"2013","(3a) lower tertiary education","Male","7.04","7","1098","6.92","7.16","4","6","9","10"
"2013","(3b) higher tertiary education","Female","6.91","7","1876","6.81","7.01","4","6","8","10"
"2013","(3b) higher tertiary education","Male","7.17","8","1890","7.08","7.26","4","6","9","9"
"2014","(0) in school","Female","7.08","7","238","6.83","7.33","4","6","9","10"
"2014","(0) in school","Male","7.49","7.82","221","7.22","7.76","5","6","9","10"
"2014","(1a) inadequately completed","Female","5.73","6","306","5.43","6.03","2","4","8","10"
"2014","(1a) inadequately completed","Male","6.32","7","238","5.99","6.65","3","4","8","10"
"2014","(1b) general elementary school","Female","5.98","6","1486","5.85","6.11","2","4","8","10"
"2014","(1b) general elementary school","Male","6.73","7","886","6.57","6.89","3","5","9","10"
"2014","(1c) basic vocational qualification","Female","6.34","7","2737","6.25","6.43","3","5","8","9"
"2014","(1c) basic vocational qualification","Male","6.56","7","3139","6.48","6.64","3","5","8","10"
"2014","(2a) intermediate vocational","Female","6.52","7","3670","6.44","6.6","3","5","8","9"
"2014","(2a) intermediate vocational","Male","6.82","7","2411","6.73","6.91","3","5","8","9"
"2014","(2b) intermediate general qualification","Female","6.36","6.59","472","6.15","6.57","3","5","8","9"
"2014","(2b) intermediate general qualification","Male","7.17","7","343","6.93","7.41","4","6","9","10"
"2014","(2c_gen) general maturity certificate","Female","7.11","8","774","6.95","7.27","4","6","9","10"
"2014","(2c_gen) general maturity certificate","Male","7.58","8","683","7.43","7.73","5","7","9","10"
"2014","(2c_voc) vocational maturity certificate","Female","6.93","7","1495","6.82","7.04","4","6","8","10"
"2014","(2c_voc) vocational maturity certificate","Male","6.95","7","1026","6.82","7.08","4","6","8","10"
"2014","(3a) lower tertiary education","Female","6.61","7","978","6.47","6.75","3","5","8","9"
"2014","(3a) lower tertiary education","Male","7.04","7","1063","6.92","7.16","4","6","9","10"
"2014","(3b) higher tertiary education","Female","6.98","7","2150","6.89","7.07","4","6","9","10"
"2014","(3b) higher tertiary education","Male","7.06","7","2043","6.97","7.15","4","6","9","9"
"2015","(0) in school","Female","7.32","8","198","7.02","7.62","5","6","9","9"
"2015","(0) in school","Male","7.91","8","158","7.63","8.19","6","7","9","10"
"2015","(1a) inadequately completed","Female","5.64","5","270","5.33","5.95","2","3","8","9"
"2015","(1a) inadequately completed","Male","5.83","6","194","5.48","6.18","3","3","8","9"
"2015","(1b) general elementary school","Female","6.05","6","1259","5.91","6.19","3","4","8","10"
"2015","(1b) general elementary school","Male","6.68","7","744","6.51","6.85","3","5","9","10"
"2015","(1c) basic vocational qualification","Female","6.4","7","2530","6.31","6.49","3","5","8","9"
"2015","(1c) basic vocational qualification","Male","6.65","7","2884","6.57","6.73","3","5","8","10"
"2015","(2a) intermediate vocational","Female","6.52","7","3472","6.45","6.59","3","5","8","9"
"2015","(2a) intermediate vocational","Male","6.82","7","2291","6.73","6.91","4","5","8","9"
"2015","(2b) intermediate general qualification","Female","6.53","7","433","6.31","6.75","3","5","8","10"
"2015","(2b) intermediate general qualification","Male","7.51","8","309","7.27","7.75","5","6","9","10"
"2015","(2c_gen) general maturity certificate","Female","7.21","7","698","7.06","7.36","4","6","9","10"
"2015","(2c_gen) general maturity certificate","Male","7.34","8","574","7.18","7.5","5","6","9","10"
"2015","(2c_voc) vocational maturity certificate","Female","6.75","7","1425","6.64","6.86","3","5","8","9"
"2015","(2c_voc) vocational maturity certificate","Male","6.96","7","973","6.83","7.09","4","6","8","9"
"2015","(3a) lower tertiary education","Female","6.64","7","935","6.5","6.78","3","5","8","9"
"2015","(3a) lower tertiary education","Male","7.09","8","1007","6.97","7.21","4","6","9","10"
"2015","(3b) higher tertiary education","Female","6.97","7","1993","6.88","7.06","4","6","9","10"
"2015","(3b) higher tertiary education","Male","7.02","8","1949","6.93","7.11","4","6","9","10"
"2016","(0) in school","Female","7.54","8","189","7.21","7.87","4","7","9","10"
"2016","(0) in school","Male","7.66","8","145","7.35","7.97","5","6","9","10"
"2016","(1a) inadequately completed","Female","6.11","6","271","5.81","6.41","2","4","8","10"
"2016","(1a) inadequately completed","Male","5.99","6","207","5.66","6.32","3","5","8","9"
"2016","(1b) general elementary school","Female","6.1","6","1192","5.95","6.25","3","4","8","9"
"2016","(1b) general elementary school","Male","6.57","7","736","6.4","6.74","3","5","8","10"
"2016","(1c) basic vocational qualification","Female","6.34","7","2358","6.24","6.44","3","5","8","9"
"2016","(1c) basic vocational qualification","Male","6.63","7","2715","6.54","6.72","3","5","8","10"
"2016","(2a) intermediate vocational","Female","6.4","7","3216","6.32","6.48","3","5","8","9"
"2016","(2a) intermediate vocational","Male","6.82","7","2120","6.73","6.91","4","5","8","9"
"2016","(2b) intermediate general qualification","Female","6.35","7","410","6.11","6.59","2","5","8","10"
"2016","(2b) intermediate general qualification","Male","6.86","7","287","6.58","7.14","4","5","9","10"
"2016","(2c_gen) general maturity certificate","Female","7.1","7","694","6.94","7.26","4","6","9","10"
"2016","(2c_gen) general maturity certificate","Male","7.28","8","565","7.11","7.45","5","6","9","10"
"2016","(2c_voc) vocational maturity certificate","Female","6.78","7","1450","6.67","6.89","3","6","8","9"
"2016","(2c_voc) vocational maturity certificate","Male","7.13","8","990","7","7.26","4","6","8","9"
"2016","(3a) lower tertiary education","Female","6.59","7","888","6.44","6.74","3","5","8","9"
"2016","(3a) lower tertiary education","Male","7.07","7","947","6.94","7.2","4","6","8","9"
"2016","(3b) higher tertiary education","Female","6.8","7","2083","6.71","6.89","3","5","8","9"
"2016","(3b) higher tertiary education","Male","7.05","7","1982","6.96","7.14","4","6","8","9"
"2017","(0) in school","Female","7.36","8","210","7.08","7.64","5","6","9","10"
"2017","(0) in school","Male","7.72","8","191","7.48","7.96","6","7","9","10"
"2017","(1a) inadequately completed","Female","5.86","5","286","5.55","6.17","2","4","8","9"
"2017","(1a) inadequately completed","Male","6.42","7","226","6.09","6.75","2","5","8","10"
"2017","(1b) general elementary school","Female","5.97","6","1220","5.83","6.11","2","4","8","9"
"2017","(1b) general elementary school","Male","6.67","7","769","6.51","6.83","3","5","8","10"
"2017","(1c) basic vocational qualification","Female","6.3","7","2402","6.21","6.39","3","5","8","9"
"2017","(1c) basic vocational qualification","Male","6.58","7","2805","6.5","6.66","3","5","8","9"
"2017","(2a) intermediate vocational","Female","6.38","7","3629","6.31","6.45","3","5","8","9"
"2017","(2a) intermediate vocational","Male","6.67","7","2494","6.59","6.75","4","5","8","9"
"2017","(2b) intermediate general qualification","Female","6.13","7","493","5.91","6.35","3","5","8","9"
"2017","(2b) intermediate general qualification","Male","7.18","8","316","6.93","7.43","4","6","9","10"
"2017","(2c_gen) general maturity certificate","Female","6.82","7","792","6.67","6.97","4","5","8","9"
"2017","(2c_gen) general maturity certificate","Male","7","7","699","6.85","7.15","4","6","9","10"
"2017","(2c_voc) vocational maturity certificate","Female","6.73","7","1585","6.62","6.84","4","5","8","9"
"2017","(2c_voc) vocational maturity certificate","Male","6.67","7","1075","6.54","6.8","3","5","8","9"
"2017","(3a) lower tertiary education","Female","6.58","7","995","6.44","6.72","3","5","8","9"
"2017","(3a) lower tertiary education","Male","6.99","7","1051","6.87","7.11","4","6","8","10"
"2017","(3b) higher tertiary education","Female","6.81","7","2271","6.72","6.9","4","5","8","9"
"2017","(3b) higher tertiary education","Male","7.15","8","2213","7.07","7.23","4","6","9","10"
"2018","(0) in school","Female","7.13","7","184","6.82","7.44","4","6","9","10"
"2018","(0) in school","Male","7.37","8","156","7.05","7.69","4","6","9","10"
"2018","(1a) inadequately completed","Female","5.41","5","303","5.09","5.73","2","3","8","9"
"2018","(1a) inadequately completed","Male","6.21","7","233","5.87","6.55","2","4","8","10"
"2018","(1b) general elementary school","Female","5.79","6","1153","5.64","5.94","2","4","8","9"
"2018","(1b) general elementary school","Male","6.39","7","767","6.22","6.56","3","5","8","10"
"2018","(1c) basic vocational qualification","Female","6.14","6","2264","6.04","6.24","3","4","8","9"
"2018","(1c) basic vocational qualification","Male","6.48","7","2586","6.39","6.57","3","5","8","9"
"2018","(2a) intermediate vocational","Female","6.34","7","3468","6.26","6.42","3","5","8","9"
"2018","(2a) intermediate vocational","Male","6.66","7","2339","6.57","6.75","4","5","8","9"
"2018","(2b) intermediate general qualification","Female","6.28","7","481","6.07","6.49","3","5","8","9"
"2018","(2b) intermediate general qualification","Male","6.95","7","317","6.7","7.2","4","6","8","10"
"2018","(2c_gen) general maturity certificate","Female","7.04","7","792","6.89","7.19","4","6","9","10"
"2018","(2c_gen) general maturity certificate","Male","6.88","7","676","6.73","7.03","4","6","8","9"
"2018","(2c_voc) vocational maturity certificate","Female","6.54","7","1514","6.43","6.65","3","5","8","9"
"2018","(2c_voc) vocational maturity certificate","Male","6.92","7","1028","6.79","7.05","4","6","8","9"
"2018","(3a) lower tertiary education","Female","6.52","7","952","6.38","6.66","3","5","8","9"
"2018","(3a) lower tertiary education","Male","6.94","7","1024","6.82","7.06","4","6","8","9"
"2018","(3b) higher tertiary education","Female","6.63","7","2225","6.54","6.72","3","5","8","9"
"2018","(3b) higher tertiary education","Male","7.02","7","2114","6.94","7.1","4","6","8","9"
"2019","(0) in school","Female","7.25","8","163","6.9","7.6","4","6","9","10"
"2019","(0) in school","Male","7.78","8","171","7.52","8.04","5","7","9","10"
"2019","(1a) inadequately completed","Female","5.6","5","244","5.26","5.94","2","3","8","9"
"2019","(1a) inadequately completed","Male","6.41","7","199","6.07","6.75","3","5","8","10"
"2019","(1b) general elementary school","Female","5.91","6","987","5.76","6.06","2","4","8","9"
"2019","(1b) general elementary school","Male","6.67","7","693","6.5","6.84","4","5","8","10"
"2019","(1c) basic vocational qualification","Female","6.25","7","2034","6.14","6.36","3","5","8","9"
"2019","(1c) basic vocational qualification","Male","6.6","7","2467","6.51","6.69","3","5","8","9"
"2019","(2a) intermediate vocational","Female","6.39","7","3444","6.32","6.46","3","5","8","9"
"2019","(2a) intermediate vocational","Male","6.75","7","2480","6.67","6.83","4","5","8","9"
"2019","(2b) intermediate general qualification","Female","6.31","7","459","6.08","6.54","3","5","8","9"
"2019","(2b) intermediate general qualification","Male","6.77","7","334","6.54","7","3","6","8","10"
"2019","(2c_gen) general maturity certificate","Female","6.88","7","777","6.72","7.04","4","5","9","10"
"2019","(2c_gen) general maturity certificate","Male","7.03","7","698","6.88","7.18","5","6","8","9"
"2019","(2c_voc) vocational maturity certificate","Female","6.68","7","1544","6.57","6.79","3","5","8","9"
"2019","(2c_voc) vocational maturity certificate","Male","6.86","7","1120","6.74","6.98","4","5","8","9"
"2019","(3a) lower tertiary education","Female","6.73","7","1014","6.59","6.87","3","5","8","9"
"2019","(3a) lower tertiary education","Male","7.03","7","1187","6.92","7.14","4","6","8","9"
"2019","(3b) higher tertiary education","Female","6.88","7","2334","6.8","6.96","4","6","8","9"
"2019","(3b) higher tertiary education","Male","7.13","7","2480","7.05","7.21","4","6","8","9"
