"year","education","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2017","Other degree","East Germany","2.06","1","387","1","1","3","5","5","1.93","2.19","1","5","1","1"
"2017","Other degree","West Germany","1.71","1","2511","1","1","2","4","5","1.66","1.76","1","5","1","1"
"2017","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2017","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2018","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2018","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2018","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2018","lower secondary degree","West Germany","1.43","1","34","1","1","1","3","5","1.12","1.74","1","5","1","1"
"2018","no degree/no degree yet","East Germany","2.13","1","209","1","1","2","5","5","1.9","2.36","1","5","1","2"
"2018","no degree/no degree yet","West Germany","2","1","1221","1","1","2","5","5","1.92","2.08","1","5","1","1"
"2018","Other degree","East Germany","1.78","1","287","1","1","2","5","5","1.63","1.93","1","5","1","1"
"2018","Other degree","West Germany","1.53","1","1736","1","1","2","3","5","1.48","1.58","1","5","1","1"
"2018","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2018","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2019","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2019","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2019","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2019","lower secondary degree","West Germany","1.3","1","55","1","1","1","2","5","1.02","1.58","1","5","1","1"
"2019","no degree/no degree yet","East Germany","2.22","1","166","1","1","4","5","5","1.99","2.45","1","5","1","1"
"2019","no degree/no degree yet","West Germany","1.84","1","1161","1","1","2","5","5","1.76","1.92","1","5","1","1"
"2019","Other degree","East Germany","1.77","1","246","1","1","2","5","5","1.6","1.94","1","5","1","1"
"2019","Other degree","West Germany","1.49","1","1539","1","1","1","3","5","1.44","1.54","1","5","1","1"
"2019","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2019","secondary school degree","West Germany","1.64","1","33","1","1","2","4","4","1.32","1.96","1","5","1","1"
