"plh0164","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"3 on Scale 1 to 10","1989","Couple + C. LE and GT 16","indirect migration background","4","","","","3"
"3 on Scale 1 to 10","1989","Couple + C. LE and GT 16","no migration background","15","","","","3"
"4 on Scale 1 to 10","1989","1-pers.-HH","no migration background","33","0.0437270501679454","0.0293673494643888","0.0580867508715021","4"
"4 on Scale 1 to 10","1989","1-pers.-HH","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1989","Single parent ","no migration background","19","","","","4"
"4 on Scale 1 to 10","1989","1-pers.-HH","direct migration background","9","","","","4"
"4 on Scale 1 to 10","1989","(Married) couple without C. ","no migration background","65","0.0441391463805242","0.034173687150821","0.0541046056102273","4"
"4 on Scale 1 to 10","1989","(Married) couple without C. ","direct migration background","23","","","","4"
"4 on Scale 1 to 10","1989","(Married) couple without C. ","indirect migration background","1","","","","4"
"4 on Scale 1 to 10","1989","Couple + C. LE and GT 16","direct migration background","23","","","","4"
"4 on Scale 1 to 10","1989","Couple + C. LE and GT 16","indirect migration background","1","","","","4"
"4 on Scale 1 to 10","1989","Single parent ","direct migration background","8","","","","4"
"4 on Scale 1 to 10","1989","Single parent ","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1989","Couple + C. LE 16 ","no migration background","38","0.0270155810450159","0.0181510324249252","0.0358801296651066","4"
"4 on Scale 1 to 10","1989","Couple + C. LE 16 ","direct migration background","47","0.0658535937743914","0.0465927375807627","0.0851144499680201","4"
"4 on Scale 1 to 10","1989","Couple + C. LE 16 ","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1989","Couple + C. GT 16 ","no migration background","58","0.0412719464819741","0.0308446985761078","0.0516991943878403","4"
"4 on Scale 1 to 10","1989","Couple + C. GT 16 ","direct migration background","40","0.110762470820415","0.0813040097272406","0.140220931913589","4"
"4 on Scale 1 to 10","1989","Couple + C. GT 16 ","indirect migration background","5","","","","4"
"4 on Scale 1 to 10","1989","Couple + C. LE and GT 16","no migration background","16","","","","4"
"5 on Scale 1 to 10","1989","1-pers.-HH","no migration background","128","0.169184681420778","0.14285702941619","0.195512333425366","5"
"5 on Scale 1 to 10","1989","1-pers.-HH","direct migration background","32","0.257262434580769","0.185111091932609","0.329413777228929","5"
"5 on Scale 1 to 10","1989","1-pers.-HH","indirect migration background","","","","","5"
"5 on Scale 1 to 10","1989","(Married) couple without C. ","no migration background","237","0.147784095557635","0.130566334350369","0.165001856764901","5"
"5 on Scale 1 to 10","1989","(Married) couple without C. ","direct migration background","70","0.203481293077858","0.160498624514526","0.24646396164119","5"
"5 on Scale 1 to 10","1989","Single parent ","direct migration background","14","","","","5"
"5 on Scale 1 to 10","1989","Single parent ","indirect migration background","4","","","","5"
"5 on Scale 1 to 10","1989","Couple + C. LE 16 ","no migration background","183","0.144009734706046","0.124813022007436","0.163206447404655","5"
"5 on Scale 1 to 10","1989","Couple + C. LE and GT 16","no migration background","71","0.170433464929758","0.134727042370995","0.206139887488521","5"
"5 on Scale 1 to 10","1989","(Married) couple without C. ","indirect migration background","4","","","","5"
"5 on Scale 1 to 10","1989","Single parent ","no migration background","63","0.19265153998913","0.150419463012176","0.234883616966084","5"
"5 on Scale 1 to 10","1989","Couple + C. LE 16 ","direct migration background","104","0.173639362719958","0.144223114778471","0.203055610661445","5"
"5 on Scale 1 to 10","1989","Couple + C. LE 16 ","indirect migration background","3","","","","5"
"5 on Scale 1 to 10","1989","Couple + C. GT 16 ","no migration background","196","0.14200449936597","0.123707154947755","0.160301843784184","5"
"5 on Scale 1 to 10","1989","Couple + C. GT 16 ","direct migration background","69","0.166680183861726","0.131697535352098","0.201662832371354","5"
"5 on Scale 1 to 10","1989","Couple + C. GT 16 ","indirect migration background","9","","","","5"
"5 on Scale 1 to 10","1989","Couple + C. LE and GT 16","direct migration background","74","0.172773945523693","0.135301594632494","0.210246296414892","5"
"5 on Scale 1 to 10","1989","Couple + C. LE and GT 16","indirect migration background","5","","","","5"
"6 on Scale 1 to 10","1989","1-pers.-HH","direct migration background","11","","","","6"
"6 on Scale 1 to 10","1989","1-pers.-HH","indirect migration background","","","","","6"
"6 on Scale 1 to 10","1989","1-pers.-HH","no migration background","78","0.0938754487842241","0.0733945352479478","0.1143563623205","6"
"6 on Scale 1 to 10","1989","(Married) couple without C. ","direct migration background","35","0.124511841035921","0.0892614770132153","0.159762205058627","6"
"6 on Scale 1 to 10","1989","(Married) couple without C. ","indirect migration background","2","","","","6"
"6 on Scale 1 to 10","1989","Single parent ","no migration background","27","","","","6"
"6 on Scale 1 to 10","1989","(Married) couple without C. ","no migration background","155","0.0951168420339058","0.0808833003430766","0.109350383724735","6"
"6 on Scale 1 to 10","1989","Single parent ","direct migration background","11","","","","6"
"6 on Scale 1 to 10","1989","Single parent ","indirect migration background","","","","","6"
"6 on Scale 1 to 10","1989","Couple + C. LE 16 ","no migration background","153","0.114477001767333","0.0970687334138977","0.131885270120769","6"
"6 on Scale 1 to 10","1989","Couple + C. LE 16 ","direct migration background","76","0.109955729973551","0.0856620608477885","0.134249399099314","6"
"6 on Scale 1 to 10","1989","Couple + C. LE 16 ","indirect migration background","4","","","","6"
"6 on Scale 1 to 10","1989","Couple + C. LE and GT 16","indirect migration background","8","","","","6"
"6 on Scale 1 to 10","1989","Couple + C. GT 16 ","indirect migration background","5","","","","6"
"6 on Scale 1 to 10","1989","Couple + C. GT 16 ","no migration background","148","0.10533996577127","0.0892475920308877","0.121432339511653","6"
"6 on Scale 1 to 10","1989","Couple + C. GT 16 ","direct migration background","37","0.0917866948315024","0.0646854872854748","0.11888790237753","6"
"6 on Scale 1 to 10","1989","Couple + C. LE and GT 16","direct migration background","39","0.0896541529074809","0.0613370952076822","0.11797121060728","6"
"6 on Scale 1 to 10","1989","Couple + C. LE and GT 16","no migration background","41","0.0848074741852575","0.0583519367668968","0.111263011603618","6"
"7 on Scale 1 to 10","1989","1-pers.-HH","no migration background","109","0.135801366054538","0.111744546024429","0.159858186084646","7"
"7 on Scale 1 to 10","1989","1-pers.-HH","direct migration background","20","","","","7"
"7 on Scale 1 to 10","1989","1-pers.-HH","indirect migration background","3","","","","7"
"7 on Scale 1 to 10","1989","(Married) couple without C. ","no migration background","254","0.153417126460912","0.135932366477793","0.170901886444031","7"
"7 on Scale 1 to 10","1989","(Married) couple without C. ","direct migration background","51","0.144136316033006","0.106637103411396","0.181635528654616","7"
"7 on Scale 1 to 10","1989","(Married) couple without C. ","indirect migration background","2","","","","7"
"7 on Scale 1 to 10","1989","Single parent ","no migration background","45","0.138390352391564","0.101413165212069","0.175367539571058","7"
"7 on Scale 1 to 10","1989","Single parent ","direct migration background","10","","","","7"
"7 on Scale 1 to 10","1989","Single parent ","indirect migration background","1","","","","7"
"7 on Scale 1 to 10","1989","Couple + C. LE 16 ","no migration background","219","0.177289891741408","0.156408380262977","0.19817140321984","7"
"7 on Scale 1 to 10","1989","Couple + C. LE 16 ","direct migration background","91","0.147305562901688","0.119783266751954","0.174827859051423","7"
"7 on Scale 1 to 10","1989","Couple + C. LE 16 ","indirect migration background","5","","","","7"
"7 on Scale 1 to 10","1989","Couple + C. GT 16 ","no migration background","215","0.155489020299548","0.136493682590994","0.174484358008102","7"
"7 on Scale 1 to 10","1989","Couple + C. GT 16 ","direct migration background","54","0.134628821808524","0.102590107320782","0.166667536296265","7"
"7 on Scale 1 to 10","1989","Couple + C. GT 16 ","indirect migration background","15","","","","7"
"7 on Scale 1 to 10","1989","Couple + C. LE and GT 16","no migration background","72","0.170845089390733","0.135104444850246","0.20658573393122","7"
"7 on Scale 1 to 10","1989","Couple + C. LE and GT 16","direct migration background","48","0.110697961616971","0.0795984070930817","0.141797516140861","7"
"7 on Scale 1 to 10","1989","Couple + C. LE and GT 16","indirect migration background","7","","","","7"
"8 on Scale 1 to 10","1989","1-pers.-HH","no migration background","191","0.24490966269339","0.214711412520578","0.275107912866203","8"
"8 on Scale 1 to 10","1989","1-pers.-HH","direct migration background","14","","","","8"
"8 on Scale 1 to 10","1989","1-pers.-HH","indirect migration background","5","","","","8"
"8 on Scale 1 to 10","1989","(Married) couple without C. ","direct migration background","48","0.176664425965626","0.135945516883085","0.217383335048166","8"
"8 on Scale 1 to 10","1989","(Married) couple without C. ","indirect migration background","3","","","","8"
"8 on Scale 1 to 10","1989","Single parent ","no migration background","59","0.160452019076788","0.121149440785114","0.199754597368461","8"
"8 on Scale 1 to 10","1989","(Married) couple without C. ","no migration background","358","0.220127438630362","0.200025547145003","0.240229330115721","8"
"8 on Scale 1 to 10","1989","Single parent ","direct migration background","12","","","","8"
"8 on Scale 1 to 10","1989","Single parent ","indirect migration background","1","","","","8"
"8 on Scale 1 to 10","1989","Couple + C. LE 16 ","no migration background","281","0.22054791627165","0.197878375742215","0.243217456801086","8"
"8 on Scale 1 to 10","1989","Couple + C. LE 16 ","direct migration background","97","0.163197299838591","0.134499645796413","0.191894953880769","8"
"8 on Scale 1 to 10","1989","Couple + C. LE 16 ","indirect migration background","2","","","","8"
"8 on Scale 1 to 10","1989","Couple + C. GT 16 ","no migration background","334","0.236739770881438","0.214457141674456","0.259022400088421","8"
"8 on Scale 1 to 10","1989","Couple + C. GT 16 ","direct migration background","80","0.198477583710858","0.161039085885248","0.235916081536468","8"
"8 on Scale 1 to 10","1989","Couple + C. GT 16 ","indirect migration background","27","","","","8"
"8 on Scale 1 to 10","1989","Couple + C. LE and GT 16","no migration background","86","0.207628319085172","0.169111442831698","0.246145195338645","8"
"8 on Scale 1 to 10","1989","Couple + C. LE and GT 16","indirect migration background","15","","","","8"
"8 on Scale 1 to 10","1989","Couple + C. LE and GT 16","direct migration background","53","0.168543348792301","0.131438101738101","0.205648595846501","8"
"9 on Scale 1 to 10","1989","(Married) couple without C. ","direct migration background","15","","","","9"
"9 on Scale 1 to 10","1989","(Married) couple without C. ","indirect migration background","2","","","","9"
"9 on Scale 1 to 10","1989","1-pers.-HH","no migration background","84","0.103267343817634","0.081897942348569","0.124636745286698","9"
"9 on Scale 1 to 10","1989","1-pers.-HH","direct migration background","10","","","","9"
"9 on Scale 1 to 10","1989","1-pers.-HH","indirect migration background","","","","","9"
"9 on Scale 1 to 10","1989","(Married) couple without C. ","no migration background","196","0.113782517912492","0.0983763034084734","0.12918873241651","9"
"9 on Scale 1 to 10","1989","Single parent ","no migration background","49","0.157605944969823","0.11858752923398","0.196624360705666","9"
"9 on Scale 1 to 10","1989","Single parent ","direct migration background","7","","","","9"
"9 on Scale 1 to 10","1989","Single parent ","indirect migration background","2","","","","9"
"9 on Scale 1 to 10","1989","Couple + C. LE 16 ","no migration background","159","0.122212006632229","0.104303957273117","0.140120055991341","9"
"9 on Scale 1 to 10","1989","Couple + C. LE 16 ","direct migration background","36","0.061012129391113","0.0424248230235958","0.0795994357586302","9"
"9 on Scale 1 to 10","1989","Couple + C. LE 16 ","indirect migration background","2","","","","9"
"9 on Scale 1 to 10","1989","Couple + C. GT 16 ","no migration background","165","0.121671699770863","0.104535373159761","0.138808026381966","9"
"9 on Scale 1 to 10","1989","Couple + C. GT 16 ","direct migration background","32","0.0785047769942589","0.0532583785183758","0.103751175470142","9"
"9 on Scale 1 to 10","1989","Couple + C. GT 16 ","indirect migration background","18","","","","9"
"9 on Scale 1 to 10","1989","Couple + C. LE and GT 16","no migration background","52","0.126790094763126","0.0951931361423188","0.158387053383934","9"
"9 on Scale 1 to 10","1989","Couple + C. LE and GT 16","direct migration background","22","","","","9"
"9 on Scale 1 to 10","1989","Couple + C. LE and GT 16","indirect migration background","11","","","","9"
"0 Completely dissatisfied","1990","1-pers.-HH","no migration background","","","","","0"
"0 Completely dissatisfied","1990","1-pers.-HH","direct migration background","","","","","0"
"0 Completely dissatisfied","1990","1-pers.-HH","indirect migration background","","","","","0"
"0 Completely dissatisfied","1990","(Married) couple without C. ","no migration background","","","","","0"
"0 Completely dissatisfied","1990","(Married) couple without C. ","direct migration background","","","","","0"
"0 Completely dissatisfied","1990","(Married) couple without C. ","indirect migration background","","","","","0"
"0 Completely dissatisfied","1990","Single parent ","no migration background","","","","","0"
"0 Completely dissatisfied","1990","Single parent ","direct migration background","","","","","0"
"0 Completely dissatisfied","1990","Single parent ","indirect migration background","","","","","0"
"0 Completely dissatisfied","1990","Couple + C. LE 16 ","no migration background","","","","","0"
"0 Completely dissatisfied","1990","Couple + C. LE 16 ","direct migration background","","","","","0"
"0 Completely dissatisfied","1990","Couple + C. LE 16 ","indirect migration background","","","","","0"
"0 Completely dissatisfied","1990","Couple + C. GT 16 ","no migration background","","","","","0"
"0 Completely dissatisfied","1990","Couple + C. GT 16 ","direct migration background","","","","","0"
"0 Completely dissatisfied","1990","Couple + C. GT 16 ","indirect migration background","","","","","0"
"0 Completely dissatisfied","1990","Couple + C. LE and GT 16","no migration background","","","","","0"
"0 Completely dissatisfied","1990","Couple + C. LE and GT 16","direct migration background","","","","","0"
"0 Completely dissatisfied","1990","Couple + C. LE and GT 16","indirect migration background","","","","","0"
"1 on Scale 1 to 10","1990","(Married) couple without C. ","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1990","Single parent ","no migration background","","","","","1"
"1 on Scale 1 to 10","1990","1-pers.-HH","no migration background","","","","","1"
"1 on Scale 1 to 10","1990","1-pers.-HH","direct migration background","","","","","1"
"1 on Scale 1 to 10","1990","1-pers.-HH","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1990","(Married) couple without C. ","no migration background","","","","","1"
"1 on Scale 1 to 10","1990","(Married) couple without C. ","direct migration background","","","","","1"
"1 on Scale 1 to 10","1990","Single parent ","direct migration background","","","","","1"
"1 on Scale 1 to 10","1990","Single parent ","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1990","Couple + C. LE 16 ","no migration background","","","","","1"
"1 on Scale 1 to 10","1990","Couple + C. LE 16 ","direct migration background","","","","","1"
"1 on Scale 1 to 10","1990","Couple + C. LE 16 ","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1990","Couple + C. GT 16 ","no migration background","","","","","1"
"1 on Scale 1 to 10","1990","Couple + C. GT 16 ","direct migration background","","","","","1"
"1 on Scale 1 to 10","1990","Couple + C. GT 16 ","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1990","Couple + C. LE and GT 16","no migration background","","","","","1"
"1 on Scale 1 to 10","1990","Couple + C. LE and GT 16","direct migration background","","","","","1"
"1 on Scale 1 to 10","1990","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"10 Completely satisfied","1990","(Married) couple without C. ","indirect migration background","","","","","10"
"10 Completely satisfied","1990","Single parent ","no migration background","","","","","10"
"10 Completely satisfied","1990","Couple + C. LE 16 ","no migration background","","","","","10"
"10 Completely satisfied","1990","(Married) couple without C. ","direct migration background","","","","","10"
"10 Completely satisfied","1990","Single parent ","direct migration background","","","","","10"
"10 Completely satisfied","1990","Single parent ","indirect migration background","","","","","10"
"10 Completely satisfied","1990","1-pers.-HH","direct migration background","","","","","10"
"10 Completely satisfied","1990","1-pers.-HH","no migration background","","","","","10"
"10 Completely satisfied","1990","1-pers.-HH","indirect migration background","","","","","10"
"10 Completely satisfied","1990","(Married) couple without C. ","no migration background","","","","","10"
"10 Completely satisfied","1990","Couple + C. LE 16 ","direct migration background","","","","","10"
"10 Completely satisfied","1990","Couple + C. LE 16 ","indirect migration background","","","","","10"
"10 Completely satisfied","1990","Couple + C. GT 16 ","no migration background","","","","","10"
"10 Completely satisfied","1990","Couple + C. GT 16 ","direct migration background","","","","","10"
"10 Completely satisfied","1990","Couple + C. GT 16 ","indirect migration background","","","","","10"
"10 Completely satisfied","1990","Couple + C. LE and GT 16","no migration background","","","","","10"
"10 Completely satisfied","1990","Couple + C. LE and GT 16","direct migration background","","","","","10"
"10 Completely satisfied","1990","Couple + C. LE and GT 16","indirect migration background","","","","","10"
"2 on Scale 1 to 10","1990","1-pers.-HH","no migration background","","","","","2"
"2 on Scale 1 to 10","1990","1-pers.-HH","direct migration background","","","","","2"
"2 on Scale 1 to 10","1990","1-pers.-HH","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1990","(Married) couple without C. ","no migration background","","","","","2"
"2 on Scale 1 to 10","1990","(Married) couple without C. ","direct migration background","","","","","2"
"2 on Scale 1 to 10","1990","(Married) couple without C. ","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1990","Single parent ","no migration background","","","","","2"
"2 on Scale 1 to 10","1990","Single parent ","direct migration background","","","","","2"
"2 on Scale 1 to 10","1990","Single parent ","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. LE 16 ","no migration background","","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. LE 16 ","direct migration background","","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. LE 16 ","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. LE and GT 16","direct migration background","","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. GT 16 ","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. GT 16 ","direct migration background","","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. LE and GT 16","no migration background","","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. GT 16 ","no migration background","","","","","2"
"3 on Scale 1 to 10","1990","1-pers.-HH","no migration background","","","","","3"
"3 on Scale 1 to 10","1990","1-pers.-HH","direct migration background","","","","","3"
"3 on Scale 1 to 10","1990","1-pers.-HH","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1990","(Married) couple without C. ","no migration background","","","","","3"
"3 on Scale 1 to 10","1990","(Married) couple without C. ","direct migration background","","","","","3"
"3 on Scale 1 to 10","1990","(Married) couple without C. ","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1990","Single parent ","no migration background","","","","","3"
"3 on Scale 1 to 10","1990","Single parent ","direct migration background","","","","","3"
"3 on Scale 1 to 10","1990","Single parent ","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. LE 16 ","no migration background","","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. LE 16 ","direct migration background","","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. LE 16 ","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. GT 16 ","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. LE and GT 16","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. GT 16 ","direct migration background","","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. LE and GT 16","direct migration background","","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. GT 16 ","no migration background","","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. LE and GT 16","no migration background","","","","","3"
"4 on Scale 1 to 10","1990","1-pers.-HH","no migration background","","","","","4"
"4 on Scale 1 to 10","1990","1-pers.-HH","direct migration background","","","","","4"
"4 on Scale 1 to 10","1990","1-pers.-HH","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1990","(Married) couple without C. ","no migration background","","","","","4"
"4 on Scale 1 to 10","1990","(Married) couple without C. ","direct migration background","","","","","4"
"4 on Scale 1 to 10","1990","(Married) couple without C. ","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1990","Single parent ","no migration background","","","","","4"
"4 on Scale 1 to 10","1990","Single parent ","direct migration background","","","","","4"
"4 on Scale 1 to 10","1990","Single parent ","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. LE 16 ","no migration background","","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. LE and GT 16","direct migration background","","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. LE and GT 16","indirect migration background","","","","","4"
