"plh0164","year","sampreg","sex","n","percent","lower_confidence","upper_confidence","value"
"10 Completely satisfied","1991","East Germany","Female","","","","","10"
"2 on Scale 1 to 10","1991","East Germany","Male","","","","","2"
"2 on Scale 1 to 10","1991","West Germany","Male","","","","","2"
"2 on Scale 1 to 10","1991","West Germany","Female","","","","","2"
"2 on Scale 1 to 10","1991","East Germany","Female","","","","","2"
"3 on Scale 1 to 10","1991","East Germany","Male","","","","","3"
"3 on Scale 1 to 10","1991","West Germany","Male","","","","","3"
"3 on Scale 1 to 10","1991","West Germany","Female","","","","","3"
"3 on Scale 1 to 10","1991","East Germany","Female","","","","","3"
"4 on Scale 1 to 10","1991","East Germany","Male","","","","","4"
"4 on Scale 1 to 10","1991","West Germany","Male","","","","","4"
"4 on Scale 1 to 10","1991","West Germany","Female","","","","","4"
"4 on Scale 1 to 10","1991","East Germany","Female","","","","","4"
"5 on Scale 1 to 10","1991","West Germany","Female","","","","","5"
"5 on Scale 1 to 10","1991","West Germany","Male","","","","","5"
"5 on Scale 1 to 10","1991","East Germany","Male","","","","","5"
"5 on Scale 1 to 10","1991","East Germany","Female","","","","","5"
"6 on Scale 1 to 10","1991","East Germany","Male","","","","","6"
"6 on Scale 1 to 10","1991","West Germany","Female","","","","","6"
"6 on Scale 1 to 10","1991","West Germany","Male","","","","","6"
"6 on Scale 1 to 10","1991","East Germany","Female","","","","","6"
"7 on Scale 1 to 10","1991","East Germany","Male","","","","","7"
"7 on Scale 1 to 10","1991","West Germany","Male","","","","","7"
"7 on Scale 1 to 10","1991","West Germany","Female","","","","","7"
"7 on Scale 1 to 10","1991","East Germany","Female","","","","","7"
"8 on Scale 1 to 10","1991","West Germany","Female","","","","","8"
"8 on Scale 1 to 10","1991","East Germany","Male","","","","","8"
"8 on Scale 1 to 10","1991","East Germany","Female","","","","","8"
"8 on Scale 1 to 10","1991","West Germany","Male","","","","","8"
"9 on Scale 1 to 10","1991","East Germany","Male","","","","","9"
"9 on Scale 1 to 10","1991","East Germany","Female","","","","","9"
"9 on Scale 1 to 10","1991","West Germany","Female","","","","","9"
"9 on Scale 1 to 10","1991","West Germany","Male","","","","","9"
"0 Completely dissatisfied","1992","West Germany","Female","","","","","0"
"0 Completely dissatisfied","1992","East Germany","Male","","","","","0"
"0 Completely dissatisfied","1992","East Germany","Female","","","","","0"
"0 Completely dissatisfied","1992","West Germany","Male","","","","","0"
"1 on Scale 1 to 10","1992","West Germany","Female","","","","","1"
"1 on Scale 1 to 10","1992","East Germany","Female","","","","","1"
"1 on Scale 1 to 10","1992","West Germany","Male","","","","","1"
"1 on Scale 1 to 10","1992","East Germany","Male","","","","","1"
"10 Completely satisfied","1992","West Germany","Male","","","","","10"
"10 Completely satisfied","1992","West Germany","Female","","","","","10"
"10 Completely satisfied","1992","East Germany","Male","","","","","10"
"10 Completely satisfied","1992","East Germany","Female","","","","","10"
"2 on Scale 1 to 10","1992","West Germany","Male","","","","","2"
"2 on Scale 1 to 10","1992","West Germany","Female","","","","","2"
"2 on Scale 1 to 10","1992","East Germany","Male","","","","","2"
"2 on Scale 1 to 10","1992","East Germany","Female","","","","","2"
"3 on Scale 1 to 10","1992","East Germany","Female","","","","","3"
"3 on Scale 1 to 10","1992","West Germany","Female","","","","","3"
"3 on Scale 1 to 10","1992","East Germany","Male","","","","","3"
"3 on Scale 1 to 10","1992","West Germany","Male","","","","","3"
"4 on Scale 1 to 10","1992","East Germany","Female","","","","","4"
"4 on Scale 1 to 10","1992","West Germany","Female","","","","","4"
"4 on Scale 1 to 10","1992","West Germany","Male","","","","","4"
"4 on Scale 1 to 10","1992","East Germany","Male","","","","","4"
"5 on Scale 1 to 10","1992","East Germany","Male","","","","","5"
"5 on Scale 1 to 10","1992","East Germany","Female","","","","","5"
"5 on Scale 1 to 10","1992","West Germany","Male","","","","","5"
"5 on Scale 1 to 10","1992","West Germany","Female","","","","","5"
"6 on Scale 1 to 10","1992","East Germany","Female","","","","","6"
"6 on Scale 1 to 10","1992","East Germany","Male","","","","","6"
"6 on Scale 1 to 10","1992","West Germany","Female","","","","","6"
"6 on Scale 1 to 10","1992","West Germany","Male","","","","","6"
"7 on Scale 1 to 10","1992","East Germany","Male","","","","","7"
"7 on Scale 1 to 10","1992","East Germany","Female","","","","","7"
"7 on Scale 1 to 10","1992","West Germany","Female","","","","","7"
"7 on Scale 1 to 10","1992","West Germany","Male","","","","","7"
"8 on Scale 1 to 10","1992","East Germany","Male","","","","","8"
"8 on Scale 1 to 10","1992","East Germany","Female","","","","","8"
"8 on Scale 1 to 10","1992","West Germany","Male","","","","","8"
"8 on Scale 1 to 10","1992","West Germany","Female","","","","","8"
"9 on Scale 1 to 10","1992","East Germany","Female","","","","","9"
"9 on Scale 1 to 10","1992","East Germany","Male","","","","","9"
"9 on Scale 1 to 10","1992","West Germany","Female","","","","","9"
"9 on Scale 1 to 10","1992","West Germany","Male","","","","","9"
"0 Completely dissatisfied","1993","West Germany","Female","105","0.0184145628215485","0.0142902048701253","0.0225389207729716","0"
"0 Completely dissatisfied","1993","East Germany","Male","12","","","","0"
"0 Completely dissatisfied","1993","East Germany","Female","21","","","","0"
"0 Completely dissatisfied","1993","West Germany","Male","64","0.00842573734411989","0.00559526314978863","0.0112562115384511","0"
"1 on Scale 1 to 10","1993","West Germany","Female","45","0.00850908802647527","0.00569137040516006","0.0113268056477905","1"
"1 on Scale 1 to 10","1993","West Germany","Male","33","0.00417953175796931","0.00218175499382067","0.00617730852211794","1"
"1 on Scale 1 to 10","1993","East Germany","Female","17","","","","1"
"1 on Scale 1 to 10","1993","East Germany","Male","7","","","","1"
"10 Completely satisfied","1993","West Germany","Female","513","0.131012202625355","0.120661393407019","0.141363011843692","10"
"10 Completely satisfied","1993","East Germany","Male","129","0.0950633842958371","0.0801507488066823","0.109976019784992","10"
"10 Completely satisfied","1993","East Germany","Female","163","0.114867609069699","0.0991450782332043","0.130590139906193","10"
"10 Completely satisfied","1993","West Germany","Male","463","0.132932535164278","0.122419340465651","0.143445729862906","10"
"2 on Scale 1 to 10","1993","West Germany","Male","107","0.0185874404503625","0.0144050148963435","0.0227698660043815","2"
"2 on Scale 1 to 10","1993","West Germany","Female","131","0.0221274439653876","0.0176149322278259","0.0266399557029493","2"
"2 on Scale 1 to 10","1993","East Germany","Male","20","","","","2"
"2 on Scale 1 to 10","1993","East Germany","Female","31","0.0174947923156018","0.0110301965462955","0.0239593880849082","2"
"3 on Scale 1 to 10","1993","East Germany","Female","54","0.0282331292313818","0.0200657992960469","0.0364004591667167","3"
"3 on Scale 1 to 10","1993","West Germany","Female","201","0.0428660183059032","0.036652257503778","0.0490797791080284","3"
"3 on Scale 1 to 10","1993","East Germany","Male","55","0.0404430973995871","0.0304270526104614","0.0504591421887127","3"
"3 on Scale 1 to 10","1993","West Germany","Male","163","0.0311094287134333","0.0257332214745902","0.0364856359522765","3"
"4 on Scale 1 to 10","1993","East Germany","Female","77","0.04620074836456","0.0358499811537207","0.0565515155753994","4"
"4 on Scale 1 to 10","1993","West Germany","Female","206","0.050070391090991","0.0433800571607139","0.056760725021268","4"
"4 on Scale 1 to 10","1993","West Germany","Male","203","0.0407407907136799","0.0346190443202859","0.0468625371070738","4"
"4 on Scale 1 to 10","1993","East Germany","Male","53","0.0303670019553718","0.0216424458787387","0.0390915580320049","4"
"5 on Scale 1 to 10","1993","East Germany","Male","249","0.174314253719468","0.155025128584401","0.193603378854535","5"
"5 on Scale 1 to 10","1993","East Germany","Female","299","0.208978573348371","0.188930873508285","0.229026273188458","5"
"5 on Scale 1 to 10","1993","West Germany","Male","516","0.117924494092264","0.107937207541356","0.127911780643172","5"
"5 on Scale 1 to 10","1993","West Germany","Female","623","0.151979985645997","0.140966929798473","0.16299304149352","5"
"6 on Scale 1 to 10","1993","East Germany","Female","187","0.11851380459126","0.102576613668788","0.134450995513732","6"
"6 on Scale 1 to 10","1993","East Germany","Male","179","0.112458894084274","0.0963957768640402","0.128522011304507","6"
"6 on Scale 1 to 10","1993","West Germany","Female","424","0.112542902574849","0.102847980331645","0.122237824818052","6"
"6 on Scale 1 to 10","1993","West Germany","Male","433","0.113727477648163","0.103896222565667","0.123558732730659","6"
"7 on Scale 1 to 10","1993","East Germany","Male","251","0.161890917940893","0.14316253837719","0.180619297504597","7"
"7 on Scale 1 to 10","1993","East Germany","Female","246","0.146844981498797","0.129392263280685","0.164297699716909","7"
"7 on Scale 1 to 10","1993","West Germany","Female","602","0.154241660458205","0.143161767080346","0.165321553836063","7"
"7 on Scale 1 to 10","1993","West Germany","Male","663","0.174197230102621","0.162452273708826","0.185942186496417","7"
"8 on Scale 1 to 10","1993","East Germany","Male","359","0.236891304679837","0.215273755915593","0.258508853444081","8"
"8 on Scale 1 to 10","1993","East Germany","Female","338","0.206113444429044","0.186167622765999","0.22605926609209","8"
"8 on Scale 1 to 10","1993","West Germany","Male","878","0.228379914676707","0.215380513893746","0.241379315459668","8"
"8 on Scale 1 to 10","1993","West Germany","Female","825","0.205629432586918","0.193231028072943","0.218027837100893","8"
"9 on Scale 1 to 10","1993","East Germany","Male","172","0.120773304469963","0.104205132494335","0.137341476445591","9"
"9 on Scale 1 to 10","1993","East Germany","Female","147","0.0895722912952052","0.0754914331629639","0.103653149427446","9"
"9 on Scale 1 to 10","1993","West Germany","Female","407","0.102606311898371","0.0932975883048279","0.111915035491914","9"
"9 on Scale 1 to 10","1993","West Germany","Male","483","0.129795419336401","0.119388241303294","0.140202597369509","9"
"0 Completely dissatisfied","1994","West Germany","Female","","","","","0"
"0 Completely dissatisfied","1994","East Germany","Male","","","","","0"
"0 Completely dissatisfied","1994","East Germany","Female","","","","","0"
"0 Completely dissatisfied","1994","West Germany","Male","","","","","0"
"1 on Scale 1 to 10","1994","East Germany","Female","","","","","1"
"1 on Scale 1 to 10","1994","East Germany","Male","","","","","1"
"1 on Scale 1 to 10","1994","West Germany","Female","","","","","1"
"1 on Scale 1 to 10","1994","West Germany","Male","","","","","1"
"10 Completely satisfied","1994","West Germany","Male","","","","","10"
"10 Completely satisfied","1994","West Germany","Female","","","","","10"
"10 Completely satisfied","1994","East Germany","Male","","","","","10"
"10 Completely satisfied","1994","East Germany","Female","","","","","10"
"2 on Scale 1 to 10","1994","West Germany","Male","","","","","2"
"2 on Scale 1 to 10","1994","West Germany","Female","","","","","2"
"2 on Scale 1 to 10","1994","East Germany","Female","","","","","2"
"2 on Scale 1 to 10","1994","East Germany","Male","","","","","2"
"3 on Scale 1 to 10","1994","West Germany","Female","","","","","3"
"3 on Scale 1 to 10","1994","East Germany","Male","","","","","3"
"3 on Scale 1 to 10","1994","East Germany","Female","","","","","3"
"3 on Scale 1 to 10","1994","West Germany","Male","","","","","3"
"4 on Scale 1 to 10","1994","West Germany","Female","","","","","4"
"4 on Scale 1 to 10","1994","East Germany","Male","","","","","4"
"4 on Scale 1 to 10","1994","East Germany","Female","","","","","4"
"4 on Scale 1 to 10","1994","West Germany","Male","","","","","4"
"5 on Scale 1 to 10","1994","West Germany","Male","","","","","5"
"5 on Scale 1 to 10","1994","East Germany","Male","","","","","5"
"5 on Scale 1 to 10","1994","East Germany","Female","","","","","5"
"5 on Scale 1 to 10","1994","West Germany","Female","","","","","5"
"6 on Scale 1 to 10","1994","East Germany","Male","","","","","6"
"6 on Scale 1 to 10","1994","East Germany","Female","","","","","6"
"6 on Scale 1 to 10","1994","West Germany","Female","","","","","6"
"6 on Scale 1 to 10","1994","West Germany","Male","","","","","6"
"7 on Scale 1 to 10","1994","West Germany","Female","","","","","7"
"7 on Scale 1 to 10","1994","East Germany","Male","","","","","7"
"7 on Scale 1 to 10","1994","East Germany","Female","","","","","7"
"7 on Scale 1 to 10","1994","West Germany","Male","","","","","7"
"8 on Scale 1 to 10","1994","East Germany","Male","","","","","8"
"8 on Scale 1 to 10","1994","East Germany","Female","","","","","8"
"8 on Scale 1 to 10","1994","West Germany","Female","","","","","8"
"8 on Scale 1 to 10","1994","West Germany","Male","","","","","8"
"9 on Scale 1 to 10","1994","East Germany","Male","","","","","9"
"9 on Scale 1 to 10","1994","East Germany","Female","","","","","9"
"9 on Scale 1 to 10","1994","West Germany","Female","","","","","9"
"9 on Scale 1 to 10","1994","West Germany","Male","","","","","9"
"0 Completely dissatisfied","1995","East Germany","Male","","","","","0"
"0 Completely dissatisfied","1995","East Germany","Female","","","","","0"
"0 Completely dissatisfied","1995","West Germany","Female","","","","","0"
"0 Completely dissatisfied","1995","West Germany","Male","","","","","0"
"1 on Scale 1 to 10","1995","East Germany","Female","","","","","1"
"1 on Scale 1 to 10","1995","East Germany","Male","","","","","1"
"1 on Scale 1 to 10","1995","West Germany","Female","","","","","1"
"1 on Scale 1 to 10","1995","West Germany","Male","","","","","1"
"10 Completely satisfied","1995","West Germany","Female","","","","","10"
"10 Completely satisfied","1995","West Germany","Male","","","","","10"
"10 Completely satisfied","1995","East Germany","Male","","","","","10"
"10 Completely satisfied","1995","East Germany","Female","","","","","10"
"2 on Scale 1 to 10","1995","West Germany","Female","","","","","2"
"2 on Scale 1 to 10","1995","East Germany","Male","","","","","2"
"2 on Scale 1 to 10","1995","East Germany","Female","","","","","2"
"2 on Scale 1 to 10","1995","West Germany","Male","","","","","2"
"3 on Scale 1 to 10","1995","West Germany","Female","","","","","3"
"3 on Scale 1 to 10","1995","West Germany","Male","","","","","3"
"3 on Scale 1 to 10","1995","East Germany","Male","","","","","3"
"3 on Scale 1 to 10","1995","East Germany","Female","","","","","3"
"4 on Scale 1 to 10","1995","East Germany","Male","","","","","4"
"4 on Scale 1 to 10","1995","West Germany","Male","","","","","4"
"4 on Scale 1 to 10","1995","West Germany","Female","","","","","4"
"4 on Scale 1 to 10","1995","East Germany","Female","","","","","4"
"5 on Scale 1 to 10","1995","West Germany","Male","","","","","5"
"5 on Scale 1 to 10","1995","West Germany","Female","","","","","5"
"5 on Scale 1 to 10","1995","East Germany","Male","","","","","5"
"5 on Scale 1 to 10","1995","East Germany","Female","","","","","5"
"6 on Scale 1 to 10","1995","West Germany","Male","","","","","6"
"6 on Scale 1 to 10","1995","West Germany","Female","","","","","6"
"6 on Scale 1 to 10","1995","East Germany","Male","","","","","6"
"6 on Scale 1 to 10","1995","East Germany","Female","","","","","6"
"7 on Scale 1 to 10","1995","West Germany","Male","","","","","7"
"7 on Scale 1 to 10","1995","West Germany","Female","","","","","7"
"7 on Scale 1 to 10","1995","East Germany","Male","","","","","7"
"7 on Scale 1 to 10","1995","East Germany","Female","","","","","7"
"8 on Scale 1 to 10","1995","West Germany","Male","","","","","8"
"8 on Scale 1 to 10","1995","West Germany","Female","","","","","8"
"8 on Scale 1 to 10","1995","East Germany","Male","","","","","8"
"8 on Scale 1 to 10","1995","East Germany","Female","","","","","8"
"9 on Scale 1 to 10","1995","West Germany","Female","","","","","9"
"9 on Scale 1 to 10","1995","East Germany","Male","","","","","9"
"9 on Scale 1 to 10","1995","West Germany","Male","","","","","9"
"9 on Scale 1 to 10","1995","East Germany","Female","","","","","9"
"0 Completely dissatisfied","1996","East Germany","Male","","","","","0"
"0 Completely dissatisfied","1996","East Germany","Female","","","","","0"
"0 Completely dissatisfied","1996","West Germany","Female","","","","","0"
"0 Completely dissatisfied","1996","West Germany","Male","","","","","0"
"1 on Scale 1 to 10","1996","East Germany","Female","","","","","1"
"1 on Scale 1 to 10","1996","East Germany","Male","","","","","1"
"1 on Scale 1 to 10","1996","West Germany","Female","","","","","1"
"1 on Scale 1 to 10","1996","West Germany","Male","","","","","1"
"10 Completely satisfied","1996","West Germany","Female","","","","","10"
"10 Completely satisfied","1996","West Germany","Male","","","","","10"
"10 Completely satisfied","1996","East Germany","Male","","","","","10"
"10 Completely satisfied","1996","East Germany","Female","","","","","10"
"2 on Scale 1 to 10","1996","West Germany","Female","","","","","2"
"2 on Scale 1 to 10","1996","East Germany","Male","","","","","2"
"2 on Scale 1 to 10","1996","East Germany","Female","","","","","2"
"2 on Scale 1 to 10","1996","West Germany","Male","","","","","2"
"3 on Scale 1 to 10","1996","East Germany","Male","","","","","3"
"3 on Scale 1 to 10","1996","East Germany","Female","","","","","3"
"3 on Scale 1 to 10","1996","West Germany","Male","","","","","3"
"3 on Scale 1 to 10","1996","West Germany","Female","","","","","3"
"4 on Scale 1 to 10","1996","East Germany","Male","","","","","4"
"4 on Scale 1 to 10","1996","West Germany","Male","","","","","4"
"4 on Scale 1 to 10","1996","East Germany","Female","","","","","4"
"4 on Scale 1 to 10","1996","West Germany","Female","","","","","4"
"5 on Scale 1 to 10","1996","West Germany","Male","","","","","5"
"5 on Scale 1 to 10","1996","West Germany","Female","","","","","5"
"5 on Scale 1 to 10","1996","East Germany","Male","","","","","5"
"5 on Scale 1 to 10","1996","East Germany","Female","","","","","5"
"6 on Scale 1 to 10","1996","West Germany","Female","","","","","6"
"6 on Scale 1 to 10","1996","West Germany","Male","","","","","6"
"6 on Scale 1 to 10","1996","East Germany","Male","","","","","6"
"6 on Scale 1 to 10","1996","East Germany","Female","","","","","6"
"7 on Scale 1 to 10","1996","West Germany","Male","","","","","7"
"7 on Scale 1 to 10","1996","West Germany","Female","","","","","7"
"7 on Scale 1 to 10","1996","East Germany","Male","","","","","7"
"7 on Scale 1 to 10","1996","East Germany","Female","","","","","7"
"8 on Scale 1 to 10","1996","East Germany","Female","","","","","8"
"8 on Scale 1 to 10","1996","West Germany","Male","","","","","8"
"8 on Scale 1 to 10","1996","West Germany","Female","","","","","8"
"8 on Scale 1 to 10","1996","East Germany","Male","","","","","8"
"9 on Scale 1 to 10","1996","West Germany","Male","","","","","9"
"9 on Scale 1 to 10","1996","West Germany","Female","","","","","9"
"9 on Scale 1 to 10","1996","East Germany","Male","","","","","9"
"9 on Scale 1 to 10","1996","East Germany","Female","","","","","9"
"0 Completely dissatisfied","1997","East Germany","Male","","","","","0"
"0 Completely dissatisfied","1997","East Germany","Female","","","","","0"
"0 Completely dissatisfied","1997","West Germany","Female","","","","","0"
"0 Completely dissatisfied","1997","West Germany","Male","","","","","0"
"1 on Scale 1 to 10","1997","East Germany","Male","","","","","1"
"1 on Scale 1 to 10","1997","East Germany","Female","","","","","1"
"1 on Scale 1 to 10","1997","West Germany","Female","","","","","1"
"1 on Scale 1 to 10","1997","West Germany","Male","","","","","1"
"10 Completely satisfied","1997","West Germany","Female","","","","","10"
"10 Completely satisfied","1997","West Germany","Male","","","","","10"
"10 Completely satisfied","1997","East Germany","Male","","","","","10"
"10 Completely satisfied","1997","East Germany","Female","","","","","10"
"2 on Scale 1 to 10","1997","West Germany","Male","","","","","2"
"2 on Scale 1 to 10","1997","West Germany","Female","","","","","2"
"2 on Scale 1 to 10","1997","East Germany","Female","","","","","2"
"2 on Scale 1 to 10","1997","East Germany","Male","","","","","2"
"3 on Scale 1 to 10","1997","East Germany","Male","","","","","3"
"3 on Scale 1 to 10","1997","East Germany","Female","","","","","3"
"3 on Scale 1 to 10","1997","West Germany","Male","","","","","3"
"3 on Scale 1 to 10","1997","West Germany","Female","","","","","3"
"4 on Scale 1 to 10","1997","East Germany","Male","","","","","4"
"4 on Scale 1 to 10","1997","West Germany","Male","","","","","4"
"4 on Scale 1 to 10","1997","East Germany","Female","","","","","4"
"4 on Scale 1 to 10","1997","West Germany","Female","","","","","4"
"5 on Scale 1 to 10","1997","West Germany","Male","","","","","5"
"5 on Scale 1 to 10","1997","West Germany","Female","","","","","5"
"5 on Scale 1 to 10","1997","East Germany","Male","","","","","5"
"5 on Scale 1 to 10","1997","East Germany","Female","","","","","5"
"6 on Scale 1 to 10","1997","West Germany","Male","","","","","6"
"6 on Scale 1 to 10","1997","West Germany","Female","","","","","6"
"6 on Scale 1 to 10","1997","East Germany","Male","","","","","6"
"6 on Scale 1 to 10","1997","East Germany","Female","","","","","6"
"7 on Scale 1 to 10","1997","West Germany","Male","","","","","7"
"7 on Scale 1 to 10","1997","West Germany","Female","","","","","7"
"7 on Scale 1 to 10","1997","East Germany","Male","","","","","7"
"7 on Scale 1 to 10","1997","East Germany","Female","","","","","7"
"8 on Scale 1 to 10","1997","West Germany","Male","","","","","8"
"8 on Scale 1 to 10","1997","West Germany","Female","","","","","8"
"8 on Scale 1 to 10","1997","East Germany","Female","","","","","8"
"8 on Scale 1 to 10","1997","East Germany","Male","","","","","8"
"9 on Scale 1 to 10","1997","West Germany","Female","","","","","9"
"9 on Scale 1 to 10","1997","West Germany","Male","","","","","9"
"9 on Scale 1 to 10","1997","East Germany","Male","","","","","9"
