"plh0164","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"1 on Scale 1 to 10","1989","indirect migration background","inadequately","","","","","1"
"1 on Scale 1 to 10","1989","indirect migration background","general elemantary","2","","","","1"
"10 Completely satisfied","1989","indirect migration background","higher education","1","","","","10"
"10 Completely satisfied","1989","indirect migration background","middle vocational","11","","","","10"
"10 Completely satisfied","1989","indirect migration background","vocational + Abi","","","","","10"
"10 Completely satisfied","1989","indirect migration background","higher vocational","","","","","10"
"10 Completely satisfied","1989","no migration background","in school","19","","","","10"
"10 Completely satisfied","1989","no migration background","inadequately","7","","","","10"
"10 Completely satisfied","1989","no migration background","general elemantary","172","0.122277014716572","0.10514076877686","0.139413260656284","10"
"10 Completely satisfied","1989","no migration background","middle vocational","414","0.125528977075722","0.114282668391851","0.136775285759593","10"
"10 Completely satisfied","1989","no migration background","vocational + Abi","35","0.189160351234915","0.132262621069983","0.246058081399848","10"
"10 Completely satisfied","1989","no migration background","higher vocational","72","0.177465540143101","0.140795268087618","0.214135812198584","10"
"10 Completely satisfied","1989","no migration background","higher education","173","0.30647413827642","0.268856768079562","0.344091508473278","10"
"10 Completely satisfied","1989","direct migration background","in school","3","","","","10"
"10 Completely satisfied","1989","direct migration background","inadequately","23","","","","10"
"10 Completely satisfied","1989","direct migration background","general elemantary","65","0.0761689941035832","0.0569915909306958","0.0953463972764706","10"
"10 Completely satisfied","1989","direct migration background","middle vocational","78","0.141855580371731","0.116751197940412","0.166959962803049","10"
"10 Completely satisfied","1989","direct migration background","vocational + Abi","14","","","","10"
"10 Completely satisfied","1989","direct migration background","higher vocational","10","","","","10"
"10 Completely satisfied","1989","direct migration background","higher education","16","","","","10"
"10 Completely satisfied","1989","indirect migration background","in school","7","","","","10"
"10 Completely satisfied","1989","indirect migration background","inadequately","1","","","","10"
"10 Completely satisfied","1989","indirect migration background","general elemantary","17","","","","10"
"2 on Scale 1 to 10","1989","indirect migration background","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1989","indirect migration background","middle vocational","","","","","2"
"2 on Scale 1 to 10","1989","indirect migration background","higher vocational","","","","","2"
"2 on Scale 1 to 10","1989","no migration background","in school","1","","","","2"
"2 on Scale 1 to 10","1989","no migration background","inadequately","3","","","","2"
"2 on Scale 1 to 10","1989","no migration background","general elemantary","40","0.0243922991010186","0.0163231356010882","0.032461462600949","2"
"2 on Scale 1 to 10","1989","no migration background","middle vocational","40","0.0129388302028847","0.009102775127751","0.0167748852780183","2"
"2 on Scale 1 to 10","1989","no migration background","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1989","no migration background","higher vocational","3","","","","2"
"2 on Scale 1 to 10","1989","no migration background","higher education","4","","","","2"
"2 on Scale 1 to 10","1989","direct migration background","in school","1","","","","2"
"2 on Scale 1 to 10","1989","direct migration background","inadequately","53","0.131612154686084","0.10130542953843","0.161918879833739","2"
"2 on Scale 1 to 10","1989","direct migration background","general elemantary","39","0.0561150740881473","0.0394769745951203","0.0727531735811743","2"
"2 on Scale 1 to 10","1989","direct migration background","middle vocational","17","","","","2"
"2 on Scale 1 to 10","1989","direct migration background","vocational + Abi","3","","","","2"
"2 on Scale 1 to 10","1989","direct migration background","higher vocational","1","","","","2"
"2 on Scale 1 to 10","1989","direct migration background","higher education","2","","","","2"
"2 on Scale 1 to 10","1989","indirect migration background","in school","","","","","2"
"2 on Scale 1 to 10","1989","indirect migration background","inadequately","1","","","","2"
"2 on Scale 1 to 10","1989","indirect migration background","general elemantary","1","","","","2"
"2 on Scale 1 to 10","1989","indirect migration background","higher education","","","","","2"
"3 on Scale 1 to 10","1989","no migration background","in school","2","","","","3"
"3 on Scale 1 to 10","1989","no migration background","inadequately","5","","","","3"
"3 on Scale 1 to 10","1989","no migration background","general elemantary","96","0.0714807496276391","0.0580049500761314","0.0849565491791467","3"
"3 on Scale 1 to 10","1989","no migration background","middle vocational","88","0.0269805626007514","0.0214807036472068","0.0324804215542961","3"
"3 on Scale 1 to 10","1989","no migration background","vocational + Abi","1","","","","3"
"3 on Scale 1 to 10","1989","no migration background","higher vocational","8","","","","3"
"3 on Scale 1 to 10","1989","no migration background","higher education","4","","","","3"
"3 on Scale 1 to 10","1989","direct migration background","in school","1","","","","3"
"3 on Scale 1 to 10","1989","direct migration background","inadequately","61","0.139919409597434","0.108820676421228","0.17101814277364","3"
"3 on Scale 1 to 10","1989","direct migration background","general elemantary","61","0.0797581781625261","0.0601723014061121","0.0993440549189402","3"
"3 on Scale 1 to 10","1989","direct migration background","middle vocational","42","0.0468590587463325","0.0316528313375666","0.0620652861550984","3"
"3 on Scale 1 to 10","1989","direct migration background","vocational + Abi","5","","","","3"
"3 on Scale 1 to 10","1989","direct migration background","higher vocational","2","","","","3"
"3 on Scale 1 to 10","1989","direct migration background","higher education","2","","","","3"
"3 on Scale 1 to 10","1989","indirect migration background","in school","1","","","","3"
"3 on Scale 1 to 10","1989","indirect migration background","inadequately","3","","","","3"
"3 on Scale 1 to 10","1989","indirect migration background","middle vocational","1","","","","3"
"3 on Scale 1 to 10","1989","indirect migration background","vocational + Abi","","","","","3"
"3 on Scale 1 to 10","1989","indirect migration background","higher vocational","","","","","3"
"3 on Scale 1 to 10","1989","indirect migration background","higher education","","","","","3"
"3 on Scale 1 to 10","1989","indirect migration background","general elemantary","3","","","","3"
"4 on Scale 1 to 10","1989","indirect migration background","higher vocational","","","","","4"
"4 on Scale 1 to 10","1989","indirect migration background","higher education","","","","","4"
"4 on Scale 1 to 10","1989","indirect migration background","middle vocational","1","","","","4"
"4 on Scale 1 to 10","1989","indirect migration background","vocational + Abi","","","","","4"
"4 on Scale 1 to 10","1989","no migration background","general elemantary","94","0.0695640243395121","0.0562564122344868","0.0828716364445374","4"
"4 on Scale 1 to 10","1989","no migration background","middle vocational","126","0.0387463388521096","0.0321954590208596","0.0452972186833596","4"
"4 on Scale 1 to 10","1989","direct migration background","vocational + Abi","2","","","","4"
"4 on Scale 1 to 10","1989","direct migration background","higher vocational","1","","","","4"
"4 on Scale 1 to 10","1989","direct migration background","higher education","4","","","","4"
"4 on Scale 1 to 10","1989","indirect migration background","in school","","","","","4"
"4 on Scale 1 to 10","1989","indirect migration background","general elemantary","4","","","","4"
"4 on Scale 1 to 10","1989","no migration background","vocational + Abi","3","","","","4"
"4 on Scale 1 to 10","1989","direct migration background","general elemantary","64","0.0725444093514828","0.0537921777682849","0.0912966409346807","4"
"4 on Scale 1 to 10","1989","direct migration background","middle vocational","37","0.0517926685538223","0.0358473963741364","0.0677379407335081","4"
"4 on Scale 1 to 10","1989","indirect migration background","inadequately","1","","","","4"
"4 on Scale 1 to 10","1989","direct migration background","in school","3","","","","4"
"4 on Scale 1 to 10","1989","no migration background","in school","2","","","","4"
"4 on Scale 1 to 10","1989","no migration background","inadequately","2","","","","4"
"4 on Scale 1 to 10","1989","no migration background","higher vocational","10","","","","4"
"4 on Scale 1 to 10","1989","direct migration background","inadequately","54","0.104460652574683","0.0770415746303844","0.131879730518981","4"
"4 on Scale 1 to 10","1989","no migration background","higher education","3","","","","4"
"5 on Scale 1 to 10","1989","indirect migration background","middle vocational","8","","","","5"
"5 on Scale 1 to 10","1989","indirect migration background","vocational + Abi","","","","","5"
"5 on Scale 1 to 10","1989","no migration background","in school","10","","","","5"
"5 on Scale 1 to 10","1989","no migration background","inadequately","16","","","","5"
"5 on Scale 1 to 10","1989","no migration background","general elemantary","299","0.219066765029236","0.197431623645854","0.240701906412618","5"
"5 on Scale 1 to 10","1989","no migration background","middle vocational","518","0.158460247461578","0.146064783810477","0.17085571111268","5"
"5 on Scale 1 to 10","1989","no migration background","vocational + Abi","12","","","","5"
"5 on Scale 1 to 10","1989","no migration background","higher vocational","37","0.0906086092700502","0.0630574285806972","0.118159789959403","5"
"5 on Scale 1 to 10","1989","no migration background","higher education","22","","","","5"
"5 on Scale 1 to 10","1989","direct migration background","in school","3","","","","5"
"5 on Scale 1 to 10","1989","direct migration background","inadequately","84","0.183555324435882","0.148851206013239","0.218259442858525","5"
"5 on Scale 1 to 10","1989","direct migration background","general elemantary","149","0.22101315385638","0.191016104019899","0.251010203692862","5"
"5 on Scale 1 to 10","1989","direct migration background","middle vocational","131","0.212086134408701","0.182672976926106","0.241499291891296","5"
"5 on Scale 1 to 10","1989","direct migration background","vocational + Abi","12","","","","5"
"5 on Scale 1 to 10","1989","direct migration background","higher vocational","5","","","","5"
"5 on Scale 1 to 10","1989","direct migration background","higher education","7","","","","5"
"5 on Scale 1 to 10","1989","indirect migration background","in school","","","","","5"
"5 on Scale 1 to 10","1989","indirect migration background","inadequately","","","","","5"
"5 on Scale 1 to 10","1989","indirect migration background","general elemantary","16","","","","5"
"5 on Scale 1 to 10","1989","indirect migration background","higher vocational","1","","","","5"
"5 on Scale 1 to 10","1989","indirect migration background","higher education","","","","","5"
"6 on Scale 1 to 10","1989","no migration background","general elemantary","137","0.0958861909514303","0.0804850065153114","0.111287375387549","6"
"6 on Scale 1 to 10","1989","no migration background","middle vocational","377","0.107909814978604","0.0973780745226615","0.118441555434547","6"
"6 on Scale 1 to 10","1989","no migration background","vocational + Abi","17","","","","6"
"6 on Scale 1 to 10","1989","no migration background","higher vocational","39","0.0963748837764179","0.0680507821473029","0.124698985405533","6"
"6 on Scale 1 to 10","1989","no migration background","higher education","29","","","","6"
"6 on Scale 1 to 10","1989","direct migration background","in school","","","","","6"
"6 on Scale 1 to 10","1989","direct migration background","inadequately","37","0.0729905107641505","0.0496715369917764","0.0963094845365245","6"
"6 on Scale 1 to 10","1989","direct migration background","general elemantary","76","0.102012831353091","0.0801318453776264","0.123893817328555","6"
"6 on Scale 1 to 10","1989","direct migration background","middle vocational","92","0.121712801421764","0.0981876436865145","0.145237959157013","6"
"6 on Scale 1 to 10","1989","direct migration background","vocational + Abi","6","","","","6"
"6 on Scale 1 to 10","1989","direct migration background","higher vocational","8","","","","6"
"6 on Scale 1 to 10","1989","direct migration background","higher education","3","","","","6"
"6 on Scale 1 to 10","1989","indirect migration background","in school","5","","","","6"
"6 on Scale 1 to 10","1989","indirect migration background","middle vocational","7","","","","6"
"6 on Scale 1 to 10","1989","indirect migration background","vocational + Abi","","","","","6"
"6 on Scale 1 to 10","1989","indirect migration background","higher vocational","1","","","","6"
"6 on Scale 1 to 10","1989","indirect migration background","higher education","","","","","6"
"6 on Scale 1 to 10","1989","no migration background","in school","15","","","","6"
"6 on Scale 1 to 10","1989","no migration background","inadequately","7","","","","6"
"6 on Scale 1 to 10","1989","indirect migration background","inadequately","","","","","6"
"6 on Scale 1 to 10","1989","indirect migration background","general elemantary","7","","","","6"
"7 on Scale 1 to 10","1989","indirect migration background","higher vocational","1","","","","7"
"7 on Scale 1 to 10","1989","indirect migration background","higher education","1","","","","7"
"7 on Scale 1 to 10","1989","indirect migration background","middle vocational","16","","","","7"
"7 on Scale 1 to 10","1989","indirect migration background","vocational + Abi","","","","","7"
"7 on Scale 1 to 10","1989","no migration background","inadequately","5","","","","7"
"7 on Scale 1 to 10","1989","direct migration background","vocational + Abi","12","","","","7"
"7 on Scale 1 to 10","1989","direct migration background","higher vocational","8","","","","7"
"7 on Scale 1 to 10","1989","indirect migration background","inadequately","2","","","","7"
"7 on Scale 1 to 10","1989","no migration background","in school","24","","","","7"
"7 on Scale 1 to 10","1989","no migration background","general elemantary","159","0.113348381046522","0.0967659307758414","0.129930831317203","7"
"7 on Scale 1 to 10","1989","no migration background","middle vocational","616","0.181257388225873","0.168181028805536","0.194333747646209","7"
"7 on Scale 1 to 10","1989","no migration background","vocational + Abi","29","","","","7"
"7 on Scale 1 to 10","1989","direct migration background","general elemantary","101","0.166435406928439","0.139507852519642","0.193362961337236","7"
"7 on Scale 1 to 10","1989","direct migration background","middle vocational","131","0.165657495994345","0.138907490913558","0.192407501075132","7"
"7 on Scale 1 to 10","1989","direct migration background","higher education","5","","","","7"
"7 on Scale 1 to 10","1989","indirect migration background","in school","","","","","7"
"7 on Scale 1 to 10","1989","indirect migration background","general elemantary","14","","","","7"
"7 on Scale 1 to 10","1989","no migration background","higher education","42","0.070089724956916","0.0492588320803308","0.0909206178335012","7"
"7 on Scale 1 to 10","1989","direct migration background","inadequately","40","0.0765533323094241","0.052717951113821","0.100388713505027","7"
"7 on Scale 1 to 10","1989","no migration background","higher vocational","72","0.171451969489961","0.135276835588253","0.20762710339167","7"
"7 on Scale 1 to 10","1989","direct migration background","in school","4","","","","7"
"8 on Scale 1 to 10","1989","indirect migration background","middle vocational","19","","","","8"
"8 on Scale 1 to 10","1989","no migration background","general elemantary","263","0.189941703420254","0.169423806739406","0.210459600101102","8"
"8 on Scale 1 to 10","1989","no migration background","middle vocational","766","0.232797874430672","0.218452572372118","0.247143176489226","8"
"8 on Scale 1 to 10","1989","no migration background","vocational + Abi","46","0.233599818913442","0.1721279457263","0.295071692100583","8"
"8 on Scale 1 to 10","1989","no migration background","higher vocational","106","0.250621275732566","0.209026411497619","0.292216139967513","8"
"8 on Scale 1 to 10","1989","no migration background","higher education","150","0.253185977490933","0.217705762656215","0.28866619232565","8"
"8 on Scale 1 to 10","1989","direct migration background","in school","7","","","","8"
"8 on Scale 1 to 10","1989","direct migration background","inadequately","35","0.0581601129821298","0.0371786724260145","0.079141553538245","8"
"8 on Scale 1 to 10","1989","direct migration background","general elemantary","94","0.130882736215364","0.106499867928458","0.15526560450227","8"
"8 on Scale 1 to 10","1989","direct migration background","middle vocational","136","0.160573407162048","0.134156965841728","0.186989848482369","8"
"8 on Scale 1 to 10","1989","direct migration background","vocational + Abi","17","","","","8"
"8 on Scale 1 to 10","1989","direct migration background","higher vocational","10","","","","8"
"8 on Scale 1 to 10","1989","direct migration background","higher education","27","","","","8"
"8 on Scale 1 to 10","1989","indirect migration background","in school","8","","","","8"
"8 on Scale 1 to 10","1989","indirect migration background","inadequately","1","","","","8"
"8 on Scale 1 to 10","1989","indirect migration background","general elemantary","19","","","","8"
"8 on Scale 1 to 10","1989","indirect migration background","vocational + Abi","1","","","","8"
"8 on Scale 1 to 10","1989","indirect migration background","higher vocational","1","","","","8"
"8 on Scale 1 to 10","1989","indirect migration background","higher education","2","","","","8"
"8 on Scale 1 to 10","1989","no migration background","in school","24","","","","8"
"8 on Scale 1 to 10","1989","no migration background","inadequately","8","","","","8"
"9 on Scale 1 to 10","1989","indirect migration background","middle vocational","10","","","","9"
"9 on Scale 1 to 10","1989","indirect migration background","vocational + Abi","2","","","","9"
"9 on Scale 1 to 10","1989","indirect migration background","higher vocational","1","","","","9"
"9 on Scale 1 to 10","1989","indirect migration background","higher education","","","","","9"
"9 on Scale 1 to 10","1989","no migration background","inadequately","3","","","","9"
"9 on Scale 1 to 10","1989","no migration background","general elemantary","96","0.0647099235062431","0.0518415652386428","0.0775782817738433","9"
"9 on Scale 1 to 10","1989","no migration background","middle vocational","363","0.106773164494295","0.0962903661467865","0.117255962841804","9"
"9 on Scale 1 to 10","1989","no migration background","vocational + Abi","38","0.209972040118039","0.150800297184622","0.269143783051456","9"
"9 on Scale 1 to 10","1989","direct migration background","general elemantary","31","0.0345240277147564","0.0213251840522675","0.0477228713772454","9"
"9 on Scale 1 to 10","1989","direct migration background","middle vocational","50","0.0618645553878082","0.0445305128177374","0.0791985979578789","9"
"9 on Scale 1 to 10","1989","no migration background","in school","21","","","","9"
"9 on Scale 1 to 10","1989","no migration background","higher vocational","67","0.151034321284401","0.116665633224633","0.18540300934417","9"
"9 on Scale 1 to 10","1989","no migration background","higher education","149","0.267037233979568","0.230938908905348","0.303135559053787","9"
"9 on Scale 1 to 10","1989","direct migration background","in school","3","","","","9"
"9 on Scale 1 to 10","1989","direct migration background","inadequately","12","","","","9"
"9 on Scale 1 to 10","1989","direct migration background","vocational + Abi","7","","","","9"
"9 on Scale 1 to 10","1989","direct migration background","higher vocational","5","","","","9"
"9 on Scale 1 to 10","1989","direct migration background","higher education","18","","","","9"
"9 on Scale 1 to 10","1989","indirect migration background","in school","7","","","","9"
"9 on Scale 1 to 10","1989","indirect migration background","inadequately","","","","","9"
"9 on Scale 1 to 10","1989","indirect migration background","general elemantary","16","","","","9"
"0 Completely dissatisfied","1990","no migration background","in school","","","","","0"
"0 Completely dissatisfied","1990","no migration background","inadequately","","","","","0"
"0 Completely dissatisfied","1990","no migration background","general elemantary","","","","","0"
"0 Completely dissatisfied","1990","no migration background","middle vocational","","","","","0"
"0 Completely dissatisfied","1990","no migration background","vocational + Abi","","","","","0"
"0 Completely dissatisfied","1990","no migration background","higher vocational","","","","","0"
"0 Completely dissatisfied","1990","no migration background","higher education","","","","","0"
"0 Completely dissatisfied","1990","direct migration background","in school","","","","","0"
"0 Completely dissatisfied","1990","direct migration background","inadequately","","","","","0"
"0 Completely dissatisfied","1990","direct migration background","general elemantary","","","","","0"
"0 Completely dissatisfied","1990","direct migration background","middle vocational","","","","","0"
"0 Completely dissatisfied","1990","direct migration background","vocational + Abi","","","","","0"
"0 Completely dissatisfied","1990","direct migration background","higher vocational","","","","","0"
"0 Completely dissatisfied","1990","direct migration background","higher education","","","","","0"
"0 Completely dissatisfied","1990","indirect migration background","in school","","","","","0"
"0 Completely dissatisfied","1990","indirect migration background","inadequately","","","","","0"
"0 Completely dissatisfied","1990","indirect migration background","general elemantary","","","","","0"
"0 Completely dissatisfied","1990","indirect migration background","middle vocational","","","","","0"
"0 Completely dissatisfied","1990","indirect migration background","vocational + Abi","","","","","0"
"0 Completely dissatisfied","1990","indirect migration background","higher vocational","","","","","0"
"0 Completely dissatisfied","1990","indirect migration background","higher education","","","","","0"
"1 on Scale 1 to 10","1990","indirect migration background","higher education","","","","","1"
"1 on Scale 1 to 10","1990","indirect migration background","middle vocational","","","","","1"
"1 on Scale 1 to 10","1990","indirect migration background","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1990","indirect migration background","higher vocational","","","","","1"
"1 on Scale 1 to 10","1990","no migration background","general elemantary","","","","","1"
"1 on Scale 1 to 10","1990","no migration background","middle vocational","","","","","1"
"1 on Scale 1 to 10","1990","no migration background","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1990","direct migration background","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1990","direct migration background","higher vocational","","","","","1"
"1 on Scale 1 to 10","1990","direct migration background","higher education","","","","","1"
"1 on Scale 1 to 10","1990","indirect migration background","in school","","","","","1"
"1 on Scale 1 to 10","1990","indirect migration background","inadequately","","","","","1"
"1 on Scale 1 to 10","1990","indirect migration background","general elemantary","","","","","1"
"1 on Scale 1 to 10","1990","direct migration background","inadequately","","","","","1"
"1 on Scale 1 to 10","1990","no migration background","in school","","","","","1"
"1 on Scale 1 to 10","1990","no migration background","inadequately","","","","","1"
"1 on Scale 1 to 10","1990","no migration background","higher vocational","","","","","1"
"1 on Scale 1 to 10","1990","no migration background","higher education","","","","","1"
"1 on Scale 1 to 10","1990","direct migration background","in school","","","","","1"
"1 on Scale 1 to 10","1990","direct migration background","general elemantary","","","","","1"
"1 on Scale 1 to 10","1990","direct migration background","middle vocational","","","","","1"
"10 Completely satisfied","1990","indirect migration background","middle vocational","","","","","10"
"10 Completely satisfied","1990","indirect migration background","vocational + Abi","","","","","10"
"10 Completely satisfied","1990","indirect migration background","higher vocational","","","","","10"
"10 Completely satisfied","1990","indirect migration background","higher education","","","","","10"
"10 Completely satisfied","1990","no migration background","in school","","","","","10"
"10 Completely satisfied","1990","no migration background","inadequately","","","","","10"
"10 Completely satisfied","1990","no migration background","general elemantary","","","","","10"
"10 Completely satisfied","1990","no migration background","middle vocational","","","","","10"
"10 Completely satisfied","1990","no migration background","vocational + Abi","","","","","10"
"10 Completely satisfied","1990","no migration background","higher vocational","","","","","10"
"10 Completely satisfied","1990","no migration background","higher education","","","","","10"
"10 Completely satisfied","1990","direct migration background","in school","","","","","10"
"10 Completely satisfied","1990","direct migration background","inadequately","","","","","10"
"10 Completely satisfied","1990","direct migration background","general elemantary","","","","","10"
"10 Completely satisfied","1990","direct migration background","middle vocational","","","","","10"
"10 Completely satisfied","1990","direct migration background","vocational + Abi","","","","","10"
"10 Completely satisfied","1990","direct migration background","higher vocational","","","","","10"
"10 Completely satisfied","1990","direct migration background","higher education","","","","","10"
"10 Completely satisfied","1990","indirect migration background","in school","","","","","10"
"10 Completely satisfied","1990","indirect migration background","inadequately","","","","","10"
"10 Completely satisfied","1990","indirect migration background","general elemantary","","","","","10"
"2 on Scale 1 to 10","1990","indirect migration background","middle vocational","","","","","2"
"2 on Scale 1 to 10","1990","indirect migration background","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1990","indirect migration background","higher vocational","","","","","2"
"2 on Scale 1 to 10","1990","no migration background","in school","","","","","2"
"2 on Scale 1 to 10","1990","no migration background","inadequately","","","","","2"
"2 on Scale 1 to 10","1990","no migration background","general elemantary","","","","","2"
"2 on Scale 1 to 10","1990","no migration background","middle vocational","","","","","2"
"2 on Scale 1 to 10","1990","no migration background","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1990","no migration background","higher vocational","","","","","2"
"2 on Scale 1 to 10","1990","no migration background","higher education","","","","","2"
"2 on Scale 1 to 10","1990","direct migration background","in school","","","","","2"
"2 on Scale 1 to 10","1990","direct migration background","inadequately","","","","","2"
"2 on Scale 1 to 10","1990","direct migration background","general elemantary","","","","","2"
"2 on Scale 1 to 10","1990","direct migration background","middle vocational","","","","","2"
"2 on Scale 1 to 10","1990","direct migration background","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1990","direct migration background","higher vocational","","","","","2"
"2 on Scale 1 to 10","1990","direct migration background","higher education","","","","","2"
"2 on Scale 1 to 10","1990","indirect migration background","in school","","","","","2"
"2 on Scale 1 to 10","1990","indirect migration background","inadequately","","","","","2"
"2 on Scale 1 to 10","1990","indirect migration background","general elemantary","","","","","2"
"2 on Scale 1 to 10","1990","indirect migration background","higher education","","","","","2"
"3 on Scale 1 to 10","1990","direct migration background","higher vocational","","","","","3"
"3 on Scale 1 to 10","1990","direct migration background","higher education","","","","","3"
"3 on Scale 1 to 10","1990","indirect migration background","in school","","","","","3"
"3 on Scale 1 to 10","1990","indirect migration background","inadequately","","","","","3"
"3 on Scale 1 to 10","1990","indirect migration background","middle vocational","","","","","3"
"3 on Scale 1 to 10","1990","indirect migration background","vocational + Abi","","","","","3"
"3 on Scale 1 to 10","1990","indirect migration background","higher vocational","","","","","3"
"3 on Scale 1 to 10","1990","indirect migration background","higher education","","","","","3"
"3 on Scale 1 to 10","1990","direct migration background","vocational + Abi","","","","","3"
"3 on Scale 1 to 10","1990","no migration background","in school","","","","","3"
"3 on Scale 1 to 10","1990","no migration background","inadequately","","","","","3"
"3 on Scale 1 to 10","1990","no migration background","general elemantary","","","","","3"
"3 on Scale 1 to 10","1990","no migration background","middle vocational","","","","","3"
"3 on Scale 1 to 10","1990","no migration background","vocational + Abi","","","","","3"
"3 on Scale 1 to 10","1990","direct migration background","middle vocational","","","","","3"
"3 on Scale 1 to 10","1990","no migration background","higher vocational","","","","","3"
"3 on Scale 1 to 10","1990","no migration background","higher education","","","","","3"
"3 on Scale 1 to 10","1990","direct migration background","in school","","","","","3"
"3 on Scale 1 to 10","1990","direct migration background","inadequately","","","","","3"
"3 on Scale 1 to 10","1990","direct migration background","general elemantary","","","","","3"
"3 on Scale 1 to 10","1990","indirect migration background","general elemantary","","","","","3"
"4 on Scale 1 to 10","1990","no migration background","general elemantary","","","","","4"
"4 on Scale 1 to 10","1990","no migration background","middle vocational","","","","","4"
"4 on Scale 1 to 10","1990","direct migration background","middle vocational","","","","","4"
"4 on Scale 1 to 10","1990","direct migration background","vocational + Abi","","","","","4"
"4 on Scale 1 to 10","1990","indirect migration background","middle vocational","","","","","4"
"4 on Scale 1 to 10","1990","indirect migration background","vocational + Abi","","","","","4"
"4 on Scale 1 to 10","1990","indirect migration background","higher vocational","","","","","4"
"4 on Scale 1 to 10","1990","indirect migration background","higher education","","","","","4"
"4 on Scale 1 to 10","1990","direct migration background","general elemantary","","","","","4"
"4 on Scale 1 to 10","1990","direct migration background","higher vocational","","","","","4"
"4 on Scale 1 to 10","1990","direct migration background","higher education","","","","","4"
"4 on Scale 1 to 10","1990","indirect migration background","in school","","","","","4"
"4 on Scale 1 to 10","1990","indirect migration background","inadequately","","","","","4"
"4 on Scale 1 to 10","1990","indirect migration background","general elemantary","","","","","4"
"4 on Scale 1 to 10","1990","no migration background","vocational + Abi","","","","","4"
"4 on Scale 1 to 10","1990","no migration background","higher vocational","","","","","4"
"4 on Scale 1 to 10","1990","no migration background","higher education","","","","","4"
"4 on Scale 1 to 10","1990","direct migration background","in school","","","","","4"
"4 on Scale 1 to 10","1990","direct migration background","inadequately","","","","","4"
"4 on Scale 1 to 10","1990","no migration background","inadequately","","","","","4"
