"plh0164","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"10 Completely satisfied","1989","16-34 y.","(Married) couple without C. ","100","0.166948972580148","0.136519959844744","0.197377985315551","10"
"10 Completely satisfied","1989","16-34 y.","1-pers.-HH","27","","","","10"
"10 Completely satisfied","1989","16-34 y.","Single parent ","25","","","","10"
"10 Completely satisfied","1989","16-34 y.","Couple + C. LE 16 ","116","0.130293472773219","0.109120288821454","0.151466656724983","10"
"10 Completely satisfied","1989","16-34 y.","Couple + C. GT 16 ","130","0.159610058136547","0.135075301215679","0.184144815057415","10"
"10 Completely satisfied","1989","16-34 y.","Couple + C. LE and GT 16","60","0.169659426799318","0.13226475413511","0.207054099463525","10"
"10 Completely satisfied","1989","35-65 y.","1-pers.-HH","43","0.127600311632248","0.0936040746954779","0.161596548569018","10"
"10 Completely satisfied","1989","35-65 y.","Single parent ","22","","","","10"
"10 Completely satisfied","1989","35-65 y.","Couple + C. LE 16 ","123","0.131261651104223","0.110021778671971","0.152501523536475","10"
"10 Completely satisfied","1989","66 and older","Couple + C. GT 16 ","6","","","","10"
"10 Completely satisfied","1989","66 and older","Couple + C. LE and GT 16","","","","","10"
"10 Completely satisfied","1989","35-65 y.","(Married) couple without C. ","123","0.130055688581436","0.109453729730545","0.150657647432327","10"
"10 Completely satisfied","1989","35-65 y.","Couple + C. GT 16 ","111","0.117849589629608","0.0981395775145048","0.137559601744712","10"
"10 Completely satisfied","1989","35-65 y.","Couple + C. LE and GT 16","49","0.108281838931082","0.0808802192810078","0.135683458581156","10"
"10 Completely satisfied","1989","66 and older","1-pers.-HH","57","0.197094815038384","0.151853044018194","0.242336586058573","10"
"10 Completely satisfied","1989","66 and older","(Married) couple without C. ","94","0.237949474133268","0.195523984155968","0.280374964110567","10"
"10 Completely satisfied","1989","66 and older","Single parent ","5","","","","10"
"10 Completely satisfied","1989","66 and older","Couple + C. LE 16 ","","","","","10"
"2 on Scale 1 to 10","1989","35-65 y.","1-pers.-HH","12","","","","2"
"2 on Scale 1 to 10","1989","35-65 y.","(Married) couple without C. ","28","","","","2"
"2 on Scale 1 to 10","1989","16-34 y.","1-pers.-HH","6","","","","2"
"2 on Scale 1 to 10","1989","16-34 y.","(Married) couple without C. ","11","","","","2"
"2 on Scale 1 to 10","1989","16-34 y.","Single parent ","8","","","","2"
"2 on Scale 1 to 10","1989","16-34 y.","Couple + C. LE 16 ","28","","","","2"
"2 on Scale 1 to 10","1989","16-34 y.","Couple + C. GT 16 ","16","","","","2"
"2 on Scale 1 to 10","1989","16-34 y.","Couple + C. LE and GT 16","11","","","","2"
"2 on Scale 1 to 10","1989","35-65 y.","Single parent ","4","","","","2"
"2 on Scale 1 to 10","1989","35-65 y.","Couple + C. LE 16 ","29","","","","2"
"2 on Scale 1 to 10","1989","35-65 y.","Couple + C. GT 16 ","28","","","","2"
"2 on Scale 1 to 10","1989","35-65 y.","Couple + C. LE and GT 16","22","","","","2"
"2 on Scale 1 to 10","1989","66 and older","Couple + C. GT 16 ","","","","","2"
"2 on Scale 1 to 10","1989","66 and older","Couple + C. LE and GT 16","","","","","2"
"2 on Scale 1 to 10","1989","66 and older","1-pers.-HH","2","","","","2"
"2 on Scale 1 to 10","1989","66 and older","(Married) couple without C. ","1","","","","2"
"2 on Scale 1 to 10","1989","66 and older","Single parent ","","","","","2"
"2 on Scale 1 to 10","1989","66 and older","Couple + C. LE 16 ","","","","","2"
"3 on Scale 1 to 10","1989","16-34 y.","Single parent ","9","","","","3"
"3 on Scale 1 to 10","1989","16-34 y.","1-pers.-HH","8","","","","3"
"3 on Scale 1 to 10","1989","16-34 y.","(Married) couple without C. ","9","","","","3"
"3 on Scale 1 to 10","1989","35-65 y.","1-pers.-HH","22","","","","3"
"3 on Scale 1 to 10","1989","35-65 y.","(Married) couple without C. ","51","0.0464000708994792","0.0335163727916441","0.0592837690073144","3"
"3 on Scale 1 to 10","1989","35-65 y.","Single parent ","13","","","","3"
"3 on Scale 1 to 10","1989","35-65 y.","Couple + C. LE 16 ","45","0.0343837236142292","0.0229228633235511","0.0458445839049073","3"
"3 on Scale 1 to 10","1989","35-65 y.","Couple + C. GT 16 ","57","0.0428807930489846","0.0304966501737366","0.0552649359242327","3"
"3 on Scale 1 to 10","1989","35-65 y.","Couple + C. LE and GT 16","42","0.0624487112564575","0.0411111945433962","0.0837862279695189","3"
"3 on Scale 1 to 10","1989","16-34 y.","Couple + C. LE 16 ","40","0.0330587834069465","0.0218132011658153","0.0443043656480777","3"
"3 on Scale 1 to 10","1989","16-34 y.","Couple + C. GT 16 ","20","","","","3"
"3 on Scale 1 to 10","1989","16-34 y.","Couple + C. LE and GT 16","15","","","","3"
"3 on Scale 1 to 10","1989","66 and older","Single parent ","2","","","","3"
"3 on Scale 1 to 10","1989","66 and older","1-pers.-HH","14","","","","3"
"3 on Scale 1 to 10","1989","66 and older","(Married) couple without C. ","14","","","","3"
"3 on Scale 1 to 10","1989","66 and older","Couple + C. GT 16 ","1","","","","3"
"3 on Scale 1 to 10","1989","66 and older","Couple + C. LE and GT 16","","","","","3"
"3 on Scale 1 to 10","1989","66 and older","Couple + C. LE 16 ","","","","","3"
"4 on Scale 1 to 10","1989","16-34 y.","1-pers.-HH","8","","","","4"
"4 on Scale 1 to 10","1989","16-34 y.","Single parent ","13","","","","4"
"4 on Scale 1 to 10","1989","35-65 y.","1-pers.-HH","24","","","","4"
"4 on Scale 1 to 10","1989","16-34 y.","(Married) couple without C. ","17","","","","4"
"4 on Scale 1 to 10","1989","16-34 y.","Couple + C. LE 16 ","46","0.0344086863033913","0.0229438146529116","0.045873557953871","4"
"4 on Scale 1 to 10","1989","16-34 y.","Couple + C. GT 16 ","31","0.0303106376974313","0.0188257947397338","0.0417954806551287","4"
"4 on Scale 1 to 10","1989","16-34 y.","Couple + C. LE and GT 16","15","","","","4"
"4 on Scale 1 to 10","1989","66 and older","Couple + C. GT 16 ","3","","","","4"
"4 on Scale 1 to 10","1989","66 and older","Couple + C. LE and GT 16","","","","","4"
"4 on Scale 1 to 10","1989","35-65 y.","(Married) couple without C. ","57","0.051264254486668","0.0377566583373585","0.0647718506359775","4"
"4 on Scale 1 to 10","1989","35-65 y.","Single parent ","14","","","","4"
"4 on Scale 1 to 10","1989","35-65 y.","Couple + C. LE 16 ","39","0.0299508332443917","0.0192297219567021","0.0406719445320813","4"
"4 on Scale 1 to 10","1989","35-65 y.","Couple + C. GT 16 ","69","0.0603100727172334","0.0457575345985419","0.074862610835925","4"
"4 on Scale 1 to 10","1989","35-65 y.","Couple + C. LE and GT 16","25","","","","4"
"4 on Scale 1 to 10","1989","66 and older","1-pers.-HH","10","","","","4"
"4 on Scale 1 to 10","1989","66 and older","(Married) couple without C. ","15","","","","4"
"4 on Scale 1 to 10","1989","66 and older","Single parent ","","","","","4"
"4 on Scale 1 to 10","1989","66 and older","Couple + C. LE 16 ","","","","","4"
"5 on Scale 1 to 10","1989","16-34 y.","1-pers.-HH","30","0.118870279426144","0.0797567700621407","0.157983788790147","5"
"5 on Scale 1 to 10","1989","16-34 y.","(Married) couple without C. ","64","0.10202327708926","0.0773263818960335","0.126720172282487","5"
"5 on Scale 1 to 10","1989","16-34 y.","Single parent ","27","","","","5"
"5 on Scale 1 to 10","1989","16-34 y.","Couple + C. LE 16 ","138","0.139211644610901","0.117438334919167","0.160984954302635","5"
"5 on Scale 1 to 10","1989","16-34 y.","Couple + C. GT 16 ","80","0.0865182130458315","0.0676854116924928","0.10535101439917","5"
"5 on Scale 1 to 10","1989","35-65 y.","(Married) couple without C. ","195","0.182164946480383","0.158524080635505","0.205805812325261","5"
"5 on Scale 1 to 10","1989","35-65 y.","Single parent ","47","0.247116868695913","0.186263529250887","0.30797020814094","5"
"5 on Scale 1 to 10","1989","35-65 y.","Couple + C. LE 16 ","152","0.156278132049182","0.133438598262737","0.179117665835626","5"
"5 on Scale 1 to 10","1989","66 and older","Couple + C. LE 16 ","","","","","5"
"5 on Scale 1 to 10","1989","16-34 y.","Couple + C. LE and GT 16","50","0.123153860889946","0.0904138875579302","0.155893834221963","5"
"5 on Scale 1 to 10","1989","35-65 y.","1-pers.-HH","75","0.198693354728149","0.158036079248068","0.239350630208229","5"
"5 on Scale 1 to 10","1989","35-65 y.","Couple + C. GT 16 ","181","0.180987537288658","0.157452162198772","0.204522912378545","5"
"5 on Scale 1 to 10","1989","35-65 y.","Couple + C. LE and GT 16","100","0.201327431574908","0.165966762230783","0.236688100919033","5"
"5 on Scale 1 to 10","1989","66 and older","1-pers.-HH","55","0.186670639543867","0.142356624665961","0.230984654421773","5"
"5 on Scale 1 to 10","1989","66 and older","(Married) couple without C. ","52","0.141512652307866","0.106786457806454","0.176238846809279","5"
"5 on Scale 1 to 10","1989","66 and older","Single parent ","7","","","","5"
"5 on Scale 1 to 10","1989","66 and older","Couple + C. GT 16 ","13","","","","5"
"5 on Scale 1 to 10","1989","66 and older","Couple + C. LE and GT 16","","","","","5"
"6 on Scale 1 to 10","1989","16-34 y.","(Married) couple without C. ","45","0.0755291109748647","0.05396835467086","0.0970898672788694","6"
"6 on Scale 1 to 10","1989","16-34 y.","Single parent ","19","","","","6"
"6 on Scale 1 to 10","1989","16-34 y.","1-pers.-HH","24","","","","6"
"6 on Scale 1 to 10","1989","16-34 y.","Couple + C. GT 16 ","72","0.0930585370260645","0.0735969188557337","0.112520155196395","6"
"6 on Scale 1 to 10","1989","16-34 y.","Couple + C. LE and GT 16","36","0.0834920736801569","0.0559318114809069","0.111052335879407","6"
"6 on Scale 1 to 10","1989","35-65 y.","1-pers.-HH","32","0.0894412843324919","0.0603629034895789","0.118519665175405","6"
"6 on Scale 1 to 10","1989","16-34 y.","Couple + C. LE 16 ","108","0.100441584400371","0.0815351366468857","0.119348032153857","6"
"6 on Scale 1 to 10","1989","35-65 y.","(Married) couple without C. ","103","0.0981184793348445","0.0798984840056","0.116338474664089","6"
"6 on Scale 1 to 10","1989","35-65 y.","Single parent ","18","","","","6"
"6 on Scale 1 to 10","1989","35-65 y.","Couple + C. LE 16 ","125","0.126897772060932","0.105961564129659","0.147833979992205","6"
"6 on Scale 1 to 10","1989","35-65 y.","Couple + C. GT 16 ","112","0.109990228468103","0.0908641482395125","0.129116308696694","6"
"6 on Scale 1 to 10","1989","35-65 y.","Couple + C. LE and GT 16","52","0.08851257324762","0.0634651853761332","0.113559961119107","6"
"6 on Scale 1 to 10","1989","66 and older","Couple + C. LE and GT 16","","","","","6"
"6 on Scale 1 to 10","1989","66 and older","Single parent ","1","","","","6"
"6 on Scale 1 to 10","1989","66 and older","1-pers.-HH","33","0.09839796769239","0.0645236643987355","0.132272270986045","6"
"6 on Scale 1 to 10","1989","66 and older","(Married) couple without C. ","44","0.115224696321898","0.0834133616603588","0.147036030983437","6"
"6 on Scale 1 to 10","1989","66 and older","Couple + C. GT 16 ","6","","","","6"
"6 on Scale 1 to 10","1989","66 and older","Couple + C. LE 16 ","","","","","6"
"7 on Scale 1 to 10","1989","16-34 y.","1-pers.-HH","43","0.161950007590987","0.117425854600845","0.206474160581129","7"
"7 on Scale 1 to 10","1989","16-34 y.","(Married) couple without C. ","90","0.157019081963156","0.127333520097691","0.186704643828622","7"
"7 on Scale 1 to 10","1989","16-34 y.","Single parent ","29","","","","7"
"7 on Scale 1 to 10","1989","16-34 y.","Couple + C. LE 16 ","175","0.193737771180677","0.168878763814458","0.218596778546896","7"
"7 on Scale 1 to 10","1989","16-34 y.","Couple + C. GT 16 ","136","0.162210155200857","0.137514657992023","0.186905652409691","7"
"7 on Scale 1 to 10","1989","16-34 y.","Couple + C. LE and GT 16","67","0.1939011798093","0.154511996429844","0.233290363188757","7"
"7 on Scale 1 to 10","1989","35-65 y.","1-pers.-HH","51","0.13377296783022","0.0990875223755941","0.168458413284846","7"
"7 on Scale 1 to 10","1989","35-65 y.","(Married) couple without C. ","162","0.159070197078999","0.13666893977521","0.181471454382788","7"
"7 on Scale 1 to 10","1989","35-65 y.","Single parent ","22","","","","7"
"7 on Scale 1 to 10","1989","35-65 y.","Couple + C. LE 16 ","140","0.153456638809805","0.13078640908793","0.176126868531681","7"
"7 on Scale 1 to 10","1989","35-65 y.","Couple + C. GT 16 ","140","0.146202966685432","0.124605294402888","0.167800638967977","7"
"7 on Scale 1 to 10","1989","35-65 y.","Couple + C. LE and GT 16","60","0.129092681689772","0.0995247192485737","0.15866064413097","7"
"7 on Scale 1 to 10","1989","66 and older","1-pers.-HH","38","0.123649935056981","0.0862125398350359","0.161087330278925","7"
"7 on Scale 1 to 10","1989","66 and older","(Married) couple without C. ","55","0.136483664629081","0.102280347684485","0.170686981573676","7"
"7 on Scale 1 to 10","1989","66 and older","Single parent ","5","","","","7"
"7 on Scale 1 to 10","1989","66 and older","Couple + C. LE 16 ","","","","","7"
"7 on Scale 1 to 10","1989","66 and older","Couple + C. GT 16 ","8","","","","7"
"7 on Scale 1 to 10","1989","66 and older","Couple + C. LE and GT 16","","","","","7"
"8 on Scale 1 to 10","1989","16-34 y.","1-pers.-HH","76","0.303741813128315","0.24816320521774","0.35932042103889","8"
"8 on Scale 1 to 10","1989","16-34 y.","(Married) couple without C. ","146","0.265780473658505","0.229736332229168","0.301824615087841","8"
"8 on Scale 1 to 10","1989","16-34 y.","Single parent ","42","0.190015812128612","0.138057004622561","0.241974619634663","8"
"8 on Scale 1 to 10","1989","16-34 y.","Couple + C. GT 16 ","229","0.267278566954624","0.237632797737759","0.296924336171488","8"
"8 on Scale 1 to 10","1989","16-34 y.","Couple + C. LE and GT 16","74","0.191816061459749","0.152588600320904","0.231043522598595","8"
"8 on Scale 1 to 10","1989","35-65 y.","1-pers.-HH","71","0.211499388126857","0.169888900623031","0.253109875630683","8"
"8 on Scale 1 to 10","1989","16-34 y.","Couple + C. LE 16 ","195","0.21963620434526","0.193596323226065","0.245676085464455","8"
"8 on Scale 1 to 10","1989","35-65 y.","(Married) couple without C. ","189","0.204824453822291","0.180106044287481","0.229542863357101","8"
"8 on Scale 1 to 10","1989","35-65 y.","Single parent ","29","","","","8"
"8 on Scale 1 to 10","1989","35-65 y.","Couple + C. LE 16 ","185","0.203901378712352","0.1785598976585","0.229242859766205","8"
"8 on Scale 1 to 10","1989","35-65 y.","Couple + C. GT 16 ","206","0.213678758693293","0.188621577493909","0.238735939892678","8"
"8 on Scale 1 to 10","1989","35-65 y.","Couple + C. LE and GT 16","80","0.205304458501531","0.1696852557003","0.240923661302763","8"
"8 on Scale 1 to 10","1989","66 and older","1-pers.-HH","63","0.222874009374077","0.175543051221241","0.270204967526913","8"
"8 on Scale 1 to 10","1989","66 and older","(Married) couple without C. ","74","0.194427279670918","0.154997569581769","0.233856989760068","8"
"8 on Scale 1 to 10","1989","66 and older","Single parent ","1","","","","8"
"8 on Scale 1 to 10","1989","66 and older","Couple + C. LE 16 ","","","","","8"
"8 on Scale 1 to 10","1989","66 and older","Couple + C. LE and GT 16","","","","","8"
"8 on Scale 1 to 10","1989","66 and older","Couple + C. GT 16 ","6","","","","8"
"9 on Scale 1 to 10","1989","16-34 y.","Couple + C. GT 16 ","129","0.157478943458232","0.133077650629275","0.181880236287188","9"
"9 on Scale 1 to 10","1989","16-34 y.","Couple + C. LE and GT 16","51","0.13698134891486","0.102725603796126","0.171237094033594","9"
"9 on Scale 1 to 10","1989","16-34 y.","1-pers.-HH","38","0.150632107052108","0.107402935536281","0.193861278567934","9"
"9 on Scale 1 to 10","1989","16-34 y.","(Married) couple without C. ","85","0.157744010829537","0.128002797787967","0.187485223871108","9"
"9 on Scale 1 to 10","1989","16-34 y.","Single parent ","38","0.206319169775528","0.152724849180037","0.25991349037102","9"
"9 on Scale 1 to 10","1989","16-34 y.","Couple + C. LE 16 ","96","0.108065914345674","0.0885382985062809","0.127593530185067","9"
"9 on Scale 1 to 10","1989","35-65 y.","1-pers.-HH","33","0.0887398926841509","0.0597645982506563","0.117715187117646","9"
"9 on Scale 1 to 10","1989","35-65 y.","(Married) couple without C. ","94","0.0988803479607473","0.0805974794328125","0.117163216488682","9"
"9 on Scale 1 to 10","1989","35-65 y.","Single parent ","18","","","","9"
"9 on Scale 1 to 10","1989","35-65 y.","Couple + C. LE 16 ","101","0.121358340171759","0.100819345343937","0.141897334999581","9"
"9 on Scale 1 to 10","1989","35-65 y.","Couple + C. GT 16 ","79","0.0870487381002431","0.069815909432348","0.104281566768138","9"
"9 on Scale 1 to 10","1989","35-65 y.","Couple + C. LE and GT 16","34","0.0956509037456793","0.0697152493784271","0.121586558112932","9"
"9 on Scale 1 to 10","1989","66 and older","1-pers.-HH","23","","","","9"
"9 on Scale 1 to 10","1989","66 and older","(Married) couple without C. ","34","0.0862393417135605","0.0582713325823824","0.114207350844739","9"
"9 on Scale 1 to 10","1989","66 and older","Single parent ","2","","","","9"
"9 on Scale 1 to 10","1989","66 and older","Couple + C. LE 16 ","","","","","9"
"9 on Scale 1 to 10","1989","66 and older","Couple + C. GT 16 ","7","","","","9"
"9 on Scale 1 to 10","1989","66 and older","Couple + C. LE and GT 16","","","","","9"
"0 Completely dissatisfied","1990","16-34 y.","1-pers.-HH","","","","","0"
"0 Completely dissatisfied","1990","16-34 y.","(Married) couple without C. ","","","","","0"
"0 Completely dissatisfied","1990","16-34 y.","Single parent ","","","","","0"
"0 Completely dissatisfied","1990","16-34 y.","Couple + C. LE 16 ","","","","","0"
"0 Completely dissatisfied","1990","16-34 y.","Couple + C. GT 16 ","","","","","0"
"0 Completely dissatisfied","1990","16-34 y.","Couple + C. LE and GT 16","","","","","0"
"0 Completely dissatisfied","1990","35-65 y.","1-pers.-HH","","","","","0"
"0 Completely dissatisfied","1990","35-65 y.","(Married) couple without C. ","","","","","0"
"0 Completely dissatisfied","1990","35-65 y.","Single parent ","","","","","0"
"0 Completely dissatisfied","1990","35-65 y.","Couple + C. LE 16 ","","","","","0"
"0 Completely dissatisfied","1990","35-65 y.","Couple + C. GT 16 ","","","","","0"
"0 Completely dissatisfied","1990","35-65 y.","Couple + C. LE and GT 16","","","","","0"
"0 Completely dissatisfied","1990","66 and older","1-pers.-HH","","","","","0"
"0 Completely dissatisfied","1990","66 and older","(Married) couple without C. ","","","","","0"
"0 Completely dissatisfied","1990","66 and older","Single parent ","","","","","0"
"0 Completely dissatisfied","1990","66 and older","Couple + C. LE 16 ","","","","","0"
"0 Completely dissatisfied","1990","66 and older","Couple + C. GT 16 ","","","","","0"
"0 Completely dissatisfied","1990","66 and older","Couple + C. LE and GT 16","","","","","0"
"1 on Scale 1 to 10","1990","16-34 y.","Couple + C. LE and GT 16","","","","","1"
"1 on Scale 1 to 10","1990","35-65 y.","1-pers.-HH","","","","","1"
"1 on Scale 1 to 10","1990","16-34 y.","1-pers.-HH","","","","","1"
"1 on Scale 1 to 10","1990","16-34 y.","(Married) couple without C. ","","","","","1"
"1 on Scale 1 to 10","1990","16-34 y.","Single parent ","","","","","1"
"1 on Scale 1 to 10","1990","16-34 y.","Couple + C. LE 16 ","","","","","1"
"1 on Scale 1 to 10","1990","16-34 y.","Couple + C. GT 16 ","","","","","1"
"1 on Scale 1 to 10","1990","35-65 y.","(Married) couple without C. ","","","","","1"
"1 on Scale 1 to 10","1990","35-65 y.","Single parent ","","","","","1"
"1 on Scale 1 to 10","1990","35-65 y.","Couple + C. LE 16 ","","","","","1"
"1 on Scale 1 to 10","1990","35-65 y.","Couple + C. GT 16 ","","","","","1"
"1 on Scale 1 to 10","1990","35-65 y.","Couple + C. LE and GT 16","","","","","1"
"1 on Scale 1 to 10","1990","66 and older","1-pers.-HH","","","","","1"
"1 on Scale 1 to 10","1990","66 and older","(Married) couple without C. ","","","","","1"
"1 on Scale 1 to 10","1990","66 and older","Single parent ","","","","","1"
"1 on Scale 1 to 10","1990","66 and older","Couple + C. LE 16 ","","","","","1"
"1 on Scale 1 to 10","1990","66 and older","Couple + C. GT 16 ","","","","","1"
"1 on Scale 1 to 10","1990","66 and older","Couple + C. LE and GT 16","","","","","1"
"10 Completely satisfied","1990","16-34 y.","Couple + C. LE and GT 16","","","","","10"
"10 Completely satisfied","1990","35-65 y.","1-pers.-HH","","","","","10"
"10 Completely satisfied","1990","35-65 y.","Couple + C. LE 16 ","","","","","10"
"10 Completely satisfied","1990","16-34 y.","Couple + C. GT 16 ","","","","","10"
"10 Completely satisfied","1990","35-65 y.","(Married) couple without C. ","","","","","10"
"10 Completely satisfied","1990","35-65 y.","Single parent ","","","","","10"
"10 Completely satisfied","1990","16-34 y.","(Married) couple without C. ","","","","","10"
"10 Completely satisfied","1990","16-34 y.","1-pers.-HH","","","","","10"
"10 Completely satisfied","1990","16-34 y.","Single parent ","","","","","10"
"10 Completely satisfied","1990","16-34 y.","Couple + C. LE 16 ","","","","","10"
"10 Completely satisfied","1990","35-65 y.","Couple + C. GT 16 ","","","","","10"
"10 Completely satisfied","1990","35-65 y.","Couple + C. LE and GT 16","","","","","10"
"10 Completely satisfied","1990","66 and older","1-pers.-HH","","","","","10"
"10 Completely satisfied","1990","66 and older","(Married) couple without C. ","","","","","10"
"10 Completely satisfied","1990","66 and older","Single parent ","","","","","10"
"10 Completely satisfied","1990","66 and older","Couple + C. LE 16 ","","","","","10"
"10 Completely satisfied","1990","66 and older","Couple + C. GT 16 ","","","","","10"
"10 Completely satisfied","1990","66 and older","Couple + C. LE and GT 16","","","","","10"
"2 on Scale 1 to 10","1990","16-34 y.","1-pers.-HH","","","","","2"
"2 on Scale 1 to 10","1990","16-34 y.","(Married) couple without C. ","","","","","2"
"2 on Scale 1 to 10","1990","16-34 y.","Single parent ","","","","","2"
"2 on Scale 1 to 10","1990","16-34 y.","Couple + C. LE 16 ","","","","","2"
"2 on Scale 1 to 10","1990","16-34 y.","Couple + C. GT 16 ","","","","","2"
"2 on Scale 1 to 10","1990","16-34 y.","Couple + C. LE and GT 16","","","","","2"
"2 on Scale 1 to 10","1990","35-65 y.","1-pers.-HH","","","","","2"
"2 on Scale 1 to 10","1990","35-65 y.","(Married) couple without C. ","","","","","2"
"2 on Scale 1 to 10","1990","35-65 y.","Single parent ","","","","","2"
"2 on Scale 1 to 10","1990","35-65 y.","Couple + C. LE 16 ","","","","","2"
"2 on Scale 1 to 10","1990","35-65 y.","Couple + C. GT 16 ","","","","","2"
"2 on Scale 1 to 10","1990","35-65 y.","Couple + C. LE and GT 16","","","","","2"
"2 on Scale 1 to 10","1990","66 and older","Couple + C. GT 16 ","","","","","2"
"2 on Scale 1 to 10","1990","66 and older","Couple + C. LE and GT 16","","","","","2"
"2 on Scale 1 to 10","1990","66 and older","Single parent ","","","","","2"
"2 on Scale 1 to 10","1990","66 and older","(Married) couple without C. ","","","","","2"
"2 on Scale 1 to 10","1990","66 and older","Couple + C. LE 16 ","","","","","2"
"2 on Scale 1 to 10","1990","66 and older","1-pers.-HH","","","","","2"
"3 on Scale 1 to 10","1990","16-34 y.","1-pers.-HH","","","","","3"
"3 on Scale 1 to 10","1990","16-34 y.","(Married) couple without C. ","","","","","3"
"3 on Scale 1 to 10","1990","16-34 y.","Single parent ","","","","","3"
"3 on Scale 1 to 10","1990","16-34 y.","Couple + C. LE 16 ","","","","","3"
"3 on Scale 1 to 10","1990","16-34 y.","Couple + C. GT 16 ","","","","","3"
"3 on Scale 1 to 10","1990","16-34 y.","Couple + C. LE and GT 16","","","","","3"
"3 on Scale 1 to 10","1990","35-65 y.","1-pers.-HH","","","","","3"
"3 on Scale 1 to 10","1990","35-65 y.","(Married) couple without C. ","","","","","3"
"3 on Scale 1 to 10","1990","35-65 y.","Single parent ","","","","","3"
"3 on Scale 1 to 10","1990","35-65 y.","Couple + C. LE 16 ","","","","","3"
"3 on Scale 1 to 10","1990","35-65 y.","Couple + C. GT 16 ","","","","","3"
"3 on Scale 1 to 10","1990","35-65 y.","Couple + C. LE and GT 16","","","","","3"
"3 on Scale 1 to 10","1990","66 and older","Single parent ","","","","","3"
"3 on Scale 1 to 10","1990","66 and older","Couple + C. LE and GT 16","","","","","3"
"3 on Scale 1 to 10","1990","66 and older","(Married) couple without C. ","","","","","3"
"3 on Scale 1 to 10","1990","66 and older","Couple + C. GT 16 ","","","","","3"
"3 on Scale 1 to 10","1990","66 and older","1-pers.-HH","","","","","3"
"3 on Scale 1 to 10","1990","66 and older","Couple + C. LE 16 ","","","","","3"
"4 on Scale 1 to 10","1990","16-34 y.","1-pers.-HH","","","","","4"
"4 on Scale 1 to 10","1990","16-34 y.","(Married) couple without C. ","","","","","4"
"4 on Scale 1 to 10","1990","16-34 y.","Single parent ","","","","","4"
"4 on Scale 1 to 10","1990","16-34 y.","Couple + C. LE 16 ","","","","","4"
