"plh0164","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence","value"
"2 on Scale 1 to 10","1989","middle vocational","Urban Area","49","0.0145826643712159","0.0104683143963362","0.0186970143460956","2"
"2 on Scale 1 to 10","1989","vocational + Abi","Rural Area","","","","","2"
"3 on Scale 1 to 10","1989","in school","Rural Area","","","","","3"
"3 on Scale 1 to 10","1989","vocational + Abi","Urban Area","6","","","","3"
"3 on Scale 1 to 10","1989","vocational + Abi","Rural Area","","","","","3"
"3 on Scale 1 to 10","1989","higher vocational","Urban Area","9","","","","3"
"3 on Scale 1 to 10","1989","in school","Urban Area","4","","","","3"
"3 on Scale 1 to 10","1989","inadequately","Urban Area","61","0.111186348370604","0.0832950153055028","0.139077681435706","3"
"3 on Scale 1 to 10","1989","inadequately","Rural Area","8","","","","3"
"3 on Scale 1 to 10","1989","general elemantary","Urban Area","123","0.0670125838418042","0.0553704575233514","0.0786547101602571","3"
"3 on Scale 1 to 10","1989","middle vocational","Urban Area","107","0.0289017557472546","0.0231517750164973","0.0346517364780119","3"
"3 on Scale 1 to 10","1989","middle vocational","Rural Area","24","","","","3"
"3 on Scale 1 to 10","1989","general elemantary","Rural Area","37","0.0864286676126297","0.0609433652064967","0.111913970018763","3"
"3 on Scale 1 to 10","1989","higher vocational","Rural Area","1","","","","3"
"3 on Scale 1 to 10","1989","higher education","Urban Area","5","","","","3"
"3 on Scale 1 to 10","1989","higher education","Rural Area","1","","","","3"
"4 on Scale 1 to 10","1989","general elemantary","Rural Area","27","","","","4"
"4 on Scale 1 to 10","1989","higher education","Urban Area","5","","","","4"
"4 on Scale 1 to 10","1989","higher vocational","Rural Area","2","","","","4"
"4 on Scale 1 to 10","1989","inadequately","Urban Area","52","0.0810306030330674","0.0568195744747304","0.105241631591404","4"
"4 on Scale 1 to 10","1989","inadequately","Rural Area","5","","","","4"
"4 on Scale 1 to 10","1989","general elemantary","Urban Area","135","0.0731036473952949","0.0609836830611498","0.08522361172944","4"
"4 on Scale 1 to 10","1989","middle vocational","Rural Area","44","0.0573518387827761","0.0420846974983354","0.0726189800672167","4"
"4 on Scale 1 to 10","1989","in school","Rural Area","","","","","4"
"4 on Scale 1 to 10","1989","higher vocational","Urban Area","9","","","","4"
"4 on Scale 1 to 10","1989","middle vocational","Urban Area","120","0.0342963653755238","0.028050125288156","0.0405426054628917","4"
"4 on Scale 1 to 10","1989","in school","Urban Area","5","","","","4"
"4 on Scale 1 to 10","1989","vocational + Abi","Urban Area","4","","","","4"
"4 on Scale 1 to 10","1989","vocational + Abi","Rural Area","1","","","","4"
"4 on Scale 1 to 10","1989","higher education","Rural Area","2","","","","4"
"5 on Scale 1 to 10","1989","general elemantary","Rural Area","96","0.225730093484915","0.187813390079761","0.263646796890069","5"
"5 on Scale 1 to 10","1989","higher education","Rural Area","3","","","","5"
"5 on Scale 1 to 10","1989","middle vocational","Urban Area","524","0.166411718927935","0.153628493572146","0.179194944283723","5"
"5 on Scale 1 to 10","1989","middle vocational","Rural Area","133","0.147728843193311","0.124430191814455","0.171027494572168","5"
"5 on Scale 1 to 10","1989","higher education","Urban Area","26","","","","5"
"5 on Scale 1 to 10","1989","in school","Urban Area","8","","","","5"
"5 on Scale 1 to 10","1989","in school","Rural Area","5","","","","5"
"5 on Scale 1 to 10","1989","inadequately","Urban Area","88","0.189043543970351","0.154304499149641","0.223782588791061","5"
"5 on Scale 1 to 10","1989","inadequately","Rural Area","12","","","","5"
"5 on Scale 1 to 10","1989","general elemantary","Urban Area","368","0.217548399935816","0.198338596523096","0.236758203348536","5"
"5 on Scale 1 to 10","1989","vocational + Abi","Urban Area","20","","","","5"
"5 on Scale 1 to 10","1989","vocational + Abi","Rural Area","4","","","","5"
"5 on Scale 1 to 10","1989","higher vocational","Urban Area","33","0.0830505672659568","0.055045432314303","0.111055702217611","5"
"5 on Scale 1 to 10","1989","higher vocational","Rural Area","10","","","","5"
"6 on Scale 1 to 10","1989","vocational + Abi","Rural Area","4","","","","6"
"6 on Scale 1 to 10","1989","in school","Urban Area","18","","","","6"
"6 on Scale 1 to 10","1989","in school","Rural Area","2","","","","6"
"6 on Scale 1 to 10","1989","inadequately","Urban Area","41","0.100231844907483","0.0735874199720588","0.126876269842907","6"
"6 on Scale 1 to 10","1989","middle vocational","Urban Area","385","0.110330271651787","0.0995771528943154","0.121083390409258","6"
"6 on Scale 1 to 10","1989","middle vocational","Rural Area","91","0.102700551965927","0.0827679346822782","0.122633169249576","6"
"6 on Scale 1 to 10","1989","vocational + Abi","Urban Area","19","","","","6"
"6 on Scale 1 to 10","1989","higher education","Rural Area","5","","","","6"
"6 on Scale 1 to 10","1989","higher education","Urban Area","27","","","","6"
"6 on Scale 1 to 10","1989","higher vocational","Rural Area","5","","","","6"
"6 on Scale 1 to 10","1989","higher vocational","Urban Area","43","0.114470630713507","0.0821602408957883","0.146781020531226","6"
"6 on Scale 1 to 10","1989","inadequately","Rural Area","3","","","","6"
"6 on Scale 1 to 10","1989","general elemantary","Urban Area","176","0.0991921453327632","0.0852743336440139","0.113109957021512","6"
"6 on Scale 1 to 10","1989","general elemantary","Rural Area","44","0.0870374518570836","0.0614710732632757","0.112603830450892","6"
"7 on Scale 1 to 10","1989","in school","Rural Area","8","","","","7"
"7 on Scale 1 to 10","1989","vocational + Abi","Rural Area","6","","","","7"
"7 on Scale 1 to 10","1989","higher vocational","Urban Area","63","0.166152814060149","0.128379006852654","0.203926621267645","7"
"7 on Scale 1 to 10","1989","in school","Urban Area","20","","","","7"
"7 on Scale 1 to 10","1989","higher education","Urban Area","42","0.0742269105879743","0.0524961385553555","0.0959576826205931","7"
"7 on Scale 1 to 10","1989","higher education","Rural Area","6","","","","7"
"7 on Scale 1 to 10","1989","inadequately","Urban Area","43","0.0866790859020328","0.0617154958131587","0.111642675990907","7"
"7 on Scale 1 to 10","1989","general elemantary","Urban Area","220","0.121608391717883","0.106390934349448","0.136825849086318","7"
"7 on Scale 1 to 10","1989","general elemantary","Rural Area","54","0.117700681616793","0.0884734883390926","0.146927874894494","7"
"7 on Scale 1 to 10","1989","middle vocational","Urban Area","594","0.178387681735847","0.165247886623035","0.191527476848659","7"
"7 on Scale 1 to 10","1989","middle vocational","Rural Area","169","0.185407269716406","0.15988949004486","0.210925049387951","7"
"7 on Scale 1 to 10","1989","vocational + Abi","Urban Area","35","0.174063263838639","0.125061566230436","0.223064961446841","7"
"7 on Scale 1 to 10","1989","inadequately","Rural Area","4","","","","7"
"7 on Scale 1 to 10","1989","higher vocational","Rural Area","18","","","","7"
"8 on Scale 1 to 10","1989","higher vocational","Urban Area","92","0.251325567358821","0.20730470844877","0.295346426268872","8"
"8 on Scale 1 to 10","1989","higher vocational","Rural Area","25","","","","8"
"8 on Scale 1 to 10","1989","vocational + Abi","Rural Area","9","","","","8"
"8 on Scale 1 to 10","1989","inadequately","Rural Area","7","","","","8"
"8 on Scale 1 to 10","1989","general elemantary","Urban Area","291","0.178012714646535","0.160202289202888","0.195823140090181","8"
"8 on Scale 1 to 10","1989","middle vocational","Urban Area","728","0.234147847431549","0.219613677115558","0.248682017747541","8"
"8 on Scale 1 to 10","1989","in school","Urban Area","35","0.246102285963793","0.17623309729011","0.315971474637477","8"
"8 on Scale 1 to 10","1989","in school","Rural Area","4","","","","8"
"8 on Scale 1 to 10","1989","inadequately","Urban Area","37","0.0812218861340041","0.0569848206673738","0.105458951600634","8"
"8 on Scale 1 to 10","1989","general elemantary","Rural Area","85","0.19423928833305","0.158358561356009","0.23012001531009","8"
"8 on Scale 1 to 10","1989","middle vocational","Rural Area","193","0.207498665696555","0.180871993343313","0.234125338049796","8"
"8 on Scale 1 to 10","1989","vocational + Abi","Urban Area","55","0.233488339232691","0.178814930207087","0.288161748258295","8"
"8 on Scale 1 to 10","1989","higher education","Urban Area","153","0.271253822611825","0.234396968338749","0.3081106768849","8"
"8 on Scale 1 to 10","1989","higher education","Rural Area","26","","","","8"
"9 on Scale 1 to 10","1989","general elemantary","Urban Area","115","0.0633322567038313","0.0519920362808141","0.0746724771268485","9"
"9 on Scale 1 to 10","1989","higher vocational","Rural Area","20","","","","9"
"9 on Scale 1 to 10","1989","higher education","Urban Area","132","0.247680510004154","0.211896479100557","0.283464540907751","9"
"9 on Scale 1 to 10","1989","in school","Urban Area","29","","","","9"
"9 on Scale 1 to 10","1989","inadequately","Rural Area","1","","","","9"
"9 on Scale 1 to 10","1989","higher vocational","Urban Area","53","0.129851238417452","0.0957387441026867","0.163963732732217","9"
"9 on Scale 1 to 10","1989","vocational + Abi","Rural Area","4","","","","9"
"9 on Scale 1 to 10","1989","in school","Rural Area","2","","","","9"
"9 on Scale 1 to 10","1989","inadequately","Urban Area","14","","","","9"
"9 on Scale 1 to 10","1989","general elemantary","Rural Area","28","","","","9"
"9 on Scale 1 to 10","1989","middle vocational","Urban Area","333","0.102743456459086","0.0923224876803246","0.113164425237847","9"
"9 on Scale 1 to 10","1989","middle vocational","Rural Area","90","0.104651144513785","0.0845520093128436","0.124750279714727","9"
"9 on Scale 1 to 10","1989","vocational + Abi","Urban Area","43","0.214608147621663","0.161550196929032","0.267666098314295","9"
"9 on Scale 1 to 10","1989","higher education","Rural Area","35","0.330553082557495","0.241001382033862","0.420104783081127","9"
"0 Completely dissatisfied","1990","vocational + Abi","Urban Area","","","","","0"
"0 Completely dissatisfied","1990","in school","Urban Area","","","","","0"
"0 Completely dissatisfied","1990","in school","Rural Area","","","","","0"
"0 Completely dissatisfied","1990","inadequately","Urban Area","","","","","0"
"0 Completely dissatisfied","1990","inadequately","Rural Area","","","","","0"
"0 Completely dissatisfied","1990","general elemantary","Urban Area","","","","","0"
"0 Completely dissatisfied","1990","general elemantary","Rural Area","","","","","0"
"0 Completely dissatisfied","1990","middle vocational","Urban Area","","","","","0"
"0 Completely dissatisfied","1990","middle vocational","Rural Area","","","","","0"
"0 Completely dissatisfied","1990","vocational + Abi","Rural Area","","","","","0"
"0 Completely dissatisfied","1990","higher vocational","Urban Area","","","","","0"
"0 Completely dissatisfied","1990","higher vocational","Rural Area","","","","","0"
"0 Completely dissatisfied","1990","higher education","Urban Area","","","","","0"
"0 Completely dissatisfied","1990","higher education","Rural Area","","","","","0"
"1 on Scale 1 to 10","1990","higher education","Urban Area","","","","","1"
"1 on Scale 1 to 10","1990","in school","Urban Area","","","","","1"
"1 on Scale 1 to 10","1990","in school","Rural Area","","","","","1"
"1 on Scale 1 to 10","1990","inadequately","Urban Area","","","","","1"
"1 on Scale 1 to 10","1990","inadequately","Rural Area","","","","","1"
"1 on Scale 1 to 10","1990","general elemantary","Urban Area","","","","","1"
"1 on Scale 1 to 10","1990","general elemantary","Rural Area","","","","","1"
"1 on Scale 1 to 10","1990","middle vocational","Urban Area","","","","","1"
"1 on Scale 1 to 10","1990","middle vocational","Rural Area","","","","","1"
"1 on Scale 1 to 10","1990","vocational + Abi","Urban Area","","","","","1"
"1 on Scale 1 to 10","1990","vocational + Abi","Rural Area","","","","","1"
"1 on Scale 1 to 10","1990","higher vocational","Urban Area","","","","","1"
"1 on Scale 1 to 10","1990","higher vocational","Rural Area","","","","","1"
"1 on Scale 1 to 10","1990","higher education","Rural Area","","","","","1"
"10 Completely satisfied","1990","in school","Urban Area","","","","","10"
"10 Completely satisfied","1990","in school","Rural Area","","","","","10"
"10 Completely satisfied","1990","inadequately","Urban Area","","","","","10"
"10 Completely satisfied","1990","inadequately","Rural Area","","","","","10"
"10 Completely satisfied","1990","general elemantary","Urban Area","","","","","10"
"10 Completely satisfied","1990","general elemantary","Rural Area","","","","","10"
"10 Completely satisfied","1990","middle vocational","Urban Area","","","","","10"
"10 Completely satisfied","1990","middle vocational","Rural Area","","","","","10"
"10 Completely satisfied","1990","vocational + Abi","Urban Area","","","","","10"
"10 Completely satisfied","1990","vocational + Abi","Rural Area","","","","","10"
"10 Completely satisfied","1990","higher vocational","Urban Area","","","","","10"
"10 Completely satisfied","1990","higher vocational","Rural Area","","","","","10"
"10 Completely satisfied","1990","higher education","Urban Area","","","","","10"
"10 Completely satisfied","1990","higher education","Rural Area","","","","","10"
"2 on Scale 1 to 10","1990","higher education","Rural Area","","","","","2"
"2 on Scale 1 to 10","1990","general elemantary","Rural Area","","","","","2"
"2 on Scale 1 to 10","1990","in school","Urban Area","","","","","2"
"2 on Scale 1 to 10","1990","in school","Rural Area","","","","","2"
"2 on Scale 1 to 10","1990","general elemantary","Urban Area","","","","","2"
"2 on Scale 1 to 10","1990","inadequately","Urban Area","","","","","2"
"2 on Scale 1 to 10","1990","inadequately","Rural Area","","","","","2"
"2 on Scale 1 to 10","1990","middle vocational","Urban Area","","","","","2"
"2 on Scale 1 to 10","1990","middle vocational","Rural Area","","","","","2"
"2 on Scale 1 to 10","1990","vocational + Abi","Urban Area","","","","","2"
"2 on Scale 1 to 10","1990","vocational + Abi","Rural Area","","","","","2"
"2 on Scale 1 to 10","1990","higher vocational","Urban Area","","","","","2"
"2 on Scale 1 to 10","1990","higher vocational","Rural Area","","","","","2"
"2 on Scale 1 to 10","1990","higher education","Urban Area","","","","","2"
"3 on Scale 1 to 10","1990","in school","Rural Area","","","","","3"
"3 on Scale 1 to 10","1990","vocational + Abi","Rural Area","","","","","3"
"3 on Scale 1 to 10","1990","in school","Urban Area","","","","","3"
"3 on Scale 1 to 10","1990","inadequately","Urban Area","","","","","3"
"3 on Scale 1 to 10","1990","inadequately","Rural Area","","","","","3"
"3 on Scale 1 to 10","1990","general elemantary","Urban Area","","","","","3"
"3 on Scale 1 to 10","1990","middle vocational","Urban Area","","","","","3"
"3 on Scale 1 to 10","1990","middle vocational","Rural Area","","","","","3"
"3 on Scale 1 to 10","1990","vocational + Abi","Urban Area","","","","","3"
"3 on Scale 1 to 10","1990","higher vocational","Urban Area","","","","","3"
"3 on Scale 1 to 10","1990","general elemantary","Rural Area","","","","","3"
"3 on Scale 1 to 10","1990","higher vocational","Rural Area","","","","","3"
"3 on Scale 1 to 10","1990","higher education","Urban Area","","","","","3"
"3 on Scale 1 to 10","1990","higher education","Rural Area","","","","","3"
"4 on Scale 1 to 10","1990","general elemantary","Rural Area","","","","","4"
"4 on Scale 1 to 10","1990","in school","Rural Area","","","","","4"
"4 on Scale 1 to 10","1990","inadequately","Rural Area","","","","","4"
"4 on Scale 1 to 10","1990","general elemantary","Urban Area","","","","","4"
"4 on Scale 1 to 10","1990","vocational + Abi","Urban Area","","","","","4"
"4 on Scale 1 to 10","1990","vocational + Abi","Rural Area","","","","","4"
"4 on Scale 1 to 10","1990","higher vocational","Rural Area","","","","","4"
"4 on Scale 1 to 10","1990","higher education","Urban Area","","","","","4"
"4 on Scale 1 to 10","1990","inadequately","Urban Area","","","","","4"
"4 on Scale 1 to 10","1990","higher vocational","Urban Area","","","","","4"
"4 on Scale 1 to 10","1990","middle vocational","Rural Area","","","","","4"
"4 on Scale 1 to 10","1990","middle vocational","Urban Area","","","","","4"
"4 on Scale 1 to 10","1990","in school","Urban Area","","","","","4"
"4 on Scale 1 to 10","1990","higher education","Rural Area","","","","","4"
"5 on Scale 1 to 10","1990","middle vocational","Urban Area","","","","","5"
"5 on Scale 1 to 10","1990","general elemantary","Rural Area","","","","","5"
"5 on Scale 1 to 10","1990","middle vocational","Rural Area","","","","","5"
"5 on Scale 1 to 10","1990","higher education","Urban Area","","","","","5"
"5 on Scale 1 to 10","1990","higher education","Rural Area","","","","","5"
"5 on Scale 1 to 10","1990","in school","Rural Area","","","","","5"
"5 on Scale 1 to 10","1990","inadequately","Rural Area","","","","","5"
"5 on Scale 1 to 10","1990","higher vocational","Urban Area","","","","","5"
"5 on Scale 1 to 10","1990","general elemantary","Urban Area","","","","","5"
"5 on Scale 1 to 10","1990","higher vocational","Rural Area","","","","","5"
"5 on Scale 1 to 10","1990","inadequately","Urban Area","","","","","5"
"5 on Scale 1 to 10","1990","in school","Urban Area","","","","","5"
"5 on Scale 1 to 10","1990","vocational + Abi","Urban Area","","","","","5"
"5 on Scale 1 to 10","1990","vocational + Abi","Rural Area","","","","","5"
"6 on Scale 1 to 10","1990","middle vocational","Rural Area","","","","","6"
"6 on Scale 1 to 10","1990","in school","Rural Area","","","","","6"
"6 on Scale 1 to 10","1990","vocational + Abi","Urban Area","","","","","6"
"6 on Scale 1 to 10","1990","vocational + Abi","Rural Area","","","","","6"
"6 on Scale 1 to 10","1990","in school","Urban Area","","","","","6"
"6 on Scale 1 to 10","1990","higher education","Rural Area","","","","","6"
"6 on Scale 1 to 10","1990","inadequately","Urban Area","","","","","6"
"6 on Scale 1 to 10","1990","middle vocational","Urban Area","","","","","6"
"6 on Scale 1 to 10","1990","inadequately","Rural Area","","","","","6"
"6 on Scale 1 to 10","1990","general elemantary","Urban Area","","","","","6"
"6 on Scale 1 to 10","1990","general elemantary","Rural Area","","","","","6"
"6 on Scale 1 to 10","1990","higher vocational","Urban Area","","","","","6"
"6 on Scale 1 to 10","1990","higher vocational","Rural Area","","","","","6"
"6 on Scale 1 to 10","1990","higher education","Urban Area","","","","","6"
"7 on Scale 1 to 10","1990","in school","Rural Area","","","","","7"
"7 on Scale 1 to 10","1990","vocational + Abi","Rural Area","","","","","7"
"7 on Scale 1 to 10","1990","vocational + Abi","Urban Area","","","","","7"
"7 on Scale 1 to 10","1990","in school","Urban Area","","","","","7"
"7 on Scale 1 to 10","1990","inadequately","Urban Area","","","","","7"
"7 on Scale 1 to 10","1990","general elemantary","Urban Area","","","","","7"
"7 on Scale 1 to 10","1990","general elemantary","Rural Area","","","","","7"
"7 on Scale 1 to 10","1990","middle vocational","Urban Area","","","","","7"
"7 on Scale 1 to 10","1990","middle vocational","Rural Area","","","","","7"
"7 on Scale 1 to 10","1990","higher vocational","Urban Area","","","","","7"
"7 on Scale 1 to 10","1990","higher education","Urban Area","","","","","7"
"7 on Scale 1 to 10","1990","higher education","Rural Area","","","","","7"
"7 on Scale 1 to 10","1990","inadequately","Rural Area","","","","","7"
"7 on Scale 1 to 10","1990","higher vocational","Rural Area","","","","","7"
"8 on Scale 1 to 10","1990","in school","Urban Area","","","","","8"
"8 on Scale 1 to 10","1990","inadequately","Urban Area","","","","","8"
"8 on Scale 1 to 10","1990","inadequately","Rural Area","","","","","8"
"8 on Scale 1 to 10","1990","general elemantary","Urban Area","","","","","8"
"8 on Scale 1 to 10","1990","general elemantary","Rural Area","","","","","8"
"8 on Scale 1 to 10","1990","middle vocational","Rural Area","","","","","8"
"8 on Scale 1 to 10","1990","vocational + Abi","Urban Area","","","","","8"
"8 on Scale 1 to 10","1990","vocational + Abi","Rural Area","","","","","8"
"8 on Scale 1 to 10","1990","higher vocational","Urban Area","","","","","8"
"8 on Scale 1 to 10","1990","higher vocational","Rural Area","","","","","8"
"8 on Scale 1 to 10","1990","in school","Rural Area","","","","","8"
"8 on Scale 1 to 10","1990","middle vocational","Urban Area","","","","","8"
"8 on Scale 1 to 10","1990","higher education","Urban Area","","","","","8"
"8 on Scale 1 to 10","1990","higher education","Rural Area","","","","","8"
"9 on Scale 1 to 10","1990","inadequately","Rural Area","","","","","9"
"9 on Scale 1 to 10","1990","general elemantary","Urban Area","","","","","9"
"9 on Scale 1 to 10","1990","general elemantary","Rural Area","","","","","9"
"9 on Scale 1 to 10","1990","higher vocational","Urban Area","","","","","9"
"9 on Scale 1 to 10","1990","middle vocational","Urban Area","","","","","9"
"9 on Scale 1 to 10","1990","higher vocational","Rural Area","","","","","9"
"9 on Scale 1 to 10","1990","higher education","Urban Area","","","","","9"
"9 on Scale 1 to 10","1990","in school","Urban Area","","","","","9"
"9 on Scale 1 to 10","1990","inadequately","Urban Area","","","","","9"
"9 on Scale 1 to 10","1990","vocational + Abi","Rural Area","","","","","9"
"9 on Scale 1 to 10","1990","in school","Rural Area","","","","","9"
"9 on Scale 1 to 10","1990","middle vocational","Rural Area","","","","","9"
"9 on Scale 1 to 10","1990","vocational + Abi","Urban Area","","","","","9"
"9 on Scale 1 to 10","1990","higher education","Rural Area","","","","","9"
"0 Completely dissatisfied","1991","in school","Rural Area","","","","","0"
"0 Completely dissatisfied","1991","vocational + Abi","Urban Area","","","","","0"
"0 Completely dissatisfied","1991","in school","Urban Area","","","","","0"
"0 Completely dissatisfied","1991","inadequately","Urban Area","","","","","0"
"0 Completely dissatisfied","1991","inadequately","Rural Area","","","","","0"
"0 Completely dissatisfied","1991","general elemantary","Urban Area","","","","","0"
"0 Completely dissatisfied","1991","general elemantary","Rural Area","","","","","0"
"0 Completely dissatisfied","1991","middle vocational","Urban Area","","","","","0"
"0 Completely dissatisfied","1991","middle vocational","Rural Area","","","","","0"
"0 Completely dissatisfied","1991","vocational + Abi","Rural Area","","","","","0"
"0 Completely dissatisfied","1991","higher vocational","Urban Area","","","","","0"
"0 Completely dissatisfied","1991","higher vocational","Rural Area","","","","","0"
"0 Completely dissatisfied","1991","higher education","Urban Area","","","","","0"
"0 Completely dissatisfied","1991","higher education","Rural Area","","","","","0"
"1 on Scale 1 to 10","1991","higher education","Urban Area","","","","","1"
"1 on Scale 1 to 10","1991","inadequately","Urban Area","","","","","1"
"1 on Scale 1 to 10","1991","inadequately","Rural Area","","","","","1"
"1 on Scale 1 to 10","1991","in school","Urban Area","","","","","1"
"1 on Scale 1 to 10","1991","in school","Rural Area","","","","","1"
"1 on Scale 1 to 10","1991","general elemantary","Urban Area","","","","","1"
"1 on Scale 1 to 10","1991","general elemantary","Rural Area","","","","","1"
"1 on Scale 1 to 10","1991","middle vocational","Urban Area","","","","","1"
"1 on Scale 1 to 10","1991","middle vocational","Rural Area","","","","","1"
"1 on Scale 1 to 10","1991","vocational + Abi","Urban Area","","","","","1"
"1 on Scale 1 to 10","1991","vocational + Abi","Rural Area","","","","","1"
"1 on Scale 1 to 10","1991","higher vocational","Urban Area","","","","","1"
"1 on Scale 1 to 10","1991","higher vocational","Rural Area","","","","","1"
"1 on Scale 1 to 10","1991","higher education","Rural Area","","","","","1"
"10 Completely satisfied","1991","general elemantary","Rural Area","","","","","10"
"10 Completely satisfied","1991","in school","Rural Area","","","","","10"
"10 Completely satisfied","1991","in school","Urban Area","","","","","10"
"10 Completely satisfied","1991","higher education","Rural Area","","","","","10"
"10 Completely satisfied","1991","middle vocational","Urban Area","","","","","10"
"10 Completely satisfied","1991","inadequately","Urban Area","","","","","10"
"10 Completely satisfied","1991","general elemantary","Urban Area","","","","","10"
"10 Completely satisfied","1991","middle vocational","Rural Area","","","","","10"
"10 Completely satisfied","1991","vocational + Abi","Urban Area","","","","","10"
"10 Completely satisfied","1991","vocational + Abi","Rural Area","","","","","10"
"10 Completely satisfied","1991","higher education","Urban Area","","","","","10"
"10 Completely satisfied","1991","inadequately","Rural Area","","","","","10"
"10 Completely satisfied","1991","higher vocational","Urban Area","","","","","10"
"10 Completely satisfied","1991","higher vocational","Rural Area","","","","","10"
"2 on Scale 1 to 10","1991","higher education","Rural Area","","","","","2"
"2 on Scale 1 to 10","1991","in school","Urban Area","","","","","2"
"2 on Scale 1 to 10","1991","in school","Rural Area","","","","","2"
"2 on Scale 1 to 10","1991","inadequately","Urban Area","","","","","2"
"2 on Scale 1 to 10","1991","inadequately","Rural Area","","","","","2"
"2 on Scale 1 to 10","1991","general elemantary","Urban Area","","","","","2"
"2 on Scale 1 to 10","1991","general elemantary","Rural Area","","","","","2"
