"plh0164","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"2 on Scale 1 to 10","1989","35-65 y.","middle vocational","32","0.0155023794144195","0.0102148183963629","0.020789940432476","2"
"2 on Scale 1 to 10","1989","35-65 y.","vocational + Abi","2","","","","2"
"2 on Scale 1 to 10","1989","35-65 y.","higher vocational","4","","","","2"
"2 on Scale 1 to 10","1989","35-65 y.","higher education","1","","","","2"
"2 on Scale 1 to 10","1989","66 and older","in school","","","","","2"
"2 on Scale 1 to 10","1989","66 and older","inadequately","1","","","","2"
"2 on Scale 1 to 10","1989","66 and older","general elemantary","1","","","","2"
"2 on Scale 1 to 10","1989","66 and older","higher education","","","","","2"
"3 on Scale 1 to 10","1989","16-34 y.","in school","4","","","","3"
"3 on Scale 1 to 10","1989","16-34 y.","inadequately","21","","","","3"
"3 on Scale 1 to 10","1989","16-34 y.","general elemantary","38","0.0441704678558739","0.0309576193340512","0.0573833163776966","3"
"3 on Scale 1 to 10","1989","16-34 y.","middle vocational","41","0.0212840692553468","0.0143493786357357","0.028218759874958","3"
"3 on Scale 1 to 10","1989","16-34 y.","vocational + Abi","1","","","","3"
"3 on Scale 1 to 10","1989","16-34 y.","higher vocational","1","","","","3"
"3 on Scale 1 to 10","1989","16-34 y.","higher education","2","","","","3"
"3 on Scale 1 to 10","1989","35-65 y.","in school","","","","","3"
"3 on Scale 1 to 10","1989","35-65 y.","inadequately","47","0.12859597747419","0.0954999942326591","0.161691960715722","3"
"3 on Scale 1 to 10","1989","35-65 y.","general elemantary","100","0.0916209693766514","0.0738380317766595","0.109403906976643","3"
"3 on Scale 1 to 10","1989","35-65 y.","middle vocational","78","0.0321128439376632","0.0245671250185357","0.0396585628567907","3"
"3 on Scale 1 to 10","1989","35-65 y.","vocational + Abi","5","","","","3"
"3 on Scale 1 to 10","1989","35-65 y.","higher vocational","8","","","","3"
"3 on Scale 1 to 10","1989","35-65 y.","higher education","4","","","","3"
"3 on Scale 1 to 10","1989","66 and older","in school","","","","","3"
"3 on Scale 1 to 10","1989","66 and older","inadequately","1","","","","3"
"3 on Scale 1 to 10","1989","66 and older","middle vocational","12","","","","3"
"3 on Scale 1 to 10","1989","66 and older","vocational + Abi","","","","","3"
"3 on Scale 1 to 10","1989","66 and older","higher vocational","1","","","","3"
"3 on Scale 1 to 10","1989","66 and older","higher education","","","","","3"
"3 on Scale 1 to 10","1989","66 and older","general elemantary","22","","","","3"
"4 on Scale 1 to 10","1989","66 and older","higher vocational","2","","","","4"
"4 on Scale 1 to 10","1989","66 and older","higher education","","","","","4"
"4 on Scale 1 to 10","1989","66 and older","middle vocational","9","","","","4"
"4 on Scale 1 to 10","1989","66 and older","vocational + Abi","","","","","4"
"4 on Scale 1 to 10","1989","16-34 y.","general elemantary","51","0.0448395959768352","0.0315317049882705","0.0581474869654","4"
"4 on Scale 1 to 10","1989","16-34 y.","middle vocational","63","0.0401327523528057","0.0307024310670073","0.0495630736386041","4"
"4 on Scale 1 to 10","1989","35-65 y.","vocational + Abi","3","","","","4"
"4 on Scale 1 to 10","1989","35-65 y.","higher vocational","8","","","","4"
"4 on Scale 1 to 10","1989","35-65 y.","higher education","5","","","","4"
"4 on Scale 1 to 10","1989","66 and older","in school","","","","","4"
"4 on Scale 1 to 10","1989","66 and older","general elemantary","18","","","","4"
"4 on Scale 1 to 10","1989","16-34 y.","vocational + Abi","2","","","","4"
"4 on Scale 1 to 10","1989","35-65 y.","general elemantary","93","0.0906407601384992","0.0729436634083428","0.108337856868656","4"
"4 on Scale 1 to 10","1989","35-65 y.","middle vocational","92","0.0445014557919333","0.0356757184222875","0.0533271931615791","4"
"4 on Scale 1 to 10","1989","66 and older","inadequately","","","","","4"
"4 on Scale 1 to 10","1989","35-65 y.","in school","","","","","4"
"4 on Scale 1 to 10","1989","16-34 y.","in school","5","","","","4"
"4 on Scale 1 to 10","1989","16-34 y.","inadequately","15","","","","4"
"4 on Scale 1 to 10","1989","16-34 y.","higher vocational","1","","","","4"
"4 on Scale 1 to 10","1989","35-65 y.","inadequately","42","0.0944994231106664","0.0655785926106563","0.123420253610677","4"
"4 on Scale 1 to 10","1989","16-34 y.","higher education","2","","","","4"
"5 on Scale 1 to 10","1989","66 and older","middle vocational","59","0.143781100435851","0.109003227303196","0.178558973568507","5"
"5 on Scale 1 to 10","1989","66 and older","vocational + Abi","1","","","","5"
"5 on Scale 1 to 10","1989","16-34 y.","in school","13","","","","5"
"5 on Scale 1 to 10","1989","16-34 y.","inadequately","29","","","","5"
"5 on Scale 1 to 10","1989","16-34 y.","general elemantary","150","0.152231724845287","0.129130691959337","0.175332757731236","5"
"5 on Scale 1 to 10","1989","16-34 y.","middle vocational","204","0.126509449116556","0.110537349212764","0.142481549020348","5"
"5 on Scale 1 to 10","1989","16-34 y.","vocational + Abi","9","","","","5"
"5 on Scale 1 to 10","1989","16-34 y.","higher vocational","9","","","","5"
"5 on Scale 1 to 10","1989","16-34 y.","higher education","5","","","","5"
"5 on Scale 1 to 10","1989","35-65 y.","in school","","","","","5"
"5 on Scale 1 to 10","1989","35-65 y.","inadequately","70","0.215776389401478","0.175106430509458","0.256446348293498","5"
"5 on Scale 1 to 10","1989","35-65 y.","general elemantary","246","0.253149438068757","0.226346780791547","0.279952095345968","5"
"5 on Scale 1 to 10","1989","35-65 y.","middle vocational","394","0.192465086687032","0.175591573721257","0.209338599652806","5"
"5 on Scale 1 to 10","1989","35-65 y.","vocational + Abi","14","","","","5"
"5 on Scale 1 to 10","1989","35-65 y.","higher vocational","28","","","","5"
"5 on Scale 1 to 10","1989","35-65 y.","higher education","22","","","","5"
"5 on Scale 1 to 10","1989","66 and older","in school","","","","","5"
"5 on Scale 1 to 10","1989","66 and older","inadequately","1","","","","5"
"5 on Scale 1 to 10","1989","66 and older","general elemantary","68","0.241621712380778","0.193101418673268","0.290142006088288","5"
"5 on Scale 1 to 10","1989","66 and older","higher vocational","6","","","","5"
"5 on Scale 1 to 10","1989","66 and older","higher education","2","","","","5"
"6 on Scale 1 to 10","1989","16-34 y.","general elemantary","91","0.0882112382078634","0.0699744098480706","0.106448066567656","6"
"6 on Scale 1 to 10","1989","16-34 y.","middle vocational","154","0.0844103441822785","0.0710530126834328","0.0977676756811242","6"
"6 on Scale 1 to 10","1989","16-34 y.","vocational + Abi","16","","","","6"
"6 on Scale 1 to 10","1989","16-34 y.","higher vocational","19","","","","6"
"6 on Scale 1 to 10","1989","16-34 y.","higher education","10","","","","6"
"6 on Scale 1 to 10","1989","35-65 y.","in school","","","","","6"
"6 on Scale 1 to 10","1989","35-65 y.","inadequately","32","0.0847222154195514","0.0571909021348518","0.112253528704251","6"
"6 on Scale 1 to 10","1989","35-65 y.","general elemantary","95","0.0964364333219935","0.078240579525583","0.114632287118404","6"
"6 on Scale 1 to 10","1989","35-65 y.","middle vocational","271","0.119822095696951","0.105922487376733","0.13372170401717","6"
"6 on Scale 1 to 10","1989","35-65 y.","vocational + Abi","6","","","","6"
"6 on Scale 1 to 10","1989","35-65 y.","higher vocational","25","","","","6"
"6 on Scale 1 to 10","1989","35-65 y.","higher education","20","","","","6"
"6 on Scale 1 to 10","1989","66 and older","in school","","","","","6"
"6 on Scale 1 to 10","1989","66 and older","middle vocational","51","0.126852455661985","0.0938646847239428","0.159840226600027","6"
"6 on Scale 1 to 10","1989","66 and older","vocational + Abi","1","","","","6"
"6 on Scale 1 to 10","1989","66 and older","higher vocational","4","","","","6"
"6 on Scale 1 to 10","1989","66 and older","higher education","2","","","","6"
"6 on Scale 1 to 10","1989","16-34 y.","in school","20","","","","6"
"6 on Scale 1 to 10","1989","16-34 y.","inadequately","12","","","","6"
"6 on Scale 1 to 10","1989","66 and older","inadequately","","","","","6"
"6 on Scale 1 to 10","1989","66 and older","general elemantary","34","0.105343522352508","0.0705463006579415","0.140140744047074","6"
"7 on Scale 1 to 10","1989","66 and older","higher vocational","5","","","","7"
"7 on Scale 1 to 10","1989","66 and older","higher education","3","","","","7"
"7 on Scale 1 to 10","1989","66 and older","middle vocational","66","0.159245022748822","0.122976708550879","0.195513336946764","7"
"7 on Scale 1 to 10","1989","66 and older","vocational + Abi","3","","","","7"
"7 on Scale 1 to 10","1989","16-34 y.","inadequately","17","","","","7"
"7 on Scale 1 to 10","1989","35-65 y.","vocational + Abi","10","","","","7"
"7 on Scale 1 to 10","1989","35-65 y.","higher vocational","51","0.190133051339102","0.142976404151815","0.23728969852639","7"
"7 on Scale 1 to 10","1989","66 and older","inadequately","1","","","","7"
"7 on Scale 1 to 10","1989","16-34 y.","in school","28","","","","7"
"7 on Scale 1 to 10","1989","16-34 y.","general elemantary","124","0.127888471112834","0.106413037296025","0.149363904929643","7"
"7 on Scale 1 to 10","1989","16-34 y.","middle vocational","327","0.198432870604491","0.179270546240212","0.217595194968769","7"
"7 on Scale 1 to 10","1989","16-34 y.","vocational + Abi","28","","","","7"
"7 on Scale 1 to 10","1989","35-65 y.","general elemantary","115","0.122246737362106","0.102054828470399","0.142438646253813","7"
"7 on Scale 1 to 10","1989","35-65 y.","middle vocational","370","0.173491506651274","0.157284170287006","0.189698843015542","7"
"7 on Scale 1 to 10","1989","35-65 y.","higher education","28","","","","7"
"7 on Scale 1 to 10","1989","66 and older","in school","","","","","7"
"7 on Scale 1 to 10","1989","66 and older","general elemantary","35","0.108753126523866","0.0734646928390318","0.144041560208699","7"
"7 on Scale 1 to 10","1989","16-34 y.","higher education","17","","","","7"
"7 on Scale 1 to 10","1989","35-65 y.","inadequately","29","","","","7"
"7 on Scale 1 to 10","1989","16-34 y.","higher vocational","25","","","","7"
"7 on Scale 1 to 10","1989","35-65 y.","in school","","","","","7"
"8 on Scale 1 to 10","1989","66 and older","middle vocational","81","0.215260475929258","0.174522014423322","0.255998937435193","8"
"8 on Scale 1 to 10","1989","16-34 y.","general elemantary","193","0.233253222410196","0.20605878743065","0.260447657389742","8"
"8 on Scale 1 to 10","1989","16-34 y.","middle vocational","405","0.254291497841944","0.233368596975496","0.275214398708393","8"
"8 on Scale 1 to 10","1989","16-34 y.","vocational + Abi","42","0.240154325951839","0.173334372386388","0.306974279517289","8"
"8 on Scale 1 to 10","1989","16-34 y.","higher vocational","43","0.310298478128459","0.236511447723158","0.38408550853376","8"
"8 on Scale 1 to 10","1989","16-34 y.","higher education","49","0.236476147239523","0.177289945381606","0.29566234909744","8"
"8 on Scale 1 to 10","1989","35-65 y.","in school","","","","","8"
"8 on Scale 1 to 10","1989","35-65 y.","inadequately","29","","","","8"
"8 on Scale 1 to 10","1989","35-65 y.","general elemantary","129","0.142797377803194","0.121231140733623","0.164363614872766","8"
"8 on Scale 1 to 10","1989","35-65 y.","middle vocational","435","0.213753803240959","0.196207522250267","0.23130008423165","8"
"8 on Scale 1 to 10","1989","35-65 y.","vocational + Abi","17","","","","8"
"8 on Scale 1 to 10","1989","35-65 y.","higher vocational","65","0.239696225899458","0.18839456285621","0.290997888942707","8"
"8 on Scale 1 to 10","1989","35-65 y.","higher education","120","0.28493078326933","0.241397964147744","0.328463602390916","8"
"8 on Scale 1 to 10","1989","66 and older","in school","","","","","8"
"8 on Scale 1 to 10","1989","66 and older","inadequately","","","","","8"
"8 on Scale 1 to 10","1989","66 and older","general elemantary","54","0.190445306427846","0.14593908428342","0.234951528572273","8"
"8 on Scale 1 to 10","1989","66 and older","vocational + Abi","5","","","","8"
"8 on Scale 1 to 10","1989","66 and older","higher vocational","9","","","","8"
"8 on Scale 1 to 10","1989","66 and older","higher education","10","","","","8"
"8 on Scale 1 to 10","1989","16-34 y.","in school","39","0.225673327254288","0.163382045811997","0.287964608696579","8"
"8 on Scale 1 to 10","1989","16-34 y.","inadequately","15","","","","8"
"9 on Scale 1 to 10","1989","66 and older","middle vocational","35","0.0919946538272608","0.0633472539747026","0.120642053679819","9"
"9 on Scale 1 to 10","1989","66 and older","vocational + Abi","4","","","","9"
"9 on Scale 1 to 10","1989","66 and older","higher vocational","10","","","","9"
"9 on Scale 1 to 10","1989","66 and older","higher education","9","","","","9"
"9 on Scale 1 to 10","1989","16-34 y.","inadequately","3","","","","9"
"9 on Scale 1 to 10","1989","16-34 y.","general elemantary","91","0.113162564487177","0.092791504241236","0.133533624733117","9"
"9 on Scale 1 to 10","1989","16-34 y.","middle vocational","206","0.122361528729184","0.106616201048671","0.138106856409696","9"
"9 on Scale 1 to 10","1989","16-34 y.","vocational + Abi","33","0.226711127361813","0.161216516889403","0.292205737834222","9"
"9 on Scale 1 to 10","1989","35-65 y.","general elemantary","39","0.0395922521304511","0.0275722251098196","0.0516122791510826","9"
"9 on Scale 1 to 10","1989","35-65 y.","middle vocational","182","0.0932624397375478","0.0808160594868313","0.105708819988264","9"
"9 on Scale 1 to 10","1989","16-34 y.","in school","31","0.163255280643702","0.108180199144052","0.218330362143351","9"
"9 on Scale 1 to 10","1989","16-34 y.","higher vocational","31","0.203363762599293","0.13916503353171","0.267562491666875","9"
"9 on Scale 1 to 10","1989","16-34 y.","higher education","55","0.328589971140664","0.263166051462191","0.394013890819136","9"
"9 on Scale 1 to 10","1989","35-65 y.","in school","","","","","9"
"9 on Scale 1 to 10","1989","35-65 y.","inadequately","12","","","","9"
"9 on Scale 1 to 10","1989","35-65 y.","vocational + Abi","10","","","","9"
"9 on Scale 1 to 10","1989","35-65 y.","higher vocational","32","0.118729964506404","0.0798575118276133","0.157602417185195","9"
"9 on Scale 1 to 10","1989","35-65 y.","higher education","103","0.248273640346638","0.206608940172923","0.289938340520352","9"
"9 on Scale 1 to 10","1989","66 and older","in school","","","","","9"
"9 on Scale 1 to 10","1989","66 and older","inadequately","","","","","9"
"9 on Scale 1 to 10","1989","66 and older","general elemantary","13","","","","9"
"0 Completely dissatisfied","1990","16-34 y.","in school","","","","","0"
"0 Completely dissatisfied","1990","16-34 y.","inadequately","","","","","0"
"0 Completely dissatisfied","1990","16-34 y.","general elemantary","","","","","0"
"0 Completely dissatisfied","1990","16-34 y.","middle vocational","","","","","0"
"0 Completely dissatisfied","1990","16-34 y.","vocational + Abi","","","","","0"
"0 Completely dissatisfied","1990","16-34 y.","higher vocational","","","","","0"
"0 Completely dissatisfied","1990","16-34 y.","higher education","","","","","0"
"0 Completely dissatisfied","1990","35-65 y.","in school","","","","","0"
"0 Completely dissatisfied","1990","35-65 y.","inadequately","","","","","0"
"0 Completely dissatisfied","1990","35-65 y.","general elemantary","","","","","0"
"0 Completely dissatisfied","1990","35-65 y.","middle vocational","","","","","0"
"0 Completely dissatisfied","1990","35-65 y.","vocational + Abi","","","","","0"
"0 Completely dissatisfied","1990","35-65 y.","higher vocational","","","","","0"
"0 Completely dissatisfied","1990","35-65 y.","higher education","","","","","0"
"0 Completely dissatisfied","1990","66 and older","in school","","","","","0"
"0 Completely dissatisfied","1990","66 and older","inadequately","","","","","0"
"0 Completely dissatisfied","1990","66 and older","general elemantary","","","","","0"
"0 Completely dissatisfied","1990","66 and older","middle vocational","","","","","0"
"0 Completely dissatisfied","1990","66 and older","vocational + Abi","","","","","0"
"0 Completely dissatisfied","1990","66 and older","higher vocational","","","","","0"
"0 Completely dissatisfied","1990","66 and older","higher education","","","","","0"
"1 on Scale 1 to 10","1990","66 and older","higher education","","","","","1"
"1 on Scale 1 to 10","1990","66 and older","middle vocational","","","","","1"
"1 on Scale 1 to 10","1990","66 and older","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1990","66 and older","higher vocational","","","","","1"
"1 on Scale 1 to 10","1990","16-34 y.","general elemantary","","","","","1"
"1 on Scale 1 to 10","1990","16-34 y.","middle vocational","","","","","1"
"1 on Scale 1 to 10","1990","16-34 y.","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1990","35-65 y.","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1990","35-65 y.","higher vocational","","","","","1"
"1 on Scale 1 to 10","1990","35-65 y.","higher education","","","","","1"
"1 on Scale 1 to 10","1990","66 and older","in school","","","","","1"
"1 on Scale 1 to 10","1990","66 and older","inadequately","","","","","1"
"1 on Scale 1 to 10","1990","66 and older","general elemantary","","","","","1"
"1 on Scale 1 to 10","1990","35-65 y.","inadequately","","","","","1"
"1 on Scale 1 to 10","1990","16-34 y.","in school","","","","","1"
"1 on Scale 1 to 10","1990","16-34 y.","inadequately","","","","","1"
"1 on Scale 1 to 10","1990","16-34 y.","higher vocational","","","","","1"
"1 on Scale 1 to 10","1990","16-34 y.","higher education","","","","","1"
"1 on Scale 1 to 10","1990","35-65 y.","in school","","","","","1"
"1 on Scale 1 to 10","1990","35-65 y.","general elemantary","","","","","1"
"1 on Scale 1 to 10","1990","35-65 y.","middle vocational","","","","","1"
"10 Completely satisfied","1990","66 and older","middle vocational","","","","","10"
"10 Completely satisfied","1990","66 and older","vocational + Abi","","","","","10"
"10 Completely satisfied","1990","66 and older","higher vocational","","","","","10"
"10 Completely satisfied","1990","66 and older","higher education","","","","","10"
"10 Completely satisfied","1990","16-34 y.","in school","","","","","10"
"10 Completely satisfied","1990","16-34 y.","inadequately","","","","","10"
"10 Completely satisfied","1990","16-34 y.","general elemantary","","","","","10"
"10 Completely satisfied","1990","16-34 y.","middle vocational","","","","","10"
"10 Completely satisfied","1990","16-34 y.","vocational + Abi","","","","","10"
"10 Completely satisfied","1990","16-34 y.","higher vocational","","","","","10"
"10 Completely satisfied","1990","16-34 y.","higher education","","","","","10"
"10 Completely satisfied","1990","35-65 y.","in school","","","","","10"
"10 Completely satisfied","1990","35-65 y.","inadequately","","","","","10"
"10 Completely satisfied","1990","35-65 y.","general elemantary","","","","","10"
"10 Completely satisfied","1990","35-65 y.","middle vocational","","","","","10"
"10 Completely satisfied","1990","35-65 y.","vocational + Abi","","","","","10"
"10 Completely satisfied","1990","35-65 y.","higher vocational","","","","","10"
"10 Completely satisfied","1990","35-65 y.","higher education","","","","","10"
"10 Completely satisfied","1990","66 and older","in school","","","","","10"
"10 Completely satisfied","1990","66 and older","inadequately","","","","","10"
"10 Completely satisfied","1990","66 and older","general elemantary","","","","","10"
"2 on Scale 1 to 10","1990","66 and older","middle vocational","","","","","2"
"2 on Scale 1 to 10","1990","66 and older","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1990","66 and older","higher vocational","","","","","2"
"2 on Scale 1 to 10","1990","16-34 y.","in school","","","","","2"
"2 on Scale 1 to 10","1990","16-34 y.","inadequately","","","","","2"
"2 on Scale 1 to 10","1990","16-34 y.","general elemantary","","","","","2"
"2 on Scale 1 to 10","1990","16-34 y.","middle vocational","","","","","2"
"2 on Scale 1 to 10","1990","16-34 y.","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1990","16-34 y.","higher vocational","","","","","2"
"2 on Scale 1 to 10","1990","16-34 y.","higher education","","","","","2"
"2 on Scale 1 to 10","1990","35-65 y.","in school","","","","","2"
"2 on Scale 1 to 10","1990","35-65 y.","inadequately","","","","","2"
"2 on Scale 1 to 10","1990","35-65 y.","general elemantary","","","","","2"
"2 on Scale 1 to 10","1990","35-65 y.","middle vocational","","","","","2"
"2 on Scale 1 to 10","1990","35-65 y.","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1990","35-65 y.","higher vocational","","","","","2"
"2 on Scale 1 to 10","1990","35-65 y.","higher education","","","","","2"
"2 on Scale 1 to 10","1990","66 and older","in school","","","","","2"
"2 on Scale 1 to 10","1990","66 and older","inadequately","","","","","2"
"2 on Scale 1 to 10","1990","66 and older","general elemantary","","","","","2"
"2 on Scale 1 to 10","1990","66 and older","higher education","","","","","2"
"3 on Scale 1 to 10","1990","35-65 y.","higher vocational","","","","","3"
"3 on Scale 1 to 10","1990","35-65 y.","higher education","","","","","3"
"3 on Scale 1 to 10","1990","66 and older","in school","","","","","3"
"3 on Scale 1 to 10","1990","66 and older","inadequately","","","","","3"
"3 on Scale 1 to 10","1990","66 and older","middle vocational","","","","","3"
"3 on Scale 1 to 10","1990","66 and older","vocational + Abi","","","","","3"
"3 on Scale 1 to 10","1990","66 and older","higher vocational","","","","","3"
"3 on Scale 1 to 10","1990","66 and older","higher education","","","","","3"
"3 on Scale 1 to 10","1990","35-65 y.","vocational + Abi","","","","","3"
"3 on Scale 1 to 10","1990","16-34 y.","in school","","","","","3"
"3 on Scale 1 to 10","1990","16-34 y.","inadequately","","","","","3"
"3 on Scale 1 to 10","1990","16-34 y.","general elemantary","","","","","3"
"3 on Scale 1 to 10","1990","16-34 y.","middle vocational","","","","","3"
"3 on Scale 1 to 10","1990","16-34 y.","vocational + Abi","","","","","3"
"3 on Scale 1 to 10","1990","35-65 y.","middle vocational","","","","","3"
"3 on Scale 1 to 10","1990","16-34 y.","higher vocational","","","","","3"
"3 on Scale 1 to 10","1990","16-34 y.","higher education","","","","","3"
"3 on Scale 1 to 10","1990","35-65 y.","in school","","","","","3"
"3 on Scale 1 to 10","1990","35-65 y.","inadequately","","","","","3"
"3 on Scale 1 to 10","1990","35-65 y.","general elemantary","","","","","3"
"3 on Scale 1 to 10","1990","66 and older","general elemantary","","","","","3"
"4 on Scale 1 to 10","1990","16-34 y.","general elemantary","","","","","4"
"4 on Scale 1 to 10","1990","16-34 y.","middle vocational","","","","","4"
"4 on Scale 1 to 10","1990","35-65 y.","middle vocational","","","","","4"
"4 on Scale 1 to 10","1990","35-65 y.","vocational + Abi","","","","","4"
"4 on Scale 1 to 10","1990","66 and older","middle vocational","","","","","4"
"4 on Scale 1 to 10","1990","66 and older","vocational + Abi","","","","","4"
"4 on Scale 1 to 10","1990","66 and older","higher vocational","","","","","4"
"4 on Scale 1 to 10","1990","66 and older","higher education","","","","","4"
"4 on Scale 1 to 10","1990","35-65 y.","general elemantary","","","","","4"
