"plh0164","year","bula_h","migback","n","percent","lower_confidence","upper_confidence","value"
"2 on Scale 1 to 10","1989","Thuringia","direct migration background","","","","","2"
"2 on Scale 1 to 10","1989","Thuringia","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1989","Baden-Württemberg","indirect migration background","1","","","","2"
"2 on Scale 1 to 10","1989","Brandenburg","no migration background","","","","","2"
"2 on Scale 1 to 10","1989","Saxony","direct migration background","","","","","2"
"2 on Scale 1 to 10","1989","Bavaria","indirect migration background","1","","","","2"
"2 on Scale 1 to 10","1989","Berlin","no migration background","2","","","","2"
"2 on Scale 1 to 10","1989","Schleswig-Holstein","no migration background","4","","","","2"
"2 on Scale 1 to 10","1989","Schleswig-Holstein","direct migration background","3","","","","2"
"2 on Scale 1 to 10","1989","Schleswig-Holstein","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1989","Hamburg","no migration background","1","","","","2"
"2 on Scale 1 to 10","1989","Hamburg","direct migration background","4","","","","2"
"2 on Scale 1 to 10","1989","Hamburg","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1989","Lower Saxony","no migration background","18","","","","2"
"2 on Scale 1 to 10","1989","Lower Saxony","direct migration background","12","","","","2"
"2 on Scale 1 to 10","1989","Lower Saxony","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1989","Bremen","no migration background","","","","","2"
"2 on Scale 1 to 10","1989","Bremen","direct migration background","","","","","2"
"2 on Scale 1 to 10","1989","Bremen","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1989","North Rhine-Westphalia","no migration background","22","","","","2"
"2 on Scale 1 to 10","1989","North Rhine-Westphalia","direct migration background","30","0.039957132151777","0.0241263673804774","0.0557878969230766","2"
"2 on Scale 1 to 10","1989","North Rhine-Westphalia","indirect migration background","1","","","","2"
"2 on Scale 1 to 10","1989","Hesse","no migration background","8","","","","2"
"2 on Scale 1 to 10","1989","Hesse","direct migration background","12","","","","2"
"2 on Scale 1 to 10","1989","Hesse","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1989","Rhineland-Palatinate,Saarland","no migration background","12","","","","2"
"2 on Scale 1 to 10","1989","Rhineland-Palatinate,Saarland","direct migration background","7","","","","2"
"2 on Scale 1 to 10","1989","Rhineland-Palatinate,Saarland","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1989","Baden-Württemberg","no migration background","10","","","","2"
"2 on Scale 1 to 10","1989","Baden-Württemberg","direct migration background","36","0.0451119478944785","0.0283788492915653","0.0618450464973916","2"
"3 on Scale 1 to 10","1989","Baden-Württemberg","indirect migration background","3","","","","3"
"3 on Scale 1 to 10","1989","Bavaria","no migration background","47","0.0472292266647112","0.0345779065794642","0.0598805467499581","3"
"3 on Scale 1 to 10","1989","Schleswig-Holstein","no migration background","4","","","","3"
"3 on Scale 1 to 10","1989","Schleswig-Holstein","direct migration background","2","","","","3"
"3 on Scale 1 to 10","1989","Schleswig-Holstein","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1989","North Rhine-Westphalia","no migration background","48","0.0257308948457081","0.0182220856573889","0.0332397040340274","3"
"3 on Scale 1 to 10","1989","North Rhine-Westphalia","direct migration background","52","0.0619616879169883","0.042475300340453","0.0814480754935236","3"
"3 on Scale 1 to 10","1989","North Rhine-Westphalia","indirect migration background","2","","","","3"
"3 on Scale 1 to 10","1989","Hesse","direct migration background","14","","","","3"
"3 on Scale 1 to 10","1989","Hesse","indirect migration background","2","","","","3"
"3 on Scale 1 to 10","1989","Rhineland-Palatinate,Saarland","no migration background","12","","","","3"
"3 on Scale 1 to 10","1989","Rhineland-Palatinate,Saarland","direct migration background","4","","","","3"
"3 on Scale 1 to 10","1989","Rhineland-Palatinate,Saarland","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1989","Baden-Württemberg","no migration background","38","0.0535816889043279","0.0385312684807328","0.068632109327923","3"
"3 on Scale 1 to 10","1989","Baden-Württemberg","direct migration background","55","0.0845321751614899","0.0621043627331353","0.106959987589844","3"
"3 on Scale 1 to 10","1989","Bavaria","direct migration background","22","","","","3"
"3 on Scale 1 to 10","1989","Bavaria","indirect migration background","1","","","","3"
"3 on Scale 1 to 10","1989","Berlin","no migration background","8","","","","3"
"3 on Scale 1 to 10","1989","Mecklenburg-Western Pomerania","direct migration background","","","","","3"
"3 on Scale 1 to 10","1989","Mecklenburg-Western Pomerania","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1989","Saxony","no migration background","","","","","3"
"3 on Scale 1 to 10","1989","Saxony","direct migration background","","","","","3"
"3 on Scale 1 to 10","1989","Saxony","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1989","Saxony-Anhalt","no migration background","","","","","3"
"3 on Scale 1 to 10","1989","Saxony-Anhalt","direct migration background","","","","","3"
"3 on Scale 1 to 10","1989","Saxony-Anhalt","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1989","Thuringia","no migration background","","","","","3"
"3 on Scale 1 to 10","1989","Thuringia","direct migration background","","","","","3"
"3 on Scale 1 to 10","1989","Thuringia","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1989","Hesse","no migration background","14","","","","3"
"3 on Scale 1 to 10","1989","Hamburg","no migration background","2","","","","3"
"3 on Scale 1 to 10","1989","Hamburg","direct migration background","3","","","","3"
"3 on Scale 1 to 10","1989","Hamburg","indirect migration background","1","","","","3"
"3 on Scale 1 to 10","1989","Lower Saxony","no migration background","30","0.0410393643681177","0.0270994856441666","0.0549792430920688","3"
"3 on Scale 1 to 10","1989","Lower Saxony","direct migration background","18","","","","3"
"3 on Scale 1 to 10","1989","Lower Saxony","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1989","Bremen","no migration background","3","","","","3"
"3 on Scale 1 to 10","1989","Bremen","direct migration background","","","","","3"
"3 on Scale 1 to 10","1989","Bremen","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1989","Berlin","direct migration background","10","","","","3"
"3 on Scale 1 to 10","1989","Berlin","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1989","Brandenburg","no migration background","","","","","3"
"3 on Scale 1 to 10","1989","Brandenburg","direct migration background","","","","","3"
"3 on Scale 1 to 10","1989","Brandenburg","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1989","Mecklenburg-Western Pomerania","no migration background","","","","","3"
"4 on Scale 1 to 10","1989","Berlin","no migration background","5","","","","4"
"4 on Scale 1 to 10","1989","Saxony","no migration background","","","","","4"
"4 on Scale 1 to 10","1989","Saxony-Anhalt","no migration background","","","","","4"
"4 on Scale 1 to 10","1989","Saxony-Anhalt","direct migration background","","","","","4"
"4 on Scale 1 to 10","1989","Thuringia","direct migration background","","","","","4"
"4 on Scale 1 to 10","1989","Baden-Württemberg","indirect migration background","3","","","","4"
"4 on Scale 1 to 10","1989","Berlin","direct migration background","4","","","","4"
"4 on Scale 1 to 10","1989","Berlin","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1989","Brandenburg","no migration background","","","","","4"
"4 on Scale 1 to 10","1989","Brandenburg","direct migration background","","","","","4"
"4 on Scale 1 to 10","1989","Brandenburg","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1989","Mecklenburg-Western Pomerania","no migration background","","","","","4"
"4 on Scale 1 to 10","1989","Saxony","direct migration background","","","","","4"
"4 on Scale 1 to 10","1989","Saxony","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1989","Saxony-Anhalt","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1989","Thuringia","no migration background","","","","","4"
"4 on Scale 1 to 10","1989","Thuringia","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1989","Bavaria","no migration background","46","0.0401551785130558","0.0284465101062553","0.0518638469198563","4"
"4 on Scale 1 to 10","1989","Bavaria","direct migration background","24","","","","4"
"4 on Scale 1 to 10","1989","Bavaria","indirect migration background","1","","","","4"
"4 on Scale 1 to 10","1989","Mecklenburg-Western Pomerania","direct migration background","","","","","4"
"4 on Scale 1 to 10","1989","Mecklenburg-Western Pomerania","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1989","Schleswig-Holstein","no migration background","12","","","","4"
"4 on Scale 1 to 10","1989","Schleswig-Holstein","direct migration background","","","","","4"
"4 on Scale 1 to 10","1989","Hamburg","direct migration background","4","","","","4"
"4 on Scale 1 to 10","1989","Schleswig-Holstein","indirect migration background","1","","","","4"
"4 on Scale 1 to 10","1989","Hamburg","no migration background","7","","","","4"
"4 on Scale 1 to 10","1989","Rhineland-Palatinate,Saarland","direct migration background","5","","","","4"
"4 on Scale 1 to 10","1989","Rhineland-Palatinate,Saarland","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1989","Baden-Württemberg","no migration background","42","0.0563500819964516","0.0409383447972747","0.0717618191956286","4"
"4 on Scale 1 to 10","1989","Baden-Württemberg","direct migration background","48","0.0681299881747963","0.0478157202809122","0.0884442560686805","4"
"4 on Scale 1 to 10","1989","Hamburg","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1989","Lower Saxony","no migration background","30","0.0439774271134007","0.0295693085173559","0.0583855457094456","4"
"4 on Scale 1 to 10","1989","Lower Saxony","direct migration background","10","","","","4"
"4 on Scale 1 to 10","1989","Lower Saxony","indirect migration background","1","","","","4"
"4 on Scale 1 to 10","1989","Bremen","no migration background","1","","","","4"
"4 on Scale 1 to 10","1989","Bremen","direct migration background","1","","","","4"
"4 on Scale 1 to 10","1989","Bremen","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1989","North Rhine-Westphalia","no migration background","58","0.0367475320175742","0.0278249959633363","0.0456700680718122","4"
"4 on Scale 1 to 10","1989","North Rhine-Westphalia","direct migration background","49","0.0643208213002263","0.0444919177063136","0.0841497248941389","4"
"4 on Scale 1 to 10","1989","North Rhine-Westphalia","indirect migration background","1","","","","4"
"4 on Scale 1 to 10","1989","Hesse","no migration background","18","","","","4"
"4 on Scale 1 to 10","1989","Hesse","direct migration background","25","","","","4"
"4 on Scale 1 to 10","1989","Hesse","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1989","Rhineland-Palatinate,Saarland","no migration background","23","","","","4"
"5 on Scale 1 to 10","1989","Bremen","indirect migration background","","","","","5"
"5 on Scale 1 to 10","1989","Mecklenburg-Western Pomerania","direct migration background","","","","","5"
"5 on Scale 1 to 10","1989","North Rhine-Westphalia","no migration background","224","0.132783872933619","0.116690743788436","0.148877002078802","5"
"5 on Scale 1 to 10","1989","North Rhine-Westphalia","direct migration background","105","0.208311301748246","0.175487183611975","0.241135419884518","5"
"5 on Scale 1 to 10","1989","Mecklenburg-Western Pomerania","no migration background","","","","","5"
"5 on Scale 1 to 10","1989","North Rhine-Westphalia","indirect migration background","9","","","","5"
"5 on Scale 1 to 10","1989","Hesse","no migration background","86","0.15345424485646","0.124020093370447","0.182888396342473","5"
"5 on Scale 1 to 10","1989","Bremen","no migration background","14","","","","5"
"5 on Scale 1 to 10","1989","Bremen","direct migration background","5","","","","5"
"5 on Scale 1 to 10","1989","Hesse","direct migration background","70","0.191056619942034","0.149692531180346","0.232420708703722","5"
"5 on Scale 1 to 10","1989","Hesse","indirect migration background","1","","","","5"
"5 on Scale 1 to 10","1989","Rhineland-Palatinate,Saarland","no migration background","69","0.153729589826197","0.122302356866684","0.185156822785709","5"
"5 on Scale 1 to 10","1989","Rhineland-Palatinate,Saarland","direct migration background","11","","","","5"
"5 on Scale 1 to 10","1989","Baden-Württemberg","direct migration background","95","0.178120703139026","0.147273515774285","0.208967890503768","5"
"5 on Scale 1 to 10","1989","Baden-Württemberg","indirect migration background","7","","","","5"
"5 on Scale 1 to 10","1989","Bavaria","no migration background","184","0.17599950161916","0.153287486455676","0.198711516782644","5"
"5 on Scale 1 to 10","1989","Bavaria","direct migration background","47","0.140599104759623","0.10045322072922","0.180744988790026","5"
"5 on Scale 1 to 10","1989","Bavaria","indirect migration background","4","","","","5"
"5 on Scale 1 to 10","1989","Berlin","no migration background","43","0.200706253989511","0.147292281853348","0.254120226125674","5"
"5 on Scale 1 to 10","1989","Berlin","direct migration background","16","","","","5"
"5 on Scale 1 to 10","1989","Berlin","indirect migration background","1","","","","5"
"5 on Scale 1 to 10","1989","Brandenburg","no migration background","","","","","5"
"5 on Scale 1 to 10","1989","Brandenburg","direct migration background","","","","","5"
"5 on Scale 1 to 10","1989","Brandenburg","indirect migration background","","","","","5"
"5 on Scale 1 to 10","1989","Mecklenburg-Western Pomerania","indirect migration background","","","","","5"
"5 on Scale 1 to 10","1989","Saxony","no migration background","","","","","5"
"5 on Scale 1 to 10","1989","Saxony","direct migration background","","","","","5"
"5 on Scale 1 to 10","1989","Saxony","indirect migration background","","","","","5"
"5 on Scale 1 to 10","1989","Saxony-Anhalt","no migration background","","","","","5"
"5 on Scale 1 to 10","1989","Saxony-Anhalt","direct migration background","","","","","5"
"5 on Scale 1 to 10","1989","Lower Saxony","no migration background","123","0.164779904423697","0.138711714086756","0.190848094760639","5"
"5 on Scale 1 to 10","1989","Lower Saxony","direct migration background","24","","","","5"
"5 on Scale 1 to 10","1989","Lower Saxony","indirect migration background","2","","","","5"
"5 on Scale 1 to 10","1989","Schleswig-Holstein","no migration background","34","0.161830960434431","0.114025524737825","0.209636396131037","5"
"5 on Scale 1 to 10","1989","Schleswig-Holstein","direct migration background","3","","","","5"
"5 on Scale 1 to 10","1989","Schleswig-Holstein","indirect migration background","","","","","5"
"5 on Scale 1 to 10","1989","Hamburg","no migration background","17","","","","5"
"5 on Scale 1 to 10","1989","Hamburg","direct migration background","18","","","","5"
"5 on Scale 1 to 10","1989","Hamburg","indirect migration background","","","","","5"
"5 on Scale 1 to 10","1989","Rhineland-Palatinate,Saarland","indirect migration background","1","","","","5"
"5 on Scale 1 to 10","1989","Baden-Württemberg","no migration background","129","0.148123874163221","0.124382840698283","0.17186490762816","5"
"5 on Scale 1 to 10","1989","Saxony-Anhalt","indirect migration background","","","","","5"
"5 on Scale 1 to 10","1989","Thuringia","no migration background","","","","","5"
"5 on Scale 1 to 10","1989","Thuringia","direct migration background","","","","","5"
"5 on Scale 1 to 10","1989","Thuringia","indirect migration background","","","","","5"
"6 on Scale 1 to 10","1989","Bremen","indirect migration background","","","","","6"
"6 on Scale 1 to 10","1989","North Rhine-Westphalia","no migration background","170","0.0985346355716829","0.0844003735580949","0.112668897585271","6"
"6 on Scale 1 to 10","1989","North Rhine-Westphalia","direct migration background","69","0.108995917853944","0.0838072968844312","0.134184538823457","6"
"6 on Scale 1 to 10","1989","North Rhine-Westphalia","indirect migration background","7","","","","6"
"6 on Scale 1 to 10","1989","Hesse","no migration background","57","0.0955221842080528","0.0715179458152602","0.119526422600846","6"
"6 on Scale 1 to 10","1989","Hesse","direct migration background","34","0.0661319925714682","0.0399843881202168","0.0922795970227197","6"
"6 on Scale 1 to 10","1989","Hesse","indirect migration background","2","","","","6"
"6 on Scale 1 to 10","1989","Baden-Württemberg","indirect migration background","5","","","","6"
"6 on Scale 1 to 10","1989","Bavaria","no migration background","111","0.0978046600618101","0.0800886353658868","0.115520684757733","6"
"6 on Scale 1 to 10","1989","Bavaria","direct migration background","34","0.118528765391192","0.0811979221770874","0.155859608605296","6"
"6 on Scale 1 to 10","1989","Bavaria","indirect migration background","3","","","","6"
"6 on Scale 1 to 10","1989","Berlin","no migration background","30","0.142057790705951","0.0955010294269617","0.18861455198494","6"
"6 on Scale 1 to 10","1989","Berlin","direct migration background","5","","","","6"
"6 on Scale 1 to 10","1989","Berlin","indirect migration background","","","","","6"
"6 on Scale 1 to 10","1989","Brandenburg","no migration background","","","","","6"
"6 on Scale 1 to 10","1989","Brandenburg","direct migration background","","","","","6"
"6 on Scale 1 to 10","1989","Brandenburg","indirect migration background","","","","","6"
"6 on Scale 1 to 10","1989","Mecklenburg-Western Pomerania","no migration background","","","","","6"
"6 on Scale 1 to 10","1989","Mecklenburg-Western Pomerania","direct migration background","","","","","6"
