"plh0164","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"1 on Scale 1 to 10","1989","Couple + C. LE and GT 16","in school","1","","","","1"
"1 on Scale 1 to 10","1989","Couple + C. GT 16 ","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1989","Couple + C. GT 16 ","middle vocational","5","","","","1"
"1 on Scale 1 to 10","1989","(Married) couple without C. ","higher vocational","","","","","1"
"1 on Scale 1 to 10","1989","Single parent ","in school","","","","","1"
"1 on Scale 1 to 10","1989","Single parent ","inadequately","1","","","","1"
"1 on Scale 1 to 10","1989","Couple + C. GT 16 ","inadequately","12","","","","1"
"1 on Scale 1 to 10","1989","Couple + C. GT 16 ","general elemantary","12","","","","1"
"1 on Scale 1 to 10","1989","Couple + C. LE and GT 16","inadequately","7","","","","1"
"1 on Scale 1 to 10","1989","Couple + C. LE and GT 16","general elemantary","6","","","","1"
"1 on Scale 1 to 10","1989","Couple + C. LE and GT 16","middle vocational","7","","","","1"
"1 on Scale 1 to 10","1989","Couple + C. LE and GT 16","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1989","Couple + C. LE 16 ","higher education","","","","","1"
"1 on Scale 1 to 10","1989","Couple + C. GT 16 ","in school","","","","","1"
"1 on Scale 1 to 10","1989","Couple + C. LE and GT 16","higher vocational","","","","","1"
"1 on Scale 1 to 10","1989","Couple + C. LE and GT 16","higher education","","","","","1"
"1 on Scale 1 to 10","1989","1-pers.-HH","in school","","","","","1"
"1 on Scale 1 to 10","1989","1-pers.-HH","inadequately","1","","","","1"
"1 on Scale 1 to 10","1989","1-pers.-HH","general elemantary","2","","","","1"
"1 on Scale 1 to 10","1989","1-pers.-HH","middle vocational","1","","","","1"
"1 on Scale 1 to 10","1989","1-pers.-HH","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1989","1-pers.-HH","higher vocational","","","","","1"
"1 on Scale 1 to 10","1989","1-pers.-HH","higher education","","","","","1"
"1 on Scale 1 to 10","1989","(Married) couple without C. ","in school","","","","","1"
"1 on Scale 1 to 10","1989","(Married) couple without C. ","inadequately","6","","","","1"
"1 on Scale 1 to 10","1989","(Married) couple without C. ","general elemantary","7","","","","1"
"1 on Scale 1 to 10","1989","(Married) couple without C. ","middle vocational","3","","","","1"
"1 on Scale 1 to 10","1989","(Married) couple without C. ","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1989","Single parent ","general elemantary","1","","","","1"
"1 on Scale 1 to 10","1989","Single parent ","middle vocational","1","","","","1"
"1 on Scale 1 to 10","1989","Single parent ","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1989","Single parent ","higher vocational","","","","","1"
"1 on Scale 1 to 10","1989","Single parent ","higher education","","","","","1"
"1 on Scale 1 to 10","1989","Couple + C. LE 16 ","in school","","","","","1"
"1 on Scale 1 to 10","1989","Couple + C. LE 16 ","inadequately","9","","","","1"
"1 on Scale 1 to 10","1989","Couple + C. LE 16 ","general elemantary","11","","","","1"
"1 on Scale 1 to 10","1989","Couple + C. LE 16 ","middle vocational","3","","","","1"
"1 on Scale 1 to 10","1989","Couple + C. LE 16 ","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1989","Couple + C. LE 16 ","higher vocational","1","","","","1"
"10 Completely satisfied","1989","1-pers.-HH","in school","","","","","10"
"10 Completely satisfied","1989","1-pers.-HH","inadequately","2","","","","10"
"10 Completely satisfied","1989","1-pers.-HH","higher education","31","0.313401026509419","0.228248517768678","0.39855353525016","10"
"10 Completely satisfied","1989","(Married) couple without C. ","in school","","","","","10"
"10 Completely satisfied","1989","(Married) couple without C. ","inadequately","1","","","","10"
"10 Completely satisfied","1989","(Married) couple without C. ","general elemantary","66","0.161515334862581","0.127207650994633","0.195823018730528","10"
"10 Completely satisfied","1989","(Married) couple without C. ","middle vocational","147","0.136475364617667","0.115915613492231","0.157035115743102","10"
"10 Completely satisfied","1989","(Married) couple without C. ","vocational + Abi","14","","","","10"
"10 Completely satisfied","1989","(Married) couple without C. ","higher vocational","31","0.24737526069741","0.175122377032462","0.319628144362359","10"
"10 Completely satisfied","1989","(Married) couple without C. ","higher education","56","0.296629108887034","0.230085265223313","0.363172952550754","10"
"10 Completely satisfied","1989","Single parent ","in school","3","","","","10"
"10 Completely satisfied","1989","Single parent ","inadequately","1","","","","10"
"10 Completely satisfied","1989","Single parent ","general elemantary","17","","","","10"
"10 Completely satisfied","1989","Single parent ","middle vocational","21","","","","10"
"10 Completely satisfied","1989","Single parent ","vocational + Abi","2","","","","10"
"10 Completely satisfied","1989","Single parent ","higher vocational","2","","","","10"
"10 Completely satisfied","1989","Single parent ","higher education","5","","","","10"
"10 Completely satisfied","1989","Couple + C. LE 16 ","in school","","","","","10"
"10 Completely satisfied","1989","Couple + C. LE 16 ","inadequately","9","","","","10"
"10 Completely satisfied","1989","Couple + C. LE 16 ","general elemantary","22","","","","10"
"10 Completely satisfied","1989","Couple + C. LE 16 ","middle vocational","116","0.115912889787063","0.0961312405581685","0.135694539015958","10"
"10 Completely satisfied","1989","Couple + C. LE 16 ","vocational + Abi","11","","","","10"
"10 Completely satisfied","1989","Couple + C. LE 16 ","higher vocational","20","","","","10"
"10 Completely satisfied","1989","Couple + C. LE 16 ","higher education","59","0.303900624141073","0.238842895775405","0.368958352506741","10"
"10 Completely satisfied","1989","Couple + C. GT 16 ","in school","12","","","","10"
"10 Completely satisfied","1989","Couple + C. GT 16 ","inadequately","10","","","","10"
"10 Completely satisfied","1989","Couple + C. GT 16 ","general elemantary","72","0.113565253032279","0.0876543247968743","0.139476181267683","10"
"10 Completely satisfied","1989","Couple + C. GT 16 ","middle vocational","102","0.125996047281912","0.104423506028924","0.1475685885349","10"
"10 Completely satisfied","1989","Couple + C. GT 16 ","vocational + Abi","7","","","","10"
"10 Completely satisfied","1989","Couple + C. GT 16 ","higher vocational","14","","","","10"
"10 Completely satisfied","1989","Couple + C. GT 16 ","higher education","26","","","","10"
"10 Completely satisfied","1989","Couple + C. LE and GT 16","in school","12","","","","10"
"10 Completely satisfied","1989","Couple + C. LE and GT 16","inadequately","6","","","","10"
"10 Completely satisfied","1989","Couple + C. LE and GT 16","general elemantary","34","0.10765095898286","0.0725200951347924","0.142781822830927","10"
"10 Completely satisfied","1989","Couple + C. LE and GT 16","middle vocational","41","0.122959886976728","0.0871470862617856","0.158772687691671","10"
"10 Completely satisfied","1989","Couple + C. LE and GT 16","vocational + Abi","3","","","","10"
"10 Completely satisfied","1989","Couple + C. LE and GT 16","higher vocational","5","","","","10"
"10 Completely satisfied","1989","Couple + C. LE and GT 16","higher education","6","","","","10"
"10 Completely satisfied","1989","1-pers.-HH","general elemantary","24","","","","10"
"10 Completely satisfied","1989","1-pers.-HH","middle vocational","52","0.128832536323848","0.0975650910624199","0.160099981585275","10"
"10 Completely satisfied","1989","1-pers.-HH","vocational + Abi","9","","","","10"
"10 Completely satisfied","1989","1-pers.-HH","higher vocational","8","","","","10"
"2 on Scale 1 to 10","1989","Couple + C. LE and GT 16","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1989","Couple + C. LE and GT 16","middle vocational","6","","","","2"
"2 on Scale 1 to 10","1989","(Married) couple without C. ","higher education","2","","","","2"
"2 on Scale 1 to 10","1989","Couple + C. LE and GT 16","inadequately","12","","","","2"
"2 on Scale 1 to 10","1989","Single parent ","in school","1","","","","2"
"2 on Scale 1 to 10","1989","Couple + C. LE and GT 16","in school","1","","","","2"
"2 on Scale 1 to 10","1989","Couple + C. LE and GT 16","general elemantary","10","","","","2"
"2 on Scale 1 to 10","1989","Couple + C. LE and GT 16","higher vocational","2","","","","2"
"2 on Scale 1 to 10","1989","(Married) couple without C. ","in school","","","","","2"
"2 on Scale 1 to 10","1989","(Married) couple without C. ","inadequately","7","","","","2"
"2 on Scale 1 to 10","1989","Single parent ","general elemantary","2","","","","2"
"2 on Scale 1 to 10","1989","Single parent ","middle vocational","3","","","","2"
"2 on Scale 1 to 10","1989","Single parent ","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1989","Couple + C. GT 16 ","higher education","1","","","","2"
"2 on Scale 1 to 10","1989","Couple + C. LE and GT 16","higher education","","","","","2"
"2 on Scale 1 to 10","1989","(Married) couple without C. ","general elemantary","14","","","","2"
"2 on Scale 1 to 10","1989","(Married) couple without C. ","middle vocational","14","","","","2"
"2 on Scale 1 to 10","1989","(Married) couple without C. ","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1989","Single parent ","inadequately","4","","","","2"
"2 on Scale 1 to 10","1989","Single parent ","higher vocational","","","","","2"
"2 on Scale 1 to 10","1989","Single parent ","higher education","1","","","","2"
"2 on Scale 1 to 10","1989","Couple + C. GT 16 ","higher vocational","","","","","2"
"2 on Scale 1 to 10","1989","(Married) couple without C. ","higher vocational","","","","","2"
"2 on Scale 1 to 10","1989","Couple + C. GT 16 ","middle vocational","11","","","","2"
"2 on Scale 1 to 10","1989","Couple + C. GT 16 ","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1989","Couple + C. LE 16 ","higher education","1","","","","2"
"2 on Scale 1 to 10","1989","Couple + C. GT 16 ","in school","","","","","2"
"2 on Scale 1 to 10","1989","Couple + C. GT 16 ","inadequately","12","","","","2"
"2 on Scale 1 to 10","1989","Couple + C. GT 16 ","general elemantary","18","","","","2"
"2 on Scale 1 to 10","1989","1-pers.-HH","in school","","","","","2"
"2 on Scale 1 to 10","1989","1-pers.-HH","inadequately","5","","","","2"
"2 on Scale 1 to 10","1989","1-pers.-HH","general elemantary","4","","","","2"
"2 on Scale 1 to 10","1989","1-pers.-HH","middle vocational","8","","","","2"
"2 on Scale 1 to 10","1989","1-pers.-HH","vocational + Abi","1","","","","2"
"2 on Scale 1 to 10","1989","1-pers.-HH","higher vocational","1","","","","2"
"2 on Scale 1 to 10","1989","1-pers.-HH","higher education","1","","","","2"
"2 on Scale 1 to 10","1989","Couple + C. LE 16 ","in school","","","","","2"
"2 on Scale 1 to 10","1989","Couple + C. LE 16 ","inadequately","11","","","","2"
"2 on Scale 1 to 10","1989","Couple + C. LE 16 ","general elemantary","27","","","","2"
"2 on Scale 1 to 10","1989","Couple + C. LE 16 ","middle vocational","13","","","","2"
"2 on Scale 1 to 10","1989","Couple + C. LE 16 ","vocational + Abi","2","","","","2"
"2 on Scale 1 to 10","1989","Couple + C. LE 16 ","higher vocational","1","","","","2"
"3 on Scale 1 to 10","1989","Single parent ","inadequately","1","","","","3"
"3 on Scale 1 to 10","1989","Couple + C. LE and GT 16","middle vocational","11","","","","3"
"3 on Scale 1 to 10","1989","Couple + C. LE 16 ","middle vocational","30","0.0284782392951686","0.0181996873638012","0.0387567912265361","3"
"3 on Scale 1 to 10","1989","Single parent ","in school","1","","","","3"
"3 on Scale 1 to 10","1989","Couple + C. LE 16 ","general elemantary","26","","","","3"
"3 on Scale 1 to 10","1989","Single parent ","middle vocational","9","","","","3"
"3 on Scale 1 to 10","1989","Couple + C. LE 16 ","inadequately","19","","","","3"
"3 on Scale 1 to 10","1989","Couple + C. LE and GT 16","inadequately","17","","","","3"
"3 on Scale 1 to 10","1989","Couple + C. LE and GT 16","higher vocational","1","","","","3"
"3 on Scale 1 to 10","1989","Single parent ","general elemantary","12","","","","3"
"3 on Scale 1 to 10","1989","Couple + C. LE and GT 16","higher education","1","","","","3"
"3 on Scale 1 to 10","1989","Single parent ","vocational + Abi","","","","","3"
"3 on Scale 1 to 10","1989","Single parent ","higher education","","","","","3"
"3 on Scale 1 to 10","1989","Couple + C. LE and GT 16","vocational + Abi","4","","","","3"
"3 on Scale 1 to 10","1989","Couple + C. GT 16 ","in school","1","","","","3"
"3 on Scale 1 to 10","1989","Couple + C. LE 16 ","in school","","","","","3"
"3 on Scale 1 to 10","1989","Couple + C. LE and GT 16","general elemantary","20","","","","3"
"3 on Scale 1 to 10","1989","Single parent ","higher vocational","1","","","","3"
"3 on Scale 1 to 10","1989","Couple + C. LE 16 ","vocational + Abi","","","","","3"
"3 on Scale 1 to 10","1989","Couple + C. LE 16 ","higher education","","","","","3"
"3 on Scale 1 to 10","1989","Couple + C. LE and GT 16","in school","1","","","","3"
"3 on Scale 1 to 10","1989","Couple + C. GT 16 ","higher education","1","","","","3"
"3 on Scale 1 to 10","1989","1-pers.-HH","in school","","","","","3"
"3 on Scale 1 to 10","1989","1-pers.-HH","inadequately","4","","","","3"
"3 on Scale 1 to 10","1989","1-pers.-HH","general elemantary","26","","","","3"
"3 on Scale 1 to 10","1989","1-pers.-HH","middle vocational","12","","","","3"
"3 on Scale 1 to 10","1989","1-pers.-HH","vocational + Abi","1","","","","3"
"3 on Scale 1 to 10","1989","1-pers.-HH","higher vocational","","","","","3"
"3 on Scale 1 to 10","1989","(Married) couple without C. ","general elemantary","29","","","","3"
"3 on Scale 1 to 10","1989","(Married) couple without C. ","middle vocational","32","0.0308255336819016","0.020473882251791","0.0411771851120121","3"
"3 on Scale 1 to 10","1989","(Married) couple without C. ","vocational + Abi","","","","","3"
"3 on Scale 1 to 10","1989","(Married) couple without C. ","higher vocational","2","","","","3"
"3 on Scale 1 to 10","1989","(Married) couple without C. ","higher education","3","","","","3"
"3 on Scale 1 to 10","1989","Couple + C. LE 16 ","higher vocational","4","","","","3"
"3 on Scale 1 to 10","1989","1-pers.-HH","higher education","1","","","","3"
"3 on Scale 1 to 10","1989","(Married) couple without C. ","in school","","","","","3"
"3 on Scale 1 to 10","1989","(Married) couple without C. ","inadequately","8","","","","3"
"3 on Scale 1 to 10","1989","Couple + C. GT 16 ","inadequately","14","","","","3"
"3 on Scale 1 to 10","1989","Couple + C. GT 16 ","general elemantary","31","0.0402959802278227","0.0242363194122363","0.0563556410434092","3"
"3 on Scale 1 to 10","1989","Couple + C. GT 16 ","middle vocational","28","","","","3"
"3 on Scale 1 to 10","1989","Couple + C. GT 16 ","vocational + Abi","","","","","3"
"3 on Scale 1 to 10","1989","Couple + C. GT 16 ","higher vocational","2","","","","3"
"4 on Scale 1 to 10","1989","Couple + C. GT 16 ","general elemantary","41","0.0650296623642034","0.0448928132764756","0.0851665114519312","4"
"4 on Scale 1 to 10","1989","(Married) couple without C. ","inadequately","14","","","","4"
"4 on Scale 1 to 10","1989","Couple + C. LE 16 ","higher education","2","","","","4"
"4 on Scale 1 to 10","1989","Couple + C. GT 16 ","in school","1","","","","4"
"4 on Scale 1 to 10","1989","Couple + C. GT 16 ","inadequately","11","","","","4"
"4 on Scale 1 to 10","1989","1-pers.-HH","in school","","","","","4"
"4 on Scale 1 to 10","1989","1-pers.-HH","inadequately","3","","","","4"
"4 on Scale 1 to 10","1989","1-pers.-HH","middle vocational","18","","","","4"
"4 on Scale 1 to 10","1989","1-pers.-HH","vocational + Abi","1","","","","4"
"4 on Scale 1 to 10","1989","1-pers.-HH","higher vocational","2","","","","4"
"4 on Scale 1 to 10","1989","(Married) couple without C. ","general elemantary","33","0.0776279628856723","0.0526820664353569","0.102573859335988","4"
"4 on Scale 1 to 10","1989","(Married) couple without C. ","middle vocational","39","0.0420633670245566","0.0300414489745224","0.0540852850745908","4"
"4 on Scale 1 to 10","1989","(Married) couple without C. ","vocational + Abi","","","","","4"
"4 on Scale 1 to 10","1989","(Married) couple without C. ","higher vocational","1","","","","4"
"4 on Scale 1 to 10","1989","(Married) couple without C. ","higher education","1","","","","4"
"4 on Scale 1 to 10","1989","1-pers.-HH","general elemantary","18","","","","4"
"4 on Scale 1 to 10","1989","Single parent ","general elemantary","13","","","","4"
"4 on Scale 1 to 10","1989","Single parent ","middle vocational","10","","","","4"
"4 on Scale 1 to 10","1989","Single parent ","vocational + Abi","","","","","4"
"4 on Scale 1 to 10","1989","Single parent ","higher vocational","","","","","4"
"4 on Scale 1 to 10","1989","Single parent ","higher education","1","","","","4"
"4 on Scale 1 to 10","1989","Couple + C. LE 16 ","in school","","","","","4"
"4 on Scale 1 to 10","1989","Couple + C. LE 16 ","inadequately","14","","","","4"
"4 on Scale 1 to 10","1989","Couple + C. LE 16 ","vocational + Abi","1","","","","4"
"4 on Scale 1 to 10","1989","Couple + C. LE 16 ","higher vocational","2","","","","4"
"4 on Scale 1 to 10","1989","Couple + C. GT 16 ","vocational + Abi","3","","","","4"
"4 on Scale 1 to 10","1989","Couple + C. GT 16 ","higher vocational","5","","","","4"
"4 on Scale 1 to 10","1989","Couple + C. GT 16 ","higher education","2","","","","4"
"4 on Scale 1 to 10","1989","Couple + C. LE and GT 16","in school","3","","","","4"
"4 on Scale 1 to 10","1989","Couple + C. LE and GT 16","inadequately","5","","","","4"
"4 on Scale 1 to 10","1989","Couple + C. LE and GT 16","middle vocational","13","","","","4"
"4 on Scale 1 to 10","1989","Couple + C. LE and GT 16","higher vocational","","","","","4"
"4 on Scale 1 to 10","1989","Couple + C. LE and GT 16","higher education","1","","","","4"
"4 on Scale 1 to 10","1989","1-pers.-HH","higher education","","","","","4"
"4 on Scale 1 to 10","1989","(Married) couple without C. ","in school","","","","","4"
"4 on Scale 1 to 10","1989","Couple + C. LE 16 ","general elemantary","28","","","","4"
"4 on Scale 1 to 10","1989","Couple + C. LE 16 ","middle vocational","36","0.0339988297750765","0.0228000704441209","0.045197589106032","4"
"4 on Scale 1 to 10","1989","Couple + C. GT 16 ","middle vocational","38","0.0395358752341954","0.0268680401162259","0.0522037103521648","4"
"4 on Scale 1 to 10","1989","Single parent ","in school","","","","","4"
"4 on Scale 1 to 10","1989","Couple + C. LE and GT 16","general elemantary","15","","","","4"
"4 on Scale 1 to 10","1989","Couple + C. LE and GT 16","vocational + Abi","","","","","4"
"4 on Scale 1 to 10","1989","Single parent ","inadequately","3","","","","4"
"5 on Scale 1 to 10","1989","Couple + C. LE and GT 16","inadequately","17","","","","5"
"5 on Scale 1 to 10","1989","Couple + C. LE and GT 16","middle vocational","56","0.178911728905993","0.137113184289126","0.22071027352286","5"
"5 on Scale 1 to 10","1989","(Married) couple without C. ","inadequately","9","","","","5"
"5 on Scale 1 to 10","1989","(Married) couple without C. ","general elemantary","93","0.202814544936244","0.165328796342588","0.2403002935299","5"
"5 on Scale 1 to 10","1989","Couple + C. LE and GT 16","in school","7","","","","5"
"5 on Scale 1 to 10","1989","Single parent ","middle vocational","41","0.221577615267475","0.163729915304149","0.279425315230801","5"
"5 on Scale 1 to 10","1989","Couple + C. GT 16 ","vocational + Abi","4","","","","5"
"5 on Scale 1 to 10","1989","Couple + C. GT 16 ","higher vocational","9","","","","5"
"5 on Scale 1 to 10","1989","Couple + C. LE and GT 16","general elemantary","60","0.205816693924301","0.159990564992156","0.251642822856446","5"
"5 on Scale 1 to 10","1989","Couple + C. LE and GT 16","higher education","2","","","","5"
"5 on Scale 1 to 10","1989","(Married) couple without C. ","middle vocational","177","0.163794072052934","0.141629514489688","0.18595862961618","5"
"5 on Scale 1 to 10","1989","(Married) couple without C. ","vocational + Abi","5","","","","5"
"5 on Scale 1 to 10","1989","(Married) couple without C. ","higher vocational","14","","","","5"
"5 on Scale 1 to 10","1989","(Married) couple without C. ","higher education","11","","","","5"
"5 on Scale 1 to 10","1989","Single parent ","in school","","","","","5"
"5 on Scale 1 to 10","1989","Single parent ","higher vocational","2","","","","5"
"5 on Scale 1 to 10","1989","Couple + C. GT 16 ","higher education","2","","","","5"
"5 on Scale 1 to 10","1989","Single parent ","vocational + Abi","","","","","5"
"5 on Scale 1 to 10","1989","Couple + C. GT 16 ","middle vocational","122","0.135678347280524","0.1134166066638","0.157940087897248","5"
"5 on Scale 1 to 10","1989","Couple + C. LE and GT 16","vocational + Abi","3","","","","5"
"5 on Scale 1 to 10","1989","Couple + C. LE and GT 16","higher vocational","5","","","","5"
"5 on Scale 1 to 10","1989","Couple + C. GT 16 ","in school","4","","","","5"
"5 on Scale 1 to 10","1989","Couple + C. GT 16 ","inadequately","20","","","","5"
"5 on Scale 1 to 10","1989","Couple + C. GT 16 ","general elemantary","109","0.207080209121934","0.173988379804977","0.240172038438891","5"
"5 on Scale 1 to 10","1989","1-pers.-HH","in school","","","","","5"
"5 on Scale 1 to 10","1989","1-pers.-HH","inadequately","10","","","","5"
"5 on Scale 1 to 10","1989","1-pers.-HH","general elemantary","55","0.230081430573268","0.177699025782325","0.282463835364211","5"
"5 on Scale 1 to 10","1989","1-pers.-HH","middle vocational","79","0.181007672839439","0.145072709575797","0.216942636103081","5"
"5 on Scale 1 to 10","1989","1-pers.-HH","vocational + Abi","5","","","","5"
"5 on Scale 1 to 10","1989","1-pers.-HH","higher vocational","5","","","","5"
"5 on Scale 1 to 10","1989","1-pers.-HH","higher education","6","","","","5"
"5 on Scale 1 to 10","1989","(Married) couple without C. ","in school","","","","","5"
"5 on Scale 1 to 10","1989","Single parent ","inadequately","5","","","","5"
"5 on Scale 1 to 10","1989","Single parent ","general elemantary","33","0.287920146141824","0.208543369125363","0.367296923158285","5"
"5 on Scale 1 to 10","1989","Single parent ","higher education","","","","","5"
"5 on Scale 1 to 10","1989","Couple + C. LE 16 ","in school","","","","","5"
"5 on Scale 1 to 10","1989","Couple + C. LE 16 ","inadequately","30","0.199543301725193","0.134936696393487","0.2641499070569","5"
"5 on Scale 1 to 10","1989","Couple + C. LE 16 ","general elemantary","86","0.275952517838171","0.230095863784003","0.321809171892338","5"
"5 on Scale 1 to 10","1989","Couple + C. LE 16 ","middle vocational","150","0.15431151814021","0.131988470791087","0.176634565489333","5"
"5 on Scale 1 to 10","1989","Couple + C. LE 16 ","vocational + Abi","5","","","","5"
"5 on Scale 1 to 10","1989","Couple + C. LE 16 ","higher vocational","8","","","","5"
"5 on Scale 1 to 10","1989","Couple + C. LE 16 ","higher education","7","","","","5"
"6 on Scale 1 to 10","1989","Single parent ","higher education","1","","","","6"
"6 on Scale 1 to 10","1989","Couple + C. LE 16 ","in school","","","","","6"
"6 on Scale 1 to 10","1989","Couple + C. LE 16 ","inadequately","14","","","","6"
"6 on Scale 1 to 10","1989","Couple + C. LE and GT 16","inadequately","8","","","","6"
"6 on Scale 1 to 10","1989","Couple + C. LE and GT 16","general elemantary","24","","","","6"
"6 on Scale 1 to 10","1989","Single parent ","higher vocational","4","","","","6"
"6 on Scale 1 to 10","1989","Couple + C. LE and GT 16","higher vocational","5","","","","6"
"6 on Scale 1 to 10","1989","Couple + C. LE and GT 16","higher education","1","","","","6"
"6 on Scale 1 to 10","1989","Single parent ","middle vocational","17","","","","6"
"6 on Scale 1 to 10","1989","Single parent ","vocational + Abi","2","","","","6"
"6 on Scale 1 to 10","1989","Couple + C. LE 16 ","general elemantary","38","0.0930461736662427","0.0632443043020728","0.122848043030413","6"
"6 on Scale 1 to 10","1989","Couple + C. GT 16 ","higher vocational","7","","","","6"
"6 on Scale 1 to 10","1989","Couple + C. GT 16 ","higher education","4","","","","6"
"6 on Scale 1 to 10","1989","Couple + C. LE and GT 16","in school","7","","","","6"
"6 on Scale 1 to 10","1989","Couple + C. LE and GT 16","middle vocational","39","0.0916023637805079","0.0601438523994866","0.123060875161529","6"
"6 on Scale 1 to 10","1989","Couple + C. LE and GT 16","vocational + Abi","1","","","","6"
"6 on Scale 1 to 10","1989","1-pers.-HH","in school","1","","","","6"
"6 on Scale 1 to 10","1989","1-pers.-HH","inadequately","3","","","","6"
"6 on Scale 1 to 10","1989","Couple + C. LE 16 ","middle vocational","141","0.130829978246813","0.109992022823327","0.151667933670298","6"
"6 on Scale 1 to 10","1989","(Married) couple without C. ","general elemantary","41","0.0908206849962176","0.0640318321806402","0.117609537811795","6"
"6 on Scale 1 to 10","1989","(Married) couple without C. ","middle vocational","119","0.113983255422528","0.0949507988005962","0.13301571204446","6"
"6 on Scale 1 to 10","1989","(Married) couple without C. ","vocational + Abi","5","","","","6"
"6 on Scale 1 to 10","1989","(Married) couple without C. ","higher vocational","11","","","","6"
"6 on Scale 1 to 10","1989","Single parent ","inadequately","4","","","","6"
"6 on Scale 1 to 10","1989","Single parent ","general elemantary","7","","","","6"
"6 on Scale 1 to 10","1989","Couple + C. LE 16 ","vocational + Abi","8","","","","6"
"6 on Scale 1 to 10","1989","Couple + C. GT 16 ","middle vocational","100","0.113518259791183","0.0928961113309212","0.134140408251445","6"
