"plh0164","year","migback","sex","n","percent","lower_confidence","upper_confidence","value"
"3 on Scale 1 to 10","1990","no migration background","Female","","","","","3"
"3 on Scale 1 to 10","1990","direct migration background","Male","","","","","3"
"3 on Scale 1 to 10","1990","direct migration background","Female","","","","","3"
"3 on Scale 1 to 10","1990","indirect migration background","Male","","","","","3"
"3 on Scale 1 to 10","1990","indirect migration background","Female","","","","","3"
"4 on Scale 1 to 10","1990","no migration background","Male","","","","","4"
"4 on Scale 1 to 10","1990","no migration background","Female","","","","","4"
"4 on Scale 1 to 10","1990","direct migration background","Male","","","","","4"
"4 on Scale 1 to 10","1990","direct migration background","Female","","","","","4"
"4 on Scale 1 to 10","1990","indirect migration background","Female","","","","","4"
"4 on Scale 1 to 10","1990","indirect migration background","Male","","","","","4"
"5 on Scale 1 to 10","1990","no migration background","Male","","","","","5"
"5 on Scale 1 to 10","1990","no migration background","Female","","","","","5"
"5 on Scale 1 to 10","1990","direct migration background","Male","","","","","5"
"5 on Scale 1 to 10","1990","direct migration background","Female","","","","","5"
"5 on Scale 1 to 10","1990","indirect migration background","Male","","","","","5"
"5 on Scale 1 to 10","1990","indirect migration background","Female","","","","","5"
"6 on Scale 1 to 10","1990","no migration background","Female","","","","","6"
"6 on Scale 1 to 10","1990","direct migration background","Male","","","","","6"
"6 on Scale 1 to 10","1990","no migration background","Male","","","","","6"
"6 on Scale 1 to 10","1990","direct migration background","Female","","","","","6"
"6 on Scale 1 to 10","1990","indirect migration background","Male","","","","","6"
"6 on Scale 1 to 10","1990","indirect migration background","Female","","","","","6"
"7 on Scale 1 to 10","1990","no migration background","Male","","","","","7"
"7 on Scale 1 to 10","1990","no migration background","Female","","","","","7"
"7 on Scale 1 to 10","1990","direct migration background","Male","","","","","7"
"7 on Scale 1 to 10","1990","direct migration background","Female","","","","","7"
"7 on Scale 1 to 10","1990","indirect migration background","Male","","","","","7"
"7 on Scale 1 to 10","1990","indirect migration background","Female","","","","","7"
"8 on Scale 1 to 10","1990","no migration background","Male","","","","","8"
"8 on Scale 1 to 10","1990","direct migration background","Female","","","","","8"
"8 on Scale 1 to 10","1990","no migration background","Female","","","","","8"
"8 on Scale 1 to 10","1990","direct migration background","Male","","","","","8"
"8 on Scale 1 to 10","1990","indirect migration background","Male","","","","","8"
"8 on Scale 1 to 10","1990","indirect migration background","Female","","","","","8"
"9 on Scale 1 to 10","1990","no migration background","Male","","","","","9"
"9 on Scale 1 to 10","1990","direct migration background","Female","","","","","9"
"9 on Scale 1 to 10","1990","indirect migration background","Female","","","","","9"
"9 on Scale 1 to 10","1990","direct migration background","Male","","","","","9"
"9 on Scale 1 to 10","1990","no migration background","Female","","","","","9"
"9 on Scale 1 to 10","1990","indirect migration background","Male","","","","","9"
"0 Completely dissatisfied","1991","no migration background","Male","","","","","0"
"0 Completely dissatisfied","1991","no migration background","Female","","","","","0"
"0 Completely dissatisfied","1991","direct migration background","Male","","","","","0"
"0 Completely dissatisfied","1991","direct migration background","Female","","","","","0"
"0 Completely dissatisfied","1991","indirect migration background","Male","","","","","0"
"0 Completely dissatisfied","1991","indirect migration background","Female","","","","","0"
"1 on Scale 1 to 10","1991","no migration background","Male","","","","","1"
"1 on Scale 1 to 10","1991","direct migration background","Female","","","","","1"
"1 on Scale 1 to 10","1991","direct migration background","Male","","","","","1"
"1 on Scale 1 to 10","1991","no migration background","Female","","","","","1"
"1 on Scale 1 to 10","1991","indirect migration background","Female","","","","","1"
"1 on Scale 1 to 10","1991","indirect migration background","Male","","","","","1"
"10 Completely satisfied","1991","no migration background","Male","","","","","10"
"10 Completely satisfied","1991","no migration background","Female","","","","","10"
"10 Completely satisfied","1991","direct migration background","Male","","","","","10"
"10 Completely satisfied","1991","direct migration background","Female","","","","","10"
"10 Completely satisfied","1991","indirect migration background","Male","","","","","10"
"10 Completely satisfied","1991","indirect migration background","Female","","","","","10"
"2 on Scale 1 to 10","1991","no migration background","Male","","","","","2"
"2 on Scale 1 to 10","1991","direct migration background","Male","","","","","2"
"2 on Scale 1 to 10","1991","direct migration background","Female","","","","","2"
"2 on Scale 1 to 10","1991","no migration background","Female","","","","","2"
"2 on Scale 1 to 10","1991","indirect migration background","Male","","","","","2"
"2 on Scale 1 to 10","1991","indirect migration background","Female","","","","","2"
"3 on Scale 1 to 10","1991","no migration background","Male","","","","","3"
"3 on Scale 1 to 10","1991","no migration background","Female","","","","","3"
"3 on Scale 1 to 10","1991","direct migration background","Male","","","","","3"
"3 on Scale 1 to 10","1991","direct migration background","Female","","","","","3"
"3 on Scale 1 to 10","1991","indirect migration background","Male","","","","","3"
"3 on Scale 1 to 10","1991","indirect migration background","Female","","","","","3"
"4 on Scale 1 to 10","1991","direct migration background","Male","","","","","4"
"4 on Scale 1 to 10","1991","direct migration background","Female","","","","","4"
"4 on Scale 1 to 10","1991","no migration background","Male","","","","","4"
"4 on Scale 1 to 10","1991","no migration background","Female","","","","","4"
"4 on Scale 1 to 10","1991","indirect migration background","Male","","","","","4"
"4 on Scale 1 to 10","1991","indirect migration background","Female","","","","","4"
"5 on Scale 1 to 10","1991","no migration background","Male","","","","","5"
"5 on Scale 1 to 10","1991","no migration background","Female","","","","","5"
"5 on Scale 1 to 10","1991","direct migration background","Male","","","","","5"
"5 on Scale 1 to 10","1991","direct migration background","Female","","","","","5"
"5 on Scale 1 to 10","1991","indirect migration background","Male","","","","","5"
"5 on Scale 1 to 10","1991","indirect migration background","Female","","","","","5"
"6 on Scale 1 to 10","1991","direct migration background","Female","","","","","6"
"6 on Scale 1 to 10","1991","indirect migration background","Male","","","","","6"
"6 on Scale 1 to 10","1991","no migration background","Female","","","","","6"
"6 on Scale 1 to 10","1991","direct migration background","Male","","","","","6"
"6 on Scale 1 to 10","1991","no migration background","Male","","","","","6"
"6 on Scale 1 to 10","1991","indirect migration background","Female","","","","","6"
"7 on Scale 1 to 10","1991","no migration background","Male","","","","","7"
"7 on Scale 1 to 10","1991","no migration background","Female","","","","","7"
"7 on Scale 1 to 10","1991","direct migration background","Male","","","","","7"
"7 on Scale 1 to 10","1991","direct migration background","Female","","","","","7"
"7 on Scale 1 to 10","1991","indirect migration background","Male","","","","","7"
"7 on Scale 1 to 10","1991","indirect migration background","Female","","","","","7"
"8 on Scale 1 to 10","1991","no migration background","Male","","","","","8"
"8 on Scale 1 to 10","1991","no migration background","Female","","","","","8"
"8 on Scale 1 to 10","1991","indirect migration background","Male","","","","","8"
"8 on Scale 1 to 10","1991","indirect migration background","Female","","","","","8"
"8 on Scale 1 to 10","1991","direct migration background","Male","","","","","8"
"8 on Scale 1 to 10","1991","direct migration background","Female","","","","","8"
"9 on Scale 1 to 10","1991","no migration background","Female","","","","","9"
"9 on Scale 1 to 10","1991","no migration background","Male","","","","","9"
"9 on Scale 1 to 10","1991","direct migration background","Male","","","","","9"
"9 on Scale 1 to 10","1991","direct migration background","Female","","","","","9"
"9 on Scale 1 to 10","1991","indirect migration background","Male","","","","","9"
"9 on Scale 1 to 10","1991","indirect migration background","Female","","","","","9"
"0 Completely dissatisfied","1992","no migration background","Female","","","","","0"
"0 Completely dissatisfied","1992","no migration background","Male","","","","","0"
"0 Completely dissatisfied","1992","direct migration background","Male","","","","","0"
"0 Completely dissatisfied","1992","direct migration background","Female","","","","","0"
"0 Completely dissatisfied","1992","indirect migration background","Male","","","","","0"
"0 Completely dissatisfied","1992","indirect migration background","Female","","","","","0"
"1 on Scale 1 to 10","1992","direct migration background","Male","","","","","1"
"1 on Scale 1 to 10","1992","no migration background","Male","","","","","1"
"1 on Scale 1 to 10","1992","no migration background","Female","","","","","1"
"1 on Scale 1 to 10","1992","direct migration background","Female","","","","","1"
"1 on Scale 1 to 10","1992","indirect migration background","Male","","","","","1"
"1 on Scale 1 to 10","1992","indirect migration background","Female","","","","","1"
"10 Completely satisfied","1992","no migration background","Female","","","","","10"
"10 Completely satisfied","1992","no migration background","Male","","","","","10"
"10 Completely satisfied","1992","direct migration background","Female","","","","","10"
"10 Completely satisfied","1992","direct migration background","Male","","","","","10"
"10 Completely satisfied","1992","indirect migration background","Male","","","","","10"
"10 Completely satisfied","1992","indirect migration background","Female","","","","","10"
"2 on Scale 1 to 10","1992","no migration background","Male","","","","","2"
"2 on Scale 1 to 10","1992","no migration background","Female","","","","","2"
"2 on Scale 1 to 10","1992","direct migration background","Male","","","","","2"
"2 on Scale 1 to 10","1992","direct migration background","Female","","","","","2"
"2 on Scale 1 to 10","1992","indirect migration background","Male","","","","","2"
"2 on Scale 1 to 10","1992","indirect migration background","Female","","","","","2"
"3 on Scale 1 to 10","1992","no migration background","Male","","","","","3"
"3 on Scale 1 to 10","1992","no migration background","Female","","","","","3"
"3 on Scale 1 to 10","1992","direct migration background","Male","","","","","3"
"3 on Scale 1 to 10","1992","direct migration background","Female","","","","","3"
"3 on Scale 1 to 10","1992","indirect migration background","Male","","","","","3"
"3 on Scale 1 to 10","1992","indirect migration background","Female","","","","","3"
"4 on Scale 1 to 10","1992","no migration background","Male","","","","","4"
"4 on Scale 1 to 10","1992","direct migration background","Male","","","","","4"
"4 on Scale 1 to 10","1992","direct migration background","Female","","","","","4"
"4 on Scale 1 to 10","1992","no migration background","Female","","","","","4"
"4 on Scale 1 to 10","1992","indirect migration background","Male","","","","","4"
"4 on Scale 1 to 10","1992","indirect migration background","Female","","","","","4"
"5 on Scale 1 to 10","1992","no migration background","Female","","","","","5"
"5 on Scale 1 to 10","1992","no migration background","Male","","","","","5"
"5 on Scale 1 to 10","1992","direct migration background","Male","","","","","5"
"5 on Scale 1 to 10","1992","direct migration background","Female","","","","","5"
"5 on Scale 1 to 10","1992","indirect migration background","Male","","","","","5"
"5 on Scale 1 to 10","1992","indirect migration background","Female","","","","","5"
"6 on Scale 1 to 10","1992","no migration background","Male","","","","","6"
"6 on Scale 1 to 10","1992","indirect migration background","Female","","","","","6"
"6 on Scale 1 to 10","1992","no migration background","Female","","","","","6"
"6 on Scale 1 to 10","1992","direct migration background","Female","","","","","6"
"6 on Scale 1 to 10","1992","direct migration background","Male","","","","","6"
"6 on Scale 1 to 10","1992","indirect migration background","Male","","","","","6"
"7 on Scale 1 to 10","1992","no migration background","Male","","","","","7"
"7 on Scale 1 to 10","1992","no migration background","Female","","","","","7"
"7 on Scale 1 to 10","1992","direct migration background","Male","","","","","7"
"7 on Scale 1 to 10","1992","indirect migration background","Female","","","","","7"
"7 on Scale 1 to 10","1992","indirect migration background","Male","","","","","7"
"7 on Scale 1 to 10","1992","direct migration background","Female","","","","","7"
"8 on Scale 1 to 10","1992","no migration background","Male","","","","","8"
"8 on Scale 1 to 10","1992","no migration background","Female","","","","","8"
"8 on Scale 1 to 10","1992","direct migration background","Male","","","","","8"
"8 on Scale 1 to 10","1992","direct migration background","Female","","","","","8"
"8 on Scale 1 to 10","1992","indirect migration background","Female","","","","","8"
"8 on Scale 1 to 10","1992","indirect migration background","Male","","","","","8"
"9 on Scale 1 to 10","1992","no migration background","Male","","","","","9"
"9 on Scale 1 to 10","1992","direct migration background","Male","","","","","9"
"9 on Scale 1 to 10","1992","direct migration background","Female","","","","","9"
"9 on Scale 1 to 10","1992","indirect migration background","Male","","","","","9"
"9 on Scale 1 to 10","1992","no migration background","Female","","","","","9"
"9 on Scale 1 to 10","1992","indirect migration background","Female","","","","","9"
"0 Completely dissatisfied","1993","no migration background","Male","30","0.00591920734434246","0.00359711187078244","0.00824130281790249","0"
"0 Completely dissatisfied","1993","no migration background","Female","64","0.0151773487066055","0.0116001173667275","0.0187545800464834","0"
"0 Completely dissatisfied","1993","direct migration background","Male","44","0.0301660104889023","0.0199602585569812","0.0403717624208234","0"
"0 Completely dissatisfied","1993","direct migration background","Female","58","0.0372240668201548","0.0252612052482683","0.0491869283920413","0"
"0 Completely dissatisfied","1993","indirect migration background","Male","2","","","","0"
"0 Completely dissatisfied","1993","indirect migration background","Female","4","","","","0"
"1 on Scale 1 to 10","1993","no migration background","Male","15","","","","1"
"1 on Scale 1 to 10","1993","no migration background","Female","37","0.00808519075187801","0.00546488253524351","0.0107054989685125","1"
"1 on Scale 1 to 10","1993","direct migration background","Male","23","","","","1"
"1 on Scale 1 to 10","1993","direct migration background","Female","22","","","","1"
"1 on Scale 1 to 10","1993","indirect migration background","Male","2","","","","1"
"1 on Scale 1 to 10","1993","indirect migration background","Female","3","","","","1"
"10 Completely satisfied","1993","no migration background","Female","556","0.130144515174846","0.120299723186719","0.139989307162974","10"
"10 Completely satisfied","1993","no migration background","Male","484","0.127356355820208","0.117264611688149","0.137448099952267","10"
"10 Completely satisfied","1993","direct migration background","Male","88","0.117435340105219","0.0982261064044661","0.136644573805972","10"
"10 Completely satisfied","1993","direct migration background","Female","86","0.107248933898448","0.0876955361043302","0.126802331692565","10"
"10 Completely satisfied","1993","indirect migration background","Male","20","","","","10"
"10 Completely satisfied","1993","indirect migration background","Female","34","0.149270134776832","0.101413672443639","0.197126597110026","10"
"2 on Scale 1 to 10","1993","no migration background","Female","79","0.0171363444348845","0.0133390367725218","0.0209336520972472","2"
"2 on Scale 1 to 10","1993","direct migration background","Male","62","0.0386962962784137","0.0271882294225675","0.0502043631342599","2"
"2 on Scale 1 to 10","1993","direct migration background","Female","78","0.0584085175279334","0.0435891418616785","0.0732278931941882","2"
"2 on Scale 1 to 10","1993","indirect migration background","Male","6","","","","2"
"2 on Scale 1 to 10","1993","no migration background","Male","59","0.0141276175230251","0.0105550350045535","0.0177002000414968","2"
"2 on Scale 1 to 10","1993","indirect migration background","Female","5","","","","2"
"3 on Scale 1 to 10","1993","no migration background","Male","125","0.028786383715532","0.0237247770850024","0.0338479903460617","3"
"3 on Scale 1 to 10","1993","no migration background","Female","166","0.0359181919667489","0.0304733631052754","0.0413630208282224","3"
"3 on Scale 1 to 10","1993","direct migration background","Male","82","0.05912462958564","0.0450515988832953","0.0731976602879846","3"
"3 on Scale 1 to 10","1993","direct migration background","Female","82","0.0795752619150567","0.0624733866440356","0.0966771371860779","3"
"3 on Scale 1 to 10","1993","indirect migration background","Male","11","","","","3"
"3 on Scale 1 to 10","1993","indirect migration background","Female","7","","","","3"
"4 on Scale 1 to 10","1993","direct migration background","Female","76","0.0706797915202005","0.0544844214778243","0.0868751615625767","4"
"4 on Scale 1 to 10","1993","no migration background","Female","197","0.0463473788407613","0.040195925296677","0.0524988323848456","4"
"4 on Scale 1 to 10","1993","indirect migration background","Male","13","","","","4"
"4 on Scale 1 to 10","1993","indirect migration background","Female","10","","","","4"
"4 on Scale 1 to 10","1993","no migration background","Male","139","0.0319777690115666","0.026651731753973","0.0373038062691602","4"
"4 on Scale 1 to 10","1993","direct migration background","Male","104","0.0866555354510295","0.0698693187910864","0.103441752110973","4"
"5 on Scale 1 to 10","1993","no migration background","Male","553","0.126136940249539","0.116086610976005","0.136187269523074","5"
"5 on Scale 1 to 10","1993","no migration background","Female","697","0.15796430189639","0.147293064428202","0.168635539364578","5"
"5 on Scale 1 to 10","1993","direct migration background","Male","192","0.152804625727683","0.131336337996532","0.174272913458833","5"
"5 on Scale 1 to 10","1993","direct migration background","Female","200","0.211578993334668","0.185769711399475","0.237388275269861","5"
"5 on Scale 1 to 10","1993","indirect migration background","Male","20","","","","5"
"5 on Scale 1 to 10","1993","indirect migration background","Female","25","","","","5"
"6 on Scale 1 to 10","1993","no migration background","Male","475","0.113016825286459","0.103432386308728","0.12260126426419","6"
"6 on Scale 1 to 10","1993","no migration background","Female","504","0.113065051279469","0.103799310793729","0.12233079176521","6"
"6 on Scale 1 to 10","1993","direct migration background","Male","116","0.110643690776516","0.0919265894700361","0.129360792082996","6"
"6 on Scale 1 to 10","1993","direct migration background","Female","95","0.119891098223966","0.099364251895525","0.140417944552407","6"
"6 on Scale 1 to 10","1993","indirect migration background","Female","12","","","","6"
"6 on Scale 1 to 10","1993","indirect migration background","Male","21","","","","6"
"7 on Scale 1 to 10","1993","no migration background","Male","731","0.175159513098812","0.163653117438624","0.186665908759001","7"
"7 on Scale 1 to 10","1993","no migration background","Female","710","0.15792920247074","0.147258928251754","0.168599476689726","7"
"7 on Scale 1 to 10","1993","indirect migration background","Male","43","0.17343767887925","0.123519183958861","0.223356173799639","7"
"7 on Scale 1 to 10","1993","direct migration background","Male","140","0.148073772349083","0.126881504547395","0.169266040150772","7"
"7 on Scale 1 to 10","1993","direct migration background","Female","105","0.107134764948019","0.0875905278635503","0.126679002032488","7"
"7 on Scale 1 to 10","1993","indirect migration background","Female","33","0.171806977452488","0.121149393633892","0.222464561271084","7"
"8 on Scale 1 to 10","1993","no migration background","Female","1001","0.213495396224496","0.201505513146291","0.2254852793027","8"
"8 on Scale 1 to 10","1993","direct migration background","Male","149","0.143218313190688","0.122317088527623","0.164119537853752","8"
"8 on Scale 1 to 10","1993","no migration background","Male","1031","0.243050167867051","0.230065855191021","0.256034480543081","8"
"8 on Scale 1 to 10","1993","indirect migration background","Female","50","0.239594511015899","0.18227277390081","0.296916248130988","8"
"8 on Scale 1 to 10","1993","indirect migration background","Male","57","0.175688587628743","0.125515666579484","0.225861508678001","8"
"8 on Scale 1 to 10","1993","direct migration background","Female","112","0.133783128823191","0.112271437946887","0.155294819699494","8"
"9 on Scale 1 to 10","1993","no migration background","Male","550","0.132268087209548","0.122012565093559","0.142523609325538","9"
"9 on Scale 1 to 10","1993","no migration background","Female","476","0.10473707825318","0.0957773346336182","0.113696821872743","9"
"9 on Scale 1 to 10","1993","direct migration background","Female","48","0.0597744307975243","0.0447936548626438","0.0747552067324048","9"
"9 on Scale 1 to 10","1993","direct migration background","Male","79","0.099479470486467","0.0816207265549266","0.117338214418007","9"
"9 on Scale 1 to 10","1993","indirect migration background","Male","26","","","","9"
"9 on Scale 1 to 10","1993","indirect migration background","Female","30","0.115668661630364","0.0727176247761984","0.15861969848453","9"
"0 Completely dissatisfied","1994","no migration background","Female","","","","","0"
"0 Completely dissatisfied","1994","direct migration background","Male","","","","","0"
"0 Completely dissatisfied","1994","direct migration background","Female","","","","","0"
"0 Completely dissatisfied","1994","no migration background","Male","","","","","0"
"0 Completely dissatisfied","1994","indirect migration background","Male","","","","","0"
"0 Completely dissatisfied","1994","indirect migration background","Female","","","","","0"
"1 on Scale 1 to 10","1994","direct migration background","Male","","","","","1"
"1 on Scale 1 to 10","1994","no migration background","Male","","","","","1"
"1 on Scale 1 to 10","1994","no migration background","Female","","","","","1"
"1 on Scale 1 to 10","1994","direct migration background","Female","","","","","1"
"1 on Scale 1 to 10","1994","indirect migration background","Male","","","","","1"
"1 on Scale 1 to 10","1994","indirect migration background","Female","","","","","1"
"10 Completely satisfied","1994","no migration background","Male","","","","","10"
"10 Completely satisfied","1994","no migration background","Female","","","","","10"
"10 Completely satisfied","1994","direct migration background","Female","","","","","10"
"10 Completely satisfied","1994","direct migration background","Male","","","","","10"
"10 Completely satisfied","1994","indirect migration background","Male","","","","","10"
"10 Completely satisfied","1994","indirect migration background","Female","","","","","10"
"2 on Scale 1 to 10","1994","no migration background","Male","","","","","2"
"2 on Scale 1 to 10","1994","no migration background","Female","","","","","2"
"2 on Scale 1 to 10","1994","direct migration background","Male","","","","","2"
"2 on Scale 1 to 10","1994","direct migration background","Female","","","","","2"
"2 on Scale 1 to 10","1994","indirect migration background","Male","","","","","2"
"2 on Scale 1 to 10","1994","indirect migration background","Female","","","","","2"
"3 on Scale 1 to 10","1994","no migration background","Male","","","","","3"
"3 on Scale 1 to 10","1994","no migration background","Female","","","","","3"
"3 on Scale 1 to 10","1994","direct migration background","Male","","","","","3"
"3 on Scale 1 to 10","1994","direct migration background","Female","","","","","3"
"3 on Scale 1 to 10","1994","indirect migration background","Male","","","","","3"
"3 on Scale 1 to 10","1994","indirect migration background","Female","","","","","3"
"4 on Scale 1 to 10","1994","indirect migration background","Male","","","","","4"
"4 on Scale 1 to 10","1994","direct migration background","Female","","","","","4"
"4 on Scale 1 to 10","1994","no migration background","Male","","","","","4"
