"plh0164","year","age_gr","n","percent","lower_confidence","upper_confidence","value"
"6 on Scale 1 to 10","1990","16-34 y.","","","","","6"
"6 on Scale 1 to 10","1990","35-65 y.","","","","","6"
"6 on Scale 1 to 10","1990","66 and older","","","","","6"
"7 on Scale 1 to 10","1990","35-65 y.","","","","","7"
"7 on Scale 1 to 10","1990","66 and older","","","","","7"
"7 on Scale 1 to 10","1990","16-34 y.","","","","","7"
"8 on Scale 1 to 10","1990","66 and older","","","","","8"
"8 on Scale 1 to 10","1990","35-65 y.","","","","","8"
"8 on Scale 1 to 10","1990","16-34 y.","","","","","8"
"9 on Scale 1 to 10","1990","35-65 y.","","","","","9"
"9 on Scale 1 to 10","1990","66 and older","","","","","9"
"9 on Scale 1 to 10","1990","16-34 y.","","","","","9"
"0 Completely dissatisfied","1991","16-34 y.","","","","","0"
"0 Completely dissatisfied","1991","35-65 y.","","","","","0"
"0 Completely dissatisfied","1991","66 and older","","","","","0"
"1 on Scale 1 to 10","1991","16-34 y.","","","","","1"
"1 on Scale 1 to 10","1991","35-65 y.","","","","","1"
"1 on Scale 1 to 10","1991","66 and older","","","","","1"
"10 Completely satisfied","1991","66 and older","","","","","10"
"10 Completely satisfied","1991","16-34 y.","","","","","10"
"10 Completely satisfied","1991","35-65 y.","","","","","10"
"2 on Scale 1 to 10","1991","16-34 y.","","","","","2"
"2 on Scale 1 to 10","1991","35-65 y.","","","","","2"
"2 on Scale 1 to 10","1991","66 and older","","","","","2"
"3 on Scale 1 to 10","1991","35-65 y.","","","","","3"
"3 on Scale 1 to 10","1991","16-34 y.","","","","","3"
"3 on Scale 1 to 10","1991","66 and older","","","","","3"
"4 on Scale 1 to 10","1991","66 and older","","","","","4"
"4 on Scale 1 to 10","1991","16-34 y.","","","","","4"
"4 on Scale 1 to 10","1991","35-65 y.","","","","","4"
"5 on Scale 1 to 10","1991","66 and older","","","","","5"
"5 on Scale 1 to 10","1991","16-34 y.","","","","","5"
"5 on Scale 1 to 10","1991","35-65 y.","","","","","5"
"6 on Scale 1 to 10","1991","16-34 y.","","","","","6"
"6 on Scale 1 to 10","1991","35-65 y.","","","","","6"
"6 on Scale 1 to 10","1991","66 and older","","","","","6"
"7 on Scale 1 to 10","1991","16-34 y.","","","","","7"
"7 on Scale 1 to 10","1991","35-65 y.","","","","","7"
"7 on Scale 1 to 10","1991","66 and older","","","","","7"
"8 on Scale 1 to 10","1991","66 and older","","","","","8"
"8 on Scale 1 to 10","1991","35-65 y.","","","","","8"
"8 on Scale 1 to 10","1991","16-34 y.","","","","","8"
"9 on Scale 1 to 10","1991","66 and older","","","","","9"
"9 on Scale 1 to 10","1991","35-65 y.","","","","","9"
"9 on Scale 1 to 10","1991","16-34 y.","","","","","9"
"0 Completely dissatisfied","1992","16-34 y.","","","","","0"
"0 Completely dissatisfied","1992","35-65 y.","","","","","0"
"0 Completely dissatisfied","1992","66 and older","","","","","0"
"1 on Scale 1 to 10","1992","16-34 y.","","","","","1"
"1 on Scale 1 to 10","1992","35-65 y.","","","","","1"
"1 on Scale 1 to 10","1992","66 and older","","","","","1"
"10 Completely satisfied","1992","66 and older","","","","","10"
"10 Completely satisfied","1992","16-34 y.","","","","","10"
"10 Completely satisfied","1992","35-65 y.","","","","","10"
"2 on Scale 1 to 10","1992","16-34 y.","","","","","2"
"2 on Scale 1 to 10","1992","35-65 y.","","","","","2"
"2 on Scale 1 to 10","1992","66 and older","","","","","2"
"3 on Scale 1 to 10","1992","35-65 y.","","","","","3"
"3 on Scale 1 to 10","1992","16-34 y.","","","","","3"
"3 on Scale 1 to 10","1992","66 and older","","","","","3"
"4 on Scale 1 to 10","1992","16-34 y.","","","","","4"
"4 on Scale 1 to 10","1992","35-65 y.","","","","","4"
"4 on Scale 1 to 10","1992","66 and older","","","","","4"
"5 on Scale 1 to 10","1992","66 and older","","","","","5"
"5 on Scale 1 to 10","1992","16-34 y.","","","","","5"
"5 on Scale 1 to 10","1992","35-65 y.","","","","","5"
"6 on Scale 1 to 10","1992","16-34 y.","","","","","6"
"6 on Scale 1 to 10","1992","35-65 y.","","","","","6"
"6 on Scale 1 to 10","1992","66 and older","","","","","6"
"7 on Scale 1 to 10","1992","66 and older","","","","","7"
"7 on Scale 1 to 10","1992","16-34 y.","","","","","7"
"7 on Scale 1 to 10","1992","35-65 y.","","","","","7"
"8 on Scale 1 to 10","1992","35-65 y.","","","","","8"
"8 on Scale 1 to 10","1992","66 and older","","","","","8"
"8 on Scale 1 to 10","1992","16-34 y.","","","","","8"
"9 on Scale 1 to 10","1992","66 and older","","","","","9"
"9 on Scale 1 to 10","1992","16-34 y.","","","","","9"
"9 on Scale 1 to 10","1992","35-65 y.","","","","","9"
"0 Completely dissatisfied","1993","16-34 y.","77","0.0109576293797152","0.00792474001348405","0.0139905187459463","0"
"0 Completely dissatisfied","1993","35-65 y.","115","0.0157490009640158","0.0124913286749385","0.0190066732530931","0"
"0 Completely dissatisfied","1993","66 and older","10","","","","0"
"1 on Scale 1 to 10","1993","66 and older","5","","","","1"
"1 on Scale 1 to 10","1993","16-34 y.","39","0.00662348360153076","0.00426033521088831","0.00898663199217321","1"
"1 on Scale 1 to 10","1993","35-65 y.","58","0.00708700493957589","0.00489210401346031","0.00928190586569146","1"
"10 Completely satisfied","1993","66 and older","176","0.166964570112591","0.144043678221072","0.18988546200411","10"
"10 Completely satisfied","1993","16-34 y.","542","0.128661713011645","0.118907126165563","0.138416299857728","10"
"10 Completely satisfied","1993","35-65 y.","550","0.11397756258863","0.105662605747781","0.122292519429479","10"
"2 on Scale 1 to 10","1993","35-65 y.","163","0.0222538660586137","0.0183942531942513","0.0261134789229761","2"
"2 on Scale 1 to 10","1993","16-34 y.","101","0.0164300348494636","0.0127265319608842","0.0201335377380431","2"
"2 on Scale 1 to 10","1993","66 and older","25","","","","2"
"3 on Scale 1 to 10","1993","35-65 y.","269","0.0417770922683075","0.0365419277298313","0.0470122568067837","3"
"3 on Scale 1 to 10","1993","16-34 y.","169","0.0307041687670129","0.0256782245860616","0.0357301129479642","3"
"3 on Scale 1 to 10","1993","66 and older","35","0.0330246187580462","0.0220417895613409","0.0440074479547516","3"
"4 on Scale 1 to 10","1993","16-34 y.","176","0.0326659091959834","0.027487141406048","0.0378446769859188","4"
"4 on Scale 1 to 10","1993","35-65 y.","309","0.0478317123877415","0.0422477462281567","0.0534156785473262","4"
"4 on Scale 1 to 10","1993","66 and older","54","0.0587070082677435","0.0442594318011952","0.0731545847342919","4"
"5 on Scale 1 to 10","1993","66 and older","160","0.156876382821545","0.134524607389931","0.179228158253159","5"
"5 on Scale 1 to 10","1993","16-34 y.","563","0.117137477398882","0.107768648868798","0.126506305928966","5"
"5 on Scale 1 to 10","1993","35-65 y.","964","0.161860256249232","0.152222936109326","0.171497576389137","5"
"6 on Scale 1 to 10","1993","16-34 y.","467","0.111805869507753","0.102625142633427","0.120986596382078","6"
"6 on Scale 1 to 10","1993","35-65 y.","646","0.114727412054726","0.106388679144436","0.123066144965015","6"
"6 on Scale 1 to 10","1993","66 and older","110","0.113659559992374","0.0941525421063334","0.133166577878415","6"
"7 on Scale 1 to 10","1993","16-34 y.","749","0.174463627102788","0.163407287464308","0.185519966741268","7"
"7 on Scale 1 to 10","1993","66 and older","136","0.13092789501729","0.110196352697981","0.151659437336599","7"
"7 on Scale 1 to 10","1993","35-65 y.","877","0.163168800119796","0.153500158819465","0.172837441420127","7"
"8 on Scale 1 to 10","1993","16-34 y.","1048","0.228588285321165","0.216354498285767","0.240822072356563","8"
"8 on Scale 1 to 10","1993","35-65 y.","1139","0.210432086711005","0.199766649014029","0.221097524407981","8"
"8 on Scale 1 to 10","1993","66 and older","213","0.216170562840719","0.19087195191095","0.241469173770487","8"
"9 on Scale 1 to 10","1993","66 and older","93","0.0919899029129854","0.0742274461509221","0.109752359675049","9"
"9 on Scale 1 to 10","1993","35-65 y.","521","0.101135205658358","0.0932461263310943","0.109024284985621","9"
"9 on Scale 1 to 10","1993","16-34 y.","595","0.14196180186406","0.131793934349005","0.152129669379115","9"
"0 Completely dissatisfied","1994","16-34 y.","","","","","0"
"0 Completely dissatisfied","1994","35-65 y.","","","","","0"
"0 Completely dissatisfied","1994","66 and older","","","","","0"
"1 on Scale 1 to 10","1994","16-34 y.","","","","","1"
"1 on Scale 1 to 10","1994","35-65 y.","","","","","1"
"1 on Scale 1 to 10","1994","66 and older","","","","","1"
"10 Completely satisfied","1994","16-34 y.","","","","","10"
"10 Completely satisfied","1994","35-65 y.","","","","","10"
"10 Completely satisfied","1994","66 and older","","","","","10"
"2 on Scale 1 to 10","1994","35-65 y.","","","","","2"
"2 on Scale 1 to 10","1994","16-34 y.","","","","","2"
"2 on Scale 1 to 10","1994","66 and older","","","","","2"
"3 on Scale 1 to 10","1994","35-65 y.","","","","","3"
"3 on Scale 1 to 10","1994","66 and older","","","","","3"
"3 on Scale 1 to 10","1994","16-34 y.","","","","","3"
"4 on Scale 1 to 10","1994","66 and older","","","","","4"
"4 on Scale 1 to 10","1994","35-65 y.","","","","","4"
"4 on Scale 1 to 10","1994","16-34 y.","","","","","4"
"5 on Scale 1 to 10","1994","16-34 y.","","","","","5"
"5 on Scale 1 to 10","1994","35-65 y.","","","","","5"
"5 on Scale 1 to 10","1994","66 and older","","","","","5"
"6 on Scale 1 to 10","1994","35-65 y.","","","","","6"
"6 on Scale 1 to 10","1994","66 and older","","","","","6"
"6 on Scale 1 to 10","1994","16-34 y.","","","","","6"
"7 on Scale 1 to 10","1994","16-34 y.","","","","","7"
"7 on Scale 1 to 10","1994","35-65 y.","","","","","7"
"7 on Scale 1 to 10","1994","66 and older","","","","","7"
"8 on Scale 1 to 10","1994","35-65 y.","","","","","8"
"8 on Scale 1 to 10","1994","66 and older","","","","","8"
"8 on Scale 1 to 10","1994","16-34 y.","","","","","8"
"9 on Scale 1 to 10","1994","66 and older","","","","","9"
"9 on Scale 1 to 10","1994","16-34 y.","","","","","9"
"9 on Scale 1 to 10","1994","35-65 y.","","","","","9"
"0 Completely dissatisfied","1995","16-34 y.","","","","","0"
"0 Completely dissatisfied","1995","35-65 y.","","","","","0"
"0 Completely dissatisfied","1995","66 and older","","","","","0"
"1 on Scale 1 to 10","1995","16-34 y.","","","","","1"
"1 on Scale 1 to 10","1995","35-65 y.","","","","","1"
"1 on Scale 1 to 10","1995","66 and older","","","","","1"
"10 Completely satisfied","1995","66 and older","","","","","10"
"10 Completely satisfied","1995","16-34 y.","","","","","10"
"10 Completely satisfied","1995","35-65 y.","","","","","10"
"2 on Scale 1 to 10","1995","16-34 y.","","","","","2"
"2 on Scale 1 to 10","1995","35-65 y.","","","","","2"
"2 on Scale 1 to 10","1995","66 and older","","","","","2"
"3 on Scale 1 to 10","1995","35-65 y.","","","","","3"
"3 on Scale 1 to 10","1995","16-34 y.","","","","","3"
"3 on Scale 1 to 10","1995","66 and older","","","","","3"
"4 on Scale 1 to 10","1995","66 and older","","","","","4"
"4 on Scale 1 to 10","1995","16-34 y.","","","","","4"
"4 on Scale 1 to 10","1995","35-65 y.","","","","","4"
"5 on Scale 1 to 10","1995","16-34 y.","","","","","5"
"5 on Scale 1 to 10","1995","35-65 y.","","","","","5"
"5 on Scale 1 to 10","1995","66 and older","","","","","5"
"6 on Scale 1 to 10","1995","66 and older","","","","","6"
"6 on Scale 1 to 10","1995","35-65 y.","","","","","6"
"6 on Scale 1 to 10","1995","16-34 y.","","","","","6"
"7 on Scale 1 to 10","1995","16-34 y.","","","","","7"
"7 on Scale 1 to 10","1995","35-65 y.","","","","","7"
"7 on Scale 1 to 10","1995","66 and older","","","","","7"
"8 on Scale 1 to 10","1995","35-65 y.","","","","","8"
"8 on Scale 1 to 10","1995","66 and older","","","","","8"
"8 on Scale 1 to 10","1995","16-34 y.","","","","","8"
"9 on Scale 1 to 10","1995","35-65 y.","","","","","9"
"9 on Scale 1 to 10","1995","16-34 y.","","","","","9"
"9 on Scale 1 to 10","1995","66 and older","","","","","9"
"0 Completely dissatisfied","1996","16-34 y.","","","","","0"
"0 Completely dissatisfied","1996","35-65 y.","","","","","0"
"0 Completely dissatisfied","1996","66 and older","","","","","0"
"1 on Scale 1 to 10","1996","16-34 y.","","","","","1"
"1 on Scale 1 to 10","1996","35-65 y.","","","","","1"
"1 on Scale 1 to 10","1996","66 and older","","","","","1"
"10 Completely satisfied","1996","66 and older","","","","","10"
"10 Completely satisfied","1996","16-34 y.","","","","","10"
"10 Completely satisfied","1996","35-65 y.","","","","","10"
"2 on Scale 1 to 10","1996","16-34 y.","","","","","2"
"2 on Scale 1 to 10","1996","35-65 y.","","","","","2"
"2 on Scale 1 to 10","1996","66 and older","","","","","2"
"3 on Scale 1 to 10","1996","35-65 y.","","","","","3"
"3 on Scale 1 to 10","1996","16-34 y.","","","","","3"
"3 on Scale 1 to 10","1996","66 and older","","","","","3"
"4 on Scale 1 to 10","1996","66 and older","","","","","4"
"4 on Scale 1 to 10","1996","16-34 y.","","","","","4"
"4 on Scale 1 to 10","1996","35-65 y.","","","","","4"
"5 on Scale 1 to 10","1996","16-34 y.","","","","","5"
"5 on Scale 1 to 10","1996","35-65 y.","","","","","5"
"5 on Scale 1 to 10","1996","66 and older","","","","","5"
"6 on Scale 1 to 10","1996","16-34 y.","","","","","6"
"6 on Scale 1 to 10","1996","35-65 y.","","","","","6"
"6 on Scale 1 to 10","1996","66 and older","","","","","6"
"7 on Scale 1 to 10","1996","16-34 y.","","","","","7"
"7 on Scale 1 to 10","1996","35-65 y.","","","","","7"
"7 on Scale 1 to 10","1996","66 and older","","","","","7"
"8 on Scale 1 to 10","1996","35-65 y.","","","","","8"
"8 on Scale 1 to 10","1996","66 and older","","","","","8"
"8 on Scale 1 to 10","1996","16-34 y.","","","","","8"
"9 on Scale 1 to 10","1996","35-65 y.","","","","","9"
"9 on Scale 1 to 10","1996","66 and older","","","","","9"
"9 on Scale 1 to 10","1996","16-34 y.","","","","","9"
"0 Completely dissatisfied","1997","16-34 y.","","","","","0"
"0 Completely dissatisfied","1997","35-65 y.","","","","","0"
"0 Completely dissatisfied","1997","66 and older","","","","","0"
"1 on Scale 1 to 10","1997","16-34 y.","","","","","1"
"1 on Scale 1 to 10","1997","66 and older","","","","","1"
"1 on Scale 1 to 10","1997","35-65 y.","","","","","1"
"10 Completely satisfied","1997","66 and older","","","","","10"
"10 Completely satisfied","1997","16-34 y.","","","","","10"
"10 Completely satisfied","1997","35-65 y.","","","","","10"
"2 on Scale 1 to 10","1997","66 and older","","","","","2"
"2 on Scale 1 to 10","1997","35-65 y.","","","","","2"
"2 on Scale 1 to 10","1997","16-34 y.","","","","","2"
"3 on Scale 1 to 10","1997","16-34 y.","","","","","3"
"3 on Scale 1 to 10","1997","35-65 y.","","","","","3"
"3 on Scale 1 to 10","1997","66 and older","","","","","3"
"4 on Scale 1 to 10","1997","66 and older","","","","","4"
"4 on Scale 1 to 10","1997","16-34 y.","","","","","4"
"4 on Scale 1 to 10","1997","35-65 y.","","","","","4"
"5 on Scale 1 to 10","1997","16-34 y.","","","","","5"
"5 on Scale 1 to 10","1997","35-65 y.","","","","","5"
"5 on Scale 1 to 10","1997","66 and older","","","","","5"
"6 on Scale 1 to 10","1997","16-34 y.","","","","","6"
"6 on Scale 1 to 10","1997","35-65 y.","","","","","6"
"6 on Scale 1 to 10","1997","66 and older","","","","","6"
"7 on Scale 1 to 10","1997","16-34 y.","","","","","7"
"7 on Scale 1 to 10","1997","35-65 y.","","","","","7"
"7 on Scale 1 to 10","1997","66 and older","","","","","7"
"8 on Scale 1 to 10","1997","35-65 y.","","","","","8"
"8 on Scale 1 to 10","1997","66 and older","","","","","8"
"8 on Scale 1 to 10","1997","16-34 y.","","","","","8"
"9 on Scale 1 to 10","1997","35-65 y.","","","","","9"
"9 on Scale 1 to 10","1997","66 and older","","","","","9"
"9 on Scale 1 to 10","1997","16-34 y.","","","","","9"
"0 Completely dissatisfied","1998","16-34 y.","","","","","0"
"0 Completely dissatisfied","1998","35-65 y.","","","","","0"
"0 Completely dissatisfied","1998","66 and older","","","","","0"
"1 on Scale 1 to 10","1998","35-65 y.","","","","","1"
"1 on Scale 1 to 10","1998","16-34 y.","","","","","1"
"1 on Scale 1 to 10","1998","66 and older","","","","","1"
"10 Completely satisfied","1998","16-34 y.","","","","","10"
"10 Completely satisfied","1998","35-65 y.","","","","","10"
"10 Completely satisfied","1998","66 and older","","","","","10"
"2 on Scale 1 to 10","1998","16-34 y.","","","","","2"
"2 on Scale 1 to 10","1998","35-65 y.","","","","","2"
"2 on Scale 1 to 10","1998","66 and older","","","","","2"
"3 on Scale 1 to 10","1998","35-65 y.","","","","","3"
"3 on Scale 1 to 10","1998","16-34 y.","","","","","3"
"3 on Scale 1 to 10","1998","66 and older","","","","","3"
"4 on Scale 1 to 10","1998","35-65 y.","","","","","4"
"4 on Scale 1 to 10","1998","66 and older","","","","","4"
"4 on Scale 1 to 10","1998","16-34 y.","","","","","4"
"5 on Scale 1 to 10","1998","16-34 y.","","","","","5"
"5 on Scale 1 to 10","1998","35-65 y.","","","","","5"
"5 on Scale 1 to 10","1998","66 and older","","","","","5"
"6 on Scale 1 to 10","1998","16-34 y.","","","","","6"
"6 on Scale 1 to 10","1998","35-65 y.","","","","","6"
"6 on Scale 1 to 10","1998","66 and older","","","","","6"
"7 on Scale 1 to 10","1998","16-34 y.","","","","","7"
"7 on Scale 1 to 10","1998","35-65 y.","","","","","7"
"7 on Scale 1 to 10","1998","66 and older","","","","","7"
"8 on Scale 1 to 10","1998","35-65 y.","","","","","8"
"8 on Scale 1 to 10","1998","16-34 y.","","","","","8"
"8 on Scale 1 to 10","1998","66 and older","","","","","8"
"9 on Scale 1 to 10","1998","35-65 y.","","","","","9"
"9 on Scale 1 to 10","1998","16-34 y.","","","","","9"
"9 on Scale 1 to 10","1998","66 and older","","","","","9"
"0 Completely dissatisfied","1999","16-34 y.","","","","","0"
"0 Completely dissatisfied","1999","35-65 y.","","","","","0"
"0 Completely dissatisfied","1999","66 and older","","","","","0"
"1 on Scale 1 to 10","1999","35-65 y.","","","","","1"
"1 on Scale 1 to 10","1999","16-34 y.","","","","","1"
"1 on Scale 1 to 10","1999","66 and older","","","","","1"
"10 Completely satisfied","1999","35-65 y.","","","","","10"
"10 Completely satisfied","1999","66 and older","","","","","10"
"10 Completely satisfied","1999","16-34 y.","","","","","10"
"2 on Scale 1 to 10","1999","16-34 y.","","","","","2"
"2 on Scale 1 to 10","1999","35-65 y.","","","","","2"
"2 on Scale 1 to 10","1999","66 and older","","","","","2"
"3 on Scale 1 to 10","1999","16-34 y.","","","","","3"
"3 on Scale 1 to 10","1999","35-65 y.","","","","","3"
"3 on Scale 1 to 10","1999","66 and older","","","","","3"
"4 on Scale 1 to 10","1999","35-65 y.","","","","","4"
"4 on Scale 1 to 10","1999","16-34 y.","","","","","4"
"4 on Scale 1 to 10","1999","66 and older","","","","","4"
"5 on Scale 1 to 10","1999","35-65 y.","","","","","5"
"5 on Scale 1 to 10","1999","16-34 y.","","","","","5"
"5 on Scale 1 to 10","1999","66 and older","","","","","5"
"6 on Scale 1 to 10","1999","35-65 y.","","","","","6"
"6 on Scale 1 to 10","1999","66 and older","","","","","6"
"6 on Scale 1 to 10","1999","16-34 y.","","","","","6"
"7 on Scale 1 to 10","1999","16-34 y.","","","","","7"
"7 on Scale 1 to 10","1999","35-65 y.","","","","","7"
"7 on Scale 1 to 10","1999","66 and older","","","","","7"
"8 on Scale 1 to 10","1999","16-34 y.","","","","","8"
"8 on Scale 1 to 10","1999","35-65 y.","","","","","8"
"8 on Scale 1 to 10","1999","66 and older","","","","","8"
"9 on Scale 1 to 10","1999","16-34 y.","","","","","9"
"9 on Scale 1 to 10","1999","35-65 y.","","","","","9"
"9 on Scale 1 to 10","1999","66 and older","","","","","9"
"0 Completely dissatisfied","2000","66 and older","45","0.0146906051559504","0.0104250302672265","0.0189561800446743","0"
"0 Completely dissatisfied","2000","16-34 y.","81","0.0135753201140019","0.0108474617506065","0.0163031784773974","0"
"0 Completely dissatisfied","2000","35-65 y.","151","0.0124948553339655","0.0105380816047091","0.0144516290632218","0"
"1 on Scale 1 to 10","2000","16-34 y.","36","0.00575446037845346","0.00397140866003941","0.00753751209686752","1"
"1 on Scale 1 to 10","2000","35-65 y.","79","0.00603830974701397","0.00467357632911624","0.0074030431649117","1"
"1 on Scale 1 to 10","2000","66 and older","17","","","","1"
"10 Completely satisfied","2000","35-65 y.","1431","0.121918293253136","0.116154515698362","0.127682070807911","10"
"10 Completely satisfied","2000","66 and older","433","0.146608853518563","0.134068043714049","0.159149663323077","10"
"10 Completely satisfied","2000","16-34 y.","882","0.133417444968429","0.125402028485531","0.141432861451327","10"
"2 on Scale 1 to 10","2000","16-34 y.","90","0.0122019959383652","0.00961399563578466","0.0147899962409458","2"
"2 on Scale 1 to 10","2000","35-65 y.","209","0.0160101026711474","0.0137990571302919","0.0182211482120028","2"
"2 on Scale 1 to 10","2000","66 and older","62","0.0201089018993559","0.0151320524903256","0.0250857513083862","2"
"3 on Scale 1 to 10","2000","35-65 y.","404","0.0319366482738002","0.0288392156602413","0.0350340808873591","3"
"3 on Scale 1 to 10","2000","16-34 y.","162","0.0226288712987709","0.0191231611026858","0.0261345814948561","3"
"3 on Scale 1 to 10","2000","66 and older","96","0.0309337830680531","0.0247952491378508","0.0370723169982554","3"
"4 on Scale 1 to 10","2000","66 and older","146","0.0429609317953412","0.035771855449808","0.0501500081408745","4"
"4 on Scale 1 to 10","2000","35-65 y.","540","0.0414972844751622","0.0379840120877993","0.045010556862525","4"
"4 on Scale 1 to 10","2000","16-34 y.","267","0.039693775701976","0.0350914124844037","0.0442961389195482","4"
"5 on Scale 1 to 10","2000","35-65 y.","1785","0.141892348046956","0.135745454603866","0.148039241490046","5"
"5 on Scale 1 to 10","2000","66 and older","491","0.159343586408311","0.146367373122241","0.172319799694381","5"
"5 on Scale 1 to 10","2000","16-34 y.","756","0.105280089811709","0.0980452072347963","0.112514972388622","5"
"6 on Scale 1 to 10","2000","66 and older","366","0.124688596575544","0.112975652285227","0.136401540865862","6"
"6 on Scale 1 to 10","2000","16-34 y.","691","0.0982775329107587","0.091260098199632","0.105294967621885","6"
"6 on Scale 1 to 10","2000","35-65 y.","1305","0.104089462638563","0.0987099737461909","0.109468951530935","6"
"7 on Scale 1 to 10","2000","16-34 y.","1185","0.16100592521509","0.15234199014534","0.169669860284839","7"
"7 on Scale 1 to 10","2000","66 and older","483","0.150041332774234","0.137380106331547","0.162702559216922","7"
"7 on Scale 1 to 10","2000","35-65 y.","2057","0.166165840125352","0.159608676442071","0.172723003808634","7"
"8 on Scale 1 to 10","2000","35-65 y.","3043","0.243142259690888","0.235585377318078","0.250699142063698","8"
"8 on Scale 1 to 10","2000","66 and older","659","0.219616209073707","0.204938518378554","0.23429389976886","8"
"8 on Scale 1 to 10","2000","16-34 y.","1742","0.257306402803157","0.247001475101418","0.267611330504895","8"
"9 on Scale 1 to 10","2000","16-34 y.","1021","0.150858180859289","0.142421155378756","0.159295206339821","9"
