"plh0164","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"10 Completely satisfied","1989","16-34 y.","no migration background","361","0.140625984034871","0.126874605435211","0.154377362634531","10"
"10 Completely satisfied","1989","35-65 y.","no migration background","375","0.12705251918384","0.115014358827291","0.13909067954039","10"
"10 Completely satisfied","1989","66 and older","no migration background","162","0.214492909635554","0.185556818132292","0.243429001138817","10"
"10 Completely satisfied","1989","66 and older","direct migration background","13","","","","10"
"10 Completely satisfied","1989","66 and older","indirect migration background","","","","","10"
"2 on Scale 1 to 10","1989","66 and older","direct migration background","2","","","","2"
"2 on Scale 1 to 10","1989","16-34 y.","indirect migration background","3","","","","2"
"2 on Scale 1 to 10","1989","16-34 y.","no migration background","47","0.0184088288704724","0.0130914115630575","0.0237262461778873","2"
"2 on Scale 1 to 10","1989","66 and older","no migration background","1","","","","2"
"2 on Scale 1 to 10","1989","16-34 y.","direct migration background","37","0.0352792271726105","0.0228403814021294","0.0477180729430917","2"
"2 on Scale 1 to 10","1989","35-65 y.","no migration background","47","0.0166627101177352","0.0120357207704554","0.0212896994650149","2"
"2 on Scale 1 to 10","1989","35-65 y.","direct migration background","83","0.0482744856167529","0.036806516447971","0.0597424547855348","2"
"2 on Scale 1 to 10","1989","35-65 y.","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1989","66 and older","indirect migration background","","","","","2"
"3 on Scale 1 to 10","1989","16-34 y.","direct migration background","47","0.0474497782517499","0.033115336924213","0.0617842195792868","3"
"3 on Scale 1 to 10","1989","35-65 y.","direct migration background","130","0.0800459417220915","0.0655273476774264","0.0945645357667566","3"
"3 on Scale 1 to 10","1989","16-34 y.","no migration background","59","0.0229893602602952","0.017060988464693","0.0289177320558974","3"
"3 on Scale 1 to 10","1989","35-65 y.","no migration background","114","0.0401826903079435","0.0330838367065598","0.0472815439093272","3"
"3 on Scale 1 to 10","1989","16-34 y.","indirect migration background","7","","","","3"
"3 on Scale 1 to 10","1989","35-65 y.","indirect migration background","2","","","","3"
"3 on Scale 1 to 10","1989","66 and older","no migration background","33","0.0426303935577087","0.0283888247336595","0.056871962381758","3"
"3 on Scale 1 to 10","1989","66 and older","direct migration background","3","","","","3"
"3 on Scale 1 to 10","1989","66 and older","indirect migration background","","","","","3"
"4 on Scale 1 to 10","1989","66 and older","direct migration background","1","","","","4"
"4 on Scale 1 to 10","1989","66 and older","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1989","16-34 y.","no migration background","80","0.0317214533705661","0.0247888071849209","0.0386540995562112","4"
"4 on Scale 1 to 10","1989","35-65 y.","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1989","16-34 y.","direct migration background","57","0.0759418698584144","0.0580806948475552","0.0938030448692737","4"
"4 on Scale 1 to 10","1989","16-34 y.","indirect migration background","7","","","","4"
"4 on Scale 1 to 10","1989","35-65 y.","direct migration background","112","0.0706202231605621","0.0569135207143425","0.0843269256067817","4"
"4 on Scale 1 to 10","1989","35-65 y.","no migration background","134","0.0487833564495189","0.0409967184465572","0.0565699944524805","4"
"4 on Scale 1 to 10","1989","66 and older","no migration background","28","","","","4"
"5 on Scale 1 to 10","1989","16-34 y.","no migration background","277","0.113240726103674","0.100705662698806","0.125775789508542","5"
"5 on Scale 1 to 10","1989","66 and older","direct migration background","10","","","","5"
"5 on Scale 1 to 10","1989","35-65 y.","indirect migration background","6","","","","5"
"5 on Scale 1 to 10","1989","66 and older","no migration background","127","0.167053086847416","0.140756810317099","0.193349363377733","5"
"5 on Scale 1 to 10","1989","35-65 y.","no migration background","519","0.178790894582432","0.16494012187359","0.192641667291274","5"
"5 on Scale 1 to 10","1989","66 and older","indirect migration background","","","","","5"
"5 on Scale 1 to 10","1989","16-34 y.","direct migration background","134","0.154553482532546","0.130180863280012","0.17892610178508","5"
"5 on Scale 1 to 10","1989","35-65 y.","direct migration background","250","0.198581970343466","0.177238192340728","0.219925748346203","5"
"5 on Scale 1 to 10","1989","16-34 y.","indirect migration background","19","","","","5"
"6 on Scale 1 to 10","1989","35-65 y.","direct migration background","136","0.10310452164354","0.0868347444245542","0.119374298862525","6"
"6 on Scale 1 to 10","1989","35-65 y.","indirect migration background","2","","","","6"
"6 on Scale 1 to 10","1989","35-65 y.","no migration background","319","0.103507370551183","0.0924962016199799","0.114518539482386","6"
"6 on Scale 1 to 10","1989","66 and older","no migration background","87","0.107899945247866","0.0860285877584878","0.129771302737244","6"
"6 on Scale 1 to 10","1989","16-34 y.","no migration background","222","0.0856279676123689","0.0745593947616477","0.0966965404630901","6"
"6 on Scale 1 to 10","1989","16-34 y.","indirect migration background","18","","","","6"
"6 on Scale 1 to 10","1989","16-34 y.","direct migration background","90","0.102286820102577","0.0818554083604884","0.122718231844666","6"
"6 on Scale 1 to 10","1989","66 and older","direct migration background","5","","","","6"
"6 on Scale 1 to 10","1989","66 and older","indirect migration background","","","","","6"
"7 on Scale 1 to 10","1989","16-34 y.","no migration background","411","0.17061230767276","0.155732191749672","0.185492423595847","7"
"7 on Scale 1 to 10","1989","16-34 y.","direct migration background","133","0.163060857693439","0.138152703960255","0.187969011426622","7"
"7 on Scale 1 to 10","1989","16-34 y.","indirect migration background","31","0.139656779672177","0.0931061916402673","0.186207367704087","7"
"7 on Scale 1 to 10","1989","35-65 y.","no migration background","438","0.149242653335761","0.136362419110629","0.162122887560894","7"
"7 on Scale 1 to 10","1989","35-65 y.","direct migration background","164","0.13844346939996","0.119965682270859","0.156921256529062","7"
"7 on Scale 1 to 10","1989","35-65 y.","indirect migration background","4","","","","7"
"7 on Scale 1 to 10","1989","66 and older","no migration background","108","0.131884978858999","0.108031888872521","0.155738068845478","7"
"7 on Scale 1 to 10","1989","66 and older","indirect migration background","","","","","7"
"7 on Scale 1 to 10","1989","66 and older","direct migration background","6","","","","7"
"8 on Scale 1 to 10","1989","35-65 y.","direct migration background","165","0.136728428172593","0.118347181490825","0.155109674854361","8"
"8 on Scale 1 to 10","1989","66 and older","direct migration background","10","","","","8"
"8 on Scale 1 to 10","1989","16-34 y.","direct migration background","158","0.199759505540266","0.172801750304935","0.226717260775596","8"
"8 on Scale 1 to 10","1989","16-34 y.","indirect migration background","50","0.208975806385202","0.154374733369435","0.26357687940097","8"
"8 on Scale 1 to 10","1989","35-65 y.","no migration background","631","0.213809668936606","0.198989541247044","0.228629796626168","8"
"8 on Scale 1 to 10","1989","16-34 y.","no migration background","600","0.24975222831279","0.232629246879932","0.266875209745647","8"
"8 on Scale 1 to 10","1989","35-65 y.","indirect migration background","5","","","","8"
"8 on Scale 1 to 10","1989","66 and older","no migration background","148","0.201328967284832","0.173060943793868","0.229596990775797","8"
"8 on Scale 1 to 10","1989","66 and older","indirect migration background","1","","","","8"
"9 on Scale 1 to 10","1989","16-34 y.","indirect migration background","35","0.144657726684843","0.0974189028937498","0.191896550475937","9"
"9 on Scale 1 to 10","1989","16-34 y.","direct migration background","68","0.0830051826110056","0.0644033478689325","0.101607017353079","9"
"9 on Scale 1 to 10","1989","35-65 y.","indirect migration background","1","","","","9"
"9 on Scale 1 to 10","1989","66 and older","no migration background","68","0.0854566227222373","0.0657490398589719","0.105164205585503","9"
"9 on Scale 1 to 10","1989","66 and older","direct migration background","3","","","","9"
"9 on Scale 1 to 10","1989","66 and older","indirect migration background","","","","","9"
"9 on Scale 1 to 10","1989","16-34 y.","no migration background","360","0.152798908656435","0.138566587923375","0.167031229389495","9"
"9 on Scale 1 to 10","1989","35-65 y.","no migration background","322","0.107839521449151","0.0966274749002985","0.119051567998003","9"
"9 on Scale 1 to 10","1989","35-65 y.","direct migration background","60","0.0569545050456091","0.0445550614747451","0.0693539486164732","9"
"0 Completely dissatisfied","1990","16-34 y.","no migration background","","","","","0"
"0 Completely dissatisfied","1990","16-34 y.","direct migration background","","","","","0"
"0 Completely dissatisfied","1990","16-34 y.","indirect migration background","","","","","0"
"0 Completely dissatisfied","1990","35-65 y.","no migration background","","","","","0"
"0 Completely dissatisfied","1990","35-65 y.","direct migration background","","","","","0"
"0 Completely dissatisfied","1990","35-65 y.","indirect migration background","","","","","0"
"0 Completely dissatisfied","1990","66 and older","no migration background","","","","","0"
"0 Completely dissatisfied","1990","66 and older","direct migration background","","","","","0"
"0 Completely dissatisfied","1990","66 and older","indirect migration background","","","","","0"
"1 on Scale 1 to 10","1990","16-34 y.","no migration background","","","","","1"
"1 on Scale 1 to 10","1990","16-34 y.","direct migration background","","","","","1"
"1 on Scale 1 to 10","1990","16-34 y.","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1990","66 and older","no migration background","","","","","1"
"1 on Scale 1 to 10","1990","66 and older","direct migration background","","","","","1"
"1 on Scale 1 to 10","1990","66 and older","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1990","35-65 y.","no migration background","","","","","1"
"1 on Scale 1 to 10","1990","35-65 y.","direct migration background","","","","","1"
"1 on Scale 1 to 10","1990","35-65 y.","indirect migration background","","","","","1"
"10 Completely satisfied","1990","35-65 y.","indirect migration background","","","","","10"
"10 Completely satisfied","1990","16-34 y.","indirect migration background","","","","","10"
"10 Completely satisfied","1990","16-34 y.","no migration background","","","","","10"
"10 Completely satisfied","1990","16-34 y.","direct migration background","","","","","10"
"10 Completely satisfied","1990","35-65 y.","no migration background","","","","","10"
"10 Completely satisfied","1990","35-65 y.","direct migration background","","","","","10"
"10 Completely satisfied","1990","66 and older","no migration background","","","","","10"
"10 Completely satisfied","1990","66 and older","direct migration background","","","","","10"
"10 Completely satisfied","1990","66 and older","indirect migration background","","","","","10"
"2 on Scale 1 to 10","1990","16-34 y.","no migration background","","","","","2"
"2 on Scale 1 to 10","1990","16-34 y.","direct migration background","","","","","2"
"2 on Scale 1 to 10","1990","16-34 y.","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1990","66 and older","no migration background","","","","","2"
"2 on Scale 1 to 10","1990","66 and older","direct migration background","","","","","2"
"2 on Scale 1 to 10","1990","66 and older","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1990","35-65 y.","no migration background","","","","","2"
"2 on Scale 1 to 10","1990","35-65 y.","direct migration background","","","","","2"
"2 on Scale 1 to 10","1990","35-65 y.","indirect migration background","","","","","2"
"3 on Scale 1 to 10","1990","16-34 y.","direct migration background","","","","","3"
"3 on Scale 1 to 10","1990","35-65 y.","direct migration background","","","","","3"
"3 on Scale 1 to 10","1990","16-34 y.","no migration background","","","","","3"
"3 on Scale 1 to 10","1990","16-34 y.","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1990","35-65 y.","no migration background","","","","","3"
"3 on Scale 1 to 10","1990","35-65 y.","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1990","66 and older","direct migration background","","","","","3"
"3 on Scale 1 to 10","1990","66 and older","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1990","66 and older","no migration background","","","","","3"
"4 on Scale 1 to 10","1990","16-34 y.","no migration background","","","","","4"
"4 on Scale 1 to 10","1990","16-34 y.","direct migration background","","","","","4"
"4 on Scale 1 to 10","1990","66 and older","direct migration background","","","","","4"
"4 on Scale 1 to 10","1990","35-65 y.","direct migration background","","","","","4"
"4 on Scale 1 to 10","1990","16-34 y.","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1990","35-65 y.","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1990","66 and older","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1990","35-65 y.","no migration background","","","","","4"
"4 on Scale 1 to 10","1990","66 and older","no migration background","","","","","4"
"5 on Scale 1 to 10","1990","66 and older","direct migration background","","","","","5"
"5 on Scale 1 to 10","1990","66 and older","no migration background","","","","","5"
"5 on Scale 1 to 10","1990","16-34 y.","no migration background","","","","","5"
"5 on Scale 1 to 10","1990","35-65 y.","indirect migration background","","","","","5"
"5 on Scale 1 to 10","1990","16-34 y.","direct migration background","","","","","5"
"5 on Scale 1 to 10","1990","16-34 y.","indirect migration background","","","","","5"
"5 on Scale 1 to 10","1990","66 and older","indirect migration background","","","","","5"
"5 on Scale 1 to 10","1990","35-65 y.","no migration background","","","","","5"
"5 on Scale 1 to 10","1990","35-65 y.","direct migration background","","","","","5"
"6 on Scale 1 to 10","1990","66 and older","no migration background","","","","","6"
"6 on Scale 1 to 10","1990","35-65 y.","indirect migration background","","","","","6"
"6 on Scale 1 to 10","1990","16-34 y.","no migration background","","","","","6"
"6 on Scale 1 to 10","1990","16-34 y.","direct migration background","","","","","6"
"6 on Scale 1 to 10","1990","16-34 y.","indirect migration background","","","","","6"
"6 on Scale 1 to 10","1990","35-65 y.","no migration background","","","","","6"
"6 on Scale 1 to 10","1990","35-65 y.","direct migration background","","","","","6"
"6 on Scale 1 to 10","1990","66 and older","direct migration background","","","","","6"
"6 on Scale 1 to 10","1990","66 and older","indirect migration background","","","","","6"
"7 on Scale 1 to 10","1990","16-34 y.","no migration background","","","","","7"
"7 on Scale 1 to 10","1990","16-34 y.","direct migration background","","","","","7"
"7 on Scale 1 to 10","1990","16-34 y.","indirect migration background","","","","","7"
"7 on Scale 1 to 10","1990","35-65 y.","no migration background","","","","","7"
"7 on Scale 1 to 10","1990","35-65 y.","direct migration background","","","","","7"
"7 on Scale 1 to 10","1990","66 and older","indirect migration background","","","","","7"
"7 on Scale 1 to 10","1990","35-65 y.","indirect migration background","","","","","7"
"7 on Scale 1 to 10","1990","66 and older","no migration background","","","","","7"
"7 on Scale 1 to 10","1990","66 and older","direct migration background","","","","","7"
"8 on Scale 1 to 10","1990","66 and older","direct migration background","","","","","8"
"8 on Scale 1 to 10","1990","66 and older","indirect migration background","","","","","8"
"8 on Scale 1 to 10","1990","66 and older","no migration background","","","","","8"
"8 on Scale 1 to 10","1990","16-34 y.","no migration background","","","","","8"
"8 on Scale 1 to 10","1990","35-65 y.","indirect migration background","","","","","8"
"8 on Scale 1 to 10","1990","16-34 y.","indirect migration background","","","","","8"
"8 on Scale 1 to 10","1990","35-65 y.","no migration background","","","","","8"
"8 on Scale 1 to 10","1990","16-34 y.","direct migration background","","","","","8"
"8 on Scale 1 to 10","1990","35-65 y.","direct migration background","","","","","8"
"9 on Scale 1 to 10","1990","35-65 y.","no migration background","","","","","9"
"9 on Scale 1 to 10","1990","16-34 y.","indirect migration background","","","","","9"
"9 on Scale 1 to 10","1990","66 and older","no migration background","","","","","9"
"9 on Scale 1 to 10","1990","66 and older","direct migration background","","","","","9"
"9 on Scale 1 to 10","1990","66 and older","indirect migration background","","","","","9"
"9 on Scale 1 to 10","1990","16-34 y.","direct migration background","","","","","9"
"9 on Scale 1 to 10","1990","16-34 y.","no migration background","","","","","9"
"9 on Scale 1 to 10","1990","35-65 y.","direct migration background","","","","","9"
"9 on Scale 1 to 10","1990","35-65 y.","indirect migration background","","","","","9"
"0 Completely dissatisfied","1991","16-34 y.","no migration background","","","","","0"
"0 Completely dissatisfied","1991","16-34 y.","direct migration background","","","","","0"
"0 Completely dissatisfied","1991","16-34 y.","indirect migration background","","","","","0"
"0 Completely dissatisfied","1991","35-65 y.","no migration background","","","","","0"
"0 Completely dissatisfied","1991","35-65 y.","direct migration background","","","","","0"
"0 Completely dissatisfied","1991","35-65 y.","indirect migration background","","","","","0"
"0 Completely dissatisfied","1991","66 and older","no migration background","","","","","0"
"0 Completely dissatisfied","1991","66 and older","direct migration background","","","","","0"
"0 Completely dissatisfied","1991","66 and older","indirect migration background","","","","","0"
"1 on Scale 1 to 10","1991","16-34 y.","no migration background","","","","","1"
"1 on Scale 1 to 10","1991","16-34 y.","direct migration background","","","","","1"
"1 on Scale 1 to 10","1991","16-34 y.","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1991","66 and older","no migration background","","","","","1"
"1 on Scale 1 to 10","1991","66 and older","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1991","35-65 y.","direct migration background","","","","","1"
"1 on Scale 1 to 10","1991","35-65 y.","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1991","35-65 y.","no migration background","","","","","1"
"1 on Scale 1 to 10","1991","66 and older","direct migration background","","","","","1"
"10 Completely satisfied","1991","16-34 y.","indirect migration background","","","","","10"
"10 Completely satisfied","1991","35-65 y.","indirect migration background","","","","","10"
"10 Completely satisfied","1991","16-34 y.","no migration background","","","","","10"
"10 Completely satisfied","1991","16-34 y.","direct migration background","","","","","10"
"10 Completely satisfied","1991","35-65 y.","direct migration background","","","","","10"
"10 Completely satisfied","1991","66 and older","no migration background","","","","","10"
"10 Completely satisfied","1991","66 and older","direct migration background","","","","","10"
"10 Completely satisfied","1991","66 and older","indirect migration background","","","","","10"
"10 Completely satisfied","1991","35-65 y.","no migration background","","","","","10"
"2 on Scale 1 to 10","1991","16-34 y.","no migration background","","","","","2"
"2 on Scale 1 to 10","1991","16-34 y.","direct migration background","","","","","2"
"2 on Scale 1 to 10","1991","16-34 y.","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1991","35-65 y.","no migration background","","","","","2"
"2 on Scale 1 to 10","1991","35-65 y.","direct migration background","","","","","2"
"2 on Scale 1 to 10","1991","35-65 y.","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1991","66 and older","no migration background","","","","","2"
"2 on Scale 1 to 10","1991","66 and older","direct migration background","","","","","2"
"2 on Scale 1 to 10","1991","66 and older","indirect migration background","","","","","2"
"3 on Scale 1 to 10","1991","16-34 y.","no migration background","","","","","3"
"3 on Scale 1 to 10","1991","16-34 y.","direct migration background","","","","","3"
"3 on Scale 1 to 10","1991","35-65 y.","direct migration background","","","","","3"
"3 on Scale 1 to 10","1991","16-34 y.","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1991","35-65 y.","no migration background","","","","","3"
"3 on Scale 1 to 10","1991","66 and older","direct migration background","","","","","3"
"3 on Scale 1 to 10","1991","35-65 y.","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1991","66 and older","no migration background","","","","","3"
"3 on Scale 1 to 10","1991","66 and older","indirect migration background","","","","","3"
"4 on Scale 1 to 10","1991","16-34 y.","no migration background","","","","","4"
"4 on Scale 1 to 10","1991","16-34 y.","direct migration background","","","","","4"
"4 on Scale 1 to 10","1991","16-34 y.","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1991","35-65 y.","direct migration background","","","","","4"
"4 on Scale 1 to 10","1991","35-65 y.","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1991","66 and older","direct migration background","","","","","4"
"4 on Scale 1 to 10","1991","66 and older","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1991","35-65 y.","no migration background","","","","","4"
"4 on Scale 1 to 10","1991","66 and older","no migration background","","","","","4"
"5 on Scale 1 to 10","1991","16-34 y.","no migration background","","","","","5"
"5 on Scale 1 to 10","1991","16-34 y.","direct migration background","","","","","5"
"5 on Scale 1 to 10","1991","16-34 y.","indirect migration background","","","","","5"
"5 on Scale 1 to 10","1991","35-65 y.","indirect migration background","","","","","5"
"5 on Scale 1 to 10","1991","66 and older","no migration background","","","","","5"
"5 on Scale 1 to 10","1991","66 and older","direct migration background","","","","","5"
"5 on Scale 1 to 10","1991","66 and older","indirect migration background","","","","","5"
"5 on Scale 1 to 10","1991","35-65 y.","no migration background","","","","","5"
"5 on Scale 1 to 10","1991","35-65 y.","direct migration background","","","","","5"
"6 on Scale 1 to 10","1991","16-34 y.","no migration background","","","","","6"
"6 on Scale 1 to 10","1991","35-65 y.","indirect migration background","","","","","6"
"6 on Scale 1 to 10","1991","66 and older","no migration background","","","","","6"
"6 on Scale 1 to 10","1991","16-34 y.","direct migration background","","","","","6"
"6 on Scale 1 to 10","1991","16-34 y.","indirect migration background","","","","","6"
"6 on Scale 1 to 10","1991","35-65 y.","no migration background","","","","","6"
"6 on Scale 1 to 10","1991","35-65 y.","direct migration background","","","","","6"
"6 on Scale 1 to 10","1991","66 and older","direct migration background","","","","","6"
"6 on Scale 1 to 10","1991","66 and older","indirect migration background","","","","","6"
"7 on Scale 1 to 10","1991","16-34 y.","no migration background","","","","","7"
"7 on Scale 1 to 10","1991","16-34 y.","direct migration background","","","","","7"
"7 on Scale 1 to 10","1991","16-34 y.","indirect migration background","","","","","7"
"7 on Scale 1 to 10","1991","35-65 y.","no migration background","","","","","7"
"7 on Scale 1 to 10","1991","35-65 y.","direct migration background","","","","","7"
"7 on Scale 1 to 10","1991","35-65 y.","indirect migration background","","","","","7"
"7 on Scale 1 to 10","1991","66 and older","no migration background","","","","","7"
"7 on Scale 1 to 10","1991","66 and older","direct migration background","","","","","7"
"7 on Scale 1 to 10","1991","66 and older","indirect migration background","","","","","7"
"8 on Scale 1 to 10","1991","66 and older","indirect migration background","","","","","8"
"8 on Scale 1 to 10","1991","16-34 y.","direct migration background","","","","","8"
"8 on Scale 1 to 10","1991","16-34 y.","indirect migration background","","","","","8"
"8 on Scale 1 to 10","1991","16-34 y.","no migration background","","","","","8"
"8 on Scale 1 to 10","1991","35-65 y.","indirect migration background","","","","","8"
"8 on Scale 1 to 10","1991","66 and older","no migration background","","","","","8"
"8 on Scale 1 to 10","1991","66 and older","direct migration background","","","","","8"
"8 on Scale 1 to 10","1991","35-65 y.","no migration background","","","","","8"
"8 on Scale 1 to 10","1991","35-65 y.","direct migration background","","","","","8"
"9 on Scale 1 to 10","1991","66 and older","indirect migration background","","","","","9"
"9 on Scale 1 to 10","1991","66 and older","no migration background","","","","","9"
"9 on Scale 1 to 10","1991","16-34 y.","direct migration background","","","","","9"
"9 on Scale 1 to 10","1991","16-34 y.","indirect migration background","","","","","9"
"9 on Scale 1 to 10","1991","16-34 y.","no migration background","","","","","9"
"9 on Scale 1 to 10","1991","35-65 y.","no migration background","","","","","9"
"9 on Scale 1 to 10","1991","35-65 y.","indirect migration background","","","","","9"
"9 on Scale 1 to 10","1991","66 and older","direct migration background","","","","","9"
"9 on Scale 1 to 10","1991","35-65 y.","direct migration background","","","","","9"
"0 Completely dissatisfied","1992","16-34 y.","no migration background","","","","","0"
"0 Completely dissatisfied","1992","16-34 y.","direct migration background","","","","","0"
"0 Completely dissatisfied","1992","16-34 y.","indirect migration background","","","","","0"
"0 Completely dissatisfied","1992","35-65 y.","direct migration background","","","","","0"
"0 Completely dissatisfied","1992","35-65 y.","indirect migration background","","","","","0"
"0 Completely dissatisfied","1992","35-65 y.","no migration background","","","","","0"
"0 Completely dissatisfied","1992","66 and older","no migration background","","","","","0"
"0 Completely dissatisfied","1992","66 and older","direct migration background","","","","","0"
"0 Completely dissatisfied","1992","66 and older","indirect migration background","","","","","0"
"1 on Scale 1 to 10","1992","66 and older","no migration background","","","","","1"
"1 on Scale 1 to 10","1992","35-65 y.","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1992","16-34 y.","direct migration background","","","","","1"
"1 on Scale 1 to 10","1992","66 and older","direct migration background","","","","","1"
"1 on Scale 1 to 10","1992","66 and older","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1992","16-34 y.","no migration background","","","","","1"
"1 on Scale 1 to 10","1992","35-65 y.","direct migration background","","","","","1"
"1 on Scale 1 to 10","1992","16-34 y.","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1992","35-65 y.","no migration background","","","","","1"
"10 Completely satisfied","1992","16-34 y.","direct migration background","","","","","10"
"10 Completely satisfied","1992","16-34 y.","indirect migration background","","","","","10"
"10 Completely satisfied","1992","35-65 y.","indirect migration background","","","","","10"
"10 Completely satisfied","1992","16-34 y.","no migration background","","","","","10"
"10 Completely satisfied","1992","35-65 y.","no migration background","","","","","10"
"10 Completely satisfied","1992","35-65 y.","direct migration background","","","","","10"
"10 Completely satisfied","1992","66 and older","no migration background","","","","","10"
"10 Completely satisfied","1992","66 and older","direct migration background","","","","","10"
"10 Completely satisfied","1992","66 and older","indirect migration background","","","","","10"
"2 on Scale 1 to 10","1992","35-65 y.","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1992","16-34 y.","direct migration background","","","","","2"
"2 on Scale 1 to 10","1992","66 and older","direct migration background","","","","","2"
"2 on Scale 1 to 10","1992","16-34 y.","no migration background","","","","","2"
"2 on Scale 1 to 10","1992","35-65 y.","direct migration background","","","","","2"
"2 on Scale 1 to 10","1992","16-34 y.","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1992","35-65 y.","no migration background","","","","","2"
"2 on Scale 1 to 10","1992","66 and older","no migration background","","","","","2"
"2 on Scale 1 to 10","1992","66 and older","indirect migration background","","","","","2"
"3 on Scale 1 to 10","1992","16-34 y.","no migration background","","","","","3"
"3 on Scale 1 to 10","1992","16-34 y.","direct migration background","","","","","3"
"3 on Scale 1 to 10","1992","35-65 y.","no migration background","","","","","3"
"3 on Scale 1 to 10","1992","35-65 y.","direct migration background","","","","","3"
"3 on Scale 1 to 10","1992","16-34 y.","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1992","66 and older","no migration background","","","","","3"
"3 on Scale 1 to 10","1992","66 and older","direct migration background","","","","","3"
"3 on Scale 1 to 10","1992","66 and older","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1992","35-65 y.","indirect migration background","","","","","3"
"4 on Scale 1 to 10","1992","16-34 y.","no migration background","","","","","4"
"4 on Scale 1 to 10","1992","16-34 y.","direct migration background","","","","","4"
"4 on Scale 1 to 10","1992","16-34 y.","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1992","35-65 y.","no migration background","","","","","4"
"4 on Scale 1 to 10","1992","35-65 y.","direct migration background","","","","","4"
"4 on Scale 1 to 10","1992","35-65 y.","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1992","66 and older","no migration background","","","","","4"
"4 on Scale 1 to 10","1992","66 and older","direct migration background","","","","","4"
"4 on Scale 1 to 10","1992","66 and older","indirect migration background","","","","","4"
"5 on Scale 1 to 10","1992","16-34 y.","no migration background","","","","","5"
"5 on Scale 1 to 10","1992","16-34 y.","direct migration background","","","","","5"
"5 on Scale 1 to 10","1992","35-65 y.","indirect migration background","","","","","5"
