"plh0164","year","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"6 on Scale 1 to 10","1993","inadequately","34","0.0674465291565467","0.0444277469497044","0.090465311363389","6"
"6 on Scale 1 to 10","1993","general elemantary","239","0.109105803121077","0.0961103714535765","0.122101234788577","6"
"6 on Scale 1 to 10","1993","middle vocational","716","0.130684926959387","0.121890765790676","0.139479088128098","6"
"6 on Scale 1 to 10","1993","in school","23","","","","6"
"7 on Scale 1 to 10","1993","in school","31","0.15923623039689","0.106078022003635","0.212394438790145","7"
"7 on Scale 1 to 10","1993","inadequately","25","","","","7"
"7 on Scale 1 to 10","1993","general elemantary","328","0.150158554459772","0.135268451089905","0.165048657829639","7"
"7 on Scale 1 to 10","1993","middle vocational","990","0.177516700331982","0.167547135120648","0.187486265543315","7"
"7 on Scale 1 to 10","1993","vocational + Abi","47","0.111203058407118","0.0785455735857419","0.143860543228495","7"
"7 on Scale 1 to 10","1993","higher vocational","115","0.17945168942937","0.150087229020322","0.208816149838417","7"
"7 on Scale 1 to 10","1993","higher education","205","0.144484422731731","0.126456426550125","0.162512418913337","7"
"8 on Scale 1 to 10","1993","vocational + Abi","98","0.294673314560073","0.247315827007742","0.342030802112404","8"
"8 on Scale 1 to 10","1993","general elemantary","340","0.152343399753277","0.137364651718469","0.167322147788085","8"
"8 on Scale 1 to 10","1993","middle vocational","1259","0.226798510904038","0.21587255342175","0.237724468386326","8"
"8 on Scale 1 to 10","1993","in school","45","0.247840951868801","0.18511405932736","0.310567844410242","8"
"8 on Scale 1 to 10","1993","inadequately","29","","","","8"
"8 on Scale 1 to 10","1993","higher vocational","186","0.265010907793001","0.231237996978426","0.298783818607576","8"
"8 on Scale 1 to 10","1993","higher education","408","0.257750763713237","0.235322386941833","0.280179140484641","8"
"9 on Scale 1 to 10","1993","middle vocational","535","0.0964742488697713","0.0887710867824481","0.104177410957095","9"
"9 on Scale 1 to 10","1993","vocational + Abi","66","0.213718022395983","0.171135358552128","0.256300686239837","9"
"9 on Scale 1 to 10","1993","in school","25","","","","9"
"9 on Scale 1 to 10","1993","inadequately","15","","","","9"
"9 on Scale 1 to 10","1993","general elemantary","140","0.0626889855200039","0.0525850352297288","0.072792935810279","9"
"9 on Scale 1 to 10","1993","higher vocational","94","0.134524096763475","0.10841308478304","0.160635108743909","9"
"9 on Scale 1 to 10","1993","higher education","317","0.235761944940204","0.213996168427327","0.257527721453082","9"
"0 Completely dissatisfied","1994","in school","","","","","0"
"0 Completely dissatisfied","1994","inadequately","","","","","0"
"0 Completely dissatisfied","1994","general elemantary","","","","","0"
"0 Completely dissatisfied","1994","middle vocational","","","","","0"
"0 Completely dissatisfied","1994","vocational + Abi","","","","","0"
"0 Completely dissatisfied","1994","higher vocational","","","","","0"
"0 Completely dissatisfied","1994","higher education","","","","","0"
"1 on Scale 1 to 10","1994","in school","","","","","1"
"1 on Scale 1 to 10","1994","inadequately","","","","","1"
"1 on Scale 1 to 10","1994","general elemantary","","","","","1"
"1 on Scale 1 to 10","1994","middle vocational","","","","","1"
"1 on Scale 1 to 10","1994","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1994","higher vocational","","","","","1"
"1 on Scale 1 to 10","1994","higher education","","","","","1"
"10 Completely satisfied","1994","in school","","","","","10"
"10 Completely satisfied","1994","inadequately","","","","","10"
