"ple0162","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Yes","2013","college entrance qualification","general elemantary","","","",""
"Yes","2013","college entrance qualification","middle vocational","132","0.802663087588641","0.738543895224051","0.866782279953231"
"Yes","2013","college entrance qualification","vocational + Abi","360","0.952359760746482","0.930915258429884","0.973804263063081"
"Yes","2013","college entrance qualification","higher vocational","135","0.951525906823382","0.916448134881082","0.986603678765681"
"Yes","2013","college entrance qualification","higher education","963","0.935017110339193","0.920142994816773","0.949891225861613"
"Yes","2013","Other degree","in school","","","",""
"Yes","2013","Other degree","inadequately","24","","",""
"Yes","2013","Other degree","general elemantary","258","0.966975603674972","0.946006918859606","0.987944288490337"
"Yes","2013","Other degree","middle vocational","357","0.916449657402552","0.888916206164835","0.943983108640269"
"Yes","2013","Other degree","vocational + Abi","167","0.967644473297796","0.941577320056717","0.993711626538875"
"Yes","2013","Other degree","higher vocational","18","","",""
"Yes","2013","Other degree","higher education","178","0.931860714801529","0.896762115581108","0.966959314021951"
"Yes","2013","no degree/no degree yet","in school","57","0.996434818359684","0.981226284002733","1.01164335271663"
"Yes","2013","no degree/no degree yet","inadequately","220","0.93942414335383","0.908727934609258","0.970120352098402"
"Yes","2013","no degree/no degree yet","general elemantary","","","",""
"Yes","2013","no degree/no degree yet","middle vocational","48","0.973343182162993","0.929135255139973","1.01755110918601"
"Yes","2013","no degree/no degree yet","vocational + Abi","","","",""
"Yes","2013","no degree/no degree yet","higher vocational","4","","",""
"Yes","2013","no degree/no degree yet","higher education","3","","",""
"No","2013","lower secondary degree","in school","","","",""
"No","2013","lower secondary degree","inadequately","","","",""
"No","2013","lower secondary degree","general elemantary","48","0.0505542014240385","0.0354479702547035","0.0656604325933736"
"No","2013","lower secondary degree","middle vocational","100","0.043963888521165","0.035504017521671","0.0524237595206591"
"No","2013","lower secondary degree","vocational + Abi","","","",""
"No","2013","lower secondary degree","higher vocational","6","","",""
"No","2013","lower secondary degree","higher education","1","","",""
"No","2013","secondary school degree","in school","","","",""
"No","2013","secondary school degree","inadequately","","","",""
"No","2013","secondary school degree","general elemantary","17","","",""
"No","2013","secondary school degree","middle vocational","122","0.0640251612376981","0.0528001639489113","0.075250158526485"
"No","2013","secondary school degree","vocational + Abi","","","",""
"No","2013","secondary school degree","higher vocational","20","","",""
"No","2013","secondary school degree","higher education","13","","",""
"No","2013","college entrance qualification","in school","","","",""
"No","2013","college entrance qualification","inadequately","","","",""
"No","2013","college entrance qualification","general elemantary","","","",""
"No","2013","college entrance qualification","middle vocational","16","","",""
"No","2013","college entrance qualification","vocational + Abi","19","","",""
"No","2013","college entrance qualification","higher vocational","9","","",""
"No","2013","college entrance qualification","higher education","92","0.0649828896608071","0.0501087741383874","0.0798570051832268"
"No","2013","Other degree","in school","","","",""
"No","2013","Other degree","inadequately","1","","",""
"No","2013","Other degree","general elemantary","21","","",""
"No","2013","Other degree","middle vocational","31","0.0835503425974479","0.0560168913597307","0.111083793835165"
"No","2013","Other degree","vocational + Abi","10","","",""
"No","2013","Other degree","higher vocational","3","","",""
"No","2013","Other degree","higher education","20","","",""
"No","2013","no degree/no degree yet","in school","2","","",""
"No","2013","no degree/no degree yet","inadequately","12","","",""
"No","2013","no degree/no degree yet","general elemantary","","","",""
"No","2013","no degree/no degree yet","middle vocational","3","","",""
"No","2013","no degree/no degree yet","vocational + Abi","","","",""
"No","2013","no degree/no degree yet","higher vocational","","","",""
"No","2013","no degree/no degree yet","higher education","","","",""
"Yes","2014","lower secondary degree","in school","","","",""
"Yes","2014","lower secondary degree","inadequately","","","",""
"Yes","2014","lower secondary degree","general elemantary","","","",""
"Yes","2014","lower secondary degree","middle vocational","","","",""
"Yes","2014","lower secondary degree","vocational + Abi","","","",""
"Yes","2014","lower secondary degree","higher vocational","","","",""
"Yes","2014","lower secondary degree","higher education","","","",""
"Yes","2014","secondary school degree","in school","","","",""
"Yes","2014","secondary school degree","inadequately","","","",""
"Yes","2014","secondary school degree","general elemantary","","","",""
"Yes","2014","secondary school degree","middle vocational","","","",""
"Yes","2014","secondary school degree","vocational + Abi","","","",""
"Yes","2014","secondary school degree","higher vocational","","","",""
"Yes","2014","secondary school degree","higher education","","","",""
"Yes","2014","college entrance qualification","in school","","","",""
"Yes","2014","college entrance qualification","inadequately","","","",""
"Yes","2014","college entrance qualification","general elemantary","","","",""
"Yes","2014","college entrance qualification","middle vocational","","","",""
"Yes","2014","college entrance qualification","vocational + Abi","","","",""
"Yes","2014","college entrance qualification","higher vocational","","","",""
"Yes","2014","college entrance qualification","higher education","","","",""
"Yes","2014","Other degree","in school","","","",""
"Yes","2014","Other degree","inadequately","","","",""
"Yes","2014","Other degree","general elemantary","","","",""
"Yes","2014","Other degree","middle vocational","","","",""
"Yes","2014","Other degree","vocational + Abi","","","",""
"Yes","2014","Other degree","higher vocational","","","",""
"Yes","2014","Other degree","higher education","","","",""
"Yes","2014","no degree/no degree yet","in school","","","",""
"Yes","2014","no degree/no degree yet","inadequately","","","",""
"Yes","2014","no degree/no degree yet","general elemantary","","","",""
"Yes","2014","no degree/no degree yet","middle vocational","","","",""
"Yes","2014","no degree/no degree yet","vocational + Abi","","","",""
"Yes","2014","no degree/no degree yet","higher vocational","","","",""
"Yes","2014","no degree/no degree yet","higher education","","","",""
"No","2014","lower secondary degree","in school","","","",""
"No","2014","lower secondary degree","inadequately","","","",""
"No","2014","lower secondary degree","general elemantary","","","",""
"No","2014","lower secondary degree","middle vocational","","","",""
"No","2014","lower secondary degree","vocational + Abi","","","",""
"No","2014","lower secondary degree","higher vocational","","","",""
"No","2014","lower secondary degree","higher education","","","",""
"No","2014","secondary school degree","in school","","","",""
"No","2014","secondary school degree","inadequately","","","",""
"No","2014","secondary school degree","general elemantary","","","",""
"No","2014","secondary school degree","middle vocational","","","",""
"No","2014","secondary school degree","vocational + Abi","","","",""
"No","2014","secondary school degree","higher vocational","","","",""
"No","2014","secondary school degree","higher education","","","",""
"No","2014","college entrance qualification","in school","","","",""
"No","2014","college entrance qualification","inadequately","","","",""
"No","2014","college entrance qualification","general elemantary","","","",""
"No","2014","college entrance qualification","middle vocational","","","",""
"No","2014","college entrance qualification","vocational + Abi","","","",""
"No","2014","college entrance qualification","higher vocational","","","",""
"No","2014","college entrance qualification","higher education","","","",""
"No","2014","Other degree","in school","","","",""
"No","2014","Other degree","inadequately","","","",""
"No","2014","Other degree","general elemantary","","","",""
"No","2014","Other degree","middle vocational","","","",""
"No","2014","Other degree","vocational + Abi","","","",""
"No","2014","Other degree","higher vocational","","","",""
"No","2014","Other degree","higher education","","","",""
"No","2014","no degree/no degree yet","in school","","","",""
"No","2014","no degree/no degree yet","inadequately","","","",""
"No","2014","no degree/no degree yet","general elemantary","","","",""
"No","2014","no degree/no degree yet","middle vocational","","","",""
"No","2014","no degree/no degree yet","vocational + Abi","","","",""
"No","2014","no degree/no degree yet","higher vocational","","","",""
"No","2014","no degree/no degree yet","higher education","","","",""
"Yes","2015","lower secondary degree","in school","","","",""
"Yes","2015","lower secondary degree","inadequately","","","",""
"Yes","2015","lower secondary degree","general elemantary","644","0.932106393233844","0.913184682992948","0.95102810347474"
"Yes","2015","lower secondary degree","middle vocational","1947","0.911548888938979","0.899458946254387","0.923638831623571"
"Yes","2015","lower secondary degree","vocational + Abi","1","","",""
"Yes","2015","lower secondary degree","higher vocational","154","0.919152490817682","0.877931297834865","0.960373683800499"
"Yes","2015","lower secondary degree","higher education","76","0.909288984750133","0.847127390580904","0.971450578919361"
"Yes","2015","secondary school degree","in school","","","",""
"Yes","2015","secondary school degree","inadequately","","","",""
"Yes","2015","secondary school degree","general elemantary","183","0.895762570732211","0.853830982809885","0.937694158654538"
"Yes","2015","secondary school degree","middle vocational","1585","0.890147367818055","0.875575327495762","0.904719408140349"
"Yes","2015","secondary school degree","vocational + Abi","7","","",""
"Yes","2015","secondary school degree","higher vocational","203","0.865352958041131","0.82114246079132","0.909563455290941"
"Yes","2015","secondary school degree","higher education","217","0.929987822809132","0.897432836866831","0.962542808751434"
"Yes","2015","college entrance qualification","in school","","","",""
"Yes","2015","college entrance qualification","inadequately","","","",""
"Yes","2015","college entrance qualification","general elemantary","","","",""
"Yes","2015","college entrance qualification","middle vocational","156","0.806877848859697","0.749049403482978","0.864706294236416"
"Yes","2015","college entrance qualification","vocational + Abi","305","0.892099332025086","0.859169495461204","0.925029168588968"
"Yes","2015","college entrance qualification","higher vocational","127","0.910648052450649","0.862169508919068","0.959126595982231"
"Yes","2015","college entrance qualification","higher education","929","0.884773207503331","0.865596854971329","0.903949560035333"
"Yes","2015","Other degree","in school","","","",""
"Yes","2015","Other degree","inadequately","16","","",""
"Yes","2015","Other degree","general elemantary","214","0.944430193223881","0.914694022443682","0.97416636400408"
"Yes","2015","Other degree","middle vocational","322","0.90619914343907","0.875784973788272","0.936613313089868"
"Yes","2015","Other degree","vocational + Abi","174","0.912915078921415","0.872502742537442","0.953327415305388"
"Yes","2015","Other degree","higher vocational","20","","",""
"Yes","2015","Other degree","higher education","189","0.911201714735923","0.872729428297217","0.949674001174629"
"Yes","2015","no degree/no degree yet","in school","38","0.594375239057806","0.459616919539686","0.729133558575926"
"Yes","2015","no degree/no degree yet","inadequately","180","0.957089800061322","0.928718667801914","0.98546093232073"
"Yes","2015","no degree/no degree yet","general elemantary","","","",""
"Yes","2015","no degree/no degree yet","middle vocational","49","0.993397536753571","0.97094953826716","1.01584553523998"
"Yes","2015","no degree/no degree yet","vocational + Abi","","","",""
"Yes","2015","no degree/no degree yet","higher vocational","3","","",""
"Yes","2015","no degree/no degree yet","higher education","1","","",""
"No","2015","lower secondary degree","in school","","","",""
"No","2015","lower secondary degree","inadequately","","","",""
"No","2015","lower secondary degree","general elemantary","35","0.0678936067661557","0.0489718965252599","0.0868153170070516"
"No","2015","lower secondary degree","middle vocational","172","0.0884511110610207","0.0763611683764291","0.100541053745612"
"No","2015","lower secondary degree","vocational + Abi","1","","",""
"No","2015","lower secondary degree","higher vocational","14","","",""
"No","2015","lower secondary degree","higher education","6","","",""
"No","2015","secondary school degree","in school","","","",""
"No","2015","secondary school degree","inadequately","","","",""
"No","2015","secondary school degree","general elemantary","21","","",""
"No","2015","secondary school degree","middle vocational","184","0.109852632181945","0.0952805918596515","0.124424672504238"
"No","2015","secondary school degree","vocational + Abi","1","","",""
"No","2015","secondary school degree","higher vocational","26","","",""
"No","2015","secondary school degree","higher education","19","","",""
"No","2015","college entrance qualification","in school","","","",""
"No","2015","college entrance qualification","inadequately","","","",""
"No","2015","college entrance qualification","general elemantary","","","",""
"No","2015","college entrance qualification","middle vocational","23","","",""
"No","2015","college entrance qualification","vocational + Abi","36","0.107900667974914","0.074970831411032","0.140830504538796"
"No","2015","college entrance qualification","higher vocational","6","","",""
"No","2015","college entrance qualification","higher education","136","0.115226792496669","0.0960504399646669","0.134403145028671"
"No","2015","Other degree","in school","","","",""
"No","2015","Other degree","inadequately","1","","",""
"No","2015","Other degree","general elemantary","14","","",""
"No","2015","Other degree","middle vocational","31","0.09380085656093","0.0633866869101321","0.124215026211728"
"No","2015","Other degree","vocational + Abi","13","","",""
"No","2015","Other degree","higher vocational","3","","",""
"No","2015","Other degree","higher education","21","","",""
"No","2015","no degree/no degree yet","in school","13","","",""
"No","2015","no degree/no degree yet","inadequately","16","","",""
"No","2015","no degree/no degree yet","general elemantary","","","",""
"No","2015","no degree/no degree yet","middle vocational","1","","",""
"No","2015","no degree/no degree yet","vocational + Abi","","","",""
"No","2015","no degree/no degree yet","higher vocational","","","",""
"No","2015","no degree/no degree yet","higher education","","","",""
"Yes","2016","lower secondary degree","in school","","","",""
"Yes","2016","lower secondary degree","inadequately","","","",""
"Yes","2016","lower secondary degree","general elemantary","2","","",""
"Yes","2016","lower secondary degree","middle vocational","","","",""
"Yes","2016","lower secondary degree","vocational + Abi","","","",""
"Yes","2016","lower secondary degree","higher vocational","","","",""
"Yes","2016","lower secondary degree","higher education","","","",""
"Yes","2016","secondary school degree","in school","","","",""
"Yes","2016","secondary school degree","inadequately","","","",""
"Yes","2016","secondary school degree","general elemantary","1","","",""
"Yes","2016","secondary school degree","middle vocational","1","","",""
"Yes","2016","secondary school degree","vocational + Abi","","","",""
"Yes","2016","secondary school degree","higher vocational","","","",""
"Yes","2016","secondary school degree","higher education","","","",""
"Yes","2016","college entrance qualification","in school","","","",""
"Yes","2016","college entrance qualification","inadequately","","","",""
"Yes","2016","college entrance qualification","general elemantary","","","",""
"Yes","2016","college entrance qualification","middle vocational","1","","",""
"Yes","2016","college entrance qualification","vocational + Abi","","","",""
"Yes","2016","college entrance qualification","higher vocational","","","",""
"Yes","2016","college entrance qualification","higher education","","","",""
"Yes","2016","Other degree","in school","","","",""
"Yes","2016","Other degree","inadequately","","","",""
"Yes","2016","Other degree","general elemantary","124","0.792394648285447","0.730508114610036","0.854281181960857"
"Yes","2016","Other degree","middle vocational","112","0.743427870296257","0.6702951099064","0.816560630686114"
"Yes","2016","Other degree","vocational + Abi","16","","",""
"Yes","2016","Other degree","higher vocational","","","",""
"Yes","2016","Other degree","higher education","80","0.611583117653013","0.520913163758103","0.702253071547922"
"Yes","2016","no degree/no degree yet","in school","3","","",""
"Yes","2016","no degree/no degree yet","inadequately","324","0.798337757101473","0.759308462187883","0.837367052015062"
"Yes","2016","no degree/no degree yet","general elemantary","","","",""
"Yes","2016","no degree/no degree yet","middle vocational","3","","",""
"Yes","2016","no degree/no degree yet","vocational + Abi","","","",""
"Yes","2016","no degree/no degree yet","higher vocational","","","",""
"Yes","2016","no degree/no degree yet","higher education","","","",""
"No","2016","lower secondary degree","in school","","","",""
"No","2016","lower secondary degree","inadequately","","","",""
"No","2016","lower secondary degree","general elemantary","","","",""
"No","2016","lower secondary degree","middle vocational","","","",""
"No","2016","lower secondary degree","vocational + Abi","","","",""
"No","2016","lower secondary degree","higher vocational","","","",""
"No","2016","lower secondary degree","higher education","","","",""
"No","2016","secondary school degree","in school","","","",""
"No","2016","secondary school degree","inadequately","","","",""
"No","2016","secondary school degree","general elemantary","","","",""
"No","2016","secondary school degree","middle vocational","","","",""
"No","2016","secondary school degree","vocational + Abi","","","",""
"No","2016","secondary school degree","higher vocational","","","",""
"No","2016","secondary school degree","higher education","","","",""
"No","2016","college entrance qualification","in school","","","",""
"No","2016","college entrance qualification","inadequately","","","",""
"No","2016","college entrance qualification","general elemantary","","","",""
"No","2016","college entrance qualification","middle vocational","","","",""
"No","2016","college entrance qualification","vocational + Abi","","","",""
"No","2016","college entrance qualification","higher vocational","","","",""
"No","2016","college entrance qualification","higher education","","","",""
"No","2016","Other degree","in school","","","",""
"No","2016","Other degree","inadequately","","","",""
"No","2016","Other degree","general elemantary","41","0.207605351714553","0.145718818039143","0.269491885389964"
"No","2016","Other degree","middle vocational","25","","",""
"No","2016","Other degree","vocational + Abi","6","","",""
"No","2016","Other degree","higher vocational","","","",""
"No","2016","Other degree","higher education","31","0.388416882346987","0.297746928452078","0.479086836241897"
"No","2016","no degree/no degree yet","in school","1","","",""
"No","2016","no degree/no degree yet","inadequately","82","0.201662242898527","0.162632947984938","0.240691537812117"
"No","2016","no degree/no degree yet","general elemantary","","","",""
"No","2016","no degree/no degree yet","middle vocational","","","",""
"No","2016","no degree/no degree yet","vocational + Abi","","","",""
"No","2016","no degree/no degree yet","higher vocational","","","",""
"No","2016","no degree/no degree yet","higher education","","","",""
"Yes","2017","lower secondary degree","in school","","","",""
"Yes","2017","lower secondary degree","inadequately","","","",""
"Yes","2017","lower secondary degree","general elemantary","631","0.96394436226349","0.949764349362972","0.978124375164009"
"Yes","2017","lower secondary degree","middle vocational","1871","0.965476145613365","0.957358275415635","0.973594015811096"
"Yes","2017","lower secondary degree","vocational + Abi","","","",""
"Yes","2017","lower secondary degree","higher vocational","150","0.98666596560157","0.968491224416245","1.00484070678689"
"Yes","2017","lower secondary degree","higher education","64","0.933707957671562","0.875837735958922","0.991578179384202"
"Yes","2017","secondary school degree","in school","","","",""
"Yes","2017","secondary school degree","inadequately","","","",""
"Yes","2017","secondary school degree","general elemantary","227","0.961239060752026","0.93686923516056","0.985608886343493"
"Yes","2017","secondary school degree","middle vocational","1713","0.961916815112414","0.9530576390002","0.970775991224627"
"Yes","2017","secondary school degree","vocational + Abi","5","","",""
"Yes","2017","secondary school degree","higher vocational","242","0.934573268293123","0.904163331097504","0.964983205488743"
"Yes","2017","secondary school degree","higher education","211","0.945514262962771","0.915521794705669","0.975506731219872"
"Yes","2017","college entrance qualification","in school","","","",""
"Yes","2017","college entrance qualification","inadequately","","","",""
"Yes","2017","college entrance qualification","general elemantary","","","",""
"Yes","2017","college entrance qualification","middle vocational","177","0.905432325932539","0.863933982643691","0.946930669221386"
"Yes","2017","college entrance qualification","vocational + Abi","363","0.928141136604846","0.902510288897675","0.953771984312017"
"Yes","2017","college entrance qualification","higher vocational","129","0.973991001576472","0.947142472759639","1.00083953039331"
"Yes","2017","college entrance qualification","higher education","1017","0.925144671350208","0.909649570849223","0.940639771851194"
"Yes","2017","Other degree","in school","","","",""
"Yes","2017","Other degree","inadequately","21","","",""
"Yes","2017","Other degree","general elemantary","237","0.861490285707591","0.820133573756593","0.902846997658588"
"Yes","2017","Other degree","middle vocational","337","0.933744157329195","0.908735963178198","0.958752351480191"
"Yes","2017","Other degree","vocational + Abi","179","0.967498961693461","0.942151000243144","0.992846923143777"
"Yes","2017","Other degree","higher vocational","16","","",""
"Yes","2017","Other degree","higher education","243","0.930021385935415","0.899869750024623","0.960173021846206"
"Yes","2017","no degree/no degree yet","in school","42","0.878700354042134","0.788207714493796","0.969192993590471"
"Yes","2017","no degree/no degree yet","inadequately","409","0.962326729073252","0.94483147187461","0.979821986271893"
"Yes","2017","no degree/no degree yet","general elemantary","","","",""
"Yes","2017","no degree/no degree yet","middle vocational","51","0.955823094908588","0.90101589499657","1.01063029482061"
"Yes","2017","no degree/no degree yet","vocational + Abi","","","",""
"Yes","2017","no degree/no degree yet","higher vocational","2","","",""
"Yes","2017","no degree/no degree yet","higher education","1","","",""
"No","2017","lower secondary degree","in school","","","",""
"No","2017","lower secondary degree","inadequately","","","",""
"No","2017","lower secondary degree","general elemantary","33","0.0360556377365096","0.0218756248359914","0.0502356506370277"
"No","2017","lower secondary degree","middle vocational","72","0.0345238543866346","0.0264059841889038","0.0426417245843655"
"No","2017","lower secondary degree","vocational + Abi","1","","",""
"No","2017","lower secondary degree","higher vocational","3","","",""
"No","2017","lower secondary degree","higher education","7","","",""
"No","2017","secondary school degree","in school","","","",""
"No","2017","secondary school degree","inadequately","","","",""
"No","2017","secondary school degree","general elemantary","14","","",""
"No","2017","secondary school degree","middle vocational","80","0.0380831848875865","0.0292240087753726","0.0469423609998004"
"No","2017","secondary school degree","vocational + Abi","","","",""
"No","2017","secondary school degree","higher vocational","12","","",""
"No","2017","secondary school degree","higher education","9","","",""
"No","2017","college entrance qualification","in school","","","",""
"No","2017","college entrance qualification","inadequately","","","",""
"No","2017","college entrance qualification","general elemantary","","","",""
"No","2017","college entrance qualification","middle vocational","14","","",""
"No","2017","college entrance qualification","vocational + Abi","27","","",""
"No","2017","college entrance qualification","higher vocational","6","","",""
"No","2017","college entrance qualification","higher education","91","0.0748553286497918","0.0593602281488065","0.0903504291507772"
"No","2017","Other degree","in school","","","",""
"No","2017","Other degree","inadequately","","","",""
"No","2017","Other degree","general elemantary","31","0.138509714292409","0.0971530023414122","0.179866426243407"
"No","2017","Other degree","middle vocational","43","0.0662558426708053","0.041247648519809","0.0912640368218016"
"No","2017","Other degree","vocational + Abi","9","","",""
"No","2017","Other degree","higher vocational","1","","",""
"No","2017","Other degree","higher education","32","0.0699786140645852","0.0398269781537935","0.100130249975377"
"No","2017","no degree/no degree yet","in school","8","","",""
"No","2017","no degree/no degree yet","inadequately","46","0.0376732709267484","0.0201780137281071","0.0551685281253896"
"No","2017","no degree/no degree yet","general elemantary","","","",""
"No","2017","no degree/no degree yet","middle vocational","3","","",""
"No","2017","no degree/no degree yet","vocational + Abi","","","",""
"No","2017","no degree/no degree yet","higher vocational","","","",""
"No","2017","no degree/no degree yet","higher education","","","",""
"Yes","2018","lower secondary degree","in school","","","",""
"Yes","2018","lower secondary degree","inadequately","","","",""
"Yes","2018","lower secondary degree","general elemantary","1","","",""
"Yes","2018","lower secondary degree","middle vocational","","","",""
"Yes","2018","lower secondary degree","vocational + Abi","","","",""
"Yes","2018","lower secondary degree","higher vocational","","","",""
"Yes","2018","lower secondary degree","higher education","","","",""
"Yes","2018","secondary school degree","in school","","","",""
"Yes","2018","secondary school degree","inadequately","","","",""
"Yes","2018","secondary school degree","general elemantary","","","",""
"Yes","2018","secondary school degree","middle vocational","","","",""
"Yes","2018","secondary school degree","vocational + Abi","","","",""
"Yes","2018","secondary school degree","higher vocational","","","",""
"Yes","2018","secondary school degree","higher education","","","",""
"Yes","2018","college entrance qualification","in school","","","",""
"Yes","2018","college entrance qualification","inadequately","","","",""
"Yes","2018","college entrance qualification","general elemantary","","","",""
"Yes","2018","college entrance qualification","middle vocational","","","",""
"Yes","2018","college entrance qualification","vocational + Abi","","","",""
"Yes","2018","college entrance qualification","higher vocational","","","",""
"Yes","2018","college entrance qualification","higher education","","","",""
"Yes","2018","Other degree","in school","","","",""
"Yes","2018","Other degree","inadequately","","","",""
"Yes","2018","Other degree","general elemantary","10","","",""
"Yes","2018","Other degree","middle vocational","9","","",""
"Yes","2018","Other degree","vocational + Abi","1","","",""
"Yes","2018","Other degree","higher vocational","","","",""
"Yes","2018","Other degree","higher education","6","","",""
"Yes","2018","no degree/no degree yet","in school","1","","",""
"Yes","2018","no degree/no degree yet","inadequately","32","0.772594563144908","0.644292863886582","0.900896262403234"
"Yes","2018","no degree/no degree yet","general elemantary","","","",""
"Yes","2018","no degree/no degree yet","middle vocational","1","","",""
"Yes","2018","no degree/no degree yet","vocational + Abi","","","",""
"Yes","2018","no degree/no degree yet","higher vocational","","","",""
