"ple0162","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Yes","2012","indirect migration background","in school","10","","","","1"
"Yes","2012","indirect migration background","inadequately","9","","","","1"
"Yes","2012","indirect migration background","general elemantary","48","0.962104414151457","0.910206269100165","1.01400255920275","1"
"Yes","2012","indirect migration background","middle vocational","114","0.902555428406146","0.850773456462124","0.954337400350168","1"
"Yes","2012","indirect migration background","vocational + Abi","12","","","","1"
"Yes","2012","indirect migration background","higher vocational","13","","","","1"
"Yes","2012","indirect migration background","higher education","28","","","","1"
"No","2013","indirect migration background","higher vocational","","","","","2"
"No","2013","indirect migration background","higher education","8","","","","2"
"No","2013","direct migration background","higher vocational","3","","","","2"
"No","2013","direct migration background","higher education","24","","","","2"
"No","2013","indirect migration background","vocational + Abi","","","","","2"
"No","2013","direct migration background","middle vocational","40","0.0641187074722755","0.0434766862074464","0.0847607287371045","2"
"No","2013","direct migration background","vocational + Abi","10","","","","2"
"No","2013","indirect migration background","in school","1","","","","2"
"No","2013","indirect migration background","inadequately","1","","","","2"
"No","2013","indirect migration background","general elemantary","10","","","","2"
"No","2013","indirect migration background","middle vocational","10","","","","2"
"No","2013","direct migration background","inadequately","9","","","","2"
"No","2013","direct migration background","general elemantary","30","0.0353593323745971","0.0169351064507782","0.0537835582984159","2"
"No","2013","no migration background","higher education","95","0.052467965622242","0.0405252836893108","0.0644106475551732","2"
"No","2013","direct migration background","in school","","","","","2"
"No","2013","no migration background","vocational + Abi","19","","","","2"
"No","2013","no migration background","higher vocational","35","0.0489539574113183","0.0306014459187557","0.067306468903881","2"
"No","2013","no migration background","general elemantary","46","0.0524369264506184","0.0375217936335654","0.0673520592676713","2"
"No","2013","no migration background","middle vocational","226","0.0571158735492302","0.0499341392443833","0.0642976078540772","2"
"No","2013","no migration background","in school","1","","","","2"
"No","2013","no migration background","inadequately","3","","","","2"
"Yes","2013","indirect migration background","higher vocational","14","","","","1"
"Yes","2013","indirect migration background","higher education","36","0.844563828048857","0.737507082426309","0.951620573671405","1"
"Yes","2013","no migration background","higher education","1244","0.947532034377758","0.935589352444827","0.959474716310689","1"
"Yes","2013","direct migration background","in school","5","","","","1"
"Yes","2013","direct migration background","inadequately","131","0.942099871709152","0.903412225424358","0.980787517993947","1"
"Yes","2013","direct migration background","general elemantary","356","0.964640667625403","0.946216441701584","0.983064893549222","1"
"Yes","2013","direct migration background","middle vocational","501","0.935881292527725","0.915239271262896","0.956523313792554","1"
"Yes","2013","direct migration background","vocational + Abi","197","0.972833917252383","0.950687892565599","0.994979941939167","1"
"Yes","2013","direct migration background","higher vocational","34","0.973349832724204","0.921454096447351","1.02524556900106","1"
"Yes","2013","no migration background","in school","41","0.995665396510437","0.975797364964126","1.01553342805675","1"
"Yes","2013","no migration background","inadequately","92","0.95027930463517","0.90656933337994","0.993989275890399","1"
"Yes","2013","no migration background","general elemantary","812","0.947563073549382","0.932647940732329","0.962478206366435","1"
"Yes","2013","no migration background","middle vocational","3785","0.94288412645077","0.935702392145923","0.950065860755617","1"
"Yes","2013","no migration background","vocational + Abi","318","0.949656279691421","0.926311541068081","0.97300101831476","1"
"Yes","2013","no migration background","higher vocational","496","0.951046042588682","0.932693531096119","0.969398554081244","1"
"Yes","2013","direct migration background","higher education","212","0.922799056799665","0.888745932496816","0.956852181102515","1"
"Yes","2013","indirect migration background","in school","11","","","","1"
"Yes","2013","indirect migration background","inadequately","21","","","","1"
"Yes","2013","indirect migration background","general elemantary","72","0.939266864800324","0.887571867591068","0.99096186200958","1"
"Yes","2013","indirect migration background","middle vocational","145","0.945363185745828","0.90958450941887","0.981141862072785","1"
"Yes","2013","indirect migration background","vocational + Abi","19","","","","1"
"No","2014","indirect migration background","vocational + Abi","","","","","2"
"No","2014","indirect migration background","higher vocational","","","","","2"
"No","2014","indirect migration background","general elemantary","","","","","2"
"No","2014","indirect migration background","middle vocational","","","","","2"
"No","2014","indirect migration background","higher education","","","","","2"
"No","2014","direct migration background","middle vocational","","","","","2"
"No","2014","indirect migration background","inadequately","","","","","2"
"No","2014","direct migration background","inadequately","","","","","2"
"No","2014","direct migration background","general elemantary","","","","","2"
"No","2014","direct migration background","vocational + Abi","","","","","2"
"No","2014","direct migration background","higher vocational","","","","","2"
"No","2014","direct migration background","higher education","","","","","2"
"No","2014","indirect migration background","in school","","","","","2"
"No","2014","no migration background","higher education","","","","","2"
"No","2014","direct migration background","in school","","","","","2"
"No","2014","no migration background","vocational + Abi","","","","","2"
"No","2014","no migration background","higher vocational","","","","","2"
"No","2014","no migration background","general elemantary","","","","","2"
"No","2014","no migration background","middle vocational","","","","","2"
"No","2014","no migration background","in school","","","","","2"
"No","2014","no migration background","inadequately","","","","","2"
"Yes","2014","indirect migration background","higher vocational","","","","","1"
"Yes","2014","indirect migration background","higher education","","","","","1"
"Yes","2014","indirect migration background","middle vocational","","","","","1"
"Yes","2014","indirect migration background","vocational + Abi","","","","","1"
"Yes","2014","no migration background","middle vocational","","","","","1"
"Yes","2014","no migration background","vocational + Abi","","","","","1"
"Yes","2014","no migration background","higher vocational","","","","","1"
"Yes","2014","no migration background","higher education","","","","","1"
"Yes","2014","direct migration background","in school","","","","","1"
"Yes","2014","direct migration background","inadequately","","","","","1"
"Yes","2014","direct migration background","general elemantary","","","","","1"
"Yes","2014","no migration background","general elemantary","","","","","1"
"Yes","2014","indirect migration background","general elemantary","","","","","1"
"Yes","2014","direct migration background","middle vocational","","","","","1"
"Yes","2014","direct migration background","vocational + Abi","","","","","1"
"Yes","2014","direct migration background","higher vocational","","","","","1"
"Yes","2014","no migration background","in school","","","","","1"
"Yes","2014","no migration background","inadequately","","","","","1"
"Yes","2014","indirect migration background","inadequately","","","","","1"
"Yes","2014","direct migration background","higher education","","","","","1"
"Yes","2014","indirect migration background","in school","","","","","1"
"No","2015","direct migration background","higher education","28","","","","2"
"No","2015","indirect migration background","in school","5","","","","2"
"No","2015","indirect migration background","inadequately","1","","","","2"
"No","2015","indirect migration background","general elemantary","5","","","","2"
"No","2015","direct migration background","higher vocational","8","","","","2"
"No","2015","indirect migration background","middle vocational","16","","","","2"
"No","2015","indirect migration background","vocational + Abi","5","","","","2"
"No","2015","indirect migration background","higher vocational","1","","","","2"
"No","2015","indirect migration background","higher education","6","","","","2"
"No","2015","direct migration background","inadequately","13","","","","2"
"No","2015","direct migration background","general elemantary","20","","","","2"
"No","2015","direct migration background","middle vocational","42","0.107903462150838","0.0807898290321277","0.135017095269548","2"
"No","2015","direct migration background","vocational + Abi","16","","","","2"
"No","2015","no migration background","higher education","149","0.103316849417885","0.0869033280893351","0.119730370746434","2"
"No","2015","direct migration background","in school","1","","","","2"
"No","2015","no migration background","vocational + Abi","30","0.0944506502385158","0.0617895154165965","0.127111785060435","2"
"No","2015","no migration background","higher vocational","41","0.093074459078471","0.0678344052567296","0.118314512900212","2"
"No","2015","no migration background","general elemantary","45","0.0716314030552357","0.0530263094312919","0.0902364966791796","2"
"No","2015","no migration background","middle vocational","360","0.0966846914974095","0.0873870068347174","0.105982376160102","2"
"No","2015","no migration background","in school","7","","","","2"
"No","2015","no migration background","inadequately","3","","","","2"
"Yes","2015","indirect migration background","higher vocational","10","","","","1"
"Yes","2015","indirect migration background","higher education","35","0.813905843004838","0.694779004988186","0.93303268102149","1"
"Yes","2015","indirect migration background","middle vocational","126","0.837380466807679","0.776685638546279","0.898075295069078","1"
"Yes","2015","indirect migration background","vocational + Abi","18","","","","1"
"Yes","2015","indirect migration background","inadequately","10","","","","1"
"Yes","2015","indirect migration background","general elemantary","59","0.939462822740814","0.88103644171304","0.997889203768589","1"
"Yes","2015","no migration background","in school","24","","","","1"
"Yes","2015","no migration background","inadequately","82","0.965495842045737","0.92669424969118","1.00429743440029","1"
"Yes","2015","no migration background","general elemantary","693","0.928368596944764","0.90976350332082","0.946973690568708","1"
"Yes","2015","no migration background","middle vocational","3521","0.903315308502591","0.894017623839898","0.912612993165283","1"
"Yes","2015","no migration background","vocational + Abi","278","0.905549349761484","0.872888214939565","0.938210484583404","1"
"Yes","2015","no migration background","higher vocational","468","0.906925540921529","0.881685487099788","0.93216559474327","1"
"Yes","2015","no migration background","higher education","1172","0.896683150582115","0.880269629253566","0.913096671910665","1"
"Yes","2015","direct migration background","higher vocational","32","0.702466769876275","0.56078997402679","0.844143565725759","1"
"Yes","2015","direct migration background","higher education","213","0.897760719168936","0.859510954956617","0.936010483381255","1"
"Yes","2015","indirect migration background","in school","10","","","","1"
"Yes","2015","direct migration background","in school","4","","","","1"
"Yes","2015","direct migration background","inadequately","104","0.927404868752618","0.880389094406034","0.974420643099202","1"
"Yes","2015","direct migration background","general elemantary","289","0.929032751991233","0.900403279511063","0.957662224471403","1"
"Yes","2015","direct migration background","vocational + Abi","191","0.857858914344562","0.810289186508515","0.905428642180609","1"
"Yes","2015","direct migration background","middle vocational","461","0.892096537849162","0.864982904730452","0.919210170967872","1"
"No","2016","direct migration background","middle vocational","25","","","","2"
"No","2016","direct migration background","general elemantary","41","0.204563763862869","0.143566481126605","0.265561046599133","2"
"No","2016","direct migration background","vocational + Abi","6","","","","2"
"No","2016","direct migration background","higher vocational","","","","","2"
"No","2016","direct migration background","higher education","31","0.37580220627272","0.286502578907358","0.465101833638081","2"
"No","2016","no migration background","higher education","","","","","2"
"No","2016","direct migration background","in school","1","","","","2"
"No","2016","direct migration background","inadequately","82","0.201662242898527","0.162632947984938","0.240691537812117","2"
"No","2016","indirect migration background","in school","","","","","2"
"No","2016","indirect migration background","inadequately","","","","","2"
"No","2016","indirect migration background","general elemantary","","","","","2"
"No","2016","indirect migration background","middle vocational","","","","","2"
"No","2016","indirect migration background","vocational + Abi","","","","","2"
"No","2016","indirect migration background","higher vocational","","","","","2"
"No","2016","indirect migration background","higher education","","","","","2"
"No","2016","no migration background","vocational + Abi","","","","","2"
"No","2016","no migration background","higher vocational","","","","","2"
"No","2016","no migration background","general elemantary","","","","","2"
"No","2016","no migration background","middle vocational","","","","","2"
"No","2016","no migration background","in school","","","","","2"
"No","2016","no migration background","inadequately","","","","","2"
"Yes","2016","indirect migration background","higher vocational","","","","","1"
"Yes","2016","indirect migration background","higher education","","","","","1"
"Yes","2016","indirect migration background","middle vocational","","","","","1"
"Yes","2016","indirect migration background","vocational + Abi","","","","","1"
"Yes","2016","indirect migration background","inadequately","","","","","1"
"Yes","2016","indirect migration background","general elemantary","","","","","1"
"Yes","2016","direct migration background","higher education","82","0.62419779372728","0.534898166361919","0.713497421092642","1"
"Yes","2016","indirect migration background","in school","","","","","1"
"Yes","2016","direct migration background","general elemantary","127","0.795436236137131","0.734438953400867","0.856433518873395","1"
"Yes","2016","direct migration background","middle vocational","119","0.779423676566866","0.711701159876638","0.847146193257095","1"
"Yes","2016","direct migration background","vocational + Abi","16","","","","1"
"Yes","2016","direct migration background","higher vocational","","","","","1"
"Yes","2016","no migration background","in school","","","","","1"
"Yes","2016","no migration background","inadequately","","","","","1"
"Yes","2016","no migration background","general elemantary","","","","","1"
"Yes","2016","no migration background","middle vocational","","","","","1"
"Yes","2016","direct migration background","inadequately","324","0.798337757101473","0.759308462187883","0.837367052015062","1"
"Yes","2016","no migration background","vocational + Abi","","","","","1"
"Yes","2016","no migration background","higher vocational","","","","","1"
"Yes","2016","no migration background","higher education","","","","","1"
"Yes","2016","direct migration background","in school","3","","","","1"
"No","2017","no migration background","higher education","103","0.0740481039548877","0.0600698048593023","0.0880264030504732","2"
"No","2017","direct migration background","in school","","","","","2"
"No","2017","no migration background","higher vocational","19","","","","2"
"No","2017","indirect migration background","higher vocational","2","","","","2"
"No","2017","indirect migration background","higher education","3","","","","2"
"No","2017","direct migration background","inadequately","45","0.05953230439815","0.0355195508708637","0.0835450579254363","2"
"No","2017","direct migration background","general elemantary","35","0.124760761924393","0.0891079720196943","0.160413551829092","2"
"No","2017","direct migration background","middle vocational","48","0.0538897104638785","0.0344071044464361","0.0733723164813208","2"
"No","2017","no migration background","vocational + Abi","23","","","","2"
"No","2017","indirect migration background","vocational + Abi","3","","","","2"
"No","2017","direct migration background","vocational + Abi","11","","","","2"
"No","2017","direct migration background","higher vocational","2","","","","2"
"No","2017","direct migration background","higher education","39","0.0830868649828938","0.052161298676452","0.114012431289336","2"
"No","2017","indirect migration background","in school","3","","","","2"
"No","2017","indirect migration background","inadequately","","","","","2"
"No","2017","indirect migration background","general elemantary","8","","","","2"
"No","2017","indirect migration background","middle vocational","9","","","","2"
"No","2017","no migration background","general elemantary","35","0.0342346756800112","0.0214247525483268","0.0470445988116957","2"
"No","2017","no migration background","middle vocational","155","0.0383771725610857","0.0322138323216114","0.0445405128005601","2"
"No","2017","no migration background","in school","5","","","","2"
"No","2017","no migration background","inadequately","1","","","","2"
"Yes","2017","indirect migration background","higher vocational","18","","","","1"
"Yes","2017","indirect migration background","higher education","39","0.871141726697716","0.769815001269001","0.972468452126431","1"
"Yes","2017","indirect migration background","middle vocational","147","0.956959930987697","0.9251128854976","0.988806976477795","1"
"Yes","2017","indirect migration background","vocational + Abi","26","","","","1"
"Yes","2017","indirect migration background","inadequately","20","","","","1"
"Yes","2017","indirect migration background","general elemantary","61","0.972380851695296","0.933713281223798","1.01104842216679","1"
"Yes","2017","direct migration background","higher education","267","0.916913135017106","0.885987568710664","0.947838701323548","1"
"Yes","2017","indirect migration background","in school","5","","","","1"
"Yes","2017","no migration background","higher education","1245","0.925951896045112","0.911973596949527","0.939930195140698","1"
"Yes","2017","direct migration background","in school","6","","","","1"
"Yes","2017","direct migration background","inadequately","328","0.94046769560185","0.916454942074564","0.964480449129136","1"
"Yes","2017","direct migration background","general elemantary","295","0.875239238075607","0.839586448170908","0.910892027980306","1"
"Yes","2017","direct migration background","vocational + Abi","191","0.914099977529299","0.875457417153301","0.952742537905296","1"
"Yes","2017","direct migration background","higher vocational","29","","","","1"
"Yes","2017","no migration background","higher vocational","494","0.961886092542945","0.945317219554493","0.978454965531398","1"
"Yes","2017","direct migration background","middle vocational","468","0.946110289536122","0.926627683518679","0.965592895553564","1"
"Yes","2017","no migration background","in school","31","0.896013009199379","0.796301910066698","0.995724108332059","1"
"Yes","2017","no migration background","middle vocational","3577","0.961622827438914","0.95545948719944","0.967786167678389","1"
"Yes","2017","no migration background","vocational + Abi","330","0.944194317097008","0.920248445856204","0.968140188337812","1"
"Yes","2017","no migration background","inadequately","82","0.992725933676229","0.974444411364911","1.01100745598755","1"
"Yes","2017","no migration background","general elemantary","739","0.965765324319989","0.952955401188304","0.978575247451673","1"
"No","2018","no migration background","general elemantary","","","","","2"
"No","2018","no migration background","middle vocational","","","","","2"
"No","2018","no migration background","vocational + Abi","","","","","2"
"No","2018","no migration background","higher vocational","","","","","2"
"No","2018","no migration background","higher education","","","","","2"
"No","2018","direct migration background","in school","","","","","2"
"No","2018","indirect migration background","inadequately","","","","","2"
"No","2018","indirect migration background","general elemantary","","","","","2"
"No","2018","indirect migration background","middle vocational","","","","","2"
"No","2018","indirect migration background","vocational + Abi","","","","","2"
"No","2018","indirect migration background","higher vocational","","","","","2"
"No","2018","indirect migration background","higher education","","","","","2"
"No","2018","direct migration background","inadequately","9","","","","2"
"No","2018","direct migration background","general elemantary","8","","","","2"
"No","2018","direct migration background","middle vocational","2","","","","2"
"No","2018","direct migration background","vocational + Abi","","","","","2"
"No","2018","direct migration background","higher vocational","","","","","2"
"No","2018","direct migration background","higher education","2","","","","2"
"No","2018","indirect migration background","in school","","","","","2"
"No","2018","no migration background","in school","","","","","2"
"No","2018","no migration background","inadequately","","","","","2"
"Yes","2018","indirect migration background","higher vocational","","","","","1"
"Yes","2018","indirect migration background","higher education","","","","","1"
"Yes","2018","indirect migration background","middle vocational","","","","","1"
"Yes","2018","indirect migration background","vocational + Abi","","","","","1"
"Yes","2018","indirect migration background","inadequately","","","","","1"
"Yes","2018","indirect migration background","general elemantary","","","","","1"
"Yes","2018","direct migration background","higher education","6","","","","1"
"Yes","2018","indirect migration background","in school","","","","","1"
"Yes","2018","direct migration background","vocational + Abi","1","","","","1"
"Yes","2018","direct migration background","higher vocational","","","","","1"
"Yes","2018","no migration background","middle vocational","","","","","1"
"Yes","2018","no migration background","vocational + Abi","","","","","1"
"Yes","2018","no migration background","higher vocational","","","","","1"
"Yes","2018","no migration background","higher education","","","","","1"
"Yes","2018","direct migration background","general elemantary","11","","","","1"
"Yes","2018","direct migration background","middle vocational","10","","","","1"
"Yes","2018","no migration background","general elemantary","","","","","1"
"Yes","2018","direct migration background","in school","1","","","","1"
"Yes","2018","direct migration background","inadequately","32","0.772594563144908","0.644292863886582","0.900896262403234","1"
"Yes","2018","no migration background","in school","","","","","1"
"Yes","2018","no migration background","inadequately","","","","","1"
"No","2019","no migration background","in school","1","","","","2"
"No","2019","no migration background","inadequately","1","","","","2"
"No","2019","no migration background","general elemantary","31","0.0359791544971318","0.0222994478806022","0.0496588611136614","2"
"No","2019","no migration background","middle vocational","228","0.0509011959681089","0.0439026874626967","0.0578997044735211","2"
"No","2019","no migration background","vocational + Abi","36","0.0936538581185404","0.0659222506390609","0.12138546559802","2"
"No","2019","no migration background","higher vocational","26","","","","2"
"No","2019","no migration background","higher education","121","0.0715789335989847","0.058712120004625","0.0844457471933445","2"
"No","2019","direct migration background","in school","","","","","2"
"No","2019","direct migration background","inadequately","64","0.112530012921391","0.0829684866780215","0.142091539164761","2"
"No","2019","direct migration background","general elemantary","38","0.0543563403791689","0.0302574251068935","0.0784552556514442","2"
"No","2019","direct migration background","middle vocational","52","0.063953755805101","0.042593103914559","0.085314407695643","2"
"No","2019","direct migration background","vocational + Abi","20","","","","2"
"No","2019","direct migration background","higher vocational","3","","","","2"
"No","2019","direct migration background","higher education","56","0.0765802256073931","0.0483555598598322","0.104804891354954","2"
"No","2019","indirect migration background","in school","2","","","","2"
"No","2019","indirect migration background","inadequately","1","","","","2"
"No","2019","indirect migration background","general elemantary","5","","","","2"
"No","2019","indirect migration background","middle vocational","14","","","","2"
"No","2019","indirect migration background","vocational + Abi","3","","","","2"
"No","2019","indirect migration background","higher vocational","","","","","2"
"No","2019","indirect migration background","higher education","6","","","","2"
"Yes","2019","indirect migration background","higher vocational","18","","","","1"
"Yes","2019","indirect migration background","higher education","61","0.887558808400216","0.811915245124687","0.963202371675745","1"
"Yes","2019","indirect migration background","middle vocational","145","0.967177119867395","0.93948278882262","0.99487145091217","1"
"Yes","2019","indirect migration background","vocational + Abi","27","","","","1"
"Yes","2019","indirect migration background","inadequately","16","","","","1"
"Yes","2019","indirect migration background","general elemantary","45","0.833547170203456","0.730301042788493","0.936793297618419","1"
"Yes","2019","direct migration background","higher education","285","0.923419774392607","0.895195108645046","0.951644440140168","1"
"Yes","2019","indirect migration background","in school","6","","","","1"
"Yes","2019","direct migration background","vocational + Abi","170","0.932373510826652","0.896668869506957","0.968078152146348","1"
"Yes","2019","direct migration background","higher vocational","26","","","","1"
"Yes","2019","no migration background","in school","28","","","","1"
"Yes","2019","no migration background","inadequately","77","0.99503447620894","0.979435274010654","1.01063367840723","1"
"Yes","2019","no migration background","general elemantary","681","0.964020845502868","0.950341138886339","0.977700552119398","1"
"Yes","2019","no migration background","middle vocational","3561","0.949098804031891","0.942100295526479","0.956097312537303","1"
"Yes","2019","direct migration background","in school","3","","","","1"
"Yes","2019","direct migration background","general elemantary","302","0.945643659620831","0.921544744348556","0.969742574893107","1"
"Yes","2019","direct migration background","inadequately","375","0.887469987078609","0.857908460835239","0.917031513321979","1"
"Yes","2019","no migration background","vocational + Abi","388","0.90634614188146","0.87861453440198","0.934077749360939","1"
"Yes","2019","no migration background","higher vocational","490","0.940177692625806","0.919715140842113","0.960640244409499","1"
"Yes","2019","no migration background","higher education","1421","0.928421066401015","0.915554252806655","0.941287879995375","1"
"Yes","2019","direct migration background","middle vocational","452","0.936046244194899","0.914685592304357","0.957406896085441","1"
