"ple0040","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Yes","1985","Other degree","indirect migration background","1","","",""
"Yes","1985","no degree/no degree yet","no migration background","21","","",""
"Yes","1985","no degree/no degree yet","direct migration background","43","0.06013730946591","0.0441830086135838","0.0760916103182362"
"Yes","1985","no degree/no degree yet","indirect migration background","1","","",""
"No","1985","lower secondary degree","no migration background","4161","0.857080004410091","0.847169581577606","0.866990427242576"
"No","1985","lower secondary degree","direct migration background","528","0.87537393951921","0.848163151723604","0.902584727314816"
"No","1985","lower secondary degree","indirect migration background","75","0.889266168671644","0.819175730201994","0.959356607141295"
"No","1985","secondary school degree","no migration background","1572","0.910107132470157","0.896522445258886","0.923691819681428"
"No","1985","secondary school degree","direct migration background","131","0.892030683241404","0.840623459978682","0.943437906504126"
"No","1985","secondary school degree","indirect migration background","30","1","1","1"
"No","1985","college entrance qualification","no migration background","1019","0.906702663476117","0.889592519257316","0.923812807694919"
"No","1985","college entrance qualification","direct migration background","109","0.958457010697811","0.921501920145706","0.995412101249917"
"No","1985","college entrance qualification","indirect migration background","7","","",""
"No","1985","Other degree","no migration background","33","0.755343916833792","0.625334795505996","0.885353038161588"
"No","1985","Other degree","direct migration background","1124","0.953943635075872","0.941938257329385","0.965949012822358"
"No","1985","Other degree","indirect migration background","6","","",""
"No","1985","no degree/no degree yet","no migration background","204","0.902704180825627","0.863980498527943","0.941427863123312"
"No","1985","no degree/no degree yet","direct migration background","810","0.93986269053409","0.923908389681764","0.955816991386416"
"No","1985","no degree/no degree yet","indirect migration background","15","","",""
"Yes","1986","lower secondary degree","no migration background","3","","",""
"Yes","1986","lower secondary degree","direct migration background","","","",""
"Yes","1986","lower secondary degree","indirect migration background","","","",""
"Yes","1986","secondary school degree","no migration background","2","","",""
"Yes","1986","secondary school degree","direct migration background","","","",""
"Yes","1986","secondary school degree","indirect migration background","","","",""
"Yes","1986","college entrance qualification","no migration background","","","",""
"Yes","1986","college entrance qualification","direct migration background","","","",""
"Yes","1986","college entrance qualification","indirect migration background","","","",""
"Yes","1986","Other degree","no migration background","","","",""
"Yes","1986","Other degree","direct migration background","","","",""
"Yes","1986","Other degree","indirect migration background","","","",""
"Yes","1986","no degree/no degree yet","no migration background","2","","",""
"Yes","1986","no degree/no degree yet","direct migration background","1","","",""
"Yes","1986","no degree/no degree yet","indirect migration background","","","",""
"No","1986","lower secondary degree","no migration background","143","0.987828665298979","0.970042530556821","1.00561480004114"
"No","1986","lower secondary degree","direct migration background","47","1","1","1"
"No","1986","lower secondary degree","indirect migration background","9","","",""
"No","1986","secondary school degree","no migration background","75","0.9808711123279","0.950275893833102","1.0114663308227"
"No","1986","secondary school degree","direct migration background","14","","",""
"No","1986","secondary school degree","indirect migration background","1","","",""
"No","1986","college entrance qualification","no migration background","32","1","1","1"
"No","1986","college entrance qualification","direct migration background","2","","",""
"No","1986","college entrance qualification","indirect migration background","","","",""
"No","1986","Other degree","no migration background","2","","",""
"No","1986","Other degree","direct migration background","20","","",""
"No","1986","Other degree","indirect migration background","","","",""
"No","1986","no degree/no degree yet","no migration background","70","0.97420769893174","0.937593236161577","1.0108221617019"
"No","1986","no degree/no degree yet","direct migration background","43","0.987708066374449","0.955150933178327","1.02026519957057"
"No","1986","no degree/no degree yet","indirect migration background","9","","",""
"Yes","1987","lower secondary degree","no migration background","565","0.141785109972731","0.131460429334373","0.152109790611088"
"Yes","1987","lower secondary degree","direct migration background","42","0.142506959849917","0.114720728914086","0.170293190785749"
"Yes","1987","lower secondary degree","indirect migration background","5","","",""
"Yes","1987","secondary school degree","no migration background","122","0.0918075745387887","0.0778324926396076","0.10578265643797"
"Yes","1987","secondary school degree","direct migration background","13","","",""
"Yes","1987","secondary school degree","indirect migration background","1","","",""
"Yes","1987","college entrance qualification","no migration background","84","0.086011188326366","0.0694495862678229","0.102572790384909"
"Yes","1987","college entrance qualification","direct migration background","7","","",""
"Yes","1987","college entrance qualification","indirect migration background","","","",""
"Yes","1987","Other degree","no migration background","13","","",""
"Yes","1987","Other degree","direct migration background","55","0.0543501733901133","0.0408791905183396","0.067821156261887"
"Yes","1987","Other degree","indirect migration background","","","",""
"Yes","1987","no degree/no degree yet","no migration background","22","","",""
"Yes","1987","no degree/no degree yet","direct migration background","49","0.0583300139457921","0.0417654378847849","0.0748945900067993"
"Yes","1987","no degree/no degree yet","indirect migration background","2","","",""
"No","1987","lower secondary degree","no migration background","3820","0.858214890027269","0.847890209388911","0.868539570665627"
"No","1987","lower secondary degree","direct migration background","566","0.857493040150083","0.829706809214251","0.885279271085914"
"No","1987","lower secondary degree","indirect migration background","85","0.792820750820603","0.709089521391311","0.876551980249894"
"No","1987","secondary school degree","no migration background","1518","0.908192425461211","0.89421734356203","0.922167507360392"
"No","1987","secondary school degree","direct migration background","141","0.878823388698789","0.827282970803519","0.930363806594058"
"No","1987","secondary school degree","indirect migration background","32","0.997403511248567","0.980040710148545","1.01476631234859"
"No","1987","college entrance qualification","no migration background","1017","0.913988811673634","0.897427209615091","0.930550413732177"
"No","1987","college entrance qualification","direct migration background","107","0.920446170182395","0.870772596141573","0.970119744223217"
"No","1987","college entrance qualification","indirect migration background","16","","",""
"No","1987","Other degree","no migration background","34","0.709112557226209","0.57926934922026","0.838955765232158"
"No","1987","Other degree","direct migration background","1033","0.945649826609887","0.932178843738113","0.95912080948166"
"No","1987","Other degree","indirect migration background","6","","",""
"No","1987","no degree/no degree yet","no migration background","189","0.877955651375203","0.833788235589606","0.9221230671608"
"No","1987","no degree/no degree yet","direct migration background","720","0.941669986054208","0.925105409993201","0.958234562115215"
"No","1987","no degree/no degree yet","indirect migration background","17","","",""
"Yes","1988","lower secondary degree","no migration background","596","0.160305670864652","0.14914188682297","0.171469454906333"
"Yes","1988","lower secondary degree","direct migration background","51","0.157286831627116","0.128489650521738","0.186084012732493"
"Yes","1988","lower secondary degree","indirect migration background","6","","",""
"Yes","1988","secondary school degree","no migration background","121","0.0970493623597046","0.0823784181922962","0.111720306527113"
"Yes","1988","secondary school degree","direct migration background","11","","",""
"Yes","1988","secondary school degree","indirect migration background","1","","",""
"Yes","1988","college entrance qualification","no migration background","84","0.0940098941987946","0.076306915326003","0.111712873071586"
"Yes","1988","college entrance qualification","direct migration background","5","","",""
"Yes","1988","college entrance qualification","indirect migration background","","","",""
"Yes","1988","Other degree","no migration background","14","","",""
"Yes","1988","Other degree","direct migration background","76","0.0778508472793472","0.0613836430363673","0.0943180515223271"
"Yes","1988","Other degree","indirect migration background","1","","",""
"Yes","1988","no degree/no degree yet","no migration background","16","","",""
"Yes","1988","no degree/no degree yet","direct migration background","53","0.0752691797397126","0.0557111203310573","0.0948272391483679"
"Yes","1988","no degree/no degree yet","indirect migration background","3","","",""
"No","1988","lower secondary degree","no migration background","3553","0.839694329135348","0.828530545093667","0.85085811317703"
"No","1988","lower secondary degree","direct migration background","563","0.842713168372884","0.813915987267507","0.871510349478262"
"No","1988","lower secondary degree","indirect migration background","99","0.810912959096653","0.73601474804863","0.885811170144676"
"No","1988","secondary school degree","no migration background","1443","0.902950637640295","0.888279693472887","0.917621581807704"
"No","1988","secondary school degree","direct migration background","141","0.878608065118216","0.826689963195216","0.930526167041215"
"No","1988","secondary school degree","indirect migration background","44","0.983674213676091","0.94664840679949","1.02070002055269"
"No","1988","college entrance qualification","no migration background","960","0.905990105801205","0.888287126928414","0.923693084673997"
"No","1988","college entrance qualification","direct migration background","105","0.923945474075729","0.874407590123222","0.973483358028236"
"No","1988","college entrance qualification","indirect migration background","21","","",""
"No","1988","Other degree","no migration background","28","","",""
"No","1988","Other degree","direct migration background","941","0.922149152720653","0.905681948477673","0.938616356963633"
"No","1988","Other degree","indirect migration background","10","","",""
"No","1988","no degree/no degree yet","no migration background","165","0.898767923687493","0.854824725870934","0.942711121504052"
"No","1988","no degree/no degree yet","direct migration background","646","0.924730820260287","0.905172760851632","0.944288879668943"
"No","1988","no degree/no degree yet","indirect migration background","25","","",""
"Yes","1989","lower secondary degree","no migration background","599","0.17223525897266","0.160427245379998","0.184043272565323"
"Yes","1989","lower secondary degree","direct migration background","44","0.144959070031123","0.116765450860551","0.173152689201695"
"Yes","1989","lower secondary degree","indirect migration background","6","","",""
"Yes","1989","secondary school degree","no migration background","113","0.0968324026722745","0.0818915848904277","0.111773220454121"
"Yes","1989","secondary school degree","direct migration background","12","","",""
"Yes","1989","secondary school degree","indirect migration background","1","","",""
"Yes","1989","college entrance qualification","no migration background","84","0.0923758389057313","0.0749116526766736","0.109840025134789"
"Yes","1989","college entrance qualification","direct migration background","6","","",""
"Yes","1989","college entrance qualification","indirect migration background","","","",""
"Yes","1989","Other degree","no migration background","12","","",""
"Yes","1989","Other degree","direct migration background","65","0.065416966903644","0.0499284122251687","0.0809055215821194"
"Yes","1989","Other degree","indirect migration background","","","",""
"Yes","1989","no degree/no degree yet","no migration background","20","","",""
"Yes","1989","no degree/no degree yet","direct migration background","55","0.0794957035940915","0.0589666034741648","0.100024803714018"
"Yes","1989","no degree/no degree yet","indirect migration background","2","","",""
"No","1989","lower secondary degree","no migration background","3329","0.82776474102734","0.815956727434677","0.839572754620002"
"No","1989","lower secondary degree","direct migration background","555","0.855040929968877","0.826847310798305","0.883234549139449"
"No","1989","lower secondary degree","indirect migration background","115","0.817985625503493","0.749234298429715","0.88673695257727"
"No","1989","secondary school degree","no migration background","1392","0.903167597327726","0.888226779545879","0.918108415109572"
"No","1989","secondary school degree","direct migration background","138","0.87454022389756","0.821531834330434","0.927548613464685"
"No","1989","secondary school degree","indirect migration background","50","0.983189380564079","0.947905734999669","1.01847302612849"
"No","1989","college entrance qualification","no migration background","972","0.907624161094269","0.890159974865211","0.925088347323326"
"No","1989","college entrance qualification","direct migration background","115","0.920283599109546","0.872023291220096","0.968543906998996"
"No","1989","college entrance qualification","indirect migration background","23","","",""
"No","1989","Other degree","no migration background","27","","",""
"No","1989","Other degree","direct migration background","914","0.934583033096356","0.919094478417881","0.950071587774831"
"No","1989","Other degree","indirect migration background","11","","",""
"No","1989","no degree/no degree yet","no migration background","158","0.881045554647864","0.833487113594416","0.928603995701313"
"No","1989","no degree/no degree yet","direct migration background","612","0.920504296405908","0.899975196285982","0.941033396525835"
"No","1989","no degree/no degree yet","indirect migration background","38","0.970210005739226","0.917525103355046","1.02289490812341"
"Yes","1990","lower secondary degree","no migration background","","","",""
"Yes","1990","lower secondary degree","direct migration background","","","",""
"Yes","1990","lower secondary degree","indirect migration background","","","",""
"Yes","1990","secondary school degree","no migration background","","","",""
"Yes","1990","secondary school degree","direct migration background","","","",""
"Yes","1990","secondary school degree","indirect migration background","","","",""
"Yes","1990","college entrance qualification","no migration background","","","",""
"Yes","1990","college entrance qualification","direct migration background","","","",""
"Yes","1990","college entrance qualification","indirect migration background","","","",""
"Yes","1990","Other degree","no migration background","","","",""
"Yes","1990","Other degree","direct migration background","","","",""
"Yes","1990","Other degree","indirect migration background","","","",""
"Yes","1990","no degree/no degree yet","no migration background","","","",""
"Yes","1990","no degree/no degree yet","direct migration background","","","",""
"Yes","1990","no degree/no degree yet","indirect migration background","","","",""
"No","1990","lower secondary degree","no migration background","","","",""
"No","1990","lower secondary degree","direct migration background","","","",""
"No","1990","lower secondary degree","indirect migration background","","","",""
"No","1990","secondary school degree","no migration background","","","",""
"No","1990","secondary school degree","direct migration background","","","",""
"No","1990","secondary school degree","indirect migration background","","","",""
"No","1990","college entrance qualification","no migration background","","","",""
"No","1990","college entrance qualification","direct migration background","","","",""
"No","1990","college entrance qualification","indirect migration background","","","",""
"No","1990","Other degree","no migration background","","","",""
"No","1990","Other degree","direct migration background","","","",""
"No","1990","Other degree","indirect migration background","","","",""
"No","1990","no degree/no degree yet","no migration background","","","",""
"No","1990","no degree/no degree yet","direct migration background","","","",""
"No","1990","no degree/no degree yet","indirect migration background","","","",""
"Yes","1991","lower secondary degree","no migration background","592","0.180004537342527","0.167646967682904","0.192362107002151"
"Yes","1991","lower secondary degree","direct migration background","51","0.16815429248769","0.137558090890732","0.198750494084649"
"Yes","1991","lower secondary degree","indirect migration background","3","","",""
"Yes","1991","secondary school degree","no migration background","117","0.101081200853887","0.0857135918663051","0.116448809841468"
"Yes","1991","secondary school degree","direct migration background","12","","",""
"Yes","1991","secondary school degree","indirect migration background","","","",""
"Yes","1991","college entrance qualification","no migration background","86","0.092436102839763","0.0751859367112373","0.109686268968289"
"Yes","1991","college entrance qualification","direct migration background","6","","",""
"Yes","1991","college entrance qualification","indirect migration background","1","","",""
"Yes","1991","Other degree","no migration background","13","","",""
"Yes","1991","Other degree","direct migration background","75","0.0804012988131129","0.062962950028658","0.0978396475975679"
"Yes","1991","Other degree","indirect migration background","","","",""
"Yes","1991","no degree/no degree yet","no migration background","20","","",""
"Yes","1991","no degree/no degree yet","direct migration background","59","0.100018989932215","0.076209994121936","0.123827985742494"
"Yes","1991","no degree/no degree yet","indirect migration background","4","","",""
"No","1991","lower secondary degree","no migration background","3121","0.819995462657473","0.80763789299785","0.832353032317096"
"No","1991","lower secondary degree","direct migration background","523","0.831845707512309","0.801249505915351","0.862441909109268"
"No","1991","lower secondary degree","indirect migration background","153","0.901827177109517","0.855135111103083","0.94851924311595"
"No","1991","secondary school degree","no migration background","1361","0.898918799146114","0.883551190158532","0.914286408133695"
"No","1991","secondary school degree","direct migration background","141","0.888744721728464","0.838919274565459","0.938570168891469"
"No","1991","secondary school degree","indirect migration background","66","1","1","1"
"No","1991","college entrance qualification","no migration background","997","0.907563897160237","0.890313731031711","0.924814063288763"
"No","1991","college entrance qualification","direct migration background","114","0.915313710313142","0.865499986938922","0.965127433687363"
"No","1991","college entrance qualification","indirect migration background","35","0.978036883563756","0.930160488810869","1.02591327831664"
"No","1991","Other degree","no migration background","27","","",""
"No","1991","Other degree","direct migration background","859","0.919598701186887","0.902160352402432","0.937037049971342"
"No","1991","Other degree","indirect migration background","15","","",""
"No","1991","no degree/no degree yet","no migration background","141","0.872246025220117","0.820682587599882","0.923809462840353"
"No","1991","no degree/no degree yet","direct migration background","551","0.899981010067785","0.876172014257506","0.923790005878064"
"No","1991","no degree/no degree yet","indirect migration background","47","0.946837926366028","0.885263300442437","1.00841255228962"
"Yes","1992","lower secondary degree","no migration background","757","0.17729206209886","0.166670986489394","0.187913137708326"
"Yes","1992","lower secondary degree","direct migration background","64","0.169027415853229","0.139831765108054","0.198223066598403"
"Yes","1992","lower secondary degree","indirect migration background","4","","",""
"Yes","1992","secondary school degree","no migration background","210","0.0866999784465919","0.0771353413870289","0.096264615506155"
"Yes","1992","secondary school degree","direct migration background","16","","",""
"Yes","1992","secondary school degree","indirect migration background","1","","",""
"Yes","1992","college entrance qualification","no migration background","109","0.0901535776433453","0.0759139670612801","0.10439318822541"
"Yes","1992","college entrance qualification","direct migration background","7","","",""
"Yes","1992","college entrance qualification","indirect migration background","1","","",""
"Yes","1992","Other degree","no migration background","18","","",""
"Yes","1992","Other degree","direct migration background","90","0.111374959597181","0.0907181953860067","0.132031723808356"
"Yes","1992","Other degree","indirect migration background","1","","",""
"Yes","1992","no degree/no degree yet","no migration background","21","","",""
"Yes","1992","no degree/no degree yet","direct migration background","63","0.133330208753681","0.105641677556024","0.161018739951337"
"Yes","1992","no degree/no degree yet","indirect migration background","5","","",""
"No","1992","lower secondary degree","no migration background","4210","0.82270793790114","0.812086862291674","0.833329013510606"
"No","1992","lower secondary degree","direct migration background","569","0.830972584146771","0.801776933401597","0.860168234891946"
"No","1992","lower secondary degree","indirect migration background","174","0.916975762823355","0.876441762630843","0.957509763015867"
"No","1992","secondary school degree","no migration background","3115","0.913300021553408","0.903735384493845","0.922864658612971"
"No","1992","secondary school degree","direct migration background","160","0.87980896985426","0.831766870332664","0.927851069375856"
"No","1992","secondary school degree","indirect migration background","81","0.960706925934476","0.918654153883166","1.00275969798579"
"No","1992","college entrance qualification","no migration background","1445","0.909846422356655","0.89560681177459","0.92408603293872"
"No","1992","college entrance qualification","direct migration background","142","0.916786276371382","0.872437005242122","0.961135547500643"
"No","1992","college entrance qualification","indirect migration background","34","0.972211582588688","0.917758010884776","1.0266651542926"
"No","1992","Other degree","no migration background","61","0.752842481177963","0.657722114137216","0.847962848218709"
"No","1992","Other degree","direct migration background","801","0.888625040402819","0.867968276191644","0.909281804613993"
"No","1992","Other degree","indirect migration background","15","","",""
"No","1992","no degree/no degree yet","no migration background","183","0.872532541665075","0.826768593290246","0.918296490039904"
"No","1992","no degree/no degree yet","direct migration background","516","0.866669791246319","0.838981260048663","0.894358322443976"
"No","1992","no degree/no degree yet","indirect migration background","66","0.953451809458571","0.904449145325424","1.00245447359172"
"Yes","1993","lower secondary degree","no migration background","","","",""
"Yes","1993","lower secondary degree","direct migration background","","","",""
"Yes","1993","lower secondary degree","indirect migration background","","","",""
"Yes","1993","secondary school degree","no migration background","","","",""
"Yes","1993","secondary school degree","direct migration background","","","",""
"Yes","1993","secondary school degree","indirect migration background","","","",""
"Yes","1993","college entrance qualification","no migration background","","","",""
"Yes","1993","college entrance qualification","direct migration background","","","",""
"Yes","1993","college entrance qualification","indirect migration background","","","",""
"Yes","1993","Other degree","no migration background","","","",""
"Yes","1993","Other degree","direct migration background","","","",""
"Yes","1993","Other degree","indirect migration background","","","",""
"Yes","1993","no degree/no degree yet","no migration background","","","",""
"Yes","1993","no degree/no degree yet","direct migration background","","","",""
"Yes","1993","no degree/no degree yet","indirect migration background","","","",""
"No","1993","lower secondary degree","no migration background","","","",""
"No","1993","lower secondary degree","direct migration background","","","",""
"No","1993","lower secondary degree","indirect migration background","","","",""
"No","1993","secondary school degree","no migration background","","","",""
"No","1993","secondary school degree","direct migration background","","","",""
"No","1993","secondary school degree","indirect migration background","","","",""
"No","1993","college entrance qualification","no migration background","","","",""
"No","1993","college entrance qualification","direct migration background","","","",""
"No","1993","college entrance qualification","indirect migration background","","","",""
"No","1993","Other degree","no migration background","","","",""
"No","1993","Other degree","direct migration background","","","",""
"No","1993","Other degree","indirect migration background","","","",""
"No","1993","no degree/no degree yet","no migration background","","","",""
"No","1993","no degree/no degree yet","direct migration background","","","",""
"No","1993","no degree/no degree yet","indirect migration background","","","",""
"Yes","1994","lower secondary degree","no migration background","706","0.17458103190717","0.163680756117227","0.185481307697112"
"Yes","1994","lower secondary degree","direct migration background","67","0.175166908923858","0.144469655844373","0.205864162003342"
"Yes","1994","lower secondary degree","indirect migration background","5","","",""
"Yes","1994","secondary school degree","no migration background","190","0.0837598034802969","0.074212063600089","0.0933075433605047"
"Yes","1994","secondary school degree","direct migration background","21","","",""
"Yes","1994","secondary school degree","indirect migration background","","","",""
"Yes","1994","college entrance qualification","no migration background","95","0.0852248593083159","0.0716156339867478","0.098834084629884"
"Yes","1994","college entrance qualification","direct migration background","10","","",""
"Yes","1994","college entrance qualification","indirect migration background","2","","",""
"Yes","1994","Other degree","no migration background","12","","",""
"Yes","1994","Other degree","direct migration background","99","0.1318378383154","0.108582466814268","0.155093209816533"
"Yes","1994","Other degree","indirect migration background","1","","",""
"Yes","1994","no degree/no degree yet","no migration background","15","","",""
"Yes","1994","no degree/no degree yet","direct migration background","52","0.101913626873696","0.0759854232513909","0.127841830496002"
"Yes","1994","no degree/no degree yet","indirect migration background","3","","",""
"No","1994","lower secondary degree","no migration background","3953","0.82541896809283","0.814518692302888","0.836319243882773"
"No","1994","lower secondary degree","direct migration background","522","0.824833091076142","0.794135837996658","0.855530344155627"
"No","1994","lower secondary degree","indirect migration background","187","0.905202260490806","0.863767075479611","0.946637445502002"
"No","1994","secondary school degree","no migration background","3044","0.916240196519703","0.906692456639495","0.925787936399911"
"No","1994","secondary school degree","direct migration background","137","0.81832482665453","0.758203271933792","0.878446381375269"
"No","1994","secondary school degree","indirect migration background","111","1","1","1"
"No","1994","college entrance qualification","no migration background","1522","0.914775140691684","0.901165915370116","0.928384366013252"
"No","1994","college entrance qualification","direct migration background","136","0.887418211540462","0.836147434037795","0.938688989043129"
"No","1994","college entrance qualification","indirect migration background","50","0.979103614755368","0.940226293856805","1.01798093565393"
"No","1994","Other degree","no migration background","54","0.798113939097119","0.701272387663398","0.894955490530841"
"No","1994","Other degree","direct migration background","714","0.868162161684599","0.844906790183467","0.891417533185732"
"No","1994","Other degree","indirect migration background","12","","",""
"No","1994","no degree/no degree yet","no migration background","210","0.909761885345732","0.872323620911036","0.947200149780429"
"No","1994","no degree/no degree yet","direct migration background","471","0.898086373126304","0.872158169503998","0.924014576748609"
"No","1994","no degree/no degree yet","indirect migration background","70","0.9708116473331","0.932196389183976","1.00942690548222"
"Yes","1995","lower secondary degree","no migration background","728","0.18893234623872","0.177541777712755","0.200322914764684"
"Yes","1995","lower secondary degree","direct migration background","73","0.181686361386153","0.151384175560291","0.211988547212015"
"Yes","1995","lower secondary degree","indirect migration background","6","","",""
"Yes","1995","secondary school degree","no migration background","207","0.0901446583893214","0.080300110420873","0.0999892063577699"
"Yes","1995","secondary school degree","direct migration background","18","","",""
"Yes","1995","secondary school degree","indirect migration background","","","",""
"Yes","1995","college entrance qualification","no migration background","102","0.0884021962207058","0.0747047601772097","0.102099632264202"
"Yes","1995","college entrance qualification","direct migration background","11","","",""
"Yes","1995","college entrance qualification","indirect migration background","1","","",""
"Yes","1995","Other degree","no migration background","12","","",""
"Yes","1995","Other degree","direct migration background","105","0.0793548069436061","0.0632866493097319","0.0954229645774803"
"Yes","1995","Other degree","indirect migration background","1","","",""
"Yes","1995","no degree/no degree yet","no migration background","15","","",""
"Yes","1995","no degree/no degree yet","direct migration background","59","0.108303708076376","0.0822133533834436","0.134394062769309"
"Yes","1995","no degree/no degree yet","indirect migration background","4","","",""
"No","1995","lower secondary degree","no migration background","3809","0.81106765376128","0.799677085235316","0.822458222287245"
"No","1995","lower secondary degree","direct migration background","549","0.818313638613847","0.788011452787985","0.848615824439709"
"No","1995","lower secondary degree","indirect migration background","181","0.892326505641493","0.84789985340727","0.936753157875716"
"No","1995","secondary school degree","no migration background","3044","0.909855341610678","0.90001079364223","0.919699889579127"
"No","1995","secondary school degree","direct migration background","170","0.844740168124772","0.792972298264615","0.896508037984929"
"No","1995","secondary school degree","indirect migration background","120","1","1","1"
"No","1995","college entrance qualification","no migration background","1548","0.911597803779294","0.897900367735798","0.92529523982279"
"No","1995","college entrance qualification","direct migration background","185","0.894265861173606","0.851217066368466","0.937314655978745"
"No","1995","college entrance qualification","indirect migration background","59","0.993150456510429","0.972281016161499","1.01401989685936"
"No","1995","Other degree","no migration background","58","0.808476852505028","0.716295409718128","0.900658295291928"
"No","1995","Other degree","direct migration background","982","0.920645193056394","0.90457703542252","0.936713350690268"
"No","1995","Other degree","indirect migration background","14","","",""
"No","1995","no degree/no degree yet","no migration background","230","0.906609112441003","0.87017339376379","0.943044831118215"
"No","1995","no degree/no degree yet","direct migration background","486","0.891696291923624","0.865605937230691","0.917786646616557"
"No","1995","no degree/no degree yet","indirect migration background","62","0.935363366364781","0.876042748418406","0.994683984311156"
"Yes","1996","lower secondary degree","no migration background","761","0.19777423765113","0.186089494780528","0.209458980521732"
"Yes","1996","lower secondary degree","direct migration background","73","0.190505946232669","0.159291373061911","0.221720519403427"
"Yes","1996","lower secondary degree","indirect migration background","4","","",""
"Yes","1996","secondary school degree","no migration background","206","0.0858555797151042","0.076263748251941","0.0954474111782673"
"Yes","1996","secondary school degree","direct migration background","19","","",""
"Yes","1996","secondary school degree","indirect migration background","","","",""
"Yes","1996","college entrance qualification","no migration background","97","0.0796117873932188","0.0665900702235733","0.0926335045628643"
"Yes","1996","college entrance qualification","direct migration background","9","","",""
"Yes","1996","college entrance qualification","indirect migration background","3","","",""
"Yes","1996","Other degree","no migration background","11","","",""
"Yes","1996","Other degree","direct migration background","102","0.0914937361894465","0.0737394583228376","0.109248014056055"
"Yes","1996","Other degree","indirect migration background","2","","",""
"Yes","1996","no degree/no degree yet","no migration background","15","","",""
"Yes","1996","no degree/no degree yet","direct migration background","56","0.11298943689005","0.0852127056840607","0.140766168096039"
"Yes","1996","no degree/no degree yet","indirect migration background","2","","",""
"No","1996","lower secondary degree","no migration background","3703","0.80222576234887","0.790541019478268","0.813910505219472"
"No","1996","lower secondary degree","direct migration background","535","0.809494053767331","0.778279480596573","0.840708626938089"
"No","1996","lower secondary degree","indirect migration background","196","0.93520042025537","0.901083365343963","0.969317475166776"
"No","1996","secondary school degree","no migration background","3071","0.914144420284896","0.904552588821733","0.923736251748059"
"No","1996","secondary school degree","direct migration background","158","0.826272405074454","0.770456562384093","0.882088247764816"
"No","1996","secondary school degree","indirect migration background","130","1","1","1"
