"plh0206i06","year","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"5 on scale 1-7","2005","general elemantary","506","0.208111277751536","0.191822340204776","0.224400215298297","5"
"5 on scale 1-7","2005","vocational + Abi","275","0.236288969218315","0.211509763818063","0.261068174618568","5"
"5 on scale 1-7","2005","higher vocational","370","0.241205037648492","0.219955025083549","0.262455050213435","5"
"6 on scale 1-7","2005","higher education","1324","0.310981220773776","0.296919855276737","0.325042586270815","6"
"6 on scale 1-7","2005","middle vocational","2620","0.248437206603459","0.240068725111593","0.256805688095325","6"
"6 on scale 1-7","2005","vocational + Abi","318","0.267693658485247","0.241867098754981","0.293520218215513","6"
"6 on scale 1-7","2005","higher vocational","406","0.253719692014966","0.232105855431679","0.275333528598254","6"
"6 on scale 1-7","2005","inadequately","39","0.18695737758616","0.136788768660201","0.23712598651212","6"
"6 on scale 1-7","2005","in school","161","0.255305266682557","0.221655096739639","0.288955436625474","6"
"6 on scale 1-7","2005","general elemantary","513","0.210402454881378","0.194047808156869","0.226757101605888","6"
"7 Strongly agree","2005","higher education","1025","0.252462636124564","0.239266101722556","0.265659170526573","7"
"7 Strongly agree","2005","vocational + Abi","241","0.229451363853604","0.204924248713324","0.253978478993885","7"
"7 Strongly agree","2005","middle vocational","2498","0.250524689671734","0.242132802483893","0.258916576859575","7"
"7 Strongly agree","2005","higher vocational","374","0.232973695896785","0.211976448837207","0.253970942956364","7"
"7 Strongly agree","2005","in school","103","0.167406693102751","0.13859484608387","0.196218540121633","7"
"7 Strongly agree","2005","inadequately","62","0.282476985039794","0.224545648118856","0.340408321960732","7"
"7 Strongly agree","2005","general elemantary","576","0.243117945173739","0.225905780841425","0.260330109506052","7"
"1 Strongly disagree","2006","vocational + Abi","","","","","1"
"1 Strongly disagree","2006","higher vocational","","","","","1"
"1 Strongly disagree","2006","higher education","","","","","1"
"1 Strongly disagree","2006","in school","","","","","1"
"1 Strongly disagree","2006","inadequately","","","","","1"
"1 Strongly disagree","2006","general elemantary","","","","","1"
"1 Strongly disagree","2006","middle vocational","","","","","1"
"2 on scale 1-7 ","2006","middle vocational","","","","","2"
"2 on scale 1-7 ","2006","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2006","higher education","","","","","2"
"2 on scale 1-7 ","2006","general elemantary","","","","","2"
"2 on scale 1-7 ","2006","higher vocational","","","","","2"
"2 on scale 1-7 ","2006","in school","","","","","2"
"2 on scale 1-7 ","2006","inadequately","","","","","2"
"3 on scale 1-7 ","2006","higher education","","","","","3"
"3 on scale 1-7 ","2006","in school","","","","","3"
"3 on scale 1-7 ","2006","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2006","higher vocational","","","","","3"
"3 on scale 1-7 ","2006","inadequately","","","","","3"
"3 on scale 1-7 ","2006","middle vocational","","","","","3"
"3 on scale 1-7 ","2006","general elemantary","","","","","3"
"4 on scale 1-7","2006","higher education","","","","","4"
"4 on scale 1-7","2006","middle vocational","","","","","4"
"4 on scale 1-7","2006","vocational + Abi","","","","","4"
"4 on scale 1-7","2006","in school","","","","","4"
"4 on scale 1-7","2006","inadequately","","","","","4"
"4 on scale 1-7","2006","general elemantary","","","","","4"
"4 on scale 1-7","2006","higher vocational","","","","","4"
"5 on scale 1-7","2006","higher education","","","","","5"
"5 on scale 1-7","2006","in school","","","","","5"
"5 on scale 1-7","2006","vocational + Abi","","","","","5"
"5 on scale 1-7","2006","higher vocational","","","","","5"
"5 on scale 1-7","2006","middle vocational","","","","","5"
"5 on scale 1-7","2006","inadequately","","","","","5"
"5 on scale 1-7","2006","general elemantary","","","","","5"
"6 on scale 1-7","2006","middle vocational","","","","","6"
"6 on scale 1-7","2006","higher education","","","","","6"
"6 on scale 1-7","2006","in school","","","","","6"
"6 on scale 1-7","2006","inadequately","","","","","6"
"6 on scale 1-7","2006","general elemantary","","","","","6"
"6 on scale 1-7","2006","vocational + Abi","","","","","6"
"6 on scale 1-7","2006","higher vocational","","","","","6"
"7 Strongly agree","2006","vocational + Abi","","","","","7"
"7 Strongly agree","2006","higher education","","","","","7"
"7 Strongly agree","2006","middle vocational","","","","","7"
"7 Strongly agree","2006","higher vocational","","","","","7"
"7 Strongly agree","2006","in school","","","","","7"
"7 Strongly agree","2006","inadequately","","","","","7"
"7 Strongly agree","2006","general elemantary","","","","","7"
"1 Strongly disagree","2007","vocational + Abi","","","","","1"
"1 Strongly disagree","2007","higher vocational","","","","","1"
"1 Strongly disagree","2007","higher education","","","","","1"
"1 Strongly disagree","2007","in school","","","","","1"
"1 Strongly disagree","2007","inadequately","","","","","1"
"1 Strongly disagree","2007","general elemantary","","","","","1"
"1 Strongly disagree","2007","middle vocational","","","","","1"
"2 on scale 1-7 ","2007","middle vocational","","","","","2"
"2 on scale 1-7 ","2007","higher education","","","","","2"
"2 on scale 1-7 ","2007","general elemantary","","","","","2"
"2 on scale 1-7 ","2007","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2007","higher vocational","","","","","2"
"2 on scale 1-7 ","2007","inadequately","","","","","2"
"2 on scale 1-7 ","2007","in school","","","","","2"
"3 on scale 1-7 ","2007","higher education","","","","","3"
"3 on scale 1-7 ","2007","higher vocational","","","","","3"
"3 on scale 1-7 ","2007","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2007","in school","","","","","3"
"3 on scale 1-7 ","2007","inadequately","","","","","3"
"3 on scale 1-7 ","2007","middle vocational","","","","","3"
"3 on scale 1-7 ","2007","general elemantary","","","","","3"
"4 on scale 1-7","2007","middle vocational","","","","","4"
"4 on scale 1-7","2007","higher education","","","","","4"
"4 on scale 1-7","2007","vocational + Abi","","","","","4"
"4 on scale 1-7","2007","in school","","","","","4"
"4 on scale 1-7","2007","inadequately","","","","","4"
"4 on scale 1-7","2007","general elemantary","","","","","4"
"4 on scale 1-7","2007","higher vocational","","","","","4"
"5 on scale 1-7","2007","higher education","","","","","5"
"5 on scale 1-7","2007","in school","","","","","5"
"5 on scale 1-7","2007","vocational + Abi","","","","","5"
"5 on scale 1-7","2007","higher vocational","","","","","5"
"5 on scale 1-7","2007","inadequately","","","","","5"
"5 on scale 1-7","2007","middle vocational","","","","","5"
"5 on scale 1-7","2007","general elemantary","","","","","5"
"6 on scale 1-7","2007","middle vocational","","","","","6"
"6 on scale 1-7","2007","vocational + Abi","","","","","6"
"6 on scale 1-7","2007","higher education","","","","","6"
"6 on scale 1-7","2007","inadequately","","","","","6"
"6 on scale 1-7","2007","general elemantary","","","","","6"
"6 on scale 1-7","2007","higher vocational","","","","","6"
"6 on scale 1-7","2007","in school","","","","","6"
"7 Strongly agree","2007","higher education","","","","","7"
"7 Strongly agree","2007","vocational + Abi","","","","","7"
"7 Strongly agree","2007","higher vocational","","","","","7"
"7 Strongly agree","2007","middle vocational","","","","","7"
"7 Strongly agree","2007","in school","","","","","7"
"7 Strongly agree","2007","inadequately","","","","","7"
"7 Strongly agree","2007","general elemantary","","","","","7"
"1 Strongly disagree","2008","in school","","","","","1"
"1 Strongly disagree","2008","inadequately","","","","","1"
"1 Strongly disagree","2008","general elemantary","","","","","1"
"1 Strongly disagree","2008","middle vocational","","","","","1"
"1 Strongly disagree","2008","vocational + Abi","","","","","1"
"1 Strongly disagree","2008","higher vocational","","","","","1"
"1 Strongly disagree","2008","higher education","","","","","1"
"2 on scale 1-7 ","2008","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2008","higher education","","","","","2"
"2 on scale 1-7 ","2008","middle vocational","","","","","2"
"2 on scale 1-7 ","2008","higher vocational","","","","","2"
"2 on scale 1-7 ","2008","general elemantary","","","","","2"
"2 on scale 1-7 ","2008","inadequately","","","","","2"
"2 on scale 1-7 ","2008","in school","","","","","2"
"3 on scale 1-7 ","2008","higher education","","","","","3"
"3 on scale 1-7 ","2008","middle vocational","","","","","3"
"3 on scale 1-7 ","2008","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2008","higher vocational","","","","","3"
"3 on scale 1-7 ","2008","in school","","","","","3"
"3 on scale 1-7 ","2008","inadequately","","","","","3"
"3 on scale 1-7 ","2008","general elemantary","","","","","3"
"4 on scale 1-7","2008","in school","","","","","4"
"4 on scale 1-7","2008","inadequately","","","","","4"
"4 on scale 1-7","2008","middle vocational","","","","","4"
"4 on scale 1-7","2008","vocational + Abi","","","","","4"
"4 on scale 1-7","2008","higher education","","","","","4"
"4 on scale 1-7","2008","higher vocational","","","","","4"
"4 on scale 1-7","2008","general elemantary","","","","","4"
"5 on scale 1-7","2008","higher education","","","","","5"
"5 on scale 1-7","2008","middle vocational","","","","","5"
"5 on scale 1-7","2008","vocational + Abi","","","","","5"
"5 on scale 1-7","2008","higher vocational","","","","","5"
"5 on scale 1-7","2008","in school","","","","","5"
"5 on scale 1-7","2008","inadequately","","","","","5"
"5 on scale 1-7","2008","general elemantary","","","","","5"
"6 on scale 1-7","2008","middle vocational","","","","","6"
"6 on scale 1-7","2008","general elemantary","","","","","6"
"6 on scale 1-7","2008","higher education","","","","","6"
"6 on scale 1-7","2008","in school","","","","","6"
"6 on scale 1-7","2008","inadequately","","","","","6"
"6 on scale 1-7","2008","vocational + Abi","","","","","6"
"6 on scale 1-7","2008","higher vocational","","","","","6"
"7 Strongly agree","2008","vocational + Abi","","","","","7"
"7 Strongly agree","2008","higher education","","","","","7"
"7 Strongly agree","2008","middle vocational","","","","","7"
"7 Strongly agree","2008","higher vocational","","","","","7"
"7 Strongly agree","2008","in school","","","","","7"
"7 Strongly agree","2008","inadequately","","","","","7"
"7 Strongly agree","2008","general elemantary","","","","","7"
"1 Strongly disagree","2009","vocational + Abi","","","","","1"
"1 Strongly disagree","2009","higher vocational","","","","","1"
"1 Strongly disagree","2009","higher education","","","","","1"
"1 Strongly disagree","2009","in school","","","","","1"
"1 Strongly disagree","2009","inadequately","","","","","1"
"1 Strongly disagree","2009","general elemantary","","","","","1"
"1 Strongly disagree","2009","middle vocational","","","","","1"
"2 on scale 1-7 ","2009","middle vocational","","","","","2"
"2 on scale 1-7 ","2009","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2009","higher education","","","","","2"
"2 on scale 1-7 ","2009","general elemantary","","","","","2"
"2 on scale 1-7 ","2009","higher vocational","","","","","2"
"2 on scale 1-7 ","2009","inadequately","","","","","2"
"2 on scale 1-7 ","2009","in school","","","","","2"
"3 on scale 1-7 ","2009","higher education","","","","","3"
"3 on scale 1-7 ","2009","middle vocational","","","","","3"
"3 on scale 1-7 ","2009","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2009","higher vocational","","","","","3"
"3 on scale 1-7 ","2009","inadequately","","","","","3"
"3 on scale 1-7 ","2009","general elemantary","","","","","3"
"3 on scale 1-7 ","2009","in school","","","","","3"
"4 on scale 1-7","2009","in school","","","","","4"
"4 on scale 1-7","2009","inadequately","","","","","4"
"4 on scale 1-7","2009","middle vocational","","","","","4"
"4 on scale 1-7","2009","vocational + Abi","","","","","4"
"4 on scale 1-7","2009","higher education","","","","","4"
"4 on scale 1-7","2009","higher vocational","","","","","4"
"4 on scale 1-7","2009","general elemantary","","","","","4"
"5 on scale 1-7","2009","higher education","","","","","5"
"5 on scale 1-7","2009","middle vocational","","","","","5"
"5 on scale 1-7","2009","vocational + Abi","","","","","5"
"5 on scale 1-7","2009","higher vocational","","","","","5"
"5 on scale 1-7","2009","general elemantary","","","","","5"
"5 on scale 1-7","2009","in school","","","","","5"
"5 on scale 1-7","2009","inadequately","","","","","5"
"6 on scale 1-7","2009","middle vocational","","","","","6"
"6 on scale 1-7","2009","higher education","","","","","6"
"6 on scale 1-7","2009","in school","","","","","6"
"6 on scale 1-7","2009","inadequately","","","","","6"
"6 on scale 1-7","2009","general elemantary","","","","","6"
"6 on scale 1-7","2009","vocational + Abi","","","","","6"
"6 on scale 1-7","2009","higher vocational","","","","","6"
"7 Strongly agree","2009","middle vocational","","","","","7"
"7 Strongly agree","2009","vocational + Abi","","","","","7"
"7 Strongly agree","2009","higher education","","","","","7"
"7 Strongly agree","2009","higher vocational","","","","","7"
"7 Strongly agree","2009","in school","","","","","7"
"7 Strongly agree","2009","inadequately","","","","","7"
"7 Strongly agree","2009","general elemantary","","","","","7"
"1 Strongly disagree","2010","vocational + Abi","14","","","","1"
"1 Strongly disagree","2010","higher vocational","29","","","","1"
"1 Strongly disagree","2010","higher education","52","0.0161905689277423","0.0121930368852614","0.0201881009702232","1"
"1 Strongly disagree","2010","in school","6","","","","1"
"1 Strongly disagree","2010","inadequately","9","","","","1"
"1 Strongly disagree","2010","general elemantary","64","0.0385178396839123","0.0291467054321474","0.0478889739356773","1"
"1 Strongly disagree","2010","middle vocational","237","0.0299547864963592","0.0262884398564843","0.033621133136234","1"
"2 on scale 1-7 ","2010","higher education","92","0.022159641505883","0.017497121031486","0.02682216198028","2"
"2 on scale 1-7 ","2010","higher vocational","38","0.0211625710197551","0.013199772515195","0.0291253695243152","2"
"2 on scale 1-7 ","2010","vocational + Abi","23","","","","2"
"2 on scale 1-7 ","2010","middle vocational","321","0.0374457529898676","0.0333623869541031","0.0415291190256321","2"
"2 on scale 1-7 ","2010","general elemantary","63","0.0331874460966336","0.0244647921961909","0.0419100999970764","2"
"2 on scale 1-7 ","2010","inadequately","9","","","","2"
"2 on scale 1-7 ","2010","in school","10","","","","2"
"3 on scale 1-7 ","2010","vocational + Abi","69","0.0846957167063439","0.0669249684051445","0.102466465007543","3"
"3 on scale 1-7 ","2010","middle vocational","555","0.0632996254061805","0.0580623508985434","0.0685368999138175","3"
"3 on scale 1-7 ","2010","higher vocational","88","0.0825767213912754","0.0673488246297913","0.0978046181527594","3"
"3 on scale 1-7 ","2010","higher education","190","0.058192409787572","0.050777264376993","0.0656075551981509","3"
"3 on scale 1-7 ","2010","in school","21","","","","3"
"3 on scale 1-7 ","2010","inadequately","9","","","","3"
"3 on scale 1-7 ","2010","general elemantary","123","0.0686868370974675","0.0563706801796592","0.0810029940152758","3"
"4 on scale 1-7","2010","vocational + Abi","169","0.197569746178764","0.172156735859567","0.222982756497961","4"
"4 on scale 1-7","2010","higher education","465","0.123242579505759","0.112830786562884","0.133654372448635","4"
"4 on scale 1-7","2010","in school","40","0.163834628275587","0.119438878042393","0.208230378508782","4"
"4 on scale 1-7","2010","inadequately","25","","","","4"
"4 on scale 1-7","2010","middle vocational","1438","0.171316590143912","0.163212608403543","0.179420571884281","4"
"4 on scale 1-7","2010","higher vocational","173","0.149764098153169","0.13002170457427","0.169506491732068","4"
"4 on scale 1-7","2010","general elemantary","311","0.204997894160932","0.185339437329579","0.224656350992285","4"
"5 on scale 1-7","2010","higher education","936","0.246632750044314","0.232979559572024","0.260285940516604","5"
"5 on scale 1-7","2010","vocational + Abi","216","0.232623567145887","0.205657145003024","0.259589989288751","5"
"5 on scale 1-7","2010","higher vocational","299","0.214499491264318","0.191789728538656","0.237209253989979","5"
"5 on scale 1-7","2010","in school","78","0.272115613894193","0.218732931436834","0.325498296351552","5"
"5 on scale 1-7","2010","inadequately","24","","","","5"
"5 on scale 1-7","2010","middle vocational","1884","0.21664116599876","0.207780726067011","0.225501605930509","5"
"5 on scale 1-7","2010","general elemantary","368","0.217839798370843","0.197739289421493","0.237940307320192","5"
"6 on scale 1-7","2010","vocational + Abi","298","0.292641436594805","0.263602549879965","0.321680323309645","6"
"6 on scale 1-7","2010","higher vocational","382","0.276744874785797","0.251992790149005","0.301496959422589","6"
"6 on scale 1-7","2010","middle vocational","2178","0.258084676079076","0.24867309255357","0.267496259604582","6"
"6 on scale 1-7","2010","higher education","1286","0.322241752130779","0.307439298181236","0.337044206080321","6"
"6 on scale 1-7","2010","inadequately","27","","","","6"
"6 on scale 1-7","2010","general elemantary","331","0.206709894946268","0.186990788313218","0.226429001579318","6"
"6 on scale 1-7","2010","in school","75","0.285183136723392","0.23102648875614","0.339339784690645","6"
"7 Strongly agree","2010","middle vocational","1691","0.223257402885845","0.214300746435052","0.232214059336638","7"
"7 Strongly agree","2010","vocational + Abi","154","0.160225128261384","0.136813102342346","0.183637154180422","7"
"7 Strongly agree","2010","higher vocational","246","0.234115395157568","0.210688060326073","0.257542729989064","7"
"7 Strongly agree","2010","higher education","808","0.211340298097951","0.198409021812111","0.224271574383791","7"
"7 Strongly agree","2010","in school","37","0.170948031738644","0.125792039462751","0.216104024014536","7"
"7 Strongly agree","2010","inadequately","32","0.271234593606854","0.196236949547283","0.346232237666426","7"
"7 Strongly agree","2010","general elemantary","360","0.230060289643944","0.209565674161969","0.250554905125919","7"
"1 Strongly disagree","2011","vocational + Abi","","","","","1"
"1 Strongly disagree","2011","higher vocational","","","","","1"
"1 Strongly disagree","2011","higher education","","","","","1"
"1 Strongly disagree","2011","in school","","","","","1"
"1 Strongly disagree","2011","inadequately","","","","","1"
"1 Strongly disagree","2011","general elemantary","","","","","1"
"1 Strongly disagree","2011","middle vocational","","","","","1"
"2 on scale 1-7 ","2011","higher education","","","","","2"
"2 on scale 1-7 ","2011","higher vocational","","","","","2"
"2 on scale 1-7 ","2011","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2011","in school","","","","","2"
"2 on scale 1-7 ","2011","middle vocational","","","","","2"
"2 on scale 1-7 ","2011","inadequately","","","","","2"
"2 on scale 1-7 ","2011","general elemantary","","","","","2"
"3 on scale 1-7 ","2011","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2011","higher vocational","","","","","3"
"3 on scale 1-7 ","2011","higher education","","","","","3"
"3 on scale 1-7 ","2011","in school","","","","","3"
"3 on scale 1-7 ","2011","inadequately","","","","","3"
"3 on scale 1-7 ","2011","middle vocational","","","","","3"
"3 on scale 1-7 ","2011","general elemantary","","","","","3"
"4 on scale 1-7","2011","vocational + Abi","","","","","4"
"4 on scale 1-7","2011","higher education","","","","","4"
"4 on scale 1-7","2011","in school","","","","","4"
"4 on scale 1-7","2011","inadequately","","","","","4"
"4 on scale 1-7","2011","middle vocational","","","","","4"
"4 on scale 1-7","2011","higher vocational","","","","","4"
"4 on scale 1-7","2011","general elemantary","","","","","4"
"5 on scale 1-7","2011","higher education","","","","","5"
"5 on scale 1-7","2011","in school","","","","","5"
"5 on scale 1-7","2011","vocational + Abi","","","","","5"
"5 on scale 1-7","2011","higher vocational","","","","","5"
"5 on scale 1-7","2011","inadequately","","","","","5"
"5 on scale 1-7","2011","middle vocational","","","","","5"
"5 on scale 1-7","2011","general elemantary","","","","","5"
"6 on scale 1-7","2011","higher vocational","","","","","6"
"6 on scale 1-7","2011","vocational + Abi","","","","","6"
"6 on scale 1-7","2011","middle vocational","","","","","6"
"6 on scale 1-7","2011","higher education","","","","","6"
"6 on scale 1-7","2011","general elemantary","","","","","6"
"6 on scale 1-7","2011","in school","","","","","6"
"6 on scale 1-7","2011","inadequately","","","","","6"
"7 Strongly agree","2011","higher education","","","","","7"
"7 Strongly agree","2011","middle vocational","","","","","7"
"7 Strongly agree","2011","vocational + Abi","","","","","7"
"7 Strongly agree","2011","higher vocational","","","","","7"
"7 Strongly agree","2011","in school","","","","","7"
"7 Strongly agree","2011","inadequately","","","","","7"
"7 Strongly agree","2011","general elemantary","","","","","7"
"1 Strongly disagree","2012","vocational + Abi","","","","","1"
"1 Strongly disagree","2012","in school","","","","","1"
"1 Strongly disagree","2012","inadequately","","","","","1"
"1 Strongly disagree","2012","general elemantary","","","","","1"
"1 Strongly disagree","2012","middle vocational","","","","","1"
"1 Strongly disagree","2012","higher vocational","","","","","1"
"1 Strongly disagree","2012","higher education","","","","","1"
"2 on scale 1-7 ","2012","higher vocational","","","","","2"
"2 on scale 1-7 ","2012","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2012","middle vocational","","","","","2"
"2 on scale 1-7 ","2012","higher education","","","","","2"
"2 on scale 1-7 ","2012","general elemantary","","","","","2"
"2 on scale 1-7 ","2012","in school","","","","","2"
"2 on scale 1-7 ","2012","inadequately","","","","","2"
"3 on scale 1-7 ","2012","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2012","higher vocational","","","","","3"
"3 on scale 1-7 ","2012","higher education","","","","","3"
"3 on scale 1-7 ","2012","inadequately","","","","","3"
"3 on scale 1-7 ","2012","in school","","","","","3"
"3 on scale 1-7 ","2012","middle vocational","","","","","3"
"3 on scale 1-7 ","2012","general elemantary","","","","","3"
"4 on scale 1-7","2012","vocational + Abi","","","","","4"
"4 on scale 1-7","2012","in school","","","","","4"
"4 on scale 1-7","2012","inadequately","","","","","4"
"4 on scale 1-7","2012","middle vocational","","","","","4"
"4 on scale 1-7","2012","higher vocational","","","","","4"
"4 on scale 1-7","2012","higher education","","","","","4"
"4 on scale 1-7","2012","general elemantary","","","","","4"
"5 on scale 1-7","2012","vocational + Abi","","","","","5"
"5 on scale 1-7","2012","middle vocational","","","","","5"
"5 on scale 1-7","2012","higher education","","","","","5"
"5 on scale 1-7","2012","higher vocational","","","","","5"
"5 on scale 1-7","2012","in school","","","","","5"
"5 on scale 1-7","2012","inadequately","","","","","5"
"5 on scale 1-7","2012","general elemantary","","","","","5"
"6 on scale 1-7","2012","higher vocational","","","","","6"
"6 on scale 1-7","2012","higher education","","","","","6"
"6 on scale 1-7","2012","vocational + Abi","","","","","6"
"6 on scale 1-7","2012","in school","","","","","6"
"6 on scale 1-7","2012","middle vocational","","","","","6"
"6 on scale 1-7","2012","general elemantary","","","","","6"
"6 on scale 1-7","2012","inadequately","","","","","6"
"7 Strongly agree","2012","in school","","","","","7"
"7 Strongly agree","2012","inadequately","","","","","7"
"7 Strongly agree","2012","middle vocational","","","","","7"
"7 Strongly agree","2012","vocational + Abi","","","","","7"
"7 Strongly agree","2012","higher vocational","","","","","7"
"7 Strongly agree","2012","higher education","","","","","7"
"7 Strongly agree","2012","general elemantary","","","","","7"
"1 Strongly disagree","2013","vocational + Abi","","","","","1"
"1 Strongly disagree","2013","higher vocational","","","","","1"
"1 Strongly disagree","2013","higher education","","","","","1"
"1 Strongly disagree","2013","inadequately","","","","","1"
"1 Strongly disagree","2013","general elemantary","","","","","1"
"1 Strongly disagree","2013","middle vocational","","","","","1"
"1 Strongly disagree","2013","in school","","","","","1"
"2 on scale 1-7 ","2013","higher vocational","","","","","2"
"2 on scale 1-7 ","2013","higher education","","","","","2"
"2 on scale 1-7 ","2013","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2013","in school","","","","","2"
"2 on scale 1-7 ","2013","middle vocational","","","","","2"
"2 on scale 1-7 ","2013","general elemantary","","","","","2"
"2 on scale 1-7 ","2013","inadequately","","","","","2"
"3 on scale 1-7 ","2013","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2013","middle vocational","","","","","3"
"3 on scale 1-7 ","2013","higher vocational","","","","","3"
"3 on scale 1-7 ","2013","inadequately","","","","","3"
"3 on scale 1-7 ","2013","general elemantary","","","","","3"
"3 on scale 1-7 ","2013","higher education","","","","","3"
"3 on scale 1-7 ","2013","in school","","","","","3"
"4 on scale 1-7","2013","vocational + Abi","","","","","4"
"4 on scale 1-7","2013","inadequately","","","","","4"
"4 on scale 1-7","2013","middle vocational","","","","","4"
"4 on scale 1-7","2013","higher vocational","","","","","4"
"4 on scale 1-7","2013","higher education","","","","","4"
"4 on scale 1-7","2013","in school","","","","","4"
"4 on scale 1-7","2013","general elemantary","","","","","4"
"5 on scale 1-7","2013","vocational + Abi","","","","","5"
"5 on scale 1-7","2013","middle vocational","","","","","5"
"5 on scale 1-7","2013","higher vocational","","","","","5"
"5 on scale 1-7","2013","higher education","","","","","5"
"5 on scale 1-7","2013","in school","","","","","5"
"5 on scale 1-7","2013","inadequately","","","","","5"
"5 on scale 1-7","2013","general elemantary","","","","","5"
"6 on scale 1-7","2013","vocational + Abi","","","","","6"
"6 on scale 1-7","2013","higher vocational","","","","","6"
"6 on scale 1-7","2013","middle vocational","","","","","6"
"6 on scale 1-7","2013","higher education","","","","","6"
"6 on scale 1-7","2013","general elemantary","","","","","6"
"6 on scale 1-7","2013","inadequately","","","","","6"
"6 on scale 1-7","2013","in school","","","","","6"
"7 Strongly agree","2013","middle vocational","","","","","7"
"7 Strongly agree","2013","vocational + Abi","","","","","7"
"7 Strongly agree","2013","higher vocational","","","","","7"
"7 Strongly agree","2013","higher education","","","","","7"
"7 Strongly agree","2013","in school","","","","","7"
"7 Strongly agree","2013","inadequately","","","","","7"
"7 Strongly agree","2013","general elemantary","","","","","7"
"1 Strongly disagree","2014","vocational + Abi","","","","","1"
"1 Strongly disagree","2014","higher vocational","","","","","1"
"1 Strongly disagree","2014","higher education","","","","","1"
"1 Strongly disagree","2014","in school","","","","","1"
"1 Strongly disagree","2014","inadequately","","","","","1"
"1 Strongly disagree","2014","general elemantary","","","","","1"
"1 Strongly disagree","2014","middle vocational","","","","","1"
"2 on scale 1-7 ","2014","higher education","","","","","2"
"2 on scale 1-7 ","2014","vocational + Abi","","","","","2"
