"plh0206i06","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"2 on scale 1-7 ","2005","Full Time","Couple + C. GT 16 ","44","0.0306564086188189","0.0221564060431635","0.0391564111944743","2"
"2 on scale 1-7 ","2005","Part Time","1-pers.-HH","12","","","","2"
"2 on scale 1-7 ","2005","Part Time","(Married) couple without C. ","22","","","","2"
"2 on scale 1-7 ","2005","Part Time","Single parent ","10","","","","2"
"2 on scale 1-7 ","2005","Part Time","Couple + C. LE 16 ","53","0.0399172643606813","0.0288594431740641","0.0509750855472986","2"
"2 on scale 1-7 ","2005","Not Working","Couple + C. LE 16 ","24","","","","2"
"2 on scale 1-7 ","2005","Not Working","Couple + C. GT 16 ","38","0.033980372634554","0.0231498128836993","0.0448109323854086","2"
"2 on scale 1-7 ","2005","Not Working","Couple + C. LE and GT 16","18","","","","2"
"2 on scale 1-7 ","2005","Part Time","Couple + C. GT 16 ","31","0.0295303103821034","0.0189476142572088","0.040113006506998","2"
"2 on scale 1-7 ","2005","Part Time","Couple + C. LE and GT 16","14","","","","2"
"2 on scale 1-7 ","2005","Not Working","1-pers.-HH","48","0.0328223337313488","0.0235617971634643","0.0420828702992332","2"
"2 on scale 1-7 ","2005","Not Working","(Married) couple without C. ","91","0.0273942748218469","0.0219710602971058","0.032817489346588","2"
"3 on scale 1-7 ","2005","Full Time","1-pers.-HH","51","0.0395426495076816","0.0278328569360764","0.0512524420792869","3"
"3 on scale 1-7 ","2005","Full Time","(Married) couple without C. ","126","0.049901228292158","0.0411089698754771","0.0586934867088389","3"
"3 on scale 1-7 ","2005","Full Time","Couple + C. LE and GT 16","38","0.0730879444744128","0.0531092809590725","0.0930666079897531","3"
"3 on scale 1-7 ","2005","Not Working","Couple + C. LE 16 ","37","0.0605888418449172","0.042469802872163","0.0787078808176714","3"
"3 on scale 1-7 ","2005","Not Working","Couple + C. GT 16 ","74","0.0634399494963916","0.0488688243718337","0.0780110746209495","3"
"3 on scale 1-7 ","2005","Not Working","Couple + C. LE and GT 16","41","0.0889512755943336","0.0649852874495664","0.112917263739101","3"
"3 on scale 1-7 ","2005","Full Time","Single parent ","16","","","","3"
"3 on scale 1-7 ","2005","Full Time","Couple + C. LE 16 ","104","0.0523948000156958","0.0421914410121366","0.0625981590192549","3"
"3 on scale 1-7 ","2005","Full Time","Couple + C. GT 16 ","87","0.0672172364014072","0.054870558169369","0.0795639146334454","3"
"3 on scale 1-7 ","2005","Not Working","Single parent ","34","0.0728362419535201","0.0469788798821003","0.0986936040249399","3"
"3 on scale 1-7 ","2005","Part Time","Single parent ","23","","","","3"
"3 on scale 1-7 ","2005","Part Time","Couple + C. LE 16 ","67","0.0544108714923139","0.0415985176617519","0.0672232253228759","3"
"3 on scale 1-7 ","2005","Not Working","1-pers.-HH","66","0.0532496328554847","0.0415795391617712","0.0649197265491983","3"
"3 on scale 1-7 ","2005","Not Working","(Married) couple without C. ","187","0.0545444754761186","0.0469995595306981","0.0620893914215391","3"
"3 on scale 1-7 ","2005","Part Time","Couple + C. LE and GT 16","36","0.0658831382881313","0.0443528052399062","0.0874134713363564","3"
"3 on scale 1-7 ","2005","Part Time","1-pers.-HH","30","0.0742949917689649","0.0505352760205089","0.0980547075174208","3"
"3 on scale 1-7 ","2005","Part Time","(Married) couple without C. ","56","0.0533814890373893","0.0405063335701654","0.0662566445046132","3"
"3 on scale 1-7 ","2005","Part Time","Couple + C. GT 16 ","57","0.0638753386219901","0.0485889539865082","0.079161723257472","3"
"4 on scale 1-7","2005","Not Working","Couple + C. GT 16 ","197","0.184877280490797","0.161671449226549","0.208083111755044","4"
"4 on scale 1-7","2005","Not Working","Couple + C. LE and GT 16","107","0.183833481265164","0.151223530659667","0.216443431870662","4"
"4 on scale 1-7","2005","Part Time","Couple + C. GT 16 ","182","0.227121090652469","0.200929866780927","0.253312314524012","4"
"4 on scale 1-7","2005","Part Time","Couple + C. LE and GT 16","88","0.151632032441239","0.12050407584995","0.182759989032527","4"
"4 on scale 1-7","2005","Not Working","Single parent ","72","0.1869133069408","0.148123218874696","0.225703395006904","4"
"4 on scale 1-7","2005","Not Working","Couple + C. LE 16 ","114","0.155079182488774","0.12758785361884","0.182570511358709","4"
"4 on scale 1-7","2005","Full Time","1-pers.-HH","153","0.160142414048425","0.138106387488104","0.182178440608745","4"
"4 on scale 1-7","2005","Full Time","(Married) couple without C. ","338","0.14302251952103","0.128885841549285","0.157159197492776","4"
"4 on scale 1-7","2005","Full Time","Couple + C. GT 16 ","252","0.181847587641356","0.162828467262351","0.200866708020361","4"
"4 on scale 1-7","2005","Full Time","Couple + C. LE and GT 16","115","0.162533486398649","0.134214386593227","0.190852586204072","4"
"4 on scale 1-7","2005","Part Time","Single parent ","64","0.193735128698121","0.152737660295417","0.234732597100825","4"
"4 on scale 1-7","2005","Part Time","Couple + C. LE 16 ","190","0.157624064515145","0.137041519000829","0.178206610029461","4"
"4 on scale 1-7","2005","Not Working","1-pers.-HH","259","0.18230438050439","0.162236907818151","0.20237185319063","4"
"4 on scale 1-7","2005","Not Working","(Married) couple without C. ","553","0.151304230578137","0.13939839108446","0.163210070071814","4"
"4 on scale 1-7","2005","Full Time","Single parent ","49","0.154227245647788","0.116443767922674","0.192010723372902","4"
"4 on scale 1-7","2005","Part Time","1-pers.-HH","65","0.133045704980954","0.102275974280285","0.163815435681622","4"
"4 on scale 1-7","2005","Part Time","(Married) couple without C. ","182","0.155796648164085","0.135024938934934","0.176568357393237","4"
"4 on scale 1-7","2005","Full Time","Couple + C. LE 16 ","279","0.175084007399769","0.157681434680264","0.192486580119275","4"
"5 on scale 1-7","2005","Part Time","Couple + C. GT 16 ","221","0.197466155183366","0.172580484738255","0.222351825628477","5"
"5 on scale 1-7","2005","Part Time","Couple + C. LE and GT 16","113","0.199563444006635","0.164876426825296","0.234250461187973","5"
"5 on scale 1-7","2005","Not Working","Couple + C. LE 16 ","151","0.212952340587369","0.181860051199002","0.244044629975736","5"
"5 on scale 1-7","2005","Not Working","Couple + C. GT 16 ","269","0.248156658979428","0.222335810783891","0.273977507174964","5"
"5 on scale 1-7","2005","Not Working","Couple + C. LE and GT 16","106","0.179589543116817","0.147274513063898","0.211904573169736","5"
"5 on scale 1-7","2005","Full Time","Single parent ","85","0.235350204854999","0.190970632668057","0.279729777041941","5"
"5 on scale 1-7","2005","Full Time","Couple + C. LE 16 ","431","0.247679054981402","0.227912473190892","0.267445636771911","5"
"5 on scale 1-7","2005","Full Time","Couple + C. LE and GT 16","170","0.26470958459422","0.230845559376764","0.298573609811676","5"
"5 on scale 1-7","2005","Part Time","Single parent ","76","0.213033205608981","0.170559921944353","0.255506489273609","5"
"5 on scale 1-7","2005","Part Time","Couple + C. LE 16 ","295","0.244851711872172","0.220563108610263","0.26914031513408","5"
"5 on scale 1-7","2005","Not Working","Single parent ","79","0.196311649754212","0.156788722666922","0.235834576841502","5"
"5 on scale 1-7","2005","Not Working","(Married) couple without C. ","751","0.208643071599175","0.195142670943179","0.22214347225517","5"
"5 on scale 1-7","2005","Full Time","1-pers.-HH","244","0.214105363965784","0.189457844786646","0.238752883144922","5"
"5 on scale 1-7","2005","Full Time","(Married) couple without C. ","536","0.227403997823397","0.210478723206595","0.2443292724402","5"
"5 on scale 1-7","2005","Full Time","Couple + C. GT 16 ","338","0.21651503152225","0.196206481912306","0.236823581132195","5"
"5 on scale 1-7","2005","Part Time","1-pers.-HH","114","0.234067600022036","0.195706501423569","0.272428698620502","5"
"5 on scale 1-7","2005","Part Time","(Married) couple without C. ","240","0.224430208994602","0.200534454770332","0.248325963218873","5"
"5 on scale 1-7","2005","Not Working","1-pers.-HH","277","0.19658377252017","0.175927953248528","0.217239591791812","5"
"6 on scale 1-7","2005","Part Time","Couple + C. GT 16 ","276","0.252103504582322","0.224959024814532","0.279247984350112","6"
"6 on scale 1-7","2005","Part Time","Couple + C. LE and GT 16","143","0.304680454718203","0.264734066419113","0.344626843017294","6"
"6 on scale 1-7","2005","Not Working","Single parent ","78","0.195490730866456","0.156030389364461","0.234951072368452","6"
"6 on scale 1-7","2005","Not Working","Couple + C. LE 16 ","168","0.279224844252671","0.245153606628498","0.313296081876845","6"
"6 on scale 1-7","2005","Not Working","Couple + C. GT 16 ","252","0.246772274228612","0.220999854863541","0.272544693593683","6"
"6 on scale 1-7","2005","Not Working","Couple + C. LE and GT 16","142","0.28088372563327","0.243047196098033","0.318720255168506","6"
"6 on scale 1-7","2005","Full Time","1-pers.-HH","297","0.289935049780328","0.262671859493589","0.317198240067066","6"
"6 on scale 1-7","2005","Full Time","(Married) couple without C. ","661","0.271754364936527","0.253791001472947","0.289717728400108","6"
"6 on scale 1-7","2005","Full Time","Single parent ","102","0.269910277112571","0.22347026109102","0.316350293134121","6"
"6 on scale 1-7","2005","Full Time","Couple + C. LE 16 ","532","0.267258571807853","0.246994507672784","0.287522635942922","6"
"6 on scale 1-7","2005","Full Time","Couple + C. LE and GT 16","159","0.233636923606801","0.201157200456613","0.266116646756989","6"
"6 on scale 1-7","2005","Part Time","1-pers.-HH","129","0.275831542582044","0.235339756783913","0.316323328380174","6"
"6 on scale 1-7","2005","Part Time","Single parent ","85","0.22868503450663","0.185118929468711","0.272251139544549","6"
"6 on scale 1-7","2005","Part Time","Couple + C. LE 16 ","306","0.219423193159437","0.196046453809936","0.242799932508939","6"
"6 on scale 1-7","2005","Not Working","1-pers.-HH","332","0.223022005561595","0.201386028578859","0.24465798254433","6"
"6 on scale 1-7","2005","Full Time","Couple + C. GT 16 ","453","0.267644357366378","0.245814062118204","0.289474652614552","6"
"6 on scale 1-7","2005","Part Time","(Married) couple without C. ","323","0.258212432913718","0.233145685012524","0.283279180814912","6"
"6 on scale 1-7","2005","Not Working","(Married) couple without C. ","880","0.239816479053403","0.225630568874396","0.254002389232409","6"
"7 Strongly agree","2005","Not Working","Couple + C. GT 16 ","218","0.190291100608383","0.166826262934305","0.213755938282461","7"
"7 Strongly agree","2005","Not Working","Single parent ","82","0.221530978165377","0.180210044283623","0.262851912047131","7"
"7 Strongly agree","2005","Not Working","Couple + C. LE 16 ","149","0.211234845047106","0.180234422390747","0.242235267703465","7"
"7 Strongly agree","2005","Not Working","Couple + C. LE and GT 16","105","0.17678248963739","0.144666199664495","0.208898779610286","7"
"7 Strongly agree","2005","Part Time","Couple + C. GT 16 ","198","0.213194072413839","0.187590963337959","0.23879718148972","7"
"7 Strongly agree","2005","Part Time","Couple + C. LE and GT 16","108","0.230210411206353","0.193675210304891","0.266745612107815","7"
"7 Strongly agree","2005","Not Working","1-pers.-HH","382","0.265980644131397","0.243015082766584","0.28894620549621","7"
"7 Strongly agree","2005","Not Working","(Married) couple without C. ","911","0.278498750847974","0.263605529694869","0.293391972001078","7"
"7 Strongly agree","2005","Full Time","Couple + C. LE and GT 16","143","0.207657329274674","0.176521929403034","0.238792729146314","7"
"7 Strongly agree","2005","Part Time","1-pers.-HH","110","0.248334720078654","0.209191537708719","0.287477902448588","7"
"7 Strongly agree","2005","Part Time","(Married) couple without C. ","327","0.26356504060192","0.238331351714915","0.288798729488925","7"
"7 Strongly agree","2005","Part Time","Single parent ","88","0.255481527341488","0.210240602572543","0.300722452110432","7"
"7 Strongly agree","2005","Part Time","Couple + C. LE 16 ","256","0.245348631140722","0.221043394753669","0.269653867527775","7"
"7 Strongly agree","2005","Full Time","1-pers.-HH","278","0.257615203968344","0.231338096521971","0.283892311414716","7"
"7 Strongly agree","2005","Full Time","(Married) couple without C. ","594","0.262602587131255","0.244833678551376","0.280371495711133","7"
"7 Strongly agree","2005","Full Time","Single parent ","83","0.219863171223337","0.176536415860384","0.26318992658629","7"
"7 Strongly agree","2005","Full Time","Couple + C. LE 16 ","385","0.201394442278541","0.183030104964849","0.219758779592232","7"
"7 Strongly agree","2005","Full Time","Couple + C. GT 16 ","380","0.21277358404302","0.192593255545637","0.232953912540403","7"
"1 Strongly disagree","2006","Full Time","1-pers.-HH","","","","","1"
"1 Strongly disagree","2006","Full Time","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2006","Full Time","Single parent ","","","","","1"
"1 Strongly disagree","2006","Full Time","Couple + C. LE 16 ","","","","","1"
"1 Strongly disagree","2006","Full Time","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2006","Full Time","Couple + C. LE and GT 16","","","","","1"
"1 Strongly disagree","2006","Part Time","1-pers.-HH","","","","","1"
"1 Strongly disagree","2006","Part Time","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2006","Part Time","Single parent ","","","","","1"
"1 Strongly disagree","2006","Part Time","Couple + C. LE 16 ","","","","","1"
"1 Strongly disagree","2006","Part Time","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2006","Part Time","Couple + C. LE and GT 16","","","","","1"
"1 Strongly disagree","2006","Not Working","1-pers.-HH","","","","","1"
"1 Strongly disagree","2006","Not Working","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2006","Not Working","Single parent ","","","","","1"
"1 Strongly disagree","2006","Not Working","Couple + C. LE 16 ","","","","","1"
"1 Strongly disagree","2006","Not Working","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2006","Not Working","Couple + C. LE and GT 16","","","","","1"
"2 on scale 1-7 ","2006","Full Time","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2006","Full Time","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2006","Part Time","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2006","Part Time","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2006","Part Time","Single parent ","","","","","2"
"2 on scale 1-7 ","2006","Part Time","Couple + C. LE 16 ","","","","","2"
"2 on scale 1-7 ","2006","Not Working","Single parent ","","","","","2"
"2 on scale 1-7 ","2006","Full Time","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2006","Full Time","Single parent ","","","","","2"
"2 on scale 1-7 ","2006","Full Time","Couple + C. LE 16 ","","","","","2"
"2 on scale 1-7 ","2006","Full Time","Couple + C. GT 16 ","","","","","2"
"2 on scale 1-7 ","2006","Not Working","Couple + C. LE 16 ","","","","","2"
"2 on scale 1-7 ","2006","Not Working","Couple + C. GT 16 ","","","","","2"
"2 on scale 1-7 ","2006","Not Working","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2006","Not Working","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2006","Not Working","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2006","Part Time","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2006","Part Time","Couple + C. GT 16 ","","","","","2"
"3 on scale 1-7 ","2006","Full Time","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2006","Not Working","Couple + C. LE 16 ","","","","","3"
"3 on scale 1-7 ","2006","Not Working","Couple + C. GT 16 ","","","","","3"
"3 on scale 1-7 ","2006","Not Working","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2006","Full Time","1-pers.-HH","","","","","3"
"3 on scale 1-7 ","2006","Not Working","Single parent ","","","","","3"
"3 on scale 1-7 ","2006","Not Working","(Married) couple without C. ","","","","","3"
"3 on scale 1-7 ","2006","Full Time","(Married) couple without C. ","","","","","3"
"3 on scale 1-7 ","2006","Full Time","Single parent ","","","","","3"
"3 on scale 1-7 ","2006","Full Time","Couple + C. LE 16 ","","","","","3"
"3 on scale 1-7 ","2006","Full Time","Couple + C. GT 16 ","","","","","3"
"3 on scale 1-7 ","2006","Part Time","Single parent ","","","","","3"
"3 on scale 1-7 ","2006","Part Time","Couple + C. LE 16 ","","","","","3"
"3 on scale 1-7 ","2006","Not Working","1-pers.-HH","","","","","3"
"3 on scale 1-7 ","2006","Part Time","1-pers.-HH","","","","","3"
"3 on scale 1-7 ","2006","Part Time","Couple + C. GT 16 ","","","","","3"
"3 on scale 1-7 ","2006","Part Time","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2006","Part Time","(Married) couple without C. ","","","","","3"
"4 on scale 1-7","2006","Not Working","Single parent ","","","","","4"
"4 on scale 1-7","2006","Not Working","Couple + C. LE 16 ","","","","","4"
"4 on scale 1-7","2006","Not Working","Couple + C. GT 16 ","","","","","4"
"4 on scale 1-7","2006","Full Time","(Married) couple without C. ","","","","","4"
"4 on scale 1-7","2006","Not Working","(Married) couple without C. ","","","","","4"
"4 on scale 1-7","2006","Not Working","Couple + C. LE and GT 16","","","","","4"
"4 on scale 1-7","2006","Full Time","1-pers.-HH","","","","","4"
"4 on scale 1-7","2006","Full Time","Couple + C. GT 16 ","","","","","4"
"4 on scale 1-7","2006","Full Time","Couple + C. LE and GT 16","","","","","4"
"4 on scale 1-7","2006","Part Time","Single parent ","","","","","4"
"4 on scale 1-7","2006","Part Time","Couple + C. LE 16 ","","","","","4"
"4 on scale 1-7","2006","Part Time","Couple + C. GT 16 ","","","","","4"
"4 on scale 1-7","2006","Part Time","Couple + C. LE and GT 16","","","","","4"
"4 on scale 1-7","2006","Not Working","1-pers.-HH","","","","","4"
"4 on scale 1-7","2006","Full Time","Single parent ","","","","","4"
"4 on scale 1-7","2006","Part Time","1-pers.-HH","","","","","4"
"4 on scale 1-7","2006","Part Time","(Married) couple without C. ","","","","","4"
"4 on scale 1-7","2006","Full Time","Couple + C. LE 16 ","","","","","4"
"5 on scale 1-7","2006","Full Time","Couple + C. LE and GT 16","","","","","5"
"5 on scale 1-7","2006","Not Working","Single parent ","","","","","5"
"5 on scale 1-7","2006","Not Working","Couple + C. LE 16 ","","","","","5"
"5 on scale 1-7","2006","Not Working","Couple + C. GT 16 ","","","","","5"
"5 on scale 1-7","2006","Not Working","Couple + C. LE and GT 16","","","","","5"
"5 on scale 1-7","2006","Not Working","(Married) couple without C. ","","","","","5"
"5 on scale 1-7","2006","Full Time","Single parent ","","","","","5"
"5 on scale 1-7","2006","Full Time","Couple + C. LE 16 ","","","","","5"
"5 on scale 1-7","2006","Full Time","Couple + C. GT 16 ","","","","","5"
"5 on scale 1-7","2006","Part Time","(Married) couple without C. ","","","","","5"
"5 on scale 1-7","2006","Part Time","Single parent ","","","","","5"
"5 on scale 1-7","2006","Part Time","Couple + C. LE 16 ","","","","","5"
"5 on scale 1-7","2006","Part Time","Couple + C. GT 16 ","","","","","5"
"5 on scale 1-7","2006","Part Time","Couple + C. LE and GT 16","","","","","5"
"5 on scale 1-7","2006","Full Time","1-pers.-HH","","","","","5"
"5 on scale 1-7","2006","Part Time","1-pers.-HH","","","","","5"
"5 on scale 1-7","2006","Full Time","(Married) couple without C. ","","","","","5"
"5 on scale 1-7","2006","Not Working","1-pers.-HH","","","","","5"
"6 on scale 1-7","2006","Not Working","Single parent ","","","","","6"
"6 on scale 1-7","2006","Full Time","Couple + C. LE and GT 16","","","","","6"
"6 on scale 1-7","2006","Not Working","Couple + C. LE 16 ","","","","","6"
"6 on scale 1-7","2006","Not Working","Couple + C. GT 16 ","","","","","6"
"6 on scale 1-7","2006","Not Working","Couple + C. LE and GT 16","","","","","6"
"6 on scale 1-7","2006","Part Time","Couple + C. GT 16 ","","","","","6"
"6 on scale 1-7","2006","Part Time","Couple + C. LE and GT 16","","","","","6"
"6 on scale 1-7","2006","Not Working","(Married) couple without C. ","","","","","6"
"6 on scale 1-7","2006","Full Time","Couple + C. LE 16 ","","","","","6"
"6 on scale 1-7","2006","Full Time","Couple + C. GT 16 ","","","","","6"
"6 on scale 1-7","2006","Part Time","Couple + C. LE 16 ","","","","","6"
"6 on scale 1-7","2006","Full Time","1-pers.-HH","","","","","6"
"6 on scale 1-7","2006","Full Time","Single parent ","","","","","6"
"6 on scale 1-7","2006","Part Time","1-pers.-HH","","","","","6"
"6 on scale 1-7","2006","Part Time","Single parent ","","","","","6"
"6 on scale 1-7","2006","Not Working","1-pers.-HH","","","","","6"
"6 on scale 1-7","2006","Part Time","(Married) couple without C. ","","","","","6"
"6 on scale 1-7","2006","Full Time","(Married) couple without C. ","","","","","6"
"7 Strongly agree","2006","Not Working","Couple + C. GT 16 ","","","","","7"
"7 Strongly agree","2006","Not Working","Single parent ","","","","","7"
"7 Strongly agree","2006","Not Working","Couple + C. LE 16 ","","","","","7"
"7 Strongly agree","2006","Not Working","Couple + C. LE and GT 16","","","","","7"
"7 Strongly agree","2006","Full Time","Couple + C. LE and GT 16","","","","","7"
"7 Strongly agree","2006","Part Time","1-pers.-HH","","","","","7"
"7 Strongly agree","2006","Part Time","(Married) couple without C. ","","","","","7"
"7 Strongly agree","2006","Part Time","Single parent ","","","","","7"
"7 Strongly agree","2006","Part Time","Couple + C. LE 16 ","","","","","7"
"7 Strongly agree","2006","Part Time","Couple + C. GT 16 ","","","","","7"
"7 Strongly agree","2006","Part Time","Couple + C. LE and GT 16","","","","","7"
"7 Strongly agree","2006","Not Working","1-pers.-HH","","","","","7"
"7 Strongly agree","2006","Not Working","(Married) couple without C. ","","","","","7"
"7 Strongly agree","2006","Full Time","1-pers.-HH","","","","","7"
"7 Strongly agree","2006","Full Time","(Married) couple without C. ","","","","","7"
"7 Strongly agree","2006","Full Time","Single parent ","","","","","7"
"7 Strongly agree","2006","Full Time","Couple + C. LE 16 ","","","","","7"
"7 Strongly agree","2006","Full Time","Couple + C. GT 16 ","","","","","7"
"1 Strongly disagree","2007","Full Time","1-pers.-HH","","","","","1"
"1 Strongly disagree","2007","Full Time","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2007","Full Time","Single parent ","","","","","1"
"1 Strongly disagree","2007","Full Time","Couple + C. LE 16 ","","","","","1"
"1 Strongly disagree","2007","Full Time","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2007","Full Time","Couple + C. LE and GT 16","","","","","1"
"1 Strongly disagree","2007","Part Time","1-pers.-HH","","","","","1"
"1 Strongly disagree","2007","Part Time","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2007","Part Time","Single parent ","","","","","1"
"1 Strongly disagree","2007","Part Time","Couple + C. LE 16 ","","","","","1"
"1 Strongly disagree","2007","Part Time","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2007","Part Time","Couple + C. LE and GT 16","","","","","1"
"1 Strongly disagree","2007","Not Working","1-pers.-HH","","","","","1"
"1 Strongly disagree","2007","Not Working","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2007","Not Working","Single parent ","","","","","1"
"1 Strongly disagree","2007","Not Working","Couple + C. LE 16 ","","","","","1"
"1 Strongly disagree","2007","Not Working","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2007","Not Working","Couple + C. LE and GT 16","","","","","1"
"2 on scale 1-7 ","2007","Full Time","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2007","Full Time","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2007","Full Time","Single parent ","","","","","2"
"2 on scale 1-7 ","2007","Full Time","Couple + C. LE 16 ","","","","","2"
"2 on scale 1-7 ","2007","Full Time","Couple + C. GT 16 ","","","","","2"
"2 on scale 1-7 ","2007","Full Time","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2007","Part Time","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2007","Part Time","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2007","Part Time","Single parent ","","","","","2"
"2 on scale 1-7 ","2007","Part Time","Couple + C. LE 16 ","","","","","2"
"2 on scale 1-7 ","2007","Not Working","Single parent ","","","","","2"
"2 on scale 1-7 ","2007","Not Working","Couple + C. LE 16 ","","","","","2"
"2 on scale 1-7 ","2007","Not Working","Couple + C. GT 16 ","","","","","2"
"2 on scale 1-7 ","2007","Not Working","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2007","Not Working","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2007","Part Time","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2007","Not Working","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2007","Part Time","Couple + C. GT 16 ","","","","","2"
"3 on scale 1-7 ","2007","Not Working","Couple + C. GT 16 ","","","","","3"
"3 on scale 1-7 ","2007","Not Working","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2007","Not Working","Single parent ","","","","","3"
"3 on scale 1-7 ","2007","Not Working","Couple + C. LE 16 ","","","","","3"
"3 on scale 1-7 ","2007","Full Time","1-pers.-HH","","","","","3"
"3 on scale 1-7 ","2007","Full Time","(Married) couple without C. ","","","","","3"
"3 on scale 1-7 ","2007","Full Time","Couple + C. GT 16 ","","","","","3"
"3 on scale 1-7 ","2007","Full Time","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2007","Not Working","(Married) couple without C. ","","","","","3"
"3 on scale 1-7 ","2007","Full Time","Single parent ","","","","","3"
"3 on scale 1-7 ","2007","Full Time","Couple + C. LE 16 ","","","","","3"
"3 on scale 1-7 ","2007","Part Time","Single parent ","","","","","3"
"3 on scale 1-7 ","2007","Part Time","Couple + C. LE 16 ","","","","","3"
"3 on scale 1-7 ","2007","Not Working","1-pers.-HH","","","","","3"
"3 on scale 1-7 ","2007","Part Time","1-pers.-HH","","","","","3"
"3 on scale 1-7 ","2007","Part Time","Couple + C. GT 16 ","","","","","3"
"3 on scale 1-7 ","2007","Part Time","(Married) couple without C. ","","","","","3"
"3 on scale 1-7 ","2007","Part Time","Couple + C. LE and GT 16","","","","","3"
"4 on scale 1-7","2007","Not Working","Single parent ","","","","","4"
"4 on scale 1-7","2007","Not Working","Couple + C. LE 16 ","","","","","4"
"4 on scale 1-7","2007","Full Time","1-pers.-HH","","","","","4"
