"plh0206i06","year","e11102","sampreg","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2015","Not Employed","West Germany","252","0.0379379518075079","0.033717376862567","0.0421585267524488"
"2 on scale 1-7 ","2015","Not Employed","East Germany","80","0.0340155393603714","0.0264236514999999","0.0416074272207429"
"2 on scale 1-7 ","2015","Employed","West Germany","420","0.0302608620196231","0.0273556489090353","0.0331660751302108"
"2 on scale 1-7 ","2015","Employed","East Germany","103","0.0343439624904929","0.0280723524364092","0.0406155725445766"
"3 on scale 1-7 ","2015","Not Employed","West Germany","405","0.0559436494003997","0.0508666455753651","0.0610206532254343"
"3 on scale 1-7 ","2015","Not Employed","East Germany","117","0.0463521652247804","0.0375466441650479","0.055157686284513"
"3 on scale 1-7 ","2015","Employed","West Germany","743","0.0540981536516249","0.0502617513404401","0.0579345559628098"
"3 on scale 1-7 ","2015","Employed","East Germany","171","0.0507796928691872","0.0432188334660925","0.0583405522722819"
"4 on scale 1-7","2015","Not Employed","West Germany","1183","0.148635235221421","0.140776514446776","0.156493955996067"
"4 on scale 1-7","2015","Not Employed","East Germany","359","0.189096298924628","0.172695983937268","0.205496613911987"
"4 on scale 1-7","2015","Employed","West Germany","1919","0.138870637801084","0.133005890558092","0.144735385044077"
"4 on scale 1-7","2015","Employed","East Germany","484","0.153758076226954","0.141335580563872","0.166180571890036"
"5 on scale 1-7","2015","Not Employed","West Germany","1579","0.205027229999928","0.196108253214948","0.213946206784907"
"5 on scale 1-7","2015","Not Employed","East Germany","472","0.210292967999514","0.193225409052022","0.227360526947006"
"5 on scale 1-7","2015","Employed","West Germany","3005","0.23787598273183","0.230654971714946","0.245096993748714"
"5 on scale 1-7","2015","Employed","East Germany","761","0.21457201024949","0.200434193800256","0.228709826698723"
"6 on scale 1-7","2015","Not Employed","West Germany","2027","0.259514839912818","0.2498304467343","0.269199233091336"
"6 on scale 1-7","2015","Not Employed","East Germany","597","0.262496085226125","0.244068449695338","0.280923720756913"
"6 on scale 1-7","2015","Employed","West Germany","3881","0.292867920429671","0.285150075337521","0.300585765521821"
"6 on scale 1-7","2015","Employed","East Germany","983","0.308690556481344","0.292781642500829","0.324599470461859"
"7 Strongly agree","2015","Not Employed","West Germany","2167","0.25994562326925","0.250256015322752","0.269635231215748"
"7 Strongly agree","2015","Not Employed","East Germany","477","0.209959628943355","0.192902003490775","0.227017254395935"
"7 Strongly agree","2015","Employed","West Germany","3116","0.224467259567891","0.217391281851387","0.231543237284394"
"7 Strongly agree","2015","Employed","East Germany","664","0.220303628579528","0.206030597917834","0.234576659241222"
"1 Strongly disagree","2016","Not Employed","West Germany","40","0.0169139903655659","0.0126993837282492","0.0211285970028827"
"1 Strongly disagree","2016","Not Employed","East Germany","8","","",""
"1 Strongly disagree","2016","Employed","West Germany","","","",""
"1 Strongly disagree","2016","Employed","East Germany","","","",""
"2 on scale 1-7 ","2016","Not Employed","West Germany","30","0.0215004142656131","0.0167597195789543","0.026241108952272"
"2 on scale 1-7 ","2016","Not Employed","East Germany","5","","",""
"2 on scale 1-7 ","2016","Employed","West Germany","","","",""
"2 on scale 1-7 ","2016","Employed","East Germany","","","",""
"3 on scale 1-7 ","2016","Not Employed","West Germany","35","0.0218676416247842","0.0170875300188304","0.0266477532307379"
"3 on scale 1-7 ","2016","Not Employed","East Germany","5","","",""
"3 on scale 1-7 ","2016","Employed","West Germany","","","",""
"3 on scale 1-7 ","2016","Employed","East Germany","","","",""
"4 on scale 1-7","2016","Not Employed","West Germany","155","0.129153702673025","0.11819239331262","0.140115012033431"
"4 on scale 1-7","2016","Not Employed","East Germany","24","","",""
"4 on scale 1-7","2016","Employed","West Germany","","","",""
"4 on scale 1-7","2016","Employed","East Germany","","","",""
"5 on scale 1-7","2016","Not Employed","West Germany","296","0.10754584097755","0.0974200719122331","0.117671610042866"
"5 on scale 1-7","2016","Not Employed","East Germany","43","0.042945233975367","0.0282083125695435","0.0576821553811905"
"5 on scale 1-7","2016","Employed","West Germany","","","",""
"5 on scale 1-7","2016","Employed","East Germany","","","",""
"6 on scale 1-7","2016","Not Employed","West Germany","480","0.156478332406852","0.144603883162855","0.16835278165085"
"6 on scale 1-7","2016","Not Employed","East Germany","76","0.156463931747264","0.13005566891119","0.182872194583338"
"6 on scale 1-7","2016","Employed","West Germany","","","",""
"6 on scale 1-7","2016","Employed","East Germany","","","",""
"7 Strongly agree","2016","Not Employed","West Germany","2560","0.54654007768661","0.530268910359844","0.562811245013375"
"7 Strongly agree","2016","Not Employed","East Germany","566","0.705183966746261","0.672039758455009","0.738328175037513"
"7 Strongly agree","2016","Employed","West Germany","","","",""
"7 Strongly agree","2016","Employed","East Germany","","","",""
"1 Strongly disagree","2017","Not Employed","West Germany","36","0.0147855944607197","0.0101338205084025","0.0194373684130369"
"1 Strongly disagree","2017","Not Employed","East Germany","2","","",""
"1 Strongly disagree","2017","Employed","West Germany","","","",""
"1 Strongly disagree","2017","Employed","East Germany","","","",""
"2 on scale 1-7 ","2017","Not Employed","West Germany","18","","",""
"2 on scale 1-7 ","2017","Not Employed","East Germany","2","","",""
"2 on scale 1-7 ","2017","Employed","West Germany","","","",""
"2 on scale 1-7 ","2017","Employed","East Germany","","","",""
"3 on scale 1-7 ","2017","Not Employed","West Germany","27","","",""
"3 on scale 1-7 ","2017","Not Employed","East Germany","3","","",""
"3 on scale 1-7 ","2017","Employed","West Germany","","","",""
"3 on scale 1-7 ","2017","Employed","East Germany","","","",""
"4 on scale 1-7","2017","Not Employed","West Germany","111","0.050013484719188","0.0416123855990513","0.0584145838393247"
"4 on scale 1-7","2017","Not Employed","East Germany","16","","",""
"4 on scale 1-7","2017","Employed","West Germany","","","",""
"4 on scale 1-7","2017","Employed","East Germany","","","",""
"5 on scale 1-7","2017","Not Employed","West Germany","229","0.094571753589381","0.0832935073799055","0.105849999798856"
"5 on scale 1-7","2017","Not Employed","East Germany","22","","",""
"5 on scale 1-7","2017","Employed","West Germany","","","",""
"5 on scale 1-7","2017","Employed","East Germany","","","",""
"6 on scale 1-7","2017","Not Employed","West Germany","312","0.131003351360326","0.117999138054441","0.144007564666211"
"6 on scale 1-7","2017","Not Employed","East Germany","15","","",""
"6 on scale 1-7","2017","Employed","West Germany","","","",""
"6 on scale 1-7","2017","Employed","East Germany","","","",""
"7 Strongly agree","2017","Not Employed","West Germany","1853","0.686521458503637","0.668641570351963","0.704401346655312"
"7 Strongly agree","2017","Not Employed","East Germany","203","0.745946817075921","0.693334616206639","0.798559017945202"
"7 Strongly agree","2017","Employed","West Germany","","","",""
"7 Strongly agree","2017","Employed","East Germany","","","",""
"1 Strongly disagree","2018","Not Employed","West Germany","6","","",""
"1 Strongly disagree","2018","Not Employed","East Germany","2","","",""
"1 Strongly disagree","2018","Employed","West Germany","","","",""
"1 Strongly disagree","2018","Employed","East Germany","","","",""
"2 on scale 1-7 ","2018","Not Employed","West Germany","6","","",""
"2 on scale 1-7 ","2018","Not Employed","East Germany","1","","",""
"2 on scale 1-7 ","2018","Employed","West Germany","","","",""
"2 on scale 1-7 ","2018","Employed","East Germany","","","",""
"3 on scale 1-7 ","2018","Not Employed","West Germany","1","","",""
"3 on scale 1-7 ","2018","Not Employed","East Germany","","","",""
"3 on scale 1-7 ","2018","Employed","West Germany","","","",""
"3 on scale 1-7 ","2018","Employed","East Germany","","","",""
"4 on scale 1-7","2018","Not Employed","West Germany","24","","",""
"4 on scale 1-7","2018","Not Employed","East Germany","2","","",""
"4 on scale 1-7","2018","Employed","West Germany","","","",""
"4 on scale 1-7","2018","Employed","East Germany","","","",""
"5 on scale 1-7","2018","Not Employed","West Germany","30","0.0621156425607384","0.0375551951727649","0.0866760899487118"
"5 on scale 1-7","2018","Not Employed","East Germany","1","","",""
"5 on scale 1-7","2018","Employed","West Germany","","","",""
"5 on scale 1-7","2018","Employed","East Germany","","","",""
"6 on scale 1-7","2018","Not Employed","West Germany","46","0.097572659178163","0.0673779167625214","0.127767401593804"
"6 on scale 1-7","2018","Not Employed","East Germany","4","","",""
"6 on scale 1-7","2018","Employed","West Germany","","","",""
"6 on scale 1-7","2018","Employed","East Germany","","","",""
"7 Strongly agree","2018","Not Employed","West Germany","258","0.752500544731586","0.708586679043111","0.796414410420061"
