"plh0206i06","year","migback","sex","n","percent","lower_confidence","upper_confidence","value"
"4 on scale 1-7","2005","no migration background","Male","1302","0.156878430938374","0.149085695632974","0.164671166243774","4"
"4 on scale 1-7","2005","direct migration background","Female","186","0.159600054861723","0.139223923766497","0.179976185956949","4"
"5 on scale 1-7","2005","indirect migration background","Female","90","0.230724520577942","0.190764843089437","0.270684198066447","5"
"5 on scale 1-7","2005","direct migration background","Female","243","0.193218524470314","0.1712518385859","0.215185210354727","5"
"5 on scale 1-7","2005","indirect migration background","Male","91","0.220066897120083","0.179568195382472","0.260565598857694","5"
"5 on scale 1-7","2005","no migration background","Male","2014","0.235667514753057","0.226573529898736","0.244761499607379","5"
"5 on scale 1-7","2005","no migration background","Female","1956","0.210217049569468","0.201848996509481","0.218585102629454","5"
"5 on scale 1-7","2005","direct migration background","Male","227","0.194238228716452","0.170975441648741","0.217501015784162","5"
"6 on scale 1-7","2005","indirect migration background","Female","107","0.247489716891192","0.206557152618766","0.288422281163617","6"
"6 on scale 1-7","2005","direct migration background","Male","278","0.233796771421749","0.208909212275711","0.258684330567786","6"
"6 on scale 1-7","2005","indirect migration background","Male","84","0.228026364886913","0.187012676199146","0.269040053574679","6"
"6 on scale 1-7","2005","no migration background","Male","2264","0.266733856640192","0.2572576811419","0.276210032138484","6"
"6 on scale 1-7","2005","direct migration background","Female","290","0.212242052565383","0.189492423730993","0.234991681399774","6"
"6 on scale 1-7","2005","no migration background","Female","2426","0.253254240609607","0.244323215186756","0.262185266032458","6"
"7 Strongly agree","2005","indirect migration background","Female","107","0.226154305357801","0.186475026658927","0.265833584056674","7"
"7 Strongly agree","2005","indirect migration background","Male","112","0.28642162869309","0.24222808690544","0.330615170480739","7"
"7 Strongly agree","2005","direct migration background","Male","319","0.289636588669408","0.262964436176162","0.316308741162654","7"
"7 Strongly agree","2005","direct migration background","Female","373","0.31654743648086","0.290669133748172","0.342425739213549","7"
"7 Strongly agree","2005","no migration background","Male","1938","0.231978229642893","0.22293395823004","0.241022501055746","7"
"7 Strongly agree","2005","no migration background","Female","2091","0.237131962834456","0.228397095009585","0.245866830659328","7"
"1 Strongly disagree","2006","no migration background","Female","","","","","1"
"1 Strongly disagree","2006","direct migration background","Male","","","","","1"
"1 Strongly disagree","2006","direct migration background","Female","","","","","1"
"1 Strongly disagree","2006","indirect migration background","Male","","","","","1"
"1 Strongly disagree","2006","indirect migration background","Female","","","","","1"
"1 Strongly disagree","2006","no migration background","Male","","","","","1"
"2 on scale 1-7 ","2006","no migration background","Male","","","","","2"
"2 on scale 1-7 ","2006","direct migration background","Male","","","","","2"
"2 on scale 1-7 ","2006","direct migration background","Female","","","","","2"
"2 on scale 1-7 ","2006","indirect migration background","Female","","","","","2"
"2 on scale 1-7 ","2006","no migration background","Female","","","","","2"
"2 on scale 1-7 ","2006","indirect migration background","Male","","","","","2"
"3 on scale 1-7 ","2006","indirect migration background","Female","","","","","3"
"3 on scale 1-7 ","2006","indirect migration background","Male","","","","","3"
"3 on scale 1-7 ","2006","direct migration background","Female","","","","","3"
"3 on scale 1-7 ","2006","direct migration background","Male","","","","","3"
"3 on scale 1-7 ","2006","no migration background","Female","","","","","3"
"3 on scale 1-7 ","2006","no migration background","Male","","","","","3"
"4 on scale 1-7","2006","no migration background","Female","","","","","4"
"4 on scale 1-7","2006","no migration background","Male","","","","","4"
"4 on scale 1-7","2006","indirect migration background","Female","","","","","4"
"4 on scale 1-7","2006","indirect migration background","Male","","","","","4"
"4 on scale 1-7","2006","direct migration background","Female","","","","","4"
"4 on scale 1-7","2006","direct migration background","Male","","","","","4"
"5 on scale 1-7","2006","indirect migration background","Female","","","","","5"
"5 on scale 1-7","2006","indirect migration background","Male","","","","","5"
"5 on scale 1-7","2006","direct migration background","Male","","","","","5"
"5 on scale 1-7","2006","direct migration background","Female","","","","","5"
"5 on scale 1-7","2006","no migration background","Male","","","","","5"
"5 on scale 1-7","2006","no migration background","Female","","","","","5"
"6 on scale 1-7","2006","indirect migration background","Female","","","","","6"
"6 on scale 1-7","2006","direct migration background","Male","","","","","6"
"6 on scale 1-7","2006","indirect migration background","Male","","","","","6"
"6 on scale 1-7","2006","direct migration background","Female","","","","","6"
"6 on scale 1-7","2006","no migration background","Female","","","","","6"
"6 on scale 1-7","2006","no migration background","Male","","","","","6"
"7 Strongly agree","2006","indirect migration background","Female","","","","","7"
"7 Strongly agree","2006","direct migration background","Male","","","","","7"
"7 Strongly agree","2006","direct migration background","Female","","","","","7"
"7 Strongly agree","2006","indirect migration background","Male","","","","","7"
"7 Strongly agree","2006","no migration background","Male","","","","","7"
"7 Strongly agree","2006","no migration background","Female","","","","","7"
"1 Strongly disagree","2007","no migration background","Male","","","","","1"
"1 Strongly disagree","2007","no migration background","Female","","","","","1"
"1 Strongly disagree","2007","direct migration background","Male","","","","","1"
"1 Strongly disagree","2007","direct migration background","Female","","","","","1"
"1 Strongly disagree","2007","indirect migration background","Male","","","","","1"
"1 Strongly disagree","2007","indirect migration background","Female","","","","","1"
"2 on scale 1-7 ","2007","indirect migration background","Female","","","","","2"
"2 on scale 1-7 ","2007","indirect migration background","Male","","","","","2"
"2 on scale 1-7 ","2007","direct migration background","Male","","","","","2"
"2 on scale 1-7 ","2007","no migration background","Male","","","","","2"
"2 on scale 1-7 ","2007","no migration background","Female","","","","","2"
"2 on scale 1-7 ","2007","direct migration background","Female","","","","","2"
"3 on scale 1-7 ","2007","direct migration background","Male","","","","","3"
"3 on scale 1-7 ","2007","no migration background","Female","","","","","3"
"3 on scale 1-7 ","2007","indirect migration background","Female","","","","","3"
"3 on scale 1-7 ","2007","no migration background","Male","","","","","3"
"3 on scale 1-7 ","2007","direct migration background","Female","","","","","3"
"3 on scale 1-7 ","2007","indirect migration background","Male","","","","","3"
"4 on scale 1-7","2007","no migration background","Male","","","","","4"
"4 on scale 1-7","2007","no migration background","Female","","","","","4"
"4 on scale 1-7","2007","indirect migration background","Female","","","","","4"
"4 on scale 1-7","2007","indirect migration background","Male","","","","","4"
"4 on scale 1-7","2007","direct migration background","Male","","","","","4"
"4 on scale 1-7","2007","direct migration background","Female","","","","","4"
"5 on scale 1-7","2007","indirect migration background","Female","","","","","5"
"5 on scale 1-7","2007","indirect migration background","Male","","","","","5"
"5 on scale 1-7","2007","direct migration background","Male","","","","","5"
"5 on scale 1-7","2007","direct migration background","Female","","","","","5"
"5 on scale 1-7","2007","no migration background","Male","","","","","5"
"5 on scale 1-7","2007","no migration background","Female","","","","","5"
"6 on scale 1-7","2007","indirect migration background","Female","","","","","6"
"6 on scale 1-7","2007","indirect migration background","Male","","","","","6"
"6 on scale 1-7","2007","direct migration background","Female","","","","","6"
"6 on scale 1-7","2007","no migration background","Male","","","","","6"
"6 on scale 1-7","2007","direct migration background","Male","","","","","6"
"6 on scale 1-7","2007","no migration background","Female","","","","","6"
"7 Strongly agree","2007","indirect migration background","Female","","","","","7"
"7 Strongly agree","2007","no migration background","Male","","","","","7"
"7 Strongly agree","2007","no migration background","Female","","","","","7"
"7 Strongly agree","2007","direct migration background","Male","","","","","7"
"7 Strongly agree","2007","direct migration background","Female","","","","","7"
"7 Strongly agree","2007","indirect migration background","Male","","","","","7"
"1 Strongly disagree","2008","no migration background","Female","","","","","1"
"1 Strongly disagree","2008","direct migration background","Male","","","","","1"
"1 Strongly disagree","2008","direct migration background","Female","","","","","1"
"1 Strongly disagree","2008","indirect migration background","Male","","","","","1"
"1 Strongly disagree","2008","indirect migration background","Female","","","","","1"
"1 Strongly disagree","2008","no migration background","Male","","","","","1"
"2 on scale 1-7 ","2008","direct migration background","Male","","","","","2"
"2 on scale 1-7 ","2008","indirect migration background","Female","","","","","2"
"2 on scale 1-7 ","2008","no migration background","Female","","","","","2"
"2 on scale 1-7 ","2008","indirect migration background","Male","","","","","2"
"2 on scale 1-7 ","2008","direct migration background","Female","","","","","2"
"2 on scale 1-7 ","2008","no migration background","Male","","","","","2"
"3 on scale 1-7 ","2008","direct migration background","Male","","","","","3"
"3 on scale 1-7 ","2008","no migration background","Female","","","","","3"
"3 on scale 1-7 ","2008","indirect migration background","Female","","","","","3"
"3 on scale 1-7 ","2008","no migration background","Male","","","","","3"
"3 on scale 1-7 ","2008","direct migration background","Female","","","","","3"
"3 on scale 1-7 ","2008","indirect migration background","Male","","","","","3"
"4 on scale 1-7","2008","indirect migration background","Female","","","","","4"
"4 on scale 1-7","2008","direct migration background","Male","","","","","4"
"4 on scale 1-7","2008","indirect migration background","Male","","","","","4"
"4 on scale 1-7","2008","direct migration background","Female","","","","","4"
"4 on scale 1-7","2008","no migration background","Female","","","","","4"
"4 on scale 1-7","2008","no migration background","Male","","","","","4"
"5 on scale 1-7","2008","indirect migration background","Female","","","","","5"
"5 on scale 1-7","2008","indirect migration background","Male","","","","","5"
"5 on scale 1-7","2008","direct migration background","Male","","","","","5"
"5 on scale 1-7","2008","direct migration background","Female","","","","","5"
"5 on scale 1-7","2008","no migration background","Female","","","","","5"
"5 on scale 1-7","2008","no migration background","Male","","","","","5"
"6 on scale 1-7","2008","indirect migration background","Female","","","","","6"
"6 on scale 1-7","2008","indirect migration background","Male","","","","","6"
"6 on scale 1-7","2008","direct migration background","Male","","","","","6"
"6 on scale 1-7","2008","direct migration background","Female","","","","","6"
"6 on scale 1-7","2008","no migration background","Female","","","","","6"
"6 on scale 1-7","2008","no migration background","Male","","","","","6"
"7 Strongly agree","2008","indirect migration background","Female","","","","","7"
"7 Strongly agree","2008","no migration background","Male","","","","","7"
"7 Strongly agree","2008","direct migration background","Male","","","","","7"
"7 Strongly agree","2008","direct migration background","Female","","","","","7"
"7 Strongly agree","2008","indirect migration background","Male","","","","","7"
"7 Strongly agree","2008","no migration background","Female","","","","","7"
"1 Strongly disagree","2009","no migration background","Female","","","","","1"
"1 Strongly disagree","2009","direct migration background","Male","","","","","1"
"1 Strongly disagree","2009","direct migration background","Female","","","","","1"
"1 Strongly disagree","2009","indirect migration background","Male","","","","","1"
"1 Strongly disagree","2009","indirect migration background","Female","","","","","1"
"1 Strongly disagree","2009","no migration background","Male","","","","","1"
"2 on scale 1-7 ","2009","indirect migration background","Female","","","","","2"
"2 on scale 1-7 ","2009","direct migration background","Female","","","","","2"
"2 on scale 1-7 ","2009","direct migration background","Male","","","","","2"
"2 on scale 1-7 ","2009","indirect migration background","Male","","","","","2"
"2 on scale 1-7 ","2009","no migration background","Male","","","","","2"
"2 on scale 1-7 ","2009","no migration background","Female","","","","","2"
"3 on scale 1-7 ","2009","direct migration background","Male","","","","","3"
"3 on scale 1-7 ","2009","no migration background","Female","","","","","3"
"3 on scale 1-7 ","2009","no migration background","Male","","","","","3"
"3 on scale 1-7 ","2009","indirect migration background","Female","","","","","3"
"3 on scale 1-7 ","2009","indirect migration background","Male","","","","","3"
"3 on scale 1-7 ","2009","direct migration background","Female","","","","","3"
"4 on scale 1-7","2009","indirect migration background","Female","","","","","4"
"4 on scale 1-7","2009","direct migration background","Male","","","","","4"
"4 on scale 1-7","2009","indirect migration background","Male","","","","","4"
"4 on scale 1-7","2009","no migration background","Female","","","","","4"
"4 on scale 1-7","2009","direct migration background","Female","","","","","4"
"4 on scale 1-7","2009","no migration background","Male","","","","","4"
"5 on scale 1-7","2009","indirect migration background","Female","","","","","5"
"5 on scale 1-7","2009","direct migration background","Male","","","","","5"
"5 on scale 1-7","2009","indirect migration background","Male","","","","","5"
"5 on scale 1-7","2009","no migration background","Female","","","","","5"
"5 on scale 1-7","2009","direct migration background","Female","","","","","5"
"5 on scale 1-7","2009","no migration background","Male","","","","","5"
"6 on scale 1-7","2009","indirect migration background","Female","","","","","6"
"6 on scale 1-7","2009","indirect migration background","Male","","","","","6"
"6 on scale 1-7","2009","direct migration background","Male","","","","","6"
"6 on scale 1-7","2009","direct migration background","Female","","","","","6"
"6 on scale 1-7","2009","no migration background","Female","","","","","6"
"6 on scale 1-7","2009","no migration background","Male","","","","","6"
"7 Strongly agree","2009","indirect migration background","Female","","","","","7"
"7 Strongly agree","2009","no migration background","Male","","","","","7"
"7 Strongly agree","2009","no migration background","Female","","","","","7"
"7 Strongly agree","2009","direct migration background","Male","","","","","7"
"7 Strongly agree","2009","direct migration background","Female","","","","","7"
"7 Strongly agree","2009","indirect migration background","Male","","","","","7"
"1 Strongly disagree","2010","no migration background","Female","226","0.0309460155047314","0.0270450105091419","0.0348470205003209","1"
"1 Strongly disagree","2010","direct migration background","Male","13","","","","1"
"1 Strongly disagree","2010","direct migration background","Female","22","","","","1"
"1 Strongly disagree","2010","indirect migration background","Male","5","","","","1"
"1 Strongly disagree","2010","indirect migration background","Female","10","","","","1"
"1 Strongly disagree","2010","no migration background","Male","149","0.0261700426683337","0.0224190202535233","0.0299210650831441","1"
"2 on scale 1-7 ","2010","direct migration background","Male","20","","","","2"
"2 on scale 1-7 ","2010","direct migration background","Female","26","","","","2"
"2 on scale 1-7 ","2010","no migration background","Female","285","0.0368403606588095","0.0325969874938567","0.0410837338237622","2"
"2 on scale 1-7 ","2010","indirect migration background","Female","12","","","","2"
"2 on scale 1-7 ","2010","indirect migration background","Male","9","","","","2"
"2 on scale 1-7 ","2010","no migration background","Male","218","0.0267299734820727","0.0229401252626745","0.0305198217014709","2"
"3 on scale 1-7 ","2010","no migration background","Female","516","0.0742402622224766","0.0683345940072083","0.080145930437745","3"
"3 on scale 1-7 ","2010","direct migration background","Male","41","0.0621903827526116","0.0437519357381063","0.0806288297671169","3"
"3 on scale 1-7 ","2010","no migration background","Male","432","0.0628142935541729","0.0571133341708363","0.0685152529375096","3"
"3 on scale 1-7 ","2010","indirect migration background","Female","24","","","","3"
"3 on scale 1-7 ","2010","indirect migration background","Male","15","","","","3"
"3 on scale 1-7 ","2010","direct migration background","Female","49","0.0491907791559747","0.0342045751355236","0.0641769831764259","3"
"4 on scale 1-7","2010","indirect migration background","Female","54","0.176358721890438","0.136024976328643","0.216692467452233","4"
"4 on scale 1-7","2010","indirect migration background","Male","45","0.129562741288455","0.092418450775352","0.166707031801558","4"
"4 on scale 1-7","2010","direct migration background","Male","94","0.14610492436836","0.11913746300904","0.173072385727681","4"
"4 on scale 1-7","2010","no migration background","Female","1293","0.175208788047348","0.166645311621423","0.183772264473273","4"
"4 on scale 1-7","2010","direct migration background","Female","126","0.192028154065214","0.164733118467727","0.219323189662702","4"
"4 on scale 1-7","2010","no migration background","Male","1057","0.153954247112652","0.14547419266439","0.162434301560914","4"
"5 on scale 1-7","2010","indirect migration background","Female","72","0.193956606359491","0.152112670205976","0.235800542513006","5"
"5 on scale 1-7","2010","direct migration background","Male","130","0.1907057403682","0.160711318423949","0.22070016231245","5"
"5 on scale 1-7","2010","indirect migration background","Male","68","0.283120041140621","0.233289937202126","0.332950145079116","5"
"5 on scale 1-7","2010","direct migration background","Female","171","0.171925471950707","0.145779311438807","0.198071632462608","5"
"5 on scale 1-7","2010","no migration background","Female","1701","0.211171325252823","0.201977230639161","0.220365419866485","5"
"5 on scale 1-7","2010","no migration background","Male","1721","0.245741015748835","0.235625105924067","0.255856925573602","5"
"6 on scale 1-7","2010","indirect migration background","Female","83","0.243866165411908","0.198422208268145","0.289310122555672","6"
"6 on scale 1-7","2010","direct migration background","Male","179","0.262703386897528","0.229101834746216","0.29630493904884","6"
"6 on scale 1-7","2010","indirect migration background","Male","84","0.228226192719018","0.181805563029209","0.274646822408827","6"
"6 on scale 1-7","2010","no migration background","Female","2063","0.264859678196941","0.254919522274775","0.274799834119108","6"
"6 on scale 1-7","2010","direct migration background","Female","187","0.225817170280065","0.196843511209556","0.254790829350574","6"
"6 on scale 1-7","2010","no migration background","Male","2052","0.280930256330529","0.270369606459891","0.291490906201167","6"
"7 Strongly agree","2010","indirect migration background","Female","88","0.266857081145193","0.220047503902614","0.313666658387771","7"
"7 Strongly agree","2010","no migration background","Male","1329","0.203660171103405","0.194197621922935","0.213122720283876","7"
"7 Strongly agree","2010","no migration background","Female","1486","0.20673357011687","0.19761104240128","0.215856097832461","7"
"7 Strongly agree","2010","direct migration background","Male","182","0.2794417734957","0.245181913127757","0.313701633863643","7"
"7 Strongly agree","2010","direct migration background","Female","219","0.303066013244146","0.2712190858727","0.334912940615593","7"
"7 Strongly agree","2010","indirect migration background","Male","88","0.294845164228033","0.244411268535964","0.345279059920103","7"
"1 Strongly disagree","2011","no migration background","Female","","","","","1"
"1 Strongly disagree","2011","direct migration background","Male","","","","","1"
"1 Strongly disagree","2011","direct migration background","Female","","","","","1"
"1 Strongly disagree","2011","indirect migration background","Male","","","","","1"
"1 Strongly disagree","2011","indirect migration background","Female","","","","","1"
"1 Strongly disagree","2011","no migration background","Male","","","","","1"
"2 on scale 1-7 ","2011","indirect migration background","Female","","","","","2"
"2 on scale 1-7 ","2011","direct migration background","Male","","","","","2"
"2 on scale 1-7 ","2011","direct migration background","Female","","","","","2"
"2 on scale 1-7 ","2011","no migration background","Female","","","","","2"
"2 on scale 1-7 ","2011","no migration background","Male","","","","","2"
"2 on scale 1-7 ","2011","indirect migration background","Male","","","","","2"
"3 on scale 1-7 ","2011","indirect migration background","Female","","","","","3"
"3 on scale 1-7 ","2011","indirect migration background","Male","","","","","3"
"3 on scale 1-7 ","2011","no migration background","Female","","","","","3"
"3 on scale 1-7 ","2011","direct migration background","Male","","","","","3"
"3 on scale 1-7 ","2011","direct migration background","Female","","","","","3"
"3 on scale 1-7 ","2011","no migration background","Male","","","","","3"
"4 on scale 1-7","2011","indirect migration background","Male","","","","","4"
"4 on scale 1-7","2011","indirect migration background","Female","","","","","4"
"4 on scale 1-7","2011","direct migration background","Male","","","","","4"
"4 on scale 1-7","2011","direct migration background","Female","","","","","4"
"4 on scale 1-7","2011","no migration background","Female","","","","","4"
"4 on scale 1-7","2011","no migration background","Male","","","","","4"
"5 on scale 1-7","2011","indirect migration background","Female","","","","","5"
"5 on scale 1-7","2011","indirect migration background","Male","","","","","5"
"5 on scale 1-7","2011","direct migration background","Male","","","","","5"
"5 on scale 1-7","2011","direct migration background","Female","","","","","5"
"5 on scale 1-7","2011","no migration background","Female","","","","","5"
"5 on scale 1-7","2011","no migration background","Male","","","","","5"
"6 on scale 1-7","2011","no migration background","Female","","","","","6"
"6 on scale 1-7","2011","indirect migration background","Female","","","","","6"
"6 on scale 1-7","2011","direct migration background","Male","","","","","6"
"6 on scale 1-7","2011","no migration background","Male","","","","","6"
"6 on scale 1-7","2011","direct migration background","Female","","","","","6"
"6 on scale 1-7","2011","indirect migration background","Male","","","","","6"
"7 Strongly agree","2011","no migration background","Female","","","","","7"
"7 Strongly agree","2011","direct migration background","Male","","","","","7"
"7 Strongly agree","2011","indirect migration background","Female","","","","","7"
"7 Strongly agree","2011","no migration background","Male","","","","","7"
"7 Strongly agree","2011","direct migration background","Female","","","","","7"
"7 Strongly agree","2011","indirect migration background","Male","","","","","7"
"1 Strongly disagree","2012","no migration background","Female","","","","","1"
"1 Strongly disagree","2012","direct migration background","Male","","","","","1"
"1 Strongly disagree","2012","indirect migration background","Male","","","","","1"
"1 Strongly disagree","2012","indirect migration background","Female","","","","","1"
"1 Strongly disagree","2012","direct migration background","Female","","","","","1"
"1 Strongly disagree","2012","no migration background","Male","","","","","1"
"2 on scale 1-7 ","2012","direct migration background","Male","","","","","2"
"2 on scale 1-7 ","2012","direct migration background","Female","","","","","2"
"2 on scale 1-7 ","2012","indirect migration background","Female","","","","","2"
"2 on scale 1-7 ","2012","no migration background","Female","","","","","2"
"2 on scale 1-7 ","2012","no migration background","Male","","","","","2"
"2 on scale 1-7 ","2012","indirect migration background","Male","","","","","2"
"3 on scale 1-7 ","2012","indirect migration background","Female","","","","","3"
"3 on scale 1-7 ","2012","indirect migration background","Male","","","","","3"
"3 on scale 1-7 ","2012","direct migration background","Male","","","","","3"
"3 on scale 1-7 ","2012","direct migration background","Female","","","","","3"
"3 on scale 1-7 ","2012","no migration background","Female","","","","","3"
"3 on scale 1-7 ","2012","no migration background","Male","","","","","3"
"4 on scale 1-7","2012","indirect migration background","Female","","","","","4"
"4 on scale 1-7","2012","indirect migration background","Male","","","","","4"
"4 on scale 1-7","2012","direct migration background","Male","","","","","4"
"4 on scale 1-7","2012","direct migration background","Female","","","","","4"
"4 on scale 1-7","2012","no migration background","Female","","","","","4"
"4 on scale 1-7","2012","no migration background","Male","","","","","4"
"5 on scale 1-7","2012","indirect migration background","Female","","","","","5"
"5 on scale 1-7","2012","indirect migration background","Male","","","","","5"
"5 on scale 1-7","2012","direct migration background","Male","","","","","5"
"5 on scale 1-7","2012","direct migration background","Female","","","","","5"
"5 on scale 1-7","2012","no migration background","Female","","","","","5"
"5 on scale 1-7","2012","no migration background","Male","","","","","5"
"6 on scale 1-7","2012","no migration background","Female","","","","","6"
"6 on scale 1-7","2012","indirect migration background","Female","","","","","6"
"6 on scale 1-7","2012","indirect migration background","Male","","","","","6"
"6 on scale 1-7","2012","no migration background","Male","","","","","6"
"6 on scale 1-7","2012","direct migration background","Male","","","","","6"
"6 on scale 1-7","2012","direct migration background","Female","","","","","6"
"7 Strongly agree","2012","indirect migration background","Female","","","","","7"
"7 Strongly agree","2012","direct migration background","Male","","","","","7"
"7 Strongly agree","2012","no migration background","Male","","","","","7"
"7 Strongly agree","2012","no migration background","Female","","","","","7"
"7 Strongly agree","2012","direct migration background","Female","","","","","7"
"7 Strongly agree","2012","indirect migration background","Male","","","","","7"
"1 Strongly disagree","2013","no migration background","Female","","","","","1"
"1 Strongly disagree","2013","direct migration background","Male","","","","","1"
"1 Strongly disagree","2013","indirect migration background","Female","","","","","1"
"1 Strongly disagree","2013","no migration background","Male","","","","","1"
"1 Strongly disagree","2013","direct migration background","Female","","","","","1"
"1 Strongly disagree","2013","indirect migration background","Male","","","","","1"
"2 on scale 1-7 ","2013","no migration background","Female","","","","","2"
"2 on scale 1-7 ","2013","direct migration background","Male","","","","","2"
"2 on scale 1-7 ","2013","indirect migration background","Female","","","","","2"
"2 on scale 1-7 ","2013","direct migration background","Female","","","","","2"
"2 on scale 1-7 ","2013","no migration background","Male","","","","","2"
"2 on scale 1-7 ","2013","indirect migration background","Male","","","","","2"
"3 on scale 1-7 ","2013","indirect migration background","Female","","","","","3"
"3 on scale 1-7 ","2013","indirect migration background","Male","","","","","3"
"3 on scale 1-7 ","2013","direct migration background","Male","","","","","3"
"3 on scale 1-7 ","2013","direct migration background","Female","","","","","3"
"3 on scale 1-7 ","2013","no migration background","Female","","","","","3"
"3 on scale 1-7 ","2013","no migration background","Male","","","","","3"
"4 on scale 1-7","2013","indirect migration background","Female","","","","","4"
"4 on scale 1-7","2013","indirect migration background","Male","","","","","4"
"4 on scale 1-7","2013","direct migration background","Male","","","","","4"
"4 on scale 1-7","2013","direct migration background","Female","","","","","4"
"4 on scale 1-7","2013","no migration background","Male","","","","","4"
"4 on scale 1-7","2013","no migration background","Female","","","","","4"
"5 on scale 1-7","2013","indirect migration background","Female","","","","","5"
"5 on scale 1-7","2013","direct migration background","Male","","","","","5"
"5 on scale 1-7","2013","direct migration background","Female","","","","","5"
"5 on scale 1-7","2013","indirect migration background","Male","","","","","5"
"5 on scale 1-7","2013","no migration background","Female","","","","","5"
"5 on scale 1-7","2013","no migration background","Male","","","","","5"
"6 on scale 1-7","2013","no migration background","Female","","","","","6"
"6 on scale 1-7","2013","indirect migration background","Female","","","","","6"
"6 on scale 1-7","2013","indirect migration background","Male","","","","","6"
"6 on scale 1-7","2013","direct migration background","Male","","","","","6"
"6 on scale 1-7","2013","direct migration background","Female","","","","","6"
"6 on scale 1-7","2013","no migration background","Male","","","","","6"
"7 Strongly agree","2013","indirect migration background","Female","","","","","7"
"7 Strongly agree","2013","no migration background","Male","","","","","7"
"7 Strongly agree","2013","no migration background","Female","","","","","7"
"7 Strongly agree","2013","direct migration background","Male","","","","","7"
"7 Strongly agree","2013","direct migration background","Female","","","","","7"
"7 Strongly agree","2013","indirect migration background","Male","","","","","7"
"1 Strongly disagree","2014","no migration background","Female","","","","","1"
"1 Strongly disagree","2014","direct migration background","Male","","","","","1"
"1 Strongly disagree","2014","direct migration background","Female","","","","","1"
"1 Strongly disagree","2014","indirect migration background","Male","","","","","1"
"1 Strongly disagree","2014","indirect migration background","Female","","","","","1"
"1 Strongly disagree","2014","no migration background","Male","","","","","1"
"2 on scale 1-7 ","2014","indirect migration background","Female","","","","","2"
"2 on scale 1-7 ","2014","direct migration background","Male","","","","","2"
"2 on scale 1-7 ","2014","indirect migration background","Male","","","","","2"
"2 on scale 1-7 ","2014","no migration background","Female","","","","","2"
"2 on scale 1-7 ","2014","direct migration background","Female","","","","","2"
"2 on scale 1-7 ","2014","no migration background","Male","","","","","2"
"3 on scale 1-7 ","2014","indirect migration background","Female","","","","","3"
"3 on scale 1-7 ","2014","indirect migration background","Male","","","","","3"
"3 on scale 1-7 ","2014","direct migration background","Male","","","","","3"
"3 on scale 1-7 ","2014","no migration background","Female","","","","","3"
"3 on scale 1-7 ","2014","direct migration background","Female","","","","","3"
"3 on scale 1-7 ","2014","no migration background","Male","","","","","3"
"4 on scale 1-7","2014","indirect migration background","Female","","","","","4"
"4 on scale 1-7","2014","direct migration background","Male","","","","","4"
"4 on scale 1-7","2014","indirect migration background","Male","","","","","4"
"4 on scale 1-7","2014","direct migration background","Female","","","","","4"
"4 on scale 1-7","2014","no migration background","Female","","","","","4"
"4 on scale 1-7","2014","no migration background","Male","","","","","4"
"5 on scale 1-7","2014","direct migration background","Male","","","","","5"
"5 on scale 1-7","2014","no migration background","Female","","","","","5"
"5 on scale 1-7","2014","no migration background","Male","","","","","5"
