"plh0206i06","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2005","16-34 y.","(0) in school","52","0.0737395223868124","0.053632745001317","0.0938462997723078"
"3 on scale 1-7 ","2005","16-34 y.","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2005","16-34 y.","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2005","16-34 y.","(1c) basic vocational qualification","36","0.0607202640239334","0.0417061505645553","0.0797343774833114"
"3 on scale 1-7 ","2005","16-34 y.","(2b) intermediate general qualification","38","0.091526075171905","0.0646741838444228","0.118377966499387"
"3 on scale 1-7 ","2005","16-34 y.","(2a) intermediate vocational","86","0.0882388120741892","0.0718311189820453","0.104646505166333"
"3 on scale 1-7 ","2005","16-34 y.","(2c_gen) general maturity certificate","36","0.0498835914070574","0.0332493725930698","0.0665178102210451"
"3 on scale 1-7 ","2005","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2005","16-34 y.","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2005","16-34 y.","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2005","35-65 y.","(0) in school","","","",""
"3 on scale 1-7 ","2005","35-65 y.","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2005","35-65 y.","(1b) general elementary school","47","0.0540637041517203","0.0376476728816185","0.0704797354218222"
"3 on scale 1-7 ","2005","35-65 y.","(1c) basic vocational qualification","202","0.059940577195024","0.05193092485826","0.0679502295317879"
"3 on scale 1-7 ","2005","35-65 y.","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2005","35-65 y.","(2a) intermediate vocational","173","0.0487428098072021","0.0413352001386139","0.0561504194757904"
"3 on scale 1-7 ","2005","35-65 y.","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2005","35-65 y.","(2c_voc) vocational maturity certificate","41","0.0449050863570571","0.0310478864840544","0.0587622862300599"
"3 on scale 1-7 ","2005","35-65 y.","(3a) lower tertiary education","58","0.0532437637610307","0.0402899202048474","0.0661976073172139"
"3 on scale 1-7 ","2005","35-65 y.","(3b) higher tertiary education","65","0.0322421935640666","0.0241357324064805","0.0403486547216528"
"3 on scale 1-7 ","2005","66 and older","(0) in school","","","",""
"3 on scale 1-7 ","2005","66 and older","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2005","66 and older","(1b) general elementary school","42","0.0711181418633284","0.0520780292822028","0.090158254444454"
"3 on scale 1-7 ","2005","66 and older","(1c) basic vocational qualification","94","0.0585640929437542","0.0474738104846797","0.0696543754028288"
"3 on scale 1-7 ","2005","66 and older","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2005","66 and older","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2005","66 and older","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2005","66 and older","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2005","66 and older","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2005","66 and older","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2005","16-34 y.","(0) in school","127","0.197867030700737","0.167216666140688","0.228517395260786"
"4 on scale 1-7","2005","16-34 y.","(1a) inadequately completed","","","",""
"4 on scale 1-7","2005","16-34 y.","(1b) general elementary school","80","0.197976291544924","0.159638751874911","0.236313831214936"
"4 on scale 1-7","2005","16-34 y.","(1c) basic vocational qualification","106","0.180667791623751","0.150035311476373","0.21130027177113"
"4 on scale 1-7","2005","16-34 y.","(2b) intermediate general qualification","81","0.175156471992317","0.13976121189815","0.210551732086483"
"4 on scale 1-7","2005","16-34 y.","(2a) intermediate vocational","191","0.180269095796495","0.158032236841216","0.202505954751773"
"4 on scale 1-7","2005","16-34 y.","(2c_gen) general maturity certificate","122","0.189602913409623","0.159652240591514","0.219553586227732"
"4 on scale 1-7","2005","16-34 y.","(2c_voc) vocational maturity certificate","91","0.205060364603713","0.169811854804439","0.240308874402987"
"4 on scale 1-7","2005","16-34 y.","(3a) lower tertiary education","32","0.121023347095811","0.0754786070410103","0.166568087150611"
"4 on scale 1-7","2005","16-34 y.","(3b) higher tertiary education","39","0.116184750054337","0.0812923458055799","0.151077154303093"
"4 on scale 1-7","2005","35-65 y.","(0) in school","","","",""
"4 on scale 1-7","2005","35-65 y.","(1a) inadequately completed","","","",""
"4 on scale 1-7","2005","35-65 y.","(1b) general elementary school","117","0.159087541963044","0.13253673006176","0.185638353864328"
"4 on scale 1-7","2005","35-65 y.","(1c) basic vocational qualification","538","0.160074565504524","0.147702076284676","0.172447054724371"
"4 on scale 1-7","2005","35-65 y.","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2005","35-65 y.","(2a) intermediate vocational","528","0.160125382157859","0.147509688020615","0.172741076295104"
"4 on scale 1-7","2005","35-65 y.","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2005","35-65 y.","(2c_voc) vocational maturity certificate","135","0.157412346847967","0.133043701386587","0.181780992309347"
"4 on scale 1-7","2005","35-65 y.","(3a) lower tertiary education","162","0.131682733653103","0.112173113138677","0.15119235416753"
"4 on scale 1-7","2005","35-65 y.","(3b) higher tertiary education","239","0.146752337933979","0.130513096378559","0.162991579489399"
"4 on scale 1-7","2005","66 and older","(0) in school","","","",""
"4 on scale 1-7","2005","66 and older","(1a) inadequately completed","","","",""
"4 on scale 1-7","2005","66 and older","(1b) general elementary school","134","0.184464273769679","0.155731556481787","0.213196991057572"
"4 on scale 1-7","2005","66 and older","(1c) basic vocational qualification","275","0.161074128259235","0.143711870230243","0.178436386288227"
"4 on scale 1-7","2005","66 and older","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2005","66 and older","(2a) intermediate vocational","84","0.192077670104487","0.153664455387982","0.230490884820993"
"4 on scale 1-7","2005","66 and older","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2005","66 and older","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2005","66 and older","(3a) lower tertiary education","47","0.184315849625773","0.139994111961691","0.228637587289855"
"4 on scale 1-7","2005","66 and older","(3b) higher tertiary education","48","0.152545234296087","0.115909507281125","0.189180961311049"
"5 on scale 1-7","2005","16-34 y.","(0) in school","159","0.235147256252432","0.202519694903405","0.267774817601458"
"5 on scale 1-7","2005","16-34 y.","(1a) inadequately completed","","","",""
"5 on scale 1-7","2005","16-34 y.","(1b) general elementary school","78","0.201567747664905","0.162970743208277","0.240164752121534"
"5 on scale 1-7","2005","16-34 y.","(1c) basic vocational qualification","135","0.243876493936122","0.209686964768434","0.278066023103809"
"5 on scale 1-7","2005","16-34 y.","(2b) intermediate general qualification","91","0.13873664351402","0.106547471582968","0.170925815445072"
"5 on scale 1-7","2005","16-34 y.","(2a) intermediate vocational","271","0.242596083634816","0.217800015960834","0.267392151308798"
"5 on scale 1-7","2005","16-34 y.","(2c_gen) general maturity certificate","182","0.291773223314911","0.257040084495355","0.326506362134466"
"5 on scale 1-7","2005","16-34 y.","(2c_voc) vocational maturity certificate","119","0.220620245342286","0.184418453695498","0.256822036989074"
"5 on scale 1-7","2005","16-34 y.","(3a) lower tertiary education","65","0.343117343674927","0.276822429740718","0.409412257609135"
"5 on scale 1-7","2005","16-34 y.","(3b) higher tertiary education","90","0.234590398908074","0.188450391959235","0.280730405856913"
"5 on scale 1-7","2005","35-65 y.","(0) in school","","","",""
"5 on scale 1-7","2005","35-65 y.","(1a) inadequately completed","","","",""
"5 on scale 1-7","2005","35-65 y.","(1b) general elementary school","157","0.22009838122685","0.190022894674272","0.250173867779429"
"5 on scale 1-7","2005","35-65 y.","(1c) basic vocational qualification","729","0.214103721849779","0.20026263236766","0.227944811331899"
"5 on scale 1-7","2005","35-65 y.","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2005","35-65 y.","(2a) intermediate vocational","708","0.209195706718644","0.195203547893915","0.223187865543373"
"5 on scale 1-7","2005","35-65 y.","(2c_gen) general maturity certificate","34","0.285189797436455","0.205398064191465","0.364981530681445"
"5 on scale 1-7","2005","35-65 y.","(2c_voc) vocational maturity certificate","222","0.274470593459529","0.24461127659146","0.304329910327598"
"5 on scale 1-7","2005","35-65 y.","(3a) lower tertiary education","244","0.202494279710675","0.179308672741014","0.225679886680336"
"5 on scale 1-7","2005","35-65 y.","(3b) higher tertiary education","442","0.242327554863913","0.22266328522272","0.261991824505105"
"5 on scale 1-7","2005","66 and older","(0) in school","","","",""
"5 on scale 1-7","2005","66 and older","(1a) inadequately completed","","","",""
"5 on scale 1-7","2005","66 and older","(1b) general elementary school","152","0.227761231097733","0.196693125527487","0.258829336667979"
"5 on scale 1-7","2005","66 and older","(1c) basic vocational qualification","359","0.199273142717096","0.180406349035369","0.218139936398822"
"5 on scale 1-7","2005","66 and older","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2005","66 and older","(2a) intermediate vocational","63","0.153353175309871","0.118216963469985","0.188489387149756"
"5 on scale 1-7","2005","66 and older","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2005","66 and older","(2c_voc) vocational maturity certificate","33","0.225094198024427","0.157808332998438","0.292380063050416"
"5 on scale 1-7","2005","66 and older","(3a) lower tertiary education","50","0.168655854315905","0.125853706977383","0.211458001654428"
"5 on scale 1-7","2005","66 and older","(3b) higher tertiary education","78","0.206396114827773","0.165157897733566","0.24763433192198"
"6 on scale 1-7","2005","16-34 y.","(0) in school","162","0.254392690722754","0.220885876674759","0.287899504770748"
"6 on scale 1-7","2005","16-34 y.","(1a) inadequately completed","","","",""
"6 on scale 1-7","2005","16-34 y.","(1b) general elementary school","94","0.21988822486735","0.180040507722768","0.259735942011932"
"6 on scale 1-7","2005","16-34 y.","(1c) basic vocational qualification","130","0.207102248845079","0.17483865221361","0.239365845476549"
"6 on scale 1-7","2005","16-34 y.","(2b) intermediate general qualification","94","0.275381356277604","0.233783758899","0.316978953656208"
"6 on scale 1-7","2005","16-34 y.","(2a) intermediate vocational","306","0.249562045673836","0.224528416718478","0.274595674629193"
"6 on scale 1-7","2005","16-34 y.","(2c_gen) general maturity certificate","183","0.27751452959537","0.243301418623864","0.311727640566877"
"6 on scale 1-7","2005","16-34 y.","(2c_voc) vocational maturity certificate","134","0.246908872583304","0.209262343934316","0.284555401232291"
"6 on scale 1-7","2005","16-34 y.","(3a) lower tertiary education","63","0.311772421048337","0.247087975243325","0.376456866853348"
"6 on scale 1-7","2005","16-34 y.","(3b) higher tertiary education","108","0.383975281042522","0.331017925646237","0.436932636438806"
"6 on scale 1-7","2005","35-65 y.","(0) in school","","","",""
"6 on scale 1-7","2005","35-65 y.","(1a) inadequately completed","31","0.250103304884942","0.178108505481674","0.322098104288209"
"6 on scale 1-7","2005","35-65 y.","(1b) general elementary school","159","0.205436891059911","0.176108533492587","0.234765248627236"
"6 on scale 1-7","2005","35-65 y.","(1c) basic vocational qualification","830","0.234495226022972","0.220199161276807","0.248791290769137"
"6 on scale 1-7","2005","35-65 y.","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2005","35-65 y.","(2a) intermediate vocational","856","0.270610154104443","0.255326551598081","0.285893756610805"
"6 on scale 1-7","2005","35-65 y.","(2c_gen) general maturity certificate","31","0.240163950019109","0.164670479380959","0.315657420657259"
"6 on scale 1-7","2005","35-65 y.","(2c_voc) vocational maturity certificate","236","0.262111655551403","0.232684862227338","0.291538448875468"
"6 on scale 1-7","2005","35-65 y.","(3a) lower tertiary education","382","0.345566053107399","0.318128610288996","0.373003495925802"
"6 on scale 1-7","2005","35-65 y.","(3b) higher tertiary education","590","0.30425242288745","0.283138032452102","0.325366813322797"
"6 on scale 1-7","2005","66 and older","(0) in school","","","",""
"6 on scale 1-7","2005","66 and older","(1a) inadequately completed","","","",""
"6 on scale 1-7","2005","66 and older","(1b) general elementary school","143","0.180347244295041","0.151865356052079","0.208829132538003"
"6 on scale 1-7","2005","66 and older","(1c) basic vocational qualification","451","0.250909863309538","0.230433283248976","0.2713864433701"
"6 on scale 1-7","2005","66 and older","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2005","66 and older","(2a) intermediate vocational","107","0.274098784751159","0.230602744166148","0.317594825336169"
"6 on scale 1-7","2005","66 and older","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2005","66 and older","(2c_voc) vocational maturity certificate","44","0.277076468298602","0.204971824492849","0.349181112104356"
"6 on scale 1-7","2005","66 and older","(3a) lower tertiary education","84","0.290891711251789","0.238976290276195","0.342807132227383"
"6 on scale 1-7","2005","66 and older","(3b) higher tertiary education","97","0.190107513797192","0.150125878344258","0.230089149250127"
"7 Strongly agree","2005","16-34 y.","(0) in school","103","0.166623084421603","0.137953984347508","0.195292184495698"
"7 Strongly agree","2005","16-34 y.","(1a) inadequately completed","","","",""
"7 Strongly agree","2005","16-34 y.","(1b) general elementary school","99","0.240013991705275","0.198923142098211","0.281104841312338"
"7 Strongly agree","2005","16-34 y.","(1c) basic vocational qualification","152","0.226140168715735","0.192833454777842","0.259446882653628"
"7 Strongly agree","2005","16-34 y.","(2b) intermediate general qualification","102","0.249407036377893","0.209116520952347","0.289697551803439"
"7 Strongly agree","2005","16-34 y.","(2a) intermediate vocational","235","0.197033895853519","0.17402497630477","0.220042815402267"
"7 Strongly agree","2005","16-34 y.","(2c_gen) general maturity certificate","112","0.158868106795698","0.13093716662667","0.186799046964725"
"7 Strongly agree","2005","16-34 y.","(2c_voc) vocational maturity certificate","111","0.222408055568187","0.186101591388725","0.258714519747649"
"7 Strongly agree","2005","16-34 y.","(3a) lower tertiary education","","","",""
"7 Strongly agree","2005","16-34 y.","(3b) higher tertiary education","68","0.220615257760286","0.175464056622587","0.265766458897985"
"7 Strongly agree","2005","35-65 y.","(0) in school","","","",""
"7 Strongly agree","2005","35-65 y.","(1a) inadequately completed","39","0.296232779682439","0.220327538402613","0.372138020962264"
"7 Strongly agree","2005","35-65 y.","(1b) general elementary school","186","0.251973046223139","0.220457851587722","0.283488240858556"
"7 Strongly agree","2005","35-65 y.","(1c) basic vocational qualification","872","0.267758010171534","0.252817201558182","0.282698818784887"
"7 Strongly agree","2005","35-65 y.","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2005","35-65 y.","(2a) intermediate vocational","790","0.250739144436832","0.235828327955969","0.265649960917696"
"7 Strongly agree","2005","35-65 y.","(2c_gen) general maturity certificate","31","0.258964573299904","0.181547776362671","0.336381370237137"
"7 Strongly agree","2005","35-65 y.","(2c_voc) vocational maturity certificate","190","0.221457529039996","0.193673781337416","0.249241276742576"
"7 Strongly agree","2005","35-65 y.","(3a) lower tertiary education","264","0.223662066085203","0.199620278456188","0.247703853714219"
"7 Strongly agree","2005","35-65 y.","(3b) higher tertiary education","455","0.254257667175378","0.234274372088739","0.274240962262017"
"7 Strongly agree","2005","66 and older","(0) in school","","","",""
"7 Strongly agree","2005","66 and older","(1a) inadequately completed","","","",""
"7 Strongly agree","2005","66 and older","(1b) general elementary school","169","0.236175957594148","0.204711983516196","0.267639931672101"
"7 Strongly agree","2005","66 and older","(1c) basic vocational qualification","433","0.257615885602097","0.236960553956119","0.278271217248074"
"7 Strongly agree","2005","66 and older","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2005","66 and older","(2a) intermediate vocational","112","0.28118830685609","0.237349007614012","0.325027606098167"
"7 Strongly agree","2005","66 and older","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2005","66 and older","(2c_voc) vocational maturity certificate","40","0.310279339176043","0.235749483532443","0.384809194819643"
"7 Strongly agree","2005","66 and older","(3a) lower tertiary education","90","0.280670489408606","0.229309102717925","0.332031876099287"
"7 Strongly agree","2005","66 and older","(3b) higher tertiary education","123","0.391298537204843","0.341570248530327","0.441026825879358"
"1 Strongly disagree","2006","16-34 y.","(0) in school","","","",""
"1 Strongly disagree","2006","16-34 y.","(1a) inadequately completed","","","",""
"1 Strongly disagree","2006","16-34 y.","(1b) general elementary school","","","",""
"1 Strongly disagree","2006","16-34 y.","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2006","16-34 y.","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2006","16-34 y.","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2006","16-34 y.","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2006","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2006","16-34 y.","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2006","16-34 y.","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2006","35-65 y.","(0) in school","","","",""
"1 Strongly disagree","2006","35-65 y.","(1a) inadequately completed","","","",""
"1 Strongly disagree","2006","35-65 y.","(1b) general elementary school","","","",""
"1 Strongly disagree","2006","35-65 y.","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2006","35-65 y.","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2006","35-65 y.","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2006","35-65 y.","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2006","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2006","35-65 y.","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2006","35-65 y.","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2006","66 and older","(0) in school","","","",""
"1 Strongly disagree","2006","66 and older","(1a) inadequately completed","","","",""
"1 Strongly disagree","2006","66 and older","(1b) general elementary school","","","",""
"1 Strongly disagree","2006","66 and older","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2006","66 and older","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2006","66 and older","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2006","66 and older","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2006","66 and older","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2006","66 and older","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2006","66 and older","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2006","16-34 y.","(0) in school","","","",""
"2 on scale 1-7 ","2006","16-34 y.","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2006","16-34 y.","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2006","16-34 y.","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2006","16-34 y.","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2006","16-34 y.","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2006","16-34 y.","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2006","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2006","16-34 y.","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2006","16-34 y.","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2006","35-65 y.","(0) in school","","","",""
"2 on scale 1-7 ","2006","35-65 y.","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2006","35-65 y.","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2006","35-65 y.","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2006","35-65 y.","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2006","35-65 y.","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2006","35-65 y.","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2006","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2006","35-65 y.","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2006","35-65 y.","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2006","66 and older","(0) in school","","","",""
"2 on scale 1-7 ","2006","66 and older","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2006","66 and older","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2006","66 and older","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2006","66 and older","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2006","66 and older","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2006","66 and older","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2006","66 and older","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2006","66 and older","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2006","66 and older","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2006","16-34 y.","(0) in school","","","",""
"3 on scale 1-7 ","2006","16-34 y.","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2006","16-34 y.","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2006","16-34 y.","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2006","16-34 y.","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2006","16-34 y.","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2006","16-34 y.","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2006","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2006","16-34 y.","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2006","16-34 y.","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2006","35-65 y.","(0) in school","","","",""
"3 on scale 1-7 ","2006","35-65 y.","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2006","35-65 y.","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2006","35-65 y.","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2006","35-65 y.","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2006","35-65 y.","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2006","35-65 y.","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2006","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2006","35-65 y.","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2006","35-65 y.","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2006","66 and older","(0) in school","","","",""
"3 on scale 1-7 ","2006","66 and older","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2006","66 and older","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2006","66 and older","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2006","66 and older","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2006","66 and older","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2006","66 and older","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2006","66 and older","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2006","66 and older","(3a) lower tertiary education","","","",""
