"plh0206i06","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2005","(1c) basic vocational qualification","East Germany","42","0.0375134838595064","0.0261966513300515","0.0488303163889612"
"2 on scale 1-7 ","2005","(2b) intermediate general qualification","West Germany","","","",""
"2 on scale 1-7 ","2005","(2b) intermediate general qualification","East Germany","","","",""
"2 on scale 1-7 ","2005","(2a) intermediate vocational","West Germany","105","0.0311214828508415","0.0250018842720373","0.0372410814296457"
"2 on scale 1-7 ","2005","(2a) intermediate vocational","East Germany","63","0.0391179847365872","0.0299154139189423","0.0483205555542321"
"2 on scale 1-7 ","2005","(2c_gen) general maturity certificate","West Germany","","","",""
"2 on scale 1-7 ","2005","(2c_gen) general maturity certificate","East Germany","","","",""
"2 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","West Germany","","","",""
"2 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","East Germany","","","",""
"2 on scale 1-7 ","2005","(3a) lower tertiary education","West Germany","","","",""
"2 on scale 1-7 ","2005","(3a) lower tertiary education","East Germany","","","",""
"2 on scale 1-7 ","2005","(3b) higher tertiary education","West Germany","30","0.0151110150568769","0.00966130767959334","0.0205607224341604"
"2 on scale 1-7 ","2005","(3b) higher tertiary education","East Germany","","","",""
"3 on scale 1-7 ","2005","(0) in school","West Germany","39","0.0763926731770643","0.0531795467408187","0.0996057996133099"
"3 on scale 1-7 ","2005","(0) in school","East Germany","","","",""
"3 on scale 1-7 ","2005","(1a) inadequately completed","West Germany","","","",""
"3 on scale 1-7 ","2005","(1a) inadequately completed","East Germany","","","",""
"3 on scale 1-7 ","2005","(1b) general elementary school","West Germany","97","0.0572164532550083","0.0459620387779435","0.0684708677320732"
"3 on scale 1-7 ","2005","(1b) general elementary school","East Germany","","","",""
"3 on scale 1-7 ","2005","(1c) basic vocational qualification","West Germany","275","0.0600157338338482","0.0531661062030443","0.066865361464652"
"3 on scale 1-7 ","2005","(1c) basic vocational qualification","East Germany","57","0.0569561632380434","0.043153268809945","0.0707590576661418"
"3 on scale 1-7 ","2005","(2b) intermediate general qualification","West Germany","35","0.0809258017103649","0.0553852762468151","0.106466327173915"
"3 on scale 1-7 ","2005","(2b) intermediate general qualification","East Germany","","","",""
"3 on scale 1-7 ","2005","(2a) intermediate vocational","West Germany","184","0.0573476759086359","0.0491537541358174","0.0655415976814543"
"3 on scale 1-7 ","2005","(2a) intermediate vocational","East Germany","94","0.0601926440963115","0.0489030837365657","0.0714822044560572"
"3 on scale 1-7 ","2005","(2c_gen) general maturity certificate","West Germany","36","0.0470476914309386","0.030258405395479","0.0638369774663981"
"3 on scale 1-7 ","2005","(2c_gen) general maturity certificate","East Germany","","","",""
"3 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","West Germany","67","0.0506755605747318","0.0387480413007089","0.0626030798487546"
"3 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","East Germany","","","",""
"3 on scale 1-7 ","2005","(3a) lower tertiary education","West Germany","47","0.0461804054499008","0.0330870334938667","0.0592737774059348"
"3 on scale 1-7 ","2005","(3a) lower tertiary education","East Germany","34","0.0588569536170669","0.040873965680523","0.0768399415536108"
"3 on scale 1-7 ","2005","(3b) higher tertiary education","West Germany","67","0.0300229791576051","0.0223997260519545","0.0376462322632557"
"3 on scale 1-7 ","2005","(3b) higher tertiary education","East Germany","","","",""
"4 on scale 1-7","2005","(0) in school","West Germany","99","0.205680745837449","0.170357674152677","0.241003817522221"
"4 on scale 1-7","2005","(0) in school","East Germany","","","",""
"4 on scale 1-7","2005","(1a) inadequately completed","West Germany","50","0.187002860388893","0.135596058346455","0.238409662431331"
"4 on scale 1-7","2005","(1a) inadequately completed","East Germany","","","",""
"4 on scale 1-7","2005","(1b) general elementary school","West Germany","283","0.172585135892475","0.154273809871133","0.190896461913817"
"4 on scale 1-7","2005","(1b) general elementary school","East Germany","48","0.235963839848608","0.178261143483602","0.293666536213613"
"4 on scale 1-7","2005","(1c) basic vocational qualification","West Germany","726","0.15933745969032","0.14878280808832","0.169892111292319"
"4 on scale 1-7","2005","(1c) basic vocational qualification","East Germany","193","0.182285927181982","0.159292104947283","0.205279749416681"
"4 on scale 1-7","2005","(2b) intermediate general qualification","West Germany","79","0.187913906766694","0.151329877709979","0.224497935823408"
"4 on scale 1-7","2005","(2b) intermediate general qualification","East Germany","","","",""
"4 on scale 1-7","2005","(2a) intermediate vocational","West Germany","527","0.170790008451164","0.157527623659745","0.184052393242583"
"4 on scale 1-7","2005","(2a) intermediate vocational","East Germany","276","0.163407184155095","0.145857126890047","0.180957241420143"
"4 on scale 1-7","2005","(2c_gen) general maturity certificate","West Germany","94","0.166567767894253","0.137024528405055","0.196111007383451"
"4 on scale 1-7","2005","(2c_gen) general maturity certificate","East Germany","43","0.195160200175873","0.138203873989063","0.252116526362683"
"4 on scale 1-7","2005","(2c_voc) vocational maturity certificate","West Germany","212","0.169273902480567","0.148881544524279","0.189666260436854"
"4 on scale 1-7","2005","(2c_voc) vocational maturity certificate","East Germany","33","0.161512329488607","0.111857894515657","0.211166764461557"
"4 on scale 1-7","2005","(3a) lower tertiary education","West Germany","152","0.143583280445984","0.121706469233124","0.165460091658843"
"4 on scale 1-7","2005","(3a) lower tertiary education","East Germany","89","0.138434821978706","0.112047100811254","0.164822543146158"
"4 on scale 1-7","2005","(3b) higher tertiary education","West Germany","245","0.139902431935494","0.124406445915191","0.155398417955797"
"4 on scale 1-7","2005","(3b) higher tertiary education","East Germany","81","0.153566243901093","0.124548401830202","0.182584085971984"
"5 on scale 1-7","2005","(0) in school","West Germany","119","0.229991208264281","0.193214948543049","0.266767467985513"
"5 on scale 1-7","2005","(0) in school","East Germany","40","0.258120408428216","0.187138193483771","0.329102623372661"
"5 on scale 1-7","2005","(1a) inadequately completed","West Germany","36","0.152853925165701","0.105411224475311","0.200296625856091"
"5 on scale 1-7","2005","(1a) inadequately completed","East Germany","","","",""
"5 on scale 1-7","2005","(1b) general elementary school","West Germany","351","0.224404724684111","0.204188967292731","0.244620482075491"
"5 on scale 1-7","2005","(1b) general elementary school","East Germany","36","0.16495649562796","0.114518747859972","0.215394243395948"
"5 on scale 1-7","2005","(1c) basic vocational qualification","West Germany","1001","0.213193856680887","0.201382621311817","0.225005092049957"
"5 on scale 1-7","2005","(1c) basic vocational qualification","East Germany","222","0.208458038533516","0.184265571518586","0.232650505548445"
"5 on scale 1-7","2005","(2b) intermediate general qualification","West Germany","100","0.172253610556193","0.136891038109232","0.207616183003153"
"5 on scale 1-7","2005","(2b) intermediate general qualification","East Germany","","","",""
"5 on scale 1-7","2005","(2a) intermediate vocational","West Germany","658","0.208919002071801","0.19459192560803","0.223246078535572"
"5 on scale 1-7","2005","(2a) intermediate vocational","East Germany","384","0.216211261546283","0.196671261322378","0.235751261770187"
"5 on scale 1-7","2005","(2c_gen) general maturity certificate","West Germany","181","0.315699974342242","0.278845685324198","0.352554263360287"
"5 on scale 1-7","2005","(2c_gen) general maturity certificate","East Germany","37","0.164356547185107","0.111097225510385","0.21761586885983"
"5 on scale 1-7","2005","(2c_voc) vocational maturity certificate","West Germany","321","0.246766646352072","0.223321577297348","0.270211715406797"
"5 on scale 1-7","2005","(2c_voc) vocational maturity certificate","East Germany","53","0.282394805315996","0.221654355737192","0.343135254894801"
"5 on scale 1-7","2005","(3a) lower tertiary education","West Germany","223","0.2065262791573","0.181271507335982","0.231781050978619"
"5 on scale 1-7","2005","(3a) lower tertiary education","East Germany","136","0.234194654644532","0.201836568259724","0.266552741029339"
"5 on scale 1-7","2005","(3b) higher tertiary education","West Germany","468","0.241168230402019","0.22205801752238","0.260278443281659"
"5 on scale 1-7","2005","(3b) higher tertiary education","East Germany","142","0.20697666826863","0.174368648717784","0.239584687819476"
"6 on scale 1-7","2005","(0) in school","West Germany","131","0.264290134741041","0.225754912812691","0.30282535666939"
"6 on scale 1-7","2005","(0) in school","East Germany","31","0.210293898759228","0.144191419864999","0.276396377653457"
"6 on scale 1-7","2005","(1a) inadequately completed","West Germany","43","0.225818856836608","0.170693254113341","0.280944459559875"
"6 on scale 1-7","2005","(1a) inadequately completed","East Germany","","","",""
"6 on scale 1-7","2005","(1b) general elementary school","West Germany","357","0.20297885348961","0.183488632606594","0.222469074372626"
"6 on scale 1-7","2005","(1b) general elementary school","East Germany","39","0.154989814295415","0.105808630904392","0.204170997686437"
"6 on scale 1-7","2005","(1c) basic vocational qualification","West Germany","1158","0.242505015212652","0.230144847799892","0.254865182625412"
"6 on scale 1-7","2005","(1c) basic vocational qualification","East Germany","253","0.2023466455227","0.178419606095436","0.226273684949965"
"6 on scale 1-7","2005","(2b) intermediate general qualification","West Germany","93","0.248823390069821","0.208335265044154","0.289311515095488"
"6 on scale 1-7","2005","(2b) intermediate general qualification","East Germany","","","",""
"6 on scale 1-7","2005","(2a) intermediate vocational","West Germany","840","0.276806271475343","0.261038387361499","0.292574155589187"
"6 on scale 1-7","2005","(2a) intermediate vocational","East Germany","429","0.240183832896248","0.219906443091948","0.260461222700547"
"6 on scale 1-7","2005","(2c_gen) general maturity certificate","West Germany","165","0.259991172589993","0.225211520169565","0.294770825010421"
"6 on scale 1-7","2005","(2c_gen) general maturity certificate","East Germany","53","0.300339718124976","0.234461534915104","0.366217901334848"
"6 on scale 1-7","2005","(2c_voc) vocational maturity certificate","West Germany","359","0.259929712861201","0.236078637583975","0.283780788138427"
"6 on scale 1-7","2005","(2c_voc) vocational maturity certificate","East Germany","55","0.250802349930797","0.192313798250286","0.309290901611309"
"6 on scale 1-7","2005","(3a) lower tertiary education","West Germany","321","0.351956721733508","0.322162218295293","0.381751225171723"
"6 on scale 1-7","2005","(3a) lower tertiary education","East Germany","208","0.278740363998148","0.24448087429713","0.312999853699166"
"6 on scale 1-7","2005","(3b) higher tertiary education","West Germany","615","0.308116130189721","0.287490532408375","0.328741727971067"
"6 on scale 1-7","2005","(3b) higher tertiary education","East Germany","180","0.256527376300716","0.22137779996685","0.291676952634583"
"7 Strongly agree","2005","(0) in school","West Germany","81","0.156383741341522","0.124641881579522","0.188125601103523"
"7 Strongly agree","2005","(0) in school","East Germany","","","",""
"7 Strongly agree","2005","(1a) inadequately completed","West Germany","60","0.258414018528001","0.200698746784353","0.316129290271649"
"7 Strongly agree","2005","(1a) inadequately completed","East Germany","","","",""
"7 Strongly agree","2005","(1b) general elementary school","West Germany","401","0.239280384918081","0.218606490309383","0.25995427952678"
"7 Strongly agree","2005","(1b) general elementary school","East Germany","53","0.277220602414757","0.216388607710235","0.33805259711928"
"7 Strongly agree","2005","(1c) basic vocational qualification","West Germany","1181","0.258713507946272","0.246084282807159","0.271342733085386"
"7 Strongly agree","2005","(1c) basic vocational qualification","East Germany","276","0.268543684297969","0.242147841620248","0.29493952697569"
"7 Strongly agree","2005","(2b) intermediate general qualification","West Germany","98","0.240953693587028","0.200902822573951","0.281004564600104"
"7 Strongly agree","2005","(2b) intermediate general qualification","East Germany","33","0.273144209897467","0.199598276983662","0.346690142811272"
"7 Strongly agree","2005","(2a) intermediate vocational","West Germany","728","0.238592107383181","0.223571245432778","0.253612969333585"
"7 Strongly agree","2005","(2a) intermediate vocational","East Germany","409","0.246897674863839","0.226429864073407","0.267365485654272"
"7 Strongly agree","2005","(2c_gen) general maturity certificate","West Germany","115","0.177852209363141","0.147532009117777","0.208172409608506"
"7 Strongly agree","2005","(2c_gen) general maturity certificate","East Germany","35","0.226623896978919","0.166459461679633","0.286788332278206"
"7 Strongly agree","2005","(2c_voc) vocational maturity certificate","West Germany","294","0.237221154176316","0.21408881545773","0.260353492894903"
"7 Strongly agree","2005","(2c_voc) vocational maturity certificate","East Germany","47","0.196617993778254","0.142991482586164","0.250244504970343"
"7 Strongly agree","2005","(3a) lower tertiary education","West Germany","209","0.215093478244224","0.18945973058506","0.240727225903388"
"7 Strongly agree","2005","(3a) lower tertiary education","East Germany","170","0.246726965148608","0.213787263353457","0.279666666943759"
"7 Strongly agree","2005","(3b) higher tertiary education","West Germany","497","0.264643462520411","0.244936835904996","0.284350089135826"
"7 Strongly agree","2005","(3b) higher tertiary education","East Germany","149","0.303686727592677","0.266675287214645","0.340698167970709"
"1 Strongly disagree","2006","(0) in school","West Germany","","","",""
"1 Strongly disagree","2006","(0) in school","East Germany","","","",""
"1 Strongly disagree","2006","(1a) inadequately completed","West Germany","","","",""
"1 Strongly disagree","2006","(1a) inadequately completed","East Germany","","","",""
"1 Strongly disagree","2006","(1b) general elementary school","West Germany","","","",""
"1 Strongly disagree","2006","(1b) general elementary school","East Germany","","","",""
"1 Strongly disagree","2006","(1c) basic vocational qualification","West Germany","","","",""
"1 Strongly disagree","2006","(1c) basic vocational qualification","East Germany","","","",""
"1 Strongly disagree","2006","(2b) intermediate general qualification","West Germany","","","",""
"1 Strongly disagree","2006","(2b) intermediate general qualification","East Germany","","","",""
"1 Strongly disagree","2006","(2a) intermediate vocational","West Germany","","","",""
"1 Strongly disagree","2006","(2a) intermediate vocational","East Germany","","","",""
"1 Strongly disagree","2006","(2c_gen) general maturity certificate","West Germany","","","",""
"1 Strongly disagree","2006","(2c_gen) general maturity certificate","East Germany","","","",""
"1 Strongly disagree","2006","(2c_voc) vocational maturity certificate","West Germany","","","",""
"1 Strongly disagree","2006","(2c_voc) vocational maturity certificate","East Germany","","","",""
"1 Strongly disagree","2006","(3a) lower tertiary education","West Germany","","","",""
"1 Strongly disagree","2006","(3a) lower tertiary education","East Germany","","","",""
"1 Strongly disagree","2006","(3b) higher tertiary education","West Germany","","","",""
"1 Strongly disagree","2006","(3b) higher tertiary education","East Germany","","","",""
"2 on scale 1-7 ","2006","(0) in school","West Germany","","","",""
"2 on scale 1-7 ","2006","(0) in school","East Germany","","","",""
"2 on scale 1-7 ","2006","(1a) inadequately completed","West Germany","","","",""
"2 on scale 1-7 ","2006","(1a) inadequately completed","East Germany","","","",""
"2 on scale 1-7 ","2006","(1b) general elementary school","West Germany","","","",""
"2 on scale 1-7 ","2006","(1b) general elementary school","East Germany","","","",""
"2 on scale 1-7 ","2006","(1c) basic vocational qualification","West Germany","","","",""
"2 on scale 1-7 ","2006","(1c) basic vocational qualification","East Germany","","","",""
"2 on scale 1-7 ","2006","(2b) intermediate general qualification","West Germany","","","",""
"2 on scale 1-7 ","2006","(2b) intermediate general qualification","East Germany","","","",""
"2 on scale 1-7 ","2006","(2a) intermediate vocational","West Germany","","","",""
"2 on scale 1-7 ","2006","(2a) intermediate vocational","East Germany","","","",""
"2 on scale 1-7 ","2006","(2c_gen) general maturity certificate","West Germany","","","",""
"2 on scale 1-7 ","2006","(2c_gen) general maturity certificate","East Germany","","","",""
"2 on scale 1-7 ","2006","(2c_voc) vocational maturity certificate","West Germany","","","",""
"2 on scale 1-7 ","2006","(2c_voc) vocational maturity certificate","East Germany","","","",""
"2 on scale 1-7 ","2006","(3a) lower tertiary education","West Germany","","","",""
"2 on scale 1-7 ","2006","(3a) lower tertiary education","East Germany","","","",""
"2 on scale 1-7 ","2006","(3b) higher tertiary education","West Germany","","","",""
"2 on scale 1-7 ","2006","(3b) higher tertiary education","East Germany","","","",""
"3 on scale 1-7 ","2006","(0) in school","West Germany","","","",""
"3 on scale 1-7 ","2006","(0) in school","East Germany","","","",""
"3 on scale 1-7 ","2006","(1a) inadequately completed","West Germany","","","",""
"3 on scale 1-7 ","2006","(1a) inadequately completed","East Germany","","","",""
"3 on scale 1-7 ","2006","(1b) general elementary school","West Germany","","","",""
"3 on scale 1-7 ","2006","(1b) general elementary school","East Germany","","","",""
"3 on scale 1-7 ","2006","(1c) basic vocational qualification","West Germany","","","",""
"3 on scale 1-7 ","2006","(1c) basic vocational qualification","East Germany","","","",""
"3 on scale 1-7 ","2006","(2b) intermediate general qualification","West Germany","","","",""
"3 on scale 1-7 ","2006","(2b) intermediate general qualification","East Germany","","","",""
"3 on scale 1-7 ","2006","(2a) intermediate vocational","West Germany","","","",""
"3 on scale 1-7 ","2006","(2a) intermediate vocational","East Germany","","","",""
"3 on scale 1-7 ","2006","(2c_gen) general maturity certificate","West Germany","","","",""
"3 on scale 1-7 ","2006","(2c_gen) general maturity certificate","East Germany","","","",""
"3 on scale 1-7 ","2006","(2c_voc) vocational maturity certificate","West Germany","","","",""
"3 on scale 1-7 ","2006","(2c_voc) vocational maturity certificate","East Germany","","","",""
"3 on scale 1-7 ","2006","(3a) lower tertiary education","West Germany","","","",""
"3 on scale 1-7 ","2006","(3a) lower tertiary education","East Germany","","","",""
"3 on scale 1-7 ","2006","(3b) higher tertiary education","West Germany","","","",""
"3 on scale 1-7 ","2006","(3b) higher tertiary education","East Germany","","","",""
"4 on scale 1-7","2006","(0) in school","West Germany","","","",""
"4 on scale 1-7","2006","(0) in school","East Germany","","","",""
"4 on scale 1-7","2006","(1a) inadequately completed","West Germany","","","",""
"4 on scale 1-7","2006","(1a) inadequately completed","East Germany","","","",""
"4 on scale 1-7","2006","(1b) general elementary school","West Germany","","","",""
"4 on scale 1-7","2006","(1b) general elementary school","East Germany","","","",""
"4 on scale 1-7","2006","(1c) basic vocational qualification","West Germany","","","",""
"4 on scale 1-7","2006","(1c) basic vocational qualification","East Germany","","","",""
"4 on scale 1-7","2006","(2b) intermediate general qualification","West Germany","","","",""
"4 on scale 1-7","2006","(2b) intermediate general qualification","East Germany","","","",""
"4 on scale 1-7","2006","(2a) intermediate vocational","West Germany","","","",""
"4 on scale 1-7","2006","(2a) intermediate vocational","East Germany","","","",""
"4 on scale 1-7","2006","(2c_gen) general maturity certificate","West Germany","","","",""
"4 on scale 1-7","2006","(2c_gen) general maturity certificate","East Germany","","","",""
"4 on scale 1-7","2006","(2c_voc) vocational maturity certificate","West Germany","","","",""
"4 on scale 1-7","2006","(2c_voc) vocational maturity certificate","East Germany","","","",""
"4 on scale 1-7","2006","(3a) lower tertiary education","West Germany","","","",""
"4 on scale 1-7","2006","(3a) lower tertiary education","East Germany","","","",""
"4 on scale 1-7","2006","(3b) higher tertiary education","West Germany","","","",""
"4 on scale 1-7","2006","(3b) higher tertiary education","East Germany","","","",""
"5 on scale 1-7","2006","(0) in school","West Germany","","","",""
"5 on scale 1-7","2006","(0) in school","East Germany","","","",""
"5 on scale 1-7","2006","(1a) inadequately completed","West Germany","","","",""
"5 on scale 1-7","2006","(1a) inadequately completed","East Germany","","","",""
"5 on scale 1-7","2006","(1b) general elementary school","West Germany","","","",""
"5 on scale 1-7","2006","(1b) general elementary school","East Germany","","","",""
"5 on scale 1-7","2006","(1c) basic vocational qualification","West Germany","","","",""
"5 on scale 1-7","2006","(1c) basic vocational qualification","East Germany","","","",""
"5 on scale 1-7","2006","(2b) intermediate general qualification","West Germany","","","",""
"5 on scale 1-7","2006","(2b) intermediate general qualification","East Germany","","","",""
"5 on scale 1-7","2006","(2a) intermediate vocational","West Germany","","","",""
"5 on scale 1-7","2006","(2a) intermediate vocational","East Germany","","","",""
"5 on scale 1-7","2006","(2c_gen) general maturity certificate","West Germany","","","",""
"5 on scale 1-7","2006","(2c_gen) general maturity certificate","East Germany","","","",""
"5 on scale 1-7","2006","(2c_voc) vocational maturity certificate","West Germany","","","",""
"5 on scale 1-7","2006","(2c_voc) vocational maturity certificate","East Germany","","","",""
"5 on scale 1-7","2006","(3a) lower tertiary education","West Germany","","","",""
"5 on scale 1-7","2006","(3a) lower tertiary education","East Germany","","","",""
"5 on scale 1-7","2006","(3b) higher tertiary education","West Germany","","","",""
"5 on scale 1-7","2006","(3b) higher tertiary education","East Germany","","","",""
"6 on scale 1-7","2006","(0) in school","West Germany","","","",""
"6 on scale 1-7","2006","(0) in school","East Germany","","","",""
"6 on scale 1-7","2006","(1a) inadequately completed","West Germany","","","",""
"6 on scale 1-7","2006","(1a) inadequately completed","East Germany","","","",""
"6 on scale 1-7","2006","(1b) general elementary school","West Germany","","","",""
"6 on scale 1-7","2006","(1b) general elementary school","East Germany","","","",""
"6 on scale 1-7","2006","(1c) basic vocational qualification","West Germany","","","",""
"6 on scale 1-7","2006","(1c) basic vocational qualification","East Germany","","","",""
"6 on scale 1-7","2006","(2b) intermediate general qualification","West Germany","","","",""
"6 on scale 1-7","2006","(2b) intermediate general qualification","East Germany","","","",""
"6 on scale 1-7","2006","(2a) intermediate vocational","West Germany","","","",""
"6 on scale 1-7","2006","(2a) intermediate vocational","East Germany","","","",""
"6 on scale 1-7","2006","(2c_gen) general maturity certificate","West Germany","","","",""
"6 on scale 1-7","2006","(2c_gen) general maturity certificate","East Germany","","","",""
"6 on scale 1-7","2006","(2c_voc) vocational maturity certificate","West Germany","","","",""
"6 on scale 1-7","2006","(2c_voc) vocational maturity certificate","East Germany","","","",""
"6 on scale 1-7","2006","(3a) lower tertiary education","West Germany","","","",""
"6 on scale 1-7","2006","(3a) lower tertiary education","East Germany","","","",""
"6 on scale 1-7","2006","(3b) higher tertiary education","West Germany","","","",""
"6 on scale 1-7","2006","(3b) higher tertiary education","East Germany","","","",""
"7 Strongly agree","2006","(0) in school","West Germany","","","",""
"7 Strongly agree","2006","(0) in school","East Germany","","","",""
"7 Strongly agree","2006","(1a) inadequately completed","West Germany","","","",""
"7 Strongly agree","2006","(1a) inadequately completed","East Germany","","","",""
"7 Strongly agree","2006","(1b) general elementary school","West Germany","","","",""
"7 Strongly agree","2006","(1b) general elementary school","East Germany","","","",""
"7 Strongly agree","2006","(1c) basic vocational qualification","West Germany","","","",""
"7 Strongly agree","2006","(1c) basic vocational qualification","East Germany","","","",""
"7 Strongly agree","2006","(2b) intermediate general qualification","West Germany","","","",""
"7 Strongly agree","2006","(2b) intermediate general qualification","East Germany","","","",""
"7 Strongly agree","2006","(2a) intermediate vocational","West Germany","","","",""
"7 Strongly agree","2006","(2a) intermediate vocational","East Germany","","","",""
"7 Strongly agree","2006","(2c_gen) general maturity certificate","West Germany","","","",""
"7 Strongly agree","2006","(2c_gen) general maturity certificate","East Germany","","","",""
"7 Strongly agree","2006","(2c_voc) vocational maturity certificate","West Germany","","","",""
"7 Strongly agree","2006","(2c_voc) vocational maturity certificate","East Germany","","","",""
"7 Strongly agree","2006","(3a) lower tertiary education","West Germany","","","",""
"7 Strongly agree","2006","(3a) lower tertiary education","East Germany","","","",""
"7 Strongly agree","2006","(3b) higher tertiary education","West Germany","","","",""
"7 Strongly agree","2006","(3b) higher tertiary education","East Germany","","","",""
"1 Strongly disagree","2007","(0) in school","West Germany","","","",""
"1 Strongly disagree","2007","(0) in school","East Germany","","","",""
"1 Strongly disagree","2007","(1a) inadequately completed","West Germany","","","",""
"1 Strongly disagree","2007","(1a) inadequately completed","East Germany","","","",""
"1 Strongly disagree","2007","(1b) general elementary school","West Germany","","","",""
"1 Strongly disagree","2007","(1b) general elementary school","East Germany","","","",""
"1 Strongly disagree","2007","(1c) basic vocational qualification","West Germany","","","",""
"1 Strongly disagree","2007","(1c) basic vocational qualification","East Germany","","","",""
"1 Strongly disagree","2007","(2b) intermediate general qualification","West Germany","","","",""
"1 Strongly disagree","2007","(2b) intermediate general qualification","East Germany","","","",""
"1 Strongly disagree","2007","(2a) intermediate vocational","West Germany","","","",""
"1 Strongly disagree","2007","(2a) intermediate vocational","East Germany","","","",""
"1 Strongly disagree","2007","(2c_gen) general maturity certificate","West Germany","","","",""
"1 Strongly disagree","2007","(2c_gen) general maturity certificate","East Germany","","","",""
"1 Strongly disagree","2007","(2c_voc) vocational maturity certificate","West Germany","","","",""
"1 Strongly disagree","2007","(2c_voc) vocational maturity certificate","East Germany","","","",""
"1 Strongly disagree","2007","(3a) lower tertiary education","West Germany","","","",""
"1 Strongly disagree","2007","(3a) lower tertiary education","East Germany","","","",""
"1 Strongly disagree","2007","(3b) higher tertiary education","West Germany","","","",""
"1 Strongly disagree","2007","(3b) higher tertiary education","East Germany","","","",""
"2 on scale 1-7 ","2007","(0) in school","West Germany","","","",""
"2 on scale 1-7 ","2007","(0) in school","East Germany","","","",""
"2 on scale 1-7 ","2007","(1a) inadequately completed","West Germany","","","",""
"2 on scale 1-7 ","2007","(1a) inadequately completed","East Germany","","","",""
"2 on scale 1-7 ","2007","(1b) general elementary school","West Germany","","","",""
"2 on scale 1-7 ","2007","(1b) general elementary school","East Germany","","","",""
"2 on scale 1-7 ","2007","(1c) basic vocational qualification","West Germany","","","",""
"2 on scale 1-7 ","2007","(1c) basic vocational qualification","East Germany","","","",""
"2 on scale 1-7 ","2007","(2b) intermediate general qualification","West Germany","","","",""
"2 on scale 1-7 ","2007","(2b) intermediate general qualification","East Germany","","","",""
"2 on scale 1-7 ","2007","(2a) intermediate vocational","West Germany","","","",""
"2 on scale 1-7 ","2007","(2a) intermediate vocational","East Germany","","","",""
"2 on scale 1-7 ","2007","(2c_gen) general maturity certificate","West Germany","","","",""
"2 on scale 1-7 ","2007","(2c_gen) general maturity certificate","East Germany","","","",""
"2 on scale 1-7 ","2007","(2c_voc) vocational maturity certificate","West Germany","","","",""
"2 on scale 1-7 ","2007","(2c_voc) vocational maturity certificate","East Germany","","","",""
"2 on scale 1-7 ","2007","(3a) lower tertiary education","West Germany","","","",""
"2 on scale 1-7 ","2007","(3a) lower tertiary education","East Germany","","","",""
"2 on scale 1-7 ","2007","(3b) higher tertiary education","West Germany","","","",""
"2 on scale 1-7 ","2007","(3b) higher tertiary education","East Germany","","","",""
"3 on scale 1-7 ","2007","(0) in school","West Germany","","","",""
"3 on scale 1-7 ","2007","(0) in school","East Germany","","","",""
