"plh0206i06","year","e11102","sex","n","percent","lower_confidence","upper_confidence","value"
"4 on scale 1-7","2007","Employed","Male","","","","","4"
"4 on scale 1-7","2007","Employed","Female","","","","","4"
"5 on scale 1-7","2007","Not Employed","Male","","","","","5"
"5 on scale 1-7","2007","Not Employed","Female","","","","","5"
"5 on scale 1-7","2007","Employed","Male","","","","","5"
"5 on scale 1-7","2007","Employed","Female","","","","","5"
"6 on scale 1-7","2007","Employed","Male","","","","","6"
"6 on scale 1-7","2007","Not Employed","Male","","","","","6"
"6 on scale 1-7","2007","Not Employed","Female","","","","","6"
"6 on scale 1-7","2007","Employed","Female","","","","","6"
"7 Strongly agree","2007","Not Employed","Male","","","","","7"
"7 Strongly agree","2007","Not Employed","Female","","","","","7"
"7 Strongly agree","2007","Employed","Male","","","","","7"
"7 Strongly agree","2007","Employed","Female","","","","","7"
"1 Strongly disagree","2008","Not Employed","Female","","","","","1"
"1 Strongly disagree","2008","Employed","Male","","","","","1"
"1 Strongly disagree","2008","Not Employed","Male","","","","","1"
"1 Strongly disagree","2008","Employed","Female","","","","","1"
"2 on scale 1-7 ","2008","Not Employed","Female","","","","","2"
"2 on scale 1-7 ","2008","Not Employed","Male","","","","","2"
"2 on scale 1-7 ","2008","Employed","Male","","","","","2"
"2 on scale 1-7 ","2008","Employed","Female","","","","","2"
"3 on scale 1-7 ","2008","Not Employed","Male","","","","","3"
"3 on scale 1-7 ","2008","Not Employed","Female","","","","","3"
"3 on scale 1-7 ","2008","Employed","Male","","","","","3"
"3 on scale 1-7 ","2008","Employed","Female","","","","","3"
"4 on scale 1-7","2008","Not Employed","Female","","","","","4"
"4 on scale 1-7","2008","Employed","Male","","","","","4"
"4 on scale 1-7","2008","Not Employed","Male","","","","","4"
"4 on scale 1-7","2008","Employed","Female","","","","","4"
"5 on scale 1-7","2008","Employed","Male","","","","","5"
"5 on scale 1-7","2008","Not Employed","Male","","","","","5"
"5 on scale 1-7","2008","Not Employed","Female","","","","","5"
"5 on scale 1-7","2008","Employed","Female","","","","","5"
"6 on scale 1-7","2008","Not Employed","Female","","","","","6"
"6 on scale 1-7","2008","Employed","Female","","","","","6"
"6 on scale 1-7","2008","Not Employed","Male","","","","","6"
"6 on scale 1-7","2008","Employed","Male","","","","","6"
"7 Strongly agree","2008","Not Employed","Male","","","","","7"
"7 Strongly agree","2008","Not Employed","Female","","","","","7"
"7 Strongly agree","2008","Employed","Male","","","","","7"
"7 Strongly agree","2008","Employed","Female","","","","","7"
"1 Strongly disagree","2009","Not Employed","Female","","","","","1"
"1 Strongly disagree","2009","Employed","Male","","","","","1"
"1 Strongly disagree","2009","Employed","Female","","","","","1"
"1 Strongly disagree","2009","Not Employed","Male","","","","","1"
"2 on scale 1-7 ","2009","Not Employed","Female","","","","","2"
"2 on scale 1-7 ","2009","Employed","Male","","","","","2"
"2 on scale 1-7 ","2009","Employed","Female","","","","","2"
"2 on scale 1-7 ","2009","Not Employed","Male","","","","","2"
"3 on scale 1-7 ","2009","Not Employed","Male","","","","","3"
"3 on scale 1-7 ","2009","Not Employed","Female","","","","","3"
"3 on scale 1-7 ","2009","Employed","Male","","","","","3"
"3 on scale 1-7 ","2009","Employed","Female","","","","","3"
"4 on scale 1-7","2009","Not Employed","Female","","","","","4"
"4 on scale 1-7","2009","Employed","Male","","","","","4"
"4 on scale 1-7","2009","Not Employed","Male","","","","","4"
"4 on scale 1-7","2009","Employed","Female","","","","","4"
"5 on scale 1-7","2009","Not Employed","Male","","","","","5"
"5 on scale 1-7","2009","Employed","Male","","","","","5"
"5 on scale 1-7","2009","Not Employed","Female","","","","","5"
"5 on scale 1-7","2009","Employed","Female","","","","","5"
"6 on scale 1-7","2009","Not Employed","Female","","","","","6"
"6 on scale 1-7","2009","Not Employed","Male","","","","","6"
"6 on scale 1-7","2009","Employed","Male","","","","","6"
"6 on scale 1-7","2009","Employed","Female","","","","","6"
"7 Strongly agree","2009","Not Employed","Male","","","","","7"
"7 Strongly agree","2009","Not Employed","Female","","","","","7"
"7 Strongly agree","2009","Employed","Male","","","","","7"
"7 Strongly agree","2009","Employed","Female","","","","","7"
"1 Strongly disagree","2010","Not Employed","Male","79","0.0336516624691233","0.0268115605260824","0.0404917644121642","1"
"1 Strongly disagree","2010","Not Employed","Female","139","0.045683580645939","0.0388949544491725","0.0524722068427056","1"
"1 Strongly disagree","2010","Employed","Male","88","0.0197181375202883","0.0159613003745721","0.0234749746660044","1"
"1 Strongly disagree","2010","Employed","Female","119","0.0177733805898435","0.0141396740135551","0.0214070871661318","1"
"2 on scale 1-7 ","2010","Not Employed","Male","94","0.0320741390475432","0.0253908382057551","0.0387574398893312","2"
"2 on scale 1-7 ","2010","Not Employed","Female","144","0.0417760012645282","0.0352709221151175","0.0482810804139388","2"
"2 on scale 1-7 ","2010","Employed","Male","153","0.0253273070184623","0.021081719019725","0.0295728950171996","2"
"2 on scale 1-7 ","2010","Employed","Female","179","0.0305196369261958","0.0257890157187733","0.0352502581336184","2"
"3 on scale 1-7 ","2010","Not Employed","Male","158","0.0632957517499642","0.0540598142276727","0.0725316892722557","3"
"3 on scale 1-7 ","2010","Not Employed","Female","222","0.0666522398595195","0.0585429140665192","0.0747615656525198","3"
"3 on scale 1-7 ","2010","Employed","Female","367","0.0747680868683239","0.0675346878853102","0.0820014858513376","3"
"3 on scale 1-7 ","2010","Employed","Male","330","0.0614030996697188","0.0549160287550701","0.0678901705843674","3"
"4 on scale 1-7","2010","Not Employed","Female","608","0.163899305822108","0.151863546943109","0.175935064701107","4"
"4 on scale 1-7","2010","Employed","Male","764","0.143494418329598","0.134021221892947","0.15296761476625","4"
"4 on scale 1-7","2010","Not Employed","Male","432","0.168552050983621","0.154352421436556","0.182751680530686","4"
"4 on scale 1-7","2010","Employed","Female","865","0.188006153914337","0.177260783624568","0.198751524204106","4"
"5 on scale 1-7","2010","Not Employed","Male","599","0.217860237041612","0.202202693468806","0.233517780614417","5"
"5 on scale 1-7","2010","Employed","Male","1320","0.252977495253193","0.241230637032861","0.264724353473524","5"
"5 on scale 1-7","2010","Not Employed","Female","795","0.205882645963147","0.192736215654079","0.219029076272216","5"
"5 on scale 1-7","2010","Employed","Female","1149","0.205139636099178","0.19403436421501","0.216244907983347","5"
"6 on scale 1-7","2010","Not Employed","Male","707","0.250982516293069","0.234536520588216","0.267428511997922","6"
"6 on scale 1-7","2010","Not Employed","Female","926","0.240214556876474","0.226324603922578","0.254104509830371","6"
"6 on scale 1-7","2010","Employed","Male","1608","0.289772257637868","0.277513649612025","0.30203086566371","6"
"6 on scale 1-7","2010","Employed","Female","1407","0.273759486899437","0.261496851666684","0.286022122132189","6"
"7 Strongly agree","2010","Not Employed","Male","601","0.233583642415068","0.217534713399376","0.249632571430761","7"
"7 Strongly agree","2010","Not Employed","Female","800","0.235891669568284","0.222088163870244","0.249695175266324","7"
"7 Strongly agree","2010","Employed","Male","998","0.207307284570872","0.196353261400308","0.218261307741435","7"
"7 Strongly agree","2010","Employed","Female","993","0.210033618702685","0.198831305862852","0.221235931542518","7"
"1 Strongly disagree","2011","Not Employed","Male","","","","","1"
"1 Strongly disagree","2011","Not Employed","Female","","","","","1"
"1 Strongly disagree","2011","Employed","Male","","","","","1"
"1 Strongly disagree","2011","Employed","Female","","","","","1"
"2 on scale 1-7 ","2011","Not Employed","Male","","","","","2"
"2 on scale 1-7 ","2011","Not Employed","Female","","","","","2"
"2 on scale 1-7 ","2011","Employed","Male","","","","","2"
"2 on scale 1-7 ","2011","Employed","Female","","","","","2"
"3 on scale 1-7 ","2011","Not Employed","Male","","","","","3"
"3 on scale 1-7 ","2011","Employed","Male","","","","","3"
"3 on scale 1-7 ","2011","Not Employed","Female","","","","","3"
"3 on scale 1-7 ","2011","Employed","Female","","","","","3"
"4 on scale 1-7","2011","Not Employed","Male","","","","","4"
"4 on scale 1-7","2011","Not Employed","Female","","","","","4"
"4 on scale 1-7","2011","Employed","Male","","","","","4"
"4 on scale 1-7","2011","Employed","Female","","","","","4"
"5 on scale 1-7","2011","Employed","Male","","","","","5"
"5 on scale 1-7","2011","Not Employed","Female","","","","","5"
"5 on scale 1-7","2011","Not Employed","Male","","","","","5"
"5 on scale 1-7","2011","Employed","Female","","","","","5"
"6 on scale 1-7","2011","Not Employed","Male","","","","","6"
"6 on scale 1-7","2011","Not Employed","Female","","","","","6"
"6 on scale 1-7","2011","Employed","Male","","","","","6"
"6 on scale 1-7","2011","Employed","Female","","","","","6"
"7 Strongly agree","2011","Not Employed","Male","","","","","7"
"7 Strongly agree","2011","Not Employed","Female","","","","","7"
"7 Strongly agree","2011","Employed","Male","","","","","7"
"7 Strongly agree","2011","Employed","Female","","","","","7"
"1 Strongly disagree","2012","Not Employed","Male","","","","","1"
"1 Strongly disagree","2012","Not Employed","Female","","","","","1"
"1 Strongly disagree","2012","Employed","Male","","","","","1"
"1 Strongly disagree","2012","Employed","Female","","","","","1"
"2 on scale 1-7 ","2012","Not Employed","Male","","","","","2"
"2 on scale 1-7 ","2012","Not Employed","Female","","","","","2"
"2 on scale 1-7 ","2012","Employed","Male","","","","","2"
"2 on scale 1-7 ","2012","Employed","Female","","","","","2"
"3 on scale 1-7 ","2012","Not Employed","Male","","","","","3"
"3 on scale 1-7 ","2012","Not Employed","Female","","","","","3"
"3 on scale 1-7 ","2012","Employed","Male","","","","","3"
"3 on scale 1-7 ","2012","Employed","Female","","","","","3"
"4 on scale 1-7","2012","Not Employed","Male","","","","","4"
"4 on scale 1-7","2012","Not Employed","Female","","","","","4"
"4 on scale 1-7","2012","Employed","Male","","","","","4"
"4 on scale 1-7","2012","Employed","Female","","","","","4"
"5 on scale 1-7","2012","Not Employed","Male","","","","","5"
"5 on scale 1-7","2012","Not Employed","Female","","","","","5"
"5 on scale 1-7","2012","Employed","Male","","","","","5"
"5 on scale 1-7","2012","Employed","Female","","","","","5"
"6 on scale 1-7","2012","Not Employed","Male","","","","","6"
"6 on scale 1-7","2012","Not Employed","Female","","","","","6"
"6 on scale 1-7","2012","Employed","Male","","","","","6"
"6 on scale 1-7","2012","Employed","Female","","","","","6"
"7 Strongly agree","2012","Not Employed","Male","","","","","7"
"7 Strongly agree","2012","Not Employed","Female","","","","","7"
"7 Strongly agree","2012","Employed","Male","","","","","7"
"7 Strongly agree","2012","Employed","Female","","","","","7"
"1 Strongly disagree","2013","Not Employed","Male","","","","","1"
"1 Strongly disagree","2013","Not Employed","Female","","","","","1"
"1 Strongly disagree","2013","Employed","Male","","","","","1"
"1 Strongly disagree","2013","Employed","Female","","","","","1"
"2 on scale 1-7 ","2013","Not Employed","Male","","","","","2"
"2 on scale 1-7 ","2013","Not Employed","Female","","","","","2"
"2 on scale 1-7 ","2013","Employed","Male","","","","","2"
"2 on scale 1-7 ","2013","Employed","Female","","","","","2"
"3 on scale 1-7 ","2013","Not Employed","Male","","","","","3"
"3 on scale 1-7 ","2013","Employed","Female","","","","","3"
"3 on scale 1-7 ","2013","Employed","Male","","","","","3"
"3 on scale 1-7 ","2013","Not Employed","Female","","","","","3"
"4 on scale 1-7","2013","Not Employed","Male","","","","","4"
"4 on scale 1-7","2013","Not Employed","Female","","","","","4"
"4 on scale 1-7","2013","Employed","Male","","","","","4"
"4 on scale 1-7","2013","Employed","Female","","","","","4"
"5 on scale 1-7","2013","Not Employed","Male","","","","","5"
"5 on scale 1-7","2013","Employed","Male","","","","","5"
"5 on scale 1-7","2013","Not Employed","Female","","","","","5"
"5 on scale 1-7","2013","Employed","Female","","","","","5"
"6 on scale 1-7","2013","Not Employed","Male","","","","","6"
"6 on scale 1-7","2013","Not Employed","Female","","","","","6"
"6 on scale 1-7","2013","Employed","Male","","","","","6"
"6 on scale 1-7","2013","Employed","Female","","","","","6"
"7 Strongly agree","2013","Not Employed","Male","","","","","7"
"7 Strongly agree","2013","Not Employed","Female","","","","","7"
"7 Strongly agree","2013","Employed","Male","","","","","7"
"7 Strongly agree","2013","Employed","Female","","","","","7"
"1 Strongly disagree","2014","Not Employed","Male","","","","","1"
"1 Strongly disagree","2014","Not Employed","Female","","","","","1"
"1 Strongly disagree","2014","Employed","Male","","","","","1"
"1 Strongly disagree","2014","Employed","Female","","","","","1"
"2 on scale 1-7 ","2014","Not Employed","Male","","","","","2"
"2 on scale 1-7 ","2014","Not Employed","Female","","","","","2"
"2 on scale 1-7 ","2014","Employed","Male","","","","","2"
"2 on scale 1-7 ","2014","Employed","Female","","","","","2"
"3 on scale 1-7 ","2014","Not Employed","Male","","","","","3"
"3 on scale 1-7 ","2014","Employed","Male","","","","","3"
"3 on scale 1-7 ","2014","Not Employed","Female","","","","","3"
"3 on scale 1-7 ","2014","Employed","Female","","","","","3"
"4 on scale 1-7","2014","Not Employed","Male","","","","","4"
"4 on scale 1-7","2014","Employed","Female","","","","","4"
"4 on scale 1-7","2014","Not Employed","Female","","","","","4"
"4 on scale 1-7","2014","Employed","Male","","","","","4"
"5 on scale 1-7","2014","Not Employed","Female","","","","","5"
"5 on scale 1-7","2014","Not Employed","Male","","","","","5"
"5 on scale 1-7","2014","Employed","Male","","","","","5"
"5 on scale 1-7","2014","Employed","Female","","","","","5"
"6 on scale 1-7","2014","Not Employed","Male","","","","","6"
"6 on scale 1-7","2014","Not Employed","Female","","","","","6"
"6 on scale 1-7","2014","Employed","Male","","","","","6"
"6 on scale 1-7","2014","Employed","Female","","","","","6"
"7 Strongly agree","2014","Not Employed","Male","","","","","7"
"7 Strongly agree","2014","Not Employed","Female","","","","","7"
"7 Strongly agree","2014","Employed","Male","","","","","7"
"7 Strongly agree","2014","Employed","Female","","","","","7"
"1 Strongly disagree","2015","Not Employed","Male","119","0.031147318417481","0.0259036285961312","0.0363910082388309","1"
"1 Strongly disagree","2015","Not Employed","Female","227","0.0393179432008335","0.0343355147782602","0.0443003716234067","1"
"1 Strongly disagree","2015","Employed","Male","144","0.0194761006175059","0.0164571415553202","0.0224950596796916","1"
"1 Strongly disagree","2015","Employed","Female","201","0.0224054467194997","0.0192676642159111","0.0255432292230883","1"
"2 on scale 1-7 ","2015","Not Employed","Male","116","0.0342507061256079","0.0287608020732426","0.0397406101779732","2"
"2 on scale 1-7 ","2015","Not Employed","Female","216","0.0394569274803424","0.0344660617382906","0.0444477932223941","2"
"2 on scale 1-7 ","2015","Employed","Female","293","0.0355035304112723","0.0315802193898868","0.0394268414326579","2"
"2 on scale 1-7 ","2015","Employed","Male","230","0.0268471056607173","0.0233159537395369","0.0303782575818977","2"
"3 on scale 1-7 ","2015","Not Employed","Male","219","0.0566962883332331","0.0497155577702267","0.0636770188962395","3"
"3 on scale 1-7 ","2015","Employed","Male","389","0.0459597837455754","0.041385222392046","0.0505343450991048","3"
"3 on scale 1-7 ","2015","Not Employed","Female","303","0.052184957208142","0.0464834418611384","0.0578864725551457","3"
"3 on scale 1-7 ","2015","Employed","Female","525","0.0618709665672716","0.056763078336888","0.0669788547976552","3"
"4 on scale 1-7","2015","Not Employed","Male","626","0.14859859087418","0.137861853806261","0.159335327942098","4"
"4 on scale 1-7","2015","Employed","Female","1340","0.154462202258362","0.14680016479228","0.162124239724444","4"
"4 on scale 1-7","2015","Not Employed","Female","916","0.162090320873743","0.152642471127366","0.17153817062012","4"
"4 on scale 1-7","2015","Employed","Male","1063","0.129619273339351","0.122281461834039","0.136957084844663","4"
"5 on scale 1-7","2015","Not Employed","Male","869","0.206779002977145","0.194554024329302","0.219003981624987","5"
"5 on scale 1-7","2015","Not Employed","Female","1182","0.205434617511796","0.195077057289717","0.215792177733876","5"
"5 on scale 1-7","2015","Employed","Male","1871","0.246171373430061","0.236760450549877","0.255582296310244","5"
"5 on scale 1-7","2015","Employed","Female","1895","0.220291375839172","0.211504559207603","0.229078192470741","5"
"6 on scale 1-7","2015","Employed","Female","2371","0.275516136692377","0.266043856738071","0.284988416646682","6"
"6 on scale 1-7","2015","Not Employed","Male","1152","0.271780395774005","0.258351570089056","0.285209221458955","6"
"6 on scale 1-7","2015","Not Employed","Female","1472","0.251121385097238","0.240003980870381","0.262238789324096","6"
"6 on scale 1-7","2015","Employed","Male","2493","0.313798507789429","0.303661065533889","0.323935950044969","6"
"7 Strongly agree","2015","Employed","Female","1921","0.229950341512046","0.22102873545642","0.238871947567672","7"
"7 Strongly agree","2015","Not Employed","Male","1115","0.250747697498348","0.237664005559383","0.263831389437313","7"
"7 Strongly agree","2015","Not Employed","Female","1529","0.250393848627905","0.239287169331013","0.261500527924796","7"
"7 Strongly agree","2015","Employed","Male","1859","0.218127855417361","0.209105902370328","0.227149808464393","7"
"1 Strongly disagree","2016","Not Employed","Male","29","","","","1"
"1 Strongly disagree","2016","Not Employed","Female","19","","","","1"
"1 Strongly disagree","2016","Employed","Male","","","","","1"
"1 Strongly disagree","2016","Employed","Female","","","","","1"
"2 on scale 1-7 ","2016","Not Employed","Female","14","","","","2"
"2 on scale 1-7 ","2016","Employed","Female","","","","","2"
"2 on scale 1-7 ","2016","Not Employed","Male","21","","","","2"
"2 on scale 1-7 ","2016","Employed","Male","","","","","2"
"3 on scale 1-7 ","2016","Not Employed","Male","19","","","","3"
"3 on scale 1-7 ","2016","Employed","Male","","","","","3"
"3 on scale 1-7 ","2016","Employed","Female","","","","","3"
"3 on scale 1-7 ","2016","Not Employed","Female","21","","","","3"
"4 on scale 1-7","2016","Not Employed","Male","109","0.0967980561116473","0.0855993317723562","0.107996780450938","4"
"4 on scale 1-7","2016","Employed","Female","","","","","4"
"4 on scale 1-7","2016","Not Employed","Female","70","0.155563719674316","0.138049018122591","0.173078421226041","4"
"4 on scale 1-7","2016","Employed","Male","","","","","4"
"5 on scale 1-7","2016","Not Employed","Male","211","0.101036853683338","0.0896224387598738","0.112451268606801","5"
"5 on scale 1-7","2016","Not Employed","Female","128","0.092909253022186","0.078880470184297","0.106938035860075","5"
"5 on scale 1-7","2016","Employed","Male","","","","","5"
"5 on scale 1-7","2016","Employed","Female","","","","","5"
"6 on scale 1-7","2016","Not Employed","Male","345","0.184532060791925","0.169840018624808","0.199224102959043","6"
"6 on scale 1-7","2016","Not Employed","Female","211","0.103327993626625","0.0886187295854074","0.118037257667842","6"
"6 on scale 1-7","2016","Employed","Female","","","","","6"
"6 on scale 1-7","2016","Employed","Male","","","","","6"
"7 Strongly agree","2016","Not Employed","Male","1944","0.58431205891627","0.565646158593815","0.602977959238725","7"
"7 Strongly agree","2016","Employed","Female","","","","","7"
"7 Strongly agree","2016","Not Employed","Female","1182","0.541210476130357","0.517130559252405","0.565290393008309","7"
"7 Strongly agree","2016","Employed","Male","","","","","7"
"1 Strongly disagree","2017","Not Employed","Male","24","","","","1"
"1 Strongly disagree","2017","Not Employed","Female","14","","","","1"
"1 Strongly disagree","2017","Employed","Male","","","","","1"
"1 Strongly disagree","2017","Employed","Female","","","","","1"
"2 on scale 1-7 ","2017","Not Employed","Male","8","","","","2"
"2 on scale 1-7 ","2017","Employed","Male","","","","","2"
"2 on scale 1-7 ","2017","Employed","Female","","","","","2"
"2 on scale 1-7 ","2017","Not Employed","Female","12","","","","2"
"3 on scale 1-7 ","2017","Not Employed","Male","16","","","","3"
"3 on scale 1-7 ","2017","Not Employed","Female","14","","","","3"
"3 on scale 1-7 ","2017","Employed","Male","","","","","3"
"3 on scale 1-7 ","2017","Employed","Female","","","","","3"
"4 on scale 1-7","2017","Not Employed","Male","73","0.0542293067926833","0.0432686615949572","0.0651899519904094","4"
"4 on scale 1-7","2017","Not Employed","Female","54","0.0523252736171433","0.0397730593561062","0.0648774878781804","4"
"4 on scale 1-7","2017","Employed","Male","","","","","4"
"4 on scale 1-7","2017","Employed","Female","","","","","4"
"5 on scale 1-7","2017","Not Employed","Male","137","0.0985006698977412","0.0840785712035584","0.112922768591924","5"
"5 on scale 1-7","2017","Not Employed","Female","114","0.0941156802306683","0.0776567234613235","0.110574637000013","5"
"5 on scale 1-7","2017","Employed","Male","","","","","5"
"5 on scale 1-7","2017","Employed","Female","","","","","5"
"6 on scale 1-7","2017","Not Employed","Male","194","0.130612455195763","0.114303536389156","0.146921374002371","6"
"6 on scale 1-7","2017","Not Employed","Female","133","0.101823024774993","0.0847763805778613","0.118869668972124","6"
"6 on scale 1-7","2017","Employed","Female","","","","","6"
"6 on scale 1-7","2017","Employed","Male","","","","","6"
"7 Strongly agree","2017","Not Employed","Male","1188","0.684628465658497","0.662139737814037","0.707117193502957","7"
"7 Strongly agree","2017","Not Employed","Female","868","0.71141419051887","0.685873438030209","0.736954943007531","7"
"7 Strongly agree","2017","Employed","Male","","","","","7"
"7 Strongly agree","2017","Employed","Female","","","","","7"
"1 Strongly disagree","2018","Employed","Female","","","","","1"
"1 Strongly disagree","2018","Not Employed","Male","3","","","","1"
"1 Strongly disagree","2018","Not Employed","Female","5","","","","1"
"1 Strongly disagree","2018","Employed","Male","","","","","1"
"2 on scale 1-7 ","2018","Employed","Female","","","","","2"
"2 on scale 1-7 ","2018","Not Employed","Male","3","","","","2"
"2 on scale 1-7 ","2018","Employed","Male","","","","","2"
"2 on scale 1-7 ","2018","Not Employed","Female","4","","","","2"
"3 on scale 1-7 ","2018","Employed","Female","","","","","3"
"3 on scale 1-7 ","2018","Not Employed","Male","","","","","3"
"3 on scale 1-7 ","2018","Employed","Male","","","","","3"
"3 on scale 1-7 ","2018","Not Employed","Female","1","","","","3"
"4 on scale 1-7","2018","Employed","Female","","","","","4"
"4 on scale 1-7","2018","Not Employed","Male","15","","","","4"
"4 on scale 1-7","2018","Not Employed","Female","11","","","","4"
"4 on scale 1-7","2018","Employed","Male","","","","","4"
"5 on scale 1-7","2018","Not Employed","Female","20","","","","5"
"5 on scale 1-7","2018","Employed","Female","","","","","5"
"5 on scale 1-7","2018","Not Employed","Male","11","","","","5"
"5 on scale 1-7","2018","Employed","Male","","","","","5"
"6 on scale 1-7","2018","Employed","Female","","","","","6"
"6 on scale 1-7","2018","Not Employed","Male","27","","","","6"
"6 on scale 1-7","2018","Employed","Male","","","","","6"
"6 on scale 1-7","2018","Not Employed","Female","23","","","","6"
"7 Strongly agree","2018","Not Employed","Male","136","0.752828277474485","0.692283297596813","0.813373257352158","7"
"7 Strongly agree","2018","Not Employed","Female","160","0.773750564720507","0.718958417098232","0.828542712342782","7"
"7 Strongly agree","2018","Employed","Male","","","","","7"
