"plh0206i06","year","e11103","regtyp","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2007","Part Time","Rural Area","","","",""
"7 Strongly agree","2007","Not Working","Urban Area","","","",""
"7 Strongly agree","2007","Not Working","Rural Area","","","",""
"1 Strongly disagree","2008","Full Time","Urban Area","","","",""
"1 Strongly disagree","2008","Full Time","Rural Area","","","",""
"1 Strongly disagree","2008","Part Time","Urban Area","","","",""
"1 Strongly disagree","2008","Part Time","Rural Area","","","",""
"1 Strongly disagree","2008","Not Working","Urban Area","","","",""
"1 Strongly disagree","2008","Not Working","Rural Area","","","",""
"2 on scale 1-7 ","2008","Full Time","Urban Area","","","",""
"2 on scale 1-7 ","2008","Full Time","Rural Area","","","",""
"2 on scale 1-7 ","2008","Part Time","Urban Area","","","",""
"2 on scale 1-7 ","2008","Part Time","Rural Area","","","",""
"2 on scale 1-7 ","2008","Not Working","Urban Area","","","",""
"2 on scale 1-7 ","2008","Not Working","Rural Area","","","",""
"3 on scale 1-7 ","2008","Full Time","Urban Area","","","",""
"3 on scale 1-7 ","2008","Full Time","Rural Area","","","",""
"3 on scale 1-7 ","2008","Part Time","Urban Area","","","",""
"3 on scale 1-7 ","2008","Part Time","Rural Area","","","",""
"3 on scale 1-7 ","2008","Not Working","Urban Area","","","",""
"3 on scale 1-7 ","2008","Not Working","Rural Area","","","",""
"4 on scale 1-7","2008","Full Time","Urban Area","","","",""
"4 on scale 1-7","2008","Full Time","Rural Area","","","",""
"4 on scale 1-7","2008","Part Time","Urban Area","","","",""
"4 on scale 1-7","2008","Part Time","Rural Area","","","",""
"4 on scale 1-7","2008","Not Working","Urban Area","","","",""
"4 on scale 1-7","2008","Not Working","Rural Area","","","",""
"5 on scale 1-7","2008","Full Time","Urban Area","","","",""
"5 on scale 1-7","2008","Full Time","Rural Area","","","",""
"5 on scale 1-7","2008","Part Time","Urban Area","","","",""
"5 on scale 1-7","2008","Part Time","Rural Area","","","",""
"5 on scale 1-7","2008","Not Working","Urban Area","","","",""
"5 on scale 1-7","2008","Not Working","Rural Area","","","",""
"6 on scale 1-7","2008","Full Time","Urban Area","","","",""
"6 on scale 1-7","2008","Full Time","Rural Area","","","",""
"6 on scale 1-7","2008","Part Time","Urban Area","","","",""
"6 on scale 1-7","2008","Part Time","Rural Area","","","",""
"6 on scale 1-7","2008","Not Working","Urban Area","","","",""
"6 on scale 1-7","2008","Not Working","Rural Area","","","",""
"7 Strongly agree","2008","Full Time","Urban Area","","","",""
"7 Strongly agree","2008","Full Time","Rural Area","","","",""
"7 Strongly agree","2008","Part Time","Urban Area","","","",""
"7 Strongly agree","2008","Part Time","Rural Area","","","",""
"7 Strongly agree","2008","Not Working","Urban Area","","","",""
"7 Strongly agree","2008","Not Working","Rural Area","","","",""
"1 Strongly disagree","2009","Full Time","Urban Area","","","",""
"1 Strongly disagree","2009","Full Time","Rural Area","","","",""
"1 Strongly disagree","2009","Part Time","Urban Area","","","",""
"1 Strongly disagree","2009","Part Time","Rural Area","","","",""
"1 Strongly disagree","2009","Not Working","Urban Area","","","",""
"1 Strongly disagree","2009","Not Working","Rural Area","","","",""
"2 on scale 1-7 ","2009","Full Time","Urban Area","","","",""
"2 on scale 1-7 ","2009","Full Time","Rural Area","","","",""
"2 on scale 1-7 ","2009","Part Time","Urban Area","","","",""
"2 on scale 1-7 ","2009","Part Time","Rural Area","","","",""
"2 on scale 1-7 ","2009","Not Working","Urban Area","","","",""
"2 on scale 1-7 ","2009","Not Working","Rural Area","","","",""
"3 on scale 1-7 ","2009","Full Time","Urban Area","","","",""
"3 on scale 1-7 ","2009","Full Time","Rural Area","","","",""
"3 on scale 1-7 ","2009","Part Time","Urban Area","","","",""
"3 on scale 1-7 ","2009","Part Time","Rural Area","","","",""
"3 on scale 1-7 ","2009","Not Working","Urban Area","","","",""
"3 on scale 1-7 ","2009","Not Working","Rural Area","","","",""
"4 on scale 1-7","2009","Full Time","Urban Area","","","",""
"4 on scale 1-7","2009","Full Time","Rural Area","","","",""
"4 on scale 1-7","2009","Part Time","Urban Area","","","",""
"4 on scale 1-7","2009","Part Time","Rural Area","","","",""
"4 on scale 1-7","2009","Not Working","Urban Area","","","",""
"4 on scale 1-7","2009","Not Working","Rural Area","","","",""
"5 on scale 1-7","2009","Full Time","Urban Area","","","",""
"5 on scale 1-7","2009","Full Time","Rural Area","","","",""
"5 on scale 1-7","2009","Part Time","Urban Area","","","",""
"5 on scale 1-7","2009","Part Time","Rural Area","","","",""
"5 on scale 1-7","2009","Not Working","Urban Area","","","",""
"5 on scale 1-7","2009","Not Working","Rural Area","","","",""
"6 on scale 1-7","2009","Full Time","Urban Area","","","",""
"6 on scale 1-7","2009","Full Time","Rural Area","","","",""
"6 on scale 1-7","2009","Part Time","Urban Area","","","",""
"6 on scale 1-7","2009","Part Time","Rural Area","","","",""
"6 on scale 1-7","2009","Not Working","Urban Area","","","",""
"6 on scale 1-7","2009","Not Working","Rural Area","","","",""
"7 Strongly agree","2009","Full Time","Urban Area","","","",""
"7 Strongly agree","2009","Full Time","Rural Area","","","",""
"7 Strongly agree","2009","Part Time","Urban Area","","","",""
"7 Strongly agree","2009","Part Time","Rural Area","","","",""
"7 Strongly agree","2009","Not Working","Urban Area","","","",""
"7 Strongly agree","2009","Not Working","Rural Area","","","",""
"1 Strongly disagree","2010","Full Time","Urban Area","63","0.0144672673568664","0.0108590672481777","0.0180754674655552"
"1 Strongly disagree","2010","Full Time","Rural Area","48","0.0217502266907285","0.0157001552726148","0.0278002981088422"
"1 Strongly disagree","2010","Part Time","Urban Area","62","0.0205987272986211","0.015175493752127","0.0260219608451151"
"1 Strongly disagree","2010","Part Time","Rural Area","34","0.0264149538524614","0.017577753447993","0.0352521542569298"
"1 Strongly disagree","2010","Not Working","Urban Area","160","0.0449429706606237","0.0386464711905338","0.0512394701307135"
"1 Strongly disagree","2010","Not Working","Rural Area","58","0.0303412690034647","0.0230825368820424","0.0376000011248869"
"2 on scale 1-7 ","2010","Full Time","Urban Area","129","0.0246222051508628","0.0199393390505938","0.0293050712511317"
"2 on scale 1-7 ","2010","Full Time","Rural Area","71","0.0236120187540544","0.0173143255243412","0.0299097119837677"
"2 on scale 1-7 ","2010","Part Time","Urban Area","99","0.0377302497151364","0.0304549475123457","0.0450055519179271"
"2 on scale 1-7 ","2010","Part Time","Rural Area","33","0.0251835621652286","0.016549347731628","0.0338177765988291"
"2 on scale 1-7 ","2010","Not Working","Urban Area","158","0.0367534629669723","0.0310351029842078","0.0424718229497367"
"2 on scale 1-7 ","2010","Not Working","Rural Area","80","0.039514682327449","0.0312702823124508","0.0477590823424472"
"3 on scale 1-7 ","2010","Full Time","Urban Area","270","0.0704453071898417","0.0627127107971628","0.0781779035825205"
"3 on scale 1-7 ","2010","Full Time","Rural Area","148","0.0617661787724717","0.0517814875537744","0.0717508699911691"
"3 on scale 1-7 ","2010","Part Time","Urban Area","187","0.067767282307489","0.0581704040317909","0.077364160583187"
"3 on scale 1-7 ","2010","Part Time","Rural Area","92","0.0669331139694706","0.0531616619957196","0.0807045659432216"
"3 on scale 1-7 ","2010","Not Working","Urban Area","249","0.0647235706301848","0.0572460975247319","0.0722010437356378"
"3 on scale 1-7 ","2010","Not Working","Rural Area","131","0.0663063786839936","0.0557767200092236","0.0768360373587635"
"4 on scale 1-7","2010","Full Time","Urban Area","609","0.143456347960911","0.132863896788795","0.154048799133027"
"4 on scale 1-7","2010","Full Time","Rural Area","356","0.173841627102601","0.158123084629616","0.189560169575586"
"4 on scale 1-7","2010","Part Time","Urban Area","426","0.177641404308029","0.163047869502638","0.19223493911342"
"4 on scale 1-7","2010","Part Time","Rural Area","238","0.197503116613767","0.175564386675625","0.219441846551908"
"4 on scale 1-7","2010","Not Working","Urban Area","669","0.161071391333533","0.149899535100791","0.172243247566275"
"4 on scale 1-7","2010","Not Working","Rural Area","371","0.176946918291856","0.160797017191424","0.193096819392289"
"5 on scale 1-7","2010","Full Time","Urban Area","1008","0.244837357515721","0.231844013845866","0.257830701185575"
"5 on scale 1-7","2010","Full Time","Rural Area","526","0.240685311495084","0.222954058619716","0.258416564370451"
"5 on scale 1-7","2010","Part Time","Urban Area","632","0.204682888648308","0.189277639972897","0.220088137323719"
"5 on scale 1-7","2010","Part Time","Rural Area","303","0.215625961804104","0.192963089152649","0.238288834455558"
"5 on scale 1-7","2010","Not Working","Urban Area","871","0.202017786263896","0.189815392355856","0.214220180171936"
"5 on scale 1-7","2010","Not Working","Rural Area","523","0.231669386606691","0.213815086272374","0.249523686941008"
"6 on scale 1-7","2010","Full Time","Urban Area","1281","0.293231342690342","0.279474914976067","0.306987770404617"
"6 on scale 1-7","2010","Full Time","Rural Area","678","0.280600962044577","0.261965797420978","0.299236126668176"
"6 on scale 1-7","2010","Part Time","Urban Area","711","0.270423764160899","0.253464166394502","0.287383361927297"
"6 on scale 1-7","2010","Part Time","Rural Area","345","0.269473679243882","0.245023675028655","0.293923683459108"
"6 on scale 1-7","2010","Not Working","Urban Area","1099","0.250232614616634","0.237068584713954","0.263396644519314"
"6 on scale 1-7","2010","Not Working","Rural Area","534","0.232572785121386","0.21469422712031","0.250451343122462"
"7 Strongly agree","2010","Full Time","Urban Area","847","0.208940172135455","0.196655106692832","0.221225237578078"
"7 Strongly agree","2010","Full Time","Rural Area","406","0.197743675140484","0.181223615721826","0.214263734559142"
"7 Strongly agree","2010","Part Time","Urban Area","518","0.221155683561517","0.20530922711884","0.237002140004195"
"7 Strongly agree","2010","Part Time","Rural Area","220","0.198865612351087","0.176870035254859","0.220861189447315"
"7 Strongly agree","2010","Not Working","Urban Area","953","0.240258203528157","0.227273687906092","0.253242719150221"
"7 Strongly agree","2010","Not Working","Rural Area","448","0.22264857996516","0.20504288773063","0.240254272199689"
"1 Strongly disagree","2011","Full Time","Urban Area","","","",""
"1 Strongly disagree","2011","Full Time","Rural Area","","","",""
"1 Strongly disagree","2011","Part Time","Urban Area","","","",""
"1 Strongly disagree","2011","Part Time","Rural Area","","","",""
"1 Strongly disagree","2011","Not Working","Urban Area","","","",""
"1 Strongly disagree","2011","Not Working","Rural Area","","","",""
"2 on scale 1-7 ","2011","Full Time","Urban Area","","","",""
"2 on scale 1-7 ","2011","Full Time","Rural Area","","","",""
"2 on scale 1-7 ","2011","Part Time","Urban Area","","","",""
"2 on scale 1-7 ","2011","Part Time","Rural Area","","","",""
"2 on scale 1-7 ","2011","Not Working","Urban Area","","","",""
"2 on scale 1-7 ","2011","Not Working","Rural Area","","","",""
"3 on scale 1-7 ","2011","Full Time","Urban Area","","","",""
"3 on scale 1-7 ","2011","Full Time","Rural Area","","","",""
"3 on scale 1-7 ","2011","Part Time","Urban Area","","","",""
"3 on scale 1-7 ","2011","Part Time","Rural Area","","","",""
"3 on scale 1-7 ","2011","Not Working","Urban Area","","","",""
"3 on scale 1-7 ","2011","Not Working","Rural Area","","","",""
"4 on scale 1-7","2011","Full Time","Urban Area","","","",""
"4 on scale 1-7","2011","Full Time","Rural Area","","","",""
"4 on scale 1-7","2011","Part Time","Urban Area","","","",""
"4 on scale 1-7","2011","Part Time","Rural Area","","","",""
"4 on scale 1-7","2011","Not Working","Urban Area","","","",""
"4 on scale 1-7","2011","Not Working","Rural Area","","","",""
"5 on scale 1-7","2011","Full Time","Urban Area","","","",""
"5 on scale 1-7","2011","Full Time","Rural Area","","","",""
"5 on scale 1-7","2011","Part Time","Urban Area","","","",""
"5 on scale 1-7","2011","Part Time","Rural Area","","","",""
"5 on scale 1-7","2011","Not Working","Urban Area","","","",""
"5 on scale 1-7","2011","Not Working","Rural Area","","","",""
"6 on scale 1-7","2011","Full Time","Urban Area","","","",""
"6 on scale 1-7","2011","Full Time","Rural Area","","","",""
"6 on scale 1-7","2011","Part Time","Urban Area","","","",""
"6 on scale 1-7","2011","Part Time","Rural Area","","","",""
"6 on scale 1-7","2011","Not Working","Urban Area","","","",""
"6 on scale 1-7","2011","Not Working","Rural Area","","","",""
"7 Strongly agree","2011","Full Time","Urban Area","","","",""
"7 Strongly agree","2011","Full Time","Rural Area","","","",""
"7 Strongly agree","2011","Part Time","Urban Area","","","",""
"7 Strongly agree","2011","Part Time","Rural Area","","","",""
"7 Strongly agree","2011","Not Working","Urban Area","","","",""
"7 Strongly agree","2011","Not Working","Rural Area","","","",""
"1 Strongly disagree","2012","Full Time","Urban Area","","","",""
"1 Strongly disagree","2012","Full Time","Rural Area","","","",""
"1 Strongly disagree","2012","Part Time","Urban Area","","","",""
"1 Strongly disagree","2012","Part Time","Rural Area","","","",""
"1 Strongly disagree","2012","Not Working","Urban Area","","","",""
"1 Strongly disagree","2012","Not Working","Rural Area","","","",""
"2 on scale 1-7 ","2012","Full Time","Urban Area","","","",""
"2 on scale 1-7 ","2012","Full Time","Rural Area","","","",""
"2 on scale 1-7 ","2012","Part Time","Urban Area","","","",""
"2 on scale 1-7 ","2012","Part Time","Rural Area","","","",""
"2 on scale 1-7 ","2012","Not Working","Urban Area","","","",""
"2 on scale 1-7 ","2012","Not Working","Rural Area","","","",""
"3 on scale 1-7 ","2012","Full Time","Urban Area","","","",""
"3 on scale 1-7 ","2012","Full Time","Rural Area","","","",""
"3 on scale 1-7 ","2012","Part Time","Urban Area","","","",""
"3 on scale 1-7 ","2012","Part Time","Rural Area","","","",""
"3 on scale 1-7 ","2012","Not Working","Urban Area","","","",""
"3 on scale 1-7 ","2012","Not Working","Rural Area","","","",""
"4 on scale 1-7","2012","Full Time","Urban Area","","","",""
"4 on scale 1-7","2012","Full Time","Rural Area","","","",""
"4 on scale 1-7","2012","Part Time","Urban Area","","","",""
"4 on scale 1-7","2012","Part Time","Rural Area","","","",""
"4 on scale 1-7","2012","Not Working","Urban Area","","","",""
"4 on scale 1-7","2012","Not Working","Rural Area","","","",""
"5 on scale 1-7","2012","Full Time","Urban Area","","","",""
"5 on scale 1-7","2012","Full Time","Rural Area","","","",""
"5 on scale 1-7","2012","Part Time","Urban Area","","","",""
"5 on scale 1-7","2012","Part Time","Rural Area","","","",""
"5 on scale 1-7","2012","Not Working","Urban Area","","","",""
"5 on scale 1-7","2012","Not Working","Rural Area","","","",""
"6 on scale 1-7","2012","Full Time","Urban Area","","","",""
"6 on scale 1-7","2012","Full Time","Rural Area","","","",""
"6 on scale 1-7","2012","Part Time","Urban Area","","","",""
"6 on scale 1-7","2012","Part Time","Rural Area","","","",""
"6 on scale 1-7","2012","Not Working","Urban Area","","","",""
"6 on scale 1-7","2012","Not Working","Rural Area","","","",""
"7 Strongly agree","2012","Full Time","Urban Area","","","",""
"7 Strongly agree","2012","Full Time","Rural Area","","","",""
"7 Strongly agree","2012","Part Time","Urban Area","","","",""
"7 Strongly agree","2012","Part Time","Rural Area","","","",""
"7 Strongly agree","2012","Not Working","Urban Area","","","",""
"7 Strongly agree","2012","Not Working","Rural Area","","","",""
"1 Strongly disagree","2013","Full Time","Urban Area","","","",""
"1 Strongly disagree","2013","Full Time","Rural Area","","","",""
"1 Strongly disagree","2013","Part Time","Urban Area","","","",""
"1 Strongly disagree","2013","Part Time","Rural Area","","","",""
"1 Strongly disagree","2013","Not Working","Urban Area","","","",""
"1 Strongly disagree","2013","Not Working","Rural Area","","","",""
"2 on scale 1-7 ","2013","Full Time","Urban Area","","","",""
"2 on scale 1-7 ","2013","Full Time","Rural Area","","","",""
"2 on scale 1-7 ","2013","Part Time","Urban Area","","","",""
"2 on scale 1-7 ","2013","Part Time","Rural Area","","","",""
"2 on scale 1-7 ","2013","Not Working","Urban Area","","","",""
"2 on scale 1-7 ","2013","Not Working","Rural Area","","","",""
"3 on scale 1-7 ","2013","Full Time","Urban Area","","","",""
"3 on scale 1-7 ","2013","Full Time","Rural Area","","","",""
"3 on scale 1-7 ","2013","Part Time","Urban Area","","","",""
"3 on scale 1-7 ","2013","Part Time","Rural Area","","","",""
"3 on scale 1-7 ","2013","Not Working","Urban Area","","","",""
"3 on scale 1-7 ","2013","Not Working","Rural Area","","","",""
"4 on scale 1-7","2013","Full Time","Urban Area","","","",""
"4 on scale 1-7","2013","Full Time","Rural Area","","","",""
"4 on scale 1-7","2013","Part Time","Urban Area","","","",""
"4 on scale 1-7","2013","Part Time","Rural Area","","","",""
"4 on scale 1-7","2013","Not Working","Urban Area","","","",""
"4 on scale 1-7","2013","Not Working","Rural Area","","","",""
"5 on scale 1-7","2013","Full Time","Urban Area","","","",""
"5 on scale 1-7","2013","Full Time","Rural Area","","","",""
"5 on scale 1-7","2013","Part Time","Urban Area","","","",""
"5 on scale 1-7","2013","Part Time","Rural Area","","","",""
"5 on scale 1-7","2013","Not Working","Urban Area","","","",""
"5 on scale 1-7","2013","Not Working","Rural Area","","","",""
"6 on scale 1-7","2013","Full Time","Urban Area","","","",""
"6 on scale 1-7","2013","Full Time","Rural Area","","","",""
"6 on scale 1-7","2013","Part Time","Urban Area","","","",""
"6 on scale 1-7","2013","Part Time","Rural Area","","","",""
"6 on scale 1-7","2013","Not Working","Urban Area","","","",""
"6 on scale 1-7","2013","Not Working","Rural Area","","","",""
"7 Strongly agree","2013","Full Time","Urban Area","","","",""
"7 Strongly agree","2013","Full Time","Rural Area","","","",""
"7 Strongly agree","2013","Part Time","Urban Area","","","",""
"7 Strongly agree","2013","Part Time","Rural Area","","","",""
"7 Strongly agree","2013","Not Working","Urban Area","","","",""
"7 Strongly agree","2013","Not Working","Rural Area","","","",""
"1 Strongly disagree","2014","Full Time","Urban Area","","","",""
"1 Strongly disagree","2014","Full Time","Rural Area","","","",""
"1 Strongly disagree","2014","Part Time","Urban Area","","","",""
"1 Strongly disagree","2014","Part Time","Rural Area","","","",""
"1 Strongly disagree","2014","Not Working","Urban Area","","","",""
"1 Strongly disagree","2014","Not Working","Rural Area","","","",""
"2 on scale 1-7 ","2014","Full Time","Urban Area","","","",""
"2 on scale 1-7 ","2014","Full Time","Rural Area","","","",""
"2 on scale 1-7 ","2014","Part Time","Urban Area","","","",""
"2 on scale 1-7 ","2014","Part Time","Rural Area","","","",""
"2 on scale 1-7 ","2014","Not Working","Urban Area","","","",""
"2 on scale 1-7 ","2014","Not Working","Rural Area","","","",""
"3 on scale 1-7 ","2014","Full Time","Urban Area","","","",""
"3 on scale 1-7 ","2014","Full Time","Rural Area","","","",""
