"plh0206i06","year","e11102","regtyp","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2009","Employed","Urban Area","","","",""
"2 on scale 1-7 ","2009","Employed","Rural Area","","","",""
"3 on scale 1-7 ","2009","Not Employed","Urban Area","","","",""
"3 on scale 1-7 ","2009","Not Employed","Rural Area","","","",""
"3 on scale 1-7 ","2009","Employed","Urban Area","","","",""
"3 on scale 1-7 ","2009","Employed","Rural Area","","","",""
"4 on scale 1-7","2009","Not Employed","Urban Area","","","",""
"4 on scale 1-7","2009","Not Employed","Rural Area","","","",""
"4 on scale 1-7","2009","Employed","Urban Area","","","",""
"4 on scale 1-7","2009","Employed","Rural Area","","","",""
"5 on scale 1-7","2009","Not Employed","Urban Area","","","",""
"5 on scale 1-7","2009","Not Employed","Rural Area","","","",""
"5 on scale 1-7","2009","Employed","Urban Area","","","",""
"5 on scale 1-7","2009","Employed","Rural Area","","","",""
"6 on scale 1-7","2009","Not Employed","Urban Area","","","",""
"6 on scale 1-7","2009","Not Employed","Rural Area","","","",""
"6 on scale 1-7","2009","Employed","Urban Area","","","",""
"6 on scale 1-7","2009","Employed","Rural Area","","","",""
"7 Strongly agree","2009","Not Employed","Urban Area","","","",""
"7 Strongly agree","2009","Not Employed","Rural Area","","","",""
"7 Strongly agree","2009","Employed","Urban Area","","","",""
"7 Strongly agree","2009","Employed","Rural Area","","","",""
"1 Strongly disagree","2010","Not Employed","Urban Area","160","0.0449429706606237","0.0386464711905338","0.0512394701307135"
"1 Strongly disagree","2010","Not Employed","Rural Area","58","0.0303412690034647","0.0230825368820424","0.0376000011248869"
"1 Strongly disagree","2010","Employed","Urban Area","125","0.0166967396895945","0.0136606392559426","0.0197328401232464"
"1 Strongly disagree","2010","Employed","Rural Area","82","0.0234081773101562","0.01839770658033","0.0284186480399824"
"2 on scale 1-7 ","2010","Not Employed","Urban Area","158","0.0367534629669723","0.0310351029842078","0.0424718229497367"
"2 on scale 1-7 ","2010","Not Employed","Rural Area","80","0.039514682327449","0.0312702823124508","0.0477590823424472"
"2 on scale 1-7 ","2010","Employed","Urban Area","228","0.0293884472807676","0.0253865346337478","0.0333903599277875"
"2 on scale 1-7 ","2010","Employed","Rural Area","104","0.0241705811911865","0.0190811565457497","0.0292600058366233"
"3 on scale 1-7 ","2010","Not Employed","Urban Area","249","0.0647235706301848","0.0572460975247319","0.0722010437356378"
"3 on scale 1-7 ","2010","Not Employed","Rural Area","131","0.0663063786839936","0.0557767200092236","0.0768360373587635"
"3 on scale 1-7 ","2010","Employed","Urban Area","457","0.0694715452410921","0.0634469917529027","0.0754960987292815"
"3 on scale 1-7 ","2010","Employed","Rural Area","240","0.0636026256027778","0.055515283692926","0.0716899675126295"
"4 on scale 1-7","2010","Not Employed","Urban Area","669","0.161071391333533","0.149899535100791","0.172243247566275"
"4 on scale 1-7","2010","Not Employed","Rural Area","371","0.176946918291856","0.160797017191424","0.193096819392289"
"4 on scale 1-7","2010","Employed","Urban Area","1035","0.155886444225528","0.147291141661902","0.164481746789153"
"4 on scale 1-7","2010","Employed","Rural Area","594","0.182251461125358","0.169458131604848","0.195044790645868"
"5 on scale 1-7","2010","Not Employed","Urban Area","871","0.202017786263896","0.189815392355856","0.214220180171936"
"5 on scale 1-7","2010","Not Employed","Rural Area","523","0.231669386606691","0.213815086272374","0.249523686941008"
"5 on scale 1-7","2010","Employed","Urban Area","1640","0.230236711303284","0.22026149227902","0.240211930327548"
"5 on scale 1-7","2010","Employed","Rural Area","829","0.231778646024175","0.217795075190308","0.245762216858043"
"6 on scale 1-7","2010","Not Employed","Urban Area","1099","0.250232614616634","0.237068584713954","0.263396644519314"
"6 on scale 1-7","2010","Not Employed","Rural Area","534","0.232572785121386","0.21469422712031","0.250451343122462"
"6 on scale 1-7","2010","Employed","Urban Area","1992","0.284938233742237","0.274242669547506","0.295633797936967"
"6 on scale 1-7","2010","Employed","Rural Area","1023","0.276646071485639","0.261821714511022","0.291470428460256"
"7 Strongly agree","2010","Not Employed","Urban Area","953","0.240258203528157","0.227273687906092","0.253242719150221"
"7 Strongly agree","2010","Not Employed","Rural Area","448","0.22264857996516","0.20504288773063","0.240254272199689"
"7 Strongly agree","2010","Employed","Urban Area","1365","0.213381878517498","0.203674157282459","0.223089599752536"
"7 Strongly agree","2010","Employed","Rural Area","626","0.198142437260708","0.184933266527276","0.211351607994139"
"1 Strongly disagree","2011","Not Employed","Urban Area","","","",""
"1 Strongly disagree","2011","Not Employed","Rural Area","","","",""
"1 Strongly disagree","2011","Employed","Urban Area","","","",""
"1 Strongly disagree","2011","Employed","Rural Area","","","",""
"2 on scale 1-7 ","2011","Not Employed","Urban Area","","","",""
"2 on scale 1-7 ","2011","Not Employed","Rural Area","","","",""
"2 on scale 1-7 ","2011","Employed","Urban Area","","","",""
"2 on scale 1-7 ","2011","Employed","Rural Area","","","",""
"3 on scale 1-7 ","2011","Not Employed","Urban Area","","","",""
"3 on scale 1-7 ","2011","Not Employed","Rural Area","","","",""
"3 on scale 1-7 ","2011","Employed","Urban Area","","","",""
"3 on scale 1-7 ","2011","Employed","Rural Area","","","",""
"4 on scale 1-7","2011","Not Employed","Urban Area","","","",""
"4 on scale 1-7","2011","Not Employed","Rural Area","","","",""
"4 on scale 1-7","2011","Employed","Urban Area","","","",""
"4 on scale 1-7","2011","Employed","Rural Area","","","",""
"5 on scale 1-7","2011","Not Employed","Urban Area","","","",""
"5 on scale 1-7","2011","Not Employed","Rural Area","","","",""
"5 on scale 1-7","2011","Employed","Urban Area","","","",""
"5 on scale 1-7","2011","Employed","Rural Area","","","",""
"6 on scale 1-7","2011","Not Employed","Urban Area","","","",""
"6 on scale 1-7","2011","Not Employed","Rural Area","","","",""
"6 on scale 1-7","2011","Employed","Urban Area","","","",""
"6 on scale 1-7","2011","Employed","Rural Area","","","",""
"7 Strongly agree","2011","Not Employed","Urban Area","","","",""
"7 Strongly agree","2011","Not Employed","Rural Area","","","",""
"7 Strongly agree","2011","Employed","Urban Area","","","",""
"7 Strongly agree","2011","Employed","Rural Area","","","",""
"1 Strongly disagree","2012","Not Employed","Urban Area","","","",""
"1 Strongly disagree","2012","Not Employed","Rural Area","","","",""
"1 Strongly disagree","2012","Employed","Urban Area","","","",""
"1 Strongly disagree","2012","Employed","Rural Area","","","",""
"2 on scale 1-7 ","2012","Not Employed","Urban Area","","","",""
"2 on scale 1-7 ","2012","Not Employed","Rural Area","","","",""
"2 on scale 1-7 ","2012","Employed","Urban Area","","","",""
"2 on scale 1-7 ","2012","Employed","Rural Area","","","",""
"3 on scale 1-7 ","2012","Not Employed","Urban Area","","","",""
"3 on scale 1-7 ","2012","Not Employed","Rural Area","","","",""
"3 on scale 1-7 ","2012","Employed","Urban Area","","","",""
"3 on scale 1-7 ","2012","Employed","Rural Area","","","",""
"4 on scale 1-7","2012","Not Employed","Urban Area","","","",""
"4 on scale 1-7","2012","Not Employed","Rural Area","","","",""
"4 on scale 1-7","2012","Employed","Urban Area","","","",""
"4 on scale 1-7","2012","Employed","Rural Area","","","",""
"5 on scale 1-7","2012","Not Employed","Urban Area","","","",""
"5 on scale 1-7","2012","Not Employed","Rural Area","","","",""
"5 on scale 1-7","2012","Employed","Urban Area","","","",""
"5 on scale 1-7","2012","Employed","Rural Area","","","",""
"6 on scale 1-7","2012","Not Employed","Urban Area","","","",""
"6 on scale 1-7","2012","Not Employed","Rural Area","","","",""
"6 on scale 1-7","2012","Employed","Urban Area","","","",""
"6 on scale 1-7","2012","Employed","Rural Area","","","",""
"7 Strongly agree","2012","Not Employed","Urban Area","","","",""
"7 Strongly agree","2012","Not Employed","Rural Area","","","",""
"7 Strongly agree","2012","Employed","Urban Area","","","",""
"7 Strongly agree","2012","Employed","Rural Area","","","",""
"1 Strongly disagree","2013","Not Employed","Urban Area","","","",""
"1 Strongly disagree","2013","Not Employed","Rural Area","","","",""
"1 Strongly disagree","2013","Employed","Urban Area","","","",""
"1 Strongly disagree","2013","Employed","Rural Area","","","",""
"2 on scale 1-7 ","2013","Not Employed","Urban Area","","","",""
"2 on scale 1-7 ","2013","Not Employed","Rural Area","","","",""
"2 on scale 1-7 ","2013","Employed","Urban Area","","","",""
"2 on scale 1-7 ","2013","Employed","Rural Area","","","",""
"3 on scale 1-7 ","2013","Not Employed","Urban Area","","","",""
"3 on scale 1-7 ","2013","Not Employed","Rural Area","","","",""
"3 on scale 1-7 ","2013","Employed","Urban Area","","","",""
"3 on scale 1-7 ","2013","Employed","Rural Area","","","",""
"4 on scale 1-7","2013","Not Employed","Urban Area","","","",""
"4 on scale 1-7","2013","Not Employed","Rural Area","","","",""
"4 on scale 1-7","2013","Employed","Urban Area","","","",""
"4 on scale 1-7","2013","Employed","Rural Area","","","",""
"5 on scale 1-7","2013","Not Employed","Urban Area","","","",""
"5 on scale 1-7","2013","Not Employed","Rural Area","","","",""
"5 on scale 1-7","2013","Employed","Urban Area","","","",""
"5 on scale 1-7","2013","Employed","Rural Area","","","",""
"6 on scale 1-7","2013","Not Employed","Urban Area","","","",""
"6 on scale 1-7","2013","Not Employed","Rural Area","","","",""
"6 on scale 1-7","2013","Employed","Urban Area","","","",""
"6 on scale 1-7","2013","Employed","Rural Area","","","",""
"7 Strongly agree","2013","Not Employed","Urban Area","","","",""
"7 Strongly agree","2013","Not Employed","Rural Area","","","",""
"7 Strongly agree","2013","Employed","Urban Area","","","",""
"7 Strongly agree","2013","Employed","Rural Area","","","",""
"1 Strongly disagree","2014","Not Employed","Urban Area","","","",""
"1 Strongly disagree","2014","Not Employed","Rural Area","","","",""
"1 Strongly disagree","2014","Employed","Urban Area","","","",""
"1 Strongly disagree","2014","Employed","Rural Area","","","",""
"2 on scale 1-7 ","2014","Not Employed","Urban Area","","","",""
"2 on scale 1-7 ","2014","Not Employed","Rural Area","","","",""
"2 on scale 1-7 ","2014","Employed","Urban Area","","","",""
"2 on scale 1-7 ","2014","Employed","Rural Area","","","",""
"3 on scale 1-7 ","2014","Not Employed","Urban Area","","","",""
"3 on scale 1-7 ","2014","Not Employed","Rural Area","","","",""
"3 on scale 1-7 ","2014","Employed","Urban Area","","","",""
"3 on scale 1-7 ","2014","Employed","Rural Area","","","",""
"4 on scale 1-7","2014","Not Employed","Urban Area","","","",""
"4 on scale 1-7","2014","Not Employed","Rural Area","","","",""
"4 on scale 1-7","2014","Employed","Urban Area","","","",""
"4 on scale 1-7","2014","Employed","Rural Area","","","",""
"5 on scale 1-7","2014","Not Employed","Urban Area","","","",""
"5 on scale 1-7","2014","Not Employed","Rural Area","","","",""
"5 on scale 1-7","2014","Employed","Urban Area","","","",""
"5 on scale 1-7","2014","Employed","Rural Area","","","",""
"6 on scale 1-7","2014","Not Employed","Urban Area","","","",""
"6 on scale 1-7","2014","Not Employed","Rural Area","","","",""
"6 on scale 1-7","2014","Employed","Urban Area","","","",""
"6 on scale 1-7","2014","Employed","Rural Area","","","",""
"7 Strongly agree","2014","Not Employed","Urban Area","","","",""
"7 Strongly agree","2014","Not Employed","Rural Area","","","",""
"7 Strongly agree","2014","Employed","Urban Area","","","",""
"7 Strongly agree","2014","Employed","Rural Area","","","",""
"1 Strongly disagree","2015","Not Employed","Urban Area","209","0.0360436217559218","0.0315679720666873","0.0405192714451564"
"1 Strongly disagree","2015","Not Employed","Rural Area","137","0.0351757698628537","0.0289816114196508","0.0413699283060567"
"1 Strongly disagree","2015","Employed","Urban Area","217","0.0206212623210481","0.0179509220680259","0.0232916025740704"
"1 Strongly disagree","2015","Employed","Rural Area","128","0.0214017868146416","0.0176497490605535","0.0251538245687297"
"2 on scale 1-7 ","2015","Not Employed","Urban Area","219","0.0391346632702891","0.0344785316525176","0.0437907948880605"
"2 on scale 1-7 ","2015","Not Employed","Rural Area","113","0.0328471879930516","0.0268543429095175","0.0388400330765857"
"2 on scale 1-7 ","2015","Employed","Urban Area","334","0.0299776729307889","0.0267734445180962","0.0331819013434816"
"2 on scale 1-7 ","2015","Employed","Rural Area","189","0.0330820122391286","0.0284450799683529","0.0377189445099043"
"3 on scale 1-7 ","2015","Not Employed","Urban Area","356","0.0554067965842967","0.0499137015411506","0.0608998916274428"
"3 on scale 1-7 ","2015","Not Employed","Rural Area","166","0.0512896676529013","0.0438728404412102","0.0587064948645925"
"3 on scale 1-7 ","2015","Employed","Urban Area","580","0.0503673013573778","0.0462578313549432","0.0544767713598123"
"3 on scale 1-7 ","2015","Employed","Rural Area","334","0.0603123423860253","0.0541402156823067","0.066484469089744"
"4 on scale 1-7","2015","Not Employed","Urban Area","1030","0.154748966712242","0.146064964638786","0.163432968785698"
"4 on scale 1-7","2015","Not Employed","Rural Area","512","0.159604799855305","0.147290742860602","0.171918856850007"
"4 on scale 1-7","2015","Employed","Urban Area","1519","0.137192385184724","0.130727577182092","0.143657193187355"
"4 on scale 1-7","2015","Employed","Rural Area","884","0.150543658946398","0.141272335368574","0.159814982524221"
"5 on scale 1-7","2015","Not Employed","Urban Area","1302","0.201086754701995","0.19146277434979","0.210710735054201"
"5 on scale 1-7","2015","Not Employed","Rural Area","749","0.217114343952667","0.203252218334273","0.23097646957106"
"5 on scale 1-7","2015","Employed","Urban Area","2450","0.235197497156744","0.227228115211981","0.243166879101508"
"5 on scale 1-7","2015","Employed","Rural Area","1316","0.230998320367919","0.220071142085288","0.241925498650551"
"6 on scale 1-7","2015","Not Employed","Urban Area","1731","0.25601295866359","0.245533789666186","0.266492127660994"
"6 on scale 1-7","2015","Not Employed","Rural Area","893","0.269218552464777","0.254304946895362","0.284132158034192"
"6 on scale 1-7","2015","Employed","Urban Area","3229","0.304079521759981","0.295435675412982","0.312723368106981"
"6 on scale 1-7","2015","Employed","Rural Area","1635","0.277364370545022","0.265757236632038","0.288971504458007"
"7 Strongly agree","2015","Not Employed","Urban Area","1816","0.257566238311665","0.24706630578012","0.26806617084321"
"7 Strongly agree","2015","Not Employed","Rural Area","828","0.234749678218445","0.220498831560323","0.249000524876567"
"7 Strongly agree","2015","Employed","Urban Area","2551","0.222564359289336","0.214748195057013","0.230380523521659"
"7 Strongly agree","2015","Employed","Rural Area","1229","0.226297508700865","0.215449079532864","0.237145937868865"
"1 Strongly disagree","2016","Not Employed","Urban Area","30","0.0140488778469383","0.00983457542713684","0.0182631802667397"
"1 Strongly disagree","2016","Not Employed","Rural Area","18","","",""
"1 Strongly disagree","2016","Employed","Urban Area","","","",""
"1 Strongly disagree","2016","Employed","Rural Area","","","",""
"2 on scale 1-7 ","2016","Not Employed","Urban Area","26","","",""
"2 on scale 1-7 ","2016","Not Employed","Rural Area","9","","",""
"2 on scale 1-7 ","2016","Employed","Urban Area","","","",""
"2 on scale 1-7 ","2016","Employed","Rural Area","","","",""
"3 on scale 1-7 ","2016","Not Employed","Urban Area","27","","",""
"3 on scale 1-7 ","2016","Not Employed","Rural Area","13","","",""
"3 on scale 1-7 ","2016","Employed","Urban Area","","","",""
"3 on scale 1-7 ","2016","Employed","Rural Area","","","",""
"4 on scale 1-7","2016","Not Employed","Urban Area","131","0.135032003369915","0.122794422872584","0.147269583867246"
"4 on scale 1-7","2016","Not Employed","Rural Area","48","0.068809716463327","0.0551903554639271","0.0824290774627269"
"4 on scale 1-7","2016","Employed","Urban Area","","","",""
"4 on scale 1-7","2016","Employed","Rural Area","","","",""
"5 on scale 1-7","2016","Not Employed","Urban Area","250","0.112442437072124","0.101130406349583","0.123754467794664"
"5 on scale 1-7","2016","Not Employed","Rural Area","89","0.0599476670159935","0.0471752000378347","0.0727201339941524"
"5 on scale 1-7","2016","Employed","Urban Area","","","",""
"5 on scale 1-7","2016","Employed","Rural Area","","","",""
"6 on scale 1-7","2016","Not Employed","Urban Area","414","0.167975676646856","0.154589134878139","0.181362218415573"
"6 on scale 1-7","2016","Not Employed","Rural Area","142","0.125505269980399","0.10768057080617","0.143329969154628"
"6 on scale 1-7","2016","Employed","Urban Area","","","",""
"6 on scale 1-7","2016","Employed","Rural Area","","","",""
"7 Strongly agree","2016","Not Employed","Urban Area","2118","0.522829331228247","0.504944121856573","0.54071454059992"
"7 Strongly agree","2016","Not Employed","Rural Area","1008","0.694903103297042","0.670129244936142","0.719676961657943"
"7 Strongly agree","2016","Employed","Urban Area","","","",""
"7 Strongly agree","2016","Employed","Rural Area","","","",""
"1 Strongly disagree","2017","Not Employed","Urban Area","18","","",""
"1 Strongly disagree","2017","Not Employed","Rural Area","20","","",""
"1 Strongly disagree","2017","Employed","Urban Area","","","",""
"1 Strongly disagree","2017","Employed","Rural Area","","","",""
"2 on scale 1-7 ","2017","Not Employed","Urban Area","13","","",""
"2 on scale 1-7 ","2017","Not Employed","Rural Area","7","","",""
"2 on scale 1-7 ","2017","Employed","Urban Area","","","",""
"2 on scale 1-7 ","2017","Employed","Rural Area","","","",""
"3 on scale 1-7 ","2017","Not Employed","Urban Area","23","","",""
"3 on scale 1-7 ","2017","Not Employed","Rural Area","7","","",""
"3 on scale 1-7 ","2017","Employed","Urban Area","","","",""
"3 on scale 1-7 ","2017","Employed","Rural Area","","","",""
"4 on scale 1-7","2017","Not Employed","Urban Area","94","0.0507432262049826","0.0413158981777343","0.0601705542322308"
"4 on scale 1-7","2017","Not Employed","Rural Area","33","0.0614095431456448","0.04441903337236","0.0784000529189295"
"4 on scale 1-7","2017","Employed","Urban Area","","","",""
"4 on scale 1-7","2017","Employed","Rural Area","","","",""
"5 on scale 1-7","2017","Not Employed","Urban Area","201","0.109437104087215","0.0960273033960882","0.122846904778343"
"5 on scale 1-7","2017","Not Employed","Rural Area","50","0.0628989969852601","0.0457173231502514","0.0800806708202689"
"5 on scale 1-7","2017","Employed","Urban Area","","","",""
"5 on scale 1-7","2017","Employed","Rural Area","","","",""
"6 on scale 1-7","2017","Not Employed","Urban Area","257","0.136234912527967","0.121499925420119","0.150969899635815"
"6 on scale 1-7","2017","Not Employed","Rural Area","70","0.078812235336668","0.0597435254112342","0.0978809452621018"
"6 on scale 1-7","2017","Employed","Urban Area","","","",""
"6 on scale 1-7","2017","Employed","Rural Area","","","",""
"7 Strongly agree","2017","Not Employed","Urban Area","1476","0.675549599824751","0.655439672271577","0.695659527377925"
"7 Strongly agree","2017","Not Employed","Rural Area","580","0.743401524042257","0.712492224102941","0.774310823981573"
"7 Strongly agree","2017","Employed","Urban Area","","","",""
"7 Strongly agree","2017","Employed","Rural Area","","","",""
"1 Strongly disagree","2018","Not Employed","Urban Area","6","","",""
"1 Strongly disagree","2018","Not Employed","Rural Area","2","","",""
"1 Strongly disagree","2018","Employed","Urban Area","","","",""
"1 Strongly disagree","2018","Employed","Rural Area","","","",""
"2 on scale 1-7 ","2018","Not Employed","Urban Area","5","","",""
"2 on scale 1-7 ","2018","Not Employed","Rural Area","2","","",""
"2 on scale 1-7 ","2018","Employed","Urban Area","","","",""
"2 on scale 1-7 ","2018","Employed","Rural Area","","","",""
"3 on scale 1-7 ","2018","Not Employed","Urban Area","1","","",""
"3 on scale 1-7 ","2018","Not Employed","Rural Area","","","",""
"3 on scale 1-7 ","2018","Employed","Urban Area","","","",""
"3 on scale 1-7 ","2018","Employed","Rural Area","","","",""
"4 on scale 1-7","2018","Not Employed","Urban Area","18","","",""
"4 on scale 1-7","2018","Not Employed","Rural Area","8","","",""
