"plh0206i06","year","e11103","sampreg","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2006","Not Working","West Germany","","","",""
"1 Strongly disagree","2006","Not Working","East Germany","","","",""
"2 on scale 1-7 ","2006","Full Time","West Germany","","","",""
"2 on scale 1-7 ","2006","Full Time","East Germany","","","",""
"2 on scale 1-7 ","2006","Part Time","West Germany","","","",""
"2 on scale 1-7 ","2006","Part Time","East Germany","","","",""
"2 on scale 1-7 ","2006","Not Working","West Germany","","","",""
"2 on scale 1-7 ","2006","Not Working","East Germany","","","",""
"3 on scale 1-7 ","2006","Full Time","West Germany","","","",""
"3 on scale 1-7 ","2006","Full Time","East Germany","","","",""
"3 on scale 1-7 ","2006","Part Time","West Germany","","","",""
"3 on scale 1-7 ","2006","Part Time","East Germany","","","",""
"3 on scale 1-7 ","2006","Not Working","West Germany","","","",""
"3 on scale 1-7 ","2006","Not Working","East Germany","","","",""
"4 on scale 1-7","2006","Full Time","West Germany","","","",""
"4 on scale 1-7","2006","Full Time","East Germany","","","",""
"4 on scale 1-7","2006","Part Time","West Germany","","","",""
"4 on scale 1-7","2006","Part Time","East Germany","","","",""
"4 on scale 1-7","2006","Not Working","West Germany","","","",""
"4 on scale 1-7","2006","Not Working","East Germany","","","",""
"5 on scale 1-7","2006","Full Time","West Germany","","","",""
"5 on scale 1-7","2006","Full Time","East Germany","","","",""
"5 on scale 1-7","2006","Part Time","West Germany","","","",""
"5 on scale 1-7","2006","Part Time","East Germany","","","",""
"5 on scale 1-7","2006","Not Working","West Germany","","","",""
"5 on scale 1-7","2006","Not Working","East Germany","","","",""
"6 on scale 1-7","2006","Full Time","West Germany","","","",""
"6 on scale 1-7","2006","Full Time","East Germany","","","",""
"6 on scale 1-7","2006","Part Time","West Germany","","","",""
"6 on scale 1-7","2006","Part Time","East Germany","","","",""
"6 on scale 1-7","2006","Not Working","West Germany","","","",""
"6 on scale 1-7","2006","Not Working","East Germany","","","",""
"7 Strongly agree","2006","Full Time","West Germany","","","",""
"7 Strongly agree","2006","Full Time","East Germany","","","",""
"7 Strongly agree","2006","Part Time","West Germany","","","",""
"7 Strongly agree","2006","Part Time","East Germany","","","",""
"7 Strongly agree","2006","Not Working","West Germany","","","",""
"7 Strongly agree","2006","Not Working","East Germany","","","",""
"1 Strongly disagree","2007","Full Time","West Germany","","","",""
"1 Strongly disagree","2007","Full Time","East Germany","","","",""
"1 Strongly disagree","2007","Part Time","West Germany","","","",""
"1 Strongly disagree","2007","Part Time","East Germany","","","",""
"1 Strongly disagree","2007","Not Working","West Germany","","","",""
"1 Strongly disagree","2007","Not Working","East Germany","","","",""
"2 on scale 1-7 ","2007","Full Time","West Germany","","","",""
"2 on scale 1-7 ","2007","Full Time","East Germany","","","",""
"2 on scale 1-7 ","2007","Part Time","West Germany","","","",""
"2 on scale 1-7 ","2007","Part Time","East Germany","","","",""
"2 on scale 1-7 ","2007","Not Working","West Germany","","","",""
"2 on scale 1-7 ","2007","Not Working","East Germany","","","",""
"3 on scale 1-7 ","2007","Full Time","West Germany","","","",""
"3 on scale 1-7 ","2007","Full Time","East Germany","","","",""
"3 on scale 1-7 ","2007","Part Time","West Germany","","","",""
"3 on scale 1-7 ","2007","Part Time","East Germany","","","",""
"3 on scale 1-7 ","2007","Not Working","West Germany","","","",""
"3 on scale 1-7 ","2007","Not Working","East Germany","","","",""
"4 on scale 1-7","2007","Full Time","West Germany","","","",""
"4 on scale 1-7","2007","Full Time","East Germany","","","",""
"4 on scale 1-7","2007","Part Time","West Germany","","","",""
"4 on scale 1-7","2007","Part Time","East Germany","","","",""
"4 on scale 1-7","2007","Not Working","West Germany","","","",""
"4 on scale 1-7","2007","Not Working","East Germany","","","",""
"5 on scale 1-7","2007","Full Time","West Germany","","","",""
"5 on scale 1-7","2007","Full Time","East Germany","","","",""
"5 on scale 1-7","2007","Part Time","West Germany","","","",""
"5 on scale 1-7","2007","Part Time","East Germany","","","",""
"5 on scale 1-7","2007","Not Working","West Germany","","","",""
"5 on scale 1-7","2007","Not Working","East Germany","","","",""
"6 on scale 1-7","2007","Full Time","West Germany","","","",""
"6 on scale 1-7","2007","Full Time","East Germany","","","",""
"6 on scale 1-7","2007","Part Time","West Germany","","","",""
"6 on scale 1-7","2007","Part Time","East Germany","","","",""
"6 on scale 1-7","2007","Not Working","West Germany","","","",""
"6 on scale 1-7","2007","Not Working","East Germany","","","",""
"7 Strongly agree","2007","Full Time","West Germany","","","",""
"7 Strongly agree","2007","Full Time","East Germany","","","",""
"7 Strongly agree","2007","Part Time","West Germany","","","",""
"7 Strongly agree","2007","Part Time","East Germany","","","",""
"7 Strongly agree","2007","Not Working","West Germany","","","",""
"7 Strongly agree","2007","Not Working","East Germany","","","",""
"1 Strongly disagree","2008","Full Time","West Germany","","","",""
"1 Strongly disagree","2008","Full Time","East Germany","","","",""
"1 Strongly disagree","2008","Part Time","West Germany","","","",""
"1 Strongly disagree","2008","Part Time","East Germany","","","",""
"1 Strongly disagree","2008","Not Working","West Germany","","","",""
"1 Strongly disagree","2008","Not Working","East Germany","","","",""
"2 on scale 1-7 ","2008","Full Time","West Germany","","","",""
"2 on scale 1-7 ","2008","Full Time","East Germany","","","",""
"2 on scale 1-7 ","2008","Part Time","West Germany","","","",""
"2 on scale 1-7 ","2008","Part Time","East Germany","","","",""
"2 on scale 1-7 ","2008","Not Working","West Germany","","","",""
"2 on scale 1-7 ","2008","Not Working","East Germany","","","",""
"3 on scale 1-7 ","2008","Full Time","West Germany","","","",""
"3 on scale 1-7 ","2008","Full Time","East Germany","","","",""
"3 on scale 1-7 ","2008","Part Time","West Germany","","","",""
"3 on scale 1-7 ","2008","Part Time","East Germany","","","",""
"3 on scale 1-7 ","2008","Not Working","West Germany","","","",""
"3 on scale 1-7 ","2008","Not Working","East Germany","","","",""
"4 on scale 1-7","2008","Full Time","West Germany","","","",""
"4 on scale 1-7","2008","Full Time","East Germany","","","",""
"4 on scale 1-7","2008","Part Time","West Germany","","","",""
"4 on scale 1-7","2008","Part Time","East Germany","","","",""
"4 on scale 1-7","2008","Not Working","West Germany","","","",""
"4 on scale 1-7","2008","Not Working","East Germany","","","",""
"5 on scale 1-7","2008","Full Time","West Germany","","","",""
"5 on scale 1-7","2008","Full Time","East Germany","","","",""
"5 on scale 1-7","2008","Part Time","West Germany","","","",""
"5 on scale 1-7","2008","Part Time","East Germany","","","",""
"5 on scale 1-7","2008","Not Working","West Germany","","","",""
"5 on scale 1-7","2008","Not Working","East Germany","","","",""
"6 on scale 1-7","2008","Full Time","West Germany","","","",""
"6 on scale 1-7","2008","Full Time","East Germany","","","",""
"6 on scale 1-7","2008","Part Time","West Germany","","","",""
"6 on scale 1-7","2008","Part Time","East Germany","","","",""
"6 on scale 1-7","2008","Not Working","West Germany","","","",""
"6 on scale 1-7","2008","Not Working","East Germany","","","",""
"7 Strongly agree","2008","Full Time","West Germany","","","",""
"7 Strongly agree","2008","Full Time","East Germany","","","",""
"7 Strongly agree","2008","Part Time","West Germany","","","",""
"7 Strongly agree","2008","Part Time","East Germany","","","",""
"7 Strongly agree","2008","Not Working","West Germany","","","",""
"7 Strongly agree","2008","Not Working","East Germany","","","",""
"1 Strongly disagree","2009","Full Time","West Germany","","","",""
"1 Strongly disagree","2009","Full Time","East Germany","","","",""
"1 Strongly disagree","2009","Part Time","West Germany","","","",""
"1 Strongly disagree","2009","Part Time","East Germany","","","",""
"1 Strongly disagree","2009","Not Working","West Germany","","","",""
"1 Strongly disagree","2009","Not Working","East Germany","","","",""
"2 on scale 1-7 ","2009","Full Time","West Germany","","","",""
"2 on scale 1-7 ","2009","Full Time","East Germany","","","",""
"2 on scale 1-7 ","2009","Part Time","West Germany","","","",""
"2 on scale 1-7 ","2009","Part Time","East Germany","","","",""
"2 on scale 1-7 ","2009","Not Working","West Germany","","","",""
"2 on scale 1-7 ","2009","Not Working","East Germany","","","",""
"3 on scale 1-7 ","2009","Full Time","West Germany","","","",""
"3 on scale 1-7 ","2009","Full Time","East Germany","","","",""
"3 on scale 1-7 ","2009","Part Time","West Germany","","","",""
"3 on scale 1-7 ","2009","Part Time","East Germany","","","",""
"3 on scale 1-7 ","2009","Not Working","West Germany","","","",""
"3 on scale 1-7 ","2009","Not Working","East Germany","","","",""
"4 on scale 1-7","2009","Full Time","West Germany","","","",""
"4 on scale 1-7","2009","Full Time","East Germany","","","",""
"4 on scale 1-7","2009","Part Time","West Germany","","","",""
"4 on scale 1-7","2009","Part Time","East Germany","","","",""
"4 on scale 1-7","2009","Not Working","West Germany","","","",""
"4 on scale 1-7","2009","Not Working","East Germany","","","",""
"5 on scale 1-7","2009","Full Time","West Germany","","","",""
"5 on scale 1-7","2009","Full Time","East Germany","","","",""
"5 on scale 1-7","2009","Part Time","West Germany","","","",""
"5 on scale 1-7","2009","Part Time","East Germany","","","",""
"5 on scale 1-7","2009","Not Working","West Germany","","","",""
"5 on scale 1-7","2009","Not Working","East Germany","","","",""
"6 on scale 1-7","2009","Full Time","West Germany","","","",""
"6 on scale 1-7","2009","Full Time","East Germany","","","",""
"6 on scale 1-7","2009","Part Time","West Germany","","","",""
"6 on scale 1-7","2009","Part Time","East Germany","","","",""
"6 on scale 1-7","2009","Not Working","West Germany","","","",""
"6 on scale 1-7","2009","Not Working","East Germany","","","",""
"7 Strongly agree","2009","Full Time","West Germany","","","",""
"7 Strongly agree","2009","Full Time","East Germany","","","",""
"7 Strongly agree","2009","Part Time","West Germany","","","",""
"7 Strongly agree","2009","Part Time","East Germany","","","",""
"7 Strongly agree","2009","Not Working","West Germany","","","",""
"7 Strongly agree","2009","Not Working","East Germany","","","",""
"1 Strongly disagree","2010","Full Time","West Germany","77","0.0152534330351622","0.0117761190186208","0.0187307470517037"
"1 Strongly disagree","2010","Full Time","East Germany","34","0.0232530516712075","0.0160206743162355","0.0304854290261795"
"1 Strongly disagree","2010","Part Time","West Germany","77","0.0237976146790746","0.0184356508355639","0.0291595785225853"
"1 Strongly disagree","2010","Part Time","East Germany","19","","",""
"1 Strongly disagree","2010","Not Working","West Germany","172","0.0415287457418167","0.0357875829931246","0.0472699084905088"
"1 Strongly disagree","2010","Not Working","East Germany","46","0.036306617112723","0.0273219228512168","0.0452913113742292"
"2 on scale 1-7 ","2010","Full Time","West Germany","146","0.0232785941104748","0.019000389017182","0.0275567992037677"
"2 on scale 1-7 ","2010","Full Time","East Germany","54","0.028620055133603","0.0206183993061544","0.0366217109610517"
"2 on scale 1-7 ","2010","Part Time","West Germany","112","0.0351967350836475","0.0287140069847311","0.041679463182564"
"2 on scale 1-7 ","2010","Part Time","East Germany","20","","",""
"2 on scale 1-7 ","2010","Not Working","West Germany","176","0.0372619247189306","0.0318115969450619","0.0427122524927992"
"2 on scale 1-7 ","2010","Not Working","East Germany","62","0.0389440092894784","0.029651443440437","0.0482365751385198"
"3 on scale 1-7 ","2010","Full Time","West Germany","311","0.0684673160056854","0.0613019467851152","0.0756326852262556"
"3 on scale 1-7 ","2010","Full Time","East Germany","107","0.0643743437507327","0.0525967237908708","0.0761519637105946"
"3 on scale 1-7 ","2010","Part Time","West Germany","217","0.0649626223191908","0.0562923349010591","0.0736329097373224"
"3 on scale 1-7 ","2010","Part Time","East Germany","62","0.0812493501776312","0.0622691698226414","0.100229530532621"
"3 on scale 1-7 ","2010","Not Working","West Germany","290","0.0663615235303796","0.0591987132312477","0.0735243338295114"
"3 on scale 1-7 ","2010","Not Working","East Germany","90","0.0605080815407548","0.0490557427228789","0.0719604203586307"
"4 on scale 1-7","2010","Full Time","West Germany","711","0.153137893501695","0.142920372050467","0.163355414952924"
"4 on scale 1-7","2010","Full Time","East Germany","254","0.153062583679665","0.135783916169418","0.170341251189912"
"4 on scale 1-7","2010","Part Time","West Germany","507","0.181113543419268","0.167565563549217","0.19466152328932"
"4 on scale 1-7","2010","Part Time","East Germany","157","0.198353572588722","0.170652090753315","0.22605505442413"
"4 on scale 1-7","2010","Not Working","West Germany","769","0.170123830231999","0.159311354949154","0.180936305514843"
"4 on scale 1-7","2010","Not Working","East Germany","271","0.148761725377535","0.131668967260875","0.165854483494195"
"5 on scale 1-7","2010","Full Time","West Germany","1145","0.247310205417269","0.235068923315022","0.259551487519515"
"5 on scale 1-7","2010","Full Time","East Germany","389","0.227486074849368","0.207368267970241","0.247603881728496"
"5 on scale 1-7","2010","Part Time","West Germany","747","0.208328353155196","0.194041585866611","0.22261512044378"
"5 on scale 1-7","2010","Part Time","East Germany","188","0.206743083757808","0.178610217231313","0.234875950284302"
"5 on scale 1-7","2010","Not Working","West Germany","1010","0.210847018547558","0.199108852797136","0.222585184297981"
"5 on scale 1-7","2010","Not Working","East Germany","384","0.211851656982701","0.19222434218382","0.231478971781582"
"6 on scale 1-7","2010","Full Time","West Germany","1436","0.286311009372434","0.273485595273614","0.299136423471254"
"6 on scale 1-7","2010","Full Time","East Germany","523","0.301474770675181","0.279452271474547","0.323497269875816"
"6 on scale 1-7","2010","Part Time","West Germany","845","0.269910217219703","0.254293669505402","0.285526764934004"
"6 on scale 1-7","2010","Part Time","East Germany","211","0.271308514970585","0.240420136028891","0.302196893912279"
"6 on scale 1-7","2010","Not Working","West Germany","1182","0.241636731262028","0.229318282376893","0.253955180147163"
"6 on scale 1-7","2010","Not Working","East Germany","451","0.257936561862237","0.236922115994878","0.278951007729597"
"7 Strongly agree","2010","Full Time","West Germany","946","0.20624154855728","0.19476185922485","0.217721237889709"
"7 Strongly agree","2010","Full Time","East Germany","307","0.201729120240242","0.182471194461827","0.220987046018657"
"7 Strongly agree","2010","Part Time","West Germany","599","0.21669091412392","0.202197384329974","0.231184443917865"
"7 Strongly agree","2010","Part Time","East Germany","139","0.200977769416761","0.173139322715777","0.228816216117744"
"7 Strongly agree","2010","Not Working","West Germany","1040","0.232240225967288","0.220089078138729","0.244391373795847"
"7 Strongly agree","2010","Not Working","East Germany","361","0.24569134783457","0.225013256553992","0.266369439115149"
"1 Strongly disagree","2011","Full Time","West Germany","","","",""
"1 Strongly disagree","2011","Full Time","East Germany","","","",""
"1 Strongly disagree","2011","Part Time","West Germany","","","",""
"1 Strongly disagree","2011","Part Time","East Germany","","","",""
"1 Strongly disagree","2011","Not Working","West Germany","","","",""
"1 Strongly disagree","2011","Not Working","East Germany","","","",""
"2 on scale 1-7 ","2011","Full Time","West Germany","","","",""
"2 on scale 1-7 ","2011","Full Time","East Germany","","","",""
"2 on scale 1-7 ","2011","Part Time","West Germany","","","",""
"2 on scale 1-7 ","2011","Part Time","East Germany","","","",""
"2 on scale 1-7 ","2011","Not Working","West Germany","","","",""
"2 on scale 1-7 ","2011","Not Working","East Germany","","","",""
"3 on scale 1-7 ","2011","Full Time","West Germany","","","",""
"3 on scale 1-7 ","2011","Full Time","East Germany","","","",""
"3 on scale 1-7 ","2011","Part Time","West Germany","","","",""
"3 on scale 1-7 ","2011","Part Time","East Germany","","","",""
"3 on scale 1-7 ","2011","Not Working","West Germany","","","",""
"3 on scale 1-7 ","2011","Not Working","East Germany","","","",""
"4 on scale 1-7","2011","Full Time","West Germany","","","",""
"4 on scale 1-7","2011","Full Time","East Germany","","","",""
"4 on scale 1-7","2011","Part Time","West Germany","","","",""
"4 on scale 1-7","2011","Part Time","East Germany","","","",""
"4 on scale 1-7","2011","Not Working","West Germany","","","",""
"4 on scale 1-7","2011","Not Working","East Germany","","","",""
"5 on scale 1-7","2011","Full Time","West Germany","","","",""
"5 on scale 1-7","2011","Full Time","East Germany","","","",""
"5 on scale 1-7","2011","Part Time","West Germany","","","",""
"5 on scale 1-7","2011","Part Time","East Germany","","","",""
"5 on scale 1-7","2011","Not Working","West Germany","","","",""
"5 on scale 1-7","2011","Not Working","East Germany","","","",""
"6 on scale 1-7","2011","Full Time","West Germany","","","",""
"6 on scale 1-7","2011","Full Time","East Germany","","","",""
"6 on scale 1-7","2011","Part Time","West Germany","","","",""
"6 on scale 1-7","2011","Part Time","East Germany","","","",""
"6 on scale 1-7","2011","Not Working","West Germany","","","",""
"6 on scale 1-7","2011","Not Working","East Germany","","","",""
"7 Strongly agree","2011","Full Time","West Germany","","","",""
"7 Strongly agree","2011","Full Time","East Germany","","","",""
"7 Strongly agree","2011","Part Time","West Germany","","","",""
"7 Strongly agree","2011","Part Time","East Germany","","","",""
"7 Strongly agree","2011","Not Working","West Germany","","","",""
"7 Strongly agree","2011","Not Working","East Germany","","","",""
"1 Strongly disagree","2012","Full Time","West Germany","","","",""
"1 Strongly disagree","2012","Full Time","East Germany","","","",""
"1 Strongly disagree","2012","Part Time","West Germany","","","",""
"1 Strongly disagree","2012","Part Time","East Germany","","","",""
"1 Strongly disagree","2012","Not Working","West Germany","","","",""
"1 Strongly disagree","2012","Not Working","East Germany","","","",""
"2 on scale 1-7 ","2012","Full Time","West Germany","","","",""
"2 on scale 1-7 ","2012","Full Time","East Germany","","","",""
"2 on scale 1-7 ","2012","Part Time","West Germany","","","",""
"2 on scale 1-7 ","2012","Part Time","East Germany","","","",""
"2 on scale 1-7 ","2012","Not Working","West Germany","","","",""
"2 on scale 1-7 ","2012","Not Working","East Germany","","","",""
"3 on scale 1-7 ","2012","Full Time","West Germany","","","",""
"3 on scale 1-7 ","2012","Full Time","East Germany","","","",""
"3 on scale 1-7 ","2012","Part Time","West Germany","","","",""
"3 on scale 1-7 ","2012","Part Time","East Germany","","","",""
"3 on scale 1-7 ","2012","Not Working","West Germany","","","",""
"3 on scale 1-7 ","2012","Not Working","East Germany","","","",""
"4 on scale 1-7","2012","Full Time","West Germany","","","",""
"4 on scale 1-7","2012","Full Time","East Germany","","","",""
"4 on scale 1-7","2012","Part Time","West Germany","","","",""
"4 on scale 1-7","2012","Part Time","East Germany","","","",""
"4 on scale 1-7","2012","Not Working","West Germany","","","",""
"4 on scale 1-7","2012","Not Working","East Germany","","","",""
"5 on scale 1-7","2012","Full Time","West Germany","","","",""
"5 on scale 1-7","2012","Full Time","East Germany","","","",""
"5 on scale 1-7","2012","Part Time","West Germany","","","",""
"5 on scale 1-7","2012","Part Time","East Germany","","","",""
"5 on scale 1-7","2012","Not Working","West Germany","","","",""
"5 on scale 1-7","2012","Not Working","East Germany","","","",""
"6 on scale 1-7","2012","Full Time","West Germany","","","",""
"6 on scale 1-7","2012","Full Time","East Germany","","","",""
"6 on scale 1-7","2012","Part Time","West Germany","","","",""
"6 on scale 1-7","2012","Part Time","East Germany","","","",""
"6 on scale 1-7","2012","Not Working","West Germany","","","",""
"6 on scale 1-7","2012","Not Working","East Germany","","","",""
"7 Strongly agree","2012","Full Time","West Germany","","","",""
"7 Strongly agree","2012","Full Time","East Germany","","","",""
"7 Strongly agree","2012","Part Time","West Germany","","","",""
"7 Strongly agree","2012","Part Time","East Germany","","","",""
"7 Strongly agree","2012","Not Working","West Germany","","","",""
"7 Strongly agree","2012","Not Working","East Germany","","","",""
"1 Strongly disagree","2013","Full Time","West Germany","","","",""
"1 Strongly disagree","2013","Full Time","East Germany","","","",""
"1 Strongly disagree","2013","Part Time","West Germany","","","",""
"1 Strongly disagree","2013","Part Time","East Germany","","","",""
"1 Strongly disagree","2013","Not Working","West Germany","","","",""
"1 Strongly disagree","2013","Not Working","East Germany","","","",""
"2 on scale 1-7 ","2013","Full Time","West Germany","","","",""
"2 on scale 1-7 ","2013","Full Time","East Germany","","","",""
"2 on scale 1-7 ","2013","Part Time","West Germany","","","",""
"2 on scale 1-7 ","2013","Part Time","East Germany","","","",""
"2 on scale 1-7 ","2013","Not Working","West Germany","","","",""
"2 on scale 1-7 ","2013","Not Working","East Germany","","","",""
"3 on scale 1-7 ","2013","Full Time","West Germany","","","",""
"3 on scale 1-7 ","2013","Full Time","East Germany","","","",""
"3 on scale 1-7 ","2013","Part Time","West Germany","","","",""
"3 on scale 1-7 ","2013","Part Time","East Germany","","","",""
"3 on scale 1-7 ","2013","Not Working","West Germany","","","",""
"3 on scale 1-7 ","2013","Not Working","East Germany","","","",""
"4 on scale 1-7","2013","Full Time","West Germany","","","",""
"4 on scale 1-7","2013","Full Time","East Germany","","","",""
"4 on scale 1-7","2013","Part Time","West Germany","","","",""
"4 on scale 1-7","2013","Part Time","East Germany","","","",""
"4 on scale 1-7","2013","Not Working","West Germany","","","",""
"4 on scale 1-7","2013","Not Working","East Germany","","","",""
"5 on scale 1-7","2013","Full Time","West Germany","","","",""
"5 on scale 1-7","2013","Full Time","East Germany","","","",""
"5 on scale 1-7","2013","Part Time","West Germany","","","",""
"5 on scale 1-7","2013","Part Time","East Germany","","","",""
"5 on scale 1-7","2013","Not Working","West Germany","","","",""
"5 on scale 1-7","2013","Not Working","East Germany","","","",""
"6 on scale 1-7","2013","Full Time","West Germany","","","",""
"6 on scale 1-7","2013","Full Time","East Germany","","","",""
"6 on scale 1-7","2013","Part Time","West Germany","","","",""
"6 on scale 1-7","2013","Part Time","East Germany","","","",""
"6 on scale 1-7","2013","Not Working","West Germany","","","",""
"6 on scale 1-7","2013","Not Working","East Germany","","","",""
"7 Strongly agree","2013","Full Time","West Germany","","","",""
"7 Strongly agree","2013","Full Time","East Germany","","","",""
"7 Strongly agree","2013","Part Time","West Germany","","","",""
"7 Strongly agree","2013","Part Time","East Germany","","","",""
"7 Strongly agree","2013","Not Working","West Germany","","","",""
"7 Strongly agree","2013","Not Working","East Germany","","","",""
"1 Strongly disagree","2014","Full Time","West Germany","","","",""
"1 Strongly disagree","2014","Full Time","East Germany","","","",""
"1 Strongly disagree","2014","Part Time","West Germany","","","",""
"1 Strongly disagree","2014","Part Time","East Germany","","","",""
"1 Strongly disagree","2014","Not Working","West Germany","","","",""
"1 Strongly disagree","2014","Not Working","East Germany","","","",""
"2 on scale 1-7 ","2014","Full Time","West Germany","","","",""
"2 on scale 1-7 ","2014","Full Time","East Germany","","","",""
"2 on scale 1-7 ","2014","Part Time","West Germany","","","",""
"2 on scale 1-7 ","2014","Part Time","East Germany","","","",""
"2 on scale 1-7 ","2014","Not Working","West Germany","","","",""
"2 on scale 1-7 ","2014","Not Working","East Germany","","","",""
"3 on scale 1-7 ","2014","Full Time","West Germany","","","",""
"3 on scale 1-7 ","2014","Full Time","East Germany","","","",""
"3 on scale 1-7 ","2014","Part Time","West Germany","","","",""
"3 on scale 1-7 ","2014","Part Time","East Germany","","","",""
"3 on scale 1-7 ","2014","Not Working","West Germany","","","",""
"3 on scale 1-7 ","2014","Not Working","East Germany","","","",""
"4 on scale 1-7","2014","Full Time","West Germany","","","",""
"4 on scale 1-7","2014","Full Time","East Germany","","","",""
"4 on scale 1-7","2014","Part Time","West Germany","","","",""
"4 on scale 1-7","2014","Part Time","East Germany","","","",""
"4 on scale 1-7","2014","Not Working","West Germany","","","",""
"4 on scale 1-7","2014","Not Working","East Germany","","","",""
"5 on scale 1-7","2014","Full Time","West Germany","","","",""
"5 on scale 1-7","2014","Full Time","East Germany","","","",""
"5 on scale 1-7","2014","Part Time","West Germany","","","",""
"5 on scale 1-7","2014","Part Time","East Germany","","","",""
"5 on scale 1-7","2014","Not Working","West Germany","","","",""
"5 on scale 1-7","2014","Not Working","East Germany","","","",""
