"plh0206i06","year","e11103","migback","n","percent","lower_confidence","upper_confidence","value"
"6 on scale 1-7","2005","Full Time","no migration background","1963","0.278054811952075","0.267469392360297","0.288640231543853","6"
"6 on scale 1-7","2005","Full Time","direct migration background","197","0.212102982763823","0.183863400571265","0.240342564956381","6"
"6 on scale 1-7","2005","Part Time","no migration background","1087","0.256430549811844","0.2429623179412","0.269898781682488","6"
"6 on scale 1-7","2005","Part Time","indirect migration background","52","0.230055278990612","0.174314644481572","0.285795913499652","6"
"6 on scale 1-7","2005","Not Working","indirect migration background","51","0.169799784931977","0.125978659655861","0.213620910208092","6"
"6 on scale 1-7","2005","Full Time","indirect migration background","88","0.298343936594299","0.248829491263729","0.34785838192487","6"
"6 on scale 1-7","2005","Part Time","direct migration background","152","0.240626987018892","0.20499949336684","0.276254480670945","6"
"7 Strongly agree","2005","Part Time","indirect migration background","64","0.270574917437326","0.211736613206388","0.329413221668264","7"
"7 Strongly agree","2005","Not Working","direct migration background","281","0.290711244387818","0.262482123640118","0.318940365135517","7"
"7 Strongly agree","2005","Not Working","indirect migration background","72","0.243395654351566","0.193309883464739","0.293481425238393","7"
"7 Strongly agree","2005","Not Working","no migration background","1558","0.245478425157857","0.235059948129312","0.255896902186402","7"
"7 Strongly agree","2005","Full Time","no migration background","1575","0.225102909574057","0.215235496113011","0.234970323035102","7"
"7 Strongly agree","2005","Full Time","direct migration background","255","0.308700223472102","0.276788384560886","0.340612062383319","7"
"7 Strongly agree","2005","Full Time","indirect migration background","83","0.255235668602039","0.208052045441617","0.302419291762461","7"
"7 Strongly agree","2005","Part Time","no migration background","896","0.230975904990566","0.217976656489158","0.243975153491974","7"
"7 Strongly agree","2005","Part Time","direct migration background","156","0.318998623702515","0.280151942204819","0.357845305200212","7"
"1 Strongly disagree","2006","Full Time","no migration background","","","","","1"
"1 Strongly disagree","2006","Full Time","direct migration background","","","","","1"
"1 Strongly disagree","2006","Full Time","indirect migration background","","","","","1"
"1 Strongly disagree","2006","Part Time","no migration background","","","","","1"
"1 Strongly disagree","2006","Part Time","direct migration background","","","","","1"
"1 Strongly disagree","2006","Part Time","indirect migration background","","","","","1"
"1 Strongly disagree","2006","Not Working","no migration background","","","","","1"
"1 Strongly disagree","2006","Not Working","direct migration background","","","","","1"
"1 Strongly disagree","2006","Not Working","indirect migration background","","","","","1"
"2 on scale 1-7 ","2006","Full Time","no migration background","","","","","2"
"2 on scale 1-7 ","2006","Part Time","indirect migration background","","","","","2"
"2 on scale 1-7 ","2006","Not Working","no migration background","","","","","2"
"2 on scale 1-7 ","2006","Full Time","direct migration background","","","","","2"
"2 on scale 1-7 ","2006","Full Time","indirect migration background","","","","","2"
"2 on scale 1-7 ","2006","Part Time","no migration background","","","","","2"
"2 on scale 1-7 ","2006","Part Time","direct migration background","","","","","2"
"2 on scale 1-7 ","2006","Not Working","direct migration background","","","","","2"
"2 on scale 1-7 ","2006","Not Working","indirect migration background","","","","","2"
"3 on scale 1-7 ","2006","Full Time","no migration background","","","","","3"
"3 on scale 1-7 ","2006","Full Time","direct migration background","","","","","3"
"3 on scale 1-7 ","2006","Not Working","no migration background","","","","","3"
"3 on scale 1-7 ","2006","Part Time","indirect migration background","","","","","3"
"3 on scale 1-7 ","2006","Full Time","indirect migration background","","","","","3"
"3 on scale 1-7 ","2006","Part Time","no migration background","","","","","3"
"3 on scale 1-7 ","2006","Not Working","direct migration background","","","","","3"
"3 on scale 1-7 ","2006","Not Working","indirect migration background","","","","","3"
"3 on scale 1-7 ","2006","Part Time","direct migration background","","","","","3"
"4 on scale 1-7","2006","Not Working","indirect migration background","","","","","4"
"4 on scale 1-7","2006","Full Time","no migration background","","","","","4"
"4 on scale 1-7","2006","Full Time","direct migration background","","","","","4"
"4 on scale 1-7","2006","Full Time","indirect migration background","","","","","4"
"4 on scale 1-7","2006","Part Time","indirect migration background","","","","","4"
"4 on scale 1-7","2006","Not Working","no migration background","","","","","4"
"4 on scale 1-7","2006","Not Working","direct migration background","","","","","4"
"4 on scale 1-7","2006","Part Time","no migration background","","","","","4"
"4 on scale 1-7","2006","Part Time","direct migration background","","","","","4"
"5 on scale 1-7","2006","Part Time","indirect migration background","","","","","5"
"5 on scale 1-7","2006","Full Time","no migration background","","","","","5"
"5 on scale 1-7","2006","Full Time","direct migration background","","","","","5"
"5 on scale 1-7","2006","Part Time","direct migration background","","","","","5"
"5 on scale 1-7","2006","Not Working","no migration background","","","","","5"
"5 on scale 1-7","2006","Not Working","direct migration background","","","","","5"
"5 on scale 1-7","2006","Not Working","indirect migration background","","","","","5"
"5 on scale 1-7","2006","Full Time","indirect migration background","","","","","5"
"5 on scale 1-7","2006","Part Time","no migration background","","","","","5"
"6 on scale 1-7","2006","Full Time","direct migration background","","","","","6"
"6 on scale 1-7","2006","Part Time","indirect migration background","","","","","6"
"6 on scale 1-7","2006","Not Working","no migration background","","","","","6"
"6 on scale 1-7","2006","Not Working","direct migration background","","","","","6"
"6 on scale 1-7","2006","Not Working","indirect migration background","","","","","6"
"6 on scale 1-7","2006","Part Time","direct migration background","","","","","6"
"6 on scale 1-7","2006","Full Time","no migration background","","","","","6"
"6 on scale 1-7","2006","Full Time","indirect migration background","","","","","6"
"6 on scale 1-7","2006","Part Time","no migration background","","","","","6"
"7 Strongly agree","2006","Not Working","indirect migration background","","","","","7"
"7 Strongly agree","2006","Part Time","indirect migration background","","","","","7"
"7 Strongly agree","2006","Not Working","no migration background","","","","","7"
"7 Strongly agree","2006","Not Working","direct migration background","","","","","7"
"7 Strongly agree","2006","Full Time","no migration background","","","","","7"
"7 Strongly agree","2006","Full Time","direct migration background","","","","","7"
"7 Strongly agree","2006","Full Time","indirect migration background","","","","","7"
"7 Strongly agree","2006","Part Time","no migration background","","","","","7"
"7 Strongly agree","2006","Part Time","direct migration background","","","","","7"
"1 Strongly disagree","2007","Part Time","direct migration background","","","","","1"
"1 Strongly disagree","2007","Part Time","indirect migration background","","","","","1"
"1 Strongly disagree","2007","Not Working","no migration background","","","","","1"
"1 Strongly disagree","2007","Not Working","direct migration background","","","","","1"
"1 Strongly disagree","2007","Not Working","indirect migration background","","","","","1"
"1 Strongly disagree","2007","Full Time","no migration background","","","","","1"
"1 Strongly disagree","2007","Full Time","direct migration background","","","","","1"
"1 Strongly disagree","2007","Full Time","indirect migration background","","","","","1"
"1 Strongly disagree","2007","Part Time","no migration background","","","","","1"
"2 on scale 1-7 ","2007","Part Time","indirect migration background","","","","","2"
"2 on scale 1-7 ","2007","Full Time","no migration background","","","","","2"
"2 on scale 1-7 ","2007","Part Time","direct migration background","","","","","2"
"2 on scale 1-7 ","2007","Not Working","no migration background","","","","","2"
"2 on scale 1-7 ","2007","Not Working","direct migration background","","","","","2"
"2 on scale 1-7 ","2007","Not Working","indirect migration background","","","","","2"
"2 on scale 1-7 ","2007","Full Time","direct migration background","","","","","2"
"2 on scale 1-7 ","2007","Full Time","indirect migration background","","","","","2"
"2 on scale 1-7 ","2007","Part Time","no migration background","","","","","2"
"3 on scale 1-7 ","2007","Not Working","no migration background","","","","","3"
"3 on scale 1-7 ","2007","Full Time","direct migration background","","","","","3"
"3 on scale 1-7 ","2007","Part Time","indirect migration background","","","","","3"
"3 on scale 1-7 ","2007","Not Working","direct migration background","","","","","3"
"3 on scale 1-7 ","2007","Not Working","indirect migration background","","","","","3"
"3 on scale 1-7 ","2007","Full Time","no migration background","","","","","3"
"3 on scale 1-7 ","2007","Part Time","direct migration background","","","","","3"
"3 on scale 1-7 ","2007","Part Time","no migration background","","","","","3"
"3 on scale 1-7 ","2007","Full Time","indirect migration background","","","","","3"
"4 on scale 1-7","2007","Not Working","indirect migration background","","","","","4"
"4 on scale 1-7","2007","Part Time","indirect migration background","","","","","4"
"4 on scale 1-7","2007","Not Working","no migration background","","","","","4"
"4 on scale 1-7","2007","Not Working","direct migration background","","","","","4"
"4 on scale 1-7","2007","Part Time","direct migration background","","","","","4"
"4 on scale 1-7","2007","Full Time","no migration background","","","","","4"
"4 on scale 1-7","2007","Full Time","direct migration background","","","","","4"
"4 on scale 1-7","2007","Full Time","indirect migration background","","","","","4"
"4 on scale 1-7","2007","Part Time","no migration background","","","","","4"
"5 on scale 1-7","2007","Part Time","indirect migration background","","","","","5"
"5 on scale 1-7","2007","Not Working","no migration background","","","","","5"
"5 on scale 1-7","2007","Part Time","direct migration background","","","","","5"
"5 on scale 1-7","2007","Not Working","direct migration background","","","","","5"
"5 on scale 1-7","2007","Full Time","no migration background","","","","","5"
"5 on scale 1-7","2007","Part Time","no migration background","","","","","5"
"5 on scale 1-7","2007","Not Working","indirect migration background","","","","","5"
"5 on scale 1-7","2007","Full Time","direct migration background","","","","","5"
"5 on scale 1-7","2007","Full Time","indirect migration background","","","","","5"
"6 on scale 1-7","2007","Part Time","indirect migration background","","","","","6"
"6 on scale 1-7","2007","Not Working","no migration background","","","","","6"
"6 on scale 1-7","2007","Not Working","direct migration background","","","","","6"
"6 on scale 1-7","2007","Not Working","indirect migration background","","","","","6"
"6 on scale 1-7","2007","Full Time","no migration background","","","","","6"
"6 on scale 1-7","2007","Full Time","direct migration background","","","","","6"
"6 on scale 1-7","2007","Part Time","direct migration background","","","","","6"
"6 on scale 1-7","2007","Full Time","indirect migration background","","","","","6"
"6 on scale 1-7","2007","Part Time","no migration background","","","","","6"
"7 Strongly agree","2007","Part Time","indirect migration background","","","","","7"
"7 Strongly agree","2007","Not Working","direct migration background","","","","","7"
"7 Strongly agree","2007","Not Working","indirect migration background","","","","","7"
"7 Strongly agree","2007","Not Working","no migration background","","","","","7"
"7 Strongly agree","2007","Full Time","no migration background","","","","","7"
"7 Strongly agree","2007","Full Time","direct migration background","","","","","7"
"7 Strongly agree","2007","Full Time","indirect migration background","","","","","7"
"7 Strongly agree","2007","Part Time","no migration background","","","","","7"
"7 Strongly agree","2007","Part Time","direct migration background","","","","","7"
"1 Strongly disagree","2008","Part Time","direct migration background","","","","","1"
"1 Strongly disagree","2008","Part Time","indirect migration background","","","","","1"
"1 Strongly disagree","2008","Not Working","no migration background","","","","","1"
"1 Strongly disagree","2008","Not Working","direct migration background","","","","","1"
"1 Strongly disagree","2008","Not Working","indirect migration background","","","","","1"
"1 Strongly disagree","2008","Full Time","direct migration background","","","","","1"
"1 Strongly disagree","2008","Full Time","indirect migration background","","","","","1"
"1 Strongly disagree","2008","Part Time","no migration background","","","","","1"
"1 Strongly disagree","2008","Full Time","no migration background","","","","","1"
"2 on scale 1-7 ","2008","Part Time","indirect migration background","","","","","2"
"2 on scale 1-7 ","2008","Not Working","no migration background","","","","","2"
"2 on scale 1-7 ","2008","Full Time","no migration background","","","","","2"
"2 on scale 1-7 ","2008","Part Time","direct migration background","","","","","2"
"2 on scale 1-7 ","2008","Not Working","direct migration background","","","","","2"
"2 on scale 1-7 ","2008","Not Working","indirect migration background","","","","","2"
"2 on scale 1-7 ","2008","Full Time","direct migration background","","","","","2"
"2 on scale 1-7 ","2008","Part Time","no migration background","","","","","2"
"2 on scale 1-7 ","2008","Full Time","indirect migration background","","","","","2"
"3 on scale 1-7 ","2008","Part Time","indirect migration background","","","","","3"
"3 on scale 1-7 ","2008","Not Working","no migration background","","","","","3"
"3 on scale 1-7 ","2008","Full Time","no migration background","","","","","3"
"3 on scale 1-7 ","2008","Full Time","direct migration background","","","","","3"
"3 on scale 1-7 ","2008","Part Time","direct migration background","","","","","3"
"3 on scale 1-7 ","2008","Not Working","direct migration background","","","","","3"
"3 on scale 1-7 ","2008","Not Working","indirect migration background","","","","","3"
"3 on scale 1-7 ","2008","Part Time","no migration background","","","","","3"
"3 on scale 1-7 ","2008","Full Time","indirect migration background","","","","","3"
"4 on scale 1-7","2008","Part Time","indirect migration background","","","","","4"
"4 on scale 1-7","2008","Part Time","direct migration background","","","","","4"
"4 on scale 1-7","2008","Full Time","indirect migration background","","","","","4"
"4 on scale 1-7","2008","Not Working","no migration background","","","","","4"
"4 on scale 1-7","2008","Not Working","direct migration background","","","","","4"
"4 on scale 1-7","2008","Not Working","indirect migration background","","","","","4"
"4 on scale 1-7","2008","Part Time","no migration background","","","","","4"
"4 on scale 1-7","2008","Full Time","direct migration background","","","","","4"
"4 on scale 1-7","2008","Full Time","no migration background","","","","","4"
"5 on scale 1-7","2008","Not Working","no migration background","","","","","5"
"5 on scale 1-7","2008","Not Working","direct migration background","","","","","5"
"5 on scale 1-7","2008","Part Time","indirect migration background","","","","","5"
"5 on scale 1-7","2008","Not Working","indirect migration background","","","","","5"
"5 on scale 1-7","2008","Full Time","no migration background","","","","","5"
"5 on scale 1-7","2008","Full Time","direct migration background","","","","","5"
"5 on scale 1-7","2008","Part Time","no migration background","","","","","5"
"5 on scale 1-7","2008","Full Time","indirect migration background","","","","","5"
"5 on scale 1-7","2008","Part Time","direct migration background","","","","","5"
"6 on scale 1-7","2008","Part Time","indirect migration background","","","","","6"
"6 on scale 1-7","2008","Not Working","no migration background","","","","","6"
"6 on scale 1-7","2008","Not Working","direct migration background","","","","","6"
"6 on scale 1-7","2008","Not Working","indirect migration background","","","","","6"
"6 on scale 1-7","2008","Full Time","direct migration background","","","","","6"
"6 on scale 1-7","2008","Full Time","indirect migration background","","","","","6"
"6 on scale 1-7","2008","Full Time","no migration background","","","","","6"
"6 on scale 1-7","2008","Part Time","direct migration background","","","","","6"
"6 on scale 1-7","2008","Part Time","no migration background","","","","","6"
"7 Strongly agree","2008","Not Working","indirect migration background","","","","","7"
"7 Strongly agree","2008","Part Time","indirect migration background","","","","","7"
"7 Strongly agree","2008","Not Working","no migration background","","","","","7"
"7 Strongly agree","2008","Not Working","direct migration background","","","","","7"
"7 Strongly agree","2008","Full Time","no migration background","","","","","7"
"7 Strongly agree","2008","Full Time","direct migration background","","","","","7"
"7 Strongly agree","2008","Full Time","indirect migration background","","","","","7"
"7 Strongly agree","2008","Part Time","no migration background","","","","","7"
"7 Strongly agree","2008","Part Time","direct migration background","","","","","7"
"1 Strongly disagree","2009","Part Time","direct migration background","","","","","1"
"1 Strongly disagree","2009","Part Time","indirect migration background","","","","","1"
"1 Strongly disagree","2009","Not Working","no migration background","","","","","1"
"1 Strongly disagree","2009","Not Working","direct migration background","","","","","1"
"1 Strongly disagree","2009","Not Working","indirect migration background","","","","","1"
"1 Strongly disagree","2009","Full Time","no migration background","","","","","1"
"1 Strongly disagree","2009","Full Time","direct migration background","","","","","1"
"1 Strongly disagree","2009","Full Time","indirect migration background","","","","","1"
"1 Strongly disagree","2009","Part Time","no migration background","","","","","1"
"2 on scale 1-7 ","2009","Part Time","indirect migration background","","","","","2"
"2 on scale 1-7 ","2009","Full Time","no migration background","","","","","2"
"2 on scale 1-7 ","2009","Not Working","no migration background","","","","","2"
"2 on scale 1-7 ","2009","Not Working","direct migration background","","","","","2"
"2 on scale 1-7 ","2009","Part Time","direct migration background","","","","","2"
"2 on scale 1-7 ","2009","Not Working","indirect migration background","","","","","2"
"2 on scale 1-7 ","2009","Full Time","direct migration background","","","","","2"
"2 on scale 1-7 ","2009","Part Time","no migration background","","","","","2"
"2 on scale 1-7 ","2009","Full Time","indirect migration background","","","","","2"
"3 on scale 1-7 ","2009","Part Time","indirect migration background","","","","","3"
"3 on scale 1-7 ","2009","Not Working","no migration background","","","","","3"
"3 on scale 1-7 ","2009","Not Working","indirect migration background","","","","","3"
"3 on scale 1-7 ","2009","Full Time","no migration background","","","","","3"
"3 on scale 1-7 ","2009","Full Time","direct migration background","","","","","3"
"3 on scale 1-7 ","2009","Part Time","direct migration background","","","","","3"
"3 on scale 1-7 ","2009","Not Working","direct migration background","","","","","3"
"3 on scale 1-7 ","2009","Part Time","no migration background","","","","","3"
"3 on scale 1-7 ","2009","Full Time","indirect migration background","","","","","3"
"4 on scale 1-7","2009","Part Time","indirect migration background","","","","","4"
"4 on scale 1-7","2009","Part Time","direct migration background","","","","","4"
"4 on scale 1-7","2009","Full Time","indirect migration background","","","","","4"
"4 on scale 1-7","2009","Part Time","no migration background","","","","","4"
"4 on scale 1-7","2009","Not Working","no migration background","","","","","4"
"4 on scale 1-7","2009","Not Working","direct migration background","","","","","4"
"4 on scale 1-7","2009","Not Working","indirect migration background","","","","","4"
"4 on scale 1-7","2009","Full Time","no migration background","","","","","4"
"4 on scale 1-7","2009","Full Time","direct migration background","","","","","4"
"5 on scale 1-7","2009","Not Working","no migration background","","","","","5"
"5 on scale 1-7","2009","Not Working","direct migration background","","","","","5"
"5 on scale 1-7","2009","Not Working","indirect migration background","","","","","5"
"5 on scale 1-7","2009","Full Time","no migration background","","","","","5"
"5 on scale 1-7","2009","Part Time","indirect migration background","","","","","5"
"5 on scale 1-7","2009","Full Time","direct migration background","","","","","5"
"5 on scale 1-7","2009","Part Time","direct migration background","","","","","5"
"5 on scale 1-7","2009","Part Time","no migration background","","","","","5"
"5 on scale 1-7","2009","Full Time","indirect migration background","","","","","5"
"6 on scale 1-7","2009","Not Working","direct migration background","","","","","6"
"6 on scale 1-7","2009","Part Time","indirect migration background","","","","","6"
"6 on scale 1-7","2009","Not Working","no migration background","","","","","6"
"6 on scale 1-7","2009","Part Time","direct migration background","","","","","6"
"6 on scale 1-7","2009","Not Working","indirect migration background","","","","","6"
"6 on scale 1-7","2009","Full Time","direct migration background","","","","","6"
"6 on scale 1-7","2009","Full Time","indirect migration background","","","","","6"
"6 on scale 1-7","2009","Part Time","no migration background","","","","","6"
"6 on scale 1-7","2009","Full Time","no migration background","","","","","6"
"7 Strongly agree","2009","Part Time","indirect migration background","","","","","7"
"7 Strongly agree","2009","Not Working","no migration background","","","","","7"
"7 Strongly agree","2009","Not Working","direct migration background","","","","","7"
"7 Strongly agree","2009","Not Working","indirect migration background","","","","","7"
"7 Strongly agree","2009","Full Time","no migration background","","","","","7"
"7 Strongly agree","2009","Full Time","direct migration background","","","","","7"
"7 Strongly agree","2009","Full Time","indirect migration background","","","","","7"
"7 Strongly agree","2009","Part Time","no migration background","","","","","7"
"7 Strongly agree","2009","Part Time","direct migration background","","","","","7"
"1 Strongly disagree","2010","Part Time","direct migration background","6","","","","1"
"1 Strongly disagree","2010","Part Time","indirect migration background","5","","","","1"
"1 Strongly disagree","2010","Not Working","no migration background","191","0.0416622599478556","0.0363881956761541","0.046936324219557","1"
"1 Strongly disagree","2010","Not Working","direct migration background","22","","","","1"
"1 Strongly disagree","2010","Not Working","indirect migration background","5","","","","1"
"1 Strongly disagree","2010","Full Time","direct migration background","7","","","","1"
"1 Strongly disagree","2010","Full Time","no migration background","99","0.0174201324130517","0.0140195420479704","0.0208207227781331","1"
"1 Strongly disagree","2010","Full Time","indirect migration background","5","","","","1"
"1 Strongly disagree","2010","Part Time","no migration background","85","0.0250274814048647","0.0197203334757167","0.0303346293340127","1"
"2 on scale 1-7 ","2010","Part Time","indirect migration background","6","","","","2"
"2 on scale 1-7 ","2010","Not Working","no migration background","203","0.0364031574414363","0.0314596872328972","0.0413466276499754","2"
"2 on scale 1-7 ","2010","Not Working","direct migration background","29","","","","2"
"2 on scale 1-7 ","2010","Full Time","no migration background","183","0.0247146884556133","0.020679274651924","0.0287501022593026","2"
"2 on scale 1-7 ","2010","Part Time","direct migration background","9","","","","2"
"2 on scale 1-7 ","2010","Not Working","indirect migration background","6","","","","2"
"2 on scale 1-7 ","2010","Full Time","indirect migration background","9","","","","2"
"2 on scale 1-7 ","2010","Part Time","no migration background","117","0.0368455084549259","0.0304452621677784","0.0432457547420733","2"
"2 on scale 1-7 ","2010","Full Time","direct migration background","8","","","","2"
"3 on scale 1-7 ","2010","Not Working","indirect migration background","15","","","","3"
"3 on scale 1-7 ","2010","Part Time","indirect migration background","9","","","","3"
"3 on scale 1-7 ","2010","Not Working","no migration background","330","0.0656304663598516","0.0590942444274761","0.0721666882922271","3"
"3 on scale 1-7 ","2010","Not Working","direct migration background","35","0.0551040180693479","0.0370699307499604","0.0731381053887355","3"
"3 on scale 1-7 ","2010","Full Time","no migration background","378","0.0690526519615238","0.0624624700307721","0.0756428338922755","3"
"3 on scale 1-7 ","2010","Full Time","direct migration background","25","","","","3"
"3 on scale 1-7 ","2010","Part Time","direct migration background","30","0.0518917532805334","0.0295016781813707","0.0742818283796961","3"
"3 on scale 1-7 ","2010","Full Time","indirect migration background","15","","","","3"
"3 on scale 1-7 ","2010","Part Time","no migration background","240","0.0733053849183701","0.0644503007986538","0.0821604690380865","3"
"4 on scale 1-7","2010","Part Time","indirect migration background","29","","","","4"
"4 on scale 1-7","2010","Not Working","no migration background","924","0.165605039128858","0.1557934959318","0.175416582325916","4"
"4 on scale 1-7","2010","Part Time","direct migration background","66","0.213258283113033","0.171911049319037","0.254605516907029","4"
"4 on scale 1-7","2010","Part Time","no migration background","569","0.18287499023063","0.169741569965682","0.196008410495578","4"
"4 on scale 1-7","2010","Not Working","direct migration background","92","0.172491697277977","0.142632315553598","0.202351079002356","4"
"4 on scale 1-7","2010","Not Working","indirect migration background","24","","","","4"
"4 on scale 1-7","2010","Full Time","no migration background","857","0.154415206362653","0.145022985890806","0.163807426834501","4"
"4 on scale 1-7","2010","Full Time","indirect migration background","46","0.185163210882985","0.140224582925688","0.230101838840282","4"
"4 on scale 1-7","2010","Full Time","direct migration background","62","0.124939404308334","0.094950649723716","0.154928158892952","4"
"5 on scale 1-7","2010","Part Time","indirect migration background","46","0.207050464874035","0.150179360124394","0.263921569623676","5"
"5 on scale 1-7","2010","Not Working","no migration background","1215","0.209190040504997","0.198454565200307","0.219925515809688","5"
"5 on scale 1-7","2010","Not Working","direct migration background","143","0.21240133690606","0.180076105595473","0.244726568216647","5"
"5 on scale 1-7","2010","Not Working","indirect migration background","36","0.2750503894625","0.208891362492095","0.341209416432906","5"
"5 on scale 1-7","2010","Full Time","no migration background","1391","0.248782499492042","0.237545834705277","0.260019164278806","5"
"5 on scale 1-7","2010","Full Time","direct migration background","85","0.191246533881086","0.155577239785343","0.226915827976829","5"
"5 on scale 1-7","2010","Full Time","indirect migration background","58","0.250255701419608","0.200142087957978","0.300369314881237","5"
"5 on scale 1-7","2010","Part Time","direct migration background","73","0.128081049546653","0.0943478206543027","0.161814278439003","5"
"5 on scale 1-7","2010","Part Time","no migration background","816","0.225458270902264","0.211260769228745","0.239655772575783","5"
"6 on scale 1-7","2010","Part Time","indirect migration background","49","0.265530695248116","0.203547354948969","0.327514035547263","6"
"6 on scale 1-7","2010","Not Working","direct migration background","133","0.221970382591325","0.189126377311617","0.254814387871033","6"
"6 on scale 1-7","2010","Not Working","no migration background","1459","0.249222208713378","0.237804898818142","0.260639518608614","6"
"6 on scale 1-7","2010","Part Time","direct migration background","88","0.234492629434313","0.191724849917111","0.277260408951515","6"
"6 on scale 1-7","2010","Not Working","indirect migration background","41","0.206722461626988","0.146724640439396","0.266720282814579","6"
"6 on scale 1-7","2010","Full Time","no migration background","1737","0.293518589325926","0.281682374510687","0.305354804141166","6"
"6 on scale 1-7","2010","Full Time","indirect migration background","77","0.228614964942679","0.180030762802339","0.27719916708302","6"
"6 on scale 1-7","2010","Part Time","no migration background","919","0.278167914266519","0.262943940018947","0.293391888514092","6"
