"plh0206i06","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"6 on scale 1-7","2005","Employed","lower secondary degree","814","0.231297589367265","0.216934985732864","0.245660193001667"
"6 on scale 1-7","2005","Employed","secondary school degree","1191","0.265190729363948","0.252283103635119","0.278098355092776"
"6 on scale 1-7","2005","Employed","college entrance qualification","1257","0.310911527965923","0.296471420257519","0.325351635674327"
"6 on scale 1-7","2005","Employed","Other degree","158","0.228815800455491","0.196296503865272","0.261335097045711"
"6 on scale 1-7","2005","Employed","no degree/no degree yet","58","0.291052908718989","0.226967033335039","0.355138784102939"
"7 Strongly agree","2005","Not Employed","lower secondary degree","913","0.243313177677284","0.229581757403522","0.257044597951046"
"7 Strongly agree","2005","Not Employed","secondary school degree","372","0.255244816781286","0.233362242960202","0.27712739060237"
"7 Strongly agree","2005","Not Employed","college entrance qualification","308","0.276886903877037","0.25195143366147","0.301822374092604"
"7 Strongly agree","2005","Not Employed","Other degree","148","0.318220504970212","0.276199818818158","0.360241191122266"
"7 Strongly agree","2005","Not Employed","no degree/no degree yet","136","0.214608564263161","0.184173367884743","0.245043760641578"
"7 Strongly agree","2005","Employed","lower secondary degree","841","0.256643319189172","0.241765745609663","0.27152089276868"
"7 Strongly agree","2005","Employed","secondary school degree","1059","0.239604720209485","0.22712378086565","0.25208565955332"
"7 Strongly agree","2005","Employed","college entrance qualification","860","0.220530210039295","0.20759575256511","0.23346466751348"
"7 Strongly agree","2005","Employed","Other degree","189","0.263445110887354","0.229344142966815","0.297546078807892"
"7 Strongly agree","2005","Employed","no degree/no degree yet","33","0.179590881362802","0.125437345698034","0.233744417027569"
"1 Strongly disagree","2006","Not Employed","lower secondary degree","","","",""
"1 Strongly disagree","2006","Not Employed","secondary school degree","","","",""
"1 Strongly disagree","2006","Not Employed","college entrance qualification","","","",""
"1 Strongly disagree","2006","Not Employed","Other degree","","","",""
"1 Strongly disagree","2006","Not Employed","no degree/no degree yet","","","",""
"1 Strongly disagree","2006","Employed","lower secondary degree","","","",""
"1 Strongly disagree","2006","Employed","secondary school degree","","","",""
"1 Strongly disagree","2006","Employed","college entrance qualification","","","",""
"1 Strongly disagree","2006","Employed","Other degree","","","",""
"1 Strongly disagree","2006","Employed","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2006","Not Employed","lower secondary degree","","","",""
"2 on scale 1-7 ","2006","Not Employed","secondary school degree","","","",""
"2 on scale 1-7 ","2006","Not Employed","college entrance qualification","","","",""
"2 on scale 1-7 ","2006","Not Employed","Other degree","","","",""
"2 on scale 1-7 ","2006","Not Employed","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2006","Employed","lower secondary degree","","","",""
"2 on scale 1-7 ","2006","Employed","secondary school degree","","","",""
"2 on scale 1-7 ","2006","Employed","college entrance qualification","","","",""
"2 on scale 1-7 ","2006","Employed","Other degree","","","",""
"2 on scale 1-7 ","2006","Employed","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2006","Not Employed","lower secondary degree","","","",""
"3 on scale 1-7 ","2006","Not Employed","secondary school degree","","","",""
"3 on scale 1-7 ","2006","Not Employed","college entrance qualification","","","",""
"3 on scale 1-7 ","2006","Not Employed","Other degree","","","",""
"3 on scale 1-7 ","2006","Not Employed","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2006","Employed","lower secondary degree","","","",""
"3 on scale 1-7 ","2006","Employed","secondary school degree","","","",""
"3 on scale 1-7 ","2006","Employed","college entrance qualification","","","",""
"3 on scale 1-7 ","2006","Employed","Other degree","","","",""
"3 on scale 1-7 ","2006","Employed","no degree/no degree yet","","","",""
"4 on scale 1-7","2006","Not Employed","lower secondary degree","","","",""
"4 on scale 1-7","2006","Not Employed","secondary school degree","","","",""
"4 on scale 1-7","2006","Not Employed","college entrance qualification","","","",""
"4 on scale 1-7","2006","Not Employed","Other degree","","","",""
"4 on scale 1-7","2006","Not Employed","no degree/no degree yet","","","",""
"4 on scale 1-7","2006","Employed","lower secondary degree","","","",""
"4 on scale 1-7","2006","Employed","secondary school degree","","","",""
"4 on scale 1-7","2006","Employed","college entrance qualification","","","",""
"4 on scale 1-7","2006","Employed","Other degree","","","",""
"4 on scale 1-7","2006","Employed","no degree/no degree yet","","","",""
"5 on scale 1-7","2006","Not Employed","lower secondary degree","","","",""
"5 on scale 1-7","2006","Not Employed","secondary school degree","","","",""
"5 on scale 1-7","2006","Not Employed","college entrance qualification","","","",""
"5 on scale 1-7","2006","Not Employed","Other degree","","","",""
"5 on scale 1-7","2006","Not Employed","no degree/no degree yet","","","",""
"5 on scale 1-7","2006","Employed","lower secondary degree","","","",""
"5 on scale 1-7","2006","Employed","secondary school degree","","","",""
"5 on scale 1-7","2006","Employed","college entrance qualification","","","",""
"5 on scale 1-7","2006","Employed","Other degree","","","",""
"5 on scale 1-7","2006","Employed","no degree/no degree yet","","","",""
"6 on scale 1-7","2006","Not Employed","lower secondary degree","","","",""
"6 on scale 1-7","2006","Not Employed","secondary school degree","","","",""
"6 on scale 1-7","2006","Not Employed","college entrance qualification","","","",""
"6 on scale 1-7","2006","Not Employed","Other degree","","","",""
"6 on scale 1-7","2006","Not Employed","no degree/no degree yet","","","",""
"6 on scale 1-7","2006","Employed","lower secondary degree","","","",""
"6 on scale 1-7","2006","Employed","secondary school degree","","","",""
"6 on scale 1-7","2006","Employed","college entrance qualification","","","",""
"6 on scale 1-7","2006","Employed","Other degree","","","",""
"6 on scale 1-7","2006","Employed","no degree/no degree yet","","","",""
"7 Strongly agree","2006","Not Employed","lower secondary degree","","","",""
"7 Strongly agree","2006","Not Employed","secondary school degree","","","",""
"7 Strongly agree","2006","Not Employed","college entrance qualification","","","",""
"7 Strongly agree","2006","Not Employed","Other degree","","","",""
"7 Strongly agree","2006","Not Employed","no degree/no degree yet","","","",""
"7 Strongly agree","2006","Employed","lower secondary degree","","","",""
"7 Strongly agree","2006","Employed","secondary school degree","","","",""
"7 Strongly agree","2006","Employed","college entrance qualification","","","",""
"7 Strongly agree","2006","Employed","Other degree","","","",""
"7 Strongly agree","2006","Employed","no degree/no degree yet","","","",""
"1 Strongly disagree","2007","Not Employed","lower secondary degree","","","",""
"1 Strongly disagree","2007","Not Employed","secondary school degree","","","",""
"1 Strongly disagree","2007","Not Employed","college entrance qualification","","","",""
"1 Strongly disagree","2007","Not Employed","Other degree","","","",""
"1 Strongly disagree","2007","Not Employed","no degree/no degree yet","","","",""
"1 Strongly disagree","2007","Employed","lower secondary degree","","","",""
"1 Strongly disagree","2007","Employed","secondary school degree","","","",""
"1 Strongly disagree","2007","Employed","college entrance qualification","","","",""
"1 Strongly disagree","2007","Employed","Other degree","","","",""
"1 Strongly disagree","2007","Employed","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2007","Not Employed","lower secondary degree","","","",""
"2 on scale 1-7 ","2007","Not Employed","secondary school degree","","","",""
"2 on scale 1-7 ","2007","Not Employed","college entrance qualification","","","",""
"2 on scale 1-7 ","2007","Not Employed","Other degree","","","",""
"2 on scale 1-7 ","2007","Not Employed","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2007","Employed","lower secondary degree","","","",""
"2 on scale 1-7 ","2007","Employed","secondary school degree","","","",""
"2 on scale 1-7 ","2007","Employed","college entrance qualification","","","",""
"2 on scale 1-7 ","2007","Employed","Other degree","","","",""
"2 on scale 1-7 ","2007","Employed","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2007","Not Employed","lower secondary degree","","","",""
"3 on scale 1-7 ","2007","Not Employed","secondary school degree","","","",""
"3 on scale 1-7 ","2007","Not Employed","college entrance qualification","","","",""
"3 on scale 1-7 ","2007","Not Employed","Other degree","","","",""
"3 on scale 1-7 ","2007","Not Employed","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2007","Employed","lower secondary degree","","","",""
"3 on scale 1-7 ","2007","Employed","secondary school degree","","","",""
"3 on scale 1-7 ","2007","Employed","college entrance qualification","","","",""
"3 on scale 1-7 ","2007","Employed","Other degree","","","",""
"3 on scale 1-7 ","2007","Employed","no degree/no degree yet","","","",""
"4 on scale 1-7","2007","Not Employed","lower secondary degree","","","",""
"4 on scale 1-7","2007","Not Employed","secondary school degree","","","",""
"4 on scale 1-7","2007","Not Employed","college entrance qualification","","","",""
"4 on scale 1-7","2007","Not Employed","Other degree","","","",""
"4 on scale 1-7","2007","Not Employed","no degree/no degree yet","","","",""
"4 on scale 1-7","2007","Employed","lower secondary degree","","","",""
"4 on scale 1-7","2007","Employed","secondary school degree","","","",""
"4 on scale 1-7","2007","Employed","college entrance qualification","","","",""
"4 on scale 1-7","2007","Employed","Other degree","","","",""
"4 on scale 1-7","2007","Employed","no degree/no degree yet","","","",""
"5 on scale 1-7","2007","Not Employed","lower secondary degree","","","",""
"5 on scale 1-7","2007","Not Employed","secondary school degree","","","",""
"5 on scale 1-7","2007","Not Employed","college entrance qualification","","","",""
"5 on scale 1-7","2007","Not Employed","Other degree","","","",""
"5 on scale 1-7","2007","Not Employed","no degree/no degree yet","","","",""
"5 on scale 1-7","2007","Employed","lower secondary degree","","","",""
"5 on scale 1-7","2007","Employed","secondary school degree","","","",""
"5 on scale 1-7","2007","Employed","college entrance qualification","","","",""
"5 on scale 1-7","2007","Employed","Other degree","","","",""
"5 on scale 1-7","2007","Employed","no degree/no degree yet","","","",""
"6 on scale 1-7","2007","Not Employed","lower secondary degree","","","",""
"6 on scale 1-7","2007","Not Employed","secondary school degree","","","",""
"6 on scale 1-7","2007","Not Employed","college entrance qualification","","","",""
"6 on scale 1-7","2007","Not Employed","Other degree","","","",""
"6 on scale 1-7","2007","Not Employed","no degree/no degree yet","","","",""
"6 on scale 1-7","2007","Employed","lower secondary degree","","","",""
"6 on scale 1-7","2007","Employed","secondary school degree","","","",""
"6 on scale 1-7","2007","Employed","college entrance qualification","","","",""
"6 on scale 1-7","2007","Employed","Other degree","","","",""
"6 on scale 1-7","2007","Employed","no degree/no degree yet","","","",""
"7 Strongly agree","2007","Not Employed","lower secondary degree","","","",""
"7 Strongly agree","2007","Not Employed","secondary school degree","","","",""
"7 Strongly agree","2007","Not Employed","college entrance qualification","","","",""
"7 Strongly agree","2007","Not Employed","Other degree","","","",""
"7 Strongly agree","2007","Not Employed","no degree/no degree yet","","","",""
"7 Strongly agree","2007","Employed","lower secondary degree","","","",""
"7 Strongly agree","2007","Employed","secondary school degree","","","",""
"7 Strongly agree","2007","Employed","college entrance qualification","","","",""
"7 Strongly agree","2007","Employed","Other degree","","","",""
"7 Strongly agree","2007","Employed","no degree/no degree yet","","","",""
"1 Strongly disagree","2008","Not Employed","lower secondary degree","","","",""
"1 Strongly disagree","2008","Not Employed","secondary school degree","","","",""
"1 Strongly disagree","2008","Not Employed","college entrance qualification","","","",""
"1 Strongly disagree","2008","Not Employed","Other degree","","","",""
"1 Strongly disagree","2008","Not Employed","no degree/no degree yet","","","",""
"1 Strongly disagree","2008","Employed","lower secondary degree","","","",""
"1 Strongly disagree","2008","Employed","secondary school degree","","","",""
"1 Strongly disagree","2008","Employed","college entrance qualification","","","",""
"1 Strongly disagree","2008","Employed","Other degree","","","",""
"1 Strongly disagree","2008","Employed","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2008","Not Employed","lower secondary degree","","","",""
"2 on scale 1-7 ","2008","Not Employed","secondary school degree","","","",""
"2 on scale 1-7 ","2008","Not Employed","college entrance qualification","","","",""
"2 on scale 1-7 ","2008","Not Employed","Other degree","","","",""
"2 on scale 1-7 ","2008","Not Employed","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2008","Employed","lower secondary degree","","","",""
"2 on scale 1-7 ","2008","Employed","secondary school degree","","","",""
"2 on scale 1-7 ","2008","Employed","college entrance qualification","","","",""
"2 on scale 1-7 ","2008","Employed","Other degree","","","",""
"2 on scale 1-7 ","2008","Employed","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2008","Not Employed","lower secondary degree","","","",""
"3 on scale 1-7 ","2008","Not Employed","secondary school degree","","","",""
"3 on scale 1-7 ","2008","Not Employed","college entrance qualification","","","",""
"3 on scale 1-7 ","2008","Not Employed","Other degree","","","",""
"3 on scale 1-7 ","2008","Not Employed","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2008","Employed","lower secondary degree","","","",""
"3 on scale 1-7 ","2008","Employed","secondary school degree","","","",""
"3 on scale 1-7 ","2008","Employed","college entrance qualification","","","",""
"3 on scale 1-7 ","2008","Employed","Other degree","","","",""
"3 on scale 1-7 ","2008","Employed","no degree/no degree yet","","","",""
"4 on scale 1-7","2008","Not Employed","lower secondary degree","","","",""
"4 on scale 1-7","2008","Not Employed","secondary school degree","","","",""
"4 on scale 1-7","2008","Not Employed","college entrance qualification","","","",""
"4 on scale 1-7","2008","Not Employed","Other degree","","","",""
"4 on scale 1-7","2008","Not Employed","no degree/no degree yet","","","",""
"4 on scale 1-7","2008","Employed","lower secondary degree","","","",""
"4 on scale 1-7","2008","Employed","secondary school degree","","","",""
"4 on scale 1-7","2008","Employed","college entrance qualification","","","",""
"4 on scale 1-7","2008","Employed","Other degree","","","",""
"4 on scale 1-7","2008","Employed","no degree/no degree yet","","","",""
"5 on scale 1-7","2008","Not Employed","lower secondary degree","","","",""
"5 on scale 1-7","2008","Not Employed","secondary school degree","","","",""
"5 on scale 1-7","2008","Not Employed","college entrance qualification","","","",""
"5 on scale 1-7","2008","Not Employed","Other degree","","","",""
"5 on scale 1-7","2008","Not Employed","no degree/no degree yet","","","",""
"5 on scale 1-7","2008","Employed","lower secondary degree","","","",""
"5 on scale 1-7","2008","Employed","secondary school degree","","","",""
"5 on scale 1-7","2008","Employed","college entrance qualification","","","",""
"5 on scale 1-7","2008","Employed","Other degree","","","",""
"5 on scale 1-7","2008","Employed","no degree/no degree yet","","","",""
"6 on scale 1-7","2008","Not Employed","lower secondary degree","","","",""
"6 on scale 1-7","2008","Not Employed","secondary school degree","","","",""
"6 on scale 1-7","2008","Not Employed","college entrance qualification","","","",""
"6 on scale 1-7","2008","Not Employed","Other degree","","","",""
"6 on scale 1-7","2008","Not Employed","no degree/no degree yet","","","",""
"6 on scale 1-7","2008","Employed","lower secondary degree","","","",""
"6 on scale 1-7","2008","Employed","secondary school degree","","","",""
"6 on scale 1-7","2008","Employed","college entrance qualification","","","",""
"6 on scale 1-7","2008","Employed","Other degree","","","",""
"6 on scale 1-7","2008","Employed","no degree/no degree yet","","","",""
"7 Strongly agree","2008","Not Employed","lower secondary degree","","","",""
"7 Strongly agree","2008","Not Employed","secondary school degree","","","",""
"7 Strongly agree","2008","Not Employed","college entrance qualification","","","",""
"7 Strongly agree","2008","Not Employed","Other degree","","","",""
"7 Strongly agree","2008","Not Employed","no degree/no degree yet","","","",""
"7 Strongly agree","2008","Employed","lower secondary degree","","","",""
"7 Strongly agree","2008","Employed","secondary school degree","","","",""
"7 Strongly agree","2008","Employed","college entrance qualification","","","",""
"7 Strongly agree","2008","Employed","Other degree","","","",""
"7 Strongly agree","2008","Employed","no degree/no degree yet","","","",""
"1 Strongly disagree","2009","Not Employed","lower secondary degree","","","",""
"1 Strongly disagree","2009","Not Employed","secondary school degree","","","",""
"1 Strongly disagree","2009","Not Employed","college entrance qualification","","","",""
"1 Strongly disagree","2009","Not Employed","Other degree","","","",""
"1 Strongly disagree","2009","Not Employed","no degree/no degree yet","","","",""
"1 Strongly disagree","2009","Employed","lower secondary degree","","","",""
"1 Strongly disagree","2009","Employed","secondary school degree","","","",""
"1 Strongly disagree","2009","Employed","college entrance qualification","","","",""
"1 Strongly disagree","2009","Employed","Other degree","","","",""
"1 Strongly disagree","2009","Employed","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2009","Not Employed","lower secondary degree","","","",""
"2 on scale 1-7 ","2009","Not Employed","secondary school degree","","","",""
"2 on scale 1-7 ","2009","Not Employed","college entrance qualification","","","",""
"2 on scale 1-7 ","2009","Not Employed","Other degree","","","",""
"2 on scale 1-7 ","2009","Not Employed","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2009","Employed","lower secondary degree","","","",""
"2 on scale 1-7 ","2009","Employed","secondary school degree","","","",""
"2 on scale 1-7 ","2009","Employed","college entrance qualification","","","",""
"2 on scale 1-7 ","2009","Employed","Other degree","","","",""
"2 on scale 1-7 ","2009","Employed","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2009","Not Employed","lower secondary degree","","","",""
"3 on scale 1-7 ","2009","Not Employed","secondary school degree","","","",""
"3 on scale 1-7 ","2009","Not Employed","college entrance qualification","","","",""
"3 on scale 1-7 ","2009","Not Employed","Other degree","","","",""
"3 on scale 1-7 ","2009","Not Employed","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2009","Employed","lower secondary degree","","","",""
"3 on scale 1-7 ","2009","Employed","secondary school degree","","","",""
"3 on scale 1-7 ","2009","Employed","college entrance qualification","","","",""
"3 on scale 1-7 ","2009","Employed","Other degree","","","",""
"3 on scale 1-7 ","2009","Employed","no degree/no degree yet","","","",""
"4 on scale 1-7","2009","Not Employed","lower secondary degree","","","",""
"4 on scale 1-7","2009","Not Employed","secondary school degree","","","",""
"4 on scale 1-7","2009","Not Employed","college entrance qualification","","","",""
"4 on scale 1-7","2009","Not Employed","Other degree","","","",""
"4 on scale 1-7","2009","Not Employed","no degree/no degree yet","","","",""
"4 on scale 1-7","2009","Employed","lower secondary degree","","","",""
"4 on scale 1-7","2009","Employed","secondary school degree","","","",""
"4 on scale 1-7","2009","Employed","college entrance qualification","","","",""
"4 on scale 1-7","2009","Employed","Other degree","","","",""
"4 on scale 1-7","2009","Employed","no degree/no degree yet","","","",""
"5 on scale 1-7","2009","Not Employed","lower secondary degree","","","",""
"5 on scale 1-7","2009","Not Employed","secondary school degree","","","",""
"5 on scale 1-7","2009","Not Employed","college entrance qualification","","","",""
"5 on scale 1-7","2009","Not Employed","Other degree","","","",""
"5 on scale 1-7","2009","Not Employed","no degree/no degree yet","","","",""
"5 on scale 1-7","2009","Employed","lower secondary degree","","","",""
"5 on scale 1-7","2009","Employed","secondary school degree","","","",""
"5 on scale 1-7","2009","Employed","college entrance qualification","","","",""
"5 on scale 1-7","2009","Employed","Other degree","","","",""
"5 on scale 1-7","2009","Employed","no degree/no degree yet","","","",""
"6 on scale 1-7","2009","Not Employed","lower secondary degree","","","",""
"6 on scale 1-7","2009","Not Employed","secondary school degree","","","",""
"6 on scale 1-7","2009","Not Employed","college entrance qualification","","","",""
"6 on scale 1-7","2009","Not Employed","Other degree","","","",""
"6 on scale 1-7","2009","Not Employed","no degree/no degree yet","","","",""
"6 on scale 1-7","2009","Employed","lower secondary degree","","","",""
"6 on scale 1-7","2009","Employed","secondary school degree","","","",""
"6 on scale 1-7","2009","Employed","college entrance qualification","","","",""
"6 on scale 1-7","2009","Employed","Other degree","","","",""
"6 on scale 1-7","2009","Employed","no degree/no degree yet","","","",""
"7 Strongly agree","2009","Not Employed","lower secondary degree","","","",""
"7 Strongly agree","2009","Not Employed","secondary school degree","","","",""
"7 Strongly agree","2009","Not Employed","college entrance qualification","","","",""
"7 Strongly agree","2009","Not Employed","Other degree","","","",""
"7 Strongly agree","2009","Not Employed","no degree/no degree yet","","","",""
"7 Strongly agree","2009","Employed","lower secondary degree","","","",""
"7 Strongly agree","2009","Employed","secondary school degree","","","",""
"7 Strongly agree","2009","Employed","college entrance qualification","","","",""
"7 Strongly agree","2009","Employed","Other degree","","","",""
"7 Strongly agree","2009","Employed","no degree/no degree yet","","","",""
"1 Strongly disagree","2010","Not Employed","lower secondary degree","124","0.0446403633014857","0.0372170474259075","0.0520636791770639"
"1 Strongly disagree","2010","Not Employed","secondary school degree","36","0.0391057350141917","0.0288109432969893","0.0494005267313942"
"1 Strongly disagree","2010","Not Employed","college entrance qualification","24","","",""
"1 Strongly disagree","2010","Not Employed","Other degree","13","","",""
"1 Strongly disagree","2010","Not Employed","no degree/no degree yet","11","","",""
"1 Strongly disagree","2010","Employed","lower secondary degree","74","0.0292783920351849","0.0224882602809316","0.0360685237894383"
"1 Strongly disagree","2010","Employed","secondary school degree","72","0.0170435998935601","0.0128639868790004","0.0212232129081197"
"1 Strongly disagree","2010","Employed","college entrance qualification","40","0.0123550619786322","0.00867380873084792","0.0160363152264165"
"1 Strongly disagree","2010","Employed","Other degree","6","","",""
"1 Strongly disagree","2010","Employed","no degree/no degree yet","3","","",""
"2 on scale 1-7 ","2010","Not Employed","lower secondary degree","117","0.0377550450360256","0.0309036193087335","0.0446064707633178"
"2 on scale 1-7 ","2010","Not Employed","secondary school degree","61","0.0523636063279369","0.0405333221384168","0.064193890517457"
"2 on scale 1-7 ","2010","Not Employed","college entrance qualification","18","","",""
"2 on scale 1-7 ","2010","Not Employed","Other degree","17","","",""
"2 on scale 1-7 ","2010","Not Employed","no degree/no degree yet","15","","",""
"2 on scale 1-7 ","2010","Employed","lower secondary degree","87","0.0373844774752603","0.0297438446539137","0.0450251102966068"
"2 on scale 1-7 ","2010","Employed","secondary school degree","144","0.031922909597679","0.0262462286528222","0.0375995905425358"
"2 on scale 1-7 ","2010","Employed","college entrance qualification","77","0.0142121188539461","0.0102676006668745","0.0181566370410177"
"2 on scale 1-7 ","2010","Employed","Other degree","7","","",""
"2 on scale 1-7 ","2010","Employed","no degree/no degree yet","3","","",""
"3 on scale 1-7 ","2010","Not Employed","lower secondary degree","189","0.061733707023173","0.053082536509212","0.0703848775371339"
"3 on scale 1-7 ","2010","Not Employed","secondary school degree","73","0.0640042325295109","0.0510055054075215","0.0770029596515003"
"3 on scale 1-7 ","2010","Not Employed","college entrance qualification","64","0.0646925075007017","0.0507981315199693","0.0785868834814342"
"3 on scale 1-7 ","2010","Not Employed","Other degree","21","","",""
"3 on scale 1-7 ","2010","Not Employed","no degree/no degree yet","21","","",""
"3 on scale 1-7 ","2010","Employed","lower secondary degree","184","0.0695054991374041","0.0592625803196373","0.0797484179551708"
"3 on scale 1-7 ","2010","Employed","secondary school degree","251","0.0686758186239926","0.060509230695518","0.0768424065524672"
"3 on scale 1-7 ","2010","Employed","college entrance qualification","208","0.0694032496417386","0.0609340283883149","0.0778724708951623"
"3 on scale 1-7 ","2010","Employed","Other degree","24","","",""
"3 on scale 1-7 ","2010","Employed","no degree/no degree yet","9","","",""
