"ple0012","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"Yes","2012","Couple + C. GT 16 ","indirect migration background","","","",""
"Yes","2012","Couple + C. LE and GT 16","no migration background","","","",""
"Yes","2012","Couple + C. LE and GT 16","direct migration background","","","",""
"Yes","2012","Couple + C. LE and GT 16","indirect migration background","","","",""
"No","2012","1-pers.-HH","no migration background","","","",""
"No","2012","1-pers.-HH","direct migration background","","","",""
"No","2012","1-pers.-HH","indirect migration background","","","",""
"No","2012","(Married) couple without C. ","no migration background","","","",""
"No","2012","(Married) couple without C. ","direct migration background","","","",""
"No","2012","(Married) couple without C. ","indirect migration background","","","",""
"No","2012","Single parent ","no migration background","","","",""
"No","2012","Single parent ","direct migration background","","","",""
"No","2012","Single parent ","indirect migration background","","","",""
"No","2012","Couple + C. LE 16 ","no migration background","","","",""
"No","2012","Couple + C. LE 16 ","direct migration background","","","",""
"No","2012","Couple + C. LE 16 ","indirect migration background","","","",""
"No","2012","Couple + C. GT 16 ","no migration background","","","",""
"No","2012","Couple + C. GT 16 ","direct migration background","","","",""
"No","2012","Couple + C. GT 16 ","indirect migration background","","","",""
"No","2012","Couple + C. LE and GT 16","no migration background","","","",""
"No","2012","Couple + C. LE and GT 16","direct migration background","","","",""
"No","2012","Couple + C. LE and GT 16","indirect migration background","","","",""
"Yes","2013","1-pers.-HH","no migration background","367","0.108358893363873","0.0975230388665976","0.119194747861148"
"Yes","2013","1-pers.-HH","direct migration background","26","","",""
"Yes","2013","1-pers.-HH","indirect migration background","2","","",""
"Yes","2013","(Married) couple without C. ","no migration background","907","0.12288167096909","0.115175439506782","0.130587902431399"
"Yes","2013","(Married) couple without C. ","direct migration background","76","0.124871434005387","0.097613599724014","0.152129268286759"
"Yes","2013","(Married) couple without C. ","indirect migration background","4","","",""
"Yes","2013","Single parent ","no migration background","43","0.0413099733170635","0.0284853745498238","0.0541345720843032"
"Yes","2013","Single parent ","direct migration background","5","","",""
"Yes","2013","Single parent ","indirect migration background","2","","",""
"Yes","2013","Couple + C. LE 16 ","no migration background","54","0.0232073210557734","0.0169847900904485","0.0294298520210982"
"Yes","2013","Couple + C. LE 16 ","direct migration background","9","","",""
"Yes","2013","Couple + C. LE 16 ","indirect migration background","5","","",""
"Yes","2013","Couple + C. GT 16 ","no migration background","120","0.0427319040538893","0.0343823352099965","0.0510814728977822"
"Yes","2013","Couple + C. GT 16 ","direct migration background","21","","",""
"Yes","2013","Couple + C. GT 16 ","indirect migration background","2","","",""
"Yes","2013","Couple + C. LE and GT 16","no migration background","18","","",""
"Yes","2013","Couple + C. LE and GT 16","direct migration background","8","","",""
"Yes","2013","Couple + C. LE and GT 16","indirect migration background","2","","",""
"No","2013","1-pers.-HH","no migration background","2794","0.891641106636127","0.880805252138852","0.902476961133402"
"No","2013","1-pers.-HH","direct migration background","199","0.867511629181639","0.82321370612372","0.911809552239559"
"No","2013","1-pers.-HH","indirect migration background","85","0.980165176691658","0.950866212487887","1.00946414089543"
"No","2013","(Married) couple without C. ","no migration background","6065","0.87711832903091","0.869412097568601","0.884824560493218"
"No","2013","(Married) couple without C. ","direct migration background","489","0.875128565994614","0.847870731713241","0.902386400275986"
"No","2013","(Married) couple without C. ","indirect migration background","114","0.974640226910915","0.946273976320787","1.00300647750104"
"No","2013","Single parent ","no migration background","882","0.958690026682937","0.945865427915697","0.971514625450176"
"No","2013","Single parent ","direct migration background","98","0.956758923562981","0.917478244432895","0.996039602693067"
"No","2013","Single parent ","indirect migration background","86","0.904448153571567","0.843026976490883","0.965869330652251"
"No","2013","Couple + C. LE 16 ","no migration background","2195","0.976792678944227","0.970570147978902","0.983015209909551"
"No","2013","Couple + C. LE 16 ","direct migration background","333","0.980663485019619","0.966069155685261","0.995257814353977"
"No","2013","Couple + C. LE 16 ","indirect migration background","177","0.979476744756714","0.95887838756729","1.00007510194614"
"No","2013","Couple + C. GT 16 ","no migration background","2134","0.957268095946111","0.948918527102218","0.965617664790004"
"No","2013","Couple + C. GT 16 ","direct migration background","222","0.893815387169167","0.855080734897848","0.932550039440486"
"No","2013","Couple + C. GT 16 ","indirect migration background","135","0.982866790930352","0.961137052661053","1.00459652919965"
"No","2013","Couple + C. LE and GT 16","no migration background","687","0.978541500489363","0.967844972489528","0.989238028489197"
"No","2013","Couple + C. LE and GT 16","direct migration background","142","0.957119368741811","0.924699138185689","0.989539599297933"
"No","2013","Couple + C. LE and GT 16","indirect migration background","85","0.999505691874287","0.994835013361953","1.00417637038662"
"Yes","2014","1-pers.-HH","no migration background","","","",""
"Yes","2014","1-pers.-HH","direct migration background","","","",""
"Yes","2014","1-pers.-HH","indirect migration background","","","",""
"Yes","2014","(Married) couple without C. ","no migration background","","","",""
"Yes","2014","(Married) couple without C. ","direct migration background","","","",""
"Yes","2014","(Married) couple without C. ","indirect migration background","","","",""
"Yes","2014","Single parent ","no migration background","","","",""
"Yes","2014","Single parent ","direct migration background","","","",""
"Yes","2014","Single parent ","indirect migration background","","","",""
"Yes","2014","Couple + C. LE 16 ","no migration background","","","",""
"Yes","2014","Couple + C. LE 16 ","direct migration background","","","",""
"Yes","2014","Couple + C. LE 16 ","indirect migration background","","","",""
"Yes","2014","Couple + C. GT 16 ","no migration background","","","",""
"Yes","2014","Couple + C. GT 16 ","direct migration background","","","",""
"Yes","2014","Couple + C. GT 16 ","indirect migration background","","","",""
"Yes","2014","Couple + C. LE and GT 16","no migration background","","","",""
"Yes","2014","Couple + C. LE and GT 16","direct migration background","","","",""
"Yes","2014","Couple + C. LE and GT 16","indirect migration background","","","",""
"No","2014","1-pers.-HH","no migration background","","","",""
"No","2014","1-pers.-HH","direct migration background","","","",""
"No","2014","1-pers.-HH","indirect migration background","","","",""
"No","2014","(Married) couple without C. ","no migration background","","","",""
"No","2014","(Married) couple without C. ","direct migration background","","","",""
"No","2014","(Married) couple without C. ","indirect migration background","","","",""
"No","2014","Single parent ","no migration background","","","",""
"No","2014","Single parent ","direct migration background","","","",""
"No","2014","Single parent ","indirect migration background","","","",""
"No","2014","Couple + C. LE 16 ","no migration background","","","",""
"No","2014","Couple + C. LE 16 ","direct migration background","","","",""
"No","2014","Couple + C. LE 16 ","indirect migration background","","","",""
"No","2014","Couple + C. GT 16 ","no migration background","","","",""
"No","2014","Couple + C. GT 16 ","direct migration background","","","",""
"No","2014","Couple + C. GT 16 ","indirect migration background","","","",""
"No","2014","Couple + C. LE and GT 16","no migration background","","","",""
"No","2014","Couple + C. LE and GT 16","direct migration background","","","",""
"No","2014","Couple + C. LE and GT 16","indirect migration background","","","",""
"Yes","2015","1-pers.-HH","no migration background","373","0.122650353548499","0.110913927996823","0.134386779100176"
"Yes","2015","1-pers.-HH","direct migration background","26","","",""
"Yes","2015","1-pers.-HH","indirect migration background","2","","",""
"Yes","2015","(Married) couple without C. ","no migration background","807","0.117978784040984","0.110093490741772","0.125864077340197"
"Yes","2015","(Married) couple without C. ","direct migration background","97","0.108583530081948","0.0881092525296962","0.129057807634201"
"Yes","2015","(Married) couple without C. ","indirect migration background","5","","",""
"Yes","2015","Single parent ","no migration background","69","0.0419169518214992","0.0326617123685374","0.0511721912744611"
"Yes","2015","Single parent ","direct migration background","11","","",""
"Yes","2015","Single parent ","indirect migration background","5","","",""
"Yes","2015","Couple + C. LE 16 ","no migration background","95","0.0189164520102908","0.0147327212906744","0.0231001827299072"
"Yes","2015","Couple + C. LE 16 ","direct migration background","32","0.024334453877282","0.0165780613927382","0.0320908463618258"
"Yes","2015","Couple + C. LE 16 ","indirect migration background","19","","",""
"Yes","2015","Couple + C. GT 16 ","no migration background","122","0.0513777902137035","0.0420998233919478","0.0606557570354591"
"Yes","2015","Couple + C. GT 16 ","direct migration background","38","0.0876953110147665","0.0629768038694152","0.112413818160118"
"Yes","2015","Couple + C. GT 16 ","indirect migration background","9","","",""
"Yes","2015","Couple + C. LE and GT 16","no migration background","46","0.0301324875427986","0.0211904140275968","0.0390745610580005"
"Yes","2015","Couple + C. LE and GT 16","direct migration background","24","","",""
"Yes","2015","Couple + C. LE and GT 16","indirect migration background","2","","",""
"No","2015","1-pers.-HH","no migration background","2628","0.8773496464515","0.865613220899824","0.889086072003177"
"No","2015","1-pers.-HH","direct migration background","338","0.931250383508749","0.905256823018609","0.957243943998888"
"No","2015","1-pers.-HH","indirect migration background","155","0.983399000816215","0.963412799379077","1.00338520225335"
"No","2015","(Married) couple without C. ","no migration background","5622","0.882021215959016","0.874135922659803","0.889906509258228"
"No","2015","(Married) couple without C. ","direct migration background","790","0.891416469918052","0.870942192365799","0.911890747470304"
"No","2015","(Married) couple without C. ","indirect migration background","181","0.975887100904583","0.953841795378052","0.997932406431114"
"No","2015","Single parent ","no migration background","1732","0.958083048178501","0.948827808725539","0.967338287631463"
"No","2015","Single parent ","direct migration background","291","0.968556059702773","0.948873776233017","0.988238343172529"
"No","2015","Single parent ","indirect migration background","222","0.944006233850152","0.91409788530798","0.973914582392324"
"No","2015","Couple + C. LE 16 ","no migration background","3978","0.981083547989709","0.976899817270093","0.985267278709326"
"No","2015","Couple + C. LE 16 ","direct migration background","1484","0.975665546122718","0.967909153638174","0.983421938607262"
"No","2015","Couple + C. LE 16 ","indirect migration background","476","0.961437939744051","0.944475581391579","0.978400298096522"
"No","2015","Couple + C. GT 16 ","no migration background","2053","0.948622209786297","0.939344242964541","0.957900176608052"
"No","2015","Couple + C. GT 16 ","direct migration background","465","0.912304688985234","0.887586181839882","0.937023196130585"
"No","2015","Couple + C. GT 16 ","indirect migration background","217","0.982286413322764","0.965088878664073","0.999483947981455"
"No","2015","Couple + C. LE and GT 16","no migration background","1358","0.969867512457201","0.960925438942","0.978809585972403"
"No","2015","Couple + C. LE and GT 16","direct migration background","499","0.96445812453222","0.948590602684173","0.980325646380268"
"No","2015","Couple + C. LE and GT 16","indirect migration background","229","0.988288093167109","0.974414221049472","1.00216196528475"
"Yes","2016","1-pers.-HH","no migration background","","","",""
"Yes","2016","1-pers.-HH","direct migration background","","","",""
"Yes","2016","1-pers.-HH","indirect migration background","","","",""
"Yes","2016","(Married) couple without C. ","no migration background","","","",""
"Yes","2016","(Married) couple without C. ","direct migration background","","","",""
"Yes","2016","(Married) couple without C. ","indirect migration background","","","",""
"Yes","2016","Single parent ","no migration background","","","",""
"Yes","2016","Single parent ","direct migration background","","","",""
"Yes","2016","Single parent ","indirect migration background","","","",""
"Yes","2016","Couple + C. LE 16 ","no migration background","","","",""
"Yes","2016","Couple + C. LE 16 ","direct migration background","","","",""
"Yes","2016","Couple + C. LE 16 ","indirect migration background","","","",""
"Yes","2016","Couple + C. GT 16 ","no migration background","","","",""
"Yes","2016","Couple + C. GT 16 ","direct migration background","","","",""
"Yes","2016","Couple + C. GT 16 ","indirect migration background","","","",""
"Yes","2016","Couple + C. LE and GT 16","no migration background","","","",""
"Yes","2016","Couple + C. LE and GT 16","direct migration background","","","",""
"Yes","2016","Couple + C. LE and GT 16","indirect migration background","","","",""
"No","2016","1-pers.-HH","no migration background","","","",""
"No","2016","1-pers.-HH","direct migration background","","","",""
"No","2016","1-pers.-HH","indirect migration background","","","",""
"No","2016","(Married) couple without C. ","no migration background","","","",""
"No","2016","(Married) couple without C. ","direct migration background","","","",""
"No","2016","(Married) couple without C. ","indirect migration background","","","",""
"No","2016","Single parent ","no migration background","","","",""
"No","2016","Single parent ","direct migration background","","","",""
"No","2016","Single parent ","indirect migration background","","","",""
"No","2016","Couple + C. LE 16 ","no migration background","","","",""
"No","2016","Couple + C. LE 16 ","direct migration background","","","",""
"No","2016","Couple + C. LE 16 ","indirect migration background","","","",""
"No","2016","Couple + C. GT 16 ","no migration background","","","",""
"No","2016","Couple + C. GT 16 ","direct migration background","","","",""
"No","2016","Couple + C. GT 16 ","indirect migration background","","","",""
"No","2016","Couple + C. LE and GT 16","no migration background","","","",""
"No","2016","Couple + C. LE and GT 16","direct migration background","","","",""
"No","2016","Couple + C. LE and GT 16","indirect migration background","","","",""
"Yes","2017","1-pers.-HH","no migration background","398","0.125404356933937","0.114111910498853","0.13669680336902"
"Yes","2017","1-pers.-HH","direct migration background","35","0.0782011527272945","0.053850292464092","0.102552012990497"
"Yes","2017","1-pers.-HH","indirect migration background","6","","",""
"Yes","2017","(Married) couple without C. ","no migration background","848","0.1147993983666","0.107337509721678","0.122261287011521"
"Yes","2017","(Married) couple without C. ","direct migration background","111","0.113087922377805","0.0935467369820538","0.132629107773556"
"Yes","2017","(Married) couple without C. ","indirect migration background","7","","",""
"Yes","2017","Single parent ","no migration background","67","0.037128344651201","0.0282417515618461","0.0460149377405559"
"Yes","2017","Single parent ","direct migration background","11","","",""
"Yes","2017","Single parent ","indirect migration background","7","","",""
"Yes","2017","Couple + C. LE 16 ","no migration background","88","0.0226128425183008","0.0179332171809838","0.0272924678556179"
"Yes","2017","Couple + C. LE 16 ","direct migration background","28","","",""
"Yes","2017","Couple + C. LE 16 ","indirect migration background","16","","",""
"Yes","2017","Couple + C. GT 16 ","no migration background","136","0.0534324134930389","0.0446114295834752","0.0622533974026026"
"Yes","2017","Couple + C. GT 16 ","direct migration background","46","0.0952271970607923","0.0703079591801242","0.12014643494146"
"Yes","2017","Couple + C. GT 16 ","indirect migration background","7","","",""
"Yes","2017","Couple + C. LE and GT 16","no migration background","50","0.0298009418312995","0.0212302157636043","0.0383716678989947"
"Yes","2017","Couple + C. LE and GT 16","direct migration background","26","","",""
"Yes","2017","Couple + C. LE and GT 16","indirect migration background","3","","",""
"No","2017","1-pers.-HH","no migration background","2906","0.874595643066063","0.86330319663098","0.885888089501147"
"No","2017","1-pers.-HH","direct migration background","432","0.921798847272705","0.897447987009503","0.946149707535908"
"No","2017","1-pers.-HH","indirect migration background","175","0.975859895201631","0.953499878980749","0.998219911422512"
"No","2017","(Married) couple without C. ","no migration background","6163","0.885200601633401","0.877738712988479","0.892662490278322"
"No","2017","(Married) couple without C. ","direct migration background","898","0.886912077622195","0.867370892226444","0.906453263017946"
"No","2017","(Married) couple without C. ","indirect migration background","231","0.976556647570898","0.957333779246787","0.99577951589501"
"No","2017","Single parent ","no migration background","1672","0.962871655348799","0.953985062259444","0.971758248438154"
"No","2017","Single parent ","direct migration background","271","0.95422053772478","0.929826524200015","0.978614551249546"
"No","2017","Single parent ","indirect migration background","216","0.947182175824811","0.917825784303092","0.976538567346531"
"No","2017","Couple + C. LE 16 ","no migration background","3789","0.977387157481699","0.972707532144382","0.982066782819016"
"No","2017","Couple + C. LE 16 ","direct migration background","1570","0.986733687540851","0.981124050110744","0.992343324970958"
"No","2017","Couple + C. LE 16 ","indirect migration background","466","0.97250668957455","0.957908991110632","0.987104388038468"
"No","2017","Couple + C. GT 16 ","no migration background","2361","0.946567586506961","0.937746602597397","0.955388570416525"
"No","2017","Couple + C. GT 16 ","direct migration background","487","0.904772802939208","0.87985356505854","0.929692040819876"
"No","2017","Couple + C. GT 16 ","indirect migration background","233","0.983154813348477","0.966873428619008","0.999436198077945"
"No","2017","Couple + C. LE and GT 16","no migration background","1462","0.9701990581687","0.961628332101005","0.978769784236396"
"No","2017","Couple + C. LE and GT 16","direct migration background","470","0.954087795443329","0.935668818834863","0.972506772051796"
"No","2017","Couple + C. LE and GT 16","indirect migration background","236","0.995974406758436","0.987946761458447","1.00400205205843"
"Yes","2018","1-pers.-HH","no migration background","","","",""
"Yes","2018","1-pers.-HH","direct migration background","","","",""
"Yes","2018","1-pers.-HH","indirect migration background","","","",""
"Yes","2018","(Married) couple without C. ","no migration background","","","",""
"Yes","2018","(Married) couple without C. ","direct migration background","","","",""
"Yes","2018","(Married) couple without C. ","indirect migration background","","","",""
"Yes","2018","Single parent ","no migration background","","","",""
"Yes","2018","Single parent ","direct migration background","","","",""
"Yes","2018","Single parent ","indirect migration background","","","",""
"Yes","2018","Couple + C. LE 16 ","no migration background","","","",""
"Yes","2018","Couple + C. LE 16 ","direct migration background","","","",""
"Yes","2018","Couple + C. LE 16 ","indirect migration background","","","",""
"Yes","2018","Couple + C. GT 16 ","no migration background","","","",""
"Yes","2018","Couple + C. GT 16 ","direct migration background","","","",""
"Yes","2018","Couple + C. GT 16 ","indirect migration background","","","",""
"Yes","2018","Couple + C. LE and GT 16","no migration background","","","",""
"Yes","2018","Couple + C. LE and GT 16","direct migration background","","","",""
"Yes","2018","Couple + C. LE and GT 16","indirect migration background","","","",""
"No","2018","1-pers.-HH","no migration background","","","",""
"No","2018","1-pers.-HH","direct migration background","","","",""
"No","2018","1-pers.-HH","indirect migration background","","","",""
"No","2018","(Married) couple without C. ","no migration background","","","",""
"No","2018","(Married) couple without C. ","direct migration background","","","",""
"No","2018","(Married) couple without C. ","indirect migration background","","","",""
"No","2018","Single parent ","no migration background","","","",""
"No","2018","Single parent ","direct migration background","","","",""
"No","2018","Single parent ","indirect migration background","","","",""
"No","2018","Couple + C. LE 16 ","no migration background","","","",""
"No","2018","Couple + C. LE 16 ","direct migration background","","","",""
"No","2018","Couple + C. LE 16 ","indirect migration background","","","",""
"No","2018","Couple + C. GT 16 ","no migration background","","","",""
"No","2018","Couple + C. GT 16 ","direct migration background","","","",""
"No","2018","Couple + C. GT 16 ","indirect migration background","","","",""
"No","2018","Couple + C. LE and GT 16","no migration background","","","",""
"No","2018","Couple + C. LE and GT 16","direct migration background","","","",""
"No","2018","Couple + C. LE and GT 16","indirect migration background","","","",""
"Yes","2019","1-pers.-HH","no migration background","407","0.117848869270619","0.107319303920575","0.128378434620664"
"Yes","2019","1-pers.-HH","direct migration background","33","0.0832847565043337","0.0572288489735292","0.109340664035138"
"Yes","2019","1-pers.-HH","indirect migration background","7","","",""
"Yes","2019","(Married) couple without C. ","no migration background","857","0.114139045374973","0.106864598793744","0.121413491956202"
"Yes","2019","(Married) couple without C. ","direct migration background","99","0.129640746595412","0.108075214802411","0.151206278388414"
"Yes","2019","(Married) couple without C. ","indirect migration background","19","","",""
"Yes","2019","Single parent ","no migration background","57","0.0360377346327166","0.0268706424136868","0.0452048268517463"
"Yes","2019","Single parent ","direct migration background","12","","",""
"Yes","2019","Single parent ","indirect migration background","9","","",""
"Yes","2019","Couple + C. LE 16 ","no migration background","96","0.0239906630247048","0.0189955701450309","0.0289857559043787"
"Yes","2019","Couple + C. LE 16 ","direct migration background","31","0.0226768528712491","0.0141646955566335","0.0311890101858646"
"Yes","2019","Couple + C. LE 16 ","indirect migration background","12","","",""
"Yes","2019","Couple + C. GT 16 ","no migration background","119","0.0498431224508408","0.0409820690704616","0.0587041758312201"
