"ple0012","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Yes","2009","Employed","vocational + Abi","13","","","","1"
"Yes","2009","Employed","higher vocational","41","0.0370959729205763","0.0248298996016879","0.0493620462394647","1"
"Yes","2009","Employed","higher education","92","0.0253437886556421","0.0196645743989367","0.0310230029123475","1"
"No","2010","Not Employed","in school","","","","","2"
"No","2010","Not Employed","inadequately","","","","","2"
"No","2010","Not Employed","vocational + Abi","","","","","2"
"No","2010","Not Employed","higher vocational","","","","","2"
"No","2010","Employed","inadequately","","","","","2"
"No","2010","Employed","general elemantary","","","","","2"
"No","2010","Employed","higher vocational","","","","","2"
"No","2010","Employed","higher education","","","","","2"
"No","2010","Not Employed","general elemantary","","","","","2"
"No","2010","Not Employed","middle vocational","","","","","2"
"No","2010","Not Employed","higher education","","","","","2"
"No","2010","Employed","in school","","","","","2"
"No","2010","Employed","middle vocational","","","","","2"
"No","2010","Employed","vocational + Abi","","","","","2"
"Yes","2010","Not Employed","in school","","","","","1"
"Yes","2010","Not Employed","inadequately","","","","","1"
"Yes","2010","Not Employed","general elemantary","","","","","1"
"Yes","2010","Not Employed","middle vocational","","","","","1"
"Yes","2010","Not Employed","vocational + Abi","","","","","1"
"Yes","2010","Not Employed","higher vocational","","","","","1"
"Yes","2010","Not Employed","higher education","","","","","1"
"Yes","2010","Employed","in school","","","","","1"
"Yes","2010","Employed","inadequately","","","","","1"
"Yes","2010","Employed","general elemantary","","","","","1"
"Yes","2010","Employed","middle vocational","","","","","1"
"Yes","2010","Employed","vocational + Abi","","","","","1"
"Yes","2010","Employed","higher vocational","","","","","1"
"Yes","2010","Employed","higher education","","","","","1"
"No","2011","Not Employed","in school","249","1","1","1","2"
"No","2011","Not Employed","vocational + Abi","252","0.913524673282986","0.880244999834144","0.946804346731828","2"
"No","2011","Employed","inadequately","90","0.953360080685214","0.910732415991719","0.995987745378708","2"
"No","2011","Not Employed","inadequately","120","0.832882717622841","0.770861070104888","0.894904365140794","2"
"No","2011","Not Employed","higher vocational","396","0.841369126262013","0.808515112840757","0.874223139683269","2"
"No","2011","Employed","general elemantary","876","0.965238999170718","0.953344327220441","0.977133671120994","2"
"No","2011","Not Employed","general elemantary","1069","0.815415558582006","0.794137123480539","0.836693993683473","2"
"No","2011","Not Employed","middle vocational","3614","0.846568656782716","0.835749870023362","0.857387443542071","2"
"No","2011","Not Employed","higher education","1154","0.877000589346122","0.859402257930018","0.894598920762226","2"
"No","2011","Employed","in school","64","1","1","1","2"
"No","2011","Employed","middle vocational","5997","0.947182376360932","0.9416526749243","0.952712077797563","2"
"No","2011","Employed","vocational + Abi","915","0.980184950821637","0.971252021907261","0.989117879736014","2"
"No","2011","Employed","higher vocational","934","0.955246031316416","0.94229423091447","0.968197831718362","2"
"No","2011","Employed","higher education","3146","0.970992295476368","0.965232982417228","0.976751608535507","2"
"Yes","2011","Not Employed","in school","","","","","1"
"Yes","2011","Not Employed","inadequately","19","","","","1"
"Yes","2011","Not Employed","general elemantary","208","0.184584441417994","0.163306006316527","0.205862876519461","1"
"Yes","2011","Not Employed","middle vocational","649","0.153431343217283","0.142612556457929","0.164250129976638","1"
"Yes","2011","Not Employed","vocational + Abi","22","","","","1"
"Yes","2011","Not Employed","higher vocational","79","0.158630873737987","0.125776860316731","0.191484887159243","1"
"Yes","2011","Not Employed","higher education","184","0.122999410653878","0.105401079237774","0.140597742069982","1"
"Yes","2011","Employed","in school","","","","","1"
"Yes","2011","Employed","inadequately","4","","","","1"
"Yes","2011","Employed","general elemantary","35","0.0347610008292821","0.0228663288790055","0.0466556727795587","1"
"Yes","2011","Employed","middle vocational","288","0.0528176236390682","0.0472879222024369","0.0583473250756995","1"
"Yes","2011","Employed","vocational + Abi","20","","","","1"
"Yes","2011","Employed","higher vocational","45","0.0447539686835842","0.0318021682816383","0.0577057690855302","1"
"Yes","2011","Employed","higher education","116","0.0290077045236321","0.0232483914644928","0.0347670175827714","1"
"No","2012","Not Employed","in school","","","","","2"
"No","2012","Not Employed","inadequately","","","","","2"
"No","2012","Not Employed","vocational + Abi","","","","","2"
"No","2012","Not Employed","higher vocational","","","","","2"
"No","2012","Employed","inadequately","","","","","2"
"No","2012","Employed","general elemantary","","","","","2"
"No","2012","Employed","middle vocational","","","","","2"
"No","2012","Employed","vocational + Abi","","","","","2"
"No","2012","Employed","higher vocational","","","","","2"
"No","2012","Employed","higher education","","","","","2"
"No","2012","Not Employed","general elemantary","","","","","2"
"No","2012","Not Employed","middle vocational","","","","","2"
"No","2012","Not Employed","higher education","","","","","2"
"No","2012","Employed","in school","","","","","2"
"Yes","2012","Employed","middle vocational","","","","","1"
"Yes","2012","Employed","vocational + Abi","","","","","1"
"Yes","2012","Not Employed","in school","","","","","1"
"Yes","2012","Not Employed","inadequately","","","","","1"
"Yes","2012","Not Employed","general elemantary","","","","","1"
"Yes","2012","Not Employed","middle vocational","","","","","1"
"Yes","2012","Not Employed","vocational + Abi","","","","","1"
"Yes","2012","Not Employed","higher vocational","","","","","1"
"Yes","2012","Not Employed","higher education","","","","","1"
"Yes","2012","Employed","in school","","","","","1"
"Yes","2012","Employed","inadequately","","","","","1"
"Yes","2012","Employed","general elemantary","","","","","1"
"Yes","2012","Employed","higher vocational","","","","","1"
"Yes","2012","Employed","higher education","","","","","1"
"No","2013","Not Employed","in school","194","1","1","1","2"
"No","2013","Not Employed","inadequately","102","0.860345447114832","0.796993035364833","0.923697858864831","2"
"No","2013","Not Employed","vocational + Abi","208","0.892299815276849","0.852664913568214","0.931934716985485","2"
"No","2013","Not Employed","higher vocational","365","0.8109333498761","0.7746749086644","0.847191791087801","2"
"No","2013","Employed","inadequately","75","0.922490379361226","0.86389520836624","0.981085550356213","2"
"No","2013","Employed","general elemantary","761","0.969757725028121","0.957838436022461","0.981677014033782","2"
"No","2013","Employed","middle vocational","5312","0.94605404308793","0.940136123392948","0.951971962782912","2"
"No","2013","Employed","vocational + Abi","846","0.972981779763968","0.962195567788216","0.983767991739721","2"
"No","2013","Employed","higher vocational","839","0.958235759858437","0.945055774287379","0.971415745429495","2"
"No","2013","Employed","higher education","3022","0.970074317354118","0.964112946254291","0.976035688453946","2"
"No","2013","Not Employed","general elemantary","881","0.808980938850927","0.785459941792821","0.832501935909034","2"
"No","2013","Not Employed","middle vocational","3198","0.831216767497806","0.819402141235394","0.843031393760217","2"
"No","2013","Not Employed","higher education","1125","0.844046068113035","0.82462035674073","0.86347177948534","2"
"No","2013","Employed","in school","66","1","1","1","2"
"Yes","2013","Employed","middle vocational","286","0.0539459569120699","0.048028037217088","0.0598638766070518","1"
"Yes","2013","Employed","vocational + Abi","22","","","","1"
"Yes","2013","Not Employed","in school","","","","","1"
"Yes","2013","Not Employed","inadequately","13","","","","1"
"Yes","2013","Not Employed","general elemantary","192","0.191019061149072","0.167498064090966","0.214540058207179","1"
"Yes","2013","Not Employed","middle vocational","663","0.168783232502195","0.156968606239783","0.180597858764606","1"
"Yes","2013","Not Employed","vocational + Abi","27","","","","1"
"Yes","2013","Not Employed","higher vocational","83","0.1890666501239","0.152808208912199","0.2253250913356","1"
"Yes","2013","Not Employed","higher education","215","0.155953931886965","0.13652822051466","0.17537964325927","1"
"Yes","2013","Employed","in school","","","","","1"
"Yes","2013","Employed","inadequately","5","","","","1"
"Yes","2013","Employed","general elemantary","32","0.0302422749718785","0.0183229859662183","0.0421615639775387","1"
"Yes","2013","Employed","higher vocational","46","0.0417642401415632","0.0285842545705052","0.0549442257126212","1"
"Yes","2013","Employed","higher education","116","0.0299256826458818","0.0239643115460542","0.0358870537457094","1"
"No","2014","Not Employed","in school","","","","","2"
"No","2014","Not Employed","inadequately","","","","","2"
"No","2014","Not Employed","vocational + Abi","","","","","2"
"No","2014","Not Employed","higher vocational","","","","","2"
"No","2014","Not Employed","general elemantary","","","","","2"
"No","2014","Not Employed","middle vocational","","","","","2"
"No","2014","Not Employed","higher education","","","","","2"
"No","2014","Employed","in school","","","","","2"
"No","2014","Employed","inadequately","","","","","2"
"No","2014","Employed","general elemantary","","","","","2"
"No","2014","Employed","middle vocational","","","","","2"
"No","2014","Employed","vocational + Abi","","","","","2"
"No","2014","Employed","higher vocational","","","","","2"
"No","2014","Employed","higher education","","","","","2"
"Yes","2014","Not Employed","in school","","","","","1"
"Yes","2014","Not Employed","inadequately","","","","","1"
"Yes","2014","Not Employed","general elemantary","","","","","1"
"Yes","2014","Not Employed","middle vocational","","","","","1"
"Yes","2014","Not Employed","vocational + Abi","","","","","1"
"Yes","2014","Not Employed","higher vocational","","","","","1"
"Yes","2014","Not Employed","higher education","","","","","1"
"Yes","2014","Employed","in school","","","","","1"
"Yes","2014","Employed","middle vocational","","","","","1"
"Yes","2014","Employed","vocational + Abi","","","","","1"
"Yes","2014","Employed","inadequately","","","","","1"
"Yes","2014","Employed","general elemantary","","","","","1"
"Yes","2014","Employed","higher vocational","","","","","1"
"Yes","2014","Employed","higher education","","","","","1"
"No","2015","Not Employed","in school","277","1","1","1","2"
"No","2015","Not Employed","inadequately","210","0.828222098073036","0.780302113844972","0.876142082301101","2"
"No","2015","Not Employed","vocational + Abi","302","0.871544830997863","0.836289020772104","0.906800641223621","2"
"No","2015","Not Employed","higher vocational","349","0.775115307480413","0.735835773144236","0.814394841816591","2"
"No","2015","Not Employed","higher education","1269","0.837778228918763","0.819009144242297","0.856547313595228","2"
"No","2015","Employed","in school","75","1","1","1","2"
"No","2015","Employed","inadequately","164","0.953352023964349","0.922017975126765","0.984686072801933","2"
"No","2015","Employed","general elemantary","1320","0.96644721690742","0.956901310362853","0.975993123451987","2"
"No","2015","Employed","middle vocational","7231","0.947880637691589","0.942871995615577","0.952889279767602","2"
"No","2015","Employed","vocational + Abi","1570","0.975128243058176","0.967532925649039","0.982723560467312","2"
"No","2015","Employed","higher vocational","1045","0.957923702212317","0.946048769958941","0.969798634465694","2"
"No","2015","Employed","higher education","4265","0.965694909176296","0.960323616468373","0.971066201884218","2"
"No","2015","Not Employed","general elemantary","1140","0.832307033044091","0.812160705581655","0.852453360506528","2"
"No","2015","Not Employed","middle vocational","3500","0.840305409143742","0.829154837697549","0.851455980589935","2"
"Yes","2015","Not Employed","higher education","213","0.162221771081237","0.143452686404772","0.180990855757703","1"
"Yes","2015","Employed","in school","","","","","1"
"Yes","2015","Employed","middle vocational","334","0.0521193623084106","0.0471107202323983","0.0571280043844229","1"
"Yes","2015","Employed","vocational + Abi","45","0.0248717569418241","0.0172764395326876","0.0324670743509605","1"
"Yes","2015","Not Employed","in school","","","","","1"
"Yes","2015","Not Employed","inadequately","28","","","","1"
"Yes","2015","Not Employed","general elemantary","181","0.167692966955909","0.147546639493472","0.187839294418345","1"
"Yes","2015","Not Employed","middle vocational","646","0.159694590856258","0.148544019410065","0.170845162302451","1"
"Yes","2015","Not Employed","vocational + Abi","44","0.128455169002137","0.0931993587763788","0.163710979227896","1"
"Yes","2015","Not Employed","higher vocational","85","0.224884692519587","0.185605158183409","0.264164226855764","1"
"Yes","2015","Employed","inadequately","10","","","","1"
"Yes","2015","Employed","general elemantary","47","0.0335527830925801","0.0240068765480127","0.0430986896371475","1"
"Yes","2015","Employed","higher vocational","53","0.0420762977876825","0.0302013655343063","0.0539512300410587","1"
"Yes","2015","Employed","higher education","146","0.0343050908237044","0.0289337981157816","0.0396763835316272","1"
"No","2016","Not Employed","in school","","","","","2"
"No","2016","Not Employed","inadequately","","","","","2"
"No","2016","Not Employed","vocational + Abi","","","","","2"
"No","2016","Not Employed","higher vocational","","","","","2"
"No","2016","Not Employed","higher education","","","","","2"
"No","2016","Employed","in school","","","","","2"
"No","2016","Employed","inadequately","","","","","2"
"No","2016","Employed","general elemantary","","","","","2"
"No","2016","Employed","middle vocational","","","","","2"
"No","2016","Employed","vocational + Abi","","","","","2"
"No","2016","Employed","higher vocational","","","","","2"
"No","2016","Employed","higher education","","","","","2"
"No","2016","Not Employed","general elemantary","","","","","2"
"No","2016","Not Employed","middle vocational","","","","","2"
"Yes","2016","Not Employed","higher education","","","","","1"
"Yes","2016","Employed","in school","","","","","1"
"Yes","2016","Employed","middle vocational","","","","","1"
"Yes","2016","Employed","vocational + Abi","","","","","1"
"Yes","2016","Not Employed","in school","","","","","1"
"Yes","2016","Not Employed","inadequately","","","","","1"
"Yes","2016","Not Employed","general elemantary","","","","","1"
"Yes","2016","Not Employed","middle vocational","","","","","1"
"Yes","2016","Not Employed","vocational + Abi","","","","","1"
"Yes","2016","Not Employed","higher vocational","","","","","1"
"Yes","2016","Employed","inadequately","","","","","1"
"Yes","2016","Employed","general elemantary","","","","","1"
"Yes","2016","Employed","higher vocational","","","","","1"
"Yes","2016","Employed","higher education","","","","","1"
"No","2017","Not Employed","in school","328","0.991426292654988","0.981463876352593","1.00138870895738","2"
"No","2017","Not Employed","inadequately","214","0.85907655964154","0.815684809456521","0.902468309826558","2"
"No","2017","Not Employed","general elemantary","1105","0.810710274661612","0.78948073494886","0.831939814374364","2"
"No","2017","Not Employed","middle vocational","3438","0.838065412708533","0.826754619754471","0.849376205662594","2"
"No","2017","Not Employed","vocational + Abi","342","0.830039321568068","0.79285767495384","0.867220968182296","2"
"No","2017","Not Employed","higher vocational","347","0.84053337629456","0.805685401496369","0.875381351092752","2"
"No","2017","Not Employed","higher education","1357","0.85680533725964","0.839566776792235","0.874043897727045","2"
"No","2017","Employed","in school","83","1","1","1","2"
"No","2017","Employed","inadequately","194","0.919898144048362","0.883184321510471","0.956611966586254","2"
"No","2017","Employed","general elemantary","1393","0.954795651327173","0.944131785964341","0.965459516690006","2"
"No","2017","Employed","middle vocational","7683","0.944688155364348","0.939698391421974","0.949677919306722","2"
"No","2017","Employed","vocational + Abi","1783","0.966104409039363","0.95782246937083","0.974386348707896","2"
"No","2017","Employed","higher vocational","1068","0.957011726094344","0.945143514084137","0.968879938104551","2"
"No","2017","Employed","higher education","4814","0.964394430714947","0.959241626857567","0.969547234572328","2"
"Yes","2017","Not Employed","in school","1","","","","1"
"Yes","2017","Not Employed","inadequately","33","0.14092344035846","0.0975316901734416","0.184315190543479","1"
"Yes","2017","Not Employed","general elemantary","203","0.189289725338388","0.168060185625636","0.21051926505114","1"
"Yes","2017","Not Employed","middle vocational","637","0.161934587291467","0.150623794337406","0.173245380245529","1"
"Yes","2017","Not Employed","higher education","229","0.14319466274036","0.125956102272955","0.160433223207765","1"
"Yes","2017","Employed","in school","","","","","1"
"Yes","2017","Employed","middle vocational","379","0.0553118446356518","0.0503220806932779","0.0603016085780256","1"
"Yes","2017","Employed","vocational + Abi","51","0.0338955909606371","0.0256136512921043","0.0421775306291698","1"
"Yes","2017","Not Employed","vocational + Abi","50","0.169960678431932","0.132779031817704","0.20714232504616","1"
"Yes","2017","Employed","inadequately","16","","","","1"
"Yes","2017","Employed","higher vocational","54","0.0429882739056564","0.0311200618954495","0.0548564859158634","1"
"Yes","2017","Not Employed","higher vocational","77","0.15946662370544","0.124618648907248","0.194314598503631","1"
"Yes","2017","Employed","general elemantary","65","0.0452043486728264","0.0345404833099942","0.0558682140356587","1"
"Yes","2017","Employed","higher education","154","0.0356055692850526","0.0304527654276724","0.0407583731424328","1"
"No","2018","Not Employed","in school","","","","","2"
"No","2018","Not Employed","inadequately","","","","","2"
"No","2018","Not Employed","general elemantary","","","","","2"
"No","2018","Not Employed","middle vocational","","","","","2"
"No","2018","Not Employed","vocational + Abi","","","","","2"
"No","2018","Not Employed","higher vocational","","","","","2"
"No","2018","Not Employed","higher education","","","","","2"
"No","2018","Employed","in school","","","","","2"
"No","2018","Employed","inadequately","","","","","2"
"No","2018","Employed","general elemantary","","","","","2"
"No","2018","Employed","middle vocational","","","","","2"
"No","2018","Employed","vocational + Abi","","","","","2"
"No","2018","Employed","higher vocational","","","","","2"
"No","2018","Employed","higher education","","","","","2"
"Yes","2018","Not Employed","general elemantary","","","","","1"
"Yes","2018","Not Employed","middle vocational","","","","","1"
"Yes","2018","Not Employed","higher education","","","","","1"
"Yes","2018","Employed","in school","","","","","1"
"Yes","2018","Employed","middle vocational","","","","","1"
"Yes","2018","Employed","vocational + Abi","","","","","1"
"Yes","2018","Not Employed","in school","","","","","1"
"Yes","2018","Not Employed","inadequately","","","","","1"
"Yes","2018","Not Employed","vocational + Abi","","","","","1"
"Yes","2018","Not Employed","higher vocational","","","","","1"
"Yes","2018","Employed","inadequately","","","","","1"
"Yes","2018","Employed","general elemantary","","","","","1"
"Yes","2018","Employed","higher vocational","","","","","1"
"Yes","2018","Employed","higher education","","","","","1"
"No","2019","Not Employed","in school","260","0.991898368206497","0.981064337670624","1.00273239874237","2"
"No","2019","Not Employed","inadequately","170","0.823443837201896","0.77086259536789","0.876025079035903","2"
"No","2019","Not Employed","general elemantary","950","0.805626481445541","0.782451227882149","0.828801735008933","2"
"No","2019","Not Employed","middle vocational","3206","0.830674082096755","0.818788802010852","0.842559362182658","2"
"No","2019","Not Employed","vocational + Abi","341","0.889604722757346","0.858012805863855","0.921196639650838","2"
"No","2019","Not Employed","higher vocational","367","0.850894717485159","0.817345022855685","0.884444412114633","2"
"No","2019","Not Employed","higher education","1385","0.851576264270325","0.834295964444693","0.868856564095958","2"
"No","2019","Employed","in school","68","1","1","1","2"
"No","2019","Employed","inadequately","171","0.911714460771754","0.871266987423324","0.952161934120184","2"
"No","2019","Employed","general elemantary","1246","0.956081427601888","0.944950941103682","0.967211914100093","2"
"No","2019","Employed","middle vocational","6942","0.944589891820907","0.939345732890722","0.949834050751092","2"
"No","2019","Employed","vocational + Abi","1733","0.960216157214089","0.951174381409486","0.969257933018692","2"
"No","2019","Employed","higher vocational","1178","0.95515058634628","0.943625962854417","0.966675209838144","2"
"No","2019","Employed","higher education","5209","0.968587695917408","0.963934072326647","0.973241319508169","2"
"Yes","2019","Not Employed","general elemantary","170","0.194373518554459","0.171198264991067","0.217548772117851","1"
"Yes","2019","Not Employed","middle vocational","619","0.169325917903245","0.157440637817342","0.181211197989148","1"
"Yes","2019","Not Employed","higher education","241","0.148423735729675","0.131143435904042","0.165704035555307","1"
"Yes","2019","Employed","in school","","","","","1"
"Yes","2019","Employed","middle vocational","369","0.0554101081790934","0.0501659492489082","0.0606542671092786","1"
"Yes","2019","Employed","vocational + Abi","62","0.0397838427859111","0.0307420669813077","0.0488256185905145","1"
"Yes","2019","Not Employed","in school","3","","","","1"
"Yes","2019","Not Employed","vocational + Abi","37","0.110395277242653","0.0788033603491615","0.141987194136145","1"
"Yes","2019","Employed","inadequately","18","","","","1"
"Yes","2019","Employed","higher vocational","61","0.0448494136537196","0.0333247901618559","0.0563740371455834","1"
"Yes","2019","Employed","higher education","188","0.031412304082592","0.0267586804918314","0.0360659276733526","1"
"Yes","2019","Not Employed","inadequately","32","0.176556162798104","0.123974920964097","0.22913740463211","1"
"Yes","2019","Not Employed","higher vocational","66","0.149105282514841","0.115555587885367","0.182654977144315","1"
"Yes","2019","Employed","general elemantary","56","0.0439185723981124","0.0327880858999065","0.0550490588963182","1"
