"ple0012","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Yes","2016","college entrance qualification","(Married) couple without C. ","","","",""
"Yes","2016","college entrance qualification","Single parent ","","","",""
"Yes","2016","college entrance qualification","Couple + C. LE 16 ","","","",""
"Yes","2016","college entrance qualification","Couple + C. GT 16 ","","","",""
"Yes","2016","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Yes","2016","Other degree","1-pers.-HH","","","",""
"Yes","2016","Other degree","(Married) couple without C. ","","","",""
"Yes","2016","Other degree","Single parent ","","","",""
"Yes","2016","Other degree","Couple + C. LE 16 ","","","",""
"Yes","2016","Other degree","Couple + C. GT 16 ","","","",""
"Yes","2016","Other degree","Couple + C. LE and GT 16","","","",""
"Yes","2016","no degree/no degree yet","1-pers.-HH","","","",""
"Yes","2016","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes","2016","no degree/no degree yet","Single parent ","","","",""
"Yes","2016","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes","2016","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes","2016","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Yes","2017","lower secondary degree","1-pers.-HH","219","1","1","1"
"Yes","2017","lower secondary degree","(Married) couple without C. ","388","1","1","1"
"Yes","2017","lower secondary degree","Single parent ","26","","",""
"Yes","2017","lower secondary degree","Couple + C. LE 16 ","33","1","1","1"
"Yes","2017","lower secondary degree","Couple + C. GT 16 ","58","1","1","1"
"Yes","2017","lower secondary degree","Couple + C. LE and GT 16","17","","",""
"Yes","2017","secondary school degree","1-pers.-HH","110","1","1","1"
"Yes","2017","secondary school degree","(Married) couple without C. ","276","1","1","1"
"Yes","2017","secondary school degree","Single parent ","39","1","1","1"
"Yes","2017","secondary school degree","Couple + C. LE 16 ","42","1","1","1"
"Yes","2017","secondary school degree","Couple + C. GT 16 ","39","1","1","1"
"Yes","2017","secondary school degree","Couple + C. LE and GT 16","22","","",""
"Yes","2017","college entrance qualification","1-pers.-HH","73","1","1","1"
"Yes","2017","college entrance qualification","(Married) couple without C. ","179","1","1","1"
"Yes","2017","college entrance qualification","Single parent ","9","","",""
"Yes","2017","college entrance qualification","Couple + C. LE 16 ","34","1","1","1"
"Yes","2017","college entrance qualification","Couple + C. GT 16 ","43","1","1","1"
"Yes","2017","college entrance qualification","Couple + C. LE and GT 16","17","","",""
"Yes","2017","Other degree","1-pers.-HH","27","","",""
"Yes","2017","Other degree","(Married) couple without C. ","99","1","1","1"
"Yes","2017","Other degree","Single parent ","4","","",""
"Yes","2017","Other degree","Couple + C. LE 16 ","15","","",""
"Yes","2017","Other degree","Couple + C. GT 16 ","29","","",""
"Yes","2017","Other degree","Couple + C. LE and GT 16","14","","",""
"Yes","2017","no degree/no degree yet","1-pers.-HH","7","","",""
"Yes","2017","no degree/no degree yet","(Married) couple without C. ","14","","",""
"Yes","2017","no degree/no degree yet","Single parent ","6","","",""
"Yes","2017","no degree/no degree yet","Couple + C. LE 16 ","6","","",""
"Yes","2017","no degree/no degree yet","Couple + C. GT 16 ","13","","",""
"Yes","2017","no degree/no degree yet","Couple + C. LE and GT 16","5","","",""
"Yes","2018","lower secondary degree","1-pers.-HH","","","",""
"Yes","2018","lower secondary degree","(Married) couple without C. ","","","",""
"Yes","2018","lower secondary degree","Single parent ","","","",""
"Yes","2018","lower secondary degree","Couple + C. LE 16 ","","","",""
"Yes","2018","lower secondary degree","Couple + C. GT 16 ","","","",""
"Yes","2018","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Yes","2018","secondary school degree","1-pers.-HH","","","",""
"Yes","2018","secondary school degree","(Married) couple without C. ","","","",""
"Yes","2018","secondary school degree","Single parent ","","","",""
"Yes","2018","secondary school degree","Couple + C. LE 16 ","","","",""
"Yes","2018","secondary school degree","Couple + C. GT 16 ","","","",""
"Yes","2018","secondary school degree","Couple + C. LE and GT 16","","","",""
"Yes","2018","college entrance qualification","1-pers.-HH","","","",""
"Yes","2018","college entrance qualification","(Married) couple without C. ","","","",""
"Yes","2018","college entrance qualification","Single parent ","","","",""
"Yes","2018","college entrance qualification","Couple + C. LE 16 ","","","",""
"Yes","2018","college entrance qualification","Couple + C. GT 16 ","","","",""
"Yes","2018","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Yes","2018","Other degree","1-pers.-HH","","","",""
"Yes","2018","Other degree","(Married) couple without C. ","","","",""
"Yes","2018","Other degree","Single parent ","","","",""
"Yes","2018","Other degree","Couple + C. LE 16 ","","","",""
"Yes","2018","Other degree","Couple + C. GT 16 ","","","",""
"Yes","2018","Other degree","Couple + C. LE and GT 16","","","",""
"Yes","2018","no degree/no degree yet","1-pers.-HH","","","",""
"Yes","2018","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes","2018","no degree/no degree yet","Single parent ","","","",""
"Yes","2018","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes","2018","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes","2018","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Yes","2019","lower secondary degree","1-pers.-HH","199","1","1","1"
"Yes","2019","lower secondary degree","(Married) couple without C. ","370","1","1","1"
"Yes","2019","lower secondary degree","Single parent ","25","","",""
"Yes","2019","lower secondary degree","Couple + C. LE 16 ","26","","",""
"Yes","2019","lower secondary degree","Couple + C. GT 16 ","48","1","1","1"
"Yes","2019","lower secondary degree","Couple + C. LE and GT 16","19","","",""
"Yes","2019","secondary school degree","1-pers.-HH","117","1","1","1"
"Yes","2019","secondary school degree","(Married) couple without C. ","291","1","1","1"
"Yes","2019","secondary school degree","Single parent ","29","","",""
"Yes","2019","secondary school degree","Couple + C. LE 16 ","48","1","1","1"
"Yes","2019","secondary school degree","Couple + C. GT 16 ","40","1","1","1"
"Yes","2019","secondary school degree","Couple + C. LE and GT 16","20","","",""
"Yes","2019","college entrance qualification","1-pers.-HH","85","1","1","1"
"Yes","2019","college entrance qualification","(Married) couple without C. ","200","1","1","1"
"Yes","2019","college entrance qualification","Single parent ","11","","",""
"Yes","2019","college entrance qualification","Couple + C. LE 16 ","42","1","1","1"
"Yes","2019","college entrance qualification","Couple + C. GT 16 ","40","1","1","1"
"Yes","2019","college entrance qualification","Couple + C. LE and GT 16","14","","",""
"Yes","2019","Other degree","1-pers.-HH","28","","",""
"Yes","2019","Other degree","(Married) couple without C. ","84","1","1","1"
"Yes","2019","Other degree","Single parent ","5","","",""
"Yes","2019","Other degree","Couple + C. LE 16 ","16","","",""
"Yes","2019","Other degree","Couple + C. GT 16 ","27","","",""
"Yes","2019","Other degree","Couple + C. LE and GT 16","14","","",""
"Yes","2019","no degree/no degree yet","1-pers.-HH","8","","",""
"Yes","2019","no degree/no degree yet","(Married) couple without C. ","14","","",""
"Yes","2019","no degree/no degree yet","Single parent ","6","","",""
"Yes","2019","no degree/no degree yet","Couple + C. LE 16 ","4","","",""
"Yes","2019","no degree/no degree yet","Couple + C. GT 16 ","14","","",""
"Yes","2019","no degree/no degree yet","Couple + C. LE and GT 16","10","","",""
