"ple0012","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Yes","2010","Employed","Single parent ","","","","","1"
"Yes","2010","Employed","Couple + C. LE 16 ","","","","","1"
"Yes","2010","Employed","Couple + C. GT 16 ","","","","","1"
"Yes","2010","Employed","Couple + C. LE and GT 16","","","","","1"
"No","2011","Employed","Couple + C. LE 16 ","2634","0.983887315405488","0.97911594830654","0.988658682504435","2"
"No","2011","Employed","Couple + C. LE and GT 16","913","0.978040477784785","0.968646876044169","0.987434079525401","2"
"No","2011","Employed","Single parent ","787","0.968504949121952","0.95643259000481","0.980577308239093","2"
"No","2011","Employed","Couple + C. GT 16 ","2258","0.963174574083911","0.955564944422008","0.970784203745814","2"
"No","2011","Not Employed","1-pers.-HH","1556","0.843629006102548","0.827118429284922","0.860139582920175","2"
"No","2011","Not Employed","(Married) couple without C. ","3448","0.831473546585789","0.820084632897375","0.842862460274203","2"
"No","2011","Not Employed","Couple + C. LE 16 ","420","0.943702681816932","0.92221456261751","0.965190801016354","2"
"No","2011","Not Employed","Single parent ","341","0.919861195438163","0.892196250633928","0.947526140242398","2"
"No","2011","Not Employed","Couple + C. GT 16 ","776","0.911907887172323","0.892831586276673","0.930984188067973","2"
"No","2011","Not Employed","Couple + C. LE and GT 16","289","0.949010297799188","0.924076456143191","0.973944139455186","2"
"No","2011","Employed","1-pers.-HH","1635","0.955655147415558","0.945912247567042","0.965398047264074","2"
"No","2011","Employed","(Married) couple without C. ","3753","0.941370153706479","0.934085158180095","0.948655149232863","2"
"Yes","2011","Not Employed","Couple + C. GT 16 ","72","0.0880921128276767","0.0690158119320267","0.107168413723327","1"
"Yes","2011","Not Employed","Couple + C. LE and GT 16","10","","","","1"
"Yes","2011","Employed","1-pers.-HH","80","0.0443448525844417","0.0346019527359257","0.0540877524329577","1"
"Yes","2011","Employed","(Married) couple without C. ","242","0.058629846293521","0.0513448507671367","0.0659148418199053","1"
"Yes","2011","Employed","Single parent ","17","","","","1"
"Yes","2011","Employed","Couple + C. LE 16 ","41","0.0161126845945124","0.0113413174955647","0.0208840516934602","1"
"Yes","2011","Employed","Couple + C. GT 16 ","95","0.0368254259160892","0.0292157962541863","0.0444350555779921","1"
"Yes","2011","Employed","Couple + C. LE and GT 16","22","","","","1"
"Yes","2011","Not Employed","1-pers.-HH","303","0.156370993897452","0.139860417079825","0.172881570715078","1"
"Yes","2011","Not Employed","(Married) couple without C. ","702","0.168526453414211","0.157137539725797","0.179915367102625","1"
"Yes","2011","Not Employed","Single parent ","29","","","","1"
"Yes","2011","Not Employed","Couple + C. LE 16 ","22","","","","1"
"No","2012","Employed","Couple + C. LE 16 ","","","","","2"
"No","2012","Employed","Couple + C. LE and GT 16","","","","","2"
"No","2012","Employed","Single parent ","","","","","2"
"No","2012","Employed","Couple + C. GT 16 ","","","","","2"
"No","2012","Not Employed","1-pers.-HH","","","","","2"
"No","2012","Not Employed","(Married) couple without C. ","","","","","2"
"No","2012","Not Employed","Single parent ","","","","","2"
"No","2012","Not Employed","Couple + C. LE 16 ","","","","","2"
"No","2012","Not Employed","Couple + C. GT 16 ","","","","","2"
"No","2012","Not Employed","Couple + C. LE and GT 16","","","","","2"
"No","2012","Employed","1-pers.-HH","","","","","2"
"No","2012","Employed","(Married) couple without C. ","","","","","2"
"Yes","2012","Not Employed","Couple + C. GT 16 ","","","","","1"
"Yes","2012","Not Employed","Couple + C. LE and GT 16","","","","","1"
"Yes","2012","Employed","1-pers.-HH","","","","","1"
"Yes","2012","Employed","(Married) couple without C. ","","","","","1"
"Yes","2012","Employed","Single parent ","","","","","1"
"Yes","2012","Employed","Couple + C. LE 16 ","","","","","1"
"Yes","2012","Employed","Couple + C. GT 16 ","","","","","1"
"Yes","2012","Employed","Couple + C. LE and GT 16","","","","","1"
"Yes","2012","Not Employed","1-pers.-HH","","","","","1"
"Yes","2012","Not Employed","(Married) couple without C. ","","","","","1"
"Yes","2012","Not Employed","Single parent ","","","","","1"
"Yes","2012","Not Employed","Couple + C. LE 16 ","","","","","1"
"No","2013","Not Employed","Couple + C. LE 16 ","365","0.953844375147189","0.932858187211753","0.974830563082625","2"
"No","2013","Employed","Couple + C. LE and GT 16","713","0.982415968208968","0.972901094236915","0.99193084218102","2"
"No","2013","Not Employed","1-pers.-HH","1443","0.828089311429814","0.810452150197562","0.845726472662067","2"
"No","2013","Not Employed","(Married) couple without C. ","3207","0.815594811644844","0.803494589436491","0.827695033853197","2"
"No","2013","Not Employed","Single parent ","283","0.907104404925771","0.874893940071529","0.939314869780014","2"
"No","2013","Employed","Single parent ","783","0.976704801859675","0.966278388650366","0.987131215068983","2"
"No","2013","Employed","Couple + C. LE 16 ","2340","0.980709245343466","0.975193746984496","0.986224743702437","2"
"No","2013","Employed","Couple + C. GT 16 ","1936","0.968399934879254","0.960765682616161","0.976034187142347","2"
"No","2013","Not Employed","Couple + C. GT 16 ","555","0.895948479284675","0.871856568667011","0.920040389902339","2"
"No","2013","Not Employed","Couple + C. LE and GT 16","201","0.954622830442543","0.926405913636881","0.982839747248205","2"
"No","2013","Employed","1-pers.-HH","1635","0.953607119214498","0.943652458977522","0.963561779451475","2"
"No","2013","Employed","(Married) couple without C. ","3461","0.938990515737652","0.931287709843041","0.946693321632263","2"
"Yes","2013","Not Employed","Couple + C. GT 16 ","62","0.104051520715325","0.0799596100976611","0.128143431332989","1"
"Yes","2013","Not Employed","Couple + C. LE and GT 16","8","","","","1"
"Yes","2013","Employed","1-pers.-HH","80","0.0463928807855018","0.0364382205485254","0.0563475410224782","1"
"Yes","2013","Employed","(Married) couple without C. ","248","0.0610094842623481","0.0533066783677371","0.0687122901569591","1"
"Yes","2013","Not Employed","1-pers.-HH","315","0.171910688570186","0.154273527337933","0.189547849802438","1"
"Yes","2013","Not Employed","(Married) couple without C. ","739","0.184405188355156","0.172304966146803","0.196505410563509","1"
"Yes","2013","Not Employed","Single parent ","29","","","","1"
"Yes","2013","Not Employed","Couple + C. LE 16 ","19","","","","1"
"Yes","2013","Employed","Single parent ","21","","","","1"
"Yes","2013","Employed","Couple + C. LE 16 ","49","0.0192907546565336","0.013775256297563","0.0248062530155043","1"
"Yes","2013","Employed","Couple + C. GT 16 ","81","0.0316000651207462","0.0239658128576532","0.0392343173838393","1"
"Yes","2013","Employed","Couple + C. LE and GT 16","20","","","","1"
"No","2014","Not Employed","1-pers.-HH","","","","","2"
"No","2014","Not Employed","(Married) couple without C. ","","","","","2"
"No","2014","Not Employed","Single parent ","","","","","2"
"No","2014","Not Employed","Couple + C. LE 16 ","","","","","2"
"No","2014","Employed","Single parent ","","","","","2"
"No","2014","Employed","Couple + C. LE 16 ","","","","","2"
"No","2014","Employed","Couple + C. GT 16 ","","","","","2"
"No","2014","Employed","Couple + C. LE and GT 16","","","","","2"
"No","2014","Not Employed","Couple + C. GT 16 ","","","","","2"
"No","2014","Not Employed","Couple + C. LE and GT 16","","","","","2"
"No","2014","Employed","1-pers.-HH","","","","","2"
"No","2014","Employed","(Married) couple without C. ","","","","","2"
"Yes","2014","Not Employed","Couple + C. GT 16 ","","","","","1"
"Yes","2014","Not Employed","Couple + C. LE and GT 16","","","","","1"
"Yes","2014","Employed","1-pers.-HH","","","","","1"
"Yes","2014","Employed","(Married) couple without C. ","","","","","1"
"Yes","2014","Not Employed","1-pers.-HH","","","","","1"
"Yes","2014","Not Employed","(Married) couple without C. ","","","","","1"
"Yes","2014","Not Employed","Single parent ","","","","","1"
"Yes","2014","Not Employed","Couple + C. LE 16 ","","","","","1"
"Yes","2014","Employed","Single parent ","","","","","1"
"Yes","2014","Employed","Couple + C. LE 16 ","","","","","1"
"Yes","2014","Employed","Couple + C. GT 16 ","","","","","1"
"Yes","2014","Employed","Couple + C. LE and GT 16","","","","","1"
"No","2015","Not Employed","1-pers.-HH","1388","0.817401909402169","0.799036967017474","0.835766851786865","2"
"No","2015","Not Employed","(Married) couple without C. ","3006","0.820314599993751","0.807913711143079","0.832715488844423","2"
"No","2015","Not Employed","Single parent ","656","0.919547735123345","0.899369803007069","0.93972566723962","2"
"No","2015","Not Employed","Couple + C. LE 16 ","867","0.953839424997324","0.940206136204517","0.967472713790131","2"
"No","2015","Employed","Single parent ","1589","0.976369171338933","0.968999730808551","0.983738611869316","2"
"No","2015","Employed","Couple + C. LE 16 ","5071","0.982480885342735","0.978906074955631","0.98605569572984","2"
"No","2015","Employed","Couple + C. GT 16 ","2076","0.962119493343031","0.954096418253166","0.970142568432896","2"
"No","2015","Employed","Couple + C. LE and GT 16","1583","0.973728196465945","0.965968373188293","0.981488019743597","2"
"No","2015","Not Employed","Couple + C. GT 16 ","659","0.893826045475695","0.87146357262751","0.91618851832388","2"
"No","2015","Not Employed","Couple + C. LE and GT 16","503","0.960919544316413","0.944358849965238","0.977480238667587","2"
"No","2015","Employed","1-pers.-HH","1733","0.949217520529848","0.939136285765384","0.959298755294312","2"
"No","2015","Employed","(Married) couple without C. ","3587","0.940891908425795","0.933413490268914","0.948370326582676","2"
"Yes","2015","Not Employed","Couple + C. GT 16 ","70","0.106173954524305","0.0838114816761196","0.12853642737249","1"
"Yes","2015","Not Employed","Couple + C. LE and GT 16","23","","","","1"
"Yes","2015","Employed","1-pers.-HH","89","0.0507824794701521","0.0407012447056879","0.0608637142346163","1"
"Yes","2015","Employed","(Married) couple without C. ","233","0.0591080915742049","0.0516296734173239","0.0665865097310859","1"
"Yes","2015","Not Employed","(Married) couple without C. ","676","0.179685400006249","0.167284511155577","0.192086288856921","1"
"Yes","2015","Not Employed","Single parent ","42","0.0804522648766555","0.0602743327603796","0.100630196992931","1"
"Yes","2015","Not Employed","Couple + C. LE 16 ","43","0.0461605750026757","0.0325272862098689","0.0597938637954826","1"
"Yes","2015","Employed","Couple + C. LE 16 ","103","0.017519114657265","0.0139443042701605","0.0210939250443695","1"
"Yes","2015","Employed","Couple + C. GT 16 ","99","0.037880506656969","0.0298574315671037","0.0459035817468342","1"
"Yes","2015","Employed","Couple + C. LE and GT 16","49","0.0262718035340548","0.0185119802564026","0.0340316268117069","1"
"Yes","2015","Not Employed","1-pers.-HH","312","0.182598090597831","0.164233148213135","0.200963032982526","1"
"Yes","2015","Employed","Single parent ","43","0.0236308286610669","0.0162613881306845","0.0310002691914494","1"
"No","2016","Employed","Single parent ","","","","","2"
"No","2016","Employed","Couple + C. LE 16 ","","","","","2"
"No","2016","Employed","Couple + C. GT 16 ","","","","","2"
"No","2016","Employed","Couple + C. LE and GT 16","","","","","2"
"No","2016","Not Employed","1-pers.-HH","","","","","2"
"No","2016","Not Employed","(Married) couple without C. ","","","","","2"
"No","2016","Not Employed","Single parent ","","","","","2"
"No","2016","Not Employed","Couple + C. LE 16 ","","","","","2"
"No","2016","Not Employed","Couple + C. GT 16 ","","","","","2"
"No","2016","Not Employed","Couple + C. LE and GT 16","","","","","2"
"No","2016","Employed","1-pers.-HH","","","","","2"
"No","2016","Employed","(Married) couple without C. ","","","","","2"
"Yes","2016","Not Employed","Couple + C. GT 16 ","","","","","1"
"Yes","2016","Not Employed","Couple + C. LE and GT 16","","","","","1"
"Yes","2016","Employed","1-pers.-HH","","","","","1"
"Yes","2016","Employed","(Married) couple without C. ","","","","","1"
"Yes","2016","Employed","Single parent ","","","","","1"
"Yes","2016","Employed","Couple + C. LE 16 ","","","","","1"
"Yes","2016","Employed","Couple + C. GT 16 ","","","","","1"
"Yes","2016","Employed","Couple + C. LE and GT 16","","","","","1"
"Yes","2016","Not Employed","(Married) couple without C. ","","","","","1"
"Yes","2016","Not Employed","Couple + C. LE 16 ","","","","","1"
"Yes","2016","Not Employed","1-pers.-HH","","","","","1"
"Yes","2016","Not Employed","Single parent ","","","","","1"
"No","2017","Employed","Single parent ","1539","0.970579042475518","0.962259923910103","0.978898161040934","2"
"No","2017","Employed","Couple + C. LE 16 ","5004","0.982237729063223","0.978613690102508","0.985861768023937","2"
"No","2017","Employed","Couple + C. GT 16 ","2358","0.955840027475186","0.947729546065435","0.963950508884937","2"
"No","2017","Employed","Couple + C. LE and GT 16","1640","0.970571912701809","0.962528690910921","0.978615134492697","2"
"No","2017","Not Employed","1-pers.-HH","1412","0.81718710701433","0.798984302257659","0.835389911771","2"
"No","2017","Not Employed","(Married) couple without C. ","3033","0.822061938664309","0.809774917556407","0.834348959772211","2"
"No","2017","Not Employed","Single parent ","620","0.937095800266829","0.918558896287647","0.955632704246011","2"
"No","2017","Not Employed","Couple + C. LE 16 ","821","0.959903817146353","0.946745979300394","0.973061654992312","2"
"No","2017","Not Employed","Couple + C. GT 16 ","723","0.903911046049894","0.883552360691938","0.924269731407849","2"
"No","2017","Not Employed","Couple + C. LE and GT 16","528","0.966560544940347","0.951549310111129","0.981571779769565","2"
"No","2017","Employed","1-pers.-HH","2101","0.941187230254648","0.931400323891145","0.95097413661815","2"
"No","2017","Employed","(Married) couple without C. ","4259","0.939183481439546","0.932228474486437","0.946138488392654","2"
"Yes","2017","Not Employed","Couple + C. GT 16 ","82","0.0960889539501064","0.0757302685921508","0.116447639308062","1"
"Yes","2017","Not Employed","Couple + C. LE and GT 16","23","","","","1"
"Yes","2017","Employed","1-pers.-HH","119","0.0588127697453523","0.0490258633818501","0.0685996761088546","1"
"Yes","2017","Employed","(Married) couple without C. ","277","0.0608165185604541","0.0538615116073457","0.0677715255135626","1"
"Yes","2017","Employed","Couple + C. LE 16 ","99","0.0177622709367772","0.0141382319760628","0.0213863098974917","1"
"Yes","2017","Employed","Single parent ","46","0.0294209575244817","0.0211018389590664","0.037740076089897","1"
"Yes","2017","Employed","Couple + C. GT 16 ","107","0.0441599725248138","0.0360494911150628","0.0522704539345648","1"
"Yes","2017","Employed","Couple + C. LE and GT 16","56","0.0294280872981907","0.0213848655073026","0.0374713090890788","1"
"Yes","2017","Not Employed","(Married) couple without C. ","689","0.177938061335691","0.165651040227789","0.190225082443593","1"
"Yes","2017","Not Employed","Couple + C. LE 16 ","33","0.0400961828536471","0.0269383450076879","0.0532540206996063","1"
"Yes","2017","Not Employed","1-pers.-HH","320","0.18281289298567","0.164610088229","0.201015697742341","1"
"Yes","2017","Not Employed","Single parent ","39","0.0629041997331711","0.044367295753989","0.0814411037123532","1"
"No","2018","Not Employed","1-pers.-HH","","","","","2"
"No","2018","Not Employed","(Married) couple without C. ","","","","","2"
"No","2018","Not Employed","Single parent ","","","","","2"
"No","2018","Not Employed","Couple + C. LE 16 ","","","","","2"
"No","2018","Not Employed","Couple + C. GT 16 ","","","","","2"
"No","2018","Not Employed","Couple + C. LE and GT 16","","","","","2"
"No","2018","Employed","1-pers.-HH","","","","","2"
"No","2018","Employed","(Married) couple without C. ","","","","","2"
"No","2018","Employed","Single parent ","","","","","2"
"No","2018","Employed","Couple + C. LE 16 ","","","","","2"
"No","2018","Employed","Couple + C. GT 16 ","","","","","2"
"No","2018","Employed","Couple + C. LE and GT 16","","","","","2"
"Yes","2018","Not Employed","Couple + C. GT 16 ","","","","","1"
"Yes","2018","Not Employed","Couple + C. LE and GT 16","","","","","1"
"Yes","2018","Employed","1-pers.-HH","","","","","1"
"Yes","2018","Employed","(Married) couple without C. ","","","","","1"
"Yes","2018","Employed","Couple + C. LE 16 ","","","","","1"
"Yes","2018","Employed","Couple + C. LE and GT 16","","","","","1"
"Yes","2018","Not Employed","(Married) couple without C. ","","","","","1"
"Yes","2018","Not Employed","Couple + C. LE 16 ","","","","","1"
"Yes","2018","Employed","Single parent ","","","","","1"
"Yes","2018","Employed","Couple + C. GT 16 ","","","","","1"
"Yes","2018","Not Employed","1-pers.-HH","","","","","1"
"Yes","2018","Not Employed","Single parent ","","","","","1"
"No","2019","Not Employed","1-pers.-HH","1510","0.827244250544525","0.809956971328586","0.844531529760463","2"
"No","2019","Not Employed","(Married) couple without C. ","2967","0.812844449087043","0.800154505678839","0.825534392495248","2"
"No","2019","Not Employed","Single parent ","562","0.921804476890713","0.900232002637906","0.94337695114352","2"
"No","2019","Not Employed","Couple + C. LE 16 ","604","0.963371818216129","0.948738228136792","0.978005408295466","2"
"No","2019","Not Employed","Couple + C. GT 16 ","623","0.888391124446018","0.865064572751456","0.91171767614058","2"
"No","2019","Not Employed","Couple + C. LE and GT 16","484","0.972531492987873","0.958262208810171","0.986800777165574","2"
"No","2019","Employed","1-pers.-HH","2304","0.94436382719358","0.935238885906531","0.953488768480628","2"
"No","2019","Employed","(Married) couple without C. ","4612","0.940684740113629","0.934087683032313","0.947281797194945","2"
"No","2019","Employed","Single parent ","1429","0.977284266552875","0.969677971206011","0.984890561899739","2"
"No","2019","Employed","Couple + C. LE 16 ","4461","0.977822184071634","0.973553128475706","0.982091239667562","2"
"No","2019","Employed","Couple + C. GT 16 ","2177","0.954173281792066","0.945586226970954","0.962760336613178","2"
"No","2019","Employed","Couple + C. LE and GT 16","1624","0.967733845168215","0.959296618625425","0.976171071711005","2"
"Yes","2019","Not Employed","Couple + C. GT 16 ","77","0.111608875553982","0.0882823238594198","0.134935427248544","1"
"Yes","2019","Not Employed","Couple + C. LE and GT 16","20","","","","1"
"Yes","2019","Employed","1-pers.-HH","120","0.0556361728064204","0.0465112315193721","0.0647611140934686","1"
"Yes","2019","Employed","(Married) couple without C. ","313","0.0593152598863707","0.0527182028050547","0.0659123169676867","1"
"Yes","2019","Employed","Couple + C. LE and GT 16","61","0.0322661548317853","0.0238289282889952","0.0407033813745753","1"
"Yes","2019","Not Employed","1-pers.-HH","327","0.172755749455475","0.155468470239537","0.190043028671414","1"
"Yes","2019","Not Employed","(Married) couple without C. ","662","0.187155550912957","0.174465607504752","0.199845494321161","1"
"Yes","2019","Not Employed","Couple + C. LE 16 ","29","","","","1"
"Yes","2019","Employed","Couple + C. GT 16 ","101","0.0458267182079338","0.0372396633868218","0.0544137730290459","1"
"Yes","2019","Employed","Single parent ","45","0.0227157334471248","0.0151094381002609","0.0303220287939886","1"
"Yes","2019","Employed","Couple + C. LE 16 ","110","0.0221778159283662","0.0179087603324379","0.0264468715242945","1"
"Yes","2019","Not Employed","Single parent ","33","0.078195523109287","0.0566230488564801","0.0997679973620939","1"
