"ple0012","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Yes","2010","indirect migration background","in school","","","","","1"
"Yes","2010","indirect migration background","inadequately","","","","","1"
"Yes","2010","indirect migration background","general elemantary","","","","","1"
"Yes","2010","indirect migration background","middle vocational","","","","","1"
"Yes","2010","indirect migration background","vocational + Abi","","","","","1"
"Yes","2010","indirect migration background","higher vocational","","","","","1"
"Yes","2010","indirect migration background","higher education","","","","","1"
"No","2011","direct migration background","higher vocational","87","0.939011103880534","0.890633437574416","0.987388770186653","2"
"No","2011","direct migration background","middle vocational","715","0.914879532209116","0.895194397209677","0.934564667208554","2"
"No","2011","direct migration background","vocational + Abi","197","0.948418691119713","0.918574961640925","0.978262420598502","2"
"No","2011","direct migration background","higher education","353","0.964228383655336","0.945330186559365","0.983126580751306","2"
"No","2011","indirect migration background","in school","58","1","1","1","2"
"No","2011","no migration background","higher vocational","1208","0.914401700509494","0.899331980633566","0.929471420385422","2"
"No","2011","indirect migration background","inadequately","15","","","","2"
"No","2011","indirect migration background","general elemantary","130","0.936761387006102","0.895240484589745","0.978282289422459","2"
"No","2011","no migration background","higher education","3839","0.940667926535067","0.933454154497066","0.947881698573067","2"
"No","2011","direct migration background","in school","13","","","","2"
"No","2011","direct migration background","inadequately","84","0.80604741178225","0.72776519114895","0.88432963241555","2"
"No","2011","indirect migration background","middle vocational","332","0.970161049179701","0.952049235853746","0.988272862505657","2"
"No","2011","indirect migration background","vocational + Abi","46","1","1","1","2"
"No","2011","indirect migration background","higher vocational","35","0.999327851065254","0.990861747173462","1.00779395495705","2"
"No","2011","indirect migration background","higher education","108","0.994544721605093","0.980716846137127","1.00837259707306","2"
"No","2011","direct migration background","general elemantary","370","0.856532722449214","0.822967503251515","0.890097941646913","2"
"No","2011","no migration background","in school","242","1","1","1","2"
"No","2011","no migration background","inadequately","111","0.924309259940343","0.876984600678274","0.971633919202413","2"
"No","2011","no migration background","general elemantary","1445","0.879731863109336","0.863974838839421","0.895488887379252","2"
"No","2011","no migration background","middle vocational","8564","0.903662040374984","0.897709081870985","0.909614998878982","2"
"No","2011","no migration background","vocational + Abi","924","0.967980095639745","0.956796721728811","0.979163469550679","2"
"Yes","2011","no migration background","higher education","281","0.0593320734649334","0.0521183014269329","0.0665458455029339","1"
"Yes","2011","direct migration background","in school","","","","","1"
"Yes","2011","direct migration background","inadequately","14","","","","1"
"Yes","2011","direct migration background","general elemantary","49","0.143467277550786","0.109902058353087","0.177032496748485","1"
"Yes","2011","no migration background","higher vocational","116","0.085598299490506","0.0705285796145779","0.100668019366434","1"
"Yes","2011","indirect migration background","higher vocational","1","","","","1"
"Yes","2011","indirect migration background","higher education","1","","","","1"
"Yes","2011","direct migration background","middle vocational","57","0.0851204677908844","0.0654353327914455","0.104805602790323","1"
"Yes","2011","direct migration background","vocational + Abi","14","","","","1"
"Yes","2011","direct migration background","higher vocational","7","","","","1"
"Yes","2011","no migration background","in school","","","","","1"
"Yes","2011","no migration background","inadequately","9","","","","1"
"Yes","2011","no migration background","general elemantary","192","0.120268136890664","0.104511112620748","0.136025161160579","1"
"Yes","2011","no migration background","middle vocational","873","0.0963379596250163","0.0903850011210178","0.102290918129015","1"
"Yes","2011","no migration background","vocational + Abi","28","","","","1"
"Yes","2011","indirect migration background","vocational + Abi","","","","","1"
"Yes","2011","direct migration background","higher education","18","","","","1"
"Yes","2011","indirect migration background","in school","","","","","1"
"Yes","2011","indirect migration background","inadequately","","","","","1"
"Yes","2011","indirect migration background","general elemantary","2","","","","1"
"Yes","2011","indirect migration background","middle vocational","7","","","","1"
"No","2012","indirect migration background","higher vocational","","","","","2"
"No","2012","indirect migration background","higher education","","","","","2"
"No","2012","direct migration background","middle vocational","","","","","2"
"No","2012","indirect migration background","vocational + Abi","","","","","2"
"No","2012","direct migration background","vocational + Abi","","","","","2"
"No","2012","direct migration background","higher vocational","","","","","2"
"No","2012","direct migration background","higher education","","","","","2"
"No","2012","indirect migration background","in school","","","","","2"
"No","2012","indirect migration background","inadequately","","","","","2"
"No","2012","indirect migration background","general elemantary","","","","","2"
"No","2012","indirect migration background","middle vocational","","","","","2"
"No","2012","no migration background","higher vocational","","","","","2"
"No","2012","no migration background","higher education","","","","","2"
"No","2012","direct migration background","in school","","","","","2"
"No","2012","direct migration background","inadequately","","","","","2"
"No","2012","direct migration background","general elemantary","","","","","2"
"No","2012","no migration background","in school","","","","","2"
"No","2012","no migration background","inadequately","","","","","2"
"No","2012","no migration background","general elemantary","","","","","2"
"No","2012","no migration background","middle vocational","","","","","2"
"No","2012","no migration background","vocational + Abi","","","","","2"
"Yes","2012","indirect migration background","general elemantary","","","","","1"
"Yes","2012","indirect migration background","middle vocational","","","","","1"
"Yes","2012","indirect migration background","vocational + Abi","","","","","1"
"Yes","2012","indirect migration background","higher vocational","","","","","1"
"Yes","2012","indirect migration background","higher education","","","","","1"
"Yes","2012","no migration background","middle vocational","","","","","1"
"Yes","2012","no migration background","vocational + Abi","","","","","1"
"Yes","2012","no migration background","higher vocational","","","","","1"
"Yes","2012","no migration background","higher education","","","","","1"
"Yes","2012","no migration background","general elemantary","","","","","1"
"Yes","2012","direct migration background","in school","","","","","1"
"Yes","2012","direct migration background","inadequately","","","","","1"
"Yes","2012","direct migration background","general elemantary","","","","","1"
"Yes","2012","indirect migration background","inadequately","","","","","1"
"Yes","2012","direct migration background","middle vocational","","","","","1"
"Yes","2012","direct migration background","vocational + Abi","","","","","1"
"Yes","2012","direct migration background","higher vocational","","","","","1"
"Yes","2012","no migration background","in school","","","","","1"
"Yes","2012","no migration background","inadequately","","","","","1"
"Yes","2012","direct migration background","higher education","","","","","1"
"Yes","2012","indirect migration background","in school","","","","","1"
"No","2013","indirect migration background","general elemantary","113","0.9302015726983","0.884030866906868","0.976372278489732","2"
"No","2013","indirect migration background","middle vocational","297","0.973242311691321","0.955190795329944","0.991293828052697","2"
"No","2013","indirect migration background","vocational + Abi","36","0.967206947502648","0.909822017684433","1.02459187732086","2"
"No","2013","indirect migration background","higher vocational","29","","","","2"
"No","2013","indirect migration background","inadequately","13","","","","2"
"No","2013","indirect migration background","higher education","113","0.987693655459494","0.967455481141728","1.00793182977726","2"
"No","2013","direct migration background","middle vocational","580","0.903237145026071","0.880261126924967","0.926213163127175","2"
"No","2013","direct migration background","vocational + Abi","175","0.904242363125285","0.862290976163696","0.946193750086875","2"
"No","2013","direct migration background","higher vocational","66","0.959996851224188","0.914731714575743","1.00526198787263","2"
"No","2013","direct migration background","higher education","334","0.9368502057958","0.911548199320004","0.962152212271597","2"
"No","2013","indirect migration background","in school","53","1","1","1","2"
"No","2013","no migration background","higher vocational","1109","0.904023765978643","0.887569032933425","0.92047849902386","2"
"No","2013","no migration background","higher education","3700","0.931423167467466","0.923599825903187","0.939246509031745","2"
"No","2013","direct migration background","in school","11","","","","2"
"No","2013","direct migration background","inadequately","57","0.796953962300221","0.700632167525154","0.893275757075288","2"
"No","2013","direct migration background","general elemantary","295","0.847534422519101","0.80915506368485","0.885913781353352","2"
"No","2013","no migration background","in school","196","1","1","1","2"
"No","2013","no migration background","inadequately","107","0.924592973502659","0.876333745192266","0.972852201813052","2"
"No","2013","no migration background","general elemantary","1234","0.875699541056131","0.858490975532839","0.892908106579423","2"
"No","2013","no migration background","middle vocational","7633","0.89571870018814","0.889227585191978","0.902209815184302","2"
"No","2013","no migration background","vocational + Abi","843","0.963170952765521","0.950705868331775","0.975636037199267","2"
"Yes","2013","indirect migration background","middle vocational","10","","","","1"
"Yes","2013","indirect migration background","vocational + Abi","1","","","","1"
"Yes","2013","indirect migration background","higher vocational","1","","","","1"
"Yes","2013","indirect migration background","higher education","1","","","","1"
"Yes","2013","indirect migration background","general elemantary","4","","","","1"
"Yes","2013","no migration background","in school","","","","","1"
"Yes","2013","no migration background","inadequately","8","","","","1"
"Yes","2013","no migration background","general elemantary","178","0.124300458943869","0.107091893420577","0.141509024467161","1"
"Yes","2013","no migration background","middle vocational","883","0.10428129981186","0.0977901848156978","0.110772414808022","1"
"Yes","2013","direct migration background","higher vocational","6","","","","1"
"Yes","2013","direct migration background","higher education","21","","","","1"
"Yes","2013","indirect migration background","in school","","","","","1"
"Yes","2013","indirect migration background","inadequately","","","","","1"
"Yes","2013","no migration background","vocational + Abi","34","0.036829047234479","0.0243639628007334","0.0492941316682247","1"
"Yes","2013","no migration background","higher vocational","122","0.0959762340213573","0.0795215009761397","0.112430967066575","1"
"Yes","2013","no migration background","higher education","309","0.068576832532534","0.0607534909682552","0.0764001740968128","1"
"Yes","2013","direct migration background","in school","","","","","1"
"Yes","2013","direct migration background","inadequately","10","","","","1"
"Yes","2013","direct migration background","general elemantary","42","0.152465577480899","0.114086218646648","0.19084493631515","1"
"Yes","2013","direct migration background","middle vocational","56","0.0967628549739288","0.0737868368728252","0.119738873075032","1"
"Yes","2013","direct migration background","vocational + Abi","14","","","","1"
"No","2014","direct migration background","higher education","","","","","2"
"No","2014","direct migration background","higher vocational","","","","","2"
"No","2014","indirect migration background","in school","","","","","2"
"No","2014","indirect migration background","inadequately","","","","","2"
"No","2014","indirect migration background","general elemantary","","","","","2"
"No","2014","no migration background","higher vocational","","","","","2"
"No","2014","no migration background","higher education","","","","","2"
"No","2014","indirect migration background","middle vocational","","","","","2"
"No","2014","indirect migration background","vocational + Abi","","","","","2"
"No","2014","indirect migration background","higher vocational","","","","","2"
"No","2014","direct migration background","in school","","","","","2"
"No","2014","indirect migration background","higher education","","","","","2"
"No","2014","direct migration background","inadequately","","","","","2"
"No","2014","direct migration background","general elemantary","","","","","2"
"No","2014","direct migration background","middle vocational","","","","","2"
"No","2014","direct migration background","vocational + Abi","","","","","2"
"No","2014","no migration background","in school","","","","","2"
"No","2014","no migration background","inadequately","","","","","2"
"No","2014","no migration background","general elemantary","","","","","2"
"No","2014","no migration background","middle vocational","","","","","2"
"No","2014","no migration background","vocational + Abi","","","","","2"
"Yes","2014","indirect migration background","general elemantary","","","","","1"
"Yes","2014","indirect migration background","middle vocational","","","","","1"
"Yes","2014","indirect migration background","vocational + Abi","","","","","1"
"Yes","2014","indirect migration background","higher vocational","","","","","1"
"Yes","2014","indirect migration background","higher education","","","","","1"
"Yes","2014","direct migration background","general elemantary","","","","","1"
"Yes","2014","direct migration background","middle vocational","","","","","1"
"Yes","2014","direct migration background","vocational + Abi","","","","","1"
"Yes","2014","direct migration background","higher vocational","","","","","1"
"Yes","2014","no migration background","in school","","","","","1"
"Yes","2014","direct migration background","higher education","","","","","1"
"Yes","2014","no migration background","inadequately","","","","","1"
"Yes","2014","no migration background","general elemantary","","","","","1"
"Yes","2014","no migration background","middle vocational","","","","","1"
"Yes","2014","indirect migration background","in school","","","","","1"
"Yes","2014","indirect migration background","inadequately","","","","","1"
"Yes","2014","no migration background","vocational + Abi","","","","","1"
"Yes","2014","no migration background","higher vocational","","","","","1"
"Yes","2014","no migration background","higher education","","","","","1"
"Yes","2014","direct migration background","inadequately","","","","","1"
"Yes","2014","direct migration background","in school","","","","","1"
"No","2015","direct migration background","general elemantary","719","0.917699570340241","0.898288296163678","0.937110844516804","2"
"No","2015","direct migration background","middle vocational","1396","0.923936815413769","0.910471729444837","0.9374019013827","2"
"No","2015","direct migration background","vocational + Abi","581","0.934122727246092","0.914596334452009","0.953649120040174","2"
"No","2015","direct migration background","higher vocational","92","0.953788871058654","0.912223231449647","0.99535451066766","2"
"No","2015","direct migration background","higher education","938","0.952849895066294","0.93955899519492","0.966140794937668","2"
"No","2015","indirect migration background","in school","99","1","1","1","2"
"No","2015","indirect migration background","inadequately","36","1","1","1","2"
"No","2015","indirect migration background","general elemantary","301","0.954630781288737","0.931388909566534","0.97787265301094","2"
"No","2015","no migration background","higher vocational","1246","0.894618486755399","0.87839515596097","0.910841817549829","2"
"No","2015","no migration background","higher education","4347","0.926654471329945","0.919170118137132","0.934138824522759","2"
"No","2015","direct migration background","in school","34","1","1","1","2"
"No","2015","direct migration background","inadequately","194","0.81389890140563","0.762117008322427","0.865680794488833","2"
"No","2015","indirect migration background","middle vocational","641","0.974459925291907","0.96244247955886","0.986477371024954","2"
"No","2015","indirect migration background","vocational + Abi","106","0.960990936246672","0.92529232852319","0.996689543970154","2"
"No","2015","indirect migration background","higher vocational","56","0.978194530505284","0.940608243100117","1.01578081791045","2"
"No","2015","indirect migration background","higher education","249","0.978292087762125","0.960405755260923","0.996178420263328","2"
"No","2015","no migration background","vocational + Abi","1185","0.960740890633465","0.94987857878802","0.971603202478911","2"
"No","2015","no migration background","in school","219","1","1","1","2"
"No","2015","no migration background","inadequately","144","0.928050343062985","0.887885168349708","0.968215517776261","2"
"No","2015","no migration background","general elemantary","1440","0.8784324688139","0.862470070580535","0.894394867047266","2"
"No","2015","no migration background","middle vocational","8694","0.899836420277653","0.893818369511014","0.905854471044292","2"
"Yes","2015","indirect migration background","general elemantary","7","","","","1"
"Yes","2015","indirect migration background","middle vocational","21","","","","1"
"Yes","2015","indirect migration background","vocational + Abi","7","","","","1"
"Yes","2015","indirect migration background","higher vocational","2","","","","1"
"Yes","2015","indirect migration background","higher education","6","","","","1"
"Yes","2015","direct migration background","vocational + Abi","39","0.0658772727539081","0.0463508799598256","0.0854036655479906","1"
"Yes","2015","direct migration background","higher vocational","6","","","","1"
"Yes","2015","direct migration background","higher education","39","0.0471501049337062","0.0338592050623322","0.0604410048050802","1"
"Yes","2015","indirect migration background","in school","","","","","1"
"Yes","2015","indirect migration background","inadequately","","","","","1"
"Yes","2015","no migration background","higher education","314","0.0733455286700547","0.065861175477241","0.0808298818628684","1"
"Yes","2015","direct migration background","in school","","","","","1"
"Yes","2015","direct migration background","inadequately","23","","","","1"
"Yes","2015","direct migration background","general elemantary","51","0.0823004296597588","0.0628891554831958","0.101711703836322","1"
"Yes","2015","direct migration background","middle vocational","93","0.0760631845862313","0.0625980986172997","0.089528270555163","1"
"Yes","2015","no migration background","in school","","","","","1"
"Yes","2015","no migration background","higher vocational","130","0.105381513244601","0.0891581824501711","0.12160484403903","1"
"Yes","2015","no migration background","inadequately","15","","","","1"
"Yes","2015","no migration background","general elemantary","170","0.1215675311861","0.105605132952734","0.137529929419465","1"
"Yes","2015","no migration background","middle vocational","866","0.100163579722347","0.0941455289557083","0.106181630488986","1"
"Yes","2015","no migration background","vocational + Abi","43","0.0392591093665348","0.0283967975210894","0.0501214212119802","1"
"No","2016","no migration background","higher education","","","","","2"
"No","2016","direct migration background","in school","","","","","2"
"No","2016","indirect migration background","higher vocational","","","","","2"
"No","2016","indirect migration background","higher education","","","","","2"
"No","2016","direct migration background","inadequately","","","","","2"
"No","2016","direct migration background","general elemantary","","","","","2"
"No","2016","direct migration background","middle vocational","","","","","2"
"No","2016","no migration background","higher vocational","","","","","2"
"No","2016","direct migration background","vocational + Abi","","","","","2"
"No","2016","direct migration background","higher vocational","","","","","2"
"No","2016","direct migration background","higher education","","","","","2"
"No","2016","indirect migration background","vocational + Abi","","","","","2"
"No","2016","indirect migration background","in school","","","","","2"
"No","2016","indirect migration background","inadequately","","","","","2"
"No","2016","indirect migration background","general elemantary","","","","","2"
"No","2016","indirect migration background","middle vocational","","","","","2"
"No","2016","no migration background","in school","","","","","2"
"No","2016","no migration background","inadequately","","","","","2"
"No","2016","no migration background","general elemantary","","","","","2"
"No","2016","no migration background","middle vocational","","","","","2"
"No","2016","no migration background","vocational + Abi","","","","","2"
"Yes","2016","indirect migration background","general elemantary","","","","","1"
"Yes","2016","indirect migration background","middle vocational","","","","","1"
"Yes","2016","indirect migration background","vocational + Abi","","","","","1"
"Yes","2016","indirect migration background","higher vocational","","","","","1"
"Yes","2016","indirect migration background","higher education","","","","","1"
"Yes","2016","direct migration background","vocational + Abi","","","","","1"
"Yes","2016","direct migration background","higher vocational","","","","","1"
"Yes","2016","direct migration background","higher education","","","","","1"
"Yes","2016","indirect migration background","in school","","","","","1"
"Yes","2016","indirect migration background","inadequately","","","","","1"
"Yes","2016","no migration background","middle vocational","","","","","1"
"Yes","2016","no migration background","vocational + Abi","","","","","1"
"Yes","2016","no migration background","higher vocational","","","","","1"
"Yes","2016","no migration background","higher education","","","","","1"
"Yes","2016","direct migration background","in school","","","","","1"
"Yes","2016","direct migration background","inadequately","","","","","1"
"Yes","2016","direct migration background","general elemantary","","","","","1"
"Yes","2016","no migration background","general elemantary","","","","","1"
"Yes","2016","direct migration background","middle vocational","","","","","1"
"Yes","2016","no migration background","in school","","","","","1"
"Yes","2016","no migration background","inadequately","","","","","1"
"No","2017","no migration background","middle vocational","8969","0.897499064525408","0.891513839777346","0.903484289273469","2"
"No","2017","no migration background","vocational + Abi","1393","0.950198250301425","0.93897044495897","0.961426055643879","2"
"No","2017","no migration background","higher vocational","1272","0.917024049499883","0.902553938499639","0.931494160500127","2"
"No","2017","no migration background","higher education","4742","0.929679520076329","0.922646334863438","0.936712705289219","2"
"No","2017","direct migration background","in school","34","1","1","1","2"
"No","2017","no migration background","general elemantary","1522","0.861599754716676","0.845275575055156","0.877923934378195","2"
"No","2017","indirect migration background","general elemantary","273","0.965383499951947","0.944009468465861","0.986757531438034","2"
"No","2017","indirect migration background","middle vocational","699","0.977143508911776","0.966242581512465","0.988044436311087","2"
"No","2017","indirect migration background","vocational + Abi","126","0.986290576089053","0.966301696153676","1.00627945602443","2"
"No","2017","indirect migration background","higher vocational","57","0.981610705956391","0.947328066052904","1.01589334585988","2"
"No","2017","indirect migration background","higher education","278","0.981963092116985","0.966484995722574","0.997441188511396","2"
"No","2017","direct migration background","inadequately","218","0.857458757168353","0.814035208897","0.900882305439707","2"
"No","2017","direct migration background","general elemantary","703","0.898709338325045","0.877343101518116","0.920075575131974","2"
"No","2017","direct migration background","middle vocational","1453","0.925919759595018","0.912881485412861","0.938958033777175","2"
"No","2017","no migration background","in school","290","1","1","1","2"
"No","2017","no migration background","inadequately","151","0.904466315135041","0.860148412197198","0.948784218072883","2"
"No","2017","indirect migration background","inadequately","39","1","1","1","2"
"No","2017","direct migration background","vocational + Abi","606","0.895714738067382","0.872291035483547","0.919138440651218","2"
"No","2017","direct migration background","higher vocational","86","0.961893795085424","0.922557920942392","1.00122966922846","2"
"No","2017","direct migration background","higher education","1151","0.956074879151835","0.944446202214206","0.967703556089463","2"
"No","2017","indirect migration background","in school","87","0.961629119516661","0.921495212480355","1.00176302655297","2"
"Yes","2017","indirect migration background","general elemantary","8","","","","1"
"Yes","2017","indirect migration background","middle vocational","23","","","","1"
"Yes","2017","indirect migration background","vocational + Abi","4","","","","1"
"Yes","2017","indirect migration background","higher vocational","2","","","","1"
"Yes","2017","indirect migration background","higher education","6","","","","1"
"Yes","2017","direct migration background","vocational + Abi","48","0.104285261932618","0.0808615593487819","0.127708964516453","1"
"Yes","2017","no migration background","in school","","","","","1"
"Yes","2017","no migration background","inadequately","18","","","","1"
"Yes","2017","no migration background","general elemantary","197","0.138400245283324","0.122076065621805","0.154724424944844","1"
"Yes","2017","no migration background","middle vocational","896","0.102500935474592","0.0965157107265308","0.108486160222654","1"
"Yes","2017","direct migration background","higher vocational","5","","","","1"
"Yes","2017","direct migration background","higher education","42","0.0439251208481653","0.0322964439105369","0.0555537977857937","1"
"Yes","2017","indirect migration background","in school","1","","","","1"
"Yes","2017","no migration background","vocational + Abi","49","0.0498017496985753","0.0385739443561206","0.06102955504103","1"
"Yes","2017","no migration background","higher vocational","124","0.082975950500117","0.0685058394998727","0.0974460615003613","1"
"Yes","2017","indirect migration background","inadequately","","","","","1"
"Yes","2017","no migration background","higher education","335","0.0703204799236715","0.0632872947107809","0.0773536651365621","1"
"Yes","2017","direct migration background","in school","","","","","1"
"Yes","2017","direct migration background","general elemantary","63","0.101290661674955","0.0799244248680262","0.122656898481884","1"
"Yes","2017","direct migration background","middle vocational","97","0.0740802404049818","0.0610419662228246","0.0871185145871391","1"
"Yes","2017","direct migration background","inadequately","31","0.142541242831647","0.0991176945602932","0.185964791103","1"
"No","2018","no migration background","in school","","","","","2"
"No","2018","no migration background","inadequately","","","","","2"
"No","2018","no migration background","general elemantary","","","","","2"
"No","2018","no migration background","middle vocational","","","","","2"
"No","2018","no migration background","vocational + Abi","","","","","2"
"No","2018","no migration background","higher vocational","","","","","2"
"No","2018","no migration background","higher education","","","","","2"
"No","2018","direct migration background","in school","","","","","2"
"No","2018","direct migration background","higher vocational","","","","","2"
"No","2018","direct migration background","higher education","","","","","2"
"No","2018","indirect migration background","in school","","","","","2"
"No","2018","indirect migration background","inadequately","","","","","2"
"No","2018","indirect migration background","general elemantary","","","","","2"
"No","2018","indirect migration background","middle vocational","","","","","2"
"No","2018","indirect migration background","vocational + Abi","","","","","2"
"No","2018","indirect migration background","higher vocational","","","","","2"
"No","2018","indirect migration background","higher education","","","","","2"
"No","2018","direct migration background","inadequately","","","","","2"
"No","2018","direct migration background","general elemantary","","","","","2"
"No","2018","direct migration background","middle vocational","","","","","2"
"No","2018","direct migration background","vocational + Abi","","","","","2"
"Yes","2018","indirect migration background","general elemantary","","","","","1"
"Yes","2018","indirect migration background","middle vocational","","","","","1"
"Yes","2018","indirect migration background","vocational + Abi","","","","","1"
"Yes","2018","indirect migration background","higher vocational","","","","","1"
"Yes","2018","indirect migration background","higher education","","","","","1"
"Yes","2018","direct migration background","vocational + Abi","","","","","1"
"Yes","2018","direct migration background","higher vocational","","","","","1"
"Yes","2018","direct migration background","higher education","","","","","1"
"Yes","2018","indirect migration background","in school","","","","","1"
"Yes","2018","indirect migration background","inadequately","","","","","1"
"Yes","2018","no migration background","higher education","","","","","1"
"Yes","2018","direct migration background","in school","","","","","1"
"Yes","2018","no migration background","in school","","","","","1"
"Yes","2018","direct migration background","inadequately","","","","","1"
"Yes","2018","no migration background","inadequately","","","","","1"
"Yes","2018","direct migration background","general elemantary","","","","","1"
"Yes","2018","direct migration background","middle vocational","","","","","1"
"Yes","2018","no migration background","middle vocational","","","","","1"
"Yes","2018","no migration background","vocational + Abi","","","","","1"
"Yes","2018","no migration background","general elemantary","","","","","1"
"Yes","2018","no migration background","higher vocational","","","","","1"
"No","2019","no migration background","in school","202","0.996995204055095","0.989484389587677","1.00450601852251","2"
"No","2019","no migration background","inadequately","130","0.871575329809705","0.81767468913686","0.92547597048255","2"
"No","2019","no migration background","general elemantary","1425","0.880906599829917","0.864981032164468","0.896832167495366","2"
"No","2019","no migration background","middle vocational","8362","0.895673805869352","0.889438973595591","0.901908638143112","2"
"No","2019","no migration background","vocational + Abi","1449","0.953139070518283","0.942475882756079","0.963802258280487","2"
"No","2019","no migration background","higher vocational","1405","0.923003687238533","0.909615097886383","0.936392276590683","2"
"No","2019","no migration background","higher education","5250","0.933325400905541","0.92680172122844","0.939849080582643","2"
"No","2019","direct migration background","in school","45","1","1","1","2"
