"ple0012","year","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Yes","2016","vocational + Abi","","","","","1"
"Yes","2016","inadequately","","","","","1"
"Yes","2016","in school","","","","","1"
"Yes","2016","general elemantary","","","","","1"
"No","2017","inadequately","408","0.885719984807494","0.856550862756656","0.914889106858331","2"
"No","2017","general elemantary","2498","0.878964604707763","0.866809354780123","0.891119854635403","2"
"No","2017","in school","411","0.992892863089097","0.984781422000467","1.00100430417773","2"
"No","2017","higher vocational","1415","0.922245823632852","0.908897443758623","0.935594203507082","2"
"No","2017","higher education","6171","0.936276101717621","0.930362555308481","0.942189648126762","2"
"No","2017","middle vocational","11121","0.90456487792258","0.899337710718726","0.909792045126434","2"
"No","2017","vocational + Abi","2125","0.938493870682434","0.928513183826342","0.948474557538527","2"
"Yes","2017","higher education","383","0.0637238982823787","0.0578103518732383","0.0696374446915191","1"
"Yes","2017","higher vocational","131","0.0777541763671475","0.0644057964929182","0.0911025562413768","1"
"Yes","2017","middle vocational","1016","0.0954351220774201","0.0902079548735661","0.100662289281274","1"
"Yes","2017","vocational + Abi","101","0.0615061293175657","0.051525442461473","0.0714868161736583","1"
"Yes","2017","inadequately","49","0.114280015192506","0.0851108931416689","0.143449137243344","1"
"Yes","2017","general elemantary","268","0.121035395292237","0.108880145364597","0.133190645219877","1"
"Yes","2017","in school","1","","","","1"
"No","2018","in school","","","","","2"
"No","2018","inadequately","","","","","2"
"No","2018","general elemantary","","","","","2"
"No","2018","middle vocational","","","","","2"
"No","2018","vocational + Abi","","","","","2"
"No","2018","higher vocational","","","","","2"
"No","2018","higher education","","","","","2"
"Yes","2018","higher vocational","","","","","1"
"Yes","2018","higher education","","","","","1"
"Yes","2018","middle vocational","","","","","1"
"Yes","2018","vocational + Abi","","","","","1"
"Yes","2018","inadequately","","","","","1"
"Yes","2018","general elemantary","","","","","1"
"Yes","2018","in school","","","","","1"
"No","2019","in school","328","0.993385660915413","0.984653207747382","1.00211811408344","2"
"No","2019","inadequately","341","0.864620044920899","0.830708346213039","0.89853174362876","2"
"No","2019","general elemantary","2196","0.881877000476289","0.869023179022714","0.894730821929863","2"
"No","2019","middle vocational","10148","0.901045104728016","0.895499161910265","0.906591047545767","2"
"No","2019","vocational + Abi","2074","0.946037674244707","0.936537801813981","0.955537546675434","2"
"No","2019","higher vocational","1545","0.925755867762004","0.91318951465436","0.938322220869648","2"
"No","2019","higher education","6594","0.937450163820341","0.931786806810809","0.943113520829874","2"
"Yes","2019","higher education","429","0.0625498361796587","0.0568864791701258","0.0682131931891915","1"
"Yes","2019","higher vocational","127","0.0742441322379957","0.0616777791303515","0.0868104853456399","1"
"Yes","2019","vocational + Abi","99","0.0539623257552929","0.0444624533245664","0.0634621981860194","1"
"Yes","2019","middle vocational","988","0.0989548952719835","0.0934089524542324","0.104500838089735","1"
"Yes","2019","general elemantary","226","0.118122999523711","0.105269178070137","0.130976820977286","1"
"Yes","2019","inadequately","50","0.135379955079101","0.10146825637124","0.169291653786961","1"
"Yes","2019","in school","3","","","","1"
