"ple0012","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes","2010","Single parent ","(2a) intermediate vocational","","","",""
"Yes","2010","Single parent ","(2c_gen) general maturity certificate","","","",""
"Yes","2010","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2010","Single parent ","(3a) lower tertiary education","","","",""
"Yes","2010","Single parent ","(3b) higher tertiary education","","","",""
"Yes","2010","Couple + C. LE 16 ","(0) in school","","","",""
"Yes","2010","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Yes","2010","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Yes","2010","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Yes","2010","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Yes","2010","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Yes","2010","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Yes","2010","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2010","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Yes","2010","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Yes","2010","Couple + C. GT 16 ","(0) in school","","","",""
"Yes","2010","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Yes","2010","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Yes","2010","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Yes","2010","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Yes","2010","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Yes","2010","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Yes","2010","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2010","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Yes","2010","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Yes","2010","Couple + C. LE and GT 16","(0) in school","","","",""
"Yes","2010","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Yes","2010","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Yes","2010","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Yes","2010","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Yes","2010","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Yes","2010","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Yes","2010","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Yes","2010","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Yes","2010","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Yes","2011","1-pers.-HH","(0) in school","","","",""
"Yes","2011","1-pers.-HH","(1a) inadequately completed","9","","",""
"Yes","2011","1-pers.-HH","(1b) general elementary school","78","1","1","1"
"Yes","2011","1-pers.-HH","(1c) basic vocational qualification","156","1","1","1"
"Yes","2011","1-pers.-HH","(2b) intermediate general qualification","7","","",""
"Yes","2011","1-pers.-HH","(2a) intermediate vocational","70","1","1","1"
"Yes","2011","1-pers.-HH","(2c_gen) general maturity certificate","4","","",""
"Yes","2011","1-pers.-HH","(2c_voc) vocational maturity certificate","8","","",""
"Yes","2011","1-pers.-HH","(3a) lower tertiary education","19","","",""
"Yes","2011","1-pers.-HH","(3b) higher tertiary education","29","","",""
"Yes","2011","(Married) couple without C. ","(0) in school","","","",""
"Yes","2011","(Married) couple without C. ","(1a) inadequately completed","13","","",""
"Yes","2011","(Married) couple without C. ","(1b) general elementary school","105","1","1","1"
"Yes","2011","(Married) couple without C. ","(1c) basic vocational qualification","422","1","1","1"
"Yes","2011","(Married) couple without C. ","(2b) intermediate general qualification","9","","",""
"Yes","2011","(Married) couple without C. ","(2a) intermediate vocational","152","1","1","1"
"Yes","2011","(Married) couple without C. ","(2c_gen) general maturity certificate","2","","",""
"Yes","2011","(Married) couple without C. ","(2c_voc) vocational maturity certificate","39","1","1","1"
"Yes","2011","(Married) couple without C. ","(3a) lower tertiary education","110","1","1","1"
"Yes","2011","(Married) couple without C. ","(3b) higher tertiary education","87","1","1","1"
"Yes","2011","Single parent ","(0) in school","","","",""
"Yes","2011","Single parent ","(1a) inadequately completed","2","","",""
"Yes","2011","Single parent ","(1b) general elementary school","8","","",""
"Yes","2011","Single parent ","(1c) basic vocational qualification","23","","",""
"Yes","2011","Single parent ","(2b) intermediate general qualification","1","","",""
"Yes","2011","Single parent ","(2a) intermediate vocational","6","","",""
"Yes","2011","Single parent ","(2c_gen) general maturity certificate","1","","",""
"Yes","2011","Single parent ","(2c_voc) vocational maturity certificate","1","","",""
"Yes","2011","Single parent ","(3a) lower tertiary education","2","","",""
"Yes","2011","Single parent ","(3b) higher tertiary education","1","","",""
"Yes","2011","Couple + C. LE 16 ","(0) in school","","","",""
"Yes","2011","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Yes","2011","Couple + C. LE 16 ","(1b) general elementary school","3","","",""
"Yes","2011","Couple + C. LE 16 ","(1c) basic vocational qualification","17","","",""
"Yes","2011","Couple + C. LE 16 ","(2b) intermediate general qualification","3","","",""
"Yes","2011","Couple + C. LE 16 ","(2a) intermediate vocational","20","","",""
"Yes","2011","Couple + C. LE 16 ","(2c_gen) general maturity certificate","1","","",""
"Yes","2011","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","7","","",""
"Yes","2011","Couple + C. LE 16 ","(3a) lower tertiary education","2","","",""
"Yes","2011","Couple + C. LE 16 ","(3b) higher tertiary education","9","","",""
"Yes","2011","Couple + C. GT 16 ","(0) in school","","","",""
"Yes","2011","Couple + C. GT 16 ","(1a) inadequately completed","6","","",""
"Yes","2011","Couple + C. GT 16 ","(1b) general elementary school","14","","",""
"Yes","2011","Couple + C. GT 16 ","(1c) basic vocational qualification","57","1","1","1"
"Yes","2011","Couple + C. GT 16 ","(2b) intermediate general qualification","2","","",""
"Yes","2011","Couple + C. GT 16 ","(2a) intermediate vocational","44","1","1","1"
"Yes","2011","Couple + C. GT 16 ","(2c_gen) general maturity certificate","4","","",""
"Yes","2011","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","9","","",""
"Yes","2011","Couple + C. GT 16 ","(3a) lower tertiary education","14","","",""
"Yes","2011","Couple + C. GT 16 ","(3b) higher tertiary education","16","","",""
"Yes","2011","Couple + C. LE and GT 16","(0) in school","","","",""
"Yes","2011","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Yes","2011","Couple + C. LE and GT 16","(1b) general elementary school","2","","",""
"Yes","2011","Couple + C. LE and GT 16","(1c) basic vocational qualification","10","","",""
"Yes","2011","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Yes","2011","Couple + C. LE and GT 16","(2a) intermediate vocational","6","","",""
"Yes","2011","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","3","","",""
"Yes","2011","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","4","","",""
"Yes","2011","Couple + C. LE and GT 16","(3a) lower tertiary education","2","","",""
"Yes","2011","Couple + C. LE and GT 16","(3b) higher tertiary education","5","","",""
"Yes","2012","1-pers.-HH","(0) in school","","","",""
"Yes","2012","1-pers.-HH","(1a) inadequately completed","","","",""
"Yes","2012","1-pers.-HH","(1b) general elementary school","","","",""
"Yes","2012","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Yes","2012","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Yes","2012","1-pers.-HH","(2a) intermediate vocational","","","",""
"Yes","2012","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Yes","2012","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","1-pers.-HH","(3a) lower tertiary education","","","",""
"Yes","2012","1-pers.-HH","(3b) higher tertiary education","","","",""
"Yes","2012","(Married) couple without C. ","(0) in school","","","",""
"Yes","2012","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Yes","2012","(Married) couple without C. ","(1b) general elementary school","","","",""
"Yes","2012","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Yes","2012","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Yes","2012","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Yes","2012","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Yes","2012","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Yes","2012","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Yes","2012","Single parent ","(0) in school","","","",""
"Yes","2012","Single parent ","(1a) inadequately completed","","","",""
"Yes","2012","Single parent ","(1b) general elementary school","","","",""
"Yes","2012","Single parent ","(1c) basic vocational qualification","","","",""
"Yes","2012","Single parent ","(2b) intermediate general qualification","","","",""
"Yes","2012","Single parent ","(2a) intermediate vocational","","","",""
"Yes","2012","Single parent ","(2c_gen) general maturity certificate","","","",""
"Yes","2012","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","Single parent ","(3a) lower tertiary education","","","",""
"Yes","2012","Single parent ","(3b) higher tertiary education","","","",""
"Yes","2012","Couple + C. LE 16 ","(0) in school","","","",""
"Yes","2012","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Yes","2012","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Yes","2012","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Yes","2012","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Yes","2012","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Yes","2012","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Yes","2012","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Yes","2012","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Yes","2012","Couple + C. GT 16 ","(0) in school","","","",""
"Yes","2012","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Yes","2012","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Yes","2012","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Yes","2012","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Yes","2012","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Yes","2012","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Yes","2012","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Yes","2012","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Yes","2012","Couple + C. LE and GT 16","(0) in school","","","",""
"Yes","2012","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Yes","2012","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Yes","2012","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Yes","2012","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Yes","2012","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Yes","2012","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Yes","2012","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Yes","2012","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Yes","2013","1-pers.-HH","(0) in school","","","",""
"Yes","2013","1-pers.-HH","(1a) inadequately completed","8","","",""
"Yes","2013","1-pers.-HH","(1b) general elementary school","71","1","1","1"
"Yes","2013","1-pers.-HH","(1c) basic vocational qualification","155","1","1","1"
"Yes","2013","1-pers.-HH","(2b) intermediate general qualification","7","","",""
"Yes","2013","1-pers.-HH","(2a) intermediate vocational","74","1","1","1"
"Yes","2013","1-pers.-HH","(2c_gen) general maturity certificate","3","","",""
"Yes","2013","1-pers.-HH","(2c_voc) vocational maturity certificate","10","","",""
"Yes","2013","1-pers.-HH","(3a) lower tertiary education","31","1","1","1"
"Yes","2013","1-pers.-HH","(3b) higher tertiary education","30","1","1","1"
"Yes","2013","(Married) couple without C. ","(0) in school","","","",""
"Yes","2013","(Married) couple without C. ","(1a) inadequately completed","9","","",""
"Yes","2013","(Married) couple without C. ","(1b) general elementary school","94","1","1","1"
"Yes","2013","(Married) couple without C. ","(1c) basic vocational qualification","404","1","1","1"
"Yes","2013","(Married) couple without C. ","(2b) intermediate general qualification","9","","",""
"Yes","2013","(Married) couple without C. ","(2a) intermediate vocational","202","1","1","1"
"Yes","2013","(Married) couple without C. ","(2c_gen) general maturity certificate","5","","",""
"Yes","2013","(Married) couple without C. ","(2c_voc) vocational maturity certificate","42","1","1","1"
"Yes","2013","(Married) couple without C. ","(3a) lower tertiary education","107","1","1","1"
"Yes","2013","(Married) couple without C. ","(3b) higher tertiary education","107","1","1","1"
"Yes","2013","Single parent ","(0) in school","","","",""
"Yes","2013","Single parent ","(1a) inadequately completed","2","","",""
"Yes","2013","Single parent ","(1b) general elementary school","8","","",""
"Yes","2013","Single parent ","(1c) basic vocational qualification","24","","",""
"Yes","2013","Single parent ","(2b) intermediate general qualification","2","","",""
"Yes","2013","Single parent ","(2a) intermediate vocational","6","","",""
"Yes","2013","Single parent ","(2c_gen) general maturity certificate","2","","",""
"Yes","2013","Single parent ","(2c_voc) vocational maturity certificate","1","","",""
"Yes","2013","Single parent ","(3a) lower tertiary education","3","","",""
"Yes","2013","Single parent ","(3b) higher tertiary education","2","","",""
"Yes","2013","Couple + C. LE 16 ","(0) in school","","","",""
"Yes","2013","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Yes","2013","Couple + C. LE 16 ","(1b) general elementary school","6","","",""
"Yes","2013","Couple + C. LE 16 ","(1c) basic vocational qualification","17","","",""
"Yes","2013","Couple + C. LE 16 ","(2b) intermediate general qualification","6","","",""
"Yes","2013","Couple + C. LE 16 ","(2a) intermediate vocational","19","","",""
"Yes","2013","Couple + C. LE 16 ","(2c_gen) general maturity certificate","1","","",""
"Yes","2013","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","8","","",""
"Yes","2013","Couple + C. LE 16 ","(3a) lower tertiary education","4","","",""
"Yes","2013","Couple + C. LE 16 ","(3b) higher tertiary education","7","","",""
"Yes","2013","Couple + C. GT 16 ","(0) in school","","","",""
"Yes","2013","Couple + C. GT 16 ","(1a) inadequately completed","4","","",""
"Yes","2013","Couple + C. GT 16 ","(1b) general elementary school","10","","",""
"Yes","2013","Couple + C. GT 16 ","(1c) basic vocational qualification","54","1","1","1"
"Yes","2013","Couple + C. GT 16 ","(2b) intermediate general qualification","1","","",""
"Yes","2013","Couple + C. GT 16 ","(2a) intermediate vocational","28","","",""
"Yes","2013","Couple + C. GT 16 ","(2c_gen) general maturity certificate","3","","",""
"Yes","2013","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","13","","",""
"Yes","2013","Couple + C. GT 16 ","(3a) lower tertiary education","12","","",""
"Yes","2013","Couple + C. GT 16 ","(3b) higher tertiary education","17","","",""
"Yes","2013","Couple + C. LE and GT 16","(0) in school","","","",""
"Yes","2013","Couple + C. LE and GT 16","(1a) inadequately completed","1","","",""
"Yes","2013","Couple + C. LE and GT 16","(1b) general elementary school","3","","",""
"Yes","2013","Couple + C. LE and GT 16","(1c) basic vocational qualification","7","","",""
"Yes","2013","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Yes","2013","Couple + C. LE and GT 16","(2a) intermediate vocational","5","","",""
"Yes","2013","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","3","","",""
"Yes","2013","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","3","","",""
"Yes","2013","Couple + C. LE and GT 16","(3a) lower tertiary education","1","","",""
"Yes","2013","Couple + C. LE and GT 16","(3b) higher tertiary education","5","","",""
"Yes","2014","1-pers.-HH","(0) in school","","","",""
"Yes","2014","1-pers.-HH","(1a) inadequately completed","","","",""
"Yes","2014","1-pers.-HH","(1b) general elementary school","","","",""
"Yes","2014","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Yes","2014","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Yes","2014","1-pers.-HH","(2a) intermediate vocational","","","",""
"Yes","2014","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Yes","2014","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","1-pers.-HH","(3a) lower tertiary education","","","",""
"Yes","2014","1-pers.-HH","(3b) higher tertiary education","","","",""
"Yes","2014","(Married) couple without C. ","(0) in school","","","",""
"Yes","2014","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Yes","2014","(Married) couple without C. ","(1b) general elementary school","","","",""
"Yes","2014","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Yes","2014","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Yes","2014","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Yes","2014","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Yes","2014","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Yes","2014","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Yes","2014","Single parent ","(0) in school","","","",""
"Yes","2014","Single parent ","(1a) inadequately completed","","","",""
"Yes","2014","Single parent ","(1b) general elementary school","","","",""
"Yes","2014","Single parent ","(1c) basic vocational qualification","","","",""
"Yes","2014","Single parent ","(2b) intermediate general qualification","","","",""
"Yes","2014","Single parent ","(2a) intermediate vocational","","","",""
"Yes","2014","Single parent ","(2c_gen) general maturity certificate","","","",""
"Yes","2014","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","Single parent ","(3a) lower tertiary education","","","",""
"Yes","2014","Single parent ","(3b) higher tertiary education","","","",""
"Yes","2014","Couple + C. LE 16 ","(0) in school","","","",""
"Yes","2014","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Yes","2014","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Yes","2014","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Yes","2014","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Yes","2014","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Yes","2014","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Yes","2014","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Yes","2014","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Yes","2014","Couple + C. GT 16 ","(0) in school","","","",""
"Yes","2014","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Yes","2014","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Yes","2014","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Yes","2014","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Yes","2014","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Yes","2014","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Yes","2014","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Yes","2014","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Yes","2014","Couple + C. LE and GT 16","(0) in school","","","",""
"Yes","2014","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Yes","2014","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Yes","2014","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Yes","2014","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Yes","2014","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Yes","2014","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Yes","2014","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Yes","2014","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Yes","2015","1-pers.-HH","(0) in school","","","",""
"Yes","2015","1-pers.-HH","(1a) inadequately completed","7","","",""
"Yes","2015","1-pers.-HH","(1b) general elementary school","71","1","1","1"
"Yes","2015","1-pers.-HH","(1c) basic vocational qualification","146","1","1","1"
"Yes","2015","1-pers.-HH","(2b) intermediate general qualification","4","","",""
"Yes","2015","1-pers.-HH","(2a) intermediate vocational","82","1","1","1"
"Yes","2015","1-pers.-HH","(2c_gen) general maturity certificate","3","","",""
"Yes","2015","1-pers.-HH","(2c_voc) vocational maturity certificate","18","","",""
"Yes","2015","1-pers.-HH","(3a) lower tertiary education","31","1","1","1"
"Yes","2015","1-pers.-HH","(3b) higher tertiary education","36","1","1","1"
"Yes","2015","(Married) couple without C. ","(0) in school","","","",""
"Yes","2015","(Married) couple without C. ","(1a) inadequately completed","13","","",""
"Yes","2015","(Married) couple without C. ","(1b) general elementary school","74","1","1","1"
"Yes","2015","(Married) couple without C. ","(1c) basic vocational qualification","368","1","1","1"
"Yes","2015","(Married) couple without C. ","(2b) intermediate general qualification","8","","",""
"Yes","2015","(Married) couple without C. ","(2a) intermediate vocational","179","1","1","1"
"Yes","2015","(Married) couple without C. ","(2c_gen) general maturity certificate","7","","",""
