"ple0012","year","migback","sex","n","percent","lower_confidence","upper_confidence","value"
"Yes","2011","indirect migration background","Female","7","","","","1"
"No","2012","no migration background","Male","","","","","2"
"No","2012","no migration background","Female","","","","","2"
"No","2012","indirect migration background","Male","","","","","2"
"No","2012","indirect migration background","Female","","","","","2"
"No","2012","direct migration background","Male","","","","","2"
"No","2012","direct migration background","Female","","","","","2"
"Yes","2012","no migration background","Male","","","","","1"
"Yes","2012","no migration background","Female","","","","","1"
"Yes","2012","direct migration background","Male","","","","","1"
"Yes","2012","direct migration background","Female","","","","","1"
"Yes","2012","indirect migration background","Male","","","","","1"
"Yes","2012","indirect migration background","Female","","","","","1"
"No","2013","no migration background","Male","6945","0.90092654500792","0.89429383154225","0.90755925847359","2"
"No","2013","no migration background","Female","8077","0.914642110710081","0.908792599725386","0.920491621694776","2"
"No","2013","direct migration background","Male","650","0.872167781388384","0.848028485151348","0.89630707762542","2"
"No","2013","direct migration background","Female","894","0.915762697264524","0.898202471390665","0.933322923138384","2"
"No","2013","indirect migration background","Male","337","0.961225102447624","0.94085344218033","0.981596762714919","2"
"No","2013","indirect migration background","Female","362","0.987973223771511","0.976881262649509","0.999065184893512","2"
"Yes","2013","no migration background","Male","849","0.0990734549920801","0.0924407415264098","0.10570616845775","1"
"Yes","2013","no migration background","Female","688","0.0853578892899188","0.079508378305224","0.0912074002746137","1"
"Yes","2013","direct migration background","Male","85","0.127832218611616","0.10369292237458","0.151971514848653","1"
"Yes","2013","direct migration background","Female","67","0.0842373027354755","0.0666770768616163","0.101797528609335","1"
"Yes","2013","indirect migration background","Male","8","","","","1"
"Yes","2013","indirect migration background","Female","9","","","","1"
"No","2014","no migration background","Male","","","","","2"
"No","2014","no migration background","Female","","","","","2"
"No","2014","direct migration background","Male","","","","","2"
"No","2014","direct migration background","Female","","","","","2"
"No","2014","indirect migration background","Male","","","","","2"
"No","2014","indirect migration background","Female","","","","","2"
"Yes","2014","no migration background","Male","","","","","1"
"Yes","2014","no migration background","Female","","","","","1"
"Yes","2014","direct migration background","Male","","","","","1"
"Yes","2014","direct migration background","Female","","","","","1"
"Yes","2014","indirect migration background","Male","","","","","1"
"Yes","2014","indirect migration background","Female","","","","","1"
"No","2015","no migration background","Male","7981","0.899785090277081","0.893517528695146","0.906052651859016","2"
"No","2015","no migration background","Female","9692","0.919728643959104","0.914506085133444","0.924951202784765","2"
"No","2015","direct migration background","Male","1805","0.909149572166443","0.896380544415628","0.921918599917258","2"
"No","2015","direct migration background","Female","2258","0.941873371732673","0.932463144528494","0.951283598936851","2"
"No","2015","indirect migration background","Male","736","0.970912724015691","0.958909657161069","0.982915790870312","2"
"No","2015","indirect migration background","Female","853","0.97837649368965","0.968766506282834","0.987986481096465","2"
"Yes","2015","no migration background","Male","837","0.100214909722919","0.0939473481409841","0.106482471304854","1"
"Yes","2015","no migration background","Female","706","0.0802713560408956","0.075048797215235","0.0854939148665562","1"
"Yes","2015","direct migration background","Male","141","0.0908504278335568","0.0780814000827419","0.103619455584372","1"
"Yes","2015","direct migration background","Female","117","0.058126628267327","0.0487164010631485","0.0675368554715055","1"
"Yes","2015","indirect migration background","Male","17","","","","1"
"Yes","2015","indirect migration background","Female","27","","","","1"
"No","2016","no migration background","Male","","","","","2"
"No","2016","no migration background","Female","","","","","2"
"No","2016","direct migration background","Male","","","","","2"
"No","2016","direct migration background","Female","","","","","2"
"No","2016","indirect migration background","Male","","","","","2"
"No","2016","indirect migration background","Female","","","","","2"
"Yes","2016","direct migration background","Male","","","","","1"
"Yes","2016","direct migration background","Female","","","","","1"
"Yes","2016","no migration background","Male","","","","","1"
"Yes","2016","no migration background","Female","","","","","1"
"Yes","2016","indirect migration background","Male","","","","","1"
"Yes","2016","indirect migration background","Female","","","","","1"
"No","2017","no migration background","Male","8569","0.899511932846889","0.893455699315987","0.905568166377791","2"
"No","2017","no migration background","Female","10146","0.918724962129502","0.913588728790325","0.92386119546868","2"
"No","2017","direct migration background","Male","1935","0.907233347329315","0.894775043969823","0.919691650688806","2"
"No","2017","direct migration background","Female","2437","0.933023566971474","0.923386938150033","0.942660195792915","2"
"No","2017","indirect migration background","Male","767","0.971049743103738","0.959350533033506","0.98274895317397","2"
"No","2017","indirect migration background","Female","902","0.985983445772185","0.978411664844227","0.993555226700143","2"
"Yes","2017","direct migration background","Male","148","0.0927666526706854","0.0803083493111936","0.105224956030177","1"
"Yes","2017","direct migration background","Female","148","0.0669764330285258","0.0573398042070846","0.076613061849967","1"
"Yes","2017","indirect migration background","Male","22","","","","1"
"Yes","2017","no migration background","Male","898","0.100488067153111","0.0944318336222086","0.106544300684013","1"
"Yes","2017","no migration background","Female","727","0.0812750378704974","0.0761388045313205","0.0864112712096744","1"
"Yes","2017","indirect migration background","Female","24","","","","1"
"No","2018","no migration background","Male","","","","","2"
"No","2018","no migration background","Female","","","","","2"
"No","2018","direct migration background","Male","","","","","2"
"No","2018","direct migration background","Female","","","","","2"
"No","2018","indirect migration background","Male","","","","","2"
"No","2018","indirect migration background","Female","","","","","2"
"Yes","2018","direct migration background","Male","","","","","1"
"Yes","2018","direct migration background","Female","","","","","1"
"Yes","2018","indirect migration background","Male","","","","","1"
"Yes","2018","no migration background","Male","","","","","1"
"Yes","2018","indirect migration background","Female","","","","","1"
"Yes","2018","no migration background","Female","","","","","1"
"No","2019","no migration background","Male","8893","0.90426873590027","0.898444726135169","0.910092745665371","2"
"No","2019","no migration background","Female","9794","0.919492416283003","0.914287817224999","0.924697015341006","2"
"No","2019","direct migration background","Male","1605","0.902798723889027","0.888903759985257","0.916693687792797","2"
"No","2019","direct migration background","Female","1981","0.915764140870667","0.903921769830059","0.927606511911275","2"
"No","2019","indirect migration background","Male","774","0.969018439617499","0.957034269020695","0.981002610214302","2"
"No","2019","indirect migration background","Female","873","0.95957927392021","0.946762257749458","0.972396290090963","2"
"Yes","2019","direct migration background","Male","141","0.0972012761109727","0.0833063122072028","0.111096240014743","1"
"Yes","2019","direct migration background","Female","132","0.0842358591293331","0.0723934880887247","0.0960782301699415","1"
"Yes","2019","no migration background","Male","911","0.0957312640997301","0.0899072543346292","0.101555273864831","1"
"Yes","2019","indirect migration background","Male","29","","","","1"
"Yes","2019","indirect migration background","Female","34","0.0404207260797895","0.0276037099090373","0.0532377422505417","1"
"Yes","2019","no migration background","Female","704","0.0805075837169973","0.0753029846589936","0.085712182775001","1"
