"ple0012","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence","value"
"No","2011","in school","Urban Area","236","1","1","1","2"
"No","2011","general elemantary","Urban Area","1283","0.87693609019693","0.859945041001985","0.893927139391874","2"
"No","2011","vocational + Abi","Urban Area","851","0.955563107507994","0.942009867298577","0.96911634771741","2"
"No","2011","in school","Rural Area","77","1","1","1","2"
"No","2011","general elemantary","Rural Area","662","0.879217185088634","0.855926094301255","0.902508275876014","2"
"No","2011","vocational + Abi","Rural Area","316","0.995268416177721","0.9877613722851","1.00277546007034","2"
"No","2011","inadequately","Urban Area","149","0.865313032773223","0.813535748864729","0.917090316681717","2"
"No","2011","inadequately","Rural Area","61","0.922991011308766","0.858671080417501","0.987310942200031","2"
"No","2011","middle vocational","Urban Area","5960","0.908881143841316","0.901892677299856","0.915869610382776","2"
"No","2011","middle vocational","Rural Area","3651","0.90365391806734","0.894548534588576","0.912759301546105","2"
"No","2011","higher vocational","Urban Area","799","0.907717188693932","0.888551178012865","0.926883199374999","2"
"No","2011","higher vocational","Rural Area","531","0.93748865630573","0.917753226018949","0.957224086592511","2"
"No","2011","higher education","Urban Area","3073","0.950030943991176","0.942550534735816","0.957511353246536","2"
"No","2011","higher education","Rural Area","1227","0.929668365877747","0.915982474686667","0.943354257068827","2"
"Yes","2011","in school","Urban Area","","","","","1"
"Yes","2011","in school","Rural Area","","","","","1"
"Yes","2011","inadequately","Urban Area","18","","","","1"
"Yes","2011","inadequately","Rural Area","5","","","","1"
"Yes","2011","general elemantary","Urban Area","153","0.12306390980307","0.106072860608126","0.140054958998015","1"
"Yes","2011","general elemantary","Rural Area","90","0.120782814911366","0.097491724123986","0.144073905698745","1"
"Yes","2011","middle vocational","Urban Area","554","0.091118856158684","0.0841303896172243","0.0981073227001436","1"
"Yes","2011","middle vocational","Rural Area","383","0.0963460819326599","0.0872406984538954","0.105451465411424","1"
"Yes","2011","vocational + Abi","Urban Area","37","0.0444368924920062","0.0308836522825896","0.0579901327014227","1"
"Yes","2011","vocational + Abi","Rural Area","5","","","","1"
"Yes","2011","higher vocational","Urban Area","77","0.0922828113060677","0.0731168006250008","0.111448821987135","1"
"Yes","2011","higher vocational","Rural Area","47","0.0625113436942698","0.0427759134074888","0.0822467739810509","1"
"Yes","2011","higher education","Urban Area","186","0.0499690560088243","0.0424886467534643","0.0574494652641842","1"
"Yes","2011","higher education","Rural Area","114","0.0703316341222529","0.056645742931173","0.0840175253133328","1"
"No","2012","in school","Urban Area","","","","","2"
"No","2012","in school","Rural Area","","","","","2"
"No","2012","general elemantary","Urban Area","","","","","2"
"No","2012","general elemantary","Rural Area","","","","","2"
"No","2012","vocational + Abi","Urban Area","","","","","2"
"No","2012","vocational + Abi","Rural Area","","","","","2"
"No","2012","higher vocational","Urban Area","","","","","2"
"No","2012","higher vocational","Rural Area","","","","","2"
"No","2012","higher education","Urban Area","","","","","2"
"No","2012","higher education","Rural Area","","","","","2"
"No","2012","inadequately","Urban Area","","","","","2"
"No","2012","inadequately","Rural Area","","","","","2"
"No","2012","middle vocational","Urban Area","","","","","2"
"No","2012","middle vocational","Rural Area","","","","","2"
"Yes","2012","higher vocational","Urban Area","","","","","1"
"Yes","2012","higher vocational","Rural Area","","","","","1"
"Yes","2012","in school","Urban Area","","","","","1"
"Yes","2012","in school","Rural Area","","","","","1"
"Yes","2012","inadequately","Urban Area","","","","","1"
"Yes","2012","inadequately","Rural Area","","","","","1"
"Yes","2012","general elemantary","Urban Area","","","","","1"
"Yes","2012","general elemantary","Rural Area","","","","","1"
"Yes","2012","middle vocational","Urban Area","","","","","1"
"Yes","2012","middle vocational","Rural Area","","","","","1"
"Yes","2012","vocational + Abi","Urban Area","","","","","1"
"Yes","2012","vocational + Abi","Rural Area","","","","","1"
"Yes","2012","higher education","Urban Area","","","","","1"
"Yes","2012","higher education","Rural Area","","","","","1"
"No","2013","in school","Urban Area","185","1","1","1","2"
"No","2013","in school","Rural Area","75","1","1","1","2"
"No","2013","general elemantary","Urban Area","1092","0.870639797372656","0.851945576490361","0.88933401825495","2"
"No","2013","general elemantary","Rural Area","550","0.878030936771835","0.852436355881569","0.903625517662101","2"
"No","2013","vocational + Abi","Urban Area","764","0.94388048363468","0.927971752955907","0.959789214313452","2"
"No","2013","vocational + Abi","Rural Area","290","0.988687930982431","0.976700858364273","1.00067500360059","2"
"No","2013","higher vocational","Urban Area","725","0.91281948480674","0.893271352759194","0.932367616854286","2"
"No","2013","higher vocational","Rural Area","479","0.900600862604324","0.875200379686631","0.926001345522017","2"
"No","2013","higher education","Urban Area","2985","0.938818617934674","0.930504481669281","0.947132754200067","2"
"No","2013","higher education","Rural Area","1162","0.917516024906171","0.902480478097336","0.932551571715006","2"
"No","2013","inadequately","Urban Area","115","0.852432561003354","0.791228742132519","0.913636379874189","2"
"No","2013","inadequately","Rural Area","62","0.96200169576544","0.915875658041162","1.00812773348972","2"
"No","2013","middle vocational","Urban Area","5202","0.901106235434453","0.893387649702092","0.908824821166813","2"
"No","2013","middle vocational","Rural Area","3308","0.892845444102325","0.882896452135328","0.902794436069321","2"
"Yes","2013","higher vocational","Urban Area","75","0.0871805151932599","0.0676323831457135","0.106728647240806","1"
"Yes","2013","higher vocational","Rural Area","54","0.0993991373956761","0.0739986544779832","0.124799620313369","1"
"Yes","2013","in school","Urban Area","","","","","1"
"Yes","2013","in school","Rural Area","","","","","1"
"Yes","2013","inadequately","Urban Area","14","","","","1"
"Yes","2013","inadequately","Rural Area","4","","","","1"
"Yes","2013","general elemantary","Urban Area","146","0.129360202627344","0.11066598174505","0.148054423509639","1"
"Yes","2013","general elemantary","Rural Area","78","0.121969063228166","0.0963744823378995","0.147563644118432","1"
"Yes","2013","middle vocational","Urban Area","544","0.0988937645655473","0.0911751788331867","0.106612350297908","1"
"Yes","2013","middle vocational","Rural Area","405","0.107154555897675","0.0972055639306788","0.117103547864672","1"
"Yes","2013","vocational + Abi","Urban Area","40","0.0561195163653205","0.0402107856865482","0.0720282470440927","1"
"Yes","2013","vocational + Abi","Rural Area","9","","","","1"
"Yes","2013","higher education","Urban Area","207","0.0611813820653263","0.0528672457999332","0.0694955183307195","1"
"Yes","2013","higher education","Rural Area","124","0.0824839750938289","0.0674484282849937","0.0975195219026641","1"
"No","2014","in school","Urban Area","","","","","2"
"No","2014","in school","Rural Area","","","","","2"
"No","2014","general elemantary","Urban Area","","","","","2"
"No","2014","general elemantary","Rural Area","","","","","2"
"No","2014","inadequately","Urban Area","","","","","2"
"No","2014","inadequately","Rural Area","","","","","2"
"No","2014","middle vocational","Urban Area","","","","","2"
"No","2014","middle vocational","Rural Area","","","","","2"
"No","2014","vocational + Abi","Urban Area","","","","","2"
"No","2014","vocational + Abi","Rural Area","","","","","2"
"No","2014","higher vocational","Urban Area","","","","","2"
"No","2014","higher vocational","Rural Area","","","","","2"
"No","2014","higher education","Urban Area","","","","","2"
"No","2014","higher education","Rural Area","","","","","2"
"Yes","2014","in school","Urban Area","","","","","1"
"Yes","2014","in school","Rural Area","","","","","1"
"Yes","2014","inadequately","Urban Area","","","","","1"
"Yes","2014","inadequately","Rural Area","","","","","1"
"Yes","2014","general elemantary","Urban Area","","","","","1"
"Yes","2014","general elemantary","Rural Area","","","","","1"
"Yes","2014","middle vocational","Urban Area","","","","","1"
"Yes","2014","middle vocational","Rural Area","","","","","1"
"Yes","2014","higher vocational","Urban Area","","","","","1"
"Yes","2014","higher vocational","Rural Area","","","","","1"
"Yes","2014","vocational + Abi","Urban Area","","","","","1"
"Yes","2014","vocational + Abi","Rural Area","","","","","1"
"Yes","2014","higher education","Urban Area","","","","","1"
"Yes","2014","higher education","Rural Area","","","","","1"
"No","2015","in school","Urban Area","233","1","1","1","2"
"No","2015","in school","Rural Area","119","1","1","1","2"
"No","2015","general elemantary","Urban Area","1643","0.894068455176112","0.879795779319994","0.908341131032231","2"
"No","2015","general elemantary","Rural Area","817","0.892558113437568","0.87234887787957","0.912767348995567","2"
"No","2015","middle vocational","Urban Area","6520","0.905958712146379","0.899171685773924","0.912745738518834","2"
"No","2015","middle vocational","Rural Area","4211","0.904173578698001","0.895672879180747","0.912674278215255","2"
"No","2015","vocational + Abi","Urban Area","1372","0.952284451480468","0.94124392232201","0.963324980638926","2"
"No","2015","vocational + Abi","Rural Area","500","0.962203812036732","0.945952898051509","0.978454726021955","2"
"No","2015","higher vocational","Urban Area","844","0.895824778090742","0.876159414683167","0.915490141498316","2"
"No","2015","higher vocational","Rural Area","550","0.908406387149771","0.885421462298124","0.931391312001418","2"
"No","2015","higher education","Urban Area","4038","0.936155810376301","0.928814424542346","0.943497196210255","2"
"No","2015","higher education","Rural Area","1496","0.920023447450665","0.906867086308825","0.933179808592504","2"
"No","2015","inadequately","Urban Area","257","0.866286676025174","0.826633951476444","0.905939400573904","2"
"No","2015","inadequately","Rural Area","117","0.923792475399186","0.878005772239928","0.969579178558445","2"
"Yes","2015","middle vocational","Urban Area","585","0.0940412878536211","0.0872542614811658","0.100828314226076","1"
"Yes","2015","middle vocational","Rural Area","395","0.0958264213019991","0.087325721784745","0.104327120819253","1"
"Yes","2015","higher vocational","Urban Area","83","0.104175221909258","0.0845098585016843","0.123840585316833","1"
"Yes","2015","higher vocational","Rural Area","55","0.0915936128502288","0.0686086879985817","0.114578537701876","1"
"Yes","2015","in school","Urban Area","","","","","1"
"Yes","2015","in school","Rural Area","","","","","1"
"Yes","2015","inadequately","Urban Area","26","","","","1"
"Yes","2015","inadequately","Rural Area","12","","","","1"
"Yes","2015","general elemantary","Urban Area","143","0.105931544823888","0.0916588689677695","0.120204220680006","1"
"Yes","2015","general elemantary","Rural Area","85","0.107441886562432","0.087232651004433","0.12765112212043","1"
"Yes","2015","vocational + Abi","Urban Area","60","0.0477155485195319","0.0366750193610742","0.0587560776779897","1"
"Yes","2015","vocational + Abi","Rural Area","29","","","","1"
"Yes","2015","higher education","Urban Area","222","0.0638441896236992","0.0565028037897446","0.0711855754576539","1"
"Yes","2015","higher education","Rural Area","137","0.0799765525493356","0.066820191407496","0.0931329136911752","1"
"No","2016","in school","Urban Area","","","","","2"
"No","2016","in school","Rural Area","","","","","2"
"No","2016","general elemantary","Urban Area","","","","","2"
"No","2016","general elemantary","Rural Area","","","","","2"
"No","2016","middle vocational","Urban Area","","","","","2"
"No","2016","middle vocational","Rural Area","","","","","2"
"No","2016","vocational + Abi","Urban Area","","","","","2"
"No","2016","vocational + Abi","Rural Area","","","","","2"
"No","2016","higher vocational","Urban Area","","","","","2"
"No","2016","higher vocational","Rural Area","","","","","2"
"No","2016","higher education","Urban Area","","","","","2"
"No","2016","higher education","Rural Area","","","","","2"
"No","2016","inadequately","Urban Area","","","","","2"
"No","2016","inadequately","Rural Area","","","","","2"
"Yes","2016","middle vocational","Urban Area","","","","","1"
"Yes","2016","middle vocational","Rural Area","","","","","1"
"Yes","2016","higher vocational","Urban Area","","","","","1"
"Yes","2016","higher vocational","Rural Area","","","","","1"
"Yes","2016","in school","Urban Area","","","","","1"
"Yes","2016","in school","Rural Area","","","","","1"
"Yes","2016","inadequately","Urban Area","","","","","1"
"Yes","2016","inadequately","Rural Area","","","","","1"
"Yes","2016","general elemantary","Urban Area","","","","","1"
"Yes","2016","general elemantary","Rural Area","","","","","1"
"Yes","2016","vocational + Abi","Urban Area","","","","","1"
"Yes","2016","vocational + Abi","Rural Area","","","","","1"
"Yes","2016","higher education","Urban Area","","","","","1"
"Yes","2016","higher education","Rural Area","","","","","1"
"No","2017","in school","Urban Area","292","0.990808542365371","0.979881532206062","1.00173555252468","2"
"No","2017","in school","Rural Area","119","1","1","1","2"
"No","2017","inadequately","Urban Area","287","0.881616469757688","0.846330208451471","0.916902731063906","2"
"No","2017","inadequately","Rural Area","121","0.898413860038507","0.847453010690714","0.9493747093863","2"
"No","2017","general elemantary","Urban Area","1580","0.876885943532509","0.861496235072674","0.892275651992344","2"
"No","2017","general elemantary","Rural Area","918","0.883127677535637","0.863363322121298","0.902892032949975","2"
"No","2017","middle vocational","Urban Area","6692","0.906556255635102","0.89986353376214","0.913248977508063","2"
"No","2017","middle vocational","Rural Area","4429","0.900986950728715","0.892600080571225","0.909373820886205","2"
"No","2017","vocational + Abi","Urban Area","1531","0.934757926803877","0.922680100613548","0.946835752994207","2"
"No","2017","vocational + Abi","Rural Area","594","0.95125665306667","0.934307079623895","0.968206226509446","2"
"No","2017","higher vocational","Urban Area","830","0.921099271228874","0.903535509853264","0.938663032604485","2"
"No","2017","higher vocational","Rural Area","585","0.92420077933237","0.903711125947417","0.944690432717322","2"
"No","2017","higher education","Urban Area","4474","0.939646386683612","0.932848292706807","0.946444480660417","2"
"No","2017","higher education","Rural Area","1697","0.925659460170823","0.913673366794226","0.93764555354742","2"
"Yes","2017","in school","Urban Area","1","","","","1"
"Yes","2017","in school","Rural Area","","","","","1"
"Yes","2017","inadequately","Urban Area","35","0.118383530242312","0.0830972689360938","0.153669791548529","1"
"Yes","2017","inadequately","Rural Area","14","","","","1"
"Yes","2017","middle vocational","Urban Area","573","0.0934437443648984","0.0867510224919372","0.10013646623786","1"
"Yes","2017","middle vocational","Rural Area","443","0.0990130492712851","0.0906261791137948","0.107399919428775","1"
"Yes","2017","higher vocational","Urban Area","75","0.0789007287711257","0.0613369673955154","0.0964644901467359","1"
"Yes","2017","higher vocational","Rural Area","56","0.0757992206676305","0.0553095672826776","0.0962888740525833","1"
"Yes","2017","general elemantary","Urban Area","171","0.123114056467491","0.107724348007656","0.138503764927326","1"
"Yes","2017","vocational + Abi","Urban Area","75","0.0652420731961228","0.0531642470057934","0.0773198993864522","1"
"Yes","2017","higher education","Urban Area","240","0.060353613316388","0.0535555193395831","0.0671517072931928","1"
"Yes","2017","general elemantary","Rural Area","97","0.116872322464363","0.0971079670500248","0.136636677878702","1"
"Yes","2017","vocational + Abi","Rural Area","26","","","","1"
"Yes","2017","higher education","Rural Area","143","0.074340539829177","0.0623544464525799","0.0863266332057741","1"
"No","2018","in school","Urban Area","","","","","2"
"No","2018","in school","Rural Area","","","","","2"
"No","2018","inadequately","Urban Area","","","","","2"
"No","2018","inadequately","Rural Area","","","","","2"
"No","2018","general elemantary","Urban Area","","","","","2"
"No","2018","general elemantary","Rural Area","","","","","2"
"No","2018","middle vocational","Urban Area","","","","","2"
"No","2018","middle vocational","Rural Area","","","","","2"
"No","2018","vocational + Abi","Urban Area","","","","","2"
"No","2018","vocational + Abi","Rural Area","","","","","2"
"No","2018","higher vocational","Urban Area","","","","","2"
"No","2018","higher vocational","Rural Area","","","","","2"
"No","2018","higher education","Urban Area","","","","","2"
"No","2018","higher education","Rural Area","","","","","2"
"Yes","2018","inadequately","Urban Area","","","","","1"
"Yes","2018","inadequately","Rural Area","","","","","1"
"Yes","2018","middle vocational","Urban Area","","","","","1"
"Yes","2018","middle vocational","Rural Area","","","","","1"
"Yes","2018","higher vocational","Urban Area","","","","","1"
"Yes","2018","higher vocational","Rural Area","","","","","1"
"Yes","2018","in school","Urban Area","","","","","1"
"Yes","2018","in school","Rural Area","","","","","1"
"Yes","2018","general elemantary","Urban Area","","","","","1"
"Yes","2018","general elemantary","Rural Area","","","","","1"
"Yes","2018","vocational + Abi","Urban Area","","","","","1"
"Yes","2018","vocational + Abi","Rural Area","","","","","1"
"Yes","2018","higher education","Urban Area","","","","","1"
"Yes","2018","higher education","Rural Area","","","","","1"
"No","2019","in school","Urban Area","234","0.997223110194094","0.990509322868241","1.00393689751995","2"
"No","2019","in school","Rural Area","84","0.979174458288299","0.948816901235413","1.00953201534118","2"
"No","2019","inadequately","Urban Area","229","0.869116873557284","0.828355281533323","0.909878465581244","2"
"No","2019","inadequately","Rural Area","95","0.833498500624204","0.763881832451264","0.903115168797143","2"
"No","2019","general elemantary","Urban Area","1282","0.883475623979902","0.86676386578952","0.900187382170283","2"
"No","2019","general elemantary","Rural Area","830","0.87977720317105","0.858658430845809","0.900895975496291","2"
"No","2019","middle vocational","Urban Area","5741","0.907272040417254","0.900081733029378","0.91446234780513","2"
"No","2019","middle vocational","Rural Area","3905","0.892764147290952","0.883547081799031","0.901981212782872","2"
"No","2019","vocational + Abi","Urban Area","1372","0.936359576443324","0.923764442672218","0.948954710214429","2"
"No","2019","vocational + Abi","Rural Area","576","0.967546430780644","0.953367626523031","0.981725235038258","2"
"No","2019","higher vocational","Urban Area","842","0.924168523087342","0.906977993901512","0.941359052273172","2"
"No","2019","higher vocational","Rural Area","645","0.930363354234897","0.911426249737198","0.949300458732596","2"
"No","2019","higher education","Urban Area","4255","0.941939534581358","0.935103015787305","0.948776053375411","2"
"No","2019","higher education","Rural Area","1751","0.918267076877382","0.905977748489025","0.930556405265739","2"
"Yes","2019","inadequately","Urban Area","34","0.130883126442716","0.090121534418756","0.171644718466677","1"
"Yes","2019","inadequately","Rural Area","15","","","","1"
"Yes","2019","middle vocational","Urban Area","510","0.0927279595827461","0.0855376521948703","0.0999182669706218","1"
"Yes","2019","middle vocational","Rural Area","424","0.107235852709048","0.0980187872171276","0.116452918200969","1"
"Yes","2019","higher vocational","Urban Area","69","0.0758314769126577","0.0586409477268275","0.0930220060984878","1"
"Yes","2019","higher vocational","Rural Area","49","0.0696366457651029","0.0506995412674037","0.0885737502628022","1"
"Yes","2019","in school","Urban Area","2","","","","1"
"Yes","2019","general elemantary","Urban Area","134","0.116524376020098","0.0998126178297168","0.13323613421048","1"
"Yes","2019","vocational + Abi","Urban Area","71","0.0636404235566764","0.051045289785571","0.0762355573277818","1"
"Yes","2019","higher education","Urban Area","240","0.0580604654186418","0.0512239466245888","0.0648969842126948","1"
"Yes","2019","higher education","Rural Area","158","0.0817329231226183","0.0694435947342613","0.0940222515109754","1"
"Yes","2019","in school","Rural Area","1","","","","1"
"Yes","2019","general elemantary","Rural Area","81","0.12022279682895","0.0991040245037091","0.141341569154191","1"
"Yes","2019","vocational + Abi","Rural Area","24","","","","1"
