"ple0012","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"No","2013","16-34 y.","Couple + C. LE and GT 16","301","0.995131545266591","0.987294315277489","1.00296877525569","2"
"No","2013","35-65 y.","1-pers.-HH","1343","0.920231720632423","0.906357998549072","0.934105442715774","2"
"No","2013","35-65 y.","(Married) couple without C. ","3274","0.907823643663506","0.898397711218339","0.917249576108672","2"
"No","2013","35-65 y.","Single parent ","615","0.947827957903237","0.930706361182734","0.96494955462374","2"
"No","2013","35-65 y.","Couple + C. LE 16 ","2005","0.973881873088285","0.966996408481519","0.98076733769505","2"
"No","2013","35-65 y.","Couple + C. GT 16 ","1532","0.93825068358462","0.926604883721755","0.949896483447486","2"
"No","2013","35-65 y.","Couple + C. LE and GT 16","613","0.968319204160153","0.954739041374631","0.981899366945674","2"
"No","2013","66 and older","1-pers.-HH","1126","0.814503396246899","0.794120573911949","0.834886218581849","2"
"No","2013","66 and older","(Married) couple without C. ","2662","0.811956358127816","0.798628657561788","0.825284058693845","2"
"No","2013","66 and older","Single parent ","54","0.860682716594137","0.777141621683193","0.944223811505081","2"
"No","2013","66 and older","Couple + C. LE 16 ","5","","","","2"
"No","2013","66 and older","Couple + C. GT 16 ","120","0.789202030187565","0.724146094712385","0.854257965662745","2"
"No","2013","66 and older","Couple + C. LE and GT 16","","","","","2"
"Yes","2013","16-34 y.","1-pers.-HH","2","","","","1"
"Yes","2013","16-34 y.","(Married) couple without C. ","3","","","","1"
"Yes","2013","16-34 y.","Single parent ","5","","","","1"
"Yes","2013","16-34 y.","Couple + C. LE 16 ","8","","","","1"
"Yes","2013","16-34 y.","Couple + C. GT 16 ","3","","","","1"
"Yes","2013","16-34 y.","Couple + C. LE and GT 16","2","","","","1"
"Yes","2013","35-65 y.","1-pers.-HH","122","0.079768279367577","0.065894557284226","0.0936420014509281","1"
"Yes","2013","35-65 y.","(Married) couple without C. ","344","0.0921763563364945","0.0827504238913276","0.101602288781661","1"
"Yes","2013","35-65 y.","Single parent ","33","0.0521720420967631","0.0350504453762597","0.0692936388172665","1"
"Yes","2013","35-65 y.","Couple + C. LE 16 ","56","0.0261181269117152","0.0192326623049496","0.0330035915184807","1"
"Yes","2013","35-65 y.","Couple + C. GT 16 ","109","0.0617493164153795","0.0501035165525142","0.0733951162782447","1"
"Yes","2013","35-65 y.","Couple + C. LE and GT 16","26","","","","1"
"Yes","2013","66 and older","1-pers.-HH","271","0.185496603753101","0.165113781418151","0.205879426088051","1"
"Yes","2013","66 and older","(Married) couple without C. ","640","0.188043641872183","0.174715941306155","0.201371342438212","1"
"Yes","2013","66 and older","Single parent ","12","","","","1"
"Yes","2013","66 and older","Couple + C. LE 16 ","4","","","","1"
"Yes","2013","66 and older","Couple + C. GT 16 ","31","0.210797969812435","0.145742034337255","0.275853905287615","1"
"Yes","2013","66 and older","Couple + C. LE and GT 16","","","","","1"
"No","2014","16-34 y.","1-pers.-HH","","","","","2"
"No","2014","16-34 y.","(Married) couple without C. ","","","","","2"
"No","2014","16-34 y.","Single parent ","","","","","2"
"No","2014","16-34 y.","Couple + C. LE 16 ","","","","","2"
"No","2014","16-34 y.","Couple + C. GT 16 ","","","","","2"
"No","2014","16-34 y.","Couple + C. LE and GT 16","","","","","2"
"No","2014","35-65 y.","1-pers.-HH","","","","","2"
"No","2014","35-65 y.","(Married) couple without C. ","","","","","2"
"No","2014","35-65 y.","Single parent ","","","","","2"
"No","2014","35-65 y.","Couple + C. LE 16 ","","","","","2"
"No","2014","35-65 y.","Couple + C. GT 16 ","","","","","2"
"No","2014","35-65 y.","Couple + C. LE and GT 16","","","","","2"
"No","2014","66 and older","1-pers.-HH","","","","","2"
"No","2014","66 and older","(Married) couple without C. ","","","","","2"
"No","2014","66 and older","Single parent ","","","","","2"
"No","2014","66 and older","Couple + C. LE 16 ","","","","","2"
"No","2014","66 and older","Couple + C. GT 16 ","","","","","2"
"No","2014","66 and older","Couple + C. LE and GT 16","","","","","2"
"Yes","2014","16-34 y.","1-pers.-HH","","","","","1"
"Yes","2014","16-34 y.","(Married) couple without C. ","","","","","1"
"Yes","2014","16-34 y.","Single parent ","","","","","1"
"Yes","2014","16-34 y.","Couple + C. LE 16 ","","","","","1"
"Yes","2014","16-34 y.","Couple + C. GT 16 ","","","","","1"
"Yes","2014","16-34 y.","Couple + C. LE and GT 16","","","","","1"
"Yes","2014","35-65 y.","1-pers.-HH","","","","","1"
"Yes","2014","35-65 y.","(Married) couple without C. ","","","","","1"
"Yes","2014","35-65 y.","Single parent ","","","","","1"
"Yes","2014","35-65 y.","Couple + C. LE 16 ","","","","","1"
"Yes","2014","35-65 y.","Couple + C. GT 16 ","","","","","1"
"Yes","2014","35-65 y.","Couple + C. LE and GT 16","","","","","1"
"Yes","2014","66 and older","1-pers.-HH","","","","","1"
"Yes","2014","66 and older","(Married) couple without C. ","","","","","1"
"Yes","2014","66 and older","Single parent ","","","","","1"
"Yes","2014","66 and older","Couple + C. LE 16 ","","","","","1"
"Yes","2014","66 and older","Couple + C. GT 16 ","","","","","1"
"Yes","2014","66 and older","Couple + C. LE and GT 16","","","","","1"
"No","2015","16-34 y.","1-pers.-HH","666","0.99707841524689","0.992991603888393","1.00116522660539","2"
"No","2015","16-34 y.","(Married) couple without C. ","845","0.99476402123323","0.989917978197405","0.999610064269055","2"
"No","2015","16-34 y.","Single parent ","799","0.990677196454032","0.984050733715729","0.997303659192335","2"
"No","2015","16-34 y.","Couple + C. LE 16 ","1454","0.980750558686709","0.973745702543554","0.987755414829864","2"
"No","2015","16-34 y.","Couple + C. GT 16 ","952","0.998628660192942","0.99628529545319","1.00097202493269","2"
"No","2015","16-34 y.","Couple + C. LE and GT 16","713","0.994722791790536","0.989415845051783","1.00002973852929","2"
"No","2015","35-65 y.","1-pers.-HH","1340","0.910144241684089","0.895500321660003","0.924788161708175","2"
"No","2015","35-65 y.","(Married) couple without C. ","3159","0.913151239055271","0.903763704015947","0.922538774094594","2"
"No","2015","35-65 y.","Single parent ","1384","0.94435910088234","0.932548296402647","0.956169905362033","2"
"No","2015","35-65 y.","Couple + C. LE 16 ","4477","0.978622919131703","0.974441343344285","0.982804494919121","2"
"No","2015","35-65 y.","Couple + C. GT 16 ","1626","0.923419040255746","0.910956315565989","0.935881764945503","2"
"No","2015","35-65 y.","Couple + C. LE and GT 16","1371","0.959254667571135","0.949040015290329","0.96946931985194","2"
"No","2015","66 and older","1-pers.-HH","1115","0.810750195582006","0.790135776006402","0.83136461515761","2"
"No","2015","66 and older","(Married) couple without C. ","2589","0.81626814007347","0.802835626429603","0.829700653717337","2"
"No","2015","66 and older","Single parent ","62","0.858433266632048","0.779537929837283","0.937328603426813","2"
"No","2015","66 and older","Couple + C. LE 16 ","7","","","","2"
"No","2015","66 and older","Couple + C. GT 16 ","157","0.826209328987225","0.773295004627794","0.879123653346656","2"
"No","2015","66 and older","Couple + C. LE and GT 16","2","","","","2"
"Yes","2015","16-34 y.","1-pers.-HH","4","","","","1"
"Yes","2015","16-34 y.","(Married) couple without C. ","7","","","","1"
"Yes","2015","16-34 y.","Single parent ","9","","","","1"
"Yes","2015","16-34 y.","Couple + C. LE 16 ","24","","","","1"
"Yes","2015","16-34 y.","Couple + C. GT 16 ","6","","","","1"
"Yes","2015","16-34 y.","Couple + C. LE and GT 16","3","","","","1"
"Yes","2015","35-65 y.","1-pers.-HH","125","0.0898557583159112","0.0752118382918251","0.104499678339997","1"
"Yes","2015","35-65 y.","(Married) couple without C. ","298","0.0868487609447294","0.0774612259054061","0.0962362959840526","1"
"Yes","2015","35-65 y.","Single parent ","63","0.05564089911766","0.0438300946379666","0.0674517035973533","1"
"Yes","2015","35-65 y.","Couple + C. LE 16 ","119","0.021377080868297","0.0171955050808791","0.0255586566557149","1"
"Yes","2015","35-65 y.","Couple + C. GT 16 ","123","0.0765809597442536","0.0641182350544967","0.0890436844340104","1"
"Yes","2015","35-65 y.","Couple + C. LE and GT 16","68","0.0407453324288653","0.0305306801480601","0.0509599847096706","1"
"Yes","2015","66 and older","1-pers.-HH","272","0.189249804417994","0.168635384842391","0.209864223993598","1"
"Yes","2015","66 and older","(Married) couple without C. ","604","0.18373185992653","0.170299346282662","0.197164373570397","1"
"Yes","2015","66 and older","Single parent ","13","","","","1"
"Yes","2015","66 and older","Couple + C. LE 16 ","3","","","","1"
"Yes","2015","66 and older","Couple + C. GT 16 ","40","0.173790671012775","0.120876346653344","0.226704995372206","1"
"Yes","2015","66 and older","Couple + C. LE and GT 16","1","","","","1"
"No","2016","16-34 y.","1-pers.-HH","","","","","2"
"No","2016","16-34 y.","(Married) couple without C. ","","","","","2"
"No","2016","16-34 y.","Single parent ","","","","","2"
"No","2016","16-34 y.","Couple + C. LE 16 ","","","","","2"
"No","2016","16-34 y.","Couple + C. GT 16 ","","","","","2"
"No","2016","16-34 y.","Couple + C. LE and GT 16","","","","","2"
"No","2016","35-65 y.","1-pers.-HH","","","","","2"
"No","2016","35-65 y.","(Married) couple without C. ","","","","","2"
"No","2016","35-65 y.","Single parent ","","","","","2"
"No","2016","35-65 y.","Couple + C. LE 16 ","","","","","2"
"No","2016","35-65 y.","Couple + C. GT 16 ","","","","","2"
"No","2016","35-65 y.","Couple + C. LE and GT 16","","","","","2"
"No","2016","66 and older","1-pers.-HH","","","","","2"
"No","2016","66 and older","(Married) couple without C. ","","","","","2"
"No","2016","66 and older","Single parent ","","","","","2"
"No","2016","66 and older","Couple + C. LE 16 ","","","","","2"
"No","2016","66 and older","Couple + C. GT 16 ","","","","","2"
"No","2016","66 and older","Couple + C. LE and GT 16","","","","","2"
"Yes","2016","35-65 y.","Single parent ","","","","","1"
"Yes","2016","35-65 y.","Couple + C. LE 16 ","","","","","1"
"Yes","2016","35-65 y.","Couple + C. GT 16 ","","","","","1"
"Yes","2016","35-65 y.","Couple + C. LE and GT 16","","","","","1"
"Yes","2016","66 and older","1-pers.-HH","","","","","1"
"Yes","2016","16-34 y.","1-pers.-HH","","","","","1"
"Yes","2016","16-34 y.","(Married) couple without C. ","","","","","1"
"Yes","2016","16-34 y.","Single parent ","","","","","1"
"Yes","2016","16-34 y.","Couple + C. LE 16 ","","","","","1"
"Yes","2016","16-34 y.","Couple + C. GT 16 ","","","","","1"
"Yes","2016","16-34 y.","Couple + C. LE and GT 16","","","","","1"
"Yes","2016","35-65 y.","1-pers.-HH","","","","","1"
"Yes","2016","35-65 y.","(Married) couple without C. ","","","","","1"
"Yes","2016","66 and older","(Married) couple without C. ","","","","","1"
"Yes","2016","66 and older","Single parent ","","","","","1"
"Yes","2016","66 and older","Couple + C. LE 16 ","","","","","1"
"Yes","2016","66 and older","Couple + C. GT 16 ","","","","","1"
"Yes","2016","66 and older","Couple + C. LE and GT 16","","","","","1"
"No","2017","16-34 y.","1-pers.-HH","859","0.992354854551963","0.986553685513582","0.998156023590344","2"
"No","2017","16-34 y.","(Married) couple without C. ","1074","0.995887406009663","0.992075897434869","0.999698914584456","2"
"No","2017","16-34 y.","Single parent ","809","0.995276014139829","0.990574225241822","0.999977803037836","2"
"No","2017","16-34 y.","Couple + C. LE 16 ","1316","0.984939968366136","0.978404330220216","0.991475606512056","2"
"No","2017","16-34 y.","Couple + C. GT 16 ","1087","0.992869892547844","0.987893196360946","0.997846588734741","2"
"No","2017","16-34 y.","Couple + C. LE and GT 16","706","0.994203822469338","0.988616116729507","0.999791528209169","2"
"No","2017","35-65 y.","1-pers.-HH","1553","0.901922246922189","0.887813087714867","0.916031406129512","2"
"No","2017","35-65 y.","(Married) couple without C. ","3559","0.910952815110868","0.902017562116691","0.919888068105045","2"
"No","2017","35-65 y.","Single parent ","1289","0.942127879153374","0.929699689465388","0.954556068841359","2"
"No","2017","35-65 y.","Couple + C. LE 16 ","4503","0.977564924543533","0.973292722696253","0.981837126390813","2"
"No","2017","35-65 y.","Couple + C. GT 16 ","1827","0.926542417562835","0.915019135256457","0.938065699869212","2"
"No","2017","35-65 y.","Couple + C. LE and GT 16","1460","0.957845600364861","0.94779662707744","0.967894573652283","2"
"No","2017","66 and older","1-pers.-HH","1101","0.805975299916347","0.78510371954405","0.826846880288643","2"
"No","2017","66 and older","(Married) couple without C. ","2659","0.818899147551692","0.805703919505223","0.83209437559816","2"
"No","2017","66 and older","Single parent ","61","0.873127887596845","0.795710068654212","0.950545706539478","2"
"No","2017","66 and older","Couple + C. LE 16 ","6","","","","2"
"No","2017","66 and older","Couple + C. GT 16 ","167","0.808099835506055","0.753928411163601","0.862271259848509","2"
"No","2017","66 and older","Couple + C. LE and GT 16","2","","","","2"
"Yes","2017","35-65 y.","Single parent ","67","0.0578721208466263","0.045443931158641","0.0703003105346116","1"
"Yes","2017","35-65 y.","Couple + C. LE 16 ","113","0.022435075456467","0.0181628736091873","0.0267072773037467","1"
"Yes","2017","35-65 y.","Couple + C. GT 16 ","142","0.0734575824371654","0.0619343001307881","0.0849808647435426","1"
"Yes","2017","35-65 y.","Couple + C. LE and GT 16","76","0.0421543996351386","0.0321054263477172","0.05220337292256","1"
"Yes","2017","66 and older","1-pers.-HH","278","0.194024700083653","0.173153119711357","0.21489628045595","1"
"Yes","2017","66 and older","(Married) couple without C. ","613","0.181100852448308","0.16790562440184","0.194296080494777","1"
"Yes","2017","66 and older","Single parent ","10","","","","1"
"Yes","2017","66 and older","Couple + C. LE 16 ","1","","","","1"
"Yes","2017","66 and older","Couple + C. GT 16 ","36","0.191900164493946","0.137728740151492","0.2460715888364","1"
"Yes","2017","16-34 y.","1-pers.-HH","7","","","","1"
"Yes","2017","16-34 y.","(Married) couple without C. ","9","","","","1"
"Yes","2017","16-34 y.","Single parent ","8","","","","1"
"Yes","2017","16-34 y.","Couple + C. LE 16 ","18","","","","1"
"Yes","2017","16-34 y.","Couple + C. GT 16 ","11","","","","1"
"Yes","2017","16-34 y.","Couple + C. LE and GT 16","3","","","","1"
"Yes","2017","35-65 y.","1-pers.-HH","154","0.0980777530778107","0.0839685938704881","0.112186912285133","1"
"Yes","2017","35-65 y.","(Married) couple without C. ","344","0.0890471848891317","0.0801119318949546","0.0979824378833088","1"
"Yes","2017","66 and older","Couple + C. LE and GT 16","","","","","1"
"No","2018","16-34 y.","1-pers.-HH","","","","","2"
"No","2018","16-34 y.","(Married) couple without C. ","","","","","2"
"No","2018","16-34 y.","Single parent ","","","","","2"
"No","2018","16-34 y.","Couple + C. LE 16 ","","","","","2"
"No","2018","16-34 y.","Couple + C. GT 16 ","","","","","2"
"No","2018","16-34 y.","Couple + C. LE and GT 16","","","","","2"
"No","2018","35-65 y.","1-pers.-HH","","","","","2"
"No","2018","35-65 y.","(Married) couple without C. ","","","","","2"
"No","2018","35-65 y.","Single parent ","","","","","2"
"No","2018","35-65 y.","Couple + C. LE 16 ","","","","","2"
"No","2018","35-65 y.","Couple + C. GT 16 ","","","","","2"
"No","2018","35-65 y.","Couple + C. LE and GT 16","","","","","2"
"No","2018","66 and older","1-pers.-HH","","","","","2"
"No","2018","66 and older","(Married) couple without C. ","","","","","2"
"No","2018","66 and older","Single parent ","","","","","2"
"No","2018","66 and older","Couple + C. LE 16 ","","","","","2"
"No","2018","66 and older","Couple + C. GT 16 ","","","","","2"
"No","2018","66 and older","Couple + C. LE and GT 16","","","","","2"
"Yes","2018","35-65 y.","Single parent ","","","","","1"
"Yes","2018","35-65 y.","Couple + C. LE 16 ","","","","","1"
"Yes","2018","35-65 y.","Couple + C. GT 16 ","","","","","1"
"Yes","2018","35-65 y.","Couple + C. LE and GT 16","","","","","1"
"Yes","2018","66 and older","1-pers.-HH","","","","","1"
"Yes","2018","66 and older","Couple + C. GT 16 ","","","","","1"
"Yes","2018","16-34 y.","1-pers.-HH","","","","","1"
"Yes","2018","16-34 y.","(Married) couple without C. ","","","","","1"
"Yes","2018","16-34 y.","Single parent ","","","","","1"
"Yes","2018","16-34 y.","Couple + C. LE 16 ","","","","","1"
"Yes","2018","66 and older","(Married) couple without C. ","","","","","1"
"Yes","2018","66 and older","Single parent ","","","","","1"
"Yes","2018","66 and older","Couple + C. LE 16 ","","","","","1"
