"ple0012","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Yes","2012","Thuringia","no migration background","","","",""
"Yes","2012","Thuringia","direct migration background","","","",""
"Yes","2012","Thuringia","indirect migration background","","","",""
"Yes","2013","Schleswig-Holstein","no migration background","45","1","1","1"
"Yes","2013","Schleswig-Holstein","direct migration background","3","","",""
"Yes","2013","Schleswig-Holstein","indirect migration background","","","",""
"Yes","2013","Hamburg","no migration background","16","","",""
"Yes","2013","Hamburg","direct migration background","","","",""
"Yes","2013","Hamburg","indirect migration background","","","",""
"Yes","2013","Lower Saxony","no migration background","134","1","1","1"
"Yes","2013","Lower Saxony","direct migration background","14","","",""
"Yes","2013","Lower Saxony","indirect migration background","2","","",""
"Yes","2013","Bremen","no migration background","4","","",""
"Yes","2013","Bremen","direct migration background","1","","",""
"Yes","2013","Bremen","indirect migration background","","","",""
"Yes","2013","North Rhine-Westphalia","no migration background","275","1","1","1"
"Yes","2013","North Rhine-Westphalia","direct migration background","37","1","1","1"
"Yes","2013","North Rhine-Westphalia","indirect migration background","5","","",""
"Yes","2013","Hesse","no migration background","108","1","1","1"
"Yes","2013","Hesse","direct migration background","19","","",""
"Yes","2013","Hesse","indirect migration background","1","","",""
"Yes","2013","Rhineland-Palatinate,Saarland","no migration background","81","1","1","1"
"Yes","2013","Rhineland-Palatinate,Saarland","direct migration background","7","","",""
"Yes","2013","Rhineland-Palatinate,Saarland","indirect migration background","2","","",""
"Yes","2013","Baden-Württemberg","no migration background","120","1","1","1"
"Yes","2013","Baden-Württemberg","direct migration background","23","","",""
"Yes","2013","Baden-Württemberg","indirect migration background","","","",""
"Yes","2013","Bavaria","no migration background","174","1","1","1"
"Yes","2013","Bavaria","direct migration background","28","","",""
"Yes","2013","Bavaria","indirect migration background","5","","",""
"Yes","2013","Berlin","no migration background","75","1","1","1"
"Yes","2013","Berlin","direct migration background","6","","",""
"Yes","2013","Berlin","indirect migration background","1","","",""
"Yes","2013","Brandenburg","no migration background","116","1","1","1"
"Yes","2013","Brandenburg","direct migration background","3","","",""
"Yes","2013","Brandenburg","indirect migration background","1","","",""
"Yes","2013","Mecklenburg-Western Pomerania","no migration background","42","1","1","1"
"Yes","2013","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Yes","2013","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Yes","2013","Saxony","no migration background","142","1","1","1"
"Yes","2013","Saxony","direct migration background","7","","",""
"Yes","2013","Saxony","indirect migration background","","","",""
"Yes","2013","Saxony-Anhalt","no migration background","113","1","1","1"
"Yes","2013","Saxony-Anhalt","direct migration background","3","","",""
"Yes","2013","Saxony-Anhalt","indirect migration background","","","",""
"Yes","2013","Thuringia","no migration background","92","1","1","1"
"Yes","2013","Thuringia","direct migration background","1","","",""
"Yes","2013","Thuringia","indirect migration background","","","",""
"Yes","2014","Schleswig-Holstein","no migration background","","","",""
"Yes","2014","Schleswig-Holstein","direct migration background","","","",""
"Yes","2014","Schleswig-Holstein","indirect migration background","","","",""
"Yes","2014","Hamburg","no migration background","","","",""
"Yes","2014","Hamburg","direct migration background","","","",""
"Yes","2014","Hamburg","indirect migration background","","","",""
"Yes","2014","Lower Saxony","no migration background","","","",""
"Yes","2014","Lower Saxony","direct migration background","","","",""
"Yes","2014","Lower Saxony","indirect migration background","","","",""
"Yes","2014","Bremen","no migration background","","","",""
"Yes","2014","Bremen","direct migration background","","","",""
"Yes","2014","Bremen","indirect migration background","","","",""
"Yes","2014","North Rhine-Westphalia","no migration background","","","",""
"Yes","2014","North Rhine-Westphalia","direct migration background","","","",""
"Yes","2014","North Rhine-Westphalia","indirect migration background","","","",""
"Yes","2014","Hesse","no migration background","","","",""
"Yes","2014","Hesse","direct migration background","","","",""
"Yes","2014","Hesse","indirect migration background","","","",""
"Yes","2014","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Yes","2014","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Yes","2014","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Yes","2014","Baden-Württemberg","no migration background","","","",""
"Yes","2014","Baden-Württemberg","direct migration background","","","",""
"Yes","2014","Baden-Württemberg","indirect migration background","","","",""
"Yes","2014","Bavaria","no migration background","","","",""
"Yes","2014","Bavaria","direct migration background","","","",""
"Yes","2014","Bavaria","indirect migration background","","","",""
"Yes","2014","Berlin","no migration background","","","",""
"Yes","2014","Berlin","direct migration background","","","",""
"Yes","2014","Berlin","indirect migration background","","","",""
"Yes","2014","Brandenburg","no migration background","","","",""
"Yes","2014","Brandenburg","direct migration background","","","",""
"Yes","2014","Brandenburg","indirect migration background","","","",""
"Yes","2014","Mecklenburg-Western Pomerania","no migration background","","","",""
"Yes","2014","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Yes","2014","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Yes","2014","Saxony","no migration background","","","",""
"Yes","2014","Saxony","direct migration background","","","",""
"Yes","2014","Saxony","indirect migration background","","","",""
"Yes","2014","Saxony-Anhalt","no migration background","","","",""
"Yes","2014","Saxony-Anhalt","direct migration background","","","",""
"Yes","2014","Saxony-Anhalt","indirect migration background","","","",""
"Yes","2014","Thuringia","no migration background","","","",""
"Yes","2014","Thuringia","direct migration background","","","",""
"Yes","2014","Thuringia","indirect migration background","","","",""
"Yes","2015","Schleswig-Holstein","no migration background","50","1","1","1"
"Yes","2015","Schleswig-Holstein","direct migration background","8","","",""
"Yes","2015","Schleswig-Holstein","indirect migration background","","","",""
"Yes","2015","Hamburg","no migration background","11","","",""
"Yes","2015","Hamburg","direct migration background","1","","",""
"Yes","2015","Hamburg","indirect migration background","1","","",""
"Yes","2015","Lower Saxony","no migration background","142","1","1","1"
"Yes","2015","Lower Saxony","direct migration background","24","","",""
"Yes","2015","Lower Saxony","indirect migration background","4","","",""
"Yes","2015","Bremen","no migration background","4","","",""
"Yes","2015","Bremen","direct migration background","3","","",""
"Yes","2015","Bremen","indirect migration background","","","",""
"Yes","2015","North Rhine-Westphalia","no migration background","284","1","1","1"
"Yes","2015","North Rhine-Westphalia","direct migration background","57","1","1","1"
"Yes","2015","North Rhine-Westphalia","indirect migration background","13","","",""
"Yes","2015","Hesse","no migration background","99","1","1","1"
"Yes","2015","Hesse","direct migration background","39","1","1","1"
"Yes","2015","Hesse","indirect migration background","2","","",""
"Yes","2015","Rhineland-Palatinate,Saarland","no migration background","79","1","1","1"
"Yes","2015","Rhineland-Palatinate,Saarland","direct migration background","11","","",""
"Yes","2015","Rhineland-Palatinate,Saarland","indirect migration background","3","","",""
"Yes","2015","Baden-Württemberg","no migration background","117","1","1","1"
"Yes","2015","Baden-Württemberg","direct migration background","42","1","1","1"
"Yes","2015","Baden-Württemberg","indirect migration background","7","","",""
"Yes","2015","Bavaria","no migration background","189","1","1","1"
"Yes","2015","Bavaria","direct migration background","45","1","1","1"
"Yes","2015","Bavaria","indirect migration background","9","","",""
"Yes","2015","Berlin","no migration background","71","1","1","1"
"Yes","2015","Berlin","direct migration background","8","","",""
"Yes","2015","Berlin","indirect migration background","2","","",""
"Yes","2015","Brandenburg","no migration background","104","1","1","1"
"Yes","2015","Brandenburg","direct migration background","9","","",""
"Yes","2015","Brandenburg","indirect migration background","2","","",""
"Yes","2015","Mecklenburg-Western Pomerania","no migration background","44","1","1","1"
"Yes","2015","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Yes","2015","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Yes","2015","Saxony","no migration background","151","1","1","1"
"Yes","2015","Saxony","direct migration background","7","","",""
"Yes","2015","Saxony","indirect migration background","","","",""
"Yes","2015","Saxony-Anhalt","no migration background","105","1","1","1"
"Yes","2015","Saxony-Anhalt","direct migration background","3","","",""
"Yes","2015","Saxony-Anhalt","indirect migration background","","","",""
"Yes","2015","Thuringia","no migration background","93","1","1","1"
"Yes","2015","Thuringia","direct migration background","1","","",""
"Yes","2015","Thuringia","indirect migration background","1","","",""
"Yes","2016","Schleswig-Holstein","no migration background","","","",""
"Yes","2016","Schleswig-Holstein","direct migration background","","","",""
"Yes","2016","Schleswig-Holstein","indirect migration background","","","",""
"Yes","2016","Hamburg","no migration background","","","",""
"Yes","2016","Hamburg","direct migration background","","","",""
"Yes","2016","Hamburg","indirect migration background","","","",""
"Yes","2016","Lower Saxony","no migration background","","","",""
"Yes","2016","Lower Saxony","direct migration background","","","",""
"Yes","2016","Lower Saxony","indirect migration background","","","",""
"Yes","2016","Bremen","no migration background","","","",""
"Yes","2016","Bremen","direct migration background","","","",""
"Yes","2016","Bremen","indirect migration background","","","",""
"Yes","2016","North Rhine-Westphalia","no migration background","","","",""
"Yes","2016","North Rhine-Westphalia","direct migration background","","","",""
"Yes","2016","North Rhine-Westphalia","indirect migration background","","","",""
"Yes","2016","Hesse","no migration background","","","",""
"Yes","2016","Hesse","direct migration background","","","",""
"Yes","2016","Hesse","indirect migration background","","","",""
"Yes","2016","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Yes","2016","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Yes","2016","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Yes","2016","Baden-Württemberg","no migration background","","","",""
"Yes","2016","Baden-Württemberg","direct migration background","","","",""
"Yes","2016","Baden-Württemberg","indirect migration background","","","",""
"Yes","2016","Bavaria","no migration background","","","",""
"Yes","2016","Bavaria","direct migration background","","","",""
"Yes","2016","Bavaria","indirect migration background","","","",""
"Yes","2016","Berlin","no migration background","","","",""
"Yes","2016","Berlin","direct migration background","","","",""
"Yes","2016","Berlin","indirect migration background","","","",""
"Yes","2016","Brandenburg","no migration background","","","",""
"Yes","2016","Brandenburg","direct migration background","","","",""
"Yes","2016","Brandenburg","indirect migration background","","","",""
"Yes","2016","Mecklenburg-Western Pomerania","no migration background","","","",""
"Yes","2016","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Yes","2016","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Yes","2016","Saxony","no migration background","","","",""
"Yes","2016","Saxony","direct migration background","","","",""
"Yes","2016","Saxony","indirect migration background","","","",""
"Yes","2016","Saxony-Anhalt","no migration background","","","",""
"Yes","2016","Saxony-Anhalt","direct migration background","","","",""
"Yes","2016","Saxony-Anhalt","indirect migration background","","","",""
"Yes","2016","Thuringia","no migration background","","","",""
"Yes","2016","Thuringia","direct migration background","","","",""
"Yes","2016","Thuringia","indirect migration background","","","",""
"Yes","2017","Schleswig-Holstein","no migration background","44","1","1","1"
"Yes","2017","Schleswig-Holstein","direct migration background","7","","",""
"Yes","2017","Schleswig-Holstein","indirect migration background","","","",""
"Yes","2017","Hamburg","no migration background","14","","",""
"Yes","2017","Hamburg","direct migration background","5","","",""
"Yes","2017","Hamburg","indirect migration background","1","","",""
"Yes","2017","Lower Saxony","no migration background","153","1","1","1"
"Yes","2017","Lower Saxony","direct migration background","23","","",""
"Yes","2017","Lower Saxony","indirect migration background","4","","",""
"Yes","2017","Bremen","no migration background","13","","",""
"Yes","2017","Bremen","direct migration background","4","","",""
"Yes","2017","Bremen","indirect migration background","1","","",""
"Yes","2017","North Rhine-Westphalia","no migration background","297","1","1","1"
"Yes","2017","North Rhine-Westphalia","direct migration background","77","1","1","1"
"Yes","2017","North Rhine-Westphalia","indirect migration background","9","","",""
"Yes","2017","Hesse","no migration background","96","1","1","1"
"Yes","2017","Hesse","direct migration background","44","1","1","1"
"Yes","2017","Hesse","indirect migration background","3","","",""
"Yes","2017","Rhineland-Palatinate,Saarland","no migration background","94","1","1","1"
"Yes","2017","Rhineland-Palatinate,Saarland","direct migration background","16","","",""
"Yes","2017","Rhineland-Palatinate,Saarland","indirect migration background","4","","",""
"Yes","2017","Baden-Württemberg","no migration background","113","1","1","1"
"Yes","2017","Baden-Württemberg","direct migration background","38","1","1","1"
"Yes","2017","Baden-Württemberg","indirect migration background","11","","",""
"Yes","2017","Bavaria","no migration background","195","1","1","1"
"Yes","2017","Bavaria","direct migration background","55","1","1","1"
"Yes","2017","Bavaria","indirect migration background","8","","",""
"Yes","2017","Berlin","no migration background","77","1","1","1"
"Yes","2017","Berlin","direct migration background","4","","",""
"Yes","2017","Berlin","indirect migration background","2","","",""
"Yes","2017","Brandenburg","no migration background","130","1","1","1"
"Yes","2017","Brandenburg","direct migration background","11","","",""
"Yes","2017","Brandenburg","indirect migration background","1","","",""
"Yes","2017","Mecklenburg-Western Pomerania","no migration background","42","1","1","1"
"Yes","2017","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Yes","2017","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Yes","2017","Saxony","no migration background","157","1","1","1"
"Yes","2017","Saxony","direct migration background","7","","",""
"Yes","2017","Saxony","indirect migration background","","","",""
"Yes","2017","Saxony-Anhalt","no migration background","102","1","1","1"
"Yes","2017","Saxony-Anhalt","direct migration background","3","","",""
"Yes","2017","Saxony-Anhalt","indirect migration background","1","","",""
"Yes","2017","Thuringia","no migration background","98","1","1","1"
"Yes","2017","Thuringia","direct migration background","2","","",""
"Yes","2017","Thuringia","indirect migration background","1","","",""
"Yes","2018","Schleswig-Holstein","no migration background","","","",""
"Yes","2018","Schleswig-Holstein","direct migration background","","","",""
"Yes","2018","Schleswig-Holstein","indirect migration background","","","",""
"Yes","2018","Hamburg","no migration background","","","",""
"Yes","2018","Hamburg","direct migration background","","","",""
"Yes","2018","Hamburg","indirect migration background","","","",""
"Yes","2018","Lower Saxony","no migration background","","","",""
"Yes","2018","Lower Saxony","direct migration background","","","",""
"Yes","2018","Lower Saxony","indirect migration background","","","",""
"Yes","2018","Bremen","no migration background","","","",""
"Yes","2018","Bremen","direct migration background","","","",""
"Yes","2018","Bremen","indirect migration background","","","",""
"Yes","2018","North Rhine-Westphalia","no migration background","","","",""
"Yes","2018","North Rhine-Westphalia","direct migration background","","","",""
"Yes","2018","North Rhine-Westphalia","indirect migration background","","","",""
"Yes","2018","Hesse","no migration background","","","",""
"Yes","2018","Hesse","direct migration background","","","",""
"Yes","2018","Hesse","indirect migration background","","","",""
"Yes","2018","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Yes","2018","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Yes","2018","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Yes","2018","Baden-Württemberg","no migration background","","","",""
"Yes","2018","Baden-Württemberg","direct migration background","","","",""
"Yes","2018","Baden-Württemberg","indirect migration background","","","",""
"Yes","2018","Bavaria","no migration background","","","",""
"Yes","2018","Bavaria","direct migration background","","","",""
"Yes","2018","Bavaria","indirect migration background","","","",""
"Yes","2018","Berlin","no migration background","","","",""
"Yes","2018","Berlin","direct migration background","","","",""
"Yes","2018","Berlin","indirect migration background","","","",""
"Yes","2018","Brandenburg","no migration background","","","",""
"Yes","2018","Brandenburg","direct migration background","","","",""
"Yes","2018","Brandenburg","indirect migration background","","","",""
"Yes","2018","Mecklenburg-Western Pomerania","no migration background","","","",""
"Yes","2018","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Yes","2018","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Yes","2018","Saxony","no migration background","","","",""
"Yes","2018","Saxony","direct migration background","","","",""
"Yes","2018","Saxony","indirect migration background","","","",""
"Yes","2018","Saxony-Anhalt","no migration background","","","",""
"Yes","2018","Saxony-Anhalt","direct migration background","","","",""
"Yes","2018","Saxony-Anhalt","indirect migration background","","","",""
"Yes","2018","Thuringia","no migration background","","","",""
"Yes","2018","Thuringia","direct migration background","","","",""
"Yes","2018","Thuringia","indirect migration background","","","",""
"Yes","2019","Schleswig-Holstein","no migration background","48","1","1","1"
"Yes","2019","Schleswig-Holstein","direct migration background","7","","",""
"Yes","2019","Schleswig-Holstein","indirect migration background","1","","",""
"Yes","2019","Hamburg","no migration background","15","","",""
"Yes","2019","Hamburg","direct migration background","8","","",""
"Yes","2019","Hamburg","indirect migration background","1","","",""
"Yes","2019","Lower Saxony","no migration background","147","1","1","1"
"Yes","2019","Lower Saxony","direct migration background","23","","",""
"Yes","2019","Lower Saxony","indirect migration background","7","","",""
"Yes","2019","Bremen","no migration background","16","","",""
"Yes","2019","Bremen","direct migration background","4","","",""
"Yes","2019","Bremen","indirect migration background","1","","",""
"Yes","2019","North Rhine-Westphalia","no migration background","296","1","1","1"
"Yes","2019","North Rhine-Westphalia","direct migration background","74","1","1","1"
"Yes","2019","North Rhine-Westphalia","indirect migration background","17","","",""
"Yes","2019","Hesse","no migration background","97","1","1","1"
"Yes","2019","Hesse","direct migration background","34","1","1","1"
"Yes","2019","Hesse","indirect migration background","5","","",""
"Yes","2019","Rhineland-Palatinate,Saarland","no migration background","99","1","1","1"
"Yes","2019","Rhineland-Palatinate,Saarland","direct migration background","20","","",""
"Yes","2019","Rhineland-Palatinate,Saarland","indirect migration background","3","","",""
"Yes","2019","Baden-Württemberg","no migration background","118","1","1","1"
"Yes","2019","Baden-Württemberg","direct migration background","40","1","1","1"
"Yes","2019","Baden-Württemberg","indirect migration background","7","","",""
"Yes","2019","Bavaria","no migration background","205","1","1","1"
"Yes","2019","Bavaria","direct migration background","44","1","1","1"
"Yes","2019","Bavaria","indirect migration background","12","","",""
"Yes","2019","Berlin","no migration background","70","1","1","1"
"Yes","2019","Berlin","direct migration background","6","","",""
"Yes","2019","Berlin","indirect migration background","3","","",""
"Yes","2019","Brandenburg","no migration background","124","1","1","1"
"Yes","2019","Brandenburg","direct migration background","5","","",""
"Yes","2019","Brandenburg","indirect migration background","1","","",""
"Yes","2019","Mecklenburg-Western Pomerania","no migration background","44","1","1","1"
"Yes","2019","Mecklenburg-Western Pomerania","direct migration background","","","",""
