"ple0012","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Yes","2010","35-65 y.","middle vocational","","","","","1"
"Yes","2010","35-65 y.","vocational + Abi","","","","","1"
"Yes","2010","35-65 y.","higher vocational","","","","","1"
"Yes","2010","16-34 y.","in school","","","","","1"
"Yes","2010","16-34 y.","inadequately","","","","","1"
"Yes","2010","16-34 y.","general elemantary","","","","","1"
"Yes","2010","16-34 y.","middle vocational","","","","","1"
"Yes","2010","16-34 y.","vocational + Abi","","","","","1"
"Yes","2010","16-34 y.","higher vocational","","","","","1"
"Yes","2010","16-34 y.","higher education","","","","","1"
"Yes","2010","35-65 y.","in school","","","","","1"
"Yes","2010","35-65 y.","inadequately","","","","","1"
"Yes","2010","35-65 y.","higher education","","","","","1"
"Yes","2010","66 and older","in school","","","","","1"
"Yes","2010","66 and older","inadequately","","","","","1"
"Yes","2010","66 and older","general elemantary","","","","","1"
"Yes","2010","66 and older","middle vocational","","","","","1"
"Yes","2010","66 and older","vocational + Abi","","","","","1"
"Yes","2010","66 and older","higher vocational","","","","","1"
"Yes","2010","66 and older","higher education","","","","","1"
"No","2011","35-65 y.","higher vocational","896","0.947632031067403","0.933451364239043","0.961812697895764","2"
"No","2011","35-65 y.","middle vocational","5523","0.923204626904436","0.916431626834398","0.929977626974475","2"
"No","2011","35-65 y.","vocational + Abi","669","0.971894627217876","0.959571715618794","0.984217538816957","2"
"No","2011","35-65 y.","higher education","2732","0.964610291808366","0.957836506695531","0.971384076921201","2"
"No","2011","66 and older","in school","","","","","2"
"No","2011","16-34 y.","higher vocational","123","0.999294267607054","0.994620103324476","1.00396843188963","2"
"No","2011","66 and older","inadequately","51","0.852752359997314","0.763828396861172","0.941676323133456","2"
"No","2011","66 and older","general elemantary","672","0.79171382146561","0.764203244331218","0.819224398600001","2"
"No","2011","16-34 y.","higher education","643","0.995319135198221","0.990059687069859","1.00057858332658","2"
"No","2011","35-65 y.","in school","","","","","2"
"No","2011","35-65 y.","inadequately","105","0.829502877477405","0.76164901680144","0.897356738153371","2"
"No","2011","66 and older","middle vocational","2168","0.815511478474428","0.800804292693539","0.830218664255316","2"
"No","2011","66 and older","vocational + Abi","110","0.859823444406757","0.799680395620472","0.919966493193042","2"
"No","2011","66 and older","higher vocational","311","0.824503857245925","0.786358073428392","0.862649641063459","2"
"No","2011","66 and older","higher education","925","0.856797563924747","0.836050562061768","0.877544565787727","2"
"No","2011","35-65 y.","general elemantary","711","0.909470250249921","0.889346334859038","0.929594165640804","2"
"No","2011","16-34 y.","in school","313","1","1","1","2"
"No","2011","16-34 y.","inadequately","54","1","1","1","2"
"No","2011","16-34 y.","general elemantary","562","0.977635175016995","0.96549620539391","0.98977414464008","2"
"No","2011","16-34 y.","middle vocational","1920","0.990063583729171","0.985648838778772","0.99447832867957","2"
"No","2011","16-34 y.","vocational + Abi","388","0.995710474981012","0.989224325875996","1.00219662408603","2"
"Yes","2011","16-34 y.","higher education","4","","","","1"
"Yes","2011","35-65 y.","in school","","","","","1"
"Yes","2011","35-65 y.","inadequately","13","","","","1"
"Yes","2011","35-65 y.","general elemantary","70","0.090529749750079","0.0704058343591963","0.110653665140962","1"
"Yes","2011","16-34 y.","higher vocational","1","","","","1"
"Yes","2011","66 and older","higher vocational","71","0.175496142754075","0.137350358936541","0.213641926571608","1"
"Yes","2011","66 and older","higher education","170","0.143202436075253","0.122455434212273","0.163949437938232","1"
"Yes","2011","35-65 y.","middle vocational","414","0.0767953730955636","0.0700223730255249","0.0835683731656023","1"
"Yes","2011","35-65 y.","vocational + Abi","22","","","","1"
"Yes","2011","35-65 y.","higher vocational","52","0.0523679689325965","0.038187302104236","0.066548635760957","1"
"Yes","2011","16-34 y.","in school","","","","","1"
"Yes","2011","16-34 y.","inadequately","","","","","1"
"Yes","2011","16-34 y.","general elemantary","8","","","","1"
"Yes","2011","16-34 y.","middle vocational","19","","","","1"
"Yes","2011","16-34 y.","vocational + Abi","2","","","","1"
"Yes","2011","66 and older","vocational + Abi","18","","","","1"
"Yes","2011","35-65 y.","higher education","126","0.035389708191634","0.0286159230787987","0.0421634933044694","1"
"Yes","2011","66 and older","in school","","","","","1"
"Yes","2011","66 and older","inadequately","10","","","","1"
"Yes","2011","66 and older","general elemantary","165","0.20828617853439","0.180775601399999","0.235796755668782","1"
"Yes","2011","66 and older","middle vocational","504","0.184488521525572","0.169781335744684","0.199195707306461","1"
"No","2012","66 and older","higher vocational","","","","","2"
"No","2012","66 and older","higher education","","","","","2"
"No","2012","35-65 y.","middle vocational","","","","","2"
"No","2012","66 and older","vocational + Abi","","","","","2"
"No","2012","35-65 y.","vocational + Abi","","","","","2"
"No","2012","35-65 y.","higher vocational","","","","","2"
"No","2012","35-65 y.","higher education","","","","","2"
"No","2012","66 and older","in school","","","","","2"
"No","2012","66 and older","inadequately","","","","","2"
"No","2012","66 and older","general elemantary","","","","","2"
"No","2012","66 and older","middle vocational","","","","","2"
"No","2012","16-34 y.","higher vocational","","","","","2"
"No","2012","16-34 y.","higher education","","","","","2"
"No","2012","35-65 y.","in school","","","","","2"
"No","2012","35-65 y.","inadequately","","","","","2"
"No","2012","35-65 y.","general elemantary","","","","","2"
"No","2012","16-34 y.","in school","","","","","2"
"No","2012","16-34 y.","inadequately","","","","","2"
"No","2012","16-34 y.","general elemantary","","","","","2"
"No","2012","16-34 y.","middle vocational","","","","","2"
"No","2012","16-34 y.","vocational + Abi","","","","","2"
"Yes","2012","66 and older","general elemantary","","","","","1"
"Yes","2012","66 and older","middle vocational","","","","","1"
"Yes","2012","66 and older","vocational + Abi","","","","","1"
"Yes","2012","66 and older","higher vocational","","","","","1"
"Yes","2012","66 and older","higher education","","","","","1"
"Yes","2012","16-34 y.","middle vocational","","","","","1"
"Yes","2012","16-34 y.","vocational + Abi","","","","","1"
"Yes","2012","16-34 y.","higher vocational","","","","","1"
"Yes","2012","16-34 y.","higher education","","","","","1"
"Yes","2012","16-34 y.","general elemantary","","","","","1"
"Yes","2012","35-65 y.","in school","","","","","1"
"Yes","2012","35-65 y.","inadequately","","","","","1"
"Yes","2012","35-65 y.","general elemantary","","","","","1"
"Yes","2012","66 and older","inadequately","","","","","1"
"Yes","2012","35-65 y.","middle vocational","","","","","1"
"Yes","2012","35-65 y.","vocational + Abi","","","","","1"
"Yes","2012","35-65 y.","higher vocational","","","","","1"
"Yes","2012","16-34 y.","in school","","","","","1"
"Yes","2012","16-34 y.","inadequately","","","","","1"
"Yes","2012","35-65 y.","higher education","","","","","1"
"Yes","2012","66 and older","in school","","","","","1"
"No","2013","66 and older","general elemantary","589","0.791554260914215","0.762287875495699","0.820820646332732","2"
"No","2013","66 and older","middle vocational","2047","0.810682961277265","0.795522068361947","0.825843854192582","2"
"No","2013","66 and older","vocational + Abi","99","0.825334445564322","0.757402181856591","0.893266709272052","2"
"No","2013","66 and older","higher vocational","283","0.809365223030758","0.768388797286729","0.850341648774787","2"
"No","2013","66 and older","inadequately","41","0.8503429718398","0.750459030082333","0.950226913597267","2"
"No","2013","66 and older","higher education","954","0.830458711720291","0.808837592394281","0.852079831046301","2"
"No","2013","35-65 y.","middle vocational","4858","0.914619691783794","0.90707928404524","0.922160099522347","2"
"No","2013","35-65 y.","vocational + Abi","665","0.963062500561363","0.949009921868087","0.977115079254639","2"
"No","2013","35-65 y.","higher vocational","818","0.942373708944825","0.926950660980406","0.957796756909243","2"
"No","2013","35-65 y.","higher education","2518","0.958939331500836","0.951375777021555","0.966502885980117","2"
"No","2013","66 and older","in school","","","","","2"
"No","2013","16-34 y.","higher vocational","103","1","1","1","2"
"No","2013","16-34 y.","higher education","675","0.998905817488175","0.996415464481832","1.00139617049452","2"
"No","2013","35-65 y.","in school","","","","","2"
"No","2013","35-65 y.","inadequately","89","0.852178121323219","0.782263977685222","0.922092264961216","2"
"No","2013","35-65 y.","general elemantary","593","0.904312727338861","0.881853656062959","0.926771798614763","2"
"No","2013","16-34 y.","in school","260","1","1","1","2"
"No","2013","16-34 y.","inadequately","47","1","1","1","2"
"No","2013","16-34 y.","general elemantary","460","0.987895498811056","0.977977624441025","0.997813373181087","2"
"No","2013","16-34 y.","middle vocational","1605","0.99428207831047","0.99060813255623","0.99795602406471","2"
"No","2013","16-34 y.","vocational + Abi","290","0.997993402948115","0.992851835744546","1.00313497015168","2"
"Yes","2013","66 and older","middle vocational","518","0.189317038722735","0.174156145807418","0.204477931638053","1"
"Yes","2013","66 and older","vocational + Abi","21","","","","1"
"Yes","2013","66 and older","higher vocational","70","0.190634776969242","0.149658351225213","0.231611202713272","1"
"Yes","2013","66 and older","higher education","203","0.169541288279709","0.147920168953699","0.191162407605719","1"
"Yes","2013","66 and older","general elemantary","151","0.208445739085785","0.179179353667268","0.237712124504302","1"
"Yes","2013","16-34 y.","in school","","","","","1"
"Yes","2013","16-34 y.","inadequately","","","","","1"
"Yes","2013","16-34 y.","general elemantary","7","","","","1"
"Yes","2013","16-34 y.","middle vocational","13","","","","1"
"Yes","2013","35-65 y.","higher vocational","59","0.0576262910551755","0.0422032430907571","0.073049339019594","1"
"Yes","2013","35-65 y.","higher education","126","0.0410606684991642","0.0334971140198834","0.048624222978445","1"
"Yes","2013","66 and older","in school","","","","","1"
"Yes","2013","66 and older","inadequately","8","","","","1"
"Yes","2013","16-34 y.","vocational + Abi","1","","","","1"
"Yes","2013","16-34 y.","higher vocational","","","","","1"
"Yes","2013","16-34 y.","higher education","2","","","","1"
"Yes","2013","35-65 y.","in school","","","","","1"
"Yes","2013","35-65 y.","inadequately","10","","","","1"
"Yes","2013","35-65 y.","general elemantary","66","0.095687272661139","0.0732282013852372","0.118146343937041","1"
"Yes","2013","35-65 y.","middle vocational","418","0.0853803082162061","0.0778399004776525","0.0929207159547597","1"
"Yes","2013","35-65 y.","vocational + Abi","27","","","","1"
"No","2014","35-65 y.","higher education","","","","","2"
"No","2014","35-65 y.","higher vocational","","","","","2"
"No","2014","66 and older","in school","","","","","2"
"No","2014","66 and older","inadequately","","","","","2"
"No","2014","66 and older","general elemantary","","","","","2"
"No","2014","16-34 y.","higher vocational","","","","","2"
"No","2014","16-34 y.","higher education","","","","","2"
"No","2014","66 and older","middle vocational","","","","","2"
"No","2014","66 and older","vocational + Abi","","","","","2"
"No","2014","66 and older","higher vocational","","","","","2"
"No","2014","35-65 y.","in school","","","","","2"
"No","2014","66 and older","higher education","","","","","2"
"No","2014","35-65 y.","inadequately","","","","","2"
"No","2014","35-65 y.","general elemantary","","","","","2"
"No","2014","35-65 y.","middle vocational","","","","","2"
"No","2014","35-65 y.","vocational + Abi","","","","","2"
"No","2014","16-34 y.","in school","","","","","2"
"No","2014","16-34 y.","inadequately","","","","","2"
"No","2014","16-34 y.","general elemantary","","","","","2"
"No","2014","16-34 y.","middle vocational","","","","","2"
"No","2014","16-34 y.","vocational + Abi","","","","","2"
"Yes","2014","66 and older","general elemantary","","","","","1"
"Yes","2014","66 and older","middle vocational","","","","","1"
"Yes","2014","66 and older","vocational + Abi","","","","","1"
"Yes","2014","66 and older","higher vocational","","","","","1"
"Yes","2014","66 and older","higher education","","","","","1"
"Yes","2014","35-65 y.","general elemantary","","","","","1"
"Yes","2014","35-65 y.","middle vocational","","","","","1"
"Yes","2014","35-65 y.","vocational + Abi","","","","","1"
"Yes","2014","35-65 y.","higher vocational","","","","","1"
"Yes","2014","16-34 y.","in school","","","","","1"
"Yes","2014","35-65 y.","higher education","","","","","1"
"Yes","2014","16-34 y.","inadequately","","","","","1"
"Yes","2014","16-34 y.","general elemantary","","","","","1"
"Yes","2014","16-34 y.","middle vocational","","","","","1"
"Yes","2014","66 and older","in school","","","","","1"
"Yes","2014","66 and older","inadequately","","","","","1"
"Yes","2014","16-34 y.","vocational + Abi","","","","","1"
"Yes","2014","16-34 y.","higher vocational","","","","","1"
"Yes","2014","16-34 y.","higher education","","","","","1"
"Yes","2014","35-65 y.","inadequately","","","","","1"
"Yes","2014","35-65 y.","in school","","","","","1"
"No","2015","35-65 y.","general elemantary","967","0.912022127265724","0.89481485057225","0.929229403959197","2"
"No","2015","35-65 y.","middle vocational","6355","0.919409308739403","0.912946163505073","0.925872453973733","2"
"No","2015","35-65 y.","vocational + Abi","1320","0.960203948906514","0.949875369141476","0.970532528671552","2"
"No","2015","35-65 y.","higher vocational","998","0.937527195367223","0.922971824635965","0.95208256609848","2"
"No","2015","35-65 y.","higher education","3685","0.953694899110373","0.947046535662674","0.960343262558072","2"
"No","2015","66 and older","in school","","","","","2"
"No","2015","66 and older","inadequately","32","0.837689545560587","0.727477602846239","0.947901488274936","2"
"No","2015","66 and older","general elemantary","524","0.795068422150361","0.764342988495028","0.825793855805695","2"
"No","2015","16-34 y.","higher vocational","120","0.98568315954334","0.96468951709413","1.00667680199255","2"
"No","2015","16-34 y.","higher education","860","0.991115237347411","0.984868927348782","0.997361547346041","2"
"No","2015","35-65 y.","in school","","","","","2"
"No","2015","35-65 y.","inadequately","218","0.850692816597324","0.805697604438111","0.895688028756536","2"
"No","2015","66 and older","middle vocational","2050","0.818398881973887","0.803438777226237","0.833358986721537","2"
"No","2015","66 and older","vocational + Abi","111","0.828007378462537","0.765271973986375","0.890742782938699","2"
"No","2015","66 and older","higher vocational","276","0.782100167504308","0.738664850920282","0.825535484088334","2"
"No","2015","66 and older","higher education","989","0.825637995498726","0.804062507242266","0.847213483755186","2"
"No","2015","16-34 y.","vocational + Abi","441","0.996870152811216","0.991686194202644","1.00205411141979","2"
"No","2015","16-34 y.","in school","352","1","1","1","2"
"No","2015","16-34 y.","inadequately","124","0.984967045783387","0.963886777980499","1.00604731358628","2"
"No","2015","16-34 y.","general elemantary","969","0.990694439123754","0.984695262038718","0.99669361620879","2"
"No","2015","16-34 y.","middle vocational","2326","0.994566857181738","0.991592270431347","0.997541443932129","2"
"Yes","2015","66 and older","general elemantary","139","0.204931577849639","0.174206144194306","0.235657011504972","1"
"Yes","2015","66 and older","middle vocational","501","0.181601118026113","0.166641013278463","0.196561222773763","1"
"Yes","2015","66 and older","vocational + Abi","28","","","","1"
"Yes","2015","66 and older","higher vocational","71","0.217899832495692","0.174464515911666","0.261335149079718","1"
"Yes","2015","66 and older","higher education","199","0.174362004501274","0.152786516244814","0.195937492757734","1"
"Yes","2015","35-65 y.","vocational + Abi","56","0.0397960510934863","0.0294674713284483","0.0501246308585243","1"
"Yes","2015","35-65 y.","higher vocational","64","0.0624728046327772","0.0479174339015196","0.0770281753640349","1"
"Yes","2015","35-65 y.","higher education","153","0.0463051008896272","0.0396567374419282","0.0529534643373263","1"
"Yes","2015","66 and older","in school","","","","","1"
"Yes","2015","66 and older","inadequately","11","","","","1"
"Yes","2015","16-34 y.","higher education","7","","","","1"
"Yes","2015","35-65 y.","in school","","","","","1"
"Yes","2015","35-65 y.","inadequately","23","","","","1"
"Yes","2015","35-65 y.","general elemantary","74","0.0879778727342762","0.0707705960408027","0.10518514942775","1"
"Yes","2015","35-65 y.","middle vocational","459","0.0805906912605971","0.0741275460262667","0.0870538364949274","1"
"Yes","2015","16-34 y.","in school","","","","","1"
"Yes","2015","16-34 y.","higher vocational","3","","","","1"
"Yes","2015","16-34 y.","inadequately","4","","","","1"
"Yes","2015","16-34 y.","general elemantary","15","","","","1"
"Yes","2015","16-34 y.","middle vocational","20","","","","1"
"Yes","2015","16-34 y.","vocational + Abi","5","","","","1"
"No","2016","16-34 y.","higher education","","","","","2"
"No","2016","35-65 y.","in school","","","","","2"
"No","2016","66 and older","higher vocational","","","","","2"
"No","2016","66 and older","higher education","","","","","2"
"No","2016","35-65 y.","inadequately","","","","","2"
"No","2016","35-65 y.","general elemantary","","","","","2"
"No","2016","35-65 y.","middle vocational","","","","","2"
"No","2016","16-34 y.","higher vocational","","","","","2"
"No","2016","35-65 y.","vocational + Abi","","","","","2"
"No","2016","35-65 y.","higher vocational","","","","","2"
"No","2016","35-65 y.","higher education","","","","","2"
"No","2016","66 and older","vocational + Abi","","","","","2"
"No","2016","66 and older","in school","","","","","2"
"No","2016","66 and older","inadequately","","","","","2"
"No","2016","66 and older","general elemantary","","","","","2"
"No","2016","66 and older","middle vocational","","","","","2"
"No","2016","16-34 y.","in school","","","","","2"
"No","2016","16-34 y.","inadequately","","","","","2"
"No","2016","16-34 y.","general elemantary","","","","","2"
"No","2016","16-34 y.","middle vocational","","","","","2"
"No","2016","16-34 y.","vocational + Abi","","","","","2"
"Yes","2016","66 and older","general elemantary","","","","","1"
"Yes","2016","66 and older","middle vocational","","","","","1"
"Yes","2016","66 and older","vocational + Abi","","","","","1"
"Yes","2016","66 and older","higher vocational","","","","","1"
"Yes","2016","66 and older","higher education","","","","","1"
"Yes","2016","35-65 y.","vocational + Abi","","","","","1"
"Yes","2016","35-65 y.","higher vocational","","","","","1"
"Yes","2016","35-65 y.","higher education","","","","","1"
"Yes","2016","66 and older","in school","","","","","1"
"Yes","2016","66 and older","inadequately","","","","","1"
"Yes","2016","16-34 y.","middle vocational","","","","","1"
"Yes","2016","16-34 y.","vocational + Abi","","","","","1"
"Yes","2016","16-34 y.","higher vocational","","","","","1"
"Yes","2016","16-34 y.","higher education","","","","","1"
"Yes","2016","35-65 y.","in school","","","","","1"
"Yes","2016","35-65 y.","inadequately","","","","","1"
"Yes","2016","35-65 y.","general elemantary","","","","","1"
"Yes","2016","16-34 y.","general elemantary","","","","","1"
"Yes","2016","35-65 y.","middle vocational","","","","","1"
"Yes","2016","16-34 y.","in school","","","","","1"
"Yes","2016","16-34 y.","inadequately","","","","","1"
"No","2017","16-34 y.","middle vocational","2465","0.992604832076441","0.989238281715454","0.995971382437428","2"
"No","2017","16-34 y.","vocational + Abi","533","0.988608792607585","0.979624936031463","0.997592649183707","2"
"No","2017","16-34 y.","higher vocational","126","0.995033456236965","0.982855088573839","1.00721182390009","2"
"No","2017","16-34 y.","higher education","1051","0.995990114942735","0.992178494847754","0.999801735037717","2"
"No","2017","35-65 y.","in school","1","","","","2"
"No","2017","16-34 y.","general elemantary","973","0.983636468495766","0.975741542119533","0.991531394871999","2"
"No","2017","66 and older","general elemantary","481","0.763524435332606","0.730184834024555","0.796864036640657","2"
"No","2017","66 and older","middle vocational","2081","0.817561922688905","0.802653740002936","0.832470105374873","2"
"No","2017","66 and older","vocational + Abi","113","0.783620651078502","0.715411143489426","0.851830158667579","2"
"No","2017","66 and older","higher vocational","286","0.854474523884177","0.817478551094637","0.891470496673718","2"
"No","2017","66 and older","higher education","1055","0.8336840891335","0.813204846738356","0.854163331528644","2"
"No","2017","35-65 y.","inadequately","249","0.882299971394266","0.844688532052952","0.919911410735579","2"
"No","2017","35-65 y.","general elemantary","1044","0.899590799518694","0.882220455173581","0.916961143863806","2"
"No","2017","35-65 y.","middle vocational","6575","0.91758202642582","0.911172276477383","0.923991776374257","2"
"No","2017","16-34 y.","in school","410","0.992892687699638","0.98477128518234","1.00101409021693","2"
"No","2017","16-34 y.","inadequately","129","0.995585624835848","0.984276342303107","1.00689490736859","2"
"No","2017","66 and older","inadequately","30","0.737228653531942","0.605674680196841","0.868782626867043","2"
"No","2017","35-65 y.","vocational + Abi","1479","0.944217708507004","0.932792438088671","0.955642978925336","2"
"No","2017","35-65 y.","higher vocational","1003","0.938677410380223","0.92429513284875","0.953059687911695","2"
"No","2017","35-65 y.","higher education","4065","0.952554736576665","0.94614674395124","0.95896272920209","2"
"No","2017","66 and older","in school","","","","","2"
"Yes","2017","66 and older","general elemantary","143","0.236475564667394","0.203135963359343","0.269815165975445","1"
"Yes","2017","66 and older","middle vocational","497","0.182438077311095","0.167529894625127","0.197346259997064","1"
"Yes","2017","66 and older","vocational + Abi","27","","","","1"
"Yes","2017","66 and older","higher vocational","63","0.145525476115823","0.108529503326282","0.182521448905363","1"
"Yes","2017","66 and older","higher education","215","0.1663159108665","0.145836668471356","0.186795153261644","1"
"Yes","2017","35-65 y.","vocational + Abi","71","0.0557822914929964","0.0443570210746639","0.0672075619113288","1"
"Yes","2017","16-34 y.","in school","1","","","","1"
"Yes","2017","16-34 y.","inadequately","3","","","","1"
"Yes","2017","16-34 y.","general elemantary","19","","","","1"
"Yes","2017","16-34 y.","middle vocational","23","","","","1"
"Yes","2017","35-65 y.","higher vocational","66","0.0613225896197773","0.046940312088305","0.0757048671512496","1"
"Yes","2017","35-65 y.","higher education","163","0.0474452634233351","0.0410372707979099","0.0538532560487603","1"
"Yes","2017","66 and older","in school","","","","","1"
"Yes","2017","16-34 y.","vocational + Abi","3","","","","1"
"Yes","2017","16-34 y.","higher vocational","2","","","","1"
"Yes","2017","66 and older","inadequately","13","","","","1"
"Yes","2017","16-34 y.","higher education","5","","","","1"
"Yes","2017","35-65 y.","in school","","","","","1"
"Yes","2017","35-65 y.","general elemantary","106","0.100409200481306","0.0830388561361937","0.117779544826419","1"
"Yes","2017","35-65 y.","middle vocational","496","0.08241797357418","0.0760082236257432","0.0888277235226168","1"
"Yes","2017","35-65 y.","inadequately","33","0.117700028605735","0.0800885892644211","0.155311467947048","1"
"No","2018","16-34 y.","in school","","","","","2"
"No","2018","16-34 y.","inadequately","","","","","2"
"No","2018","16-34 y.","general elemantary","","","","","2"
"No","2018","16-34 y.","middle vocational","","","","","2"
"No","2018","16-34 y.","vocational + Abi","","","","","2"
"No","2018","16-34 y.","higher vocational","","","","","2"
"No","2018","16-34 y.","higher education","","","","","2"
"No","2018","35-65 y.","in school","","","","","2"
"No","2018","35-65 y.","higher vocational","","","","","2"
"No","2018","35-65 y.","higher education","","","","","2"
"No","2018","66 and older","in school","","","","","2"
"No","2018","66 and older","inadequately","","","","","2"
"No","2018","66 and older","general elemantary","","","","","2"
"No","2018","66 and older","middle vocational","","","","","2"
"No","2018","66 and older","vocational + Abi","","","","","2"
"No","2018","66 and older","higher vocational","","","","","2"
"No","2018","66 and older","higher education","","","","","2"
"No","2018","35-65 y.","inadequately","","","","","2"
"No","2018","35-65 y.","general elemantary","","","","","2"
"No","2018","35-65 y.","middle vocational","","","","","2"
"No","2018","35-65 y.","vocational + Abi","","","","","2"
"Yes","2018","66 and older","general elemantary","","","","","1"
"Yes","2018","66 and older","middle vocational","","","","","1"
"Yes","2018","66 and older","vocational + Abi","","","","","1"
"Yes","2018","66 and older","higher vocational","","","","","1"
"Yes","2018","66 and older","higher education","","","","","1"
"Yes","2018","35-65 y.","vocational + Abi","","","","","1"
"Yes","2018","35-65 y.","higher vocational","","","","","1"
"Yes","2018","35-65 y.","higher education","","","","","1"
"Yes","2018","66 and older","in school","","","","","1"
"Yes","2018","66 and older","inadequately","","","","","1"
"Yes","2018","16-34 y.","higher education","","","","","1"
"Yes","2018","35-65 y.","in school","","","","","1"
"Yes","2018","16-34 y.","in school","","","","","1"
"Yes","2018","35-65 y.","inadequately","","","","","1"
"Yes","2018","16-34 y.","inadequately","","","","","1"
"Yes","2018","35-65 y.","general elemantary","","","","","1"
"Yes","2018","35-65 y.","middle vocational","","","","","1"
"Yes","2018","16-34 y.","middle vocational","","","","","1"
"Yes","2018","16-34 y.","vocational + Abi","","","","","1"
"Yes","2018","16-34 y.","general elemantary","","","","","1"
"Yes","2018","16-34 y.","higher vocational","","","","","1"
"No","2019","16-34 y.","in school","328","0.993385660915413","0.984653207747382","1.00211811408344","2"
