"ple0012","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Yes","2017","(1c) basic vocational qualification","Male","380","1","1","1"
"Yes","2017","(1c) basic vocational qualification","Female","249","1","1","1"
"Yes","2017","(2b) intermediate general qualification","Male","16","","",""
"Yes","2017","(2b) intermediate general qualification","Female","30","1","1","1"
"Yes","2017","(2a) intermediate vocational","Male","219","1","1","1"
"Yes","2017","(2a) intermediate vocational","Female","212","1","1","1"
"Yes","2017","(2c_gen) general maturity certificate","Male","18","","",""
"Yes","2017","(2c_gen) general maturity certificate","Female","19","","",""
"Yes","2017","(2c_voc) vocational maturity certificate","Male","67","1","1","1"
"Yes","2017","(2c_voc) vocational maturity certificate","Female","62","1","1","1"
"Yes","2017","(3a) lower tertiary education","Male","109","1","1","1"
"Yes","2017","(3a) lower tertiary education","Female","63","1","1","1"
"Yes","2017","(3b) higher tertiary education","Male","154","1","1","1"
"Yes","2017","(3b) higher tertiary education","Female","57","1","1","1"
"Yes","2018","(0) in school","Male","","","",""
"Yes","2018","(0) in school","Female","","","",""
"Yes","2018","(1a) inadequately completed","Male","","","",""
"Yes","2018","(1a) inadequately completed","Female","","","",""
"Yes","2018","(1b) general elementary school","Male","","","",""
"Yes","2018","(1b) general elementary school","Female","","","",""
"Yes","2018","(1c) basic vocational qualification","Male","","","",""
"Yes","2018","(1c) basic vocational qualification","Female","","","",""
"Yes","2018","(2b) intermediate general qualification","Male","","","",""
"Yes","2018","(2b) intermediate general qualification","Female","","","",""
"Yes","2018","(2a) intermediate vocational","Male","","","",""
"Yes","2018","(2a) intermediate vocational","Female","","","",""
"Yes","2018","(2c_gen) general maturity certificate","Male","","","",""
"Yes","2018","(2c_gen) general maturity certificate","Female","","","",""
"Yes","2018","(2c_voc) vocational maturity certificate","Male","","","",""
"Yes","2018","(2c_voc) vocational maturity certificate","Female","","","",""
"Yes","2018","(3a) lower tertiary education","Male","","","",""
"Yes","2018","(3a) lower tertiary education","Female","","","",""
"Yes","2018","(3b) higher tertiary education","Male","","","",""
"Yes","2018","(3b) higher tertiary education","Female","","","",""
"Yes","2019","(0) in school","Male","3","","",""
"Yes","2019","(0) in school","Female","","","",""
"Yes","2019","(1a) inadequately completed","Male","23","","",""
"Yes","2019","(1a) inadequately completed","Female","34","1","1","1"
"Yes","2019","(1b) general elementary school","Male","66","1","1","1"
"Yes","2019","(1b) general elementary school","Female","125","1","1","1"
"Yes","2019","(1c) basic vocational qualification","Male","342","1","1","1"
"Yes","2019","(1c) basic vocational qualification","Female","241","1","1","1"
"Yes","2019","(2b) intermediate general qualification","Male","18","","",""
"Yes","2019","(2b) intermediate general qualification","Female","21","","",""
"Yes","2019","(2a) intermediate vocational","Male","228","1","1","1"
"Yes","2019","(2a) intermediate vocational","Female","216","1","1","1"
"Yes","2019","(2c_gen) general maturity certificate","Male","15","","",""
"Yes","2019","(2c_gen) general maturity certificate","Female","19","","",""
"Yes","2019","(2c_voc) vocational maturity certificate","Male","78","1","1","1"
"Yes","2019","(2c_voc) vocational maturity certificate","Female","51","1","1","1"
"Yes","2019","(3a) lower tertiary education","Male","108","1","1","1"
"Yes","2019","(3a) lower tertiary education","Female","64","1","1","1"
"Yes","2019","(3b) higher tertiary education","Male","180","1","1","1"
"Yes","2019","(3b) higher tertiary education","Female","77","1","1","1"
