"ple0012","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"Yes","2011","general elemantary","Female","177","0.133388837312801","0.116279736570032","0.15049793805557"
"Yes","2011","middle vocational","Male","508","0.10026958876834","0.0918810601497679","0.108658117386913"
"Yes","2011","middle vocational","Female","429","0.0859943708680017","0.0786665727444654","0.093322168991538"
"Yes","2011","vocational + Abi","Male","21","","",""
"Yes","2011","vocational + Abi","Female","21","","",""
"Yes","2011","higher vocational","Male","86","0.0843778040700062","0.0662386475781782","0.102516960561834"
"Yes","2011","higher vocational","Female","38","0.0776668166326996","0.0553393102854097","0.0999943229799894"
"Yes","2011","higher education","Male","222","0.0766218384177936","0.0661426759688421","0.0871010008667452"
"Yes","2011","higher education","Female","78","0.028561452771523","0.0214792813081021","0.0356436242349438"
"No","2011","in school","Male","162","1","1","1"
"No","2011","in school","Female","151","1","1","1"
"No","2011","inadequately","Male","81","0.884523336378421","0.818495267170961","0.95055140558588"
"No","2011","inadequately","Female","129","0.875370766759412","0.821234780479132","0.929506753039692"
"No","2011","general elemantary","Male","605","0.89971904203846","0.876991654154477","0.922446429922443"
"No","2011","general elemantary","Female","1340","0.866611162687199","0.84950206194443","0.883720263429968"
"No","2011","middle vocational","Male","4417","0.899730411231659","0.891341882613087","0.908118939850232"
"No","2011","middle vocational","Female","5194","0.914005629131998","0.906677831008462","0.921333427255535"
"No","2011","vocational + Abi","Male","434","0.960027059223866","0.942027279935887","0.978026838511845"
"No","2011","vocational + Abi","Female","733","0.969261515181707","0.956941134394736","0.981581895968678"
"No","2011","higher vocational","Male","816","0.915622195929994","0.897483039438166","0.933761352421822"
"No","2011","higher vocational","Female","514","0.9223331833673","0.900005677020011","0.94466068971459"
"No","2011","higher education","Male","2253","0.923378161582206","0.912898999133255","0.933857324031158"
"No","2011","higher education","Female","2047","0.971438547228477","0.964356375765056","0.978520718691898"
"Yes","2012","in school","Male","","","",""
"Yes","2012","in school","Female","","","",""
"Yes","2012","inadequately","Male","","","",""
"Yes","2012","inadequately","Female","","","",""
"Yes","2012","general elemantary","Male","","","",""
"Yes","2012","general elemantary","Female","","","",""
"Yes","2012","middle vocational","Male","","","",""
"Yes","2012","middle vocational","Female","","","",""
"Yes","2012","vocational + Abi","Male","","","",""
"Yes","2012","vocational + Abi","Female","","","",""
"Yes","2012","higher vocational","Male","","","",""
"Yes","2012","higher vocational","Female","","","",""
"Yes","2012","higher education","Male","","","",""
"Yes","2012","higher education","Female","","","",""
"No","2012","in school","Male","","","",""
"No","2012","in school","Female","","","",""
"No","2012","inadequately","Male","","","",""
"No","2012","inadequately","Female","","","",""
"No","2012","general elemantary","Male","","","",""
"No","2012","general elemantary","Female","","","",""
"No","2012","middle vocational","Male","","","",""
"No","2012","middle vocational","Female","","","",""
"No","2012","vocational + Abi","Male","","","",""
"No","2012","vocational + Abi","Female","","","",""
"No","2012","higher vocational","Male","","","",""
"No","2012","higher vocational","Female","","","",""
"No","2012","higher education","Male","","","",""
"No","2012","higher education","Female","","","",""
"Yes","2013","in school","Male","","","",""
"Yes","2013","in school","Female","","","",""
"Yes","2013","inadequately","Male","6","","",""
"Yes","2013","inadequately","Female","12","","",""
"Yes","2013","general elemantary","Male","62","0.109841181118835","0.0845023542306217","0.135180008007048"
"Yes","2013","general elemantary","Female","162","0.135302078891152","0.116571208087322","0.154032949694982"
"Yes","2013","middle vocational","Male","522","0.11451730231355","0.105037939751726","0.123996664875374"
"Yes","2013","middle vocational","Female","427","0.0903814116471015","0.0825306326139879","0.0982321906802151"
"Yes","2013","vocational + Abi","Male","24","","",""
"Yes","2013","vocational + Abi","Female","25","","",""
"Yes","2013","higher vocational","Male","85","0.0882198956959579","0.0688785631069796","0.107561228284936"
"Yes","2013","higher vocational","Female","44","0.0975147839139212","0.0716922182254038","0.123337349602439"
"Yes","2013","higher education","Male","240","0.0892794243879941","0.0777726821221473","0.100786166653841"
"Yes","2013","higher education","Female","91","0.0389074204188403","0.0306739781692217","0.0471408626684588"
"No","2013","in school","Male","122","1","1","1"
"No","2013","in school","Female","138","1","1","1"
"No","2013","inadequately","Male","79","0.892989816828766","0.827273315336826","0.958706318320705"
"No","2013","inadequately","Female","98","0.877762704549844","0.816549914248117","0.93897549485157"
"No","2013","general elemantary","Male","523","0.890158818881165","0.864819991992952","0.915497645769378"
"No","2013","general elemantary","Female","1119","0.864697921108848","0.845967050305018","0.883428791912678"
"No","2013","middle vocational","Male","3813","0.88548269768645","0.876003335124626","0.894962060248274"
"No","2013","middle vocational","Female","4697","0.909618588352898","0.901767809319785","0.917469367386012"
"No","2013","vocational + Abi","Male","396","0.950662558145298","0.929950419031657","0.971374697258939"
"No","2013","vocational + Abi","Female","658","0.95769802637755","0.942603053033592","0.972792999721508"
"No","2013","higher vocational","Male","741","0.911780104304042","0.892438771715064","0.93112143689302"
"No","2013","higher vocational","Female","463","0.902485216086079","0.876662650397561","0.928307781774596"
"No","2013","higher education","Male","2119","0.910720575612006","0.899213833346159","0.922227317877853"
"No","2013","higher education","Female","2028","0.96109257958116","0.952859137331541","0.969326021830778"
"Yes","2014","in school","Male","","","",""
"Yes","2014","in school","Female","","","",""
"Yes","2014","inadequately","Male","","","",""
"Yes","2014","inadequately","Female","","","",""
"Yes","2014","general elemantary","Male","","","",""
"Yes","2014","general elemantary","Female","","","",""
"Yes","2014","middle vocational","Male","","","",""
"Yes","2014","middle vocational","Female","","","",""
"Yes","2014","vocational + Abi","Male","","","",""
"Yes","2014","vocational + Abi","Female","","","",""
"Yes","2014","higher vocational","Male","","","",""
"Yes","2014","higher vocational","Female","","","",""
"Yes","2014","higher education","Male","","","",""
"Yes","2014","higher education","Female","","","",""
"No","2014","in school","Male","","","",""
"No","2014","in school","Female","","","",""
"No","2014","inadequately","Male","","","",""
"No","2014","inadequately","Female","","","",""
"No","2014","general elemantary","Male","","","",""
"No","2014","general elemantary","Female","","","",""
"No","2014","middle vocational","Male","","","",""
"No","2014","middle vocational","Female","","","",""
"No","2014","vocational + Abi","Male","","","",""
"No","2014","vocational + Abi","Female","","","",""
"No","2014","higher vocational","Male","","","",""
"No","2014","higher vocational","Female","","","",""
"No","2014","higher education","Male","","","",""
"No","2014","higher education","Female","","","",""
"Yes","2015","in school","Male","","","",""
"Yes","2015","in school","Female","","","",""
"Yes","2015","inadequately","Male","13","","",""
"Yes","2015","inadequately","Female","25","","",""
"Yes","2015","general elemantary","Male","69","0.0834422928917073","0.0664873760256375","0.100397209757777"
"Yes","2015","general elemantary","Female","159","0.120939870919917","0.105283012150039","0.136596729689796"
"Yes","2015","middle vocational","Male","526","0.110442285235432","0.101954807477109","0.118929762993756"
"Yes","2015","middle vocational","Female","454","0.0804405815842679","0.0738145067550644","0.0870666564134714"
"Yes","2015","vocational + Abi","Male","39","0.0471509947641777","0.0316362017671713","0.0626657877611841"
"Yes","2015","vocational + Abi","Female","50","0.04425426297308","0.0328258311519227","0.0556826947942372"
"Yes","2015","higher vocational","Male","93","0.100928133900218","0.0817323501612792","0.120123917639156"
"Yes","2015","higher vocational","Female","45","0.0975670397885358","0.0735423205091653","0.121591759067906"
"Yes","2015","higher education","Male","249","0.0925962814243271","0.082155669876184","0.10303689297247"
"Yes","2015","higher education","Female","110","0.0395714514326078","0.0325149468409795","0.046627956024236"
"No","2015","in school","Male","155","1","1","1"
"No","2015","in school","Female","197","1","1","1"
"No","2015","inadequately","Male","150","0.896969803863055","0.8503011296314","0.94363847809471"
"No","2015","inadequately","Female","224","0.87090486180671","0.829257382761355","0.912552340852066"
"No","2015","general elemantary","Male","953","0.916557707108293","0.899602790242223","0.933512623974363"
"No","2015","general elemantary","Female","1507","0.879060129080083","0.863403270310204","0.894716987849961"
"No","2015","middle vocational","Male","4713","0.889557714764568","0.881070237006244","0.898045192522891"
"No","2015","middle vocational","Female","6018","0.919559418415732","0.912933343586529","0.926185493244936"
"No","2015","vocational + Abi","Male","678","0.952849005235822","0.937334212238816","0.968363798232829"
"No","2015","vocational + Abi","Female","1194","0.95574573702692","0.944317305205763","0.967174168848077"
"No","2015","higher vocational","Male","853","0.899071866099783","0.879876082360844","0.918267649838721"
"No","2015","higher vocational","Female","541","0.902432960211464","0.878408240932094","0.926457679490835"
"No","2015","higher education","Male","2712","0.907403718575673","0.89696310702753","0.917844330123816"
"No","2015","higher education","Female","2822","0.960428548567392","0.953372043975764","0.96748505315902"
"Yes","2016","in school","Male","","","",""
"Yes","2016","in school","Female","","","",""
"Yes","2016","inadequately","Male","","","",""
"Yes","2016","inadequately","Female","","","",""
"Yes","2016","general elemantary","Male","","","",""
"Yes","2016","general elemantary","Female","","","",""
"Yes","2016","middle vocational","Male","","","",""
"Yes","2016","middle vocational","Female","","","",""
"Yes","2016","vocational + Abi","Male","","","",""
"Yes","2016","vocational + Abi","Female","","","",""
"Yes","2016","higher vocational","Male","","","",""
"Yes","2016","higher vocational","Female","","","",""
"Yes","2016","higher education","Male","","","",""
"Yes","2016","higher education","Female","","","",""
"No","2016","in school","Male","","","",""
"No","2016","in school","Female","","","",""
"No","2016","inadequately","Male","","","",""
"No","2016","inadequately","Female","","","",""
"No","2016","general elemantary","Male","","","",""
"No","2016","general elemantary","Female","","","",""
"No","2016","middle vocational","Male","","","",""
"No","2016","middle vocational","Female","","","",""
"No","2016","vocational + Abi","Male","","","",""
"No","2016","vocational + Abi","Female","","","",""
"No","2016","higher vocational","Male","","","",""
"No","2016","higher vocational","Female","","","",""
"No","2016","higher education","Male","","","",""
"No","2016","higher education","Female","","","",""
"Yes","2017","in school","Male","1","","",""
"Yes","2017","in school","Female","","","",""
"Yes","2017","inadequately","Male","16","","",""
"Yes","2017","inadequately","Female","33","0.146445651395843","0.103958158750722","0.188933144040963"
"Yes","2017","general elemantary","Male","88","0.11113850682106","0.0922353142935799","0.13004169934854"
"Yes","2017","general elemantary","Female","180","0.127272936866096","0.1114487810572","0.143097092674991"
"Yes","2017","middle vocational","Male","557","0.111232676504723","0.102930680409633","0.119534672599813"
"Yes","2017","middle vocational","Female","459","0.0807493588413784","0.0741897775614563","0.0873089401213005"
"Yes","2017","vocational + Abi","Male","47","0.0639476598423614","0.0472628807049188","0.080632438979804"
"Yes","2017","vocational + Abi","Female","54","0.0595856262148893","0.0471858326096089","0.0719854198201697"
"Yes","2017","higher vocational","Male","91","0.0765304976652023","0.0596166064800684","0.0934443888503362"
"Yes","2017","higher vocational","Female","40","0.080009801425305","0.0582465328326442","0.101773070017966"
"Yes","2017","higher education","Male","263","0.0878722648906154","0.0781791443995849","0.0975653853816459"
"Yes","2017","higher education","Female","120","0.0365773519863461","0.0301501133241782","0.0430045906485141"
"No","2017","in school","Male","192","0.985132870538391","0.968059062148598","1.00220667892818"
"No","2017","in school","Female","219","1","1","1"
"No","2017","inadequately","Male","175","0.928299788640286","0.891712034580343","0.964887542700228"
"No","2017","inadequately","Female","233","0.853554348604157","0.811066855959037","0.896041841249278"
"No","2017","general elemantary","Male","974","0.88886149317894","0.86995830065146","0.90776468570642"
"No","2017","general elemantary","Female","1524","0.872727063133904","0.856902907325009","0.8885512189428"
"No","2017","middle vocational","Male","4953","0.888767323495277","0.880465327400187","0.897069319590367"
"No","2017","middle vocational","Female","6168","0.919250641158622","0.9126910598787","0.925810222438544"
"No","2017","vocational + Abi","Male","779","0.936052340157638","0.919367561020196","0.952737119295081"
"No","2017","vocational + Abi","Female","1346","0.940414373785111","0.92801458017983","0.952814167390391"
"No","2017","higher vocational","Male","858","0.923469502334798","0.906555611149664","0.940383393519931"
"No","2017","higher vocational","Female","557","0.919990198574695","0.898226929982034","0.941753467167356"
"No","2017","higher education","Male","3014","0.912127735109385","0.902434614618354","0.921820855600415"
"No","2017","higher education","Female","3157","0.963422648013654","0.956995409351486","0.969849886675822"
"Yes","2018","in school","Male","","","",""
"Yes","2018","in school","Female","","","",""
"Yes","2018","inadequately","Male","","","",""
"Yes","2018","inadequately","Female","","","",""
"Yes","2018","general elemantary","Male","","","",""
"Yes","2018","general elemantary","Female","","","",""
"Yes","2018","middle vocational","Male","","","",""
"Yes","2018","middle vocational","Female","","","",""
"Yes","2018","vocational + Abi","Male","","","",""
"Yes","2018","vocational + Abi","Female","","","",""
"Yes","2018","higher vocational","Male","","","",""
"Yes","2018","higher vocational","Female","","","",""
"Yes","2018","higher education","Male","","","",""
"Yes","2018","higher education","Female","","","",""
"No","2018","in school","Male","","","",""
"No","2018","in school","Female","","","",""
"No","2018","inadequately","Male","","","",""
"No","2018","inadequately","Female","","","",""
"No","2018","general elemantary","Male","","","",""
"No","2018","general elemantary","Female","","","",""
"No","2018","middle vocational","Male","","","",""
"No","2018","middle vocational","Female","","","",""
"No","2018","vocational + Abi","Male","","","",""
"No","2018","vocational + Abi","Female","","","",""
"No","2018","higher vocational","Male","","","",""
"No","2018","higher vocational","Female","","","",""
"No","2018","higher education","Male","","","",""
"No","2018","higher education","Female","","","",""
"Yes","2019","in school","Male","3","","",""
"Yes","2019","in school","Female","","","",""
"Yes","2019","inadequately","Male","19","","",""
"Yes","2019","inadequately","Female","31","0.15915423912235","0.110481532330205","0.207826945914495"
"Yes","2019","general elemantary","Male","81","0.0985793579987257","0.0800384837239269","0.117120232273524"
"Yes","2019","general elemantary","Female","145","0.132172619485446","0.114606678876588","0.149738560094303"
"Yes","2019","middle vocational","Male","527","0.108362372108406","0.0998053945893747","0.116919349627437"
"Yes","2019","middle vocational","Female","461","0.0905510269990613","0.083327651937014","0.0977744020611085"
"Yes","2019","vocational + Abi","Male","57","0.067089832613883","0.0500903894740795","0.0840892757536865"
"Yes","2019","vocational + Abi","Female","42","0.0444595287107724","0.0334278736841977","0.0554911837373471"
"Yes","2019","higher vocational","Male","90","0.0697955551715288","0.0546202668576607","0.0849708434853968"
"Yes","2019","higher vocational","Female","37","0.0825489446630775","0.0603241550425979","0.104773734283557"
"Yes","2019","higher education","Male","288","0.0837262519778975","0.0747639890191191","0.092688514936676"
"Yes","2019","higher education","Female","141","0.0384001197995099","0.0318939653764551","0.0449062742225647"
"No","2019","in school","Male","165","0.98673694055045","0.969438139582496","1.0040357415184"
"No","2019","in school","Female","163","1","1","1"
"No","2019","inadequately","Male","155","0.898707239738129","0.853876924784814","0.943537554691444"
"No","2019","inadequately","Female","186","0.84084576087765","0.792173054085505","0.889518467669795"
"No","2019","general elemantary","Male","912","0.901420642001274","0.882879767726476","0.919961516276073"
"No","2019","general elemantary","Female","1283","0.867827380514554","0.850261439905697","0.885393321123412"
"No","2019","middle vocational","Male","4542","0.891637627891594","0.883080650372563","0.900194605410625"
"No","2019","middle vocational","Female","5602","0.909448973000939","0.902225597938891","0.916672348062986"
"No","2019","vocational + Abi","Male","775","0.932910167386117","0.915910724246314","0.949909610525921"
"No","2019","vocational + Abi","Female","1299","0.955540471289228","0.944508816262653","0.966572126315802"
"No","2019","higher vocational","Male","993","0.930204444828471","0.915029156514603","0.945379733142339"
"No","2019","higher vocational","Female","552","0.917451055336923","0.895226265716443","0.939675844957402"
"No","2019","higher education","Male","3381","0.916273748022103","0.907311485063324","0.925236010980881"
"No","2019","higher education","Female","3210","0.96159988020049","0.955093725777435","0.968106034623545"
