"year","migback","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2017","indirect migration background","West Germany","1.24","1","188","1","1","1","2","4","1.14","1.34","1","5","1","1"
"2017","no migration background","East Germany","1.47","1","707","1","1","2","2","6","1.36","1.58","1","30","1","1"
"2017","no migration background","West Germany","1.45","1","2003","1","1","2","2","5","1.41","1.49","1","15","1","1"
"2018","direct migration background","East Germany","1.13","1","59","1","1","1","2","2","1","1.26","1","3","1","1"
"2018","direct migration background","West Germany","1.23","1","511","1","1","1","2","5","0.84","1.62","1","100","1","1"
"2018","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2018","indirect migration background","West Germany","1.19","1","185","1","1","1","2","5","1.07","1.31","1","7","1","1"
"2018","no migration background","East Germany","1.49","1","725","1","1","2","2","5","1.22","1.76","1","98","1","1"
"2018","no migration background","West Germany","1.46","1","1896","1","1","2","3","6","1.41","1.51","1","15","1","1"
"2019","direct migration background","East Germany","","","","","","","","","","","","","",""
"2019","direct migration background","West Germany","1.35","1","470","1","1","1","2","5","1.13","1.57","1","50","1","1"
"2019","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2019","indirect migration background","West Germany","1.22","1","187","1","1","1","2","4","1.12","1.32","1","6","1","1"
"2019","no migration background","East Germany","1.46","1","717","1","1","2","3","5","1.39","1.53","1","9","1","1"
"2019","no migration background","West Germany","1.46","1","1997","1","1","2","2","8","1.41","1.51","1","20","1","1"
