"pli0091_h","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"Never","1993","Couple + C. GT 16 ","West Germany","","","",""
"Never","1993","Couple + C. GT 16 ","East Germany","","","",""
"Never","1993","Couple + C. LE and GT 16","West Germany","","","",""
"Never","1993","Couple + C. LE and GT 16","East Germany","","","",""
"Daily","1994","1-pers.-HH","West Germany","","","",""
"Daily","1994","1-pers.-HH","East Germany","","","",""
"Daily","1994","(Married) couple without C. ","West Germany","","","",""
"Daily","1994","(Married) couple without C. ","East Germany","","","",""
"Daily","1994","Single parent ","West Germany","","","",""
"Daily","1994","Single parent ","East Germany","","","",""
"Daily","1994","Couple + C. LE 16 ","West Germany","","","",""
"Daily","1994","Couple + C. LE 16 ","East Germany","","","",""
"Daily","1994","Couple + C. GT 16 ","West Germany","","","",""
"Daily","1994","Couple + C. GT 16 ","East Germany","","","",""
"Daily","1994","Couple + C. LE and GT 16","West Germany","","","",""
"Daily","1994","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per week","1994","1-pers.-HH","West Germany","104","0.0704956338735879","0.0551649975049709","0.0858262702422049"
"Min 1x per week","1994","1-pers.-HH","East Germany","28","","",""
"Min 1x per week","1994","(Married) couple without C. ","West Germany","120","0.0477659755729015","0.0392406291943191","0.056291321951484"
"Min 1x per week","1994","(Married) couple without C. ","East Germany","40","0.0332356654072961","0.0219143354844871","0.0445569953301052"
"Min 1x per week","1994","Single parent ","West Germany","49","0.109399277987448","0.0793318229795938","0.139466732995303"
"Min 1x per week","1994","Single parent ","East Germany","22","","",""
"Min 1x per week","1994","Couple + C. LE 16 ","West Germany","73","0.0331803073950548","0.0253716228114781","0.0409889919786314"
"Min 1x per week","1994","Couple + C. LE 16 ","East Germany","11","","",""
"Min 1x per week","1994","Couple + C. GT 16 ","West Germany","302","0.1784881561097","0.16037053949524","0.196605772724159"
"Min 1x per week","1994","Couple + C. GT 16 ","East Germany","116","0.1558776086744","0.129455140374341","0.182300076974458"
"Min 1x per week","1994","Couple + C. LE and GT 16","West Germany","145","0.195546022508328","0.168265971917755","0.2228260730989"
"Min 1x per week","1994","Couple + C. LE and GT 16","East Germany","53","0.152938789033939","0.115654763334933","0.190222814732945"
"Min 1x per month","1994","1-pers.-HH","West Germany","206","0.166279327008912","0.143980461413105","0.188578192604719"
"Min 1x per month","1994","1-pers.-HH","East Germany","34","0.0989591238083063","0.0662931400189015","0.131625107597711"
"Min 1x per month","1994","(Married) couple without C. ","West Germany","367","0.119890825057271","0.106905820450927","0.132875829663616"
"Min 1x per month","1994","(Married) couple without C. ","East Germany","71","0.0617335738637911","0.0465330433512663","0.0769341043763158"
"Min 1x per month","1994","Single parent ","West Germany","101","0.252058045936566","0.210233411829356","0.293882680043776"
"Min 1x per month","1994","Single parent ","East Germany","25","","",""
"Min 1x per month","1994","Couple + C. LE 16 ","West Germany","231","0.119713194008911","0.105560209229245","0.133866178788577"
"Min 1x per month","1994","Couple + C. LE 16 ","East Germany","98","0.102549459694229","0.0836615797447502","0.121437339643708"
"Min 1x per month","1994","Couple + C. GT 16 ","West Germany","294","0.167509575675029","0.149841107771803","0.185178043578255"
"Min 1x per month","1994","Couple + C. GT 16 ","East Germany","112","0.134530014569131","0.109674977906369","0.159385051231893"
"Min 1x per month","1994","Couple + C. LE and GT 16","West Germany","148","0.19537058288421","0.168099799379888","0.222641366388533"
"Min 1x per month","1994","Couple + C. LE and GT 16","East Germany","53","0.149113339870546","0.112215521894805","0.186011157846288"
"Rarely","1994","1-pers.-HH","West Germany","260","0.235461896151392","0.210051394339525","0.260872397963258"
"Rarely","1994","1-pers.-HH","East Germany","55","0.172623482579711","0.131280947162824","0.213966017996598"
"Rarely","1994","(Married) couple without C. ","West Germany","846","0.367424458342395","0.348152711205651","0.386696205479139"
"Rarely","1994","(Married) couple without C. ","East Germany","297","0.302231157309063","0.273226993378184","0.331235321239941"
"Rarely","1994","Single parent ","West Germany","140","0.347502443343508","0.3016337576052","0.393371129081815"
"Rarely","1994","Single parent ","East Germany","71","0.450116889604643","0.373029037598979","0.527204741610306"
"Rarely","1994","Couple + C. LE 16 ","West Germany","1109","0.591094521932134","0.569660441015811","0.612528602848457"
"Rarely","1994","Couple + C. LE 16 ","East Germany","629","0.624939293792615","0.594796676229028","0.655081911356203"
"Rarely","1994","Couple + C. GT 16 ","West Germany","506","0.324942341040818","0.302782683917799","0.347101998163837"
"Rarely","1994","Couple + C. GT 16 ","East Germany","284","0.382741780204101","0.347336732394854","0.418146828013349"
"Rarely","1994","Couple + C. LE and GT 16","West Germany","274","0.361704548264826","0.328655577704507","0.394753518825144"
"Rarely","1994","Couple + C. LE and GT 16","East Germany","164","0.439583958495617","0.388169794964835","0.490998122026399"
"Never","1994","1-pers.-HH","West Germany","501","0.527763142966109","0.497864407259444","0.557661878672773"
"Never","1994","1-pers.-HH","East Germany","204","0.636717300112896","0.584104519127912","0.68933008109788"
"Never","1994","(Married) couple without C. ","West Germany","1071","0.464918741027432","0.444980848254183","0.484856633800681"
"Never","1994","(Married) couple without C. ","East Germany","555","0.60279960341985","0.571894780240407","0.633704426599293"
"Never","1994","Single parent ","West Germany","124","0.291040232732478","0.247284472887871","0.334795992577085"
"Never","1994","Single parent ","East Germany","42","0.247733629681248","0.180842827186021","0.314624432176475"
"Never","1994","Couple + C. LE 16 ","West Germany","608","0.2560119766639","0.236984638014313","0.275039315313486"
"Never","1994","Couple + C. LE 16 ","East Germany","253","0.262888204073479","0.235481078215153","0.290295329931804"
"Never","1994","Couple + C. GT 16 ","West Germany","614","0.329059927174454","0.306828424752922","0.351291429595985"
"Never","1994","Couple + C. GT 16 ","East Germany","212","0.326850596552368","0.292683412941839","0.361017780162897"
"Never","1994","Couple + C. LE and GT 16","West Germany","245","0.247378846342636","0.217700509020823","0.27705718366445"
"Never","1994","Couple + C. LE and GT 16","East Germany","88","0.258363912599898","0.213020110709545","0.303707714490251"
"Daily","1995","1-pers.-HH","West Germany","","","",""
"Daily","1995","1-pers.-HH","East Germany","","","",""
"Daily","1995","(Married) couple without C. ","West Germany","2","","",""
"Daily","1995","(Married) couple without C. ","East Germany","","","",""
"Daily","1995","Single parent ","West Germany","2","","",""
"Daily","1995","Single parent ","East Germany","","","",""
"Daily","1995","Couple + C. LE 16 ","West Germany","","","",""
"Daily","1995","Couple + C. LE 16 ","East Germany","","","",""
"Daily","1995","Couple + C. GT 16 ","West Germany","1","","",""
"Daily","1995","Couple + C. GT 16 ","East Germany","2","","",""
"Daily","1995","Couple + C. LE and GT 16","West Germany","1","","",""
"Daily","1995","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per week","1995","1-pers.-HH","West Germany","93","0.0585440009041575","0.0447453410097218","0.0723426607985932"
"Min 1x per week","1995","1-pers.-HH","East Germany","27","","",""
"Min 1x per week","1995","(Married) couple without C. ","West Germany","78","0.0210895620816281","0.0154996169802042","0.026679507183052"
"Min 1x per week","1995","(Married) couple without C. ","East Germany","12","","",""
"Min 1x per week","1995","Single parent ","West Germany","72","0.152457997961198","0.119208840728417","0.185707155193979"
"Min 1x per week","1995","Single parent ","East Germany","25","","",""
"Min 1x per week","1995","Couple + C. LE 16 ","West Germany","26","","",""
"Min 1x per week","1995","Couple + C. LE 16 ","East Germany","1","","",""
"Min 1x per week","1995","Couple + C. GT 16 ","West Germany","251","0.138643847784368","0.122567381510968","0.154720314057768"
"Min 1x per week","1995","Couple + C. GT 16 ","East Germany","89","0.114686042993453","0.0913626111806333","0.138009474806274"
"Min 1x per week","1995","Couple + C. LE and GT 16","West Germany","143","0.168667468655797","0.143684402128212","0.193650535183381"
"Min 1x per week","1995","Couple + C. LE and GT 16","East Germany","58","0.16252657335661","0.125626248790885","0.199426897922335"
"Min 1x per month","1995","1-pers.-HH","West Germany","225","0.167755029466515","0.145793678027125","0.189716380905905"
"Min 1x per month","1995","1-pers.-HH","East Germany","26","","",""
"Min 1x per month","1995","(Married) couple without C. ","West Germany","372","0.119006328823603","0.106409138078506","0.1316035195687"
"Min 1x per month","1995","(Married) couple without C. ","East Germany","77","0.0631157959588213","0.0478521679483333","0.0783794239693093"
"Min 1x per month","1995","Single parent ","West Germany","113","0.230380507585863","0.191432448940547","0.269328566231179"
"Min 1x per month","1995","Single parent ","East Germany","35","0.210289797838182","0.147920745813036","0.272658849863328"
"Min 1x per month","1995","Couple + C. LE 16 ","West Germany","222","0.103957819820416","0.0913412078568732","0.116574431783959"
"Min 1x per month","1995","Couple + C. LE 16 ","East Germany","124","0.130735527287342","0.108699108277135","0.15277194629755"
"Min 1x per month","1995","Couple + C. GT 16 ","West Germany","291","0.150736886424528","0.134092039200559","0.167381733648497"
"Min 1x per month","1995","Couple + C. GT 16 ","East Germany","119","0.161490648090432","0.134555699110909","0.188425597069956"
"Min 1x per month","1995","Couple + C. LE and GT 16","West Germany","146","0.179770998737833","0.154151532980432","0.205390464495233"
"Min 1x per month","1995","Couple + C. LE and GT 16","East Germany","57","0.14993752138278","0.114229723655427","0.185645319110132"
"Rarely","1995","1-pers.-HH","West Germany","239","0.214818664525437","0.190679808339947","0.238957520710926"
"Rarely","1995","1-pers.-HH","East Germany","66","0.172664881201557","0.131886136000761","0.213443626402352"
"Rarely","1995","(Married) couple without C. ","West Germany","800","0.322112926164753","0.303933296372635","0.34029255595687"
"Rarely","1995","(Married) couple without C. ","East Germany","293","0.265120562687315","0.237414453758702","0.292826671615928"
"Rarely","1995","Single parent ","West Germany","125","0.289700984458972","0.247742430504116","0.331659538413828"
"Rarely","1995","Single parent ","East Germany","53","0.333286266654438","0.261141542570184","0.405430990738691"
"Rarely","1995","Couple + C. LE 16 ","West Germany","1135","0.525614458575188","0.504972575620271","0.546256341530105"
"Rarely","1995","Couple + C. LE 16 ","East Germany","558","0.613526688732689","0.581696095773504","0.645357281691874"
"Rarely","1995","Couple + C. GT 16 ","West Germany","468","0.303143328859339","0.281761509754678","0.324525147964001"
"Rarely","1995","Couple + C. GT 16 ","East Germany","280","0.356968104529034","0.321899419828079","0.392036789229988"
"Rarely","1995","Couple + C. LE and GT 16","West Germany","239","0.300535973710261","0.26994638647426","0.331125560946261"
"Rarely","1995","Couple + C. LE and GT 16","East Germany","181","0.443251553323431","0.393565200501278","0.492937906145585"
"Never","1995","1-pers.-HH","West Germany","555","0.558882305103891","0.529699091305442","0.588065518902341"
"Never","1995","1-pers.-HH","East Germany","211","0.675277799573363","0.624754890642173","0.725800708504553"
"Never","1995","(Married) couple without C. ","West Germany","1286","0.537036907893612","0.517637988701222","0.556435827086002"
"Never","1995","(Married) couple without C. ","East Germany","593","0.661662673988204","0.631963863345718","0.691361484630689"
"Never","1995","Single parent ","West Germany","137","0.316488026660833","0.27346741051608","0.359508642805586"
"Never","1995","Single parent ","East Germany","51","0.28941616273696","0.220010449746341","0.35882187572758"
"Never","1995","Couple + C. LE 16 ","West Germany","865","0.357070286608694","0.337263749938509","0.376876823278879"
"Never","1995","Couple + C. LE 16 ","East Germany","216","0.253817380744717","0.225369397163399","0.282265364326036"
"Never","1995","Couple + C. GT 16 ","West Germany","764","0.406926806059148","0.384072859386671","0.429780752731626"
"Never","1995","Couple + C. GT 16 ","East Germany","227","0.363573478490602","0.328364068661349","0.398782888319856"
"Never","1995","Couple + C. LE and GT 16","West Germany","334","0.350649156885411","0.318813134819763","0.382485178951059"
"Never","1995","Couple + C. LE and GT 16","East Germany","88","0.244284351937179","0.201309982748868","0.287258721125489"
"Daily","1996","1-pers.-HH","West Germany","","","",""
"Daily","1996","1-pers.-HH","East Germany","","","",""
"Daily","1996","(Married) couple without C. ","West Germany","","","",""
"Daily","1996","(Married) couple without C. ","East Germany","","","",""
"Daily","1996","Single parent ","West Germany","","","",""
"Daily","1996","Single parent ","East Germany","","","",""
"Daily","1996","Couple + C. LE 16 ","West Germany","","","",""
"Daily","1996","Couple + C. LE 16 ","East Germany","","","",""
"Daily","1996","Couple + C. GT 16 ","West Germany","","","",""
"Daily","1996","Couple + C. GT 16 ","East Germany","","","",""
"Daily","1996","Couple + C. LE and GT 16","West Germany","","","",""
"Daily","1996","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per week","1996","1-pers.-HH","West Germany","113","0.0921721705450832","0.0752386625151363","0.10910567857503"
"Min 1x per week","1996","1-pers.-HH","East Germany","32","0.087500901843986","0.0578978452528252","0.117103958435147"
"Min 1x per week","1996","(Married) couple without C. ","West Germany","135","0.0489324849102226","0.0405014011137233","0.057363568706722"
"Min 1x per week","1996","(Married) couple without C. ","East Germany","38","0.0271435292426103","0.0172673499709344","0.0370197085142862"
"Min 1x per week","1996","Single parent ","West Germany","81","0.155760618219889","0.123353740716921","0.188167495722856"
"Min 1x per week","1996","Single parent ","East Germany","23","","",""
"Min 1x per week","1996","Couple + C. LE 16 ","West Germany","89","0.0394921619222018","0.031314570896596","0.0476697529478076"
"Min 1x per week","1996","Couple + C. LE 16 ","East Germany","21","","",""
"Min 1x per week","1996","Couple + C. GT 16 ","West Germany","258","0.156207964090403","0.13889888207363","0.173517046107177"
"Min 1x per week","1996","Couple + C. GT 16 ","East Germany","93","0.125223657864008","0.100255418907178","0.150191896820839"
"Min 1x per week","1996","Couple + C. LE and GT 16","West Germany","139","0.185464530946825","0.159180384336618","0.211748677557033"
"Min 1x per week","1996","Couple + C. LE and GT 16","East Germany","72","0.181685625944827","0.144271260481211","0.219099991408444"
"Min 1x per month","1996","1-pers.-HH","West Germany","226","0.168763562946435","0.146838193823473","0.190688932069397"
"Min 1x per month","1996","1-pers.-HH","East Germany","45","0.115212022569125","0.081763065921528","0.148660979216722"
"Min 1x per month","1996","(Married) couple without C. ","West Germany","444","0.147146303360593","0.133301364491523","0.160991242229663"
"Min 1x per month","1996","(Married) couple without C. ","East Germany","122","0.109378585421478","0.0904095984066772","0.128347572436279"
"Min 1x per month","1996","Single parent ","West Germany","119","0.264819012468588","0.225387152096191","0.304250872840985"
"Min 1x per month","1996","Single parent ","East Germany","39","0.228836429260821","0.165873362982075","0.291799495539568"
"Min 1x per month","1996","Couple + C. LE 16 ","West Germany","309","0.150002134841087","0.135009529347605","0.16499474033457"
"Min 1x per month","1996","Couple + C. LE 16 ","East Germany","161","0.205415091094218","0.17779669131855","0.233033490869887"
"Min 1x per month","1996","Couple + C. GT 16 ","West Germany","359","0.204662646186862","0.185427312652293","0.223897979721431"
"Min 1x per month","1996","Couple + C. GT 16 ","East Germany","134","0.192180073713894","0.162456045612708","0.22190410181508"
"Min 1x per month","1996","Couple + C. LE and GT 16","West Germany","182","0.210570153634068","0.182998448456387","0.23814185881175"
"Min 1x per month","1996","Couple + C. LE and GT 16","East Germany","73","0.187421607973933","0.149554645089192","0.225288570858675"
"Rarely","1996","1-pers.-HH","West Germany","295","0.259008286975381","0.233362927559651","0.284653646391112"
"Rarely","1996","1-pers.-HH","East Germany","79","0.215155913191523","0.172104996110842","0.258206830272204"
"Rarely","1996","(Married) couple without C. ","West Germany","908","0.366135931849545","0.347308185490052","0.384963678209038"
"Rarely","1996","(Married) couple without C. ","East Germany","421","0.376081272377599","0.346641375395538","0.405521169359659"
"Rarely","1996","Single parent ","West Germany","144","0.299623288614435","0.258685047041872","0.340561530186998"
"Rarely","1996","Single parent ","East Germany","72","0.409903239646937","0.336188841099623","0.483617638194252"
"Rarely","1996","Couple + C. LE 16 ","West Germany","1206","0.589646757341731","0.568993223624438","0.610300291059025"
"Rarely","1996","Couple + C. LE 16 ","East Germany","503","0.607898410881611","0.574522971831429","0.641273849931794"
"Rarely","1996","Couple + C. GT 16 ","West Germany","514","0.333558254889365","0.31107952950571","0.35603698027302"
"Rarely","1996","Couple + C. GT 16 ","East Germany","313","0.476338894960093","0.438661628554736","0.51401616136545"
"Rarely","1996","Couple + C. LE and GT 16","West Germany","266","0.333935994165294","0.30204279778278","0.365829190547807"
"Rarely","1996","Couple + C. LE and GT 16","East Germany","205","0.47365576274707","0.425206813963664","0.522104711530476"
"Never","1996","1-pers.-HH","West Germany","487","0.4800559795331","0.450809774485931","0.50930218458027"
"Never","1996","1-pers.-HH","East Germany","194","0.582131162395366","0.530460445688066","0.633801879102665"
"Never","1996","(Married) couple without C. ","West Germany","1028","0.437785279879639","0.418396040171631","0.457174519587647"
"Never","1996","(Married) couple without C. ","East Germany","459","0.487396612958313","0.45701831688445","0.517774909032176"
"Never","1996","Single parent ","West Germany","137","0.279797080697088","0.239680437944747","0.319913723449429"
"Never","1996","Single parent ","East Germany","37","0.22608597682907","0.163390933522158","0.288781020135982"
"Never","1996","Couple + C. LE 16 ","West Germany","575","0.22085894589498","0.203441478039079","0.23827641375088"
"Never","1996","Couple + C. LE 16 ","East Germany","137","0.167248713399229","0.141736318348212","0.192761108450246"
"Never","1996","Couple + C. GT 16 ","West Germany","559","0.305571134833369","0.283608988311814","0.327533281354925"
"Never","1996","Couple + C. GT 16 ","East Germany","135","0.206257373462004","0.175733418921242","0.236781328002766"
"Never","1996","Couple + C. LE and GT 16","West Germany","253","0.270029321253812","0.240005454894119","0.300053187613505"
"Never","1996","Couple + C. LE and GT 16","East Germany","58","0.157237003334169","0.121914773017807","0.192559233650532"
"Daily","1997","1-pers.-HH","West Germany","","","",""
"Daily","1997","1-pers.-HH","East Germany","","","",""
"Daily","1997","(Married) couple without C. ","West Germany","","","",""
"Daily","1997","(Married) couple without C. ","East Germany","","","",""
"Daily","1997","Single parent ","West Germany","","","",""
"Daily","1997","Single parent ","East Germany","","","",""
"Daily","1997","Couple + C. LE 16 ","West Germany","","","",""
"Daily","1997","Couple + C. LE 16 ","East Germany","","","",""
"Daily","1997","Couple + C. GT 16 ","West Germany","","","",""
"Daily","1997","Couple + C. GT 16 ","East Germany","","","",""
"Daily","1997","Couple + C. LE and GT 16","West Germany","","","",""
"Daily","1997","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per week","1997","1-pers.-HH","West Germany","102","0.0763763244899008","0.0605433632065529","0.0922092857732487"
"Min 1x per week","1997","1-pers.-HH","East Germany","34","0.111298725805007","0.0784904251674289","0.144107026442584"
"Min 1x per week","1997","(Married) couple without C. ","West Germany","126","0.0372019915925433","0.0298186306048273","0.0445853525802593"
"Min 1x per week","1997","(Married) couple without C. ","East Germany","42","0.0349804309155339","0.0239146836073683","0.0460461782236994"
"Min 1x per week","1997","Single parent ","West Germany","66","0.136763530331219","0.105226869230716","0.168300191431723"
"Min 1x per week","1997","Single parent ","East Germany","30","0.173063594865262","0.117488910341035","0.228638279389489"
"Min 1x per week","1997","Couple + C. LE 16 ","West Germany","90","0.0455232179759184","0.0366750440227908","0.054371391929046"
"Min 1x per week","1997","Couple + C. LE 16 ","East Germany","16","","",""
"Min 1x per week","1997","Couple + C. GT 16 ","West Germany","231","0.133353200494328","0.116829374582179","0.149877026406476"
"Min 1x per week","1997","Couple + C. GT 16 ","East Germany","115","0.163923507344578","0.137286234224013","0.190560780465142"
"Min 1x per week","1997","Couple + C. LE and GT 16","West Germany","120","0.159172303055151","0.134163123950734","0.184181482159568"
"Min 1x per week","1997","Couple + C. LE and GT 16","East Germany","53","0.145358370234889","0.110242401572058","0.18047433889772"
"Min 1x per month","1997","1-pers.-HH","West Germany","225","0.175571314374659","0.152891548265797","0.198251080483521"
"Min 1x per month","1997","1-pers.-HH","East Germany","51","0.103130214217314","0.0714039895738251","0.134856438860804"
"Min 1x per month","1997","(Married) couple without C. ","West Germany","383","0.137274183535598","0.12384856672627","0.150699800344926"
"Min 1x per month","1997","(Married) couple without C. ","East Germany","134","0.105734812738656","0.0872147576811837","0.124254867796128"
"Min 1x per month","1997","Single parent ","West Germany","107","0.234217608527456","0.195346392348342","0.273088824706571"
"Min 1x per month","1997","Single parent ","East Germany","50","0.287136596343025","0.220672741888564","0.353600450797485"
"Min 1x per month","1997","Couple + C. LE 16 ","West Germany","310","0.14521987264429","0.130264586566812","0.160175158721768"
"Min 1x per month","1997","Couple + C. LE 16 ","East Germany","133","0.183413167787105","0.154946583525089","0.211879752049121"
"Min 1x per month","1997","Couple + C. GT 16 ","West Germany","335","0.205103313108778","0.185477416722113","0.224729209495444"
"Min 1x per month","1997","Couple + C. GT 16 ","East Germany","135","0.156677345641819","0.130522863552687","0.182831827730951"
"Min 1x per month","1997","Couple + C. LE and GT 16","West Germany","175","0.217988488206264","0.189763385227834","0.246213591184695"
"Min 1x per month","1997","Couple + C. LE and GT 16","East Germany","66","0.177724553583339","0.139637709713206","0.215811397453472"
"Rarely","1997","1-pers.-HH","West Germany","260","0.243351124891533","0.217771208627657","0.268931041155409"
"Rarely","1997","1-pers.-HH","East Germany","75","0.198448049602811","0.156842621662373","0.240053477543248"
"Rarely","1997","(Married) couple without C. ","West Germany","919","0.368691370927342","0.349869804486394","0.387512937368289"
"Rarely","1997","(Married) couple without C. ","East Germany","402","0.354893516864355","0.326075449840186","0.383711583888524"
"Rarely","1997","Single parent ","West Germany","158","0.376072213869372","0.331612316426882","0.420532111311862"
"Rarely","1997","Single parent ","East Germany","61","0.344122088980805","0.274330053039483","0.413914124922127"
"Rarely","1997","Couple + C. LE 16 ","West Germany","1177","0.576857618086888","0.555885993720451","0.597829242453324"
"Rarely","1997","Couple + C. LE 16 ","East Germany","433","0.630059023884548","0.594546973045844","0.665571074723251"
"Rarely","1997","Couple + C. GT 16 ","West Germany","486","0.329812766712234","0.306961008145728","0.352664525278739"
"Rarely","1997","Couple + C. GT 16 ","East Germany","336","0.439730805372731","0.404016849629645","0.475444761115818"
"Rarely","1997","Couple + C. LE and GT 16","West Germany","292","0.370044311834992","0.337038224117662","0.403050399552323"
"Rarely","1997","Couple + C. LE and GT 16","East Germany","210","0.527479333020109","0.477739338069","0.577219327971218"
"Never","1997","1-pers.-HH","West Germany","494","0.504701236243908","0.474896447334952","0.534506025152863"
"Never","1997","1-pers.-HH","East Germany","193","0.587123010374868","0.535761755166951","0.638484265582786"
"Never","1997","(Married) couple without C. ","West Germany","1096","0.456832453944517","0.437399053630603","0.476265854258432"
"Never","1997","(Married) couple without C. ","East Germany","481","0.504391239481455","0.474278285138711","0.5345041938242"
"Never","1997","Single parent ","West Germany","125","0.252946647271952","0.213048204742908","0.292845089800996"
"Never","1997","Single parent ","East Germany","37","0.195677719810908","0.137397144676896","0.25395829494492"
"Never","1997","Couple + C. LE 16 ","West Germany","555","0.232399291292904","0.214470972169302","0.250327610416506"
"Never","1997","Couple + C. LE 16 ","East Germany","128","0.167484715449194","0.140018260182943","0.194951170715445"
"Never","1997","Couple + C. GT 16 ","West Germany","574","0.33173071968466","0.308845429976657","0.354616009392664"
"Never","1997","Couple + C. GT 16 ","East Germany","156","0.239668341640872","0.208953165463125","0.270383517818619"
"Never","1997","Couple + C. LE and GT 16","West Germany","235","0.252794896903592","0.223083966758662","0.282505827048523"
"Never","1997","Couple + C. LE and GT 16","East Germany","58","0.149437743161662","0.113917509648256","0.184957976675069"
"Daily","1998","1-pers.-HH","West Germany","1","","",""
"Daily","1998","1-pers.-HH","East Germany","1","","",""
"Daily","1998","(Married) couple without C. ","West Germany","2","","",""
"Daily","1998","(Married) couple without C. ","East Germany","","","",""
"Daily","1998","Single parent ","West Germany","1","","",""
"Daily","1998","Single parent ","East Germany","","","",""
"Daily","1998","Couple + C. LE 16 ","West Germany","","","",""
"Daily","1998","Couple + C. LE 16 ","East Germany","1","","",""
"Daily","1998","Couple + C. GT 16 ","West Germany","","","",""
"Daily","1998","Couple + C. GT 16 ","East Germany","1","","",""
"Daily","1998","Couple + C. LE and GT 16","West Germany","","","",""
"Daily","1998","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per week","1998","1-pers.-HH","West Germany","84","0.0437668093189436","0.0328174665264231","0.0547161521114642"
"Min 1x per week","1998","1-pers.-HH","East Germany","28","","",""
"Min 1x per week","1998","(Married) couple without C. ","West Germany","71","0.0166394351192477","0.0120620953886046","0.0212167748498908"
"Min 1x per week","1998","(Married) couple without C. ","East Germany","18","","",""
"Min 1x per week","1998","Single parent ","West Germany","71","0.132049200939876","0.103090179546529","0.161008222333223"
"Min 1x per week","1998","Single parent ","East Germany","22","","",""
"Min 1x per week","1998","Couple + C. LE 16 ","West Germany","19","","",""
"Min 1x per week","1998","Couple + C. LE 16 ","East Germany","9","","",""
"Min 1x per week","1998","Couple + C. GT 16 ","West Germany","207","0.123485820045066","0.108185002777444","0.138786637312688"
"Min 1x per week","1998","Couple + C. GT 16 ","East Germany","117","0.137470003647016","0.113397132353788","0.161542874940243"
"Min 1x per week","1998","Couple + C. LE and GT 16","West Germany","99","0.116035246500157","0.094729308085396","0.137341184914919"
"Min 1x per week","1998","Couple + C. LE and GT 16","East Germany","46","0.13584520096094","0.101665177062576","0.170025224859303"
"Min 1x per month","1998","1-pers.-HH","West Germany","312","0.198973091936831","0.177605556690513","0.220340627183148"
"Min 1x per month","1998","1-pers.-HH","East Germany","65","0.146609630893555","0.112495981310978","0.180723280476133"
"Min 1x per month","1998","(Married) couple without C. ","West Germany","448","0.123127515329277","0.111369521097993","0.134885509560561"
"Min 1x per month","1998","(Married) couple without C. ","East Germany","111","0.0757141845057377","0.0604710886678413","0.0909572803436341"
"Min 1x per month","1998","Single parent ","West Germany","135","0.264121760525639","0.226410286205064","0.301833234846213"
"Min 1x per month","1998","Single parent ","East Germany","43","0.24867208993768","0.186217053974778","0.311127125900582"
"Min 1x per month","1998","Couple + C. LE 16 ","West Germany","319","0.143579178758954","0.129410594130479","0.157747763387429"
"Min 1x per month","1998","Couple + C. LE 16 ","East Germany","128","0.178504735627109","0.151098785534186","0.205910685720031"
"Min 1x per month","1998","Couple + C. GT 16 ","West Germany","359","0.197651496368408","0.179130762676073","0.216172230060742"
"Min 1x per month","1998","Couple + C. GT 16 ","East Germany","144","0.179372825502495","0.15255101500814","0.206194635996849"
"Min 1x per month","1998","Couple + C. LE and GT 16","West Germany","184","0.226862490718194","0.199001410653471","0.254723570782917"
"Min 1x per month","1998","Couple + C. LE and GT 16","East Germany","79","0.205338454048252","0.165040714874224","0.245636193222281"
"Rarely","1998","1-pers.-HH","West Germany","324","0.230587845040745","0.208043821521141","0.253131868560348"
"Rarely","1998","1-pers.-HH","East Germany","85","0.188223453466438","0.150524596392574","0.225922310540301"
"Rarely","1998","(Married) couple without C. ","West Germany","1053","0.357869891846519","0.340716043689016","0.375023740004022"
"Rarely","1998","(Married) couple without C. ","East Germany","401","0.328830597840362","0.301760888211214","0.355900307469509"
"Rarely","1998","Single parent ","West Germany","164","0.323224248876607","0.283216621047654","0.36323187670556"
"Rarely","1998","Single parent ","East Germany","73","0.398410336504052","0.327672029584589","0.469148643423514"
"Rarely","1998","Couple + C. LE 16 ","West Germany","1317","0.580767359771899","0.560830086039637","0.600704633504161"
"Rarely","1998","Couple + C. LE 16 ","East Germany","453","0.617968581080884","0.583194937562451","0.652742224599318"
"Rarely","1998","Couple + C. GT 16 ","West Germany","524","0.317247704860143","0.295602712388469","0.338892697331817"
"Rarely","1998","Couple + C. GT 16 ","East Germany","350","0.43921086179038","0.404515361789581","0.473906361791178"
"Rarely","1998","Couple + C. LE and GT 16","West Germany","328","0.404391895192281","0.371742905310898","0.437040885073663"
"Rarely","1998","Couple + C. LE and GT 16","East Germany","192","0.481215778048898","0.431371220242252","0.531060335855545"
"Never","1998","1-pers.-HH","West Germany","620","0.526394995017379","0.499671225380512","0.553118764654245"
"Never","1998","1-pers.-HH","East Germany","234","0.604567709976715","0.557412291427241","0.651723128526188"
"Never","1998","(Married) couple without C. ","West Germany","1426","0.502026513149955","0.484134718669046","0.519918307630864"
"Never","1998","(Married) couple without C. ","East Germany","627","0.586596166259409","0.558221009362775","0.614971323156044"
"Never","1998","Single parent ","West Germany","154","0.279654216651944","0.241261430091199","0.318047003212689"
