"pli0091_h","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1985","Other degree","(2c_voc) vocational maturity certificate","17","","",""
"Min 1x per month","1985","Other degree","(3a) lower tertiary education","1","","",""
"Min 1x per month","1985","Other degree","(3b) higher tertiary education","6","","",""
"Min 1x per month","1985","no degree/no degree yet","(0) in school","65","0.388907490452435","0.318847793723506","0.458967187181364"
"Min 1x per month","1985","no degree/no degree yet","(1a) inadequately completed","59","0.0600166192166462","0.0445076995312111","0.0755255389020813"
"Min 1x per month","1985","no degree/no degree yet","(1b) general elementary school","","","",""
"Min 1x per month","1985","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Min 1x per month","1985","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Min 1x per month","1985","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Min 1x per month","1985","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1985","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1985","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Min 1x per month","1985","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Rarely","1985","lower secondary degree","(0) in school","","","",""
"Rarely","1985","lower secondary degree","(1a) inadequately completed","","","",""
"Rarely","1985","lower secondary degree","(1b) general elementary school","480","0.214130436225958","0.196057045844516","0.232203826607399"
"Rarely","1985","lower secondary degree","(1c) basic vocational qualification","1252","0.341587236370475","0.325674549467007","0.357499923273942"
"Rarely","1985","lower secondary degree","(2b) intermediate general qualification","","","",""
"Rarely","1985","lower secondary degree","(2a) intermediate vocational","","","",""
"Rarely","1985","lower secondary degree","(2c_gen) general maturity certificate","6","","",""
"Rarely","1985","lower secondary degree","(2c_voc) vocational maturity certificate","1","","",""
"Rarely","1985","lower secondary degree","(3a) lower tertiary education","6","","",""
"Rarely","1985","lower secondary degree","(3b) higher tertiary education","","","",""
"Rarely","1985","secondary school degree","(0) in school","","","",""
"Rarely","1985","secondary school degree","(1a) inadequately completed","","","",""
"Rarely","1985","secondary school degree","(1b) general elementary school","","","",""
"Rarely","1985","secondary school degree","(1c) basic vocational qualification","","","",""
"Rarely","1985","secondary school degree","(2b) intermediate general qualification","122","0.260732101269637","0.221040617111743","0.300423585427532"
"Rarely","1985","secondary school degree","(2a) intermediate vocational","550","0.389782560840187","0.36359171716598","0.415973404514394"
"Rarely","1985","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Rarely","1985","secondary school degree","(2c_voc) vocational maturity certificate","1","","",""
"Rarely","1985","secondary school degree","(3a) lower tertiary education","23","","",""
"Rarely","1985","secondary school degree","(3b) higher tertiary education","5","","",""
"Rarely","1985","college entrance qualification","(0) in school","","","",""
"Rarely","1985","college entrance qualification","(1a) inadequately completed","","","",""
"Rarely","1985","college entrance qualification","(1b) general elementary school","","","",""
"Rarely","1985","college entrance qualification","(1c) basic vocational qualification","","","",""
"Rarely","1985","college entrance qualification","(2b) intermediate general qualification","","","",""
"Rarely","1985","college entrance qualification","(2a) intermediate vocational","","","",""
"Rarely","1985","college entrance qualification","(2c_gen) general maturity certificate","77","0.264950996577925","0.214591890973364","0.315310102182485"
"Rarely","1985","college entrance qualification","(2c_voc) vocational maturity certificate","103","0.308602553254478","0.257347765768367","0.359857340740589"
"Rarely","1985","college entrance qualification","(3a) lower tertiary education","67","0.34102997369668","0.270994049608746","0.411065897784614"
"Rarely","1985","college entrance qualification","(3b) higher tertiary education","188","0.423033685336638","0.376446237217956","0.46962113345532"
"Rarely","1985","Other degree","(0) in school","","","",""
"Rarely","1985","Other degree","(1a) inadequately completed","","","",""
"Rarely","1985","Other degree","(1b) general elementary school","150","0.222347365083539","0.189747417641808","0.254947312525269"
"Rarely","1985","Other degree","(1c) basic vocational qualification","110","0.269754340173082","0.225362700001907","0.314145980344257"
"Rarely","1985","Other degree","(2b) intermediate general qualification","","","",""
"Rarely","1985","Other degree","(2a) intermediate vocational","","","",""
"Rarely","1985","Other degree","(2c_gen) general maturity certificate","24","","",""
"Rarely","1985","Other degree","(2c_voc) vocational maturity certificate","27","","",""
"Rarely","1985","Other degree","(3a) lower tertiary education","2","","",""
"Rarely","1985","Other degree","(3b) higher tertiary education","26","","",""
"Rarely","1985","no degree/no degree yet","(0) in school","43","0.21445038269966","0.155465347570505","0.273435417828814"
"Rarely","1985","no degree/no degree yet","(1a) inadequately completed","165","0.228992636013887","0.201556325033023","0.25642894699475"
"Rarely","1985","no degree/no degree yet","(1b) general elementary school","","","",""
"Rarely","1985","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Rarely","1985","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Rarely","1985","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Rarely","1985","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Rarely","1985","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1985","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Rarely","1985","no degree/no degree yet","(3b) higher tertiary education","1","","",""
"Never","1985","lower secondary degree","(0) in school","","","",""
"Never","1985","lower secondary degree","(1a) inadequately completed","","","",""
"Never","1985","lower secondary degree","(1b) general elementary school","1162","0.658651172645781","0.637760513832364","0.679541831459198"
"Never","1985","lower secondary degree","(1c) basic vocational qualification","1547","0.49912271186554","0.482345765520049","0.515899658211031"
"Never","1985","lower secondary degree","(2b) intermediate general qualification","","","",""
"Never","1985","lower secondary degree","(2a) intermediate vocational","","","",""
"Never","1985","lower secondary degree","(2c_gen) general maturity certificate","4","","",""
"Never","1985","lower secondary degree","(2c_voc) vocational maturity certificate","2","","",""
"Never","1985","lower secondary degree","(3a) lower tertiary education","9","","",""
"Never","1985","lower secondary degree","(3b) higher tertiary education","2","","",""
"Never","1985","secondary school degree","(0) in school","","","",""
"Never","1985","secondary school degree","(1a) inadequately completed","","","",""
"Never","1985","secondary school degree","(1b) general elementary school","","","",""
"Never","1985","secondary school degree","(1c) basic vocational qualification","","","",""
"Never","1985","secondary school degree","(2b) intermediate general qualification","86","0.217011821992344","0.179745334471726","0.254278309512961"
"Never","1985","secondary school degree","(2a) intermediate vocational","417","0.35244580607796","0.326790322068115","0.378101290087805"
"Never","1985","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Never","1985","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Never","1985","secondary school degree","(3a) lower tertiary education","14","","",""
"Never","1985","secondary school degree","(3b) higher tertiary education","4","","",""
"Never","1985","college entrance qualification","(0) in school","","","",""
"Never","1985","college entrance qualification","(1a) inadequately completed","","","",""
"Never","1985","college entrance qualification","(1b) general elementary school","","","",""
"Never","1985","college entrance qualification","(1c) basic vocational qualification","","","",""
"Never","1985","college entrance qualification","(2b) intermediate general qualification","","","",""
"Never","1985","college entrance qualification","(2a) intermediate vocational","","","",""
"Never","1985","college entrance qualification","(2c_gen) general maturity certificate","29","","",""
"Never","1985","college entrance qualification","(2c_voc) vocational maturity certificate","113","0.387576174902692","0.333516258600038","0.441636091205346"
"Never","1985","college entrance qualification","(3a) lower tertiary education","70","0.444774968807412","0.371358000848758","0.518191936766065"
"Never","1985","college entrance qualification","(3b) higher tertiary education","118","0.301565215939051","0.258287954508785","0.344842477369317"
"Never","1985","Other degree","(0) in school","","","",""
"Never","1985","Other degree","(1a) inadequately completed","","","",""
"Never","1985","Other degree","(1b) general elementary school","393","0.605137961719928","0.566815096399843","0.643460827040013"
"Never","1985","Other degree","(1c) basic vocational qualification","204","0.518597399848628","0.468622508089806","0.568572291607449"
"Never","1985","Other degree","(2b) intermediate general qualification","","","",""
"Never","1985","Other degree","(2a) intermediate vocational","","","",""
"Never","1985","Other degree","(2c_gen) general maturity certificate","29","","",""
"Never","1985","Other degree","(2c_voc) vocational maturity certificate","35","0.34072031795157","0.240551458823717","0.440889177079423"
"Never","1985","Other degree","(3a) lower tertiary education","","","",""
"Never","1985","Other degree","(3b) higher tertiary education","14","","",""
"Never","1985","no degree/no degree yet","(0) in school","13","","",""
"Never","1985","no degree/no degree yet","(1a) inadequately completed","646","0.645992192756384","0.614766955266086","0.677217430246682"
"Never","1985","no degree/no degree yet","(1b) general elementary school","","","",""
"Never","1985","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Never","1985","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Never","1985","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Never","1985","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Never","1985","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Never","1985","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Never","1985","no degree/no degree yet","(3b) higher tertiary education","1","","",""
"Daily","1986","lower secondary degree","(0) in school","","","",""
"Daily","1986","lower secondary degree","(1a) inadequately completed","","","",""
"Daily","1986","lower secondary degree","(1b) general elementary school","","","",""
"Daily","1986","lower secondary degree","(1c) basic vocational qualification","","","",""
"Daily","1986","lower secondary degree","(2b) intermediate general qualification","","","",""
"Daily","1986","lower secondary degree","(2a) intermediate vocational","","","",""
"Daily","1986","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Daily","1986","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Daily","1986","lower secondary degree","(3a) lower tertiary education","","","",""
"Daily","1986","lower secondary degree","(3b) higher tertiary education","","","",""
"Daily","1986","secondary school degree","(0) in school","","","",""
"Daily","1986","secondary school degree","(1a) inadequately completed","","","",""
"Daily","1986","secondary school degree","(1b) general elementary school","","","",""
"Daily","1986","secondary school degree","(1c) basic vocational qualification","","","",""
"Daily","1986","secondary school degree","(2b) intermediate general qualification","","","",""
"Daily","1986","secondary school degree","(2a) intermediate vocational","","","",""
"Daily","1986","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Daily","1986","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Daily","1986","secondary school degree","(3a) lower tertiary education","","","",""
"Daily","1986","secondary school degree","(3b) higher tertiary education","","","",""
"Daily","1986","college entrance qualification","(0) in school","","","",""
"Daily","1986","college entrance qualification","(1a) inadequately completed","","","",""
"Daily","1986","college entrance qualification","(1b) general elementary school","","","",""
"Daily","1986","college entrance qualification","(1c) basic vocational qualification","","","",""
"Daily","1986","college entrance qualification","(2b) intermediate general qualification","","","",""
"Daily","1986","college entrance qualification","(2a) intermediate vocational","","","",""
"Daily","1986","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Daily","1986","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Daily","1986","college entrance qualification","(3a) lower tertiary education","","","",""
"Daily","1986","college entrance qualification","(3b) higher tertiary education","","","",""
"Daily","1986","Other degree","(0) in school","","","",""
"Daily","1986","Other degree","(1a) inadequately completed","","","",""
"Daily","1986","Other degree","(1b) general elementary school","","","",""
"Daily","1986","Other degree","(1c) basic vocational qualification","","","",""
"Daily","1986","Other degree","(2b) intermediate general qualification","","","",""
"Daily","1986","Other degree","(2a) intermediate vocational","","","",""
"Daily","1986","Other degree","(2c_gen) general maturity certificate","","","",""
"Daily","1986","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Daily","1986","Other degree","(3a) lower tertiary education","","","",""
"Daily","1986","Other degree","(3b) higher tertiary education","","","",""
"Daily","1986","no degree/no degree yet","(0) in school","","","",""
"Daily","1986","no degree/no degree yet","(1a) inadequately completed","","","",""
"Daily","1986","no degree/no degree yet","(1b) general elementary school","","","",""
"Daily","1986","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Daily","1986","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Daily","1986","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Daily","1986","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Daily","1986","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Daily","1986","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Daily","1986","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Min 1x per week","1986","lower secondary degree","(0) in school","","","",""
"Min 1x per week","1986","lower secondary degree","(1a) inadequately completed","","","",""
"Min 1x per week","1986","lower secondary degree","(1b) general elementary school","149","0.0553052584320494","0.0449175301521977","0.0656929867119012"
"Min 1x per week","1986","lower secondary degree","(1c) basic vocational qualification","224","0.0616478893900741","0.0533726081151861","0.0699231706649621"
"Min 1x per week","1986","lower secondary degree","(2b) intermediate general qualification","","","",""
"Min 1x per week","1986","lower secondary degree","(2a) intermediate vocational","","","",""
"Min 1x per week","1986","lower secondary degree","(2c_gen) general maturity certificate","1","","",""
"Min 1x per week","1986","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1986","lower secondary degree","(3a) lower tertiary education","1","","",""
"Min 1x per week","1986","lower secondary degree","(3b) higher tertiary education","1","","",""
"Min 1x per week","1986","secondary school degree","(0) in school","","","",""
"Min 1x per week","1986","secondary school degree","(1a) inadequately completed","","","",""
"Min 1x per week","1986","secondary school degree","(1b) general elementary school","","","",""
"Min 1x per week","1986","secondary school degree","(1c) basic vocational qualification","","","",""
"Min 1x per week","1986","secondary school degree","(2b) intermediate general qualification","121","0.244772687237521","0.205567148589603","0.28397822588544"
"Min 1x per week","1986","secondary school degree","(2a) intermediate vocational","127","0.0930059803676068","0.0772600637805083","0.108751896954705"
"Min 1x per week","1986","secondary school degree","(2c_gen) general maturity certificate","1","","",""
"Min 1x per week","1986","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1986","secondary school degree","(3a) lower tertiary education","2","","",""
"Min 1x per week","1986","secondary school degree","(3b) higher tertiary education","4","","",""
"Min 1x per week","1986","college entrance qualification","(0) in school","","","",""
"Min 1x per week","1986","college entrance qualification","(1a) inadequately completed","","","",""
"Min 1x per week","1986","college entrance qualification","(1b) general elementary school","","","",""
"Min 1x per week","1986","college entrance qualification","(1c) basic vocational qualification","","","",""
"Min 1x per week","1986","college entrance qualification","(2b) intermediate general qualification","","","",""
"Min 1x per week","1986","college entrance qualification","(2a) intermediate vocational","","","",""
"Min 1x per week","1986","college entrance qualification","(2c_gen) general maturity certificate","90","0.261175419328928","0.213417738491121","0.308933100166736"
"Min 1x per week","1986","college entrance qualification","(2c_voc) vocational maturity certificate","25","","",""
"Min 1x per week","1986","college entrance qualification","(3a) lower tertiary education","8","","",""
"Min 1x per week","1986","college entrance qualification","(3b) higher tertiary education","38","0.0849479323080683","0.0585344588552483","0.111361405760888"
"Min 1x per week","1986","Other degree","(0) in school","","","",""
"Min 1x per week","1986","Other degree","(1a) inadequately completed","","","",""
"Min 1x per week","1986","Other degree","(1b) general elementary school","27","","",""
"Min 1x per week","1986","Other degree","(1c) basic vocational qualification","23","","",""
"Min 1x per week","1986","Other degree","(2b) intermediate general qualification","","","",""
"Min 1x per week","1986","Other degree","(2a) intermediate vocational","","","",""
"Min 1x per week","1986","Other degree","(2c_gen) general maturity certificate","5","","",""
"Min 1x per week","1986","Other degree","(2c_voc) vocational maturity certificate","5","","",""
"Min 1x per week","1986","Other degree","(3a) lower tertiary education","1","","",""
"Min 1x per week","1986","Other degree","(3b) higher tertiary education","3","","",""
"Min 1x per week","1986","no degree/no degree yet","(0) in school","62","0.324396725669453","0.257477135861779","0.391316315477127"
"Min 1x per week","1986","no degree/no degree yet","(1a) inadequately completed","31","0.0757647584930807","0.0578376500410214","0.09369186694514"
"Min 1x per week","1986","no degree/no degree yet","(1b) general elementary school","","","",""
"Min 1x per week","1986","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Min 1x per week","1986","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Min 1x per week","1986","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Min 1x per week","1986","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1986","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1986","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Min 1x per week","1986","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Min 1x per month","1986","lower secondary degree","(0) in school","","","",""
"Min 1x per month","1986","lower secondary degree","(1a) inadequately completed","","","",""
"Min 1x per month","1986","lower secondary degree","(1b) general elementary school","176","0.0673497965570746","0.0559599163174704","0.0787396767966789"
"Min 1x per month","1986","lower secondary degree","(1c) basic vocational qualification","383","0.106597403687677","0.0959795274449577","0.117215279930396"
"Min 1x per month","1986","lower secondary degree","(2b) intermediate general qualification","","","",""
"Min 1x per month","1986","lower secondary degree","(2a) intermediate vocational","","","",""
"Min 1x per month","1986","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1986","lower secondary degree","(2c_voc) vocational maturity certificate","3","","",""
"Min 1x per month","1986","lower secondary degree","(3a) lower tertiary education","1","","",""
"Min 1x per month","1986","lower secondary degree","(3b) higher tertiary education","1","","",""
"Min 1x per month","1986","secondary school degree","(0) in school","","","",""
"Min 1x per month","1986","secondary school degree","(1a) inadequately completed","","","",""
"Min 1x per month","1986","secondary school degree","(1b) general elementary school","","","",""
"Min 1x per month","1986","secondary school degree","(1c) basic vocational qualification","","","",""
"Min 1x per month","1986","secondary school degree","(2b) intermediate general qualification","142","0.2948037918661","0.253227225484426","0.336380358247774"
