"pli0091_h","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1985","secondary school degree","Couple + C. LE and GT 16","64","0.283919793733185","0.225003488704433","0.342836098761937"
"Min 1x per week","1985","college entrance qualification","1-pers.-HH","41","0.184592595263235","0.131222923051999","0.237962267474471"
"Min 1x per week","1985","college entrance qualification","(Married) couple without C. ","25","","",""
"Min 1x per week","1985","college entrance qualification","Single parent ","10","","",""
"Min 1x per week","1985","college entrance qualification","Couple + C. LE 16 ","10","","",""
"Min 1x per week","1985","college entrance qualification","Couple + C. GT 16 ","54","0.219351353906667","0.166331548749432","0.272371159063902"
"Min 1x per week","1985","college entrance qualification","Couple + C. LE and GT 16","12","","",""
"Min 1x per week","1985","Other degree","1-pers.-HH","12","","",""
"Min 1x per week","1985","Other degree","(Married) couple without C. ","15","","",""
"Min 1x per week","1985","Other degree","Single parent ","7","","",""
"Min 1x per week","1985","Other degree","Couple + C. LE 16 ","25","","",""
"Min 1x per week","1985","Other degree","Couple + C. GT 16 ","8","","",""
"Min 1x per week","1985","Other degree","Couple + C. LE and GT 16","9","","",""
"Min 1x per week","1985","no degree/no degree yet","1-pers.-HH","4","","",""
"Min 1x per week","1985","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per week","1985","no degree/no degree yet","Single parent ","7","","",""
"Min 1x per week","1985","no degree/no degree yet","Couple + C. LE 16 ","8","","",""
"Min 1x per week","1985","no degree/no degree yet","Couple + C. GT 16 ","39","0.310290104414358","0.249160168301024","0.371420040527691"
"Min 1x per week","1985","no degree/no degree yet","Couple + C. LE and GT 16","35","0.256411248264503","0.205716776360798","0.307105720168209"
"Min 1x per month","1985","lower secondary degree","1-pers.-HH","53","0.0742580783489129","0.0528276433104941","0.0956885133873317"
"Min 1x per month","1985","lower secondary degree","(Married) couple without C. ","98","0.060046442520768","0.0476810810954114","0.0724118039461246"
"Min 1x per month","1985","lower secondary degree","Single parent ","48","0.155216460516182","0.113322757268078","0.197110163764286"
"Min 1x per month","1985","lower secondary degree","Couple + C. LE 16 ","103","0.090141788295569","0.0734143729712856","0.106869203619852"
"Min 1x per month","1985","lower secondary degree","Couple + C. GT 16 ","119","0.111264337077243","0.0916364328692824","0.130892241285203"
"Min 1x per month","1985","lower secondary degree","Couple + C. LE and GT 16","106","0.1414117384003","0.11472701872226","0.168096458078339"
"Min 1x per month","1985","secondary school degree","1-pers.-HH","40","0.143971429280359","0.098100332952143","0.189842525608576"
"Min 1x per month","1985","secondary school degree","(Married) couple without C. ","70","0.161989400322286","0.125792230963019","0.198186569681554"
"Min 1x per month","1985","secondary school degree","Single parent ","25","","",""
"Min 1x per month","1985","secondary school degree","Couple + C. LE 16 ","49","0.108072045895177","0.0785548430187267","0.137589248771628"
"Min 1x per month","1985","secondary school degree","Couple + C. GT 16 ","103","0.267991541884856","0.224368184074394","0.311614899695318"
"Min 1x per month","1985","secondary school degree","Couple + C. LE and GT 16","50","0.203694782736324","0.151070454463594","0.256319111009055"
"Min 1x per month","1985","college entrance qualification","1-pers.-HH","57","0.265326162905647","0.204591392040601","0.326060933770692"
"Min 1x per month","1985","college entrance qualification","(Married) couple without C. ","74","0.226110212069331","0.178294120733077","0.273926303405585"
"Min 1x per month","1985","college entrance qualification","Single parent ","11","","",""
"Min 1x per month","1985","college entrance qualification","Couple + C. LE 16 ","37","0.12120040357284","0.0822723072392664","0.160128499906414"
"Min 1x per month","1985","college entrance qualification","Couple + C. GT 16 ","58","0.22474464378057","0.171262694826906","0.278226592734234"
"Min 1x per month","1985","college entrance qualification","Couple + C. LE and GT 16","21","","",""
"Min 1x per month","1985","Other degree","1-pers.-HH","17","","",""
"Min 1x per month","1985","Other degree","(Married) couple without C. ","27","","",""
"Min 1x per month","1985","Other degree","Single parent ","4","","",""
"Min 1x per month","1985","Other degree","Couple + C. LE 16 ","46","0.0767720134819138","0.0535061034429548","0.100037923520873"
"Min 1x per month","1985","Other degree","Couple + C. GT 16 ","15","","",""
"Min 1x per month","1985","Other degree","Couple + C. LE and GT 16","10","","",""
"Min 1x per month","1985","no degree/no degree yet","1-pers.-HH","7","","",""
"Min 1x per month","1985","no degree/no degree yet","(Married) couple without C. ","9","","",""
"Min 1x per month","1985","no degree/no degree yet","Single parent ","9","","",""
"Min 1x per month","1985","no degree/no degree yet","Couple + C. LE 16 ","20","","",""
"Min 1x per month","1985","no degree/no degree yet","Couple + C. GT 16 ","40","0.324042925031439","0.262198923609449","0.38588692645343"
"Min 1x per month","1985","no degree/no degree yet","Couple + C. LE and GT 16","34","0.211322152203835","0.163925464214077","0.258718840193593"
"Rarely","1985","lower secondary degree","1-pers.-HH","69","0.106829473818499","0.0815814782683855","0.132077469368612"
"Rarely","1985","lower secondary degree","(Married) couple without C. ","394","0.257512835044268","0.234753797566668","0.280271872521869"
"Rarely","1985","lower secondary degree","Single parent ","84","0.30660817248842","0.253263830148223","0.359952514828617"
"Rarely","1985","lower secondary degree","Couple + C. LE 16 ","563","0.505782594065173","0.476580106079008","0.534985082051338"
"Rarely","1985","lower secondary degree","Couple + C. GT 16 ","317","0.316739311719483","0.287702171957797","0.345776451481169"
"Rarely","1985","lower secondary degree","Couple + C. LE and GT 16","223","0.364517712152346","0.327659141963241","0.401376282341451"
"Rarely","1985","secondary school degree","1-pers.-HH","42","0.184266568823623","0.133607845914743","0.234925291732502"
"Rarely","1985","secondary school degree","(Married) couple without C. ","157","0.37396595586036","0.326430072980746","0.421501838739975"
"Rarely","1985","secondary school degree","Single parent ","32","0.322499000397278","0.230883860817398","0.414114139977158"
"Rarely","1985","secondary school degree","Couple + C. LE 16 ","234","0.56125973426954","0.514081757073979","0.6084377114651"
"Rarely","1985","secondary school degree","Couple + C. GT 16 ","125","0.32441580094713","0.278306213217059","0.3705253886772"
"Rarely","1985","secondary school degree","Couple + C. LE and GT 16","79","0.366004113492376","0.303061751660842","0.42894647532391"
"Rarely","1985","college entrance qualification","1-pers.-HH","57","0.247965908592268","0.188562026898135","0.307369790286402"
"Rarely","1985","college entrance qualification","(Married) couple without C. ","91","0.304353449178526","0.251756826549554","0.356950071807499"
"Rarely","1985","college entrance qualification","Single parent ","20","","",""
"Rarely","1985","college entrance qualification","Couple + C. LE 16 ","137","0.521726566794374","0.462143093796232","0.581310039792515"
"Rarely","1985","college entrance qualification","Couple + C. GT 16 ","69","0.292283272499869","0.234009669188543","0.350556875811194"
"Rarely","1985","college entrance qualification","Couple + C. LE and GT 16","35","0.452257634892829","0.34250482058222","0.562010449203438"
"Rarely","1985","Other degree","1-pers.-HH","16","","",""
"Rarely","1985","Other degree","(Married) couple without C. ","44","0.249183027705234","0.183970503850485","0.314395551559982"
"Rarely","1985","Other degree","Single parent ","7","","",""
"Rarely","1985","Other degree","Couple + C. LE 16 ","158","0.315055029637948","0.274458851684313","0.355651207591583"
"Rarely","1985","Other degree","Couple + C. GT 16 ","51","0.35407262308223","0.27702570816966","0.4311195379948"
"Rarely","1985","Other degree","Couple + C. LE and GT 16","45","0.207736277427278","0.151370875215059","0.264101679639496"
"Rarely","1985","no degree/no degree yet","1-pers.-HH","12","","",""
"Rarely","1985","no degree/no degree yet","(Married) couple without C. ","21","","",""
"Rarely","1985","no degree/no degree yet","Single parent ","11","","",""
"Rarely","1985","no degree/no degree yet","Couple + C. LE 16 ","59","0.223803735114286","0.175158200988912","0.272449269239661"
"Rarely","1985","no degree/no degree yet","Couple + C. GT 16 ","45","0.201578637032601","0.148566528659165","0.254590745406038"
"Rarely","1985","no degree/no degree yet","Couple + C. LE and GT 16","48","0.234571314090241","0.185376935559354","0.283765692621128"
"Never","1985","lower secondary degree","1-pers.-HH","424","0.78208335308894","0.748340182034624","0.815826524143256"
"Never","1985","lower secondary degree","(Married) couple without C. ","877","0.651118313732761","0.626311041227782","0.675925586237739"
"Never","1985","lower secondary degree","Single parent ","123","0.446805261677578","0.389287059581574","0.504323463773582"
"Never","1985","lower secondary degree","Couple + C. LE 16 ","414","0.364718474792098","0.336603293380119","0.392833656204077"
"Never","1985","lower secondary degree","Couple + C. GT 16 ","434","0.47592965011152","0.444756850393577","0.507102449829463"
"Never","1985","lower secondary degree","Couple + C. LE and GT 16","228","0.370293285609837","0.333313062955198","0.407273508264477"
"Never","1985","secondary school degree","1-pers.-HH","108","0.546902602654132","0.481858547289938","0.611946658018327"
"Never","1985","secondary school degree","(Married) couple without C. ","151","0.416526067262296","0.368093401106925","0.464958733417667"
"Never","1985","secondary school degree","Single parent ","25","","",""
"Never","1985","secondary school degree","Couple + C. LE 16 ","112","0.26182861052399","0.220032027287858","0.303625193760121"
"Never","1985","secondary school degree","Couple + C. GT 16 ","69","0.172337519139302","0.135139736641651","0.209535301636954"
"Never","1985","secondary school degree","Couple + C. LE and GT 16","32","0.146381310038114","0.10019304976333","0.192569570312899"
"Never","1985","college entrance qualification","1-pers.-HH","48","0.30211533323885","0.238950073821952","0.365280592655748"
"Never","1985","college entrance qualification","(Married) couple without C. ","104","0.393684733818507","0.337837976086579","0.449531491550435"
"Never","1985","college entrance qualification","Single parent ","7","","",""
"Never","1985","college entrance qualification","Couple + C. LE 16 ","86","0.323013874996385","0.267235394169001","0.378792355823768"
"Never","1985","college entrance qualification","Couple + C. GT 16 ","53","0.263620729812894","0.207168549711538","0.320072909914251"
"Never","1985","college entrance qualification","Couple + C. LE and GT 16","11","","",""
"Never","1985","Other degree","1-pers.-HH","46","0.523835940460644","0.421222713133852","0.626449167787436"
"Never","1985","Other degree","(Married) couple without C. ","83","0.519946165344444","0.444622941415456","0.595269389273433"
"Never","1985","Other degree","Single parent ","26","","",""
"Never","1985","Other degree","Couple + C. LE 16 ","274","0.56594131119116","0.52262773688365","0.609254885498669"
"Never","1985","Other degree","Couple + C. GT 16 ","74","0.390827493521969","0.31221710654904","0.469437880494897"
"Never","1985","Other degree","Couple + C. LE and GT 16","135","0.599565945055502","0.531488141721103","0.667643748389902"
"Never","1985","no degree/no degree yet","1-pers.-HH","41","0.638928504835385","0.521254417629968","0.756602592040803"
"Never","1985","no degree/no degree yet","(Married) couple without C. ","78","0.683154452921754","0.595410040716767","0.770898865126741"
"Never","1985","no degree/no degree yet","Single parent ","28","","",""
"Never","1985","no degree/no degree yet","Couple + C. LE 16 ","195","0.70583698567856","0.652654359861138","0.759019611495982"
"Never","1985","no degree/no degree yet","Couple + C. GT 16 ","96","0.164088333521602","0.11514925406097","0.213027412982233"
"Never","1985","no degree/no degree yet","Couple + C. LE and GT 16","168","0.297695285441421","0.244609966454443","0.350780604428399"
"Daily","1986","lower secondary degree","1-pers.-HH","","","",""
"Daily","1986","lower secondary degree","(Married) couple without C. ","","","",""
"Daily","1986","lower secondary degree","Single parent ","","","",""
"Daily","1986","lower secondary degree","Couple + C. LE 16 ","","","",""
"Daily","1986","lower secondary degree","Couple + C. GT 16 ","","","",""
"Daily","1986","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Daily","1986","secondary school degree","1-pers.-HH","","","",""
"Daily","1986","secondary school degree","(Married) couple without C. ","","","",""
"Daily","1986","secondary school degree","Single parent ","","","",""
"Daily","1986","secondary school degree","Couple + C. LE 16 ","","","",""
"Daily","1986","secondary school degree","Couple + C. GT 16 ","","","",""
"Daily","1986","secondary school degree","Couple + C. LE and GT 16","","","",""
"Daily","1986","college entrance qualification","1-pers.-HH","","","",""
"Daily","1986","college entrance qualification","(Married) couple without C. ","","","",""
"Daily","1986","college entrance qualification","Single parent ","","","",""
"Daily","1986","college entrance qualification","Couple + C. LE 16 ","","","",""
"Daily","1986","college entrance qualification","Couple + C. GT 16 ","","","",""
"Daily","1986","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Daily","1986","Other degree","1-pers.-HH","","","",""
"Daily","1986","Other degree","(Married) couple without C. ","","","",""
"Daily","1986","Other degree","Single parent ","","","",""
"Daily","1986","Other degree","Couple + C. LE 16 ","","","",""
"Daily","1986","Other degree","Couple + C. GT 16 ","","","",""
"Daily","1986","Other degree","Couple + C. LE and GT 16","","","",""
"Daily","1986","no degree/no degree yet","1-pers.-HH","","","",""
"Daily","1986","no degree/no degree yet","(Married) couple without C. ","","","",""
"Daily","1986","no degree/no degree yet","Single parent ","","","",""
"Daily","1986","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Daily","1986","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Daily","1986","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1986","lower secondary degree","1-pers.-HH","26","","",""
"Min 1x per week","1986","lower secondary degree","(Married) couple without C. ","40","0.0247818562691791","0.0165708019696628","0.0329929105686954"
"Min 1x per week","1986","lower secondary degree","Single parent ","39","0.125336814459551","0.0853211560756719","0.165352472843431"
"Min 1x per week","1986","lower secondary degree","Couple + C. LE 16 ","45","0.0474857901888464","0.0341772275313963","0.0607943528462966"
"Min 1x per week","1986","lower secondary degree","Couple + C. GT 16 ","114","0.0941336981150305","0.0761690099787567","0.112098386251304"
"Min 1x per week","1986","lower secondary degree","Couple + C. LE and GT 16","92","0.141844758075213","0.113811137989562","0.169878378160863"
"Min 1x per week","1986","secondary school degree","1-pers.-HH","25","","",""
"Min 1x per week","1986","secondary school degree","(Married) couple without C. ","25","","",""
"Min 1x per week","1986","secondary school degree","Single parent ","20","","",""
"Min 1x per week","1986","secondary school degree","Couple + C. LE 16 ","16","","",""
"Min 1x per week","1986","secondary school degree","Couple + C. GT 16 ","102","0.23848638952516","0.196982269174971","0.279990509875348"
"Min 1x per week","1986","secondary school degree","Couple + C. LE and GT 16","53","0.238459092116344","0.181760563865079","0.295157620367608"
"Min 1x per week","1986","college entrance qualification","1-pers.-HH","33","0.144932920082221","0.0967431588053805","0.193122681359062"
"Min 1x per week","1986","college entrance qualification","(Married) couple without C. ","25","","",""
"Min 1x per week","1986","college entrance qualification","Single parent ","10","","",""
"Min 1x per week","1986","college entrance qualification","Couple + C. LE 16 ","10","","",""
"Min 1x per week","1986","college entrance qualification","Couple + C. GT 16 ","51","0.193795006314372","0.144992530648859","0.242597481979886"
"Min 1x per week","1986","college entrance qualification","Couple + C. LE and GT 16","12","","",""
"Min 1x per week","1986","Other degree","1-pers.-HH","4","","",""
"Min 1x per week","1986","Other degree","(Married) couple without C. ","12","","",""
"Min 1x per week","1986","Other degree","Single parent ","6","","",""
"Min 1x per week","1986","Other degree","Couple + C. LE 16 ","21","","",""
"Min 1x per week","1986","Other degree","Couple + C. GT 16 ","7","","",""
"Min 1x per week","1986","Other degree","Couple + C. LE and GT 16","12","","",""
"Min 1x per week","1986","no degree/no degree yet","1-pers.-HH","5","","",""
"Min 1x per week","1986","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per week","1986","no degree/no degree yet","Single parent ","8","","",""
"Min 1x per week","1986","no degree/no degree yet","Couple + C. LE 16 ","8","","",""
"Min 1x per week","1986","no degree/no degree yet","Couple + C. GT 16 ","32","0.265860317000398","0.207875836760511","0.323844797240286"
"Min 1x per week","1986","no degree/no degree yet","Couple + C. LE and GT 16","34","0.196993091715561","0.149639973302226","0.244346210128895"
"Min 1x per month","1986","lower secondary degree","1-pers.-HH","63","0.0950215596476383","0.0704918666663773","0.119551252628899"
"Min 1x per month","1986","lower secondary degree","(Married) couple without C. ","111","0.0660069951331699","0.0528926105902498","0.0791213796760899"
"Min 1x per month","1986","lower secondary degree","Single parent ","40","0.143971727665036","0.101543696504229","0.186399758825843"
"Min 1x per month","1986","lower secondary degree","Couple + C. LE 16 ","89","0.0954282370233214","0.0770428172111754","0.113813656835467"
"Min 1x per month","1986","lower secondary degree","Couple + C. GT 16 ","126","0.107491976895727","0.0884369678456414","0.126546985945812"
"Min 1x per month","1986","lower secondary degree","Couple + C. LE and GT 16","102","0.120543972883675","0.0943820643263222","0.146705881441028"
"Min 1x per month","1986","secondary school degree","1-pers.-HH","38","0.146349119930501","0.0988819331763884","0.193816306684614"
"Min 1x per month","1986","secondary school degree","(Married) couple without C. ","77","0.157173740617862","0.122323955611644","0.19202352562408"
"Min 1x per month","1986","secondary school degree","Single parent ","26","","",""
"Min 1x per month","1986","secondary school degree","Couple + C. LE 16 ","41","0.107300293864029","0.0767014535325031","0.137899134195554"
"Min 1x per month","1986","secondary school degree","Couple + C. GT 16 ","122","0.303600017356486","0.258818288996684","0.348381745716287"
"Min 1x per month","1986","secondary school degree","Couple + C. LE and GT 16","61","0.270695017889515","0.211577941830651","0.32981209394838"
"Min 1x per month","1986","college entrance qualification","1-pers.-HH","77","0.342120367009052","0.277177142831465","0.407063591186639"
"Min 1x per month","1986","college entrance qualification","(Married) couple without C. ","69","0.201221646517854","0.155626316956271","0.246816976079437"
"Min 1x per month","1986","college entrance qualification","Single parent ","15","","",""
"Min 1x per month","1986","college entrance qualification","Couple + C. LE 16 ","32","0.107443553240137","0.071235684866688","0.143651421613586"
"Min 1x per month","1986","college entrance qualification","Couple + C. GT 16 ","86","0.331827956520901","0.273691513424498","0.389964399617305"
"Min 1x per month","1986","college entrance qualification","Couple + C. LE and GT 16","16","","",""
"Min 1x per month","1986","Other degree","1-pers.-HH","13","","",""
"Min 1x per month","1986","Other degree","(Married) couple without C. ","24","","",""
"Min 1x per month","1986","Other degree","Single parent ","2","","",""
"Min 1x per month","1986","Other degree","Couple + C. LE 16 ","37","0.0815935577631432","0.0567924796407794","0.106394635885507"
"Min 1x per month","1986","Other degree","Couple + C. GT 16 ","20","","",""
"Min 1x per month","1986","Other degree","Couple + C. LE and GT 16","11","","",""
"Min 1x per month","1986","no degree/no degree yet","1-pers.-HH","4","","",""
"Min 1x per month","1986","no degree/no degree yet","(Married) couple without C. ","10","","",""
"Min 1x per month","1986","no degree/no degree yet","Single parent ","9","","",""
"Min 1x per month","1986","no degree/no degree yet","Couple + C. LE 16 ","13","","",""
"Min 1x per month","1986","no degree/no degree yet","Couple + C. GT 16 ","44","0.284722405975574","0.225492125050995","0.343952686900154"
"Min 1x per month","1986","no degree/no degree yet","Couple + C. LE and GT 16","41","0.292430490529755","0.238272900918384","0.346588080141126"
"Rarely","1986","lower secondary degree","1-pers.-HH","90","0.14802167693373","0.118316041188603","0.177727312678857"
"Rarely","1986","lower secondary degree","(Married) couple without C. ","373","0.244871629244798","0.222159348388098","0.267583910101498"
"Rarely","1986","lower secondary degree","Single parent ","77","0.286273349220502","0.231643923746242","0.340902774694763"
"Rarely","1986","lower secondary degree","Couple + C. LE 16 ","474","0.487597618187061","0.456318828137495","0.518876408236627"
"Rarely","1986","lower secondary degree","Couple + C. GT 16 ","336","0.330265711355888","0.301332404001548","0.359199018710228"
"Rarely","1986","lower secondary degree","Couple + C. LE and GT 16","204","0.357332687222114","0.318827513548282","0.395837860895947"
"Rarely","1986","secondary school degree","1-pers.-HH","48","0.205213995937818","0.150978091957066","0.259449899918569"
"Rarely","1986","secondary school degree","(Married) couple without C. ","160","0.359040473520044","0.313107127063856","0.404973819976231"
"Rarely","1986","secondary school degree","Single parent ","32","0.306766595313373","0.214034502243097","0.39949868838365"
"Rarely","1986","secondary school degree","Couple + C. LE 16 ","216","0.550680116843003","0.501501157743015","0.59985907594299"
"Rarely","1986","secondary school degree","Couple + C. GT 16 ","115","0.281229120852521","0.23744204326288","0.325016198442163"
"Rarely","1986","secondary school degree","Couple + C. LE and GT 16","70","0.336660384024646","0.273784775853743","0.399535992195548"
"Rarely","1986","college entrance qualification","1-pers.-HH","53","0.24939946792785","0.190171974152007","0.308626961703692"
"Rarely","1986","college entrance qualification","(Married) couple without C. ","112","0.370197290262558","0.315282573676958","0.425112006848158"
"Rarely","1986","college entrance qualification","Single parent ","21","","",""
"Rarely","1986","college entrance qualification","Couple + C. LE 16 ","143","0.513067031130226","0.454626174192805","0.571507888067647"
"Rarely","1986","college entrance qualification","Couple + C. GT 16 ","70","0.264017112867248","0.209592203111502","0.318442022622993"
"Rarely","1986","college entrance qualification","Couple + C. LE and GT 16","35","0.465274515206248","0.355284156229927","0.575264874182569"
"Rarely","1986","Other degree","1-pers.-HH","13","","",""
"Rarely","1986","Other degree","(Married) couple without C. ","36","0.273463275328228","0.202602713973448","0.344323836683008"
"Rarely","1986","Other degree","Single parent ","7","","",""
"Rarely","1986","Other degree","Couple + C. LE 16 ","138","0.282937398404529","0.242129063127002","0.323745733682055"
"Rarely","1986","Other degree","Couple + C. GT 16 ","47","0.324392207227833","0.254429533380076","0.39435488107559"
"Rarely","1986","Other degree","Couple + C. LE and GT 16","41","0.217093552546388","0.159523930861991","0.274663174230785"
"Rarely","1986","no degree/no degree yet","1-pers.-HH","12","","",""
"Rarely","1986","no degree/no degree yet","(Married) couple without C. ","15","","",""
"Rarely","1986","no degree/no degree yet","Single parent ","9","","",""
"Rarely","1986","no degree/no degree yet","Couple + C. LE 16 ","60","0.274334740498467","0.218120159468908","0.330549321528026"
"Rarely","1986","no degree/no degree yet","Couple + C. GT 16 ","43","0.204902080093458","0.151926081515492","0.257878078671425"
"Rarely","1986","no degree/no degree yet","Couple + C. LE and GT 16","53","0.223754237501001","0.174135158238878","0.273373316763125"
"Never","1986","lower secondary degree","1-pers.-HH","370","0.721019278466137","0.683502766494884","0.75853579043739"
"Never","1986","lower secondary degree","(Married) couple without C. ","853","0.664339519352853","0.639397806734183","0.689281231971523"
"Never","1986","lower secondary degree","Single parent ","107","0.44441810865491","0.384364358736315","0.504471858573506"
"Never","1986","lower secondary degree","Couple + C. LE 16 ","373","0.369488354600772","0.339284628658301","0.399692080543242"
"Never","1986","lower secondary degree","Couple + C. GT 16 ","439","0.468108613633355","0.437411335805182","0.498805891461528"
"Never","1986","lower secondary degree","Couple + C. LE and GT 16","197","0.380278581818998","0.34127191919981","0.419285244438186"
"Never","1986","secondary school degree","1-pers.-HH","102","0.555718508454609","0.488989475567499","0.622447541341719"
"Never","1986","secondary school degree","(Married) couple without C. ","157","0.429656181527574","0.382257094000774","0.477055269054374"
"Never","1986","secondary school degree","Single parent ","17","","",""
"Never","1986","secondary school degree","Couple + C. LE 16 ","120","0.301153906585791","0.255797688238859","0.346510124932723"
"Never","1986","secondary school degree","Couple + C. GT 16 ","66","0.176684472265834","0.139539253164293","0.213829691367374"
"Never","1986","secondary school degree","Couple + C. LE and GT 16","33","0.154185505969495","0.106137257495261","0.20223375444373"
"Never","1986","college entrance qualification","1-pers.-HH","42","0.263547244980877","0.20323953378526","0.323854956176493"
"Never","1986","college entrance qualification","(Married) couple without C. ","91","0.358914491841292","0.304360900853808","0.413468082828777"
"Never","1986","college entrance qualification","Single parent ","7","","",""
"Never","1986","college entrance qualification","Couple + C. LE 16 ","96","0.348934968306604","0.293206210428523","0.404663726184685"
"Never","1986","college entrance qualification","Couple + C. GT 16 ","45","0.210359924297479","0.160039544040407","0.26068030455455"
"Never","1986","college entrance qualification","Couple + C. LE and GT 16","16","","",""
"Never","1986","Other degree","1-pers.-HH","47","0.638651079308487","0.53135152090777","0.745950637709204"
"Never","1986","Other degree","(Married) couple without C. ","80","0.494826713047287","0.415343932033701","0.574309494060872"
"Never","1986","Other degree","Single parent ","17","","",""
"Never","1986","Other degree","Couple + C. LE 16 ","272","0.60021601747022","0.555835572739431","0.644596462201008"
"Never","1986","Other degree","Couple + C. GT 16 ","98","0.444172093790102","0.369916414391094","0.518427773189111"
"Never","1986","Other degree","Couple + C. LE and GT 16","133","0.657386625455903","0.59111500862544","0.723658242286366"
"Never","1986","no degree/no degree yet","1-pers.-HH","36","0.601557190381453","0.474461120522752","0.728653260240154"
"Never","1986","no degree/no degree yet","(Married) couple without C. ","72","0.62566454198984","0.529356294814421","0.721972789165258"
"Never","1986","no degree/no degree yet","Single parent ","27","","",""
"Never","1986","no degree/no degree yet","Couple + C. LE 16 ","161","0.63102545193171","0.570231265489349","0.691819638374072"
"Never","1986","no degree/no degree yet","Couple + C. GT 16 ","104","0.244515196930569","0.188104501467714","0.300925892393423"
"Never","1986","no degree/no degree yet","Couple + C. LE and GT 16","143","0.286822180253683","0.23297428584944","0.340670074657926"
"Daily","1987","lower secondary degree","1-pers.-HH","","","",""
"Daily","1987","lower secondary degree","(Married) couple without C. ","","","",""
"Daily","1987","lower secondary degree","Single parent ","","","",""
"Daily","1987","lower secondary degree","Couple + C. LE 16 ","","","",""
"Daily","1987","lower secondary degree","Couple + C. GT 16 ","","","",""
"Daily","1987","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Daily","1987","secondary school degree","1-pers.-HH","","","",""
"Daily","1987","secondary school degree","(Married) couple without C. ","","","",""
"Daily","1987","secondary school degree","Single parent ","","","",""
"Daily","1987","secondary school degree","Couple + C. LE 16 ","","","",""
"Daily","1987","secondary school degree","Couple + C. GT 16 ","","","",""
