"pli0091_h","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1990","(1b) general elementary school","general elemantary","107","0.0352302873231918","0.02791513959691","0.0425454350494736"
"Min 1x per week","1990","(1b) general elementary school","middle vocational","","","",""
"Min 1x per week","1990","(1b) general elementary school","vocational + Abi","","","",""
"Min 1x per week","1990","(1b) general elementary school","higher vocational","","","",""
"Min 1x per week","1990","(1b) general elementary school","higher education","","","",""
"Min 1x per week","1990","(1c) basic vocational qualification","in school","","","",""
"Min 1x per week","1990","(1c) basic vocational qualification","inadequately","","","",""
"Min 1x per week","1990","(1c) basic vocational qualification","general elemantary","","","",""
"Min 1x per week","1990","(1c) basic vocational qualification","middle vocational","122","0.0258286932514512","0.0210456575945988","0.0306117289083035"
"Min 1x per week","1990","(1c) basic vocational qualification","vocational + Abi","","","",""
"Min 1x per week","1990","(1c) basic vocational qualification","higher vocational","4","","",""
"Min 1x per week","1990","(1c) basic vocational qualification","higher education","","","",""
"Min 1x per week","1990","(2b) intermediate general qualification","in school","","","",""
"Min 1x per week","1990","(2b) intermediate general qualification","inadequately","","","",""
"Min 1x per week","1990","(2b) intermediate general qualification","general elemantary","167","0.218812522410727","0.184005876873324","0.25361916794813"
"Min 1x per week","1990","(2b) intermediate general qualification","middle vocational","","","",""
"Min 1x per week","1990","(2b) intermediate general qualification","vocational + Abi","","","",""
"Min 1x per week","1990","(2b) intermediate general qualification","higher vocational","","","",""
"Min 1x per week","1990","(2b) intermediate general qualification","higher education","","","",""
"Min 1x per week","1990","(2a) intermediate vocational","in school","","","",""
"Min 1x per week","1990","(2a) intermediate vocational","inadequately","","","",""
"Min 1x per week","1990","(2a) intermediate vocational","general elemantary","","","",""
"Min 1x per week","1990","(2a) intermediate vocational","middle vocational","211","0.0773179342193957","0.0664611108310862","0.0881747576077051"
"Min 1x per week","1990","(2a) intermediate vocational","vocational + Abi","","","",""
"Min 1x per week","1990","(2a) intermediate vocational","higher vocational","12","","",""
"Min 1x per week","1990","(2a) intermediate vocational","higher education","","","",""
"Min 1x per week","1990","(2c_gen) general maturity certificate","in school","","","",""
"Min 1x per week","1990","(2c_gen) general maturity certificate","inadequately","","","",""
"Min 1x per week","1990","(2c_gen) general maturity certificate","general elemantary","","","",""
"Min 1x per week","1990","(2c_gen) general maturity certificate","middle vocational","94","0.225208377674782","0.183590748363323","0.266826006986241"
"Min 1x per week","1990","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Min 1x per week","1990","(2c_gen) general maturity certificate","higher vocational","","","",""
"Min 1x per week","1990","(2c_gen) general maturity certificate","higher education","","","",""
"Min 1x per week","1990","(2c_voc) vocational maturity certificate","in school","","","",""
"Min 1x per week","1990","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Min 1x per week","1990","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Min 1x per week","1990","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Min 1x per week","1990","(2c_voc) vocational maturity certificate","vocational + Abi","38","0.104984637121523","0.0739597237245037","0.136009550518542"
"Min 1x per week","1990","(2c_voc) vocational maturity certificate","higher vocational","2","","",""
"Min 1x per week","1990","(2c_voc) vocational maturity certificate","higher education","","","",""
"Min 1x per week","1990","(3a) lower tertiary education","in school","","","",""
"Min 1x per week","1990","(3a) lower tertiary education","inadequately","","","",""
"Min 1x per week","1990","(3a) lower tertiary education","general elemantary","","","",""
"Min 1x per week","1990","(3a) lower tertiary education","middle vocational","","","",""
"Min 1x per week","1990","(3a) lower tertiary education","vocational + Abi","","","",""
"Min 1x per week","1990","(3a) lower tertiary education","higher vocational","","","",""
"Min 1x per week","1990","(3a) lower tertiary education","higher education","27","","",""
"Min 1x per week","1990","(3b) higher tertiary education","in school","","","",""
"Min 1x per week","1990","(3b) higher tertiary education","inadequately","","","",""
"Min 1x per week","1990","(3b) higher tertiary education","general elemantary","","","",""
"Min 1x per week","1990","(3b) higher tertiary education","middle vocational","","","",""
"Min 1x per week","1990","(3b) higher tertiary education","vocational + Abi","","","",""
"Min 1x per week","1990","(3b) higher tertiary education","higher vocational","","","",""
"Min 1x per week","1990","(3b) higher tertiary education","higher education","31","0.0356363131867871","0.0227661000775981","0.0485065262959761"
"Min 1x per month","1990","(0) in school","in school","70","0.480446690643344","0.403747293628503","0.557146087658184"
"Min 1x per month","1990","(0) in school","inadequately","","","",""
"Min 1x per month","1990","(0) in school","general elemantary","","","",""
"Min 1x per month","1990","(0) in school","middle vocational","","","",""
"Min 1x per month","1990","(0) in school","vocational + Abi","","","",""
"Min 1x per month","1990","(0) in school","higher vocational","","","",""
"Min 1x per month","1990","(0) in school","higher education","","","",""
"Min 1x per month","1990","(1a) inadequately completed","in school","10","","",""
"Min 1x per month","1990","(1a) inadequately completed","inadequately","33","0.0925356914095037","0.0697074645345239","0.115363918284483"
"Min 1x per month","1990","(1a) inadequately completed","general elemantary","","","",""
"Min 1x per month","1990","(1a) inadequately completed","middle vocational","3","","",""
"Min 1x per month","1990","(1a) inadequately completed","vocational + Abi","","","",""
"Min 1x per month","1990","(1a) inadequately completed","higher vocational","1","","",""
"Min 1x per month","1990","(1a) inadequately completed","higher education","","","",""
"Min 1x per month","1990","(1b) general elementary school","in school","","","",""
"Min 1x per month","1990","(1b) general elementary school","inadequately","3","","",""
"Min 1x per month","1990","(1b) general elementary school","general elemantary","206","0.0594795194167833","0.0500948056366011","0.0688642331969656"
"Min 1x per month","1990","(1b) general elementary school","middle vocational","","","",""
"Min 1x per month","1990","(1b) general elementary school","vocational + Abi","","","",""
"Min 1x per month","1990","(1b) general elementary school","higher vocational","","","",""
"Min 1x per month","1990","(1b) general elementary school","higher education","","","",""
"Min 1x per month","1990","(1c) basic vocational qualification","in school","","","",""
"Min 1x per month","1990","(1c) basic vocational qualification","inadequately","","","",""
"Min 1x per month","1990","(1c) basic vocational qualification","general elemantary","","","",""
"Min 1x per month","1990","(1c) basic vocational qualification","middle vocational","418","0.0926813225385708","0.0839373100115952","0.101425335065547"
"Min 1x per month","1990","(1c) basic vocational qualification","vocational + Abi","","","",""
"Min 1x per month","1990","(1c) basic vocational qualification","higher vocational","28","","",""
"Min 1x per month","1990","(1c) basic vocational qualification","higher education","","","",""
"Min 1x per month","1990","(2b) intermediate general qualification","in school","","","",""
"Min 1x per month","1990","(2b) intermediate general qualification","inadequately","","","",""
"Min 1x per month","1990","(2b) intermediate general qualification","general elemantary","153","0.278465756471774","0.24072915201671","0.316202360926838"
"Min 1x per month","1990","(2b) intermediate general qualification","middle vocational","","","",""
"Min 1x per month","1990","(2b) intermediate general qualification","vocational + Abi","","","",""
"Min 1x per month","1990","(2b) intermediate general qualification","higher vocational","","","",""
"Min 1x per month","1990","(2b) intermediate general qualification","higher education","","","",""
"Min 1x per month","1990","(2a) intermediate vocational","in school","","","",""
"Min 1x per month","1990","(2a) intermediate vocational","inadequately","","","",""
"Min 1x per month","1990","(2a) intermediate vocational","general elemantary","","","",""
"Min 1x per month","1990","(2a) intermediate vocational","middle vocational","417","0.1630964631365","0.148078999617741","0.178113926655258"
"Min 1x per month","1990","(2a) intermediate vocational","vocational + Abi","","","",""
"Min 1x per month","1990","(2a) intermediate vocational","higher vocational","40","0.120602411029405","0.0846387873597693","0.15656603469904"
"Min 1x per month","1990","(2a) intermediate vocational","higher education","","","",""
"Min 1x per month","1990","(2c_gen) general maturity certificate","in school","","","",""
"Min 1x per month","1990","(2c_gen) general maturity certificate","inadequately","","","",""
"Min 1x per month","1990","(2c_gen) general maturity certificate","general elemantary","","","",""
"Min 1x per month","1990","(2c_gen) general maturity certificate","middle vocational","138","0.407529168550822","0.358573222814386","0.456485114287258"
"Min 1x per month","1990","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Min 1x per month","1990","(2c_gen) general maturity certificate","higher vocational","","","",""
"Min 1x per month","1990","(2c_gen) general maturity certificate","higher education","","","",""
"Min 1x per month","1990","(2c_voc) vocational maturity certificate","in school","","","",""
"Min 1x per month","1990","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Min 1x per month","1990","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Min 1x per month","1990","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Min 1x per month","1990","(2c_voc) vocational maturity certificate","vocational + Abi","82","0.244552171666598","0.201049046422213","0.288055296910982"
"Min 1x per month","1990","(2c_voc) vocational maturity certificate","higher vocational","24","","",""
"Min 1x per month","1990","(2c_voc) vocational maturity certificate","higher education","","","",""
"Min 1x per month","1990","(3a) lower tertiary education","in school","","","",""
"Min 1x per month","1990","(3a) lower tertiary education","inadequately","","","",""
"Min 1x per month","1990","(3a) lower tertiary education","general elemantary","","","",""
"Min 1x per month","1990","(3a) lower tertiary education","middle vocational","","","",""
"Min 1x per month","1990","(3a) lower tertiary education","vocational + Abi","","","",""
"Min 1x per month","1990","(3a) lower tertiary education","higher vocational","","","",""
"Min 1x per month","1990","(3a) lower tertiary education","higher education","121","0.1449055987003","0.121766479423118","0.168044717977482"
"Min 1x per month","1990","(3b) higher tertiary education","in school","","","",""
"Min 1x per month","1990","(3b) higher tertiary education","inadequately","","","",""
"Min 1x per month","1990","(3b) higher tertiary education","general elemantary","","","",""
"Min 1x per month","1990","(3b) higher tertiary education","middle vocational","","","",""
"Min 1x per month","1990","(3b) higher tertiary education","vocational + Abi","","","",""
"Min 1x per month","1990","(3b) higher tertiary education","higher vocational","","","",""
"Min 1x per month","1990","(3b) higher tertiary education","higher education","151","0.189654917543513","0.162438185047419","0.216871650039607"
"Rarely","1990","(0) in school","in school","34","0.158514041058438","0.102446489053296","0.214581593063579"
"Rarely","1990","(0) in school","inadequately","","","",""
"Rarely","1990","(0) in school","general elemantary","","","",""
"Rarely","1990","(0) in school","middle vocational","","","",""
"Rarely","1990","(0) in school","vocational + Abi","","","",""
"Rarely","1990","(0) in school","higher vocational","","","",""
"Rarely","1990","(0) in school","higher education","","","",""
"Rarely","1990","(1a) inadequately completed","in school","4","","",""
"Rarely","1990","(1a) inadequately completed","inadequately","72","0.124792631219933","0.0987579226747332","0.150827339765133"
"Rarely","1990","(1a) inadequately completed","general elemantary","","","",""
"Rarely","1990","(1a) inadequately completed","middle vocational","15","","",""
"Rarely","1990","(1a) inadequately completed","vocational + Abi","","","",""
"Rarely","1990","(1a) inadequately completed","higher vocational","","","",""
"Rarely","1990","(1a) inadequately completed","higher education","","","",""
"Rarely","1990","(1b) general elementary school","in school","","","",""
"Rarely","1990","(1b) general elementary school","inadequately","9","","",""
"Rarely","1990","(1b) general elementary school","general elemantary","477","0.183196988964214","0.167848309783567","0.198545668144861"
"Rarely","1990","(1b) general elementary school","middle vocational","","","",""
"Rarely","1990","(1b) general elementary school","vocational + Abi","","","",""
"Rarely","1990","(1b) general elementary school","higher vocational","","","",""
"Rarely","1990","(1b) general elementary school","higher education","","","",""
"Rarely","1990","(1c) basic vocational qualification","in school","","","",""
"Rarely","1990","(1c) basic vocational qualification","inadequately","","","",""
"Rarely","1990","(1c) basic vocational qualification","general elemantary","","","",""
"Rarely","1990","(1c) basic vocational qualification","middle vocational","1508","0.33159008558138","0.31739438128044","0.345785789882321"
"Rarely","1990","(1c) basic vocational qualification","vocational + Abi","","","",""
"Rarely","1990","(1c) basic vocational qualification","higher vocational","125","0.351297718659524","0.299556745588574","0.403038691730473"
"Rarely","1990","(1c) basic vocational qualification","higher education","","","",""
"Rarely","1990","(2b) intermediate general qualification","in school","","","",""
"Rarely","1990","(2b) intermediate general qualification","inadequately","","","",""
"Rarely","1990","(2b) intermediate general qualification","general elemantary","124","0.244937015891648","0.20873212449766","0.281141907285636"
"Rarely","1990","(2b) intermediate general qualification","middle vocational","","","",""
"Rarely","1990","(2b) intermediate general qualification","vocational + Abi","","","",""
"Rarely","1990","(2b) intermediate general qualification","higher vocational","","","",""
"Rarely","1990","(2b) intermediate general qualification","higher education","","","",""
"Rarely","1990","(2a) intermediate vocational","in school","","","",""
"Rarely","1990","(2a) intermediate vocational","inadequately","","","",""
"Rarely","1990","(2a) intermediate vocational","general elemantary","","","",""
"Rarely","1990","(2a) intermediate vocational","middle vocational","1141","0.457599755576778","0.437349083430317","0.477850427723239"
"Rarely","1990","(2a) intermediate vocational","vocational + Abi","","","",""
"Rarely","1990","(2a) intermediate vocational","higher vocational","172","0.479948310596782","0.424776999646451","0.535119621547113"
"Rarely","1990","(2a) intermediate vocational","higher education","","","",""
"Rarely","1990","(2c_gen) general maturity certificate","in school","","","",""
"Rarely","1990","(2c_gen) general maturity certificate","inadequately","","","",""
"Rarely","1990","(2c_gen) general maturity certificate","general elemantary","","","",""
"Rarely","1990","(2c_gen) general maturity certificate","middle vocational","85","0.224985254164039","0.183382257042752","0.266588251285326"
"Rarely","1990","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Rarely","1990","(2c_gen) general maturity certificate","higher vocational","","","",""
"Rarely","1990","(2c_gen) general maturity certificate","higher education","","","",""
"Rarely","1990","(2c_voc) vocational maturity certificate","in school","","","",""
"Rarely","1990","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Rarely","1990","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Rarely","1990","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Rarely","1990","(2c_voc) vocational maturity certificate","vocational + Abi","146","0.388711723117338","0.339375112555009","0.438048333679667"
"Rarely","1990","(2c_voc) vocational maturity certificate","higher vocational","62","0.495858795336168","0.407138437747379","0.584579152924957"
"Rarely","1990","(2c_voc) vocational maturity certificate","higher education","","","",""
"Rarely","1990","(3a) lower tertiary education","in school","","","",""
"Rarely","1990","(3a) lower tertiary education","inadequately","","","",""
"Rarely","1990","(3a) lower tertiary education","general elemantary","","","",""
"Rarely","1990","(3a) lower tertiary education","middle vocational","","","",""
"Rarely","1990","(3a) lower tertiary education","vocational + Abi","","","",""
"Rarely","1990","(3a) lower tertiary education","higher vocational","","","",""
"Rarely","1990","(3a) lower tertiary education","higher education","537","0.533073276842265","0.500277718321869","0.565868835362661"
"Rarely","1990","(3b) higher tertiary education","in school","","","",""
"Rarely","1990","(3b) higher tertiary education","inadequately","","","",""
"Rarely","1990","(3b) higher tertiary education","general elemantary","","","",""
"Rarely","1990","(3b) higher tertiary education","middle vocational","","","",""
"Rarely","1990","(3b) higher tertiary education","vocational + Abi","","","",""
"Rarely","1990","(3b) higher tertiary education","higher vocational","","","",""
"Rarely","1990","(3b) higher tertiary education","higher education","421","0.49374104416172","0.459031020843647","0.528451067479792"
"Never","1990","(0) in school","in school","16","","",""
"Never","1990","(0) in school","inadequately","","","",""
"Never","1990","(0) in school","general elemantary","","","",""
"Never","1990","(0) in school","middle vocational","","","",""
"Never","1990","(0) in school","vocational + Abi","","","",""
"Never","1990","(0) in school","higher vocational","","","",""
"Never","1990","(0) in school","higher education","","","",""
"Never","1990","(1a) inadequately completed","in school","","","",""
"Never","1990","(1a) inadequately completed","inadequately","500","0.743131132949302","0.708712689188742","0.777549576709862"
"Never","1990","(1a) inadequately completed","general elemantary","","","",""
"Never","1990","(1a) inadequately completed","middle vocational","58","0.732906800697871","0.634719215198286","0.831094386197456"
"Never","1990","(1a) inadequately completed","vocational + Abi","","","",""
"Never","1990","(1a) inadequately completed","higher vocational","2","","",""
"Never","1990","(1a) inadequately completed","higher education","","","",""
"Never","1990","(1b) general elementary school","in school","","","",""
"Never","1990","(1b) general elementary school","inadequately","11","","",""
"Never","1990","(1b) general elementary school","general elemantary","1645","0.720388438201221","0.702580480823942","0.7381963955785"
"Never","1990","(1b) general elementary school","middle vocational","","","",""
"Never","1990","(1b) general elementary school","vocational + Abi","","","",""
"Never","1990","(1b) general elementary school","higher vocational","","","",""
"Never","1990","(1b) general elementary school","higher education","","","",""
"Never","1990","(1c) basic vocational qualification","in school","","","",""
"Never","1990","(1c) basic vocational qualification","inadequately","","","",""
"Never","1990","(1c) basic vocational qualification","general elemantary","","","",""
"Never","1990","(1c) basic vocational qualification","middle vocational","2173","0.548793804326376","0.533789120053816","0.563798488598935"
"Never","1990","(1c) basic vocational qualification","vocational + Abi","","","",""
"Never","1990","(1c) basic vocational qualification","higher vocational","169","0.553161013106814","0.49927506536377","0.607046960849857"
"Never","1990","(1c) basic vocational qualification","higher education","","","",""
"Never","1990","(2b) intermediate general qualification","in school","","","",""
"Never","1990","(2b) intermediate general qualification","inadequately","","","",""
"Never","1990","(2b) intermediate general qualification","general elemantary","98","0.25778470522585","0.220959771768793","0.294609638682908"
"Never","1990","(2b) intermediate general qualification","middle vocational","","","",""
"Never","1990","(2b) intermediate general qualification","vocational + Abi","","","",""
"Never","1990","(2b) intermediate general qualification","higher vocational","","","",""
"Never","1990","(2b) intermediate general qualification","higher education","","","",""
"Never","1990","(2a) intermediate vocational","in school","","","",""
"Never","1990","(2a) intermediate vocational","inadequately","","","",""
"Never","1990","(2a) intermediate vocational","general elemantary","","","",""
"Never","1990","(2a) intermediate vocational","middle vocational","556","0.301985847067326","0.283323682213408","0.320648011921245"
"Never","1990","(2a) intermediate vocational","vocational + Abi","","","",""
"Never","1990","(2a) intermediate vocational","higher vocational","91","0.365745352728753","0.312557304801412","0.418933400656095"
"Never","1990","(2a) intermediate vocational","higher education","","","",""
"Never","1990","(2c_gen) general maturity certificate","in school","","","",""
"Never","1990","(2c_gen) general maturity certificate","inadequately","","","",""
"Never","1990","(2c_gen) general maturity certificate","general elemantary","","","",""
"Never","1990","(2c_gen) general maturity certificate","middle vocational","70","0.142277199610357","0.107472832553223","0.177081566667491"
"Never","1990","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Never","1990","(2c_gen) general maturity certificate","higher vocational","","","",""
"Never","1990","(2c_gen) general maturity certificate","higher education","","","",""
"Never","1990","(2c_voc) vocational maturity certificate","in school","","","",""
"Never","1990","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Never","1990","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Never","1990","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Never","1990","(2c_voc) vocational maturity certificate","vocational + Abi","109","0.261751468094541","0.217259838160625","0.306243098028457"
"Never","1990","(2c_voc) vocational maturity certificate","higher vocational","34","0.28117760462169","0.201402140638795","0.360953068604586"
"Never","1990","(2c_voc) vocational maturity certificate","higher education","","","",""
"Never","1990","(3a) lower tertiary education","in school","","","",""
"Never","1990","(3a) lower tertiary education","inadequately","","","",""
"Never","1990","(3a) lower tertiary education","general elemantary","","","",""
"Never","1990","(3a) lower tertiary education","middle vocational","","","",""
"Never","1990","(3a) lower tertiary education","vocational + Abi","","","",""
"Never","1990","(3a) lower tertiary education","higher vocational","","","",""
"Never","1990","(3a) lower tertiary education","higher education","204","0.293425574229882","0.263494303909121","0.323356844550643"
"Never","1990","(3b) higher tertiary education","in school","","","",""
"Never","1990","(3b) higher tertiary education","inadequately","","","",""
"Never","1990","(3b) higher tertiary education","general elemantary","","","",""
"Never","1990","(3b) higher tertiary education","middle vocational","","","",""
"Never","1990","(3b) higher tertiary education","vocational + Abi","","","",""
"Never","1990","(3b) higher tertiary education","higher vocational","","","",""
"Never","1990","(3b) higher tertiary education","higher education","194","0.28096772510798","0.249762929642299","0.312172520573661"
"Daily","1991","(0) in school","in school","","","",""
"Daily","1991","(0) in school","inadequately","","","",""
"Daily","1991","(0) in school","general elemantary","","","",""
"Daily","1991","(0) in school","middle vocational","","","",""
"Daily","1991","(0) in school","vocational + Abi","","","",""
"Daily","1991","(0) in school","higher vocational","","","",""
"Daily","1991","(0) in school","higher education","","","",""
"Daily","1991","(1a) inadequately completed","in school","","","",""
"Daily","1991","(1a) inadequately completed","inadequately","","","",""
"Daily","1991","(1a) inadequately completed","general elemantary","","","",""
"Daily","1991","(1a) inadequately completed","middle vocational","","","",""
"Daily","1991","(1a) inadequately completed","vocational + Abi","","","",""
"Daily","1991","(1a) inadequately completed","higher vocational","","","",""
"Daily","1991","(1a) inadequately completed","higher education","","","",""
"Daily","1991","(1b) general elementary school","in school","","","",""
"Daily","1991","(1b) general elementary school","inadequately","","","",""
"Daily","1991","(1b) general elementary school","general elemantary","","","",""
"Daily","1991","(1b) general elementary school","middle vocational","","","",""
"Daily","1991","(1b) general elementary school","vocational + Abi","","","",""
"Daily","1991","(1b) general elementary school","higher vocational","","","",""
"Daily","1991","(1b) general elementary school","higher education","","","",""
"Daily","1991","(1c) basic vocational qualification","in school","","","",""
"Daily","1991","(1c) basic vocational qualification","inadequately","","","",""
"Daily","1991","(1c) basic vocational qualification","general elemantary","","","",""
"Daily","1991","(1c) basic vocational qualification","middle vocational","","","",""
"Daily","1991","(1c) basic vocational qualification","vocational + Abi","","","",""
"Daily","1991","(1c) basic vocational qualification","higher vocational","","","",""
"Daily","1991","(1c) basic vocational qualification","higher education","","","",""
"Daily","1991","(2b) intermediate general qualification","in school","","","",""
"Daily","1991","(2b) intermediate general qualification","inadequately","","","",""
"Daily","1991","(2b) intermediate general qualification","general elemantary","","","",""
"Daily","1991","(2b) intermediate general qualification","middle vocational","","","",""
"Daily","1991","(2b) intermediate general qualification","vocational + Abi","","","",""
"Daily","1991","(2b) intermediate general qualification","higher vocational","","","",""
"Daily","1991","(2b) intermediate general qualification","higher education","","","",""
"Daily","1991","(2a) intermediate vocational","in school","","","",""
"Daily","1991","(2a) intermediate vocational","inadequately","","","",""
"Daily","1991","(2a) intermediate vocational","general elemantary","","","",""
"Daily","1991","(2a) intermediate vocational","middle vocational","","","",""
"Daily","1991","(2a) intermediate vocational","vocational + Abi","","","",""
"Daily","1991","(2a) intermediate vocational","higher vocational","","","",""
"Daily","1991","(2a) intermediate vocational","higher education","","","",""
"Daily","1991","(2c_gen) general maturity certificate","in school","","","",""
"Daily","1991","(2c_gen) general maturity certificate","inadequately","","","",""
"Daily","1991","(2c_gen) general maturity certificate","general elemantary","","","",""
"Daily","1991","(2c_gen) general maturity certificate","middle vocational","","","",""
"Daily","1991","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Daily","1991","(2c_gen) general maturity certificate","higher vocational","","","",""
"Daily","1991","(2c_gen) general maturity certificate","higher education","","","",""
"Daily","1991","(2c_voc) vocational maturity certificate","in school","","","",""
"Daily","1991","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Daily","1991","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Daily","1991","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Daily","1991","(2c_voc) vocational maturity certificate","vocational + Abi","","","",""
"Daily","1991","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"Daily","1991","(2c_voc) vocational maturity certificate","higher education","","","",""
"Daily","1991","(3a) lower tertiary education","in school","","","",""
"Daily","1991","(3a) lower tertiary education","inadequately","","","",""
"Daily","1991","(3a) lower tertiary education","general elemantary","","","",""
"Daily","1991","(3a) lower tertiary education","middle vocational","","","",""
"Daily","1991","(3a) lower tertiary education","vocational + Abi","","","",""
"Daily","1991","(3a) lower tertiary education","higher vocational","","","",""
"Daily","1991","(3a) lower tertiary education","higher education","","","",""
"Daily","1991","(3b) higher tertiary education","in school","","","",""
"Daily","1991","(3b) higher tertiary education","inadequately","","","",""
"Daily","1991","(3b) higher tertiary education","general elemantary","","","",""
"Daily","1991","(3b) higher tertiary education","middle vocational","","","",""
"Daily","1991","(3b) higher tertiary education","vocational + Abi","","","",""
"Daily","1991","(3b) higher tertiary education","higher vocational","","","",""
"Daily","1991","(3b) higher tertiary education","higher education","","","",""
"Min 1x per week","1991","(0) in school","in school","","","",""
"Min 1x per week","1991","(0) in school","inadequately","","","",""
"Min 1x per week","1991","(0) in school","general elemantary","","","",""
"Min 1x per week","1991","(0) in school","middle vocational","","","",""
"Min 1x per week","1991","(0) in school","vocational + Abi","","","",""
"Min 1x per week","1991","(0) in school","higher vocational","","","",""
"Min 1x per week","1991","(0) in school","higher education","","","",""
"Min 1x per week","1991","(1a) inadequately completed","in school","","","",""
"Min 1x per week","1991","(1a) inadequately completed","inadequately","","","",""
"Min 1x per week","1991","(1a) inadequately completed","general elemantary","","","",""
"Min 1x per week","1991","(1a) inadequately completed","middle vocational","","","",""
"Min 1x per week","1991","(1a) inadequately completed","vocational + Abi","","","",""
"Min 1x per week","1991","(1a) inadequately completed","higher vocational","","","",""
"Min 1x per week","1991","(1a) inadequately completed","higher education","","","",""
"Min 1x per week","1991","(1b) general elementary school","in school","","","",""
"Min 1x per week","1991","(1b) general elementary school","inadequately","","","",""
"Min 1x per week","1991","(1b) general elementary school","general elemantary","","","",""
"Min 1x per week","1991","(1b) general elementary school","middle vocational","","","",""
"Min 1x per week","1991","(1b) general elementary school","vocational + Abi","","","",""
"Min 1x per week","1991","(1b) general elementary school","higher vocational","","","",""
"Min 1x per week","1991","(1b) general elementary school","higher education","","","",""
"Min 1x per week","1991","(1c) basic vocational qualification","in school","","","",""
"Min 1x per week","1991","(1c) basic vocational qualification","inadequately","","","",""
"Min 1x per week","1991","(1c) basic vocational qualification","general elemantary","","","",""
"Min 1x per week","1991","(1c) basic vocational qualification","middle vocational","","","",""
"Min 1x per week","1991","(1c) basic vocational qualification","vocational + Abi","","","",""
"Min 1x per week","1991","(1c) basic vocational qualification","higher vocational","","","",""
"Min 1x per week","1991","(1c) basic vocational qualification","higher education","","","",""
"Min 1x per week","1991","(2b) intermediate general qualification","in school","","","",""
"Min 1x per week","1991","(2b) intermediate general qualification","inadequately","","","",""
"Min 1x per week","1991","(2b) intermediate general qualification","general elemantary","","","",""
"Min 1x per week","1991","(2b) intermediate general qualification","middle vocational","","","",""
"Min 1x per week","1991","(2b) intermediate general qualification","vocational + Abi","","","",""
"Min 1x per week","1991","(2b) intermediate general qualification","higher vocational","","","",""
"Min 1x per week","1991","(2b) intermediate general qualification","higher education","","","",""
"Min 1x per week","1991","(2a) intermediate vocational","in school","","","",""
"Min 1x per week","1991","(2a) intermediate vocational","inadequately","","","",""
"Min 1x per week","1991","(2a) intermediate vocational","general elemantary","","","",""
"Min 1x per week","1991","(2a) intermediate vocational","middle vocational","","","",""
"Min 1x per week","1991","(2a) intermediate vocational","vocational + Abi","","","",""
"Min 1x per week","1991","(2a) intermediate vocational","higher vocational","","","",""
"Min 1x per week","1991","(2a) intermediate vocational","higher education","","","",""
"Min 1x per week","1991","(2c_gen) general maturity certificate","in school","","","",""
"Min 1x per week","1991","(2c_gen) general maturity certificate","inadequately","","","",""
"Min 1x per week","1991","(2c_gen) general maturity certificate","general elemantary","","","",""
"Min 1x per week","1991","(2c_gen) general maturity certificate","middle vocational","","","",""
"Min 1x per week","1991","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Min 1x per week","1991","(2c_gen) general maturity certificate","higher vocational","","","",""
"Min 1x per week","1991","(2c_gen) general maturity certificate","higher education","","","",""
"Min 1x per week","1991","(2c_voc) vocational maturity certificate","in school","","","",""
"Min 1x per week","1991","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Min 1x per week","1991","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Min 1x per week","1991","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Min 1x per week","1991","(2c_voc) vocational maturity certificate","vocational + Abi","","","",""
"Min 1x per week","1991","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"Min 1x per week","1991","(2c_voc) vocational maturity certificate","higher education","","","",""
"Min 1x per week","1991","(3a) lower tertiary education","in school","","","",""
"Min 1x per week","1991","(3a) lower tertiary education","inadequately","","","",""
"Min 1x per week","1991","(3a) lower tertiary education","general elemantary","","","",""
"Min 1x per week","1991","(3a) lower tertiary education","middle vocational","","","",""
"Min 1x per week","1991","(3a) lower tertiary education","vocational + Abi","","","",""
"Min 1x per week","1991","(3a) lower tertiary education","higher vocational","","","",""
"Min 1x per week","1991","(3a) lower tertiary education","higher education","","","",""
