"pli0091_h","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence","value"
"Rarely","1986","higher education","Female","102","0.386677558448558","0.325573213934296","0.447781902962819","4"
"Rarely","1986","middle vocational","Male","911","0.328718403562329","0.311110274374248","0.34632653275041","4"
"Rarely","1986","vocational + Abi","Female","42","0.365479137192586","0.276293826781088","0.454664447604084","4"
"Rarely","1986","higher vocational","Male","135","0.387111366709115","0.334398101987688","0.439824631430543","4"
"Rarely","1986","middle vocational","Female","826","0.343677565825974","0.324049044694263","0.363306086957684","4"
"Rarely","1986","vocational + Abi","Male","59","0.377481713559324","0.30351605395804","0.451447373160609","4"
"Rarely","1986","in school","Male","26","","","","4"
"Rarely","1986","in school","Female","19","","","","4"
"Rarely","1986","inadequately","Male","72","0.263330838410148","0.215738477658826","0.31092319916147","4"
"Rarely","1986","inadequately","Female","72","0.166746766774784","0.13249684315733","0.200996690392237","4"
"Rarely","1986","general elemantary","Male","269","0.260334727492053","0.233245196135405","0.287424258848702","4"
"Rarely","1986","general elemantary","Female","442","0.202114687787956","0.183995809247338","0.220233566328573","4"
"Daily","1987","in school","Male","","","","","1"
"Daily","1987","in school","Female","","","","","1"
"Daily","1987","inadequately","Male","","","","","1"
"Daily","1987","inadequately","Female","","","","","1"
"Daily","1987","general elemantary","Male","","","","","1"
"Daily","1987","general elemantary","Female","","","","","1"
"Daily","1987","middle vocational","Male","","","","","1"
"Daily","1987","middle vocational","Female","","","","","1"
"Daily","1987","vocational + Abi","Male","","","","","1"
"Daily","1987","vocational + Abi","Female","","","","","1"
"Daily","1987","higher vocational","Male","","","","","1"
"Daily","1987","higher vocational","Female","","","","","1"
"Daily","1987","higher education","Male","","","","","1"
"Daily","1987","higher education","Female","","","","","1"
"Min 1x per month","1987","in school","Male","","","","","3"
"Min 1x per month","1987","in school","Female","","","","","3"
"Min 1x per month","1987","inadequately","Male","","","","","3"
"Min 1x per month","1987","higher vocational","Female","","","","","3"
"Min 1x per month","1987","higher education","Male","","","","","3"
"Min 1x per month","1987","higher education","Female","","","","","3"
"Min 1x per month","1987","inadequately","Female","","","","","3"
"Min 1x per month","1987","general elemantary","Male","","","","","3"
"Min 1x per month","1987","general elemantary","Female","","","","","3"
"Min 1x per month","1987","middle vocational","Male","","","","","3"
"Min 1x per month","1987","middle vocational","Female","","","","","3"
"Min 1x per month","1987","vocational + Abi","Male","","","","","3"
"Min 1x per month","1987","vocational + Abi","Female","","","","","3"
"Min 1x per month","1987","higher vocational","Male","","","","","3"
"Min 1x per week","1987","in school","Male","","","","","2"
"Min 1x per week","1987","in school","Female","","","","","2"
"Min 1x per week","1987","inadequately","Male","","","","","2"
"Min 1x per week","1987","inadequately","Female","","","","","2"
"Min 1x per week","1987","general elemantary","Male","","","","","2"
"Min 1x per week","1987","general elemantary","Female","","","","","2"
"Min 1x per week","1987","middle vocational","Male","","","","","2"
"Min 1x per week","1987","middle vocational","Female","","","","","2"
"Min 1x per week","1987","vocational + Abi","Male","","","","","2"
"Min 1x per week","1987","vocational + Abi","Female","","","","","2"
"Min 1x per week","1987","higher vocational","Male","","","","","2"
"Min 1x per week","1987","higher vocational","Female","","","","","2"
"Min 1x per week","1987","higher education","Male","","","","","2"
"Min 1x per week","1987","higher education","Female","","","","","2"
"Never","1987","in school","Male","","","","","5"
"Never","1987","in school","Female","","","","","5"
"Never","1987","inadequately","Male","","","","","5"
"Never","1987","inadequately","Female","","","","","5"
"Never","1987","general elemantary","Male","","","","","5"
"Never","1987","general elemantary","Female","","","","","5"
"Never","1987","middle vocational","Male","","","","","5"
"Never","1987","middle vocational","Female","","","","","5"
"Never","1987","vocational + Abi","Male","","","","","5"
"Never","1987","vocational + Abi","Female","","","","","5"
"Never","1987","higher vocational","Male","","","","","5"
"Never","1987","higher vocational","Female","","","","","5"
"Never","1987","higher education","Male","","","","","5"
"Never","1987","higher education","Female","","","","","5"
"Rarely","1987","in school","Male","","","","","4"
"Rarely","1987","in school","Female","","","","","4"
"Rarely","1987","general elemantary","Male","","","","","4"
"Rarely","1987","vocational + Abi","Female","","","","","4"
"Rarely","1987","middle vocational","Female","","","","","4"
"Rarely","1987","inadequately","Male","","","","","4"
"Rarely","1987","inadequately","Female","","","","","4"
"Rarely","1987","general elemantary","Female","","","","","4"
"Rarely","1987","middle vocational","Male","","","","","4"
"Rarely","1987","vocational + Abi","Male","","","","","4"
"Rarely","1987","higher vocational","Female","","","","","4"
"Rarely","1987","higher education","Male","","","","","4"
"Rarely","1987","higher education","Female","","","","","4"
"Rarely","1987","higher vocational","Male","","","","","4"
"Daily","1988","in school","Male","","","","","1"
"Daily","1988","in school","Female","","","","","1"
"Daily","1988","inadequately","Male","","","","","1"
"Daily","1988","inadequately","Female","","","","","1"
"Daily","1988","general elemantary","Male","","","","","1"
"Daily","1988","general elemantary","Female","","","","","1"
"Daily","1988","middle vocational","Male","","","","","1"
"Daily","1988","middle vocational","Female","","","","","1"
"Daily","1988","vocational + Abi","Male","","","","","1"
"Daily","1988","vocational + Abi","Female","","","","","1"
"Daily","1988","higher vocational","Male","","","","","1"
"Daily","1988","higher vocational","Female","","","","","1"
"Daily","1988","higher education","Male","","","","","1"
"Daily","1988","higher education","Female","","","","","1"
"Min 1x per month","1988","in school","Male","32","0.420419622935424","0.317284858572337","0.523554387298511","3"
"Min 1x per month","1988","in school","Female","27","","","","3"
"Min 1x per month","1988","inadequately","Male","27","","","","3"
"Min 1x per month","1988","inadequately","Female","21","","","","3"
"Min 1x per month","1988","general elemantary","Male","194","0.197362321875999","0.172341195703208","0.22238344804879","3"
"Min 1x per month","1988","general elemantary","Female","157","0.0741922997221822","0.0618920292427926","0.0864925702015719","3"
"Min 1x per month","1988","middle vocational","Male","451","0.162119393795122","0.147878516231061","0.176360271359183","3"
"Min 1x per month","1988","middle vocational","Female","309","0.134459296691143","0.119981854850364","0.148936738531921","3"
"Min 1x per month","1988","vocational + Abi","Male","38","0.291795619892889","0.219764351206005","0.363826888579772","3"
"Min 1x per month","1988","vocational + Abi","Female","22","","","","3"
"Min 1x per month","1988","higher vocational","Male","36","0.109103264683114","0.0743415325945653","0.143864996771664","3"
"Min 1x per month","1988","higher vocational","Female","40","0.18771793406967","0.136808275223104","0.238627592916235","3"
"Min 1x per month","1988","higher education","Male","101","0.216992446600595","0.179727161678104","0.254257731523087","3"
"Min 1x per month","1988","higher education","Female","40","0.160790564667339","0.113213701032307","0.208367428302372","3"
"Min 1x per week","1988","in school","Male","32","0.326883102524061","0.228878101609874","0.424888103438248","2"
"Min 1x per week","1988","in school","Female","27","","","","2"
"Min 1x per week","1988","inadequately","Male","22","","","","2"
"Min 1x per week","1988","inadequately","Female","3","","","","2"
"Min 1x per week","1988","general elemantary","Male","159","0.136165714017617","0.114604954226364","0.15772647380887","2"
"Min 1x per week","1988","general elemantary","Female","121","0.0589208237599641","0.0478692955257844","0.0699723519941438","2"
"Min 1x per week","1988","middle vocational","Male","262","0.0975972165142709","0.0861302874245424","0.109064145603999","2"
"Min 1x per week","1988","middle vocational","Female","122","0.0536799679905519","0.0441151259081309","0.0632448100729728","2"
"Min 1x per week","1988","vocational + Abi","Male","14","","","","2"
"Min 1x per week","1988","vocational + Abi","Female","10","","","","2"
"Min 1x per week","1988","higher vocational","Male","18","","","","2"
"Min 1x per week","1988","higher vocational","Female","7","","","","2"
"Min 1x per week","1988","higher education","Male","35","0.0758772787154374","0.0519375149996562","0.0998170424312186","2"
"Min 1x per week","1988","higher education","Female","15","","","","2"
"Never","1988","vocational + Abi","Female","38","0.258177401787618","0.178879024063798","0.337475779511438","5"
"Never","1988","higher vocational","Male","118","0.407761415442659","0.352969022899605","0.462553807985713","5"
"Never","1988","higher vocational","Female","77","0.397188952487174","0.33339447963757","0.460983425336779","5"
"Never","1988","higher education","Male","132","0.294593427926679","0.253380787514286","0.335806068339071","5"
"Never","1988","in school","Male","6","","","","5"
"Never","1988","in school","Female","3","","","","5"
"Never","1988","inadequately","Male","176","0.475793165649048","0.417191976554397","0.534394354743699","5"
"Never","1988","inadequately","Female","338","0.740038131173807","0.698239719272912","0.781836543074703","5"
"Never","1988","higher education","Female","81","0.371683358811494","0.309093180392754","0.434273537230234","5"
"Never","1988","general elemantary","Male","378","0.413038399542336","0.382084524982133","0.443992274102539","5"
"Never","1988","general elemantary","Female","1068","0.668223106337722","0.646124816596773","0.690321396078671","5"
"Never","1988","middle vocational","Male","991","0.39445627467569","0.375571996617926","0.413340552733455","5"
"Never","1988","middle vocational","Female","918","0.464000694112378","0.442836872509713","0.485164515715043","5"
"Never","1988","vocational + Abi","Male","66","0.377840553336351","0.30101467931953","0.454666427353173","5"
"Rarely","1988","vocational + Abi","Female","47","0.455733048828395","0.365489450446018","0.545976647210772","4"
"Rarely","1988","in school","Male","18","","","","4"
"Rarely","1988","in school","Female","16","","","","4"
"Rarely","1988","inadequately","Male","54","0.24376547219637","0.19338522015514","0.2941457242376","4"
"Rarely","1988","inadequately","Female","61","0.184867880096013","0.147874616996554","0.221861143195472","4"
"Rarely","1988","general elemantary","Male","241","0.253433564564048","0.226088355066456","0.28077877406164","4"
"Rarely","1988","general elemantary","Female","398","0.198663770180132","0.179937918616795","0.217389621743469","4"
"Rarely","1988","middle vocational","Male","869","0.345827115014917","0.327448872070054","0.36420535795978","4"
"Rarely","1988","middle vocational","Female","784","0.347860041205928","0.327647294152558","0.368072788259297","4"
"Rarely","1988","vocational + Abi","Male","35","0.214711289754561","0.149646730402265","0.279775849106857","4"
"Rarely","1988","higher vocational","Male","137","0.426647520682881","0.371501483179428","0.481793558186333","4"
"Rarely","1988","higher vocational","Female","102","0.388279937983262","0.32474059654952","0.451819279417005","4"
"Rarely","1988","higher education","Male","202","0.412536846757289","0.368030612403423","0.457043081111154","4"
"Rarely","1988","higher education","Female","93","0.411046127272705","0.347320184211075","0.474772070334335","4"
"Daily","1989","in school","Male","","","","","1"
"Daily","1989","in school","Female","","","","","1"
"Daily","1989","inadequately","Male","","","","","1"
"Daily","1989","inadequately","Female","","","","","1"
"Daily","1989","general elemantary","Male","","","","","1"
"Daily","1989","general elemantary","Female","","","","","1"
"Daily","1989","middle vocational","Male","","","","","1"
"Daily","1989","middle vocational","Female","","","","","1"
"Daily","1989","vocational + Abi","Male","","","","","1"
"Daily","1989","vocational + Abi","Female","","","","","1"
"Daily","1989","higher vocational","Male","","","","","1"
"Daily","1989","higher vocational","Female","","","","","1"
"Daily","1989","higher education","Male","","","","","1"
"Daily","1989","higher education","Female","","","","","1"
"Min 1x per month","1989","in school","Male","","","","","3"
"Min 1x per month","1989","in school","Female","","","","","3"
"Min 1x per month","1989","inadequately","Male","","","","","3"
"Min 1x per month","1989","inadequately","Female","","","","","3"
"Min 1x per month","1989","general elemantary","Male","","","","","3"
"Min 1x per month","1989","general elemantary","Female","","","","","3"
"Min 1x per month","1989","middle vocational","Male","","","","","3"
"Min 1x per month","1989","middle vocational","Female","","","","","3"
"Min 1x per month","1989","vocational + Abi","Male","","","","","3"
"Min 1x per month","1989","vocational + Abi","Female","","","","","3"
"Min 1x per month","1989","higher vocational","Male","","","","","3"
"Min 1x per month","1989","higher vocational","Female","","","","","3"
"Min 1x per month","1989","higher education","Male","","","","","3"
"Min 1x per month","1989","higher education","Female","","","","","3"
"Min 1x per week","1989","in school","Male","","","","","2"
"Min 1x per week","1989","in school","Female","","","","","2"
"Min 1x per week","1989","inadequately","Male","","","","","2"
"Min 1x per week","1989","inadequately","Female","","","","","2"
"Min 1x per week","1989","general elemantary","Male","","","","","2"
"Min 1x per week","1989","general elemantary","Female","","","","","2"
"Min 1x per week","1989","middle vocational","Male","","","","","2"
"Min 1x per week","1989","middle vocational","Female","","","","","2"
"Min 1x per week","1989","vocational + Abi","Male","","","","","2"
"Min 1x per week","1989","vocational + Abi","Female","","","","","2"
"Min 1x per week","1989","higher vocational","Male","","","","","2"
"Min 1x per week","1989","higher vocational","Female","","","","","2"
"Min 1x per week","1989","higher education","Male","","","","","2"
"Min 1x per week","1989","higher education","Female","","","","","2"
"Never","1989","in school","Male","","","","","5"
"Never","1989","in school","Female","","","","","5"
"Never","1989","inadequately","Male","","","","","5"
"Never","1989","inadequately","Female","","","","","5"
"Never","1989","general elemantary","Male","","","","","5"
"Never","1989","general elemantary","Female","","","","","5"
"Never","1989","middle vocational","Male","","","","","5"
"Never","1989","middle vocational","Female","","","","","5"
"Never","1989","vocational + Abi","Male","","","","","5"
"Never","1989","vocational + Abi","Female","","","","","5"
"Never","1989","higher vocational","Male","","","","","5"
"Never","1989","higher vocational","Female","","","","","5"
"Never","1989","higher education","Male","","","","","5"
"Never","1989","higher education","Female","","","","","5"
"Rarely","1989","in school","Male","","","","","4"
"Rarely","1989","in school","Female","","","","","4"
"Rarely","1989","inadequately","Male","","","","","4"
"Rarely","1989","inadequately","Female","","","","","4"
"Rarely","1989","general elemantary","Male","","","","","4"
"Rarely","1989","general elemantary","Female","","","","","4"
"Rarely","1989","middle vocational","Male","","","","","4"
"Rarely","1989","middle vocational","Female","","","","","4"
"Rarely","1989","vocational + Abi","Male","","","","","4"
"Rarely","1989","vocational + Abi","Female","","","","","4"
"Rarely","1989","higher vocational","Male","","","","","4"
"Rarely","1989","higher vocational","Female","","","","","4"
"Rarely","1989","higher education","Male","","","","","4"
"Rarely","1989","higher education","Female","","","","","4"
"Daily","1990","in school","Male","","","","","1"
"Daily","1990","in school","Female","1","","","","1"
"Daily","1990","inadequately","Male","1","","","","1"
"Daily","1990","inadequately","Female","","","","","1"
"Daily","1990","general elemantary","Male","3","","","","1"
"Daily","1990","general elemantary","Female","2","","","","1"
"Daily","1990","middle vocational","Male","4","","","","1"
"Daily","1990","middle vocational","Female","","","","","1"
"Daily","1990","vocational + Abi","Male","","","","","1"
"Daily","1990","vocational + Abi","Female","","","","","1"
"Daily","1990","higher vocational","Male","1","","","","1"
"Daily","1990","higher vocational","Female","","","","","1"
"Daily","1990","higher education","Male","","","","","1"
"Daily","1990","higher education","Female","","","","","1"
"Min 1x per month","1990","in school","Male","46","0.451553409840039","0.359389516404439","0.543717303275639","3"
"Min 1x per month","1990","in school","Female","34","0.491173894759389","0.38296984998705","0.599377939531727","3"
"Min 1x per month","1990","inadequately","Male","23","","","","3"
"Min 1x per month","1990","inadequately","Female","13","","","","3"
"Min 1x per month","1990","general elemantary","Male","172","0.157614592328299","0.135053098094269","0.180176086562329","3"
"Min 1x per month","1990","general elemantary","Female","187","0.0773973868270057","0.0656271287606521","0.0891676448933593","3"
"Min 1x per month","1990","middle vocational","Male","568","0.141664693020395","0.13039220867825","0.152937177362539","3"
"Min 1x per month","1990","middle vocational","Female","417","0.12010704091087","0.109150828478199","0.131063253343541","3"
"Min 1x per month","1990","vocational + Abi","Male","49","0.232100325854158","0.175271291399087","0.28892936030923","3"
"Min 1x per month","1990","vocational + Abi","Female","33","0.25997085595381","0.19263582987552","0.327305882032099","3"
"Min 1x per month","1990","higher vocational","Male","55","0.111082208664659","0.0834836455240124","0.138680771805306","3"
"Min 1x per month","1990","higher vocational","Female","39","0.135249215650511","0.0944568333773396","0.176041597923682","3"
"Min 1x per month","1990","higher education","Male","137","0.165444130422339","0.141407137233907","0.189481123610771","3"
"Min 1x per month","1990","higher education","Female","135","0.174139251356674","0.147318605586905","0.200959897126443","3"
"Min 1x per week","1990","in school","Male","31","0.293226081975989","0.208915781785389","0.377536382166589","2"
"Min 1x per week","1990","in school","Female","28","","","","2"
"Min 1x per week","1990","inadequately","Male","15","","","","2"
"Min 1x per week","1990","inadequately","Female","3","","","","2"
"Min 1x per week","1990","general elemantary","Male","162","0.144194605480713","0.122443754815296","0.16594545614613","2"
"Min 1x per week","1990","general elemantary","Female","112","0.0407359698937404","0.0320288684097815","0.0494430713776994","2"
"Min 1x per week","1990","middle vocational","Male","285","0.0685445865463635","0.0603763565891551","0.0767128165035719","2"
"Min 1x per week","1990","middle vocational","Female","147","0.0353675355749736","0.0291424600352458","0.0415926111147015","2"
"Min 1x per week","1990","vocational + Abi","Male","23","","","","2"
"Min 1x per week","1990","vocational + Abi","Female","15","","","","2"
"Min 1x per week","1990","higher vocational","Male","12","","","","2"
"Min 1x per week","1990","higher vocational","Female","6","","","","2"
"Min 1x per week","1990","higher education","Male","41","0.0424792493355811","0.0294328921533161","0.0555256065178461","2"
"Min 1x per week","1990","higher education","Female","17","","","","2"
"Never","1990","in school","Male","11","","","","5"
"Never","1990","in school","Female","5","","","","5"
"Never","1990","inadequately","Male","190","0.553691816153402","0.493612954641115","0.613770677665689","5"
"Never","1990","inadequately","Female","321","0.803254829654472","0.763493473219621","0.843016186089323","5"
"Never","1990","general elemantary","Male","445","0.444061200233078","0.41329675152502","0.474825648941137","5"
"Never","1990","general elemantary","Female","1298","0.707139000175","0.687094341687581","0.72718365866242","5"
"Never","1990","middle vocational","Male","1449","0.432250782886426","0.416236536503465","0.448265029269386","5"
"Never","1990","higher vocational","Female","96","0.408983728905531","0.350340355758403","0.467627102052659","5"
"Never","1990","higher education","Male","246","0.306651369072636","0.276823307179657","0.336479430965616","5"
"Never","1990","higher education","Female","152","0.257625088705091","0.226695567196018","0.288554610214164","5"
"Never","1990","middle vocational","Female","1428","0.474191279900986","0.457362525857173","0.491020033944799","5"
"Never","1990","vocational + Abi","Male","65","0.265031626902103","0.205621109129097","0.324442144675109","5"
"Never","1990","vocational + Abi","Female","44","0.257689762398252","0.190547557901576","0.324831966894927","5"
"Never","1990","higher vocational","Male","200","0.45804930259569","0.414290097676189","0.501808507515191","5"
"Rarely","1990","in school","Male","24","","","","4"
"Rarely","1990","in school","Female","14","","","","4"
"Rarely","1990","inadequately","Male","34","0.179956209650697","0.133529045445617","0.226383373855777","4"
"Rarely","1990","inadequately","Female","47","0.120431374616992","0.0878786634131836","0.1529840858208","4"
"Rarely","1990","general elemantary","Male","220","0.250241062346972","0.223421335917775","0.27706078877617","4"
"Rarely","1990","general elemantary","Female","381","0.174213078427703","0.157506409221652","0.190919747633753","4"
