"pli0091_h","year","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1992","(2c_voc) vocational maturity certificate","117","0.260320645788225","0.222568602089235","0.298072689487215"
"Min 1x per month","1992","(3a) lower tertiary education","104","0.153463068124986","0.129443514598334","0.177482621651639"
"Min 1x per month","1992","(3b) higher tertiary education","138","0.198043897525319","0.170165404563004","0.225922390487634"
"Rarely","1992","(0) in school","36","0.220110880104577","0.153133738427555","0.2870880217816"
"Rarely","1992","(1a) inadequately completed","157","0.2073670248235","0.177835578032219","0.236898471614782"
"Rarely","1992","(1b) general elementary school","554","0.226256046190603","0.208979130014895","0.243532962366312"
"Rarely","1992","(1c) basic vocational qualification","1590","0.363276534516287","0.348779649228706","0.377773419803869"
"Rarely","1992","(2b) intermediate general qualification","139","0.262621927211993","0.22560854450496","0.299635309919026"
"Rarely","1992","(2a) intermediate vocational","1261","0.460480775200706","0.441112151951249","0.479849398450164"
"Rarely","1992","(2c_gen) general maturity certificate","96","0.275611042470281","0.230626562572672","0.320595522367891"
"Rarely","1992","(2c_voc) vocational maturity certificate","207","0.36950847023542","0.327982839335006","0.411034101135835"
"Rarely","1992","(3a) lower tertiary education","463","0.461860220285848","0.428636912867635","0.495083527704061"
"Rarely","1992","(3b) higher tertiary education","410","0.487482025084251","0.452515931412231","0.522448118756271"
"Never","1992","(0) in school","10","","",""
"Never","1992","(1a) inadequately completed","469","0.628851078657633","0.593660467090511","0.664041690224754"
"Never","1992","(1b) general elementary school","1377","0.668487978914204","0.649049425749873","0.687926532078536"
"Never","1992","(1c) basic vocational qualification","1986","0.491669150939162","0.476599946843738","0.506738355034585"
"Never","1992","(2b) intermediate general qualification","83","0.211988560360472","0.177611348541931","0.246365772179014"
"Never","1992","(2a) intermediate vocational","664","0.298496895147758","0.280715155575377","0.31627863472014"
"Never","1992","(2c_gen) general maturity certificate","56","0.113362245040584","0.0814442343841692","0.145280255696999"
"Never","1992","(2c_voc) vocational maturity certificate","126","0.245421649083173","0.208398528835443","0.282444769330903"
"Never","1992","(3a) lower tertiary education","270","0.348280577979157","0.316531216361505","0.380029939596809"
"Never","1992","(3b) higher tertiary education","201","0.266452052046888","0.235525105014903","0.297378999078873"
"Daily","1993","(0) in school","","","",""
"Daily","1993","(1a) inadequately completed","","","",""
"Daily","1993","(1b) general elementary school","","","",""
"Daily","1993","(1c) basic vocational qualification","","","",""
"Daily","1993","(2b) intermediate general qualification","","","",""
"Daily","1993","(2a) intermediate vocational","","","",""
"Daily","1993","(2c_gen) general maturity certificate","","","",""
"Daily","1993","(2c_voc) vocational maturity certificate","","","",""
"Daily","1993","(3a) lower tertiary education","","","",""
"Daily","1993","(3b) higher tertiary education","","","",""
"Min 1x per week","1993","(0) in school","","","",""
"Min 1x per week","1993","(1a) inadequately completed","","","",""
"Min 1x per week","1993","(1b) general elementary school","","","",""
"Min 1x per week","1993","(1c) basic vocational qualification","","","",""
"Min 1x per week","1993","(2b) intermediate general qualification","","","",""
"Min 1x per week","1993","(2a) intermediate vocational","","","",""
"Min 1x per week","1993","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1993","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1993","(3a) lower tertiary education","","","",""
"Min 1x per week","1993","(3b) higher tertiary education","","","",""
"Min 1x per month","1993","(0) in school","","","",""
"Min 1x per month","1993","(1a) inadequately completed","","","",""
"Min 1x per month","1993","(1b) general elementary school","","","",""
"Min 1x per month","1993","(1c) basic vocational qualification","","","",""
"Min 1x per month","1993","(2b) intermediate general qualification","","","",""
"Min 1x per month","1993","(2a) intermediate vocational","","","",""
"Min 1x per month","1993","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1993","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1993","(3a) lower tertiary education","","","",""
"Min 1x per month","1993","(3b) higher tertiary education","","","",""
"Rarely","1993","(0) in school","","","",""
"Rarely","1993","(1a) inadequately completed","","","",""
"Rarely","1993","(1b) general elementary school","","","",""
"Rarely","1993","(1c) basic vocational qualification","","","",""
"Rarely","1993","(2b) intermediate general qualification","","","",""
"Rarely","1993","(2a) intermediate vocational","","","",""
"Rarely","1993","(2c_gen) general maturity certificate","","","",""
"Rarely","1993","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1993","(3a) lower tertiary education","","","",""
"Rarely","1993","(3b) higher tertiary education","","","",""
"Never","1993","(0) in school","","","",""
"Never","1993","(1a) inadequately completed","","","",""
"Never","1993","(1b) general elementary school","","","",""
"Never","1993","(1c) basic vocational qualification","","","",""
"Never","1993","(2b) intermediate general qualification","","","",""
"Never","1993","(2a) intermediate vocational","","","",""
"Never","1993","(2c_gen) general maturity certificate","","","",""
"Never","1993","(2c_voc) vocational maturity certificate","","","",""
"Never","1993","(3a) lower tertiary education","","","",""
"Never","1993","(3b) higher tertiary education","","","",""
"Daily","1994","(0) in school","","","",""
"Daily","1994","(1a) inadequately completed","","","",""
"Daily","1994","(1b) general elementary school","","","",""
"Daily","1994","(1c) basic vocational qualification","","","",""
"Daily","1994","(2b) intermediate general qualification","","","",""
"Daily","1994","(2a) intermediate vocational","","","",""
"Daily","1994","(2c_gen) general maturity certificate","","","",""
"Daily","1994","(2c_voc) vocational maturity certificate","","","",""
"Daily","1994","(3a) lower tertiary education","","","",""
"Daily","1994","(3b) higher tertiary education","","","",""
"Min 1x per week","1994","(0) in school","86","0.454131481503148","0.385300352823726","0.522962610182571"
"Min 1x per week","1994","(1a) inadequately completed","39","0.080003965264206","0.0590992293891428","0.100908701139269"
"Min 1x per week","1994","(1b) general elementary school","134","0.0484004238426545","0.0390669173982951","0.0577339302870139"
"Min 1x per week","1994","(1c) basic vocational qualification","234","0.0539237978489679","0.046954650986779","0.0608929447111568"
"Min 1x per week","1994","(2b) intermediate general qualification","145","0.266762460681961","0.226650457248965","0.306874464114957"
"Min 1x per week","1994","(2a) intermediate vocational","206","0.0765968491227945","0.066308722868339","0.0868849753772499"
"Min 1x per week","1994","(2c_gen) general maturity certificate","113","0.302744006185947","0.257942634253506","0.347545378118389"
"Min 1x per week","1994","(2c_voc) vocational maturity certificate","58","0.098469766913314","0.0728856263746368","0.124053907451991"
"Min 1x per week","1994","(3a) lower tertiary education","30","0.0405092745465294","0.0272399814098334","0.0537785676832253"
"Min 1x per week","1994","(3b) higher tertiary education","35","0.0471370682046904","0.0324512009850513","0.0618229354243295"
"Min 1x per month","1994","(0) in school","71","0.352301247699363","0.286263282483543","0.418339212915184"
"Min 1x per month","1994","(1a) inadequately completed","44","0.0702675054527354","0.0505726760309691","0.0899623348745017"
"Min 1x per month","1994","(1b) general elementary school","155","0.0620089297965077","0.0515202796580312","0.0724975799349843"
"Min 1x per month","1994","(1c) basic vocational qualification","392","0.0948196557862258","0.0857801837399244","0.103859127832527"
"Min 1x per month","1994","(2b) intermediate general qualification","126","0.232948354374059","0.194610149211325","0.271286559536793"
"Min 1x per month","1994","(2a) intermediate vocational","468","0.172374892845575","0.157763588403065","0.186986197288085"
"Min 1x per month","1994","(2c_gen) general maturity certificate","142","0.329775039534896","0.283931662963555","0.375618416106236"
"Min 1x per month","1994","(2c_voc) vocational maturity certificate","130","0.250471321973685","0.213266231886394","0.287676412060975"
"Min 1x per month","1994","(3a) lower tertiary education","112","0.159435988753543","0.134796667474186","0.1840753100329"
"Min 1x per month","1994","(3b) higher tertiary education","153","0.200359764305697","0.172623007872019","0.228096520739376"
"Rarely","1994","(0) in school","39","0.177712975228356","0.124865852152164","0.230560098304548"
"Rarely","1994","(1a) inadequately completed","144","0.236651320085868","0.203901275481309","0.269401364690427"
"Rarely","1994","(1b) general elementary school","483","0.210976722818971","0.193232568406287","0.228720877231655"
"Rarely","1994","(1c) basic vocational qualification","1533","0.370923899475648","0.356019299554158","0.385828499397139"
"Rarely","1994","(2b) intermediate general qualification","124","0.276992864583074","0.236405090602958","0.317580638563189"
"Rarely","1994","(2a) intermediate vocational","1299","0.490576210504887","0.471237477840082","0.509914943169693"
"Rarely","1994","(2c_gen) general maturity certificate","98","0.265501982766053","0.222440735328273","0.308563230203834"
"Rarely","1994","(2c_voc) vocational maturity certificate","222","0.436576195193098","0.393989214458601","0.479163175927594"
"Rarely","1994","(3a) lower tertiary education","458","0.477581036819995","0.443962162441069","0.511199911198922"
"Rarely","1994","(3b) higher tertiary education","423","0.507686278390842","0.473042776905965","0.542329779875718"
"Never","1994","(0) in school","5","","",""
"Never","1994","(1a) inadequately completed","420","0.613077209197191","0.575548321531299","0.650606096863082"
"Never","1994","(1b) general elementary school","1259","0.678613923541867","0.658303543904603","0.69892430317913"
"Never","1994","(1c) basic vocational qualification","1876","0.480332646889158","0.464917059012673","0.495748234765643"
"Never","1994","(2b) intermediate general qualification","72","0.223296320360906","0.185525352345724","0.261067288376089"
"Never","1994","(2a) intermediate vocational","594","0.260452047526743","0.243474216216479","0.277429878837006"
"Never","1994","(2c_gen) general maturity certificate","51","0.101978971513104","0.0724698707391578","0.131488072287049"
"Never","1994","(2c_voc) vocational maturity certificate","111","0.214482715919903","0.17923725030382","0.249728181535987"
"Never","1994","(3a) lower tertiary education","248","0.322473699879932","0.291013578473324","0.35393382128654"
"Never","1994","(3b) higher tertiary education","189","0.244816889098771","0.215021441125714","0.274612337071827"
"Daily","1995","(0) in school","","","",""
"Daily","1995","(1a) inadequately completed","","","",""
"Daily","1995","(1b) general elementary school","","","",""
"Daily","1995","(1c) basic vocational qualification","3","","",""
"Daily","1995","(2b) intermediate general qualification","","","",""
"Daily","1995","(2a) intermediate vocational","1","","",""
"Daily","1995","(2c_gen) general maturity certificate","3","","",""
"Daily","1995","(2c_voc) vocational maturity certificate","","","",""
"Daily","1995","(3a) lower tertiary education","","","",""
"Daily","1995","(3b) higher tertiary education","","","",""
"Min 1x per week","1995","(0) in school","106","0.422543087972189","0.36307000569236","0.482016170252017"
"Min 1x per week","1995","(1a) inadequately completed","30","0.0718302729274368","0.0514233280599103","0.0922372177949634"
"Min 1x per week","1995","(1b) general elementary school","115","0.0446911473102581","0.0357554072946376","0.0536268873258786"
"Min 1x per week","1995","(1c) basic vocational qualification","147","0.0291278786667687","0.0239690983456189","0.0342866589879185"
"Min 1x per week","1995","(2b) intermediate general qualification","140","0.23563962956932","0.197513926476349","0.273765332662292"
"Min 1x per week","1995","(2a) intermediate vocational","150","0.0495248482892671","0.0412408549324052","0.0578088416461289"
"Min 1x per week","1995","(2c_gen) general maturity certificate","108","0.229581093335995","0.191559467122067","0.267602719549923"
"Min 1x per week","1995","(2c_voc) vocational maturity certificate","30","0.0460076965069562","0.0292999721354423","0.0627154208784701"
"Min 1x per week","1995","(3a) lower tertiary education","20","","",""
"Min 1x per week","1995","(3b) higher tertiary education","31","0.0369788576081117","0.0245879278491537","0.0493697873670697"
"Min 1x per month","1995","(0) in school","95","0.367874486527844","0.309814537766713","0.425934435288975"
"Min 1x per month","1995","(1a) inadequately completed","38","0.0751627977049163","0.0543253440329129","0.0960002513769196"
"Min 1x per month","1995","(1b) general elementary school","173","0.0612695825195692","0.0508981014933453","0.0716410635457932"
"Min 1x per month","1995","(1c) basic vocational qualification","366","0.0832770847368078","0.0748010370513616","0.0917531324222541"
"Min 1x per month","1995","(2b) intermediate general qualification","111","0.199916334392038","0.163988051905774","0.235844616878302"
"Min 1x per month","1995","(2a) intermediate vocational","485","0.170461120091815","0.156103289554755","0.184818950628874"
"Min 1x per month","1995","(2c_gen) general maturity certificate","161","0.346984055725434","0.303949649589665","0.390018461861204"
"Min 1x per month","1995","(2c_voc) vocational maturity certificate","158","0.284542491065247","0.248559678267522","0.320525303862972"
"Min 1x per month","1995","(3a) lower tertiary education","121","0.156050701790984","0.131866537831415","0.180234865750553"
"Min 1x per month","1995","(3b) higher tertiary education","146","0.16057316039785","0.136466494873282","0.184679825922417"
"Rarely","1995","(0) in school","51","0.167591572961479","0.122621926143141","0.212561219779817"
"Rarely","1995","(1a) inadequately completed","88","0.154149529805588","0.125611207870194","0.182687851740982"
"Rarely","1995","(1b) general elementary school","410","0.181500340402413","0.16483186628947","0.198168814515355"
"Rarely","1995","(1c) basic vocational qualification","1362","0.316973875361612","0.302699997273477","0.331247753449746"
"Rarely","1995","(2b) intermediate general qualification","139","0.298617784592033","0.257504722514462","0.339730846669603"
"Rarely","1995","(2a) intermediate vocational","1304","0.46086452696539","0.441832134887675","0.479896919043105"
"Rarely","1995","(2c_gen) general maturity certificate","120","0.260299895565396","0.220629731281827","0.299970059848965"
"Rarely","1995","(2c_voc) vocational maturity certificate","238","0.384490003676789","0.345693757757457","0.423286249596122"
"Rarely","1995","(3a) lower tertiary education","419","0.430837300638633","0.397837227637473","0.463837373639794"
"Rarely","1995","(3b) higher tertiary education","458","0.49373897703626","0.46091091906873","0.526567035003791"
"Never","1995","(0) in school","13","","",""
"Never","1995","(1a) inadequately completed","459","0.698857399562059","0.66260047898474","0.735114320139378"
"Never","1995","(1b) general elementary school","1356","0.71253892976776","0.6929666376492","0.73211122188632"
"Never","1995","(1c) basic vocational qualification","2204","0.570248030911028","0.55506171515246","0.585434346669595"
"Never","1995","(2b) intermediate general qualification","86","0.265826251446609","0.226139735511712","0.305512767381506"
"Never","1995","(2a) intermediate vocational","695","0.319046884095473","0.301250013576518","0.336843754614429"
"Never","1995","(2c_gen) general maturity certificate","78","0.146968527593948","0.114957924170699","0.178979131017197"
"Never","1995","(2c_voc) vocational maturity certificate","178","0.284959808751007","0.248961122333203","0.320958495168812"
"Never","1995","(3a) lower tertiary education","305","0.388046508345127","0.355572108338949","0.420520908351306"
"Never","1995","(3b) higher tertiary education","256","0.308709004957778","0.27837607670951","0.339041933206046"
"Daily","1996","(0) in school","","","",""
"Daily","1996","(1a) inadequately completed","","","",""
"Daily","1996","(1b) general elementary school","","","",""
"Daily","1996","(1c) basic vocational qualification","","","",""
"Daily","1996","(2b) intermediate general qualification","","","",""
"Daily","1996","(2a) intermediate vocational","","","",""
"Daily","1996","(2c_gen) general maturity certificate","","","",""
"Daily","1996","(2c_voc) vocational maturity certificate","","","",""
"Daily","1996","(3a) lower tertiary education","","","",""
"Daily","1996","(3b) higher tertiary education","","","",""
"Min 1x per week","1996","(0) in school","109","0.431126894685451","0.373631121310669","0.488622668060233"
"Min 1x per week","1996","(1a) inadequately completed","24","","",""
"Min 1x per week","1996","(1b) general elementary school","114","0.047242974140601","0.0378192012658987","0.0566667470153033"
"Min 1x per week","1996","(1c) basic vocational qualification","224","0.0583148106043434","0.0510527411182919","0.0655768800903949"
"Min 1x per week","1996","(2b) intermediate general qualification","130","0.223421185227958","0.185763457845425","0.261078912610491"
"Min 1x per week","1996","(2a) intermediate vocational","216","0.0792742074284029","0.0689782589215923","0.0895701559352134"
"Min 1x per week","1996","(2c_gen) general maturity certificate","135","0.325963801592379","0.28206654967738","0.369861053507379"
"Min 1x per week","1996","(2c_voc) vocational maturity certificate","54","0.0937120097339418","0.070432137966293","0.116991881501591"
"Min 1x per week","1996","(3a) lower tertiary education","37","0.0421459856157613","0.028817870401317","0.0554741008302055"
"Min 1x per week","1996","(3b) higher tertiary education","48","0.0520451897042911","0.0374606289381662","0.066629750470416"
"Min 1x per month","1996","(0) in school","117","0.404147240462939","0.347174783710705","0.461119697215172"
"Min 1x per month","1996","(1a) inadequately completed","34","0.0844076457963096","0.0613001614392263","0.107515130153393"
"Min 1x per month","1996","(1b) general elementary school","190","0.0822831324713216","0.0700770898914114","0.0944891750512318"
"Min 1x per month","1996","(1c) basic vocational qualification","511","0.115849423236423","0.105931330822013","0.125767515650833"
"Min 1x per month","1996","(2b) intermediate general qualification","124","0.222230972210465","0.184644914389324","0.259817030031605"
"Min 1x per month","1996","(2a) intermediate vocational","610","0.217961565482289","0.202227561312566","0.233695569652011"
"Min 1x per month","1996","(2c_gen) general maturity certificate","129","0.301276889898398","0.258308755346928","0.344245024449867"
"Min 1x per month","1996","(2c_voc) vocational maturity certificate","169","0.294122603288056","0.257724505814544","0.330520700761567"
"Min 1x per month","1996","(3a) lower tertiary education","162","0.192779944066024","0.166612104650575","0.218947783481473"
"Min 1x per month","1996","(3b) higher tertiary education","195","0.209084622665676","0.182383145037231","0.235786100294121"
"Rarely","1996","(0) in school","51","0.147804926824319","0.106600903348881","0.189008950299756"
"Rarely","1996","(1a) inadequately completed","123","0.252065934061939","0.215974891272207","0.288156976851672"
"Rarely","1996","(1b) general elementary school","525","0.244388775486773","0.225301016474684","0.263476534498862"
"Rarely","1996","(1c) basic vocational qualification","1619","0.385845851953879","0.37076021305382","0.400931490853937"
"Rarely","1996","(2b) intermediate general qualification","146","0.334531555963348","0.291875427022717","0.377187684903978"
"Rarely","1996","(2a) intermediate vocational","1326","0.478021386493866","0.458984966795639","0.497057806192093"
"Rarely","1996","(2c_gen) general maturity certificate","115","0.222689877137936","0.183726334634502","0.26165341964137"
"Rarely","1996","(2c_voc) vocational maturity certificate","255","0.408383252059213","0.369118393540576","0.44764811057785"
"Rarely","1996","(3a) lower tertiary education","477","0.511328730727862","0.478169879970971","0.544487581484754"
"Rarely","1996","(3b) higher tertiary education","456","0.492853304022091","0.460026025842939","0.525680582201243"
"Never","1996","(0) in school","8","","",""
"Never","1996","(1a) inadequately completed","375","0.613446263610053","0.572969675654584","0.653922851565522"
"Never","1996","(1b) general elementary school","1118","0.626085117901305","0.604593546006303","0.647576689796306"
"Never","1996","(1c) basic vocational qualification","1646","0.439989914205355","0.424607043831718","0.455372784578992"
"Never","1996","(2b) intermediate general qualification","70","0.21981628659823","0.182377002513717","0.257255570682743"
"Never","1996","(2a) intermediate vocational","493","0.224742840595442","0.208835371854363","0.240650309336522"
"Never","1996","(2c_gen) general maturity certificate","59","0.150069431371287","0.11662306991212","0.183515792830454"
"Never","1996","(2c_voc) vocational maturity certificate","124","0.20378213491879","0.171604889850296","0.235959379987284"
"Never","1996","(3a) lower tertiary education","197","0.253745339590352","0.224879543819743","0.282611135360961"
"Never","1996","(3b) higher tertiary education","192","0.246016883607942","0.217737332860673","0.27429643435521"
"Daily","1997","(0) in school","","","",""
"Daily","1997","(1a) inadequately completed","","","",""
"Daily","1997","(1b) general elementary school","","","",""
"Daily","1997","(1c) basic vocational qualification","","","",""
"Daily","1997","(2b) intermediate general qualification","","","",""
"Daily","1997","(2a) intermediate vocational","","","",""
"Daily","1997","(2c_gen) general maturity certificate","","","",""
"Daily","1997","(2c_voc) vocational maturity certificate","","","",""
"Daily","1997","(3a) lower tertiary education","","","",""
"Daily","1997","(3b) higher tertiary education","","","",""
"Min 1x per week","1997","(0) in school","111","0.361480597510273","0.308256847905497","0.414704347115048"
"Min 1x per week","1997","(1a) inadequately completed","24","","",""
"Min 1x per week","1997","(1b) general elementary school","98","0.0459683017870981","0.0365095557887462","0.05542704778545"
"Min 1x per week","1997","(1c) basic vocational qualification","198","0.0447855483990908","0.0382716087139565","0.0512994880842251"
"Min 1x per week","1997","(2b) intermediate general qualification","127","0.207021117321943","0.170507433065686","0.243534801578201"
"Min 1x per week","1997","(2a) intermediate vocational","200","0.0743400849314104","0.0642568781822607","0.0844232916805602"
"Min 1x per week","1997","(2c_gen) general maturity certificate","118","0.274397166285863","0.232368709964235","0.316425622607491"
"Min 1x per week","1997","(2c_voc) vocational maturity certificate","62","0.0991066720923729","0.0750974692927593","0.123115874891986"
"Min 1x per week","1997","(3a) lower tertiary education","49","0.0828827555805822","0.0646148572868257","0.101150653874339"
"Min 1x per week","1997","(3b) higher tertiary education","52","0.052125412995802","0.0375465868847786","0.0667042391068254"
"Min 1x per month","1997","(0) in school","118","0.378058887171927","0.324339595040258","0.431778179303596"
"Min 1x per month","1997","(1a) inadequately completed","27","","",""
"Min 1x per month","1997","(1b) general elementary school","184","0.0766003180370365","0.0645878269698969","0.0886128091041761"
"Min 1x per month","1997","(1c) basic vocational qualification","455","0.10687867350173","0.0971483988298432","0.116608948173618"
"Min 1x per month","1997","(2b) intermediate general qualification","142","0.299941682177639","0.258646152391872","0.341237211963406"
"Min 1x per month","1997","(2a) intermediate vocational","539","0.19806526950869","0.182746104544447","0.213384434472933"
"Min 1x per month","1997","(2c_gen) general maturity certificate","148","0.346549574036151","0.301727375985937","0.391371772086365"
"Min 1x per month","1997","(2c_voc) vocational maturity certificate","152","0.287039726599099","0.250690658784872","0.323388794413325"
"Min 1x per month","1997","(3a) lower tertiary education","160","0.183964080995406","0.158291754950469","0.209636407040343"
"Min 1x per month","1997","(3b) higher tertiary education","200","0.211074335809154","0.18430989837487","0.237838773243438"
"Rarely","1997","(0) in school","72","0.221672982524396","0.175656506442163","0.267689458606628"
"Rarely","1997","(1a) inadequately completed","113","0.219767486115539","0.184210661325565","0.255324310905513"
"Rarely","1997","(1b) general elementary school","501","0.23553706229711","0.216371093553281","0.254703031040939"
"Rarely","1997","(1c) basic vocational qualification","1518","0.390611091043662","0.375245689978338","0.405976492108987"
"Rarely","1997","(2b) intermediate general qualification","134","0.271228555113486","0.231162101866619","0.311295008360352"
"Rarely","1997","(2a) intermediate vocational","1338","0.482752582872521","0.463544992492208","0.501960173252834"
"Rarely","1997","(2c_gen) general maturity certificate","111","0.24370342975238","0.203266234138593","0.284140625366167"
"Rarely","1997","(2c_voc) vocational maturity certificate","262","0.432187833565594","0.39238369553651","0.471991971594678"
"Rarely","1997","(3a) lower tertiary education","440","0.444903143567279","0.411975459539505","0.477830827595053"
"Rarely","1997","(3b) higher tertiary education","451","0.483348922332769","0.45057326513231","0.516124579533228"
"Never","1997","(0) in school","12","","",""
"Never","1997","(1a) inadequately completed","357","0.685773135584512","0.645912784527748","0.725633486641276"
"Never","1997","(1b) general elementary school","1100","0.641894317878756","0.620239212437874","0.663549423319637"
"Never","1997","(1c) basic vocational qualification","1702","0.457724687055516","0.442034199904745","0.473415174206288"
"Never","1997","(2b) intermediate general qualification","70","0.221808645386932","0.184367428427768","0.259249862346096"
"Never","1997","(2a) intermediate vocational","523","0.244842062687378","0.228313947624324","0.261370177750432"
"Never","1997","(2c_gen) general maturity certificate","56","0.135349829925606","0.103127776332094","0.167571883519118"
"Never","1997","(2c_voc) vocational maturity certificate","119","0.181665767742934","0.150685047016223","0.212646488469646"
"Never","1997","(3a) lower tertiary education","226","0.288250019856732","0.258238190440714","0.31826184927275"
"Never","1997","(3b) higher tertiary education","190","0.253451328862275","0.224921529907965","0.281981127816584"
"Daily","1998","(0) in school","1","","",""
"Daily","1998","(1a) inadequately completed","","","",""
"Daily","1998","(1b) general elementary school","1","","",""
"Daily","1998","(1c) basic vocational qualification","","","",""
"Daily","1998","(2b) intermediate general qualification","","","",""
"Daily","1998","(2a) intermediate vocational","4","","",""
"Daily","1998","(2c_gen) general maturity certificate","","","",""
"Daily","1998","(2c_voc) vocational maturity certificate","1","","",""
"Daily","1998","(3a) lower tertiary education","","","",""
"Daily","1998","(3b) higher tertiary education","1","","",""
"Min 1x per week","1998","(0) in school","96","0.281884187518105","0.233487944226199","0.330280430810012"
"Min 1x per week","1998","(1a) inadequately completed","10","","",""
"Min 1x per week","1998","(1b) general elementary school","98","0.0437063953971437","0.0348391578514751","0.0525736329428123"
"Min 1x per week","1998","(1c) basic vocational qualification","88","0.0175149593757943","0.0135339285856341","0.0214959901659545"
"Min 1x per week","1998","(2b) intermediate general qualification","111","0.163102146961685","0.131824666465418","0.194379627457952"
"Min 1x per week","1998","(2a) intermediate vocational","139","0.0450451018605317","0.0374279376969577","0.0526622660241056"
"Min 1x per week","1998","(2c_gen) general maturity certificate","108","0.195611946634782","0.160309263456748","0.230914629812816"
"Min 1x per week","1998","(2c_voc) vocational maturity certificate","41","0.0562631309172927","0.038828039054352","0.0736982227802334"
"Min 1x per week","1998","(3a) lower tertiary education","26","","",""
"Min 1x per week","1998","(3b) higher tertiary education","44","0.0406279054581412","0.0284522272476308","0.0528035836686516"
"Min 1x per month","1998","(0) in school","146","0.443248104673316","0.389812178044227","0.496684031302405"
"Min 1x per month","1998","(1a) inadequately completed","30","0.0634025236457901","0.0419353309074886","0.0848697163840915"
"Min 1x per month","1998","(1b) general elementary school","183","0.0723292950772753","0.061094264481246","0.0835643256733046"
"Min 1x per month","1998","(1c) basic vocational qualification","413","0.0924793198750471","0.0836875041895753","0.101271135560519"
"Min 1x per month","1998","(2b) intermediate general qualification","160","0.283179386507749","0.24503753620399","0.321321236811508"
"Min 1x per month","1998","(2a) intermediate vocational","605","0.213186271538941","0.198144683842118","0.228227859235763"
"Min 1x per month","1998","(2c_gen) general maturity certificate","180","0.403437070681876","0.359776113361265","0.447098028002487"
"Min 1x per month","1998","(2c_voc) vocational maturity certificate","177","0.252035075274031","0.219183368359069","0.284886782188993"
"Min 1x per month","1998","(3a) lower tertiary education","172","0.193269183936795","0.168368850791505","0.218169517082084"
"Min 1x per month","1998","(3b) higher tertiary education","219","0.210802514317827","0.18564787214148","0.235957156494174"
"Rarely","1998","(0) in school","78","0.238651510455151","0.192800080111811","0.284502940798492"
"Rarely","1998","(1a) inadequately completed","97","0.215455685931456","0.179236956498301","0.251674415364611"
"Rarely","1998","(1b) general elementary school","483","0.221497843881716","0.203486965920565","0.239508721842866"
"Rarely","1998","(1c) basic vocational qualification","1566","0.35661440307767","0.342077794278437","0.371151011876904"
"Rarely","1998","(2b) intermediate general qualification","180","0.325990601390777","0.286307901551601","0.365673301229953"
"Rarely","1998","(2a) intermediate vocational","1477","0.493404530542756","0.475042939271387","0.511766121814125"
"Rarely","1998","(2c_gen) general maturity certificate","133","0.274617947470727","0.234896498434017","0.314339396507437"
"Rarely","1998","(2c_voc) vocational maturity certificate","308","0.475766671371633","0.437979346040066","0.513553996703201"
"Rarely","1998","(3a) lower tertiary education","479","0.461544723271035","0.430107712669475","0.492981733872595"
"Rarely","1998","(3b) higher tertiary education","490","0.46784660380401","0.437074473427641","0.498618734180378"
"Never","1998","(0) in school","11","","",""
"Never","1998","(1a) inadequately completed","358","0.69704519167813","0.656562919144916","0.737527464211344"
"Never","1998","(1b) general elementary school","1277","0.662186761460444","0.641672834650016","0.682700688270871"
"Never","1998","(1c) basic vocational qualification","2104","0.533391317671488","0.518251265386857","0.548531369956119"
"Never","1998","(2b) intermediate general qualification","85","0.227727865139789","0.192225362692476","0.263230367587103"
"Never","1998","(2a) intermediate vocational","623","0.247135728749415","0.231293940264355","0.262977517234474"
"Never","1998","(2c_gen) general maturity certificate","64","0.126333035212615","0.0967659410687738","0.155900129356456"
"Never","1998","(2c_voc) vocational maturity certificate","144","0.212579274997721","0.181622856276809","0.243535693718632"
"Never","1998","(3a) lower tertiary education","289","0.320995006552693","0.291554508681374","0.350435504424011"
"Never","1998","(3b) higher tertiary education","256","0.280087673130121","0.252394405236026","0.307780941024216"
"Daily","1999","(0) in school","","","",""
"Daily","1999","(1a) inadequately completed","","","",""
"Daily","1999","(1b) general elementary school","","","",""
"Daily","1999","(1c) basic vocational qualification","","","",""
"Daily","1999","(2b) intermediate general qualification","","","",""
"Daily","1999","(2a) intermediate vocational","","","",""
"Daily","1999","(2c_gen) general maturity certificate","","","",""
"Daily","1999","(2c_voc) vocational maturity certificate","","","",""
"Daily","1999","(3a) lower tertiary education","","","",""
"Daily","1999","(3b) higher tertiary education","","","",""
"Min 1x per week","1999","(0) in school","102","0.331557252611598","0.279896096203118","0.383218409020078"
"Min 1x per week","1999","(1a) inadequately completed","11","","",""
"Min 1x per week","1999","(1b) general elementary school","102","0.0446736114618627","0.0354973340647489","0.0538498888589765"
"Min 1x per week","1999","(1c) basic vocational qualification","197","0.0428681359032863","0.0366527056660231","0.0490835661405496"
"Min 1x per week","1999","(2b) intermediate general qualification","136","0.215627681607755","0.180681022726443","0.250574340489066"
"Min 1x per week","1999","(2a) intermediate vocational","217","0.0730939664424509","0.0635260300273047","0.0826619028575971"
