"ple0182","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"No","2017","secondary school degree","vocational + Abi","","","",""
"No","2017","secondary school degree","higher vocational","","","",""
"No","2017","secondary school degree","higher education","","","",""
"No","2017","college entrance qualification","in school","","","",""
"No","2017","college entrance qualification","inadequately","","","",""
"No","2017","college entrance qualification","general elemantary","","","",""
"No","2017","college entrance qualification","middle vocational","","","",""
"No","2017","college entrance qualification","vocational + Abi","","","",""
"No","2017","college entrance qualification","higher vocational","","","",""
"No","2017","college entrance qualification","higher education","","","",""
"No","2017","Other degree","in school","","","",""
"No","2017","Other degree","inadequately","","","",""
"No","2017","Other degree","general elemantary","","","",""
"No","2017","Other degree","middle vocational","","","",""
"No","2017","Other degree","vocational + Abi","","","",""
"No","2017","Other degree","higher vocational","","","",""
"No","2017","Other degree","higher education","","","",""
"No","2017","no degree/no degree yet","in school","","","",""
"No","2017","no degree/no degree yet","inadequately","","","",""
"No","2017","no degree/no degree yet","general elemantary","","","",""
"No","2017","no degree/no degree yet","middle vocational","","","",""
"No","2017","no degree/no degree yet","vocational + Abi","","","",""
"No","2017","no degree/no degree yet","higher vocational","","","",""
"No","2017","no degree/no degree yet","higher education","","","",""
"Yes, vegetarian","2018","lower secondary degree","in school","","","",""
"Yes, vegetarian","2018","lower secondary degree","inadequately","","","",""
"Yes, vegetarian","2018","lower secondary degree","general elemantary","20","","",""
"Yes, vegetarian","2018","lower secondary degree","middle vocational","98","0.0283175243763297","0.0231287740937804","0.033506274658879"
"Yes, vegetarian","2018","lower secondary degree","vocational + Abi","","","",""
"Yes, vegetarian","2018","lower secondary degree","higher vocational","5","","",""
"Yes, vegetarian","2018","lower secondary degree","higher education","4","","",""
"Yes, vegetarian","2018","secondary school degree","in school","","","",""
"Yes, vegetarian","2018","secondary school degree","inadequately","","","",""
"Yes, vegetarian","2018","secondary school degree","general elemantary","31","0.039023090635377","0.0255872775678425","0.0524589037029116"
"Yes, vegetarian","2018","secondary school degree","middle vocational","191","0.0364448569997438","0.0313163830523537","0.0415733309471338"
"Yes, vegetarian","2018","secondary school degree","vocational + Abi","","","",""
"Yes, vegetarian","2018","secondary school degree","higher vocational","18","","",""
"Yes, vegetarian","2018","secondary school degree","higher education","40","0.056693591221671","0.0386355270172617","0.0747516554260802"
"Yes, vegetarian","2018","college entrance qualification","in school","","","",""
"Yes, vegetarian","2018","college entrance qualification","inadequately","","","",""
"Yes, vegetarian","2018","college entrance qualification","general elemantary","","","",""
"Yes, vegetarian","2018","college entrance qualification","middle vocational","135","0.120273429061738","0.10160286163179","0.138943996491686"
"Yes, vegetarian","2018","college entrance qualification","vocational + Abi","115","0.0667753727392096","0.0545740665776867","0.0789766789007324"
"Yes, vegetarian","2018","college entrance qualification","higher vocational","33","0.0741872138990385","0.0488503243620179","0.0995241034360592"
"Yes, vegetarian","2018","college entrance qualification","higher education","440","0.100142286629467","0.0913539266312926","0.108930646627641"
"Yes, vegetarian","2018","Other degree","in school","","","",""
"Yes, vegetarian","2018","Other degree","inadequately","1","","",""
"Yes, vegetarian","2018","Other degree","general elemantary","14","","",""
"Yes, vegetarian","2018","Other degree","middle vocational","30","0.04317499437757","0.0299693439098513","0.0563806448452888"
"Yes, vegetarian","2018","Other degree","vocational + Abi","20","","",""
"Yes, vegetarian","2018","Other degree","higher vocational","1","","",""
"Yes, vegetarian","2018","Other degree","higher education","68","0.0610929125602014","0.0459268773362161","0.0762589477841868"
"Yes, vegetarian","2018","no degree/no degree yet","in school","34","0.0915152613991049","0.0610451213713576","0.121985401426852"
"Yes, vegetarian","2018","no degree/no degree yet","inadequately","13","","",""
"Yes, vegetarian","2018","no degree/no degree yet","general elemantary","","","",""
"Yes, vegetarian","2018","no degree/no degree yet","middle vocational","4","","",""
"Yes, vegetarian","2018","no degree/no degree yet","vocational + Abi","","","",""
"Yes, vegetarian","2018","no degree/no degree yet","higher vocational","","","",""
"Yes, vegetarian","2018","no degree/no degree yet","higher education","","","",""
"Yes, vegan","2018","lower secondary degree","in school","","","",""
"Yes, vegan","2018","lower secondary degree","inadequately","","","",""
"Yes, vegan","2018","lower secondary degree","general elemantary","7","","",""
"Yes, vegan","2018","lower secondary degree","middle vocational","15","","",""
"Yes, vegan","2018","lower secondary degree","vocational + Abi","","","",""
"Yes, vegan","2018","lower secondary degree","higher vocational","","","",""
"Yes, vegan","2018","lower secondary degree","higher education","1","","",""
"Yes, vegan","2018","secondary school degree","in school","","","",""
"Yes, vegan","2018","secondary school degree","inadequately","","","",""
"Yes, vegan","2018","secondary school degree","general elemantary","8","","",""
"Yes, vegan","2018","secondary school degree","middle vocational","16","","",""
"Yes, vegan","2018","secondary school degree","vocational + Abi","","","",""
"Yes, vegan","2018","secondary school degree","higher vocational","4","","",""
"Yes, vegan","2018","secondary school degree","higher education","3","","",""
"Yes, vegan","2018","college entrance qualification","in school","","","",""
"Yes, vegan","2018","college entrance qualification","inadequately","","","",""
"Yes, vegan","2018","college entrance qualification","general elemantary","","","",""
"Yes, vegan","2018","college entrance qualification","middle vocational","24","","",""
"Yes, vegan","2018","college entrance qualification","vocational + Abi","19","","",""
"Yes, vegan","2018","college entrance qualification","higher vocational","1","","",""
"Yes, vegan","2018","college entrance qualification","higher education","30","0.00733218844284329","0.00483454210100135","0.00982983478468522"
"Yes, vegan","2018","Other degree","in school","","","",""
"Yes, vegan","2018","Other degree","inadequately","","","",""
"Yes, vegan","2018","Other degree","general elemantary","1","","",""
"Yes, vegan","2018","Other degree","middle vocational","7","","",""
"Yes, vegan","2018","Other degree","vocational + Abi","2","","",""
"Yes, vegan","2018","Other degree","higher vocational","","","",""
"Yes, vegan","2018","Other degree","higher education","7","","",""
"Yes, vegan","2018","no degree/no degree yet","in school","2","","",""
"Yes, vegan","2018","no degree/no degree yet","inadequately","4","","",""
"Yes, vegan","2018","no degree/no degree yet","general elemantary","","","",""
"Yes, vegan","2018","no degree/no degree yet","middle vocational","","","",""
"Yes, vegan","2018","no degree/no degree yet","vocational + Abi","","","",""
"Yes, vegan","2018","no degree/no degree yet","higher vocational","","","",""
"Yes, vegan","2018","no degree/no degree yet","higher education","","","",""
"No","2018","lower secondary degree","in school","","","",""
"No","2018","lower secondary degree","inadequately","","","",""
"No","2018","lower secondary degree","general elemantary","1348","0.983568661851202","0.9768491836394","0.990288140063003"
"No","2018","lower secondary degree","middle vocational","3813","0.966728263521649","0.961118263212763","0.972338263830534"
"No","2018","lower secondary degree","vocational + Abi","4","","",""
"No","2018","lower secondary degree","higher vocational","302","0.979522558417776","0.963680049063191","0.995365067772362"
"No","2018","lower secondary degree","higher education","109","0.929476513804627","0.8824782557096","0.976474771899655"
"No","2018","secondary school degree","in school","","","",""
"No","2018","secondary school degree","inadequately","","","",""
"No","2018","secondary school degree","general elemantary","759","0.948401561103509","0.933053233636826","0.963749888570193"
"No","2018","secondary school degree","middle vocational","4922","0.960813722148412","0.955503430830757","0.966124013466067"
"No","2018","secondary school degree","vocational + Abi","14","","",""
"No","2018","secondary school degree","higher vocational","642","0.952538077609109","0.936365550546768","0.96871060467145"
"No","2018","secondary school degree","higher education","587","0.942601170343909","0.924437930311831","0.960764410375988"
"No","2018","college entrance qualification","in school","","","",""
"No","2018","college entrance qualification","inadequately","","","",""
"No","2018","college entrance qualification","general elemantary","","","",""
"No","2018","college entrance qualification","middle vocational","1007","0.85855736213932","0.838555351786128","0.878559372492513"
"No","2018","college entrance qualification","vocational + Abi","1474","0.917281390460567","0.903817890514011","0.930744890407123"
"No","2018","college entrance qualification","higher vocational","377","0.923298703816999","0.89757108191645","0.949026325717549"
"No","2018","college entrance qualification","higher education","4012","0.89252552492769","0.883458284037969","0.901592765817411"
"No","2018","Other degree","in school","","","",""
"No","2018","Other degree","inadequately","53","0.994167579644824","0.973857790349433","1.01447736894022"
"No","2018","Other degree","general elemantary","489","0.971948089429018","0.957532394571652","0.986363784286384"
"No","2018","Other degree","middle vocational","873","0.94525602469888","0.930476165817545","0.960035883580216"
"No","2018","Other degree","vocational + Abi","466","0.950748572181843","0.931549491501787","0.969947652861898"
"No","2018","Other degree","higher vocational","33","0.985331686170114","0.944921583526044","1.02574178881418"
"No","2018","Other degree","higher education","883","0.927729649933263","0.911332961890042","0.944126337976484"
"No","2018","no degree/no degree yet","in school","308","0.904820866755737","0.873809490066273","0.935832243445202"
"No","2018","no degree/no degree yet","inadequately","412","0.948644491390096","0.927758037725442","0.96953094505475"
"No","2018","no degree/no degree yet","general elemantary","","","",""
"No","2018","no degree/no degree yet","middle vocational","106","0.978534746183393","0.951451052816351","1.00561843955044"
"No","2018","no degree/no degree yet","vocational + Abi","","","",""
"No","2018","no degree/no degree yet","higher vocational","6","","",""
"No","2018","no degree/no degree yet","higher education","3","","",""
