"ple0182","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"No","2016","Schleswig-Holstein","indirect migration background","39","0.947315354544112","0.882042718312934","1.01258799077529"
"No","2016","Hamburg","no migration background","267","0.939722405249141","0.912042368077839","0.967402442420443"
"No","2016","Hamburg","direct migration background","101","0.978504927741681","0.950765058810612","1.00624479667275"
"No","2016","Hamburg","indirect migration background","34","0.933745166555018","0.852495833016757","1.01499450009328"
"No","2016","Lower Saxony","no migration background","1704","0.947105711940433","0.93672247901152","0.957488944869346"
"No","2016","Lower Saxony","direct migration background","465","0.970601589714921","0.955552583114904","0.985650596314937"
"No","2016","Lower Saxony","indirect migration background","100","0.936745137180009","0.889962025553813","0.983528248806204"
"No","2016","Bremen","no migration background","103","0.966432959219683","0.932926464534106","0.999939453905261"
"No","2016","Bremen","direct migration background","56","0.987991009288616","0.959958379281585","1.01602363929565"
"No","2016","Bremen","indirect migration background","6","","",""
"No","2016","North Rhine-Westphalia","no migration background","3133","0.942229153047819","0.934303704891159","0.950154601204479"
"No","2016","North Rhine-Westphalia","direct migration background","1226","0.966923163567376","0.957079734202113","0.97676659293264"
"No","2016","North Rhine-Westphalia","indirect migration background","426","0.935362750663237","0.912619298313508","0.958106203012965"
"No","2016","Hesse","no migration background","1025","0.938812277299924","0.924616389552079","0.953008165047769"
"No","2016","Hesse","direct migration background","371","0.962393492244688","0.943584754223265","0.981202230266111"
"No","2016","Hesse","indirect migration background","112","0.915409646779527","0.86603132365685","0.964787969902205"
"No","2016","Rhineland-Palatinate,Saarland","no migration background","938","0.930950477648379","0.915117098751533","0.946783856545225"
"No","2016","Rhineland-Palatinate,Saarland","direct migration background","374","0.97022225353705","0.953199483439636","0.987245023634465"
"No","2016","Rhineland-Palatinate,Saarland","indirect migration background","109","0.931801230612167","0.885526321520501","0.978076139703833"
"No","2016","Baden-Württemberg","no migration background","1768","0.936339183219864","0.925384202742929","0.947294163696799"
"No","2016","Baden-Württemberg","direct migration background","655","0.961181486497976","0.946641788262919","0.975721184733033"
"No","2016","Baden-Württemberg","indirect migration background","243","0.923263164838513","0.891094360948702","0.955431968728324"
"No","2016","Bavaria","no migration background","2630","0.942552909625524","0.933932388320086","0.951173430930961"
"No","2016","Bavaria","direct migration background","794","0.937824176225062","0.921425942337841","0.954222410112282"
"No","2016","Bavaria","indirect migration background","237","0.911545674732512","0.876761887754007","0.946329461711017"
"No","2016","Berlin","no migration background","621","0.883121259263725","0.859405804106399","0.906836714421051"
"No","2016","Berlin","direct migration background","127","0.783863446751802","0.718428370296361","0.849298523207243"
"No","2016","Berlin","indirect migration background","50","0.96899939282384","0.921891544109792","1.01610724153789"
"No","2016","Brandenburg","no migration background","793","0.977512755319958","0.967377340653864","0.987648169986052"
"No","2016","Brandenburg","direct migration background","99","0.935667829715949","0.88781998781388","0.983515671618018"
"No","2016","Brandenburg","indirect migration background","20","","",""
"No","2016","Mecklenburg-Western Pomerania","no migration background","480","0.980082865870293","0.967737318162915","0.992428413577672"
"No","2016","Mecklenburg-Western Pomerania","direct migration background","18","","",""
"No","2016","Mecklenburg-Western Pomerania","indirect migration background","12","","",""
"No","2016","Saxony","no migration background","1308","0.953181634227529","0.94198313584034","0.964380132614718"
"No","2016","Saxony","direct migration background","59","0.952231768672121","0.899144160347683","1.00531937699656"
"No","2016","Saxony","indirect migration background","25","","",""
"No","2016","Saxony-Anhalt","no migration background","733","0.968293229484927","0.955844208045002","0.980742250924852"
"No","2016","Saxony-Anhalt","direct migration background","48","1","1","1"
"No","2016","Saxony-Anhalt","indirect migration background","23","","",""
"No","2016","Thuringia","no migration background","786","0.954511213037886","0.940266461535736","0.968755964540036"
"No","2016","Thuringia","direct migration background","59","0.740051781807584","0.635803690675806","0.844299872939361"
"No","2016","Thuringia","indirect migration background","13","","",""
"Yes, vegetarian","2017","Schleswig-Holstein","no migration background","","","",""
"Yes, vegetarian","2017","Schleswig-Holstein","direct migration background","","","",""
"Yes, vegetarian","2017","Schleswig-Holstein","indirect migration background","","","",""
"Yes, vegetarian","2017","Hamburg","no migration background","","","",""
"Yes, vegetarian","2017","Hamburg","direct migration background","","","",""
"Yes, vegetarian","2017","Hamburg","indirect migration background","","","",""
"Yes, vegetarian","2017","Lower Saxony","no migration background","","","",""
"Yes, vegetarian","2017","Lower Saxony","direct migration background","","","",""
"Yes, vegetarian","2017","Lower Saxony","indirect migration background","","","",""
"Yes, vegetarian","2017","Bremen","no migration background","","","",""
"Yes, vegetarian","2017","Bremen","direct migration background","","","",""
"Yes, vegetarian","2017","Bremen","indirect migration background","","","",""
"Yes, vegetarian","2017","North Rhine-Westphalia","no migration background","","","",""
"Yes, vegetarian","2017","North Rhine-Westphalia","direct migration background","","","",""
"Yes, vegetarian","2017","North Rhine-Westphalia","indirect migration background","","","",""
"Yes, vegetarian","2017","Hesse","no migration background","","","",""
"Yes, vegetarian","2017","Hesse","direct migration background","","","",""
"Yes, vegetarian","2017","Hesse","indirect migration background","","","",""
"Yes, vegetarian","2017","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Yes, vegetarian","2017","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Yes, vegetarian","2017","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Yes, vegetarian","2017","Baden-Württemberg","no migration background","","","",""
"Yes, vegetarian","2017","Baden-Württemberg","direct migration background","","","",""
"Yes, vegetarian","2017","Baden-Württemberg","indirect migration background","","","",""
"Yes, vegetarian","2017","Bavaria","no migration background","","","",""
"Yes, vegetarian","2017","Bavaria","direct migration background","","","",""
"Yes, vegetarian","2017","Bavaria","indirect migration background","","","",""
"Yes, vegetarian","2017","Berlin","no migration background","","","",""
"Yes, vegetarian","2017","Berlin","direct migration background","","","",""
"Yes, vegetarian","2017","Berlin","indirect migration background","","","",""
"Yes, vegetarian","2017","Brandenburg","no migration background","","","",""
"Yes, vegetarian","2017","Brandenburg","direct migration background","","","",""
"Yes, vegetarian","2017","Brandenburg","indirect migration background","","","",""
"Yes, vegetarian","2017","Mecklenburg-Western Pomerania","no migration background","","","",""
"Yes, vegetarian","2017","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Yes, vegetarian","2017","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Yes, vegetarian","2017","Saxony","no migration background","","","",""
"Yes, vegetarian","2017","Saxony","direct migration background","","","",""
"Yes, vegetarian","2017","Saxony","indirect migration background","","","",""
"Yes, vegetarian","2017","Saxony-Anhalt","no migration background","","","",""
"Yes, vegetarian","2017","Saxony-Anhalt","direct migration background","","","",""
"Yes, vegetarian","2017","Saxony-Anhalt","indirect migration background","","","",""
"Yes, vegetarian","2017","Thuringia","no migration background","","","",""
"Yes, vegetarian","2017","Thuringia","direct migration background","","","",""
"Yes, vegetarian","2017","Thuringia","indirect migration background","","","",""
"Yes, vegan","2017","Schleswig-Holstein","no migration background","","","",""
"Yes, vegan","2017","Schleswig-Holstein","direct migration background","","","",""
"Yes, vegan","2017","Schleswig-Holstein","indirect migration background","","","",""
"Yes, vegan","2017","Hamburg","no migration background","","","",""
"Yes, vegan","2017","Hamburg","direct migration background","","","",""
"Yes, vegan","2017","Hamburg","indirect migration background","","","",""
"Yes, vegan","2017","Lower Saxony","no migration background","","","",""
"Yes, vegan","2017","Lower Saxony","direct migration background","","","",""
"Yes, vegan","2017","Lower Saxony","indirect migration background","","","",""
"Yes, vegan","2017","Bremen","no migration background","","","",""
"Yes, vegan","2017","Bremen","direct migration background","","","",""
"Yes, vegan","2017","Bremen","indirect migration background","","","",""
"Yes, vegan","2017","North Rhine-Westphalia","no migration background","","","",""
"Yes, vegan","2017","North Rhine-Westphalia","direct migration background","","","",""
"Yes, vegan","2017","North Rhine-Westphalia","indirect migration background","","","",""
"Yes, vegan","2017","Hesse","no migration background","","","",""
"Yes, vegan","2017","Hesse","direct migration background","","","",""
"Yes, vegan","2017","Hesse","indirect migration background","","","",""
"Yes, vegan","2017","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Yes, vegan","2017","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Yes, vegan","2017","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Yes, vegan","2017","Baden-Württemberg","no migration background","","","",""
"Yes, vegan","2017","Baden-Württemberg","direct migration background","","","",""
"Yes, vegan","2017","Baden-Württemberg","indirect migration background","","","",""
"Yes, vegan","2017","Bavaria","no migration background","","","",""
"Yes, vegan","2017","Bavaria","direct migration background","","","",""
"Yes, vegan","2017","Bavaria","indirect migration background","","","",""
"Yes, vegan","2017","Berlin","no migration background","","","",""
"Yes, vegan","2017","Berlin","direct migration background","","","",""
"Yes, vegan","2017","Berlin","indirect migration background","","","",""
"Yes, vegan","2017","Brandenburg","no migration background","","","",""
"Yes, vegan","2017","Brandenburg","direct migration background","","","",""
"Yes, vegan","2017","Brandenburg","indirect migration background","","","",""
"Yes, vegan","2017","Mecklenburg-Western Pomerania","no migration background","","","",""
"Yes, vegan","2017","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Yes, vegan","2017","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Yes, vegan","2017","Saxony","no migration background","","","",""
"Yes, vegan","2017","Saxony","direct migration background","","","",""
"Yes, vegan","2017","Saxony","indirect migration background","","","",""
"Yes, vegan","2017","Saxony-Anhalt","no migration background","","","",""
"Yes, vegan","2017","Saxony-Anhalt","direct migration background","","","",""
"Yes, vegan","2017","Saxony-Anhalt","indirect migration background","","","",""
"Yes, vegan","2017","Thuringia","no migration background","","","",""
"Yes, vegan","2017","Thuringia","direct migration background","","","",""
"Yes, vegan","2017","Thuringia","indirect migration background","","","",""
"No","2017","Schleswig-Holstein","no migration background","","","",""
"No","2017","Schleswig-Holstein","direct migration background","","","",""
"No","2017","Schleswig-Holstein","indirect migration background","","","",""
"No","2017","Hamburg","no migration background","","","",""
"No","2017","Hamburg","direct migration background","","","",""
"No","2017","Hamburg","indirect migration background","","","",""
"No","2017","Lower Saxony","no migration background","","","",""
"No","2017","Lower Saxony","direct migration background","","","",""
"No","2017","Lower Saxony","indirect migration background","","","",""
"No","2017","Bremen","no migration background","","","",""
"No","2017","Bremen","direct migration background","","","",""
"No","2017","Bremen","indirect migration background","","","",""
"No","2017","North Rhine-Westphalia","no migration background","","","",""
"No","2017","North Rhine-Westphalia","direct migration background","","","",""
"No","2017","North Rhine-Westphalia","indirect migration background","","","",""
"No","2017","Hesse","no migration background","","","",""
"No","2017","Hesse","direct migration background","","","",""
"No","2017","Hesse","indirect migration background","","","",""
"No","2017","Rhineland-Palatinate,Saarland","no migration background","","","",""
"No","2017","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"No","2017","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"No","2017","Baden-Württemberg","no migration background","","","",""
"No","2017","Baden-Württemberg","direct migration background","","","",""
"No","2017","Baden-Württemberg","indirect migration background","","","",""
"No","2017","Bavaria","no migration background","","","",""
"No","2017","Bavaria","direct migration background","","","",""
"No","2017","Bavaria","indirect migration background","","","",""
"No","2017","Berlin","no migration background","","","",""
"No","2017","Berlin","direct migration background","","","",""
"No","2017","Berlin","indirect migration background","","","",""
"No","2017","Brandenburg","no migration background","","","",""
"No","2017","Brandenburg","direct migration background","","","",""
"No","2017","Brandenburg","indirect migration background","","","",""
"No","2017","Mecklenburg-Western Pomerania","no migration background","","","",""
"No","2017","Mecklenburg-Western Pomerania","direct migration background","","","",""
"No","2017","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"No","2017","Saxony","no migration background","","","",""
"No","2017","Saxony","direct migration background","","","",""
"No","2017","Saxony","indirect migration background","","","",""
"No","2017","Saxony-Anhalt","no migration background","","","",""
"No","2017","Saxony-Anhalt","direct migration background","","","",""
"No","2017","Saxony-Anhalt","indirect migration background","","","",""
"No","2017","Thuringia","no migration background","","","",""
"No","2017","Thuringia","direct migration background","","","",""
"No","2017","Thuringia","indirect migration background","","","",""
"Yes, vegetarian","2018","Schleswig-Holstein","no migration background","41","0.0624716455111261","0.0449994280836708","0.0799438629385814"
"Yes, vegetarian","2018","Schleswig-Holstein","direct migration background","2","","",""
"Yes, vegetarian","2018","Schleswig-Holstein","indirect migration background","2","","",""
"Yes, vegetarian","2018","Hamburg","no migration background","30","0.111071941911447","0.0769624868850746","0.145181396937819"
"Yes, vegetarian","2018","Hamburg","direct migration background","5","","",""
"Yes, vegetarian","2018","Hamburg","indirect migration background","4","","",""
"Yes, vegetarian","2018","Lower Saxony","no migration background","96","0.053982848041149","0.0439731921134834","0.0639925039688146"
"Yes, vegetarian","2018","Lower Saxony","direct migration background","17","","",""
"Yes, vegetarian","2018","Lower Saxony","indirect migration background","8","","",""
"Yes, vegetarian","2018","Bremen","no migration background","16","","",""
"Yes, vegetarian","2018","Bremen","direct migration background","6","","",""
"Yes, vegetarian","2018","Bremen","indirect migration background","","","",""
"Yes, vegetarian","2018","North Rhine-Westphalia","no migration background","221","0.0610566556035604","0.0533291587882751","0.0687841524188457"
"Yes, vegetarian","2018","North Rhine-Westphalia","direct migration background","49","0.0363163054833201","0.0258487831693267","0.0467838277973135"
"Yes, vegetarian","2018","North Rhine-Westphalia","indirect migration background","21","","",""
"Yes, vegetarian","2018","Hesse","no migration background","90","0.0553370556055244","0.042502149324888","0.0681719618861608"
"Yes, vegetarian","2018","Hesse","direct migration background","18","","",""
"Yes, vegetarian","2018","Hesse","indirect migration background","7","","",""
"Yes, vegetarian","2018","Rhineland-Palatinate,Saarland","no migration background","56","0.0544420550953356","0.0407185587535346","0.0681655514371367"
"Yes, vegetarian","2018","Rhineland-Palatinate,Saarland","direct migration background","4","","",""
"Yes, vegetarian","2018","Rhineland-Palatinate,Saarland","indirect migration background","6","","",""
"Yes, vegetarian","2018","Baden-Württemberg","no migration background","135","0.0534646338470818","0.0435383596068136","0.0633909080873499"
"Yes, vegetarian","2018","Baden-Württemberg","direct migration background","23","","",""
"Yes, vegetarian","2018","Baden-Württemberg","indirect migration background","19","","",""
"Yes, vegetarian","2018","Bavaria","no migration background","181","0.0490029667973653","0.0412678288247122","0.0567381047700183"
"Yes, vegetarian","2018","Bavaria","direct migration background","28","","",""
"Yes, vegetarian","2018","Bavaria","indirect migration background","25","","",""
"Yes, vegetarian","2018","Berlin","no migration background","98","0.11567852388222","0.0932902034120518","0.138066844352389"
"Yes, vegetarian","2018","Berlin","direct migration background","27","","",""
"Yes, vegetarian","2018","Berlin","indirect migration background","6","","",""
"Yes, vegetarian","2018","Brandenburg","no migration background","28","","",""
"Yes, vegetarian","2018","Brandenburg","direct migration background","4","","",""
"Yes, vegetarian","2018","Brandenburg","indirect migration background","","","",""
"Yes, vegetarian","2018","Mecklenburg-Western Pomerania","no migration background","13","","",""
"Yes, vegetarian","2018","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Yes, vegetarian","2018","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Yes, vegetarian","2018","Saxony","no migration background","56","0.045318697371478","0.0348894172720276","0.0557479774709285"
"Yes, vegetarian","2018","Saxony","direct migration background","3","","",""
"Yes, vegetarian","2018","Saxony","indirect migration background","1","","",""
"Yes, vegetarian","2018","Saxony-Anhalt","no migration background","24","","",""
"Yes, vegetarian","2018","Saxony-Anhalt","direct migration background","1","","",""
"Yes, vegetarian","2018","Saxony-Anhalt","indirect migration background","","","",""
"Yes, vegetarian","2018","Thuringia","no migration background","31","0.0286486716742977","0.017460488450359","0.0398368548982364"
"Yes, vegetarian","2018","Thuringia","direct migration background","2","","",""
"Yes, vegetarian","2018","Thuringia","indirect migration background","2","","",""
"Yes, vegan","2018","Schleswig-Holstein","no migration background","6","","",""
"Yes, vegan","2018","Schleswig-Holstein","direct migration background","","","",""
"Yes, vegan","2018","Schleswig-Holstein","indirect migration background","1","","",""
"Yes, vegan","2018","Hamburg","no migration background","4","","",""
"Yes, vegan","2018","Hamburg","direct migration background","1","","",""
"Yes, vegan","2018","Hamburg","indirect migration background","","","",""
"Yes, vegan","2018","Lower Saxony","no migration background","10","","",""
"Yes, vegan","2018","Lower Saxony","direct migration background","4","","",""
"Yes, vegan","2018","Lower Saxony","indirect migration background","2","","",""
"Yes, vegan","2018","Bremen","no migration background","2","","",""
"Yes, vegan","2018","Bremen","direct migration background","","","",""
"Yes, vegan","2018","Bremen","indirect migration background","","","",""
"Yes, vegan","2018","North Rhine-Westphalia","no migration background","22","","",""
"Yes, vegan","2018","North Rhine-Westphalia","direct migration background","4","","",""
"Yes, vegan","2018","North Rhine-Westphalia","indirect migration background","7","","",""
"Yes, vegan","2018","Hesse","no migration background","8","","",""
"Yes, vegan","2018","Hesse","direct migration background","2","","",""
"Yes, vegan","2018","Hesse","indirect migration background","","","",""
"Yes, vegan","2018","Rhineland-Palatinate,Saarland","no migration background","10","","",""
"Yes, vegan","2018","Rhineland-Palatinate,Saarland","direct migration background","1","","",""
"Yes, vegan","2018","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Yes, vegan","2018","Baden-Württemberg","no migration background","12","","",""
"Yes, vegan","2018","Baden-Württemberg","direct migration background","3","","",""
"Yes, vegan","2018","Baden-Württemberg","indirect migration background","3","","",""
"Yes, vegan","2018","Bavaria","no migration background","16","","",""
"Yes, vegan","2018","Bavaria","direct migration background","5","","",""
"Yes, vegan","2018","Bavaria","indirect migration background","3","","",""
"Yes, vegan","2018","Berlin","no migration background","12","","",""
"Yes, vegan","2018","Berlin","direct migration background","2","","",""
"Yes, vegan","2018","Berlin","indirect migration background","1","","",""
"Yes, vegan","2018","Brandenburg","no migration background","1","","",""
"Yes, vegan","2018","Brandenburg","direct migration background","","","",""
"Yes, vegan","2018","Brandenburg","indirect migration background","","","",""
"Yes, vegan","2018","Mecklenburg-Western Pomerania","no migration background","2","","",""
"Yes, vegan","2018","Mecklenburg-Western Pomerania","direct migration background","1","","",""
"Yes, vegan","2018","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Yes, vegan","2018","Saxony","no migration background","8","","",""
"Yes, vegan","2018","Saxony","direct migration background","1","","",""
"Yes, vegan","2018","Saxony","indirect migration background","","","",""
"Yes, vegan","2018","Saxony-Anhalt","no migration background","2","","",""
"Yes, vegan","2018","Saxony-Anhalt","direct migration background","","","",""
"Yes, vegan","2018","Saxony-Anhalt","indirect migration background","1","","",""
"Yes, vegan","2018","Thuringia","no migration background","3","","",""
"Yes, vegan","2018","Thuringia","direct migration background","","","",""
"Yes, vegan","2018","Thuringia","indirect migration background","","","",""
"No","2018","Schleswig-Holstein","no migration background","690","0.926196679285817","0.907320942687123","0.94507241588451"
"No","2018","Schleswig-Holstein","direct migration background","141","0.981338776999674","0.959158875983172","1.00351867801618"
"No","2018","Schleswig-Holstein","indirect migration background","47","0.981967883165558","0.945084131693879","1.01885163463724"
"No","2018","Hamburg","no migration background","292","0.872671834224453","0.83648696461269","0.908856703836216"
"No","2018","Hamburg","direct migration background","105","0.904218029981365","0.849470432502154","0.958965627460576"
"No","2018","Hamburg","indirect migration background","48","0.956071519110304","0.900370299784701","1.01177273843591"
"No","2018","Lower Saxony","no migration background","1852","0.941659172016127","0.931277318139344","0.952041025892911"
"No","2018","Lower Saxony","direct migration background","417","0.946711334550691","0.925676589811002","0.96774607929038"
"No","2018","Lower Saxony","indirect migration background","132","0.943477521006363","0.90549530511175","0.981459736900976"
"No","2018","Bremen","no migration background","129","0.864372054452919","0.809022468810809","0.919721640095028"
"No","2018","Bremen","direct migration background","63","0.872734725616514","0.794099048084207","0.951370403148821"
"No","2018","Bremen","indirect migration background","12","","",""
"No","2018","North Rhine-Westphalia","no migration background","3445","0.933617122263297","0.925582507165582","0.941651737361011"
"No","2018","North Rhine-Westphalia","direct migration background","1174","0.960639967101435","0.949759842683075","0.971520091519794"
"No","2018","North Rhine-Westphalia","indirect migration background","497","0.93096037284046","0.90927418298214","0.952646562698779"
"No","2018","Hesse","no migration background","1121","0.938470296238148","0.924980701085592","0.951959891390703"
"No","2018","Hesse","direct migration background","328","0.959936603942021","0.93933250506164","0.980540702822401"
"No","2018","Hesse","indirect migration background","134","0.978346847207797","0.954322835556779","1.00237085885881"
"No","2018","Rhineland-Palatinate,Saarland","no migration background","984","0.923320258802354","0.907226038454468","0.939414479150239"
"No","2018","Rhineland-Palatinate,Saarland","direct migration background","334","0.986253859198133","0.973859245555169","0.998648472841097"
"No","2018","Rhineland-Palatinate,Saarland","indirect migration background","93","0.89308992503216","0.832222152939568","0.953957697124752"
"No","2018","Baden-Württemberg","no migration background","1826","0.940943396614894","0.930541787474359","0.951345005755429"
"No","2018","Baden-Württemberg","direct migration background","543","0.95498646712721","0.937950683463198","0.972022250791221"
"No","2018","Baden-Württemberg","indirect migration background","232","0.90837885663348","0.87290057353712","0.943857139729839"
"No","2018","Bavaria","no migration background","2795","0.945845771490001","0.937736279553163","0.953955263426838"
"No","2018","Bavaria","direct migration background","702","0.961998452168951","0.948175772261098","0.975821132076805"
"No","2018","Bavaria","indirect migration background","238","0.875531788046691","0.835860851129673","0.91520272496371"
