"ple0182","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Yes, vegetarian","2017","Other degree","1-pers.-HH","","","",""
"Yes, vegetarian","2017","Other degree","(Married) couple without C. ","","","",""
"Yes, vegetarian","2017","Other degree","Single parent ","","","",""
"Yes, vegetarian","2017","Other degree","Couple + C. LE 16 ","","","",""
"Yes, vegetarian","2017","Other degree","Couple + C. GT 16 ","","","",""
"Yes, vegetarian","2017","Other degree","Couple + C. LE and GT 16","","","",""
"Yes, vegetarian","2017","no degree/no degree yet","1-pers.-HH","","","",""
"Yes, vegetarian","2017","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes, vegetarian","2017","no degree/no degree yet","Single parent ","","","",""
"Yes, vegetarian","2017","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes, vegetarian","2017","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes, vegetarian","2017","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Yes, vegan","2017","lower secondary degree","1-pers.-HH","","","",""
"Yes, vegan","2017","lower secondary degree","(Married) couple without C. ","","","",""
"Yes, vegan","2017","lower secondary degree","Single parent ","","","",""
"Yes, vegan","2017","lower secondary degree","Couple + C. LE 16 ","","","",""
"Yes, vegan","2017","lower secondary degree","Couple + C. GT 16 ","","","",""
"Yes, vegan","2017","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Yes, vegan","2017","secondary school degree","1-pers.-HH","","","",""
"Yes, vegan","2017","secondary school degree","(Married) couple without C. ","","","",""
"Yes, vegan","2017","secondary school degree","Single parent ","","","",""
"Yes, vegan","2017","secondary school degree","Couple + C. LE 16 ","","","",""
"Yes, vegan","2017","secondary school degree","Couple + C. GT 16 ","","","",""
"Yes, vegan","2017","secondary school degree","Couple + C. LE and GT 16","","","",""
"Yes, vegan","2017","college entrance qualification","1-pers.-HH","","","",""
"Yes, vegan","2017","college entrance qualification","(Married) couple without C. ","","","",""
"Yes, vegan","2017","college entrance qualification","Single parent ","","","",""
"Yes, vegan","2017","college entrance qualification","Couple + C. LE 16 ","","","",""
"Yes, vegan","2017","college entrance qualification","Couple + C. GT 16 ","","","",""
"Yes, vegan","2017","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Yes, vegan","2017","Other degree","1-pers.-HH","","","",""
"Yes, vegan","2017","Other degree","(Married) couple without C. ","","","",""
"Yes, vegan","2017","Other degree","Single parent ","","","",""
"Yes, vegan","2017","Other degree","Couple + C. LE 16 ","","","",""
"Yes, vegan","2017","Other degree","Couple + C. GT 16 ","","","",""
"Yes, vegan","2017","Other degree","Couple + C. LE and GT 16","","","",""
"Yes, vegan","2017","no degree/no degree yet","1-pers.-HH","","","",""
"Yes, vegan","2017","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes, vegan","2017","no degree/no degree yet","Single parent ","","","",""
"Yes, vegan","2017","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes, vegan","2017","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes, vegan","2017","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"No","2017","lower secondary degree","1-pers.-HH","","","",""
"No","2017","lower secondary degree","(Married) couple without C. ","","","",""
"No","2017","lower secondary degree","Single parent ","","","",""
"No","2017","lower secondary degree","Couple + C. LE 16 ","","","",""
"No","2017","lower secondary degree","Couple + C. GT 16 ","","","",""
"No","2017","lower secondary degree","Couple + C. LE and GT 16","","","",""
"No","2017","secondary school degree","1-pers.-HH","","","",""
"No","2017","secondary school degree","(Married) couple without C. ","","","",""
"No","2017","secondary school degree","Single parent ","","","",""
"No","2017","secondary school degree","Couple + C. LE 16 ","","","",""
"No","2017","secondary school degree","Couple + C. GT 16 ","","","",""
"No","2017","secondary school degree","Couple + C. LE and GT 16","","","",""
"No","2017","college entrance qualification","1-pers.-HH","","","",""
"No","2017","college entrance qualification","(Married) couple without C. ","","","",""
"No","2017","college entrance qualification","Single parent ","","","",""
"No","2017","college entrance qualification","Couple + C. LE 16 ","","","",""
"No","2017","college entrance qualification","Couple + C. GT 16 ","","","",""
"No","2017","college entrance qualification","Couple + C. LE and GT 16","","","",""
"No","2017","Other degree","1-pers.-HH","","","",""
"No","2017","Other degree","(Married) couple without C. ","","","",""
"No","2017","Other degree","Single parent ","","","",""
"No","2017","Other degree","Couple + C. LE 16 ","","","",""
"No","2017","Other degree","Couple + C. GT 16 ","","","",""
"No","2017","Other degree","Couple + C. LE and GT 16","","","",""
"No","2017","no degree/no degree yet","1-pers.-HH","","","",""
"No","2017","no degree/no degree yet","(Married) couple without C. ","","","",""
"No","2017","no degree/no degree yet","Single parent ","","","",""
"No","2017","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"No","2017","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"No","2017","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Yes, vegetarian","2018","lower secondary degree","1-pers.-HH","43","0.0388608266605522","0.0278940998319991","0.0498275534891053"
"Yes, vegetarian","2018","lower secondary degree","(Married) couple without C. ","48","0.0211943499703476","0.0152509244078675","0.0271377755328278"
"Yes, vegetarian","2018","lower secondary degree","Single parent ","9","","",""
"Yes, vegetarian","2018","lower secondary degree","Couple + C. LE 16 ","8","","",""
"Yes, vegetarian","2018","lower secondary degree","Couple + C. GT 16 ","10","","",""
"Yes, vegetarian","2018","lower secondary degree","Couple + C. LE and GT 16","7","","",""
"Yes, vegetarian","2018","secondary school degree","1-pers.-HH","83","0.0694225553611776","0.0543057598924828","0.0845393508298723"
"Yes, vegetarian","2018","secondary school degree","(Married) couple without C. ","58","0.0211375793983349","0.0154006701828784","0.0268744886137914"
"Yes, vegetarian","2018","secondary school degree","Single parent ","39","0.0638113784453432","0.0451926576795533","0.082430099211133"
"Yes, vegetarian","2018","secondary school degree","Couple + C. LE 16 ","42","0.0307884292625538","0.0220377804962895","0.0395390780288181"
"Yes, vegetarian","2018","secondary school degree","Couple + C. GT 16 ","25","","",""
"Yes, vegetarian","2018","secondary school degree","Couple + C. LE and GT 16","27","","",""
"Yes, vegetarian","2018","college entrance qualification","1-pers.-HH","177","0.141914922529189","0.122476233345959","0.161353611712419"
"Yes, vegetarian","2018","college entrance qualification","(Married) couple without C. ","179","0.0830930658222658","0.0716162586781715","0.0945698729663601"
"Yes, vegetarian","2018","college entrance qualification","Single parent ","86","0.128223892297169","0.10151617290874","0.154931611685598"
"Yes, vegetarian","2018","college entrance qualification","Couple + C. LE 16 ","153","0.0690001456219374","0.0576925766179364","0.0803077146259384"
"Yes, vegetarian","2018","college entrance qualification","Couple + C. GT 16 ","64","0.0670254193654506","0.0506241660147492","0.083426672716152"
"Yes, vegetarian","2018","college entrance qualification","Couple + C. LE and GT 16","58","0.0578776590434687","0.0397010614805596","0.0760542566063778"
"Yes, vegetarian","2018","Other degree","1-pers.-HH","25","","",""
"Yes, vegetarian","2018","Other degree","(Married) couple without C. ","39","0.040504187129718","0.0264515220542447","0.0545568522051913"
"Yes, vegetarian","2018","Other degree","Single parent ","12","","",""
"Yes, vegetarian","2018","Other degree","Couple + C. LE 16 ","35","0.0283763828969494","0.0178891117546164","0.0388636540392825"
"Yes, vegetarian","2018","Other degree","Couple + C. GT 16 ","9","","",""
"Yes, vegetarian","2018","Other degree","Couple + C. LE and GT 16","13","","",""
"Yes, vegetarian","2018","no degree/no degree yet","1-pers.-HH","1","","",""
"Yes, vegetarian","2018","no degree/no degree yet","(Married) couple without C. ","4","","",""
"Yes, vegetarian","2018","no degree/no degree yet","Single parent ","14","","",""
"Yes, vegetarian","2018","no degree/no degree yet","Couple + C. LE 16 ","3","","",""
"Yes, vegetarian","2018","no degree/no degree yet","Couple + C. GT 16 ","16","","",""
"Yes, vegetarian","2018","no degree/no degree yet","Couple + C. LE and GT 16","11","","",""
"Yes, vegan","2018","lower secondary degree","1-pers.-HH","7","","",""
"Yes, vegan","2018","lower secondary degree","(Married) couple without C. ","6","","",""
"Yes, vegan","2018","lower secondary degree","Single parent ","4","","",""
"Yes, vegan","2018","lower secondary degree","Couple + C. LE 16 ","3","","",""
"Yes, vegan","2018","lower secondary degree","Couple + C. GT 16 ","","","",""
"Yes, vegan","2018","lower secondary degree","Couple + C. LE and GT 16","3","","",""
"Yes, vegan","2018","secondary school degree","1-pers.-HH","4","","",""
"Yes, vegan","2018","secondary school degree","(Married) couple without C. ","9","","",""
"Yes, vegan","2018","secondary school degree","Single parent ","6","","",""
"Yes, vegan","2018","secondary school degree","Couple + C. LE 16 ","6","","",""
"Yes, vegan","2018","secondary school degree","Couple + C. GT 16 ","3","","",""
"Yes, vegan","2018","secondary school degree","Couple + C. LE and GT 16","2","","",""
"Yes, vegan","2018","college entrance qualification","1-pers.-HH","26","","",""
"Yes, vegan","2018","college entrance qualification","(Married) couple without C. ","16","","",""
"Yes, vegan","2018","college entrance qualification","Single parent ","11","","",""
"Yes, vegan","2018","college entrance qualification","Couple + C. LE 16 ","7","","",""
"Yes, vegan","2018","college entrance qualification","Couple + C. GT 16 ","7","","",""
"Yes, vegan","2018","college entrance qualification","Couple + C. LE and GT 16","5","","",""
"Yes, vegan","2018","Other degree","1-pers.-HH","6","","",""
"Yes, vegan","2018","Other degree","(Married) couple without C. ","4","","",""
"Yes, vegan","2018","Other degree","Single parent ","","","",""
"Yes, vegan","2018","Other degree","Couple + C. LE 16 ","5","","",""
"Yes, vegan","2018","Other degree","Couple + C. GT 16 ","1","","",""
"Yes, vegan","2018","Other degree","Couple + C. LE and GT 16","","","",""
"Yes, vegan","2018","no degree/no degree yet","1-pers.-HH","1","","",""
"Yes, vegan","2018","no degree/no degree yet","(Married) couple without C. ","1","","",""
"Yes, vegan","2018","no degree/no degree yet","Single parent ","","","",""
"Yes, vegan","2018","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes, vegan","2018","no degree/no degree yet","Couple + C. GT 16 ","1","","",""
"Yes, vegan","2018","no degree/no degree yet","Couple + C. LE and GT 16","3","","",""
"No","2018","lower secondary degree","1-pers.-HH","1143","0.953270786233657","0.941294277152816","0.965247295314498"
"No","2018","lower secondary degree","(Married) couple without C. ","2202","0.973926222537692","0.967350498934979","0.980501946140405"
"No","2018","lower secondary degree","Single parent ","448","0.974281641257971","0.959831852012388","0.988731430503555"
"No","2018","lower secondary degree","Couple + C. LE 16 ","723","0.988732394117068","0.98109658142282","0.996368206811316"
"No","2018","lower secondary degree","Couple + C. GT 16 ","574","0.988253395745449","0.979514994271915","0.996991797218984"
"No","2018","lower secondary degree","Couple + C. LE and GT 16","309","0.98414429475294","0.970436268706134","0.997852320799746"
"No","2018","secondary school degree","1-pers.-HH","999","0.926781385666569","0.911288490493368","0.942274280839771"
"No","2018","secondary school degree","(Married) couple without C. ","2348","0.974250650889824","0.967933692684267","0.980567609095381"
"No","2018","secondary school degree","Single parent ","617","0.929728078392969","0.910257090592286","0.949199066193652"
"No","2018","secondary school degree","Couple + C. LE 16 ","1449","0.966782835270981","0.957704986645718","0.975860683896244"
"No","2018","secondary school degree","Couple + C. GT 16 ","802","0.967936133631265","0.955951070084392","0.979921197178137"
"No","2018","secondary school degree","Couple + C. LE and GT 16","554","0.960819931862122","0.945070408717521","0.976569455006724"
"No","2018","college entrance qualification","1-pers.-HH","1035","0.835996175206923","0.815370085503535","0.856622264910311"
"No","2018","college entrance qualification","(Married) couple without C. ","2027","0.909466250374191","0.897535311757239","0.921397188991143"
"No","2018","college entrance qualification","Single parent ","505","0.857932860094736","0.830044478309653","0.885821241879818"
"No","2018","college entrance qualification","Couple + C. LE 16 ","1770","0.927870293126651","0.916328583193534","0.939412003059767"
"No","2018","college entrance qualification","Couple + C. GT 16 ","822","0.922628292579164","0.905104551159104","0.940152033999223"
"No","2018","college entrance qualification","Couple + C. LE and GT 16","571","0.940050937007751","0.921572282095394","0.958529591920109"
"No","2018","Other degree","1-pers.-HH","331","0.923392939568335","0.895994774399699","0.950791104736971"
"No","2018","Other degree","(Married) couple without C. ","713","0.950114474885367","0.934595521285964","0.965633428484771"
"No","2018","Other degree","Single parent ","152","0.924868501222459","0.884524665418675","0.965212337026244"
"No","2018","Other degree","Couple + C. LE 16 ","923","0.967418059196215","0.95620483468332","0.97863128370911"
"No","2018","Other degree","Couple + C. GT 16 ","297","0.939643726365528","0.913004493027359","0.966282959703698"
"No","2018","Other degree","Couple + C. LE and GT 16","259","0.970078824574521","0.949832020674752","0.99032562847429"
"No","2018","no degree/no degree yet","1-pers.-HH","72","0.965545823758139","0.923989261704055","1.00710238581222"
"No","2018","no degree/no degree yet","(Married) couple without C. ","96","0.95699610595007","0.917432453233378","0.996559758666763"
"No","2018","no degree/no degree yet","Single parent ","140","0.941300916785303","0.904175816917219","0.978426016653387"
"No","2018","no degree/no degree yet","Couple + C. LE 16 ","148","0.947728075821625","0.912227472467461","0.983228679175789"
"No","2018","no degree/no degree yet","Couple + C. GT 16 ","148","0.88695142097757","0.838635686074579","0.935267155880561"
"No","2018","no degree/no degree yet","Couple + C. LE and GT 16","195","0.955474954896262","0.927511760242169","0.983438149550356"
