"ple0182","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Yes, vegetarian","2017","(1b) general elementary school","Female","","","",""
"Yes, vegetarian","2017","(1c) basic vocational qualification","Male","","","",""
"Yes, vegetarian","2017","(1c) basic vocational qualification","Female","","","",""
"Yes, vegetarian","2017","(2b) intermediate general qualification","Male","","","",""
"Yes, vegetarian","2017","(2b) intermediate general qualification","Female","","","",""
"Yes, vegetarian","2017","(2a) intermediate vocational","Male","","","",""
"Yes, vegetarian","2017","(2a) intermediate vocational","Female","","","",""
"Yes, vegetarian","2017","(2c_gen) general maturity certificate","Male","","","",""
"Yes, vegetarian","2017","(2c_gen) general maturity certificate","Female","","","",""
"Yes, vegetarian","2017","(2c_voc) vocational maturity certificate","Male","","","",""
"Yes, vegetarian","2017","(2c_voc) vocational maturity certificate","Female","","","",""
"Yes, vegetarian","2017","(3a) lower tertiary education","Male","","","",""
"Yes, vegetarian","2017","(3a) lower tertiary education","Female","","","",""
"Yes, vegetarian","2017","(3b) higher tertiary education","Male","","","",""
"Yes, vegetarian","2017","(3b) higher tertiary education","Female","","","",""
"Yes, vegan","2017","(0) in school","Male","","","",""
"Yes, vegan","2017","(0) in school","Female","","","",""
"Yes, vegan","2017","(1a) inadequately completed","Male","","","",""
"Yes, vegan","2017","(1a) inadequately completed","Female","","","",""
"Yes, vegan","2017","(1b) general elementary school","Male","","","",""
"Yes, vegan","2017","(1b) general elementary school","Female","","","",""
"Yes, vegan","2017","(1c) basic vocational qualification","Male","","","",""
"Yes, vegan","2017","(1c) basic vocational qualification","Female","","","",""
"Yes, vegan","2017","(2b) intermediate general qualification","Male","","","",""
"Yes, vegan","2017","(2b) intermediate general qualification","Female","","","",""
"Yes, vegan","2017","(2a) intermediate vocational","Male","","","",""
"Yes, vegan","2017","(2a) intermediate vocational","Female","","","",""
"Yes, vegan","2017","(2c_gen) general maturity certificate","Male","","","",""
"Yes, vegan","2017","(2c_gen) general maturity certificate","Female","","","",""
"Yes, vegan","2017","(2c_voc) vocational maturity certificate","Male","","","",""
"Yes, vegan","2017","(2c_voc) vocational maturity certificate","Female","","","",""
"Yes, vegan","2017","(3a) lower tertiary education","Male","","","",""
"Yes, vegan","2017","(3a) lower tertiary education","Female","","","",""
"Yes, vegan","2017","(3b) higher tertiary education","Male","","","",""
"Yes, vegan","2017","(3b) higher tertiary education","Female","","","",""
"No","2017","(0) in school","Male","","","",""
"No","2017","(0) in school","Female","","","",""
"No","2017","(1a) inadequately completed","Male","","","",""
"No","2017","(1a) inadequately completed","Female","","","",""
"No","2017","(1b) general elementary school","Male","","","",""
"No","2017","(1b) general elementary school","Female","","","",""
"No","2017","(1c) basic vocational qualification","Male","","","",""
"No","2017","(1c) basic vocational qualification","Female","","","",""
"No","2017","(2b) intermediate general qualification","Male","","","",""
"No","2017","(2b) intermediate general qualification","Female","","","",""
"No","2017","(2a) intermediate vocational","Male","","","",""
"No","2017","(2a) intermediate vocational","Female","","","",""
"No","2017","(2c_gen) general maturity certificate","Male","","","",""
"No","2017","(2c_gen) general maturity certificate","Female","","","",""
"No","2017","(2c_voc) vocational maturity certificate","Male","","","",""
"No","2017","(2c_voc) vocational maturity certificate","Female","","","",""
"No","2017","(3a) lower tertiary education","Male","","","",""
"No","2017","(3a) lower tertiary education","Female","","","",""
"No","2017","(3b) higher tertiary education","Male","","","",""
"No","2017","(3b) higher tertiary education","Female","","","",""
"Yes, vegetarian","2018","(0) in school","Male","3","","",""
"Yes, vegetarian","2018","(0) in school","Female","31","0.168326425146199","0.114699871305071","0.221952978987326"
"Yes, vegetarian","2018","(1a) inadequately completed","Male","5","","",""
"Yes, vegetarian","2018","(1a) inadequately completed","Female","12","","",""
"Yes, vegetarian","2018","(1b) general elementary school","Male","15","","",""
"Yes, vegetarian","2018","(1b) general elementary school","Female","20","","",""
"Yes, vegetarian","2018","(1c) basic vocational qualification","Male","36","0.0186246195819441","0.0134189611414653","0.023830278022423"
"Yes, vegetarian","2018","(1c) basic vocational qualification","Female","82","0.0406666570608553","0.0325252060090163","0.0488081081126944"
"Yes, vegetarian","2018","(2b) intermediate general qualification","Male","8","","",""
"Yes, vegetarian","2018","(2b) intermediate general qualification","Female","23","","",""
"Yes, vegetarian","2018","(2a) intermediate vocational","Male","31","0.014130446837464","0.00934517724854735","0.0189157164263807"
"Yes, vegetarian","2018","(2a) intermediate vocational","Female","177","0.0543054520131739","0.046754404539014","0.0618564994873339"
"Yes, vegetarian","2018","(2c_gen) general maturity certificate","Male","41","0.0722558173280043","0.0527382686164449","0.0917733660395638"
"Yes, vegetarian","2018","(2c_gen) general maturity certificate","Female","110","0.141987415805158","0.117709600895828","0.166265230714487"
"Yes, vegetarian","2018","(2c_voc) vocational maturity certificate","Male","32","0.0366679168876398","0.0251900651641302","0.0481457686111494"
"Yes, vegetarian","2018","(2c_voc) vocational maturity certificate","Female","137","0.0844975410263617","0.0704783165952937","0.0985167654574296"
"Yes, vegetarian","2018","(3a) lower tertiary education","Male","38","0.0370608358032867","0.0254959010144486","0.0486257705921248"
"Yes, vegetarian","2018","(3a) lower tertiary education","Female","117","0.131793341750029","0.110305741894215","0.153280941605843"
"Yes, vegetarian","2018","(3b) higher tertiary education","Male","127","0.0557048553639456","0.0459465185253605","0.0654631922025307"
"Yes, vegetarian","2018","(3b) higher tertiary education","Female","293","0.146133901765239","0.131472819355926","0.160794984174552"
"Yes, vegan","2018","(0) in school","Male","1","","",""
"Yes, vegan","2018","(0) in school","Female","1","","",""
"Yes, vegan","2018","(1a) inadequately completed","Male","2","","",""
"Yes, vegan","2018","(1a) inadequately completed","Female","2","","",""
"Yes, vegan","2018","(1b) general elementary school","Male","2","","",""
"Yes, vegan","2018","(1b) general elementary school","Female","6","","",""
"Yes, vegan","2018","(1c) basic vocational qualification","Male","10","","",""
"Yes, vegan","2018","(1c) basic vocational qualification","Female","8","","",""
"Yes, vegan","2018","(2b) intermediate general qualification","Male","2","","",""
"Yes, vegan","2018","(2b) intermediate general qualification","Female","6","","",""
"Yes, vegan","2018","(2a) intermediate vocational","Male","4","","",""
"Yes, vegan","2018","(2a) intermediate vocational","Female","16","","",""
"Yes, vegan","2018","(2c_gen) general maturity certificate","Male","2","","",""
"Yes, vegan","2018","(2c_gen) general maturity certificate","Female","26","","",""
"Yes, vegan","2018","(2c_voc) vocational maturity certificate","Male","8","","",""
"Yes, vegan","2018","(2c_voc) vocational maturity certificate","Female","14","","",""
"Yes, vegan","2018","(3a) lower tertiary education","Male","2","","",""
"Yes, vegan","2018","(3a) lower tertiary education","Female","8","","",""
"Yes, vegan","2018","(3b) higher tertiary education","Male","11","","",""
"Yes, vegan","2018","(3b) higher tertiary education","Female","22","","",""
"No","2018","(0) in school","Male","155","0.988393772199064","0.971745848597281","1.00504169580085"
"No","2018","(0) in school","Female","155","0.831198289373905","0.777511426177733","0.884885152570078"
"No","2018","(1a) inadequately completed","Male","230","0.961725948780088","0.937299979760448","0.986151917799728"
"No","2018","(1a) inadequately completed","Female","292","0.94906538550616","0.924430987347043","0.973699783665276"
"No","2018","(1b) general elementary school","Male","758","0.979065734985348","0.968986396628791","0.989145073341905"
"No","2018","(1b) general elementary school","Female","1132","0.982557313567871","0.975017172963938","0.990097454171803"
"No","2018","(1c) basic vocational qualification","Male","2545","0.975517173235558","0.969566547667759","0.981467798803356"
"No","2018","(1c) basic vocational qualification","Female","2171","0.955256688790401","0.946735073698907","0.963778303881895"
"No","2018","(2b) intermediate general qualification","Male","306","0.957588899505334","0.935369420469992","0.979808378540677"
"No","2018","(2b) intermediate general qualification","Female","453","0.941298311864738","0.920313092797899","0.962283530931577"
"No","2018","(2a) intermediate vocational","Male","2302","0.984573564341252","0.979576952460148","0.989570176222356"
"No","2018","(2a) intermediate vocational","Female","3267","0.940517613334192","0.932636497674223","0.94839872899416"
"No","2018","(2c_gen) general maturity certificate","Male","633","0.925890205089753","0.906143606693508","0.945636803485999"
"No","2018","(2c_gen) general maturity certificate","Female","658","0.820032507427659","0.793311648933251","0.846753365922066"
"No","2018","(2c_voc) vocational maturity certificate","Male","990","0.949482505756294","0.936107503541119","0.962857507971469"
"No","2018","(2c_voc) vocational maturity certificate","Female","1361","0.904985231109429","0.890204752423498","0.919765709795359"
"No","2018","(3a) lower tertiary education","Male","985","0.958822150369549","0.946657853257791","0.970986447481307"
"No","2018","(3a) lower tertiary education","Female","827","0.862957301596016","0.841112292927069","0.884802310264962"
"No","2018","(3b) higher tertiary education","Male","1984","0.936432346782958","0.926051525985403","0.946813167580513"
"No","2018","(3b) higher tertiary education","Female","1915","0.843558183093245","0.828480673743509","0.858635692442982"
