"ple0182","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"Yes, vegetarian","2018","vocational + Abi","Female","112","0.0814531313300696","0.0667028183652083","0.0962034442949309"
"Yes, vegetarian","2018","higher vocational","Male","16","","",""
"Yes, vegetarian","2018","higher vocational","Female","43","0.0812583399219473","0.0588473668076221","0.103669313036272"
"Yes, vegetarian","2018","higher education","Male","165","0.0493509910139882","0.0417833981583142","0.0569185838696623"
"Yes, vegetarian","2018","higher education","Female","410","0.141728948620105","0.129610709487223","0.153847187752987"
"Yes, vegan","2018","in school","Male","1","","",""
"Yes, vegan","2018","in school","Female","1","","",""
"Yes, vegan","2018","inadequately","Male","2","","",""
"Yes, vegan","2018","inadequately","Female","2","","",""
"Yes, vegan","2018","general elemantary","Male","4","","",""
"Yes, vegan","2018","general elemantary","Female","12","","",""
"Yes, vegan","2018","middle vocational","Male","17","","",""
"Yes, vegan","2018","middle vocational","Female","47","0.00744433389492242","0.00532475962586677","0.00956390816397807"
"Yes, vegan","2018","vocational + Abi","Male","8","","",""
"Yes, vegan","2018","vocational + Abi","Female","13","","",""
"Yes, vegan","2018","higher vocational","Male","","","",""
"Yes, vegan","2018","higher vocational","Female","6","","",""
"Yes, vegan","2018","higher education","Male","13","","",""
"Yes, vegan","2018","higher education","Female","30","0.00875409066771578","0.00551745193064576","0.0119907294047858"
"No","2018","in school","Male","153","0.988191516524463","0.971294272015201","1.00508876103372"
"No","2018","in school","Female","155","0.831198289373905","0.777511426177733","0.884885152570078"
"No","2018","inadequately","Male","197","0.959077344872258","0.931824691649932","0.986329998094584"
"No","2018","inadequately","Female","268","0.950051295183549","0.924535757874072","0.975566832493026"
"No","2018","general elemantary","Male","1036","0.972909065447932","0.963149520302442","0.982668610593423"
"No","2018","general elemantary","Female","1560","0.972812869981592","0.964878861476899","0.980746878486286"
"No","2018","middle vocational","Male","5042","0.972179277522224","0.967695498297676","0.976663056746772"
"No","2018","middle vocational","Female","5911","0.936166416018951","0.930138607842248","0.942194224195655"
"No","2018","vocational + Abi","Male","762","0.947734427663686","0.932244025923895","0.963224829403477"
"No","2018","vocational + Abi","Female","1196","0.906910224460638","0.891241637840369","0.922578811080907"
"No","2018","higher vocational","Male","861","0.977858390622647","0.968119917499931","0.987596863745362"
"No","2018","higher vocational","Female","522","0.902631595215988","0.878315472304098","0.926947718127878"
"No","2018","higher education","Male","2969","0.944062770809737","0.936033970980741","0.952091570638732"
"No","2018","higher education","Female","2742","0.849516960712179","0.837093922891357","0.861939998533001"
