"ple0182","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Yes, vegan","2018","no degree/no degree yet","no migration background","3","","",""
"Yes, vegan","2018","no degree/no degree yet","direct migration background","3","","",""
"Yes, vegan","2018","no degree/no degree yet","indirect migration background","","","",""
"No","2018","lower secondary degree","no migration background","4825","0.970938431880823","0.966261278311569","0.975615585450078"
"No","2018","lower secondary degree","direct migration background","407","0.988580230302792","0.97835769365843","0.998802766947153"
"No","2018","lower secondary degree","indirect migration background","344","0.94159549137667","0.917235425164542","0.965955557588799"
"No","2018","secondary school degree","no migration background","6212","0.958330081837034","0.953468309403977","0.963191854270092"
"No","2018","secondary school degree","direct migration background","312","0.939452392290703","0.913523002698547","0.965381781882859"
"No","2018","secondary school degree","indirect migration background","400","0.956125766301368","0.936537963239081","0.975713569363656"
"No","2018","college entrance qualification","no migration background","5989","0.893013454915162","0.885609455375425","0.900417454454899"
"No","2018","college entrance qualification","direct migration background","373","0.941145582088504","0.918052623247318","0.964238540929689"
"No","2018","college entrance qualification","indirect migration background","508","0.884864824529858","0.858730380882188","0.910999268177529"
"No","2018","Other degree","no migration background","152","0.974547188556337","0.949989422144835","0.999104954967838"
"No","2018","Other degree","direct migration background","2598","0.944829065888265","0.936281836406188","0.953376295370342"
"No","2018","Other degree","indirect migration background","47","0.990289023763848","0.962831429743346","1.01774661778435"
"No","2018","no degree/no degree yet","no migration background","374","0.905076158901385","0.876738928947989","0.93341338885478"
"No","2018","no degree/no degree yet","direct migration background","341","0.968589836218111","0.950471089824161","0.986708582612061"
"No","2018","no degree/no degree yet","indirect migration background","120","0.973322003339514","0.945073336145153","1.00157067053388"
