"ple0182","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"Yes, vegetarian","2016","Couple + C. GT 16 ","inadequately","1","","",""
"Yes, vegetarian","2016","Couple + C. GT 16 ","general elemantary","10","","",""
"Yes, vegetarian","2016","Couple + C. GT 16 ","middle vocational","43","0.0433650717436239","0.0322974936734151","0.0544326498138328"
"Yes, vegetarian","2016","Couple + C. GT 16 ","vocational + Abi","10","","",""
"Yes, vegetarian","2016","Couple + C. GT 16 ","higher vocational","7","","",""
"Yes, vegetarian","2016","Couple + C. GT 16 ","higher education","34","0.0709788336020614","0.0483114254336484","0.0936462417704744"
"Yes, vegetarian","2016","Couple + C. LE and GT 16","in school","13","","",""
"Yes, vegetarian","2016","Couple + C. LE and GT 16","inadequately","","","",""
"Yes, vegetarian","2016","Couple + C. LE and GT 16","general elemantary","7","","",""
"Yes, vegetarian","2016","Couple + C. LE and GT 16","middle vocational","26","","",""
"Yes, vegetarian","2016","Couple + C. LE and GT 16","vocational + Abi","5","","",""
"Yes, vegetarian","2016","Couple + C. LE and GT 16","higher vocational","2","","",""
"Yes, vegetarian","2016","Couple + C. LE and GT 16","higher education","23","","",""
"Yes, vegan","2016","1-pers.-HH","in school","","","",""
"Yes, vegan","2016","1-pers.-HH","inadequately","1","","",""
"Yes, vegan","2016","1-pers.-HH","general elemantary","2","","",""
"Yes, vegan","2016","1-pers.-HH","middle vocational","14","","",""
"Yes, vegan","2016","1-pers.-HH","vocational + Abi","2","","",""
"Yes, vegan","2016","1-pers.-HH","higher vocational","2","","",""
"Yes, vegan","2016","1-pers.-HH","higher education","7","","",""
"Yes, vegan","2016","(Married) couple without C. ","in school","","","",""
"Yes, vegan","2016","(Married) couple without C. ","inadequately","","","",""
"Yes, vegan","2016","(Married) couple without C. ","general elemantary","2","","",""
"Yes, vegan","2016","(Married) couple without C. ","middle vocational","20","","",""
"Yes, vegan","2016","(Married) couple without C. ","vocational + Abi","1","","",""
"Yes, vegan","2016","(Married) couple without C. ","higher vocational","2","","",""
"Yes, vegan","2016","(Married) couple without C. ","higher education","14","","",""
"Yes, vegan","2016","Single parent ","in school","2","","",""
"Yes, vegan","2016","Single parent ","inadequately","","","",""
"Yes, vegan","2016","Single parent ","general elemantary","","","",""
"Yes, vegan","2016","Single parent ","middle vocational","9","","",""
"Yes, vegan","2016","Single parent ","vocational + Abi","","","",""
"Yes, vegan","2016","Single parent ","higher vocational","","","",""
"Yes, vegan","2016","Single parent ","higher education","3","","",""
"Yes, vegan","2016","Couple + C. LE 16 ","in school","","","",""
"Yes, vegan","2016","Couple + C. LE 16 ","inadequately","","","",""
"Yes, vegan","2016","Couple + C. LE 16 ","general elemantary","3","","",""
"Yes, vegan","2016","Couple + C. LE 16 ","middle vocational","8","","",""
"Yes, vegan","2016","Couple + C. LE 16 ","vocational + Abi","4","","",""
"Yes, vegan","2016","Couple + C. LE 16 ","higher vocational","","","",""
"Yes, vegan","2016","Couple + C. LE 16 ","higher education","9","","",""
"Yes, vegan","2016","Couple + C. GT 16 ","in school","1","","",""
"Yes, vegan","2016","Couple + C. GT 16 ","inadequately","","","",""
"Yes, vegan","2016","Couple + C. GT 16 ","general elemantary","2","","",""
"Yes, vegan","2016","Couple + C. GT 16 ","middle vocational","4","","",""
"Yes, vegan","2016","Couple + C. GT 16 ","vocational + Abi","1","","",""
"Yes, vegan","2016","Couple + C. GT 16 ","higher vocational","","","",""
"Yes, vegan","2016","Couple + C. GT 16 ","higher education","1","","",""
"Yes, vegan","2016","Couple + C. LE and GT 16","in school","","","",""
"Yes, vegan","2016","Couple + C. LE and GT 16","inadequately","","","",""
"Yes, vegan","2016","Couple + C. LE and GT 16","general elemantary","1","","",""
"Yes, vegan","2016","Couple + C. LE and GT 16","middle vocational","5","","",""
"Yes, vegan","2016","Couple + C. LE and GT 16","vocational + Abi","1","","",""
"Yes, vegan","2016","Couple + C. LE and GT 16","higher vocational","","","",""
"Yes, vegan","2016","Couple + C. LE and GT 16","higher education","2","","",""
"No","2016","1-pers.-HH","in school","","","",""
"No","2016","1-pers.-HH","inadequately","35","0.997169665692301","0.979815639932084","1.01452369145252"
"No","2016","1-pers.-HH","general elemantary","405","0.976613665231963","0.962108504585089","0.991118825878837"
"No","2016","1-pers.-HH","middle vocational","1552","0.931347233220992","0.91920508782348","0.943489378618503"
"No","2016","1-pers.-HH","vocational + Abi","226","0.89403696611149","0.8558835862117","0.93219034601128"
"No","2016","1-pers.-HH","higher vocational","171","0.932730942517344","0.897019856938709","0.968442028095978"
"No","2016","1-pers.-HH","higher education","755","0.885621863428899","0.864375229695009","0.906868497162789"
"No","2016","(Married) couple without C. ","in school","","","",""
"No","2016","(Married) couple without C. ","inadequately","54","1","1","1"
"No","2016","(Married) couple without C. ","general elemantary","560","0.975179503259576","0.96244100310291","0.987918003416242"
"No","2016","(Married) couple without C. ","middle vocational","3478","0.963839338837735","0.957744303820156","0.969934373855314"
"No","2016","(Married) couple without C. ","vocational + Abi","446","0.943109447574506","0.922145995843481","0.96407289930553"
"No","2016","(Married) couple without C. ","higher vocational","516","0.958244863276415","0.941326663337039","0.975163063215791"
"No","2016","(Married) couple without C. ","higher education","1927","0.920029579412933","0.90832193979049","0.931737219035376"
"No","2016","Single parent ","in school","75","0.968875033954717","0.931288741334134","1.0064613265753"
"No","2016","Single parent ","inadequately","48","0.994266728763535","0.973126837524506","1.01540662000256"
"No","2016","Single parent ","general elemantary","308","0.979653057169128","0.964135610462843","0.995170503875413"
"No","2016","Single parent ","middle vocational","936","0.938173543773745","0.923246395076916","0.953100692470574"
"No","2016","Single parent ","vocational + Abi","168","0.900029322839993","0.857489463085586","0.9425691825944"
"No","2016","Single parent ","higher vocational","65","0.978839900029373","0.944633424863613","1.01304637519513"
"No","2016","Single parent ","higher education","266","0.822027605137777","0.779721524746864","0.86433368552869"
"No","2016","Couple + C. LE 16 ","in school","2","","",""
"No","2016","Couple + C. LE 16 ","inadequately","128","0.99743052571582","0.98869444372571","1.00616660770593"
"No","2016","Couple + C. LE 16 ","general elemantary","472","0.976383030950327","0.962812471731106","0.989953590169548"
"No","2016","Couple + C. LE 16 ","middle vocational","2283","0.965900611418277","0.958573921422405","0.973227301414149"
"No","2016","Couple + C. LE 16 ","vocational + Abi","650","0.927331659286729","0.908018268808959","0.946645049764498"
"No","2016","Couple + C. LE 16 ","higher vocational","300","0.950048142070279","0.92587576147628","0.974220522664278"
"No","2016","Couple + C. LE 16 ","higher education","1599","0.901942756959264","0.888001346820011","0.915884167098516"
"No","2016","Couple + C. GT 16 ","in school","93","0.914970285206725","0.860840430503824","0.969100139909625"
"No","2016","Couple + C. GT 16 ","inadequately","36","0.921059032880185","0.834174557452095","1.00794350830827"
"No","2016","Couple + C. GT 16 ","general elemantary","301","0.953820283245957","0.930569647549498","0.977070918942416"
"No","2016","Couple + C. GT 16 ","middle vocational","1254","0.954917764692786","0.943643320276281","0.96619220910929"
"No","2016","Couple + C. GT 16 ","vocational + Abi","187","0.98287019088226","0.96479679175566","1.00094359000886"
"No","2016","Couple + C. GT 16 ","higher vocational","164","0.955705006210429","0.924866787169514","0.986543225251343"
"No","2016","Couple + C. GT 16 ","higher education","458","0.925637607050937","0.90247850026712","0.948796713834754"
"No","2016","Couple + C. LE and GT 16","in school","122","0.940613747283049","0.900745253480624","0.980482241085474"
"No","2016","Couple + C. LE and GT 16","inadequately","59","1","1","1"
"No","2016","Couple + C. LE and GT 16","general elemantary","328","0.986731235596557","0.974496541027883","0.998965930165231"
"No","2016","Couple + C. LE and GT 16","middle vocational","769","0.964180535686948","0.951302731391844","0.977058339982053"
"No","2016","Couple + C. LE and GT 16","vocational + Abi","167","0.985358386202523","0.967459886796233","1.00325688560881"
"No","2016","Couple + C. LE and GT 16","higher vocational","104","0.98384380187905","0.959842885685379","1.00784471807272"
"No","2016","Couple + C. LE and GT 16","higher education","309","0.940289690025024","0.914878186742906","0.965701193307141"
"Yes, vegetarian","2017","1-pers.-HH","in school","","","",""
"Yes, vegetarian","2017","1-pers.-HH","inadequately","","","",""
"Yes, vegetarian","2017","1-pers.-HH","general elemantary","","","",""
"Yes, vegetarian","2017","1-pers.-HH","middle vocational","","","",""
"Yes, vegetarian","2017","1-pers.-HH","vocational + Abi","","","",""
"Yes, vegetarian","2017","1-pers.-HH","higher vocational","","","",""
"Yes, vegetarian","2017","1-pers.-HH","higher education","","","",""
"Yes, vegetarian","2017","(Married) couple without C. ","in school","","","",""
"Yes, vegetarian","2017","(Married) couple without C. ","inadequately","","","",""
"Yes, vegetarian","2017","(Married) couple without C. ","general elemantary","","","",""
"Yes, vegetarian","2017","(Married) couple without C. ","middle vocational","","","",""
"Yes, vegetarian","2017","(Married) couple without C. ","vocational + Abi","","","",""
"Yes, vegetarian","2017","(Married) couple without C. ","higher vocational","","","",""
"Yes, vegetarian","2017","(Married) couple without C. ","higher education","","","",""
"Yes, vegetarian","2017","Single parent ","in school","","","",""
"Yes, vegetarian","2017","Single parent ","inadequately","","","",""
"Yes, vegetarian","2017","Single parent ","general elemantary","","","",""
"Yes, vegetarian","2017","Single parent ","middle vocational","","","",""
"Yes, vegetarian","2017","Single parent ","vocational + Abi","","","",""
"Yes, vegetarian","2017","Single parent ","higher vocational","","","",""
"Yes, vegetarian","2017","Single parent ","higher education","","","",""
"Yes, vegetarian","2017","Couple + C. LE 16 ","in school","","","",""
"Yes, vegetarian","2017","Couple + C. LE 16 ","inadequately","","","",""
"Yes, vegetarian","2017","Couple + C. LE 16 ","general elemantary","","","",""
"Yes, vegetarian","2017","Couple + C. LE 16 ","middle vocational","","","",""
"Yes, vegetarian","2017","Couple + C. LE 16 ","vocational + Abi","","","",""
"Yes, vegetarian","2017","Couple + C. LE 16 ","higher vocational","","","",""
"Yes, vegetarian","2017","Couple + C. LE 16 ","higher education","","","",""
"Yes, vegetarian","2017","Couple + C. GT 16 ","in school","","","",""
"Yes, vegetarian","2017","Couple + C. GT 16 ","inadequately","","","",""
"Yes, vegetarian","2017","Couple + C. GT 16 ","general elemantary","","","",""
"Yes, vegetarian","2017","Couple + C. GT 16 ","middle vocational","","","",""
"Yes, vegetarian","2017","Couple + C. GT 16 ","vocational + Abi","","","",""
"Yes, vegetarian","2017","Couple + C. GT 16 ","higher vocational","","","",""
"Yes, vegetarian","2017","Couple + C. GT 16 ","higher education","","","",""
"Yes, vegetarian","2017","Couple + C. LE and GT 16","in school","","","",""
"Yes, vegetarian","2017","Couple + C. LE and GT 16","inadequately","","","",""
"Yes, vegetarian","2017","Couple + C. LE and GT 16","general elemantary","","","",""
"Yes, vegetarian","2017","Couple + C. LE and GT 16","middle vocational","","","",""
"Yes, vegetarian","2017","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Yes, vegetarian","2017","Couple + C. LE and GT 16","higher vocational","","","",""
"Yes, vegetarian","2017","Couple + C. LE and GT 16","higher education","","","",""
"Yes, vegan","2017","1-pers.-HH","in school","","","",""
"Yes, vegan","2017","1-pers.-HH","inadequately","","","",""
"Yes, vegan","2017","1-pers.-HH","general elemantary","","","",""
"Yes, vegan","2017","1-pers.-HH","middle vocational","","","",""
"Yes, vegan","2017","1-pers.-HH","vocational + Abi","","","",""
"Yes, vegan","2017","1-pers.-HH","higher vocational","","","",""
"Yes, vegan","2017","1-pers.-HH","higher education","","","",""
"Yes, vegan","2017","(Married) couple without C. ","in school","","","",""
"Yes, vegan","2017","(Married) couple without C. ","inadequately","","","",""
"Yes, vegan","2017","(Married) couple without C. ","general elemantary","","","",""
"Yes, vegan","2017","(Married) couple without C. ","middle vocational","","","",""
"Yes, vegan","2017","(Married) couple without C. ","vocational + Abi","","","",""
"Yes, vegan","2017","(Married) couple without C. ","higher vocational","","","",""
"Yes, vegan","2017","(Married) couple without C. ","higher education","","","",""
"Yes, vegan","2017","Single parent ","in school","","","",""
"Yes, vegan","2017","Single parent ","inadequately","","","",""
"Yes, vegan","2017","Single parent ","general elemantary","","","",""
"Yes, vegan","2017","Single parent ","middle vocational","","","",""
"Yes, vegan","2017","Single parent ","vocational + Abi","","","",""
"Yes, vegan","2017","Single parent ","higher vocational","","","",""
"Yes, vegan","2017","Single parent ","higher education","","","",""
"Yes, vegan","2017","Couple + C. LE 16 ","in school","","","",""
"Yes, vegan","2017","Couple + C. LE 16 ","inadequately","","","",""
"Yes, vegan","2017","Couple + C. LE 16 ","general elemantary","","","",""
"Yes, vegan","2017","Couple + C. LE 16 ","middle vocational","","","",""
"Yes, vegan","2017","Couple + C. LE 16 ","vocational + Abi","","","",""
"Yes, vegan","2017","Couple + C. LE 16 ","higher vocational","","","",""
"Yes, vegan","2017","Couple + C. LE 16 ","higher education","","","",""
"Yes, vegan","2017","Couple + C. GT 16 ","in school","","","",""
"Yes, vegan","2017","Couple + C. GT 16 ","inadequately","","","",""
"Yes, vegan","2017","Couple + C. GT 16 ","general elemantary","","","",""
"Yes, vegan","2017","Couple + C. GT 16 ","middle vocational","","","",""
"Yes, vegan","2017","Couple + C. GT 16 ","vocational + Abi","","","",""
"Yes, vegan","2017","Couple + C. GT 16 ","higher vocational","","","",""
"Yes, vegan","2017","Couple + C. GT 16 ","higher education","","","",""
"Yes, vegan","2017","Couple + C. LE and GT 16","in school","","","",""
"Yes, vegan","2017","Couple + C. LE and GT 16","inadequately","","","",""
"Yes, vegan","2017","Couple + C. LE and GT 16","general elemantary","","","",""
"Yes, vegan","2017","Couple + C. LE and GT 16","middle vocational","","","",""
"Yes, vegan","2017","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Yes, vegan","2017","Couple + C. LE and GT 16","higher vocational","","","",""
"Yes, vegan","2017","Couple + C. LE and GT 16","higher education","","","",""
"No","2017","1-pers.-HH","in school","","","",""
"No","2017","1-pers.-HH","inadequately","","","",""
"No","2017","1-pers.-HH","general elemantary","","","",""
"No","2017","1-pers.-HH","middle vocational","","","",""
"No","2017","1-pers.-HH","vocational + Abi","","","",""
"No","2017","1-pers.-HH","higher vocational","","","",""
"No","2017","1-pers.-HH","higher education","","","",""
"No","2017","(Married) couple without C. ","in school","","","",""
"No","2017","(Married) couple without C. ","inadequately","","","",""
"No","2017","(Married) couple without C. ","general elemantary","","","",""
"No","2017","(Married) couple without C. ","middle vocational","","","",""
"No","2017","(Married) couple without C. ","vocational + Abi","","","",""
"No","2017","(Married) couple without C. ","higher vocational","","","",""
"No","2017","(Married) couple without C. ","higher education","","","",""
"No","2017","Single parent ","in school","","","",""
"No","2017","Single parent ","inadequately","","","",""
"No","2017","Single parent ","general elemantary","","","",""
"No","2017","Single parent ","middle vocational","","","",""
"No","2017","Single parent ","vocational + Abi","","","",""
"No","2017","Single parent ","higher vocational","","","",""
"No","2017","Single parent ","higher education","","","",""
"No","2017","Couple + C. LE 16 ","in school","","","",""
"No","2017","Couple + C. LE 16 ","inadequately","","","",""
"No","2017","Couple + C. LE 16 ","general elemantary","","","",""
"No","2017","Couple + C. LE 16 ","middle vocational","","","",""
"No","2017","Couple + C. LE 16 ","vocational + Abi","","","",""
"No","2017","Couple + C. LE 16 ","higher vocational","","","",""
"No","2017","Couple + C. LE 16 ","higher education","","","",""
"No","2017","Couple + C. GT 16 ","in school","","","",""
"No","2017","Couple + C. GT 16 ","inadequately","","","",""
"No","2017","Couple + C. GT 16 ","general elemantary","","","",""
"No","2017","Couple + C. GT 16 ","middle vocational","","","",""
"No","2017","Couple + C. GT 16 ","vocational + Abi","","","",""
"No","2017","Couple + C. GT 16 ","higher vocational","","","",""
"No","2017","Couple + C. GT 16 ","higher education","","","",""
"No","2017","Couple + C. LE and GT 16","in school","","","",""
"No","2017","Couple + C. LE and GT 16","inadequately","","","",""
"No","2017","Couple + C. LE and GT 16","general elemantary","","","",""
"No","2017","Couple + C. LE and GT 16","middle vocational","","","",""
"No","2017","Couple + C. LE and GT 16","vocational + Abi","","","",""
"No","2017","Couple + C. LE and GT 16","higher vocational","","","",""
"No","2017","Couple + C. LE and GT 16","higher education","","","",""
"Yes, vegetarian","2018","1-pers.-HH","in school","1","","",""
"Yes, vegetarian","2018","1-pers.-HH","inadequately","","","",""
"Yes, vegetarian","2018","1-pers.-HH","general elemantary","11","","",""
"Yes, vegetarian","2018","1-pers.-HH","middle vocational","143","0.0662333269654641","0.0551698205150014","0.0772968334159269"
"Yes, vegetarian","2018","1-pers.-HH","vocational + Abi","32","0.11288466409723","0.0771942049045167","0.148575123289944"
"Yes, vegetarian","2018","1-pers.-HH","higher vocational","17","","",""
"Yes, vegetarian","2018","1-pers.-HH","higher education","137","0.130927396214285","0.110436260881258","0.151418531547312"
"Yes, vegetarian","2018","(Married) couple without C. ","in school","1","","",""
"Yes, vegetarian","2018","(Married) couple without C. ","inadequately","1","","",""
"Yes, vegetarian","2018","(Married) couple without C. ","general elemantary","12","","",""
"Yes, vegetarian","2018","(Married) couple without C. ","middle vocational","112","0.0287090147052678","0.0234417879761071","0.0339762414344284"
"Yes, vegetarian","2018","(Married) couple without C. ","vocational + Abi","23","","",""
"Yes, vegetarian","2018","(Married) couple without C. ","higher vocational","19","","",""
"Yes, vegetarian","2018","(Married) couple without C. ","higher education","172","0.0819432374508734","0.0706000648310317","0.093286410070715"
"Yes, vegetarian","2018","Single parent ","in school","9","","",""
"Yes, vegetarian","2018","Single parent ","inadequately","5","","",""
"Yes, vegetarian","2018","Single parent ","general elemantary","11","","",""
"Yes, vegetarian","2018","Single parent ","middle vocational","59","0.0660978044318618","0.0507600408201374","0.0814355680435862"
"Yes, vegetarian","2018","Single parent ","vocational + Abi","24","","",""
"Yes, vegetarian","2018","Single parent ","higher vocational","6","","",""
"Yes, vegetarian","2018","Single parent ","higher education","47","0.132285435207034","0.095394467739962","0.169176402674105"
"Yes, vegetarian","2018","Couple + C. LE 16 ","in school","","","",""
"Yes, vegetarian","2018","Couple + C. LE 16 ","inadequately","2","","",""
"Yes, vegetarian","2018","Couple + C. LE 16 ","general elemantary","5","","",""
"Yes, vegetarian","2018","Couple + C. LE 16 ","middle vocational","49","0.0183355725086911","0.0125865234419852","0.024084621575397"
"Yes, vegetarian","2018","Couple + C. LE 16 ","vocational + Abi","34","0.0431818444397717","0.0275555245467811","0.0588081643327623"
"Yes, vegetarian","2018","Couple + C. LE 16 ","higher vocational","9","","",""
"Yes, vegetarian","2018","Couple + C. LE 16 ","higher education","146","0.0747848389097648","0.0625235786115398","0.0870460992079898"
"Yes, vegetarian","2018","Couple + C. GT 16 ","in school","14","","",""
"Yes, vegetarian","2018","Couple + C. GT 16 ","inadequately","2","","",""
"Yes, vegetarian","2018","Couple + C. GT 16 ","general elemantary","7","","",""
"Yes, vegetarian","2018","Couple + C. GT 16 ","middle vocational","53","0.0396792373954148","0.02952625258339","0.0498322222074397"
"Yes, vegetarian","2018","Couple + C. GT 16 ","vocational + Abi","12","","",""
"Yes, vegetarian","2018","Couple + C. GT 16 ","higher vocational","5","","",""
"Yes, vegetarian","2018","Couple + C. GT 16 ","higher education","36","0.0580373330522068","0.0376849775336135","0.0783896885708002"
"Yes, vegetarian","2018","Couple + C. LE and GT 16","in school","9","","",""
"Yes, vegetarian","2018","Couple + C. LE and GT 16","inadequately","2","","",""
"Yes, vegetarian","2018","Couple + C. LE and GT 16","general elemantary","16","","",""
"Yes, vegetarian","2018","Couple + C. LE and GT 16","middle vocational","46","0.0299809349109016","0.0186163714500851","0.0413454983717182"
"Yes, vegetarian","2018","Couple + C. LE and GT 16","vocational + Abi","10","","",""
"Yes, vegetarian","2018","Couple + C. LE and GT 16","higher vocational","3","","",""
"Yes, vegetarian","2018","Couple + C. LE and GT 16","higher education","30","0.0406898914097871","0.0201087604639209","0.0612710223556534"
"Yes, vegan","2018","1-pers.-HH","in school","","","",""
"Yes, vegan","2018","1-pers.-HH","inadequately","1","","",""
"Yes, vegan","2018","1-pers.-HH","general elemantary","3","","",""
"Yes, vegan","2018","1-pers.-HH","middle vocational","12","","",""
"Yes, vegan","2018","1-pers.-HH","vocational + Abi","10","","",""
"Yes, vegan","2018","1-pers.-HH","higher vocational","3","","",""
"Yes, vegan","2018","1-pers.-HH","higher education","17","","",""
"Yes, vegan","2018","(Married) couple without C. ","in school","","","",""
"Yes, vegan","2018","(Married) couple without C. ","inadequately","1","","",""
"Yes, vegan","2018","(Married) couple without C. ","general elemantary","6","","",""
"Yes, vegan","2018","(Married) couple without C. ","middle vocational","13","","",""
"Yes, vegan","2018","(Married) couple without C. ","vocational + Abi","3","","",""
"Yes, vegan","2018","(Married) couple without C. ","higher vocational","3","","",""
"Yes, vegan","2018","(Married) couple without C. ","higher education","12","","",""
"Yes, vegan","2018","Single parent ","in school","","","",""
"Yes, vegan","2018","Single parent ","inadequately","","","",""
"Yes, vegan","2018","Single parent ","general elemantary","2","","",""
"Yes, vegan","2018","Single parent ","middle vocational","13","","",""
"Yes, vegan","2018","Single parent ","vocational + Abi","2","","",""
"Yes, vegan","2018","Single parent ","higher vocational","","","",""
"Yes, vegan","2018","Single parent ","higher education","4","","",""
"Yes, vegan","2018","Couple + C. LE 16 ","in school","","","",""
"Yes, vegan","2018","Couple + C. LE 16 ","inadequately","","","",""
"Yes, vegan","2018","Couple + C. LE 16 ","general elemantary","","","",""
"Yes, vegan","2018","Couple + C. LE 16 ","middle vocational","11","","",""
"Yes, vegan","2018","Couple + C. LE 16 ","vocational + Abi","3","","",""
"Yes, vegan","2018","Couple + C. LE 16 ","higher vocational","","","",""
"Yes, vegan","2018","Couple + C. LE 16 ","higher education","7","","",""
"Yes, vegan","2018","Couple + C. GT 16 ","in school","1","","",""
"Yes, vegan","2018","Couple + C. GT 16 ","inadequately","","","",""
"Yes, vegan","2018","Couple + C. GT 16 ","general elemantary","","","",""
"Yes, vegan","2018","Couple + C. GT 16 ","middle vocational","8","","",""
"Yes, vegan","2018","Couple + C. GT 16 ","vocational + Abi","2","","",""
"Yes, vegan","2018","Couple + C. GT 16 ","higher vocational","","","",""
"Yes, vegan","2018","Couple + C. GT 16 ","higher education","2","","",""
"Yes, vegan","2018","Couple + C. LE and GT 16","in school","1","","",""
"Yes, vegan","2018","Couple + C. LE and GT 16","inadequately","2","","",""
"Yes, vegan","2018","Couple + C. LE and GT 16","general elemantary","4","","",""
"Yes, vegan","2018","Couple + C. LE and GT 16","middle vocational","4","","",""
"Yes, vegan","2018","Couple + C. LE and GT 16","vocational + Abi","1","","",""
"Yes, vegan","2018","Couple + C. LE and GT 16","higher vocational","","","",""
"Yes, vegan","2018","Couple + C. LE and GT 16","higher education","1","","",""
"No","2018","1-pers.-HH","in school","3","","",""
"No","2018","1-pers.-HH","inadequately","56","0.957606834535261","0.905300750790682","1.00991291827984"
"No","2018","1-pers.-HH","general elemantary","444","0.964875710353849","0.948015817366023","0.981735603341675"
"No","2018","1-pers.-HH","middle vocational","1786","0.927655048373852","0.916130267019204","0.9391798297285"
"No","2018","1-pers.-HH","vocational + Abi","260","0.839966556380898","0.79861603477657","0.881317077985227"
"No","2018","1-pers.-HH","higher vocational","212","0.933273441887197","0.901162139958991","0.965384743815403"
"No","2018","1-pers.-HH","higher education","887","0.854162945746416","0.832722834634259","0.875603056858574"
"No","2018","(Married) couple without C. ","in school","3","","",""
"No","2018","(Married) couple without C. ","inadequately","71","0.976537269894013","0.94181402167555","1.01126051811247"
"No","2018","(Married) couple without C. ","general elemantary","585","0.977506703314611","0.965671496187318","0.989341910441905"
"No","2018","(Married) couple without C. ","middle vocational","3736","0.965579931503651","0.959829529976582","0.971330333030719"
"No","2018","(Married) couple without C. ","vocational + Abi","477","0.958681496593546","0.9412885340223","0.976074459164792"
"No","2018","(Married) couple without C. ","higher vocational","548","0.953057394156533","0.93569323380131","0.970421554511756"
"No","2018","(Married) couple without C. ","higher education","2062","0.91285501586157","0.901190537662302","0.924519494060837"
"No","2018","Single parent ","in school","64","0.895291876890555","0.825055973873763","0.965527779907347"
"No","2018","Single parent ","inadequately","71","0.969968979632486","0.931597790186454","1.00834016907852"
"No","2018","Single parent ","general elemantary","339","0.980342318068589","0.965840188326526","0.994844447810652"
"No","2018","Single parent ","middle vocational","936","0.92097739981884","0.904323422481348","0.937631377156331"
"No","2018","Single parent ","vocational + Abi","165","0.903152786442444","0.861210163574509","0.94509540931038"
"No","2018","Single parent ","higher vocational","57","0.915273783638246","0.846509609097322","0.984037958179171"
"No","2018","Single parent ","higher education","273","0.865228095582911","0.828045425324751","0.902410765841071"
"No","2018","Couple + C. LE 16 ","in school","1","","",""
"No","2018","Couple + C. LE 16 ","inadequately","133","0.944997530399902","0.906539446869345","0.983455613930459"
"No","2018","Couple + C. LE 16 ","general elemantary","441","0.987175384350456","0.976732992175678","0.997617776525234"
"No","2018","Couple + C. LE 16 ","middle vocational","2032","0.97776906793121","0.971451291784903","0.984086844077518"
"No","2018","Couple + C. LE 16 ","vocational + Abi","613","0.953971435483214","0.937862278504758","0.970080592461671"
"No","2018","Couple + C. LE 16 ","higher vocational","256","0.941501273813319","0.913245395295202","0.969757152331436"
"No","2018","Couple + C. LE 16 ","higher education","1615","0.921659868632567","0.909134675037666","0.934185062227469"
"No","2018","Couple + C. GT 16 ","in school","102","0.89042914563727","0.833830978460361","0.947027312814179"
"No","2018","Couple + C. GT 16 ","inadequately","41","0.876414002690604","0.778046159219279","0.974781846161929"
