"pgnation","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence"
"25","1984","35-65 y.","Not Working","","","",""
"25","1984","66 and older","Full Time","","","",""
"25","1984","66 and older","Part Time","","","",""
"25","1984","66 and older","Not Working","","","",""
"26","1984","16-34 y.","Full Time","","","",""
"26","1984","16-34 y.","Part Time","","","",""
"26","1984","16-34 y.","Not Working","","","",""
"26","1984","35-65 y.","Full Time","1","","",""
"26","1984","35-65 y.","Part Time","1","","",""
"26","1984","35-65 y.","Not Working","","","",""
"26","1984","66 and older","Full Time","","","",""
"26","1984","66 and older","Part Time","","","",""
"26","1984","66 and older","Not Working","","","",""
"27","1984","16-34 y.","Full Time","","","",""
"27","1984","16-34 y.","Part Time","","","",""
"27","1984","16-34 y.","Not Working","","","",""
"27","1984","35-65 y.","Full Time","","","",""
"27","1984","35-65 y.","Part Time","","","",""
"27","1984","35-65 y.","Not Working","","","",""
"27","1984","66 and older","Full Time","","","",""
"27","1984","66 and older","Part Time","","","",""
"27","1984","66 and older","Not Working","","","",""
"28","1984","16-34 y.","Full Time","1","","",""
"28","1984","16-34 y.","Part Time","","","",""
"28","1984","16-34 y.","Not Working","","","",""
"28","1984","35-65 y.","Full Time","1","","",""
"28","1984","35-65 y.","Part Time","","","",""
"28","1984","35-65 y.","Not Working","2","","",""
"28","1984","66 and older","Full Time","","","",""
"28","1984","66 and older","Part Time","","","",""
"28","1984","66 and older","Not Working","","","",""
"29","1984","16-34 y.","Full Time","","","",""
"29","1984","16-34 y.","Part Time","","","",""
"29","1984","16-34 y.","Not Working","","","",""
"29","1984","35-65 y.","Full Time","","","",""
"29","1984","35-65 y.","Part Time","1","","",""
"29","1984","35-65 y.","Not Working","","","",""
"29","1984","66 and older","Full Time","","","",""
"29","1984","66 and older","Part Time","","","",""
"29","1984","66 and older","Not Working","","","",""
"30","1984","16-34 y.","Full Time","","","",""
"30","1984","16-34 y.","Part Time","","","",""
"30","1984","16-34 y.","Not Working","","","",""
"30","1984","35-65 y.","Full Time","","","",""
"30","1984","35-65 y.","Part Time","","","",""
"30","1984","35-65 y.","Not Working","","","",""
"30","1984","66 and older","Full Time","","","",""
"30","1984","66 and older","Part Time","","","",""
"30","1984","66 and older","Not Working","","","",""
"31","1984","16-34 y.","Full Time","1","","",""
"31","1984","16-34 y.","Part Time","","","",""
"31","1984","16-34 y.","Not Working","1","","",""
"31","1984","35-65 y.","Full Time","","","",""
"31","1984","35-65 y.","Part Time","1","","",""
"31","1984","35-65 y.","Not Working","","","",""
"31","1984","66 and older","Full Time","","","",""
"31","1984","66 and older","Part Time","","","",""
"31","1984","66 and older","Not Working","","","",""
"32","1984","16-34 y.","Full Time","","","",""
"32","1984","16-34 y.","Part Time","","","",""
"32","1984","16-34 y.","Not Working","","","",""
"32","1984","35-65 y.","Full Time","","","",""
"32","1984","35-65 y.","Part Time","","","",""
"32","1984","35-65 y.","Not Working","","","",""
"32","1984","66 and older","Full Time","","","",""
"32","1984","66 and older","Part Time","","","",""
"32","1984","66 and older","Not Working","","","",""
"34","1984","16-34 y.","Full Time","1","","",""
"34","1984","16-34 y.","Part Time","1","","",""
"34","1984","16-34 y.","Not Working","1","","",""
"34","1984","35-65 y.","Full Time","","","",""
"34","1984","35-65 y.","Part Time","","","",""
"34","1984","35-65 y.","Not Working","1","","",""
"34","1984","66 and older","Full Time","","","",""
"34","1984","66 and older","Part Time","","","",""
"34","1984","66 and older","Not Working","","","",""
"35","1984","16-34 y.","Full Time","","","",""
"35","1984","16-34 y.","Part Time","","","",""
"35","1984","16-34 y.","Not Working","","","",""
"35","1984","35-65 y.","Full Time","","","",""
"35","1984","35-65 y.","Part Time","","","",""
"35","1984","35-65 y.","Not Working","","","",""
"35","1984","66 and older","Full Time","","","",""
"35","1984","66 and older","Part Time","","","",""
"35","1984","66 and older","Not Working","","","",""
"36","1984","16-34 y.","Full Time","","","",""
"36","1984","16-34 y.","Part Time","","","",""
"36","1984","16-34 y.","Not Working","1","","",""
"36","1984","35-65 y.","Full Time","","","",""
"36","1984","35-65 y.","Part Time","","","",""
"36","1984","35-65 y.","Not Working","","","",""
"36","1984","66 and older","Full Time","","","",""
"36","1984","66 and older","Part Time","","","",""
"36","1984","66 and older","Not Working","","","",""
"37","1984","16-34 y.","Full Time","","","",""
"37","1984","16-34 y.","Part Time","","","",""
"37","1984","16-34 y.","Not Working","","","",""
"37","1984","35-65 y.","Full Time","","","",""
"37","1984","35-65 y.","Part Time","","","",""
"37","1984","35-65 y.","Not Working","","","",""
"37","1984","66 and older","Full Time","","","",""
"37","1984","66 and older","Part Time","","","",""
"37","1984","66 and older","Not Working","","","",""
"38","1984","16-34 y.","Full Time","","","",""
"38","1984","16-34 y.","Part Time","","","",""
"38","1984","16-34 y.","Not Working","","","",""
"38","1984","35-65 y.","Full Time","1","","",""
"38","1984","35-65 y.","Part Time","","","",""
"38","1984","35-65 y.","Not Working","1","","",""
"38","1984","66 and older","Full Time","","","",""
"38","1984","66 and older","Part Time","","","",""
"38","1984","66 and older","Not Working","","","",""
"39","1984","16-34 y.","Full Time","1","","",""
"39","1984","16-34 y.","Part Time","","","",""
"39","1984","16-34 y.","Not Working","","","",""
"39","1984","35-65 y.","Full Time","","","",""
"39","1984","35-65 y.","Part Time","","","",""
"39","1984","35-65 y.","Not Working","","","",""
"39","1984","66 and older","Full Time","","","",""
"39","1984","66 and older","Part Time","","","",""
"39","1984","66 and older","Not Working","","","",""
"40","1984","16-34 y.","Full Time","","","",""
"40","1984","16-34 y.","Part Time","","","",""
"40","1984","16-34 y.","Not Working","","","",""
"40","1984","35-65 y.","Full Time","","","",""
"40","1984","35-65 y.","Part Time","","","",""
"40","1984","35-65 y.","Not Working","1","","",""
"40","1984","66 and older","Full Time","","","",""
"40","1984","66 and older","Part Time","","","",""
"40","1984","66 and older","Not Working","","","",""
"41","1984","16-34 y.","Full Time","","","",""
"41","1984","16-34 y.","Part Time","","","",""
"41","1984","16-34 y.","Not Working","","","",""
"41","1984","35-65 y.","Full Time","","","",""
"41","1984","35-65 y.","Part Time","","","",""
"41","1984","35-65 y.","Not Working","1","","",""
"41","1984","66 and older","Full Time","","","",""
"41","1984","66 and older","Part Time","","","",""
"41","1984","66 and older","Not Working","","","",""
"42","1984","16-34 y.","Full Time","1","","",""
"42","1984","16-34 y.","Part Time","","","",""
"42","1984","16-34 y.","Not Working","","","",""
"42","1984","35-65 y.","Full Time","","","",""
"42","1984","35-65 y.","Part Time","","","",""
"42","1984","35-65 y.","Not Working","","","",""
"42","1984","66 and older","Full Time","","","",""
"42","1984","66 and older","Part Time","","","",""
"42","1984","66 and older","Not Working","","","",""
"43","1984","16-34 y.","Full Time","1","","",""
"43","1984","16-34 y.","Part Time","","","",""
"43","1984","16-34 y.","Not Working","1","","",""
"43","1984","35-65 y.","Full Time","","","",""
"43","1984","35-65 y.","Part Time","","","",""
"43","1984","35-65 y.","Not Working","","","",""
"43","1984","66 and older","Full Time","","","",""
"43","1984","66 and older","Part Time","","","",""
"43","1984","66 and older","Not Working","","","",""
"44","1984","16-34 y.","Full Time","","","",""
"44","1984","16-34 y.","Part Time","","","",""
"44","1984","16-34 y.","Not Working","","","",""
"44","1984","35-65 y.","Full Time","","","",""
"44","1984","35-65 y.","Part Time","","","",""
"44","1984","35-65 y.","Not Working","","","",""
"44","1984","66 and older","Full Time","","","",""
"44","1984","66 and older","Part Time","","","",""
"44","1984","66 and older","Not Working","","","",""
"45","1984","16-34 y.","Full Time","","","",""
"45","1984","16-34 y.","Part Time","","","",""
"45","1984","16-34 y.","Not Working","","","",""
"45","1984","35-65 y.","Full Time","","","",""
"45","1984","35-65 y.","Part Time","","","",""
"45","1984","35-65 y.","Not Working","","","",""
"45","1984","66 and older","Full Time","","","",""
"45","1984","66 and older","Part Time","","","",""
"45","1984","66 and older","Not Working","","","",""
"46","1984","16-34 y.","Full Time","","","",""
"46","1984","16-34 y.","Part Time","","","",""
"46","1984","16-34 y.","Not Working","","","",""
"46","1984","35-65 y.","Full Time","","","",""
"46","1984","35-65 y.","Part Time","","","",""
"46","1984","35-65 y.","Not Working","","","",""
"46","1984","66 and older","Full Time","","","",""
"46","1984","66 and older","Part Time","","","",""
"46","1984","66 and older","Not Working","","","",""
"47","1984","16-34 y.","Full Time","","","",""
"47","1984","16-34 y.","Part Time","","","",""
"47","1984","16-34 y.","Not Working","","","",""
"47","1984","35-65 y.","Full Time","","","",""
"47","1984","35-65 y.","Part Time","","","",""
"47","1984","35-65 y.","Not Working","","","",""
"47","1984","66 and older","Full Time","","","",""
"47","1984","66 and older","Part Time","","","",""
"47","1984","66 and older","Not Working","","","",""
"48","1984","16-34 y.","Full Time","","","",""
"48","1984","16-34 y.","Part Time","","","",""
"48","1984","16-34 y.","Not Working","","","",""
"48","1984","35-65 y.","Full Time","","","",""
"48","1984","35-65 y.","Part Time","","","",""
"48","1984","35-65 y.","Not Working","","","",""
"48","1984","66 and older","Full Time","","","",""
"48","1984","66 and older","Part Time","","","",""
"48","1984","66 and older","Not Working","","","",""
"49","1984","16-34 y.","Full Time","","","",""
"49","1984","16-34 y.","Part Time","","","",""
"49","1984","16-34 y.","Not Working","","","",""
"49","1984","35-65 y.","Full Time","","","",""
"49","1984","35-65 y.","Part Time","","","",""
"49","1984","35-65 y.","Not Working","","","",""
"49","1984","66 and older","Full Time","","","",""
"49","1984","66 and older","Part Time","","","",""
"49","1984","66 and older","Not Working","","","",""
"50","1984","16-34 y.","Full Time","","","",""
"50","1984","16-34 y.","Part Time","","","",""
"50","1984","16-34 y.","Not Working","","","",""
"50","1984","35-65 y.","Full Time","","","",""
"50","1984","35-65 y.","Part Time","","","",""
"50","1984","35-65 y.","Not Working","","","",""
"50","1984","66 and older","Full Time","","","",""
"50","1984","66 and older","Part Time","","","",""
"50","1984","66 and older","Not Working","","","",""
"51","1984","16-34 y.","Full Time","","","",""
"51","1984","16-34 y.","Part Time","","","",""
"51","1984","16-34 y.","Not Working","","","",""
"51","1984","35-65 y.","Full Time","","","",""
"51","1984","35-65 y.","Part Time","","","",""
"51","1984","35-65 y.","Not Working","","","",""
"51","1984","66 and older","Full Time","","","",""
"51","1984","66 and older","Part Time","","","",""
"51","1984","66 and older","Not Working","","","",""
"52","1984","16-34 y.","Full Time","","","",""
"52","1984","16-34 y.","Part Time","","","",""
"52","1984","16-34 y.","Not Working","","","",""
"52","1984","35-65 y.","Full Time","","","",""
"52","1984","35-65 y.","Part Time","","","",""
"52","1984","35-65 y.","Not Working","","","",""
"52","1984","66 and older","Full Time","","","",""
"52","1984","66 and older","Part Time","","","",""
"52","1984","66 and older","Not Working","","","",""
"53","1984","16-34 y.","Full Time","","","",""
"53","1984","16-34 y.","Part Time","","","",""
"53","1984","16-34 y.","Not Working","","","",""
"53","1984","35-65 y.","Full Time","","","",""
"53","1984","35-65 y.","Part Time","","","",""
"53","1984","35-65 y.","Not Working","","","",""
"53","1984","66 and older","Full Time","","","",""
"53","1984","66 and older","Part Time","","","",""
"53","1984","66 and older","Not Working","","","",""
"54","1984","16-34 y.","Full Time","","","",""
"54","1984","16-34 y.","Part Time","","","",""
"54","1984","16-34 y.","Not Working","","","",""
"54","1984","35-65 y.","Full Time","","","",""
"54","1984","35-65 y.","Part Time","","","",""
"54","1984","35-65 y.","Not Working","","","",""
"54","1984","66 and older","Full Time","","","",""
"54","1984","66 and older","Part Time","","","",""
"54","1984","66 and older","Not Working","","","",""
"55","1984","16-34 y.","Full Time","","","",""
"55","1984","16-34 y.","Part Time","","","",""
"55","1984","16-34 y.","Not Working","","","",""
"55","1984","35-65 y.","Full Time","","","",""
"55","1984","35-65 y.","Part Time","","","",""
"55","1984","35-65 y.","Not Working","","","",""
"55","1984","66 and older","Full Time","","","",""
"55","1984","66 and older","Part Time","","","",""
"55","1984","66 and older","Not Working","","","",""
"56","1984","16-34 y.","Full Time","","","",""
"56","1984","16-34 y.","Part Time","","","",""
"56","1984","16-34 y.","Not Working","","","",""
"56","1984","35-65 y.","Full Time","","","",""
"56","1984","35-65 y.","Part Time","","","",""
"56","1984","35-65 y.","Not Working","","","",""
"56","1984","66 and older","Full Time","","","",""
"56","1984","66 and older","Part Time","","","",""
"56","1984","66 and older","Not Working","","","",""
"59","1984","16-34 y.","Full Time","","","",""
"59","1984","16-34 y.","Part Time","","","",""
"59","1984","16-34 y.","Not Working","","","",""
"59","1984","35-65 y.","Full Time","","","",""
"59","1984","35-65 y.","Part Time","","","",""
"59","1984","35-65 y.","Not Working","","","",""
"59","1984","66 and older","Full Time","","","",""
"59","1984","66 and older","Part Time","","","",""
"59","1984","66 and older","Not Working","","","",""
"60","1984","16-34 y.","Full Time","","","",""
"60","1984","16-34 y.","Part Time","","","",""
"60","1984","16-34 y.","Not Working","","","",""
"60","1984","35-65 y.","Full Time","","","",""
"60","1984","35-65 y.","Part Time","","","",""
"60","1984","35-65 y.","Not Working","","","",""
"60","1984","66 and older","Full Time","","","",""
"60","1984","66 and older","Part Time","","","",""
"60","1984","66 and older","Not Working","","","",""
"61","1984","16-34 y.","Full Time","","","",""
"61","1984","16-34 y.","Part Time","","","",""
"61","1984","16-34 y.","Not Working","","","",""
"61","1984","35-65 y.","Full Time","","","",""
"61","1984","35-65 y.","Part Time","","","",""
"61","1984","35-65 y.","Not Working","","","",""
"61","1984","66 and older","Full Time","","","",""
"61","1984","66 and older","Part Time","","","",""
"61","1984","66 and older","Not Working","","","",""
"64","1984","16-34 y.","Full Time","","","",""
"64","1984","16-34 y.","Part Time","","","",""
"64","1984","16-34 y.","Not Working","","","",""
"64","1984","35-65 y.","Full Time","","","",""
"64","1984","35-65 y.","Part Time","","","",""
"64","1984","35-65 y.","Not Working","","","",""
"64","1984","66 and older","Full Time","","","",""
"64","1984","66 and older","Part Time","","","",""
"64","1984","66 and older","Not Working","","","",""
"65","1984","16-34 y.","Full Time","","","",""
"65","1984","16-34 y.","Part Time","","","",""
"65","1984","16-34 y.","Not Working","","","",""
"65","1984","35-65 y.","Full Time","","","",""
"65","1984","35-65 y.","Part Time","","","",""
"65","1984","35-65 y.","Not Working","","","",""
"65","1984","66 and older","Full Time","","","",""
"65","1984","66 and older","Part Time","","","",""
"65","1984","66 and older","Not Working","","","",""
"66","1984","16-34 y.","Full Time","","","",""
"66","1984","16-34 y.","Part Time","","","",""
"66","1984","16-34 y.","Not Working","","","",""
"66","1984","35-65 y.","Full Time","","","",""
"66","1984","35-65 y.","Part Time","","","",""
"66","1984","35-65 y.","Not Working","","","",""
"66","1984","66 and older","Full Time","","","",""
"66","1984","66 and older","Part Time","","","",""
"66","1984","66 and older","Not Working","","","",""
"67","1984","16-34 y.","Full Time","","","",""
"67","1984","16-34 y.","Part Time","","","",""
"67","1984","16-34 y.","Not Working","","","",""
"67","1984","35-65 y.","Full Time","","","",""
"67","1984","35-65 y.","Part Time","","","",""
"67","1984","35-65 y.","Not Working","","","",""
"67","1984","66 and older","Full Time","","","",""
"67","1984","66 and older","Part Time","","","",""
"67","1984","66 and older","Not Working","","","",""
"68","1984","16-34 y.","Full Time","","","",""
"68","1984","16-34 y.","Part Time","","","",""
"68","1984","16-34 y.","Not Working","","","",""
"68","1984","35-65 y.","Full Time","","","",""
"68","1984","35-65 y.","Part Time","","","",""
"68","1984","35-65 y.","Not Working","","","",""
"68","1984","66 and older","Full Time","","","",""
"68","1984","66 and older","Part Time","","","",""
"68","1984","66 and older","Not Working","","","",""
"71","1984","16-34 y.","Full Time","","","",""
"71","1984","16-34 y.","Part Time","","","",""
"71","1984","16-34 y.","Not Working","","","",""
"71","1984","35-65 y.","Full Time","","","",""
"71","1984","35-65 y.","Part Time","","","",""
"71","1984","35-65 y.","Not Working","","","",""
"71","1984","66 and older","Full Time","","","",""
"71","1984","66 and older","Part Time","","","",""
"71","1984","66 and older","Not Working","","","",""
"72","1984","16-34 y.","Full Time","","","",""
"72","1984","16-34 y.","Part Time","","","",""
"72","1984","16-34 y.","Not Working","","","",""
"72","1984","35-65 y.","Full Time","","","",""
"72","1984","35-65 y.","Part Time","","","",""
"72","1984","35-65 y.","Not Working","","","",""
"72","1984","66 and older","Full Time","","","",""
"72","1984","66 and older","Part Time","","","",""
"72","1984","66 and older","Not Working","","","",""
"73","1984","16-34 y.","Full Time","","","",""
"73","1984","16-34 y.","Part Time","","","",""
"73","1984","16-34 y.","Not Working","","","",""
"73","1984","35-65 y.","Full Time","","","",""
"73","1984","35-65 y.","Part Time","","","",""
"73","1984","35-65 y.","Not Working","","","",""
"73","1984","66 and older","Full Time","","","",""
"73","1984","66 and older","Part Time","","","",""
"73","1984","66 and older","Not Working","","","",""
"74","1984","16-34 y.","Full Time","","","",""
"74","1984","16-34 y.","Part Time","","","",""
"74","1984","16-34 y.","Not Working","","","",""
"74","1984","35-65 y.","Full Time","","","",""
"74","1984","35-65 y.","Part Time","","","",""
"74","1984","35-65 y.","Not Working","","","",""
"74","1984","66 and older","Full Time","","","",""
"74","1984","66 and older","Part Time","","","",""
"74","1984","66 and older","Not Working","","","",""
"75","1984","16-34 y.","Full Time","","","",""
"75","1984","16-34 y.","Part Time","","","",""
"75","1984","16-34 y.","Not Working","","","",""
"75","1984","35-65 y.","Full Time","","","",""
"75","1984","35-65 y.","Part Time","","","",""
