"pgnation","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence"
"20","1984","higher education","East Germany","","","",""
"21","1984","in school","West Germany","","","",""
"21","1984","in school","East Germany","","","",""
"21","1984","inadequately","West Germany","","","",""
"21","1984","inadequately","East Germany","","","",""
"21","1984","general elemantary","West Germany","1","","",""
"21","1984","general elemantary","East Germany","","","",""
"21","1984","middle vocational","West Germany","","","",""
"21","1984","middle vocational","East Germany","","","",""
"21","1984","vocational + Abi","West Germany","","","",""
"21","1984","vocational + Abi","East Germany","","","",""
"21","1984","higher vocational","West Germany","","","",""
"21","1984","higher vocational","East Germany","","","",""
"21","1984","higher education","West Germany","","","",""
"21","1984","higher education","East Germany","","","",""
"22","1984","in school","West Germany","","","",""
"22","1984","in school","East Germany","","","",""
"22","1984","inadequately","West Germany","","","",""
"22","1984","inadequately","East Germany","","","",""
"22","1984","general elemantary","West Germany","","","",""
"22","1984","general elemantary","East Germany","","","",""
"22","1984","middle vocational","West Germany","4","","",""
"22","1984","middle vocational","East Germany","","","",""
"22","1984","vocational + Abi","West Germany","","","",""
"22","1984","vocational + Abi","East Germany","","","",""
"22","1984","higher vocational","West Germany","5","","",""
"22","1984","higher vocational","East Germany","","","",""
"22","1984","higher education","West Germany","","","",""
"22","1984","higher education","East Germany","","","",""
"23","1984","in school","West Germany","","","",""
"23","1984","in school","East Germany","","","",""
"23","1984","inadequately","West Germany","","","",""
"23","1984","inadequately","East Germany","","","",""
"23","1984","general elemantary","West Germany","","","",""
"23","1984","general elemantary","East Germany","","","",""
"23","1984","middle vocational","West Germany","","","",""
"23","1984","middle vocational","East Germany","","","",""
"23","1984","vocational + Abi","West Germany","","","",""
"23","1984","vocational + Abi","East Germany","","","",""
"23","1984","higher vocational","West Germany","","","",""
"23","1984","higher vocational","East Germany","","","",""
"23","1984","higher education","West Germany","5","","",""
"23","1984","higher education","East Germany","","","",""
"24","1984","in school","West Germany","","","",""
"24","1984","in school","East Germany","","","",""
"24","1984","inadequately","West Germany","","","",""
"24","1984","inadequately","East Germany","","","",""
"24","1984","general elemantary","West Germany","","","",""
"24","1984","general elemantary","East Germany","","","",""
"24","1984","middle vocational","West Germany","1","","",""
"24","1984","middle vocational","East Germany","","","",""
"24","1984","vocational + Abi","West Germany","","","",""
"24","1984","vocational + Abi","East Germany","","","",""
"24","1984","higher vocational","West Germany","","","",""
"24","1984","higher vocational","East Germany","","","",""
"24","1984","higher education","West Germany","1","","",""
"24","1984","higher education","East Germany","","","",""
"25","1984","in school","West Germany","","","",""
"25","1984","in school","East Germany","","","",""
"25","1984","inadequately","West Germany","","","",""
"25","1984","inadequately","East Germany","","","",""
"25","1984","general elemantary","West Germany","1","","",""
"25","1984","general elemantary","East Germany","","","",""
"25","1984","middle vocational","West Germany","","","",""
"25","1984","middle vocational","East Germany","","","",""
"25","1984","vocational + Abi","West Germany","","","",""
"25","1984","vocational + Abi","East Germany","","","",""
"25","1984","higher vocational","West Germany","","","",""
"25","1984","higher vocational","East Germany","","","",""
"25","1984","higher education","West Germany","1","","",""
"25","1984","higher education","East Germany","","","",""
"26","1984","in school","West Germany","","","",""
"26","1984","in school","East Germany","","","",""
"26","1984","inadequately","West Germany","","","",""
"26","1984","inadequately","East Germany","","","",""
"26","1984","general elemantary","West Germany","","","",""
"26","1984","general elemantary","East Germany","","","",""
"26","1984","middle vocational","West Germany","","","",""
"26","1984","middle vocational","East Germany","","","",""
"26","1984","vocational + Abi","West Germany","1","","",""
"26","1984","vocational + Abi","East Germany","","","",""
"26","1984","higher vocational","West Germany","","","",""
"26","1984","higher vocational","East Germany","","","",""
"26","1984","higher education","West Germany","1","","",""
"26","1984","higher education","East Germany","","","",""
"27","1984","in school","West Germany","","","",""
"27","1984","in school","East Germany","","","",""
"27","1984","inadequately","West Germany","","","",""
"27","1984","inadequately","East Germany","","","",""
"27","1984","general elemantary","West Germany","","","",""
"27","1984","general elemantary","East Germany","","","",""
"27","1984","middle vocational","West Germany","","","",""
"27","1984","middle vocational","East Germany","","","",""
"27","1984","vocational + Abi","West Germany","","","",""
"27","1984","vocational + Abi","East Germany","","","",""
"27","1984","higher vocational","West Germany","","","",""
"27","1984","higher vocational","East Germany","","","",""
"27","1984","higher education","West Germany","","","",""
"27","1984","higher education","East Germany","","","",""
"28","1984","in school","West Germany","","","",""
"28","1984","in school","East Germany","","","",""
"28","1984","inadequately","West Germany","","","",""
"28","1984","inadequately","East Germany","","","",""
"28","1984","general elemantary","West Germany","2","","",""
"28","1984","general elemantary","East Germany","","","",""
"28","1984","middle vocational","West Germany","2","","",""
"28","1984","middle vocational","East Germany","","","",""
"28","1984","vocational + Abi","West Germany","","","",""
"28","1984","vocational + Abi","East Germany","","","",""
"28","1984","higher vocational","West Germany","","","",""
"28","1984","higher vocational","East Germany","","","",""
"28","1984","higher education","West Germany","","","",""
"28","1984","higher education","East Germany","","","",""
"29","1984","in school","West Germany","","","",""
"29","1984","in school","East Germany","","","",""
"29","1984","inadequately","West Germany","","","",""
"29","1984","inadequately","East Germany","","","",""
"29","1984","general elemantary","West Germany","","","",""
"29","1984","general elemantary","East Germany","","","",""
"29","1984","middle vocational","West Germany","1","","",""
"29","1984","middle vocational","East Germany","","","",""
"29","1984","vocational + Abi","West Germany","","","",""
"29","1984","vocational + Abi","East Germany","","","",""
"29","1984","higher vocational","West Germany","","","",""
"29","1984","higher vocational","East Germany","","","",""
"29","1984","higher education","West Germany","","","",""
"29","1984","higher education","East Germany","","","",""
"30","1984","in school","West Germany","","","",""
"30","1984","in school","East Germany","","","",""
"30","1984","inadequately","West Germany","","","",""
"30","1984","inadequately","East Germany","","","",""
"30","1984","general elemantary","West Germany","","","",""
"30","1984","general elemantary","East Germany","","","",""
"30","1984","middle vocational","West Germany","","","",""
"30","1984","middle vocational","East Germany","","","",""
"30","1984","vocational + Abi","West Germany","","","",""
"30","1984","vocational + Abi","East Germany","","","",""
"30","1984","higher vocational","West Germany","","","",""
"30","1984","higher vocational","East Germany","","","",""
"30","1984","higher education","West Germany","","","",""
"30","1984","higher education","East Germany","","","",""
"31","1984","in school","West Germany","","","",""
"31","1984","in school","East Germany","","","",""
"31","1984","inadequately","West Germany","","","",""
"31","1984","inadequately","East Germany","","","",""
"31","1984","general elemantary","West Germany","","","",""
"31","1984","general elemantary","East Germany","","","",""
"31","1984","middle vocational","West Germany","1","","",""
"31","1984","middle vocational","East Germany","","","",""
"31","1984","vocational + Abi","West Germany","1","","",""
"31","1984","vocational + Abi","East Germany","","","",""
"31","1984","higher vocational","West Germany","1","","",""
"31","1984","higher vocational","East Germany","","","",""
"31","1984","higher education","West Germany","","","",""
"31","1984","higher education","East Germany","","","",""
"32","1984","in school","West Germany","","","",""
"32","1984","in school","East Germany","","","",""
"32","1984","inadequately","West Germany","","","",""
"32","1984","inadequately","East Germany","","","",""
"32","1984","general elemantary","West Germany","","","",""
"32","1984","general elemantary","East Germany","","","",""
"32","1984","middle vocational","West Germany","","","",""
"32","1984","middle vocational","East Germany","","","",""
"32","1984","vocational + Abi","West Germany","","","",""
"32","1984","vocational + Abi","East Germany","","","",""
"32","1984","higher vocational","West Germany","","","",""
"32","1984","higher vocational","East Germany","","","",""
"32","1984","higher education","West Germany","","","",""
"32","1984","higher education","East Germany","","","",""
"34","1984","in school","West Germany","","","",""
"34","1984","in school","East Germany","","","",""
"34","1984","inadequately","West Germany","1","","",""
"34","1984","inadequately","East Germany","","","",""
"34","1984","general elemantary","West Germany","1","","",""
"34","1984","general elemantary","East Germany","","","",""
"34","1984","middle vocational","West Germany","","","",""
"34","1984","middle vocational","East Germany","","","",""
"34","1984","vocational + Abi","West Germany","1","","",""
"34","1984","vocational + Abi","East Germany","","","",""
"34","1984","higher vocational","West Germany","1","","",""
"34","1984","higher vocational","East Germany","","","",""
"34","1984","higher education","West Germany","","","",""
"34","1984","higher education","East Germany","","","",""
"35","1984","in school","West Germany","","","",""
"35","1984","in school","East Germany","","","",""
"35","1984","inadequately","West Germany","","","",""
"35","1984","inadequately","East Germany","","","",""
"35","1984","general elemantary","West Germany","","","",""
"35","1984","general elemantary","East Germany","","","",""
"35","1984","middle vocational","West Germany","","","",""
"35","1984","middle vocational","East Germany","","","",""
"35","1984","vocational + Abi","West Germany","","","",""
"35","1984","vocational + Abi","East Germany","","","",""
"35","1984","higher vocational","West Germany","","","",""
"35","1984","higher vocational","East Germany","","","",""
"35","1984","higher education","West Germany","","","",""
"35","1984","higher education","East Germany","","","",""
"36","1984","in school","West Germany","","","",""
"36","1984","in school","East Germany","","","",""
"36","1984","inadequately","West Germany","","","",""
"36","1984","inadequately","East Germany","","","",""
"36","1984","general elemantary","West Germany","1","","",""
"36","1984","general elemantary","East Germany","","","",""
"36","1984","middle vocational","West Germany","","","",""
"36","1984","middle vocational","East Germany","","","",""
"36","1984","vocational + Abi","West Germany","","","",""
"36","1984","vocational + Abi","East Germany","","","",""
"36","1984","higher vocational","West Germany","","","",""
"36","1984","higher vocational","East Germany","","","",""
"36","1984","higher education","West Germany","","","",""
"36","1984","higher education","East Germany","","","",""
"37","1984","in school","West Germany","","","",""
"37","1984","in school","East Germany","","","",""
"37","1984","inadequately","West Germany","","","",""
"37","1984","inadequately","East Germany","","","",""
"37","1984","general elemantary","West Germany","","","",""
"37","1984","general elemantary","East Germany","","","",""
"37","1984","middle vocational","West Germany","","","",""
"37","1984","middle vocational","East Germany","","","",""
"37","1984","vocational + Abi","West Germany","","","",""
"37","1984","vocational + Abi","East Germany","","","",""
"37","1984","higher vocational","West Germany","","","",""
"37","1984","higher vocational","East Germany","","","",""
"37","1984","higher education","West Germany","","","",""
"37","1984","higher education","East Germany","","","",""
"38","1984","in school","West Germany","","","",""
"38","1984","in school","East Germany","","","",""
"38","1984","inadequately","West Germany","","","",""
"38","1984","inadequately","East Germany","","","",""
"38","1984","general elemantary","West Germany","","","",""
"38","1984","general elemantary","East Germany","","","",""
"38","1984","middle vocational","West Germany","1","","",""
"38","1984","middle vocational","East Germany","","","",""
"38","1984","vocational + Abi","West Germany","","","",""
"38","1984","vocational + Abi","East Germany","","","",""
"38","1984","higher vocational","West Germany","1","","",""
"38","1984","higher vocational","East Germany","","","",""
"38","1984","higher education","West Germany","","","",""
"38","1984","higher education","East Germany","","","",""
"39","1984","in school","West Germany","","","",""
"39","1984","in school","East Germany","","","",""
"39","1984","inadequately","West Germany","","","",""
"39","1984","inadequately","East Germany","","","",""
"39","1984","general elemantary","West Germany","1","","",""
"39","1984","general elemantary","East Germany","","","",""
"39","1984","middle vocational","West Germany","","","",""
"39","1984","middle vocational","East Germany","","","",""
"39","1984","vocational + Abi","West Germany","","","",""
"39","1984","vocational + Abi","East Germany","","","",""
"39","1984","higher vocational","West Germany","","","",""
"39","1984","higher vocational","East Germany","","","",""
"39","1984","higher education","West Germany","","","",""
"39","1984","higher education","East Germany","","","",""
"40","1984","in school","West Germany","","","",""
"40","1984","in school","East Germany","","","",""
"40","1984","inadequately","West Germany","","","",""
"40","1984","inadequately","East Germany","","","",""
"40","1984","general elemantary","West Germany","","","",""
"40","1984","general elemantary","East Germany","","","",""
"40","1984","middle vocational","West Germany","","","",""
"40","1984","middle vocational","East Germany","","","",""
"40","1984","vocational + Abi","West Germany","","","",""
"40","1984","vocational + Abi","East Germany","","","",""
"40","1984","higher vocational","West Germany","","","",""
"40","1984","higher vocational","East Germany","","","",""
"40","1984","higher education","West Germany","1","","",""
"40","1984","higher education","East Germany","","","",""
"41","1984","in school","West Germany","","","",""
"41","1984","in school","East Germany","","","",""
"41","1984","inadequately","West Germany","","","",""
"41","1984","inadequately","East Germany","","","",""
"41","1984","general elemantary","West Germany","","","",""
"41","1984","general elemantary","East Germany","","","",""
"41","1984","middle vocational","West Germany","1","","",""
"41","1984","middle vocational","East Germany","","","",""
"41","1984","vocational + Abi","West Germany","","","",""
"41","1984","vocational + Abi","East Germany","","","",""
"41","1984","higher vocational","West Germany","","","",""
"41","1984","higher vocational","East Germany","","","",""
"41","1984","higher education","West Germany","","","",""
"41","1984","higher education","East Germany","","","",""
"42","1984","in school","West Germany","","","",""
"42","1984","in school","East Germany","","","",""
"42","1984","inadequately","West Germany","","","",""
"42","1984","inadequately","East Germany","","","",""
"42","1984","general elemantary","West Germany","","","",""
"42","1984","general elemantary","East Germany","","","",""
"42","1984","middle vocational","West Germany","","","",""
"42","1984","middle vocational","East Germany","","","",""
"42","1984","vocational + Abi","West Germany","1","","",""
"42","1984","vocational + Abi","East Germany","","","",""
"42","1984","higher vocational","West Germany","","","",""
"42","1984","higher vocational","East Germany","","","",""
"42","1984","higher education","West Germany","","","",""
"42","1984","higher education","East Germany","","","",""
"43","1984","in school","West Germany","","","",""
"43","1984","in school","East Germany","","","",""
"43","1984","inadequately","West Germany","1","","",""
"43","1984","inadequately","East Germany","","","",""
"43","1984","general elemantary","West Germany","","","",""
"43","1984","general elemantary","East Germany","","","",""
"43","1984","middle vocational","West Germany","","","",""
"43","1984","middle vocational","East Germany","","","",""
"43","1984","vocational + Abi","West Germany","","","",""
"43","1984","vocational + Abi","East Germany","","","",""
"43","1984","higher vocational","West Germany","","","",""
"43","1984","higher vocational","East Germany","","","",""
"43","1984","higher education","West Germany","1","","",""
"43","1984","higher education","East Germany","","","",""
"44","1984","in school","West Germany","","","",""
"44","1984","in school","East Germany","","","",""
"44","1984","inadequately","West Germany","","","",""
"44","1984","inadequately","East Germany","","","",""
"44","1984","general elemantary","West Germany","","","",""
"44","1984","general elemantary","East Germany","","","",""
"44","1984","middle vocational","West Germany","","","",""
"44","1984","middle vocational","East Germany","","","",""
"44","1984","vocational + Abi","West Germany","","","",""
"44","1984","vocational + Abi","East Germany","","","",""
"44","1984","higher vocational","West Germany","","","",""
"44","1984","higher vocational","East Germany","","","",""
"44","1984","higher education","West Germany","","","",""
"44","1984","higher education","East Germany","","","",""
"45","1984","in school","West Germany","","","",""
"45","1984","in school","East Germany","","","",""
"45","1984","inadequately","West Germany","","","",""
"45","1984","inadequately","East Germany","","","",""
"45","1984","general elemantary","West Germany","","","",""
"45","1984","general elemantary","East Germany","","","",""
"45","1984","middle vocational","West Germany","","","",""
"45","1984","middle vocational","East Germany","","","",""
"45","1984","vocational + Abi","West Germany","","","",""
"45","1984","vocational + Abi","East Germany","","","",""
"45","1984","higher vocational","West Germany","","","",""
"45","1984","higher vocational","East Germany","","","",""
"45","1984","higher education","West Germany","","","",""
"45","1984","higher education","East Germany","","","",""
"46","1984","in school","West Germany","","","",""
"46","1984","in school","East Germany","","","",""
"46","1984","inadequately","West Germany","","","",""
"46","1984","inadequately","East Germany","","","",""
"46","1984","general elemantary","West Germany","","","",""
"46","1984","general elemantary","East Germany","","","",""
"46","1984","middle vocational","West Germany","","","",""
"46","1984","middle vocational","East Germany","","","",""
"46","1984","vocational + Abi","West Germany","","","",""
"46","1984","vocational + Abi","East Germany","","","",""
"46","1984","higher vocational","West Germany","","","",""
"46","1984","higher vocational","East Germany","","","",""
"46","1984","higher education","West Germany","","","",""
"46","1984","higher education","East Germany","","","",""
"47","1984","in school","West Germany","","","",""
"47","1984","in school","East Germany","","","",""
"47","1984","inadequately","West Germany","","","",""
"47","1984","inadequately","East Germany","","","",""
"47","1984","general elemantary","West Germany","","","",""
"47","1984","general elemantary","East Germany","","","",""
"47","1984","middle vocational","West Germany","","","",""
"47","1984","middle vocational","East Germany","","","",""
"47","1984","vocational + Abi","West Germany","","","",""
"47","1984","vocational + Abi","East Germany","","","",""
"47","1984","higher vocational","West Germany","","","",""
"47","1984","higher vocational","East Germany","","","",""
"47","1984","higher education","West Germany","","","",""
"47","1984","higher education","East Germany","","","",""
"48","1984","in school","West Germany","","","",""
"48","1984","in school","East Germany","","","",""
"48","1984","inadequately","West Germany","","","",""
"48","1984","inadequately","East Germany","","","",""
"48","1984","general elemantary","West Germany","","","",""
"48","1984","general elemantary","East Germany","","","",""
"48","1984","middle vocational","West Germany","","","",""
"48","1984","middle vocational","East Germany","","","",""
"48","1984","vocational + Abi","West Germany","","","",""
"48","1984","vocational + Abi","East Germany","","","",""
"48","1984","higher vocational","West Germany","","","",""
"48","1984","higher vocational","East Germany","","","",""
"48","1984","higher education","West Germany","","","",""
"48","1984","higher education","East Germany","","","",""
"49","1984","in school","West Germany","","","",""
"49","1984","in school","East Germany","","","",""
"49","1984","inadequately","West Germany","","","",""
"49","1984","inadequately","East Germany","","","",""
"49","1984","general elemantary","West Germany","","","",""
