"year","age_gr","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"1987","16-34 y.","inadequately","6.55","6","207","4","5","8","9","6.24","6.86","7","8"
"1987","16-34 y.","middle vocational","7.16","8","1897","5","6","8","9","7.08","7.24","8","8"
"1987","16-34 y.","vocational + Abi","6.91","7","155","4","6","8","9","6.61","7.21","7","8"
"1987","35-65 y.","general elemantary","6.95","7","1341","5","5","8","10","6.84","7.06","7","7"
"1987","35-65 y.","higher education","7.26","8","467","4","6","8","9","7.09","7.43","8","8"
"1987","35-65 y.","higher vocational","7.18","7.4","316","5","7","8","9","6.99","7.37","7","8"
"1987","35-65 y.","in school","","","","","","","","","","",""
"1987","35-65 y.","inadequately","6.62","7","536","4","5","8","9","6.44","6.8","7","8"
"1987","35-65 y.","middle vocational","7.05","7","2567","5","6","8","9","6.98","7.12","7","7"
"1987","35-65 y.","vocational + Abi","7.28","8","102","5","6","8","10","6.89","7.67","7","8"
"1987","66 and older","general elemantary","7.09","8","412","4","6","9","10","6.86","7.32","7","8"
"1987","66 and older","higher education","7.61","8","57","5","7","9","10","7.08","8.14","8","9"
"1987","66 and older","higher vocational","7.6","8","70","5","7","9","10","7.12","8.08","7","8"
"1987","66 and older","in school","","","","","","","","","","",""
"1987","66 and older","inadequately","","","","","","","","","","",""
"1987","66 and older","middle vocational","7.15","8","508","5","6","8","10","6.97","7.33","7","8"
"1987","66 and older","vocational + Abi","","","","","","","","","","",""
"1988","16-34 y.","general elemantary","7.04","7","1074","5","6","8","9","6.92","7.16","8","8"
"1988","16-34 y.","higher education","7.22","8","203","5","7","8","9","6.96","7.48","7","8"
"1988","16-34 y.","higher vocational","7.13","8","160","5","6","8","9","6.87","7.39","7","8"
"1988","16-34 y.","in school","7.42","8","162","5","7","9","9","7.14","7.7","8","8"
"1988","16-34 y.","inadequately","6.34","6.96","188","3","5","8","9","6.02","6.66","7","8"
"1988","16-34 y.","middle vocational","7.09","7","1796","5","6","8","9","7.01","7.17","7","8"
"1988","16-34 y.","vocational + Abi","6.97","7","153","4","6","8","9","6.69","7.25","7","8"
"1988","35-65 y.","general elemantary","6.83","7","1272","4","5","8","9","6.72","6.94","7","7"
"1988","35-65 y.","higher education","7.11","8","438","4","6","8","9","6.93","7.29","8","8"
"1988","35-65 y.","higher vocational","7.02","7","309","5","6","8","9","6.82","7.22","7","8"
"1988","35-65 y.","in school","","","","","","","","","","",""
"1988","35-65 y.","inadequately","6.6","7","493","4","5","8","9","6.42","6.78","7","7"
"1988","35-65 y.","middle vocational","7.02","7","2439","5","6","8","9","6.95","7.09","7","8"
"1988","35-65 y.","vocational + Abi","7.22","7.6","99","4","6","9","10","6.8","7.64","7","8"
"1988","66 and older","general elemantary","6.86","7","385","4","5","8","10","6.63","7.09","7","8"
"1988","66 and older","higher education","7.68","8","56","5","7","9","10","7.16","8.2","7","8"
"1988","66 and older","higher vocational","7.69","8","69","5","7","9","10","7.25","8.13","7","8"
"1988","66 and older","in school","","","","","","","","","","",""
"1988","66 and older","inadequately","","","","","","","","","","",""
"1988","66 and older","middle vocational","6.95","7","503","4","5","8","10","6.75","7.15","7","8"
"1988","66 and older","vocational + Abi","","","","","","","","","","",""
"1989","16-34 y.","general elemantary","7.11","8","1004","5","6","8","9","6.99","7.23","7","8"
"1989","16-34 y.","higher education","7.2","8","206","3","7","9","9","6.92","7.48","8","8"
"1989","16-34 y.","higher vocational","7.1","7","156","5","6","8","9","6.83","7.37","7","8"
"1989","16-34 y.","in school","7.41","8","174","5","6","9","10","7.12","7.7","8","8"
"1989","16-34 y.","inadequately","7.1","7","171","5","6","8","10","6.76","7.44","7","8"
"1989","16-34 y.","middle vocational","7.11","7","1786","5","6","8","9","7.03","7.19","8","8"
"1989","16-34 y.","vocational + Abi","7.12","8","165","5","6","8","9","6.85","7.39","7","8"
"1989","35-65 y.","general elemantary","6.93","7","1189","4","5","8","9","6.82","7.04","7","7"
"1989","35-65 y.","higher education","7.21","8","435","5","6","8","9","7.05","7.37","8","8"
"1989","35-65 y.","higher vocational","7.24","8","290","5","6","8","9","7.05","7.43","7","8"
"1989","35-65 y.","in school","","","","","","","","","","",""
"1989","35-65 y.","inadequately","6.58","7","474","4","5","8","9","6.4","6.76","7","7"
"1989","35-65 y.","middle vocational","6.97","7","2361","4","6","8","9","6.89","7.05","7","8"
"1989","35-65 y.","vocational + Abi","7.38","8","100","5","6","9","10","6.98","7.78","7","8"
"1989","66 and older","general elemantary","6.84","7","386","4","5","8","10","6.62","7.06","7","7"
"1989","66 and older","higher education","7.96","8","56","5","7","9","10","7.5","8.42","8","9"
"1989","66 and older","higher vocational","7.66","8","67","5","6","10","10","7.18","8.14","8","8"
"1989","66 and older","in school","","","","","","","","","","",""
"1989","66 and older","inadequately","","","","","","","","","","",""
"1989","66 and older","middle vocational","6.98","7","480","4","5","8","10","6.79","7.17","7","8"
"1989","66 and older","vocational + Abi","","","","","","","","","","",""
"1990","16-34 y.","general elemantary","7.23","8","1123","5","6","8","9","7.12","7.34","8","8"
"1990","16-34 y.","higher education","7.1","8","520","5","6","8","9","6.95","7.25","7","7"
"1990","16-34 y.","higher vocational","7.3","8","217","5","7","8","9","7.09","7.51","7","8"
"1990","16-34 y.","in school","7.67","8","193","5","7","9","9","7.43","7.91","8","8"
"1990","16-34 y.","inadequately","6.8","7","162","4","5","8","10","6.49","7.11","7","8"
"1990","16-34 y.","middle vocational","7.16","8","2785","5","6","8","9","7.09","7.23","7","8"
"1990","16-34 y.","vocational + Abi","7.34","8","222","5","7","8","9","7.13","7.55","7","8"
"1990","35-65 y.","general elemantary","6.93","7","1339","5","5","8","9","6.83","7.03","7","7"
"1990","35-65 y.","higher education","7.02","7","1065","5","6","8","9","6.91","7.13","7","7"
"1990","35-65 y.","higher vocational","7.27","8","451","5","6","8","9","7.11","7.43","7","8"
"1990","35-65 y.","in school","","","","","","","","","","",""
"1990","35-65 y.","inadequately","6.92","7","465","5","5","8","10","6.73","7.11","7","7"
"1990","35-65 y.","middle vocational","7.14","7","3584","5","6","8","9","7.08","7.2","7","7"
"1990","35-65 y.","vocational + Abi","7.28","8","129","5","6","8","10","6.94","7.62","7","8"
"1990","66 and older","general elemantary","6.76","7","524","4","5","8","10","6.56","6.96","7","7"
"1990","66 and older","higher education","7.49","8","108","5","6","9","10","7.12","7.86","7","8"
"1990","66 and older","higher vocational","7.04","7","102","4","5","8","10","6.62","7.46","7","8"
"1990","66 and older","in school","","","","","","","","","","",""
"1990","66 and older","inadequately","","","","","","","","","","",""
"1990","66 and older","middle vocational","6.99","7","707","5","5","8","10","6.84","7.14","7","8"
"1990","66 and older","vocational + Abi","","","","","","","","","","",""
"1991","16-34 y.","general elemantary","7.19","8","1068","5","6","8","9","7.08","7.3","8","8"
"1991","16-34 y.","higher education","6.95","7","474","5","6","8","9","6.79","7.11","7","7"
"1991","16-34 y.","higher vocational","7.19","7","209","5","6","8","9","6.98","7.4","7","8"
"1991","16-34 y.","in school","7.84","8","162","6","7","9","9","7.6","8.08","8","8"
"1991","16-34 y.","inadequately","7.01","7","185","5","6","8","10","6.73","7.29","7","8"
"1991","16-34 y.","middle vocational","7.09","7","2672","5","6","8","9","7.02","7.16","7","7"
"1991","16-34 y.","vocational + Abi","7.19","7","222","5","7","8","9","6.98","7.4","7","8"
"1991","35-65 y.","general elemantary","7.01","7","1285","5","6","8","9","6.91","7.11","7","8"
"1991","35-65 y.","higher education","6.82","7","1088","4","6","8","9","6.71","6.93","7","7"
"1991","35-65 y.","higher vocational","7.26","8","451","5","6","8","9","7.1","7.42","7","8"
"1991","35-65 y.","in school","","","","","","","","","","",""
"1991","35-65 y.","inadequately","6.85","7","451","5","5","8","9","6.69","7.01","7","7"
"1991","35-65 y.","middle vocational","7.03","7","3505","5","6","8","9","6.97","7.09","7","7"
"1991","35-65 y.","vocational + Abi","6.98","7.01","133","5","6","8","9","6.62","7.34","7","8"
"1991","66 and older","general elemantary","7.05","7","499","5","6","9","10","6.86","7.24","7","8"
"1991","66 and older","higher education","7.33","8","113","5","6","8","10","6.95","7.71","7","8"
"1991","66 and older","higher vocational","7.26","8","93","5","6","8","10","6.88","7.64","7","8"
"1991","66 and older","in school","","","","","","","","","","",""
"1991","66 and older","inadequately","","","","","","","","","","",""
"1991","66 and older","middle vocational","7.11","8","705","5","6","8","10","6.95","7.27","7","8"
"1991","66 and older","vocational + Abi","","","","","","","","","","",""
"1992","16-34 y.","general elemantary","7.15","7","1068","5","6","8","9","7.04","7.26","7","8"
"1992","16-34 y.","higher education","7.11","7","443","5","6","8","9","6.97","7.25","7","7"
"1992","16-34 y.","higher vocational","7.23","8","213","5","7","8","9","7","7.46","7","8"
"1992","16-34 y.","in school","7.71","8","186","6","7","8","9","7.49","7.93","8","8"
"1992","16-34 y.","inadequately","6.76","7","162","4","5","8","9","6.44","7.08","7","8"
"1992","16-34 y.","middle vocational","7.03","7","2537","5","6","8","9","6.96","7.1","7","7"
"1992","16-34 y.","vocational + Abi","7.22","7","225","5","6","8","9","7.03","7.41","7","8"
"1992","35-65 y.","general elemantary","6.91","7","1238","5","5","8","9","6.81","7.01","7","7"
"1992","35-65 y.","higher education","6.81","7","1100","5","6","8","9","6.71","6.91","7","7"
"1992","35-65 y.","higher vocational","7.09","7","458","5","6","8","9","6.94","7.24","7","7"
"1992","35-65 y.","in school","","","","","","","","","","",""
"1992","35-65 y.","inadequately","6.65","7","435","4","5","8","9","6.47","6.83","7","7"
"1992","35-65 y.","middle vocational","7","7","3452","5","6","8","9","6.94","7.06","7","7"
"1992","35-65 y.","vocational + Abi","6.95","8","136","4","6","8","9","6.63","7.27","7","8"
"1992","66 and older","general elemantary","6.94","7","487","5","5","8","10","6.75","7.13","7","7"
"1992","66 and older","higher education","7.16","7.24","109","5","6","8","10","6.77","7.55","7","8"
"1992","66 and older","higher vocational","6.84","7","93","4","5","8","9","6.46","7.22","7","8"
"1992","66 and older","in school","","","","","","","","","","",""
"1992","66 and older","inadequately","","","","","","","","","","",""
"1992","66 and older","middle vocational","6.91","7","721","4","5","8","9","6.76","7.06","7","8"
"1992","66 and older","vocational + Abi","","","","","","","","","","",""
"1993","16-34 y.","general elemantary","7","7","1032","4","6","8","9","6.88","7.12","7","8"
"1993","16-34 y.","higher education","6.98","7","412","5","6","8","9","6.82","7.14","7","7"
"1993","16-34 y.","higher vocational","7.01","7","204","5","7","8","9","6.78","7.24","7","8"
"1993","16-34 y.","in school","7.76","8","185","6","7","9","10","7.54","7.98","7","8"
"1993","16-34 y.","inadequately","6.91","7","163","4","6","8","10","6.58","7.24","7","7"
"1993","16-34 y.","middle vocational","7.03","7","2530","5","6","8","9","6.96","7.1","7","7"
"1993","16-34 y.","vocational + Abi","7.23","8","225","5","7","8","9","7.02","7.44","7","8"
"1993","35-65 y.","general elemantary","6.8","7","1168","5","5","8","9","6.69","6.91","7","7"
"1993","35-65 y.","higher education","6.83","7","1107","4","6","8","9","6.72","6.94","7","7"
"1993","35-65 y.","higher vocational","6.95","7","450","5","6","8","9","6.79","7.11","7","7"
"1993","35-65 y.","in school","","","","","","","","","","",""
"1993","35-65 y.","inadequately","6.53","7","419","4","5","8","9","6.35","6.71","7","7"
"1993","35-65 y.","middle vocational","6.9","7","3401","5","6","8","9","6.84","6.96","7","7"
"1993","35-65 y.","vocational + Abi","7.1","8","134","5","6","8","9","6.77","7.43","7","8"
"1993","66 and older","general elemantary","6.97","7","499","4","5","8","10","6.78","7.16","7","8"
"1993","66 and older","higher education","7.08","7","117","4","6","8","9","6.67","7.49","7","8"
"1993","66 and older","higher vocational","7.17","8","87","4","6","8","9","6.75","7.59","7","8"
"1993","66 and older","in school","","","","","","","","","","",""
"1993","66 and older","inadequately","","","","","","","","","","",""
"1993","66 and older","middle vocational","7.02","8","729","4","6","8","9","6.87","7.17","7","8"
"1993","66 and older","vocational + Abi","","","","","","","","","","",""
"1994","16-34 y.","general elemantary","7.07","7","916","5","6","8","9","6.95","7.19","7","8"
"1994","16-34 y.","higher education","6.91","7","419","5","6","8","9","6.75","7.07","7","7"
"1994","16-34 y.","higher vocational","7.09","7","217","5","6","8","9","6.86","7.32","7","8"
"1994","16-34 y.","in school","7.51","8","239","5","7","9","9","7.3","7.72","7","8"
"1994","16-34 y.","inadequately","7.12","7","139","5","6","8","10","6.81","7.43","7","8"
"1994","16-34 y.","middle vocational","7","7","2453","5","6","8","9","6.93","7.07","7","7"
"1994","16-34 y.","vocational + Abi","7.11","7","249","5","6","8","9","6.91","7.31","7","8"
"1994","35-65 y.","general elemantary","6.71","7","1104","4","5","8","9","6.6","6.82","7","7"
"1994","35-65 y.","higher education","6.88","7","1099","5","6","8","9","6.78","6.98","7","7"
"1994","35-65 y.","higher vocational","6.82","7","447","5","6","8","9","6.66","6.98","7","7"
"1994","35-65 y.","in school","","","","","","","","","","",""
"1994","35-65 y.","inadequately","6.3","6.22","385","3","5","8","8","6.09","6.51","6","7"
"1994","35-65 y.","middle vocational","6.81","7","3364","5","6","8","9","6.75","6.87","7","7"
"1994","35-65 y.","vocational + Abi","6.81","7","119","5","6","8","8","6.5","7.12","6","7"
"1994","66 and older","general elemantary","6.78","7","484","4","5","8","10","6.59","6.97","7","7"
"1994","66 and older","higher education","7.16","7","130","5","6","8","10","6.84","7.48","7","8"
"1994","66 and older","higher vocational","6.91","7","90","4","5","8","10","6.5","7.32","7","8"
"1994","66 and older","in school","","","","","","","","","","",""
"1994","66 and older","inadequately","7.17","7","31","5","7","8","10","6.43","7.91","6","7"
"1994","66 and older","middle vocational","6.87","7","739","5","6","8","9","6.72","7.02","7","8"
"1994","66 and older","vocational + Abi","","","","","","","","","","",""
"1995","16-34 y.","general elemantary","7.08","7","915","5","6","8","9","6.96","7.2","7","8"
"1995","16-34 y.","higher education","7.05","7","431","5","6","8","9","6.9","7.2","7","8"
"1995","16-34 y.","higher vocational","7.31","8","217","5","6","8","9","7.1","7.52","7","8"
"1995","16-34 y.","in school","7.39","8","283","5","7","9","9","7.2","7.58","8","8"
"1995","16-34 y.","inadequately","6.47","7","121","3","5","8","9","6.12","6.82","7","8"
"1995","16-34 y.","middle vocational","7","7","2513","5","6","8","9","6.93","7.07","7","7"
"1995","16-34 y.","vocational + Abi","7.06","7","273","5","6","8","9","6.86","7.26","7","8"
"1995","35-65 y.","general elemantary","6.63","7","1096","4","5","8","9","6.52","6.74","7","7"
"1995","35-65 y.","higher education","6.9","7","1174","5","6","8","9","6.8","7","7","7"
"1995","35-65 y.","higher vocational","6.66","7","458","4","5","8","9","6.5","6.82","7","7"
"1995","35-65 y.","in school","","","","","","","","","","",""
"1995","35-65 y.","inadequately","6.49","7","371","4","5","8","9","6.29","6.69","7","7"
"1995","35-65 y.","middle vocational","6.79","7","3466","5","5","8","9","6.73","6.85","7","7"
"1995","35-65 y.","vocational + Abi","6.79","7","180","4","6","8","8","6.51","7.07","7","7"
"1995","66 and older","general elemantary","6.64","7","495","3","5","8","10","6.44","6.84","7","7"
"1995","66 and older","higher education","7.01","7","152","5","6","8","9","6.7","7.32","7","8"
"1995","66 and older","higher vocational","6.9","7","83","4","5","8","10","6.44","7.36","7","8"
"1995","66 and older","in school","","","","","","","","","","",""
"1995","66 and older","inadequately","6.73","6","38","5","5","8","10","6.31","7.15","6","7"
"1995","66 and older","middle vocational","6.79","7","746","4","5","8","9","6.64","6.94","7","7"
"1995","66 and older","vocational + Abi","","","","","","","","","","",""
"1996","16-34 y.","general elemantary","7.07","7","866","5","6","8","9","6.95","7.19","7","8"
"1996","16-34 y.","higher education","6.99","7","425","5","6","8","9","6.85","7.13","7","8"
"1996","16-34 y.","higher vocational","6.95","8","226","5","5","8","9","6.72","7.18","7","8"
"1996","16-34 y.","in school","7.63","8","293","5","7","9","10","7.44","7.82","8","8"
"1996","16-34 y.","inadequately","6.8","6.78","114","5","5","8","9","6.52","7.08","7","7"
"1996","16-34 y.","middle vocational","7.05","7","2387","5","6","8","9","6.98","7.12","7","7"
"1996","16-34 y.","vocational + Abi","7.04","7","274","5","6","8","8","6.85","7.23","7","8"
"1996","35-65 y.","general elemantary","6.63","7","1056","4","5","8","9","6.51","6.75","7","7"
"1996","35-65 y.","higher education","6.93","7","1184","5","6","8","9","6.83","7.03","7","7"
"1996","35-65 y.","higher vocational","6.84","7","463","5","6","8","8","6.69","6.99","7","7"
"1996","35-65 y.","in school","","","","","","","","","","",""
"1996","35-65 y.","inadequately","6.38","6","337","4","5","8","9","6.18","6.58","6","7"
"1996","35-65 y.","middle vocational","6.79","7","3476","5","6","8","9","6.73","6.85","7","7"
"1996","35-65 y.","vocational + Abi","7.01","7","177","5","6","8","9","6.78","7.24","7","7"
"1996","66 and older","general elemantary","6.72","7","481","4","5","8","10","6.52","6.92","7","7"
"1996","66 and older","higher education","6.91","7.27","159","4","5","8","9","6.6","7.22","7","8"
"1996","66 and older","higher vocational","6.73","7","80","4","5","8","10","6.25","7.21","7","8"
"1996","66 and older","in school","","","","","","","","","","",""
"1996","66 and older","inadequately","6.74","6","43","5","5","8","10","6.19","7.29","5","7"
"1996","66 and older","middle vocational","7.1","8","776","5","6","8","10","6.97","7.23","7","8"
"1996","66 and older","vocational + Abi","","","","","","","","","","",""
"1997","16-34 y.","general elemantary","7.07","7","873","5","6","8","9","6.95","7.19","7","8"
"1997","16-34 y.","higher education","6.93","7","406","5","6","8","9","6.78","7.08","7","7"
"1997","16-34 y.","higher vocational","7.07","7","215","5","6","8","9","6.86","7.28","7","8"
"1997","16-34 y.","in school","7.61","8","316","5","7","9","10","7.42","7.8","8","8"
"1997","16-34 y.","inadequately","6.78","7","95","5","5","8","9","6.42","7.14","7","8"
"1997","16-34 y.","middle vocational","6.89","7","2262","5","6","8","9","6.82","6.96","7","7"
"1997","16-34 y.","vocational + Abi","7.01","7","261","5","7","8","9","6.82","7.2","7","8"
"1997","35-65 y.","general elemantary","6.49","7","994","4","5","8","9","6.37","6.61","7","7"
"1997","35-65 y.","higher education","6.82","7","1198","5","6","8","8","6.73","6.91","7","7"
"1997","35-65 y.","higher vocational","6.61","7","466","4","5","8","9","6.45","6.77","7","7"
"1997","35-65 y.","in school","","","","","","","","","","",""
"1997","35-65 y.","inadequately","6.4","7","326","4","5","8","9","6.19","6.61","6","7"
"1997","35-65 y.","middle vocational","6.66","7","3442","4","5","8","9","6.6","6.72","7","7"
"1997","35-65 y.","vocational + Abi","6.79","7","170","5","6","8","8","6.55","7.03","7","7"
"1997","66 and older","general elemantary","6.53","7","476","4","5","8","9","6.35","6.71","7","7"
"1997","66 and older","higher education","7.26","8","166","5","6","8","10","6.98","7.54","7","8"
"1997","66 and older","higher vocational","6.85","7","82","4","6","8","9","6.45","7.25","7","8"
"1997","66 and older","in school","","","","","","","","","","",""
"1997","66 and older","inadequately","6.05","6","46","3","4","8","10","5.44","6.66","5","7"
"1997","66 and older","middle vocational","6.83","7","802","5","5","8","9","6.7","6.96","7","7"
"1997","66 and older","vocational + Abi","","","","","","","","","","",""
"1998","16-34 y.","general elemantary","7.17","7","911","5","6","8","9","7.06","7.28","7","8"
"1998","16-34 y.","higher education","7.08","7","443","5","7","8","9","6.94","7.22","7","8"
"1998","16-34 y.","higher vocational","7.23","8","243","5","7","8","9","7.03","7.43","7","8"
"1998","16-34 y.","in school","7.54","8","332","5","7","9","9","7.38","7.7","8","8"
"1998","16-34 y.","inadequately","6.6","7","87","4","5","8","9","6.2","7","7","8"
"1998","16-34 y.","middle vocational","7.13","7","2309","5","6","8","9","7.06","7.2","7","7"
"1998","16-34 y.","vocational + Abi","7.1","7","280","5","6","8","9","6.93","7.27","7","8"
"1998","35-65 y.","general elemantary","6.77","7","1070","5","6","8","9","6.66","6.88","7","7"
"1998","35-65 y.","higher education","6.98","7","1346","5","6","8","9","6.89","7.07","7","7"
"1998","35-65 y.","higher vocational","6.8","7","502","5","6","8","8","6.65","6.95","7","7"
"1998","35-65 y.","in school","","","","","","","","","","",""
"1998","35-65 y.","inadequately","6.59","7","308","4","5","8","9","6.38","6.8","6","7"
"1998","35-65 y.","middle vocational","6.82","7","3854","5","6","8","9","6.76","6.88","7","7"
"1998","35-65 y.","vocational + Abi","7.21","8","200","5","7","8","9","6.97","7.45","7","8"
"1998","66 and older","general elemantary","6.58","7","568","4","5","8","9","6.41","6.75","7","7"
"1998","66 and older","higher education","7.05","7","184","5","6","8","9","6.78","7.32","7","8"
"1998","66 and older","higher vocational","7.38","8","82","5","6","9","10","6.93","7.83","7","8"
"1998","66 and older","in school","","","","","","","","","","",""
"1998","66 and older","inadequately","5.91","6","49","3","5","7","9","5.32","6.5","5","7"
"1998","66 and older","middle vocational","6.94","7","885","5","6","8","9","6.81","7.07","7","7"
"1998","66 and older","vocational + Abi","7.14","8","31","4","6","8","9","6.36","7.92","6","8"
"1999","16-34 y.","general elemantary","7.17","8","884","5","6","8","9","7.05","7.29","7","8"
"1999","16-34 y.","higher education","7.4","8","417","5","7","8","9","7.27","7.53","7","8"
"1999","16-34 y.","higher vocational","7.42","8","224","5","7","8","9","7.2","7.64","8","8"
"1999","16-34 y.","in school","7.46","8","318","5","7","9","9","7.28","7.64","8","8"
"1999","16-34 y.","inadequately","6.94","7","83","4","5","8","9","6.57","7.31","7","8"
"1999","16-34 y.","middle vocational","7.16","7.52","2221","5","6","8","9","7.09","7.23","7","8"
"1999","16-34 y.","vocational + Abi","7.29","8","264","5","7","8","9","7.11","7.47","7","8"
"1999","35-65 y.","general elemantary","6.7","7","1003","4","5","8","9","6.58","6.82","7","7"
"1999","35-65 y.","higher education","7.04","7.9","1353","5","6","8","9","6.95","7.13","7","7"
"1999","35-65 y.","higher vocational","6.95","7","514","5","6","8","9","6.8","7.1","7","7"
"1999","35-65 y.","in school","","","","","","","","","","",""
"1999","35-65 y.","inadequately","6.59","7","286","4","5","8","9","6.37","6.81","6","7"
"1999","35-65 y.","middle vocational","6.88","7","3851","5","6","8","9","6.82","6.94","7","7"
