"plh0107","year","age_gr","migback","n","percent","lower_confidence","upper_confidence"
"Important","1992","35-65 y.","no migration background","2559","0.502534099962641","0.488822533497151","0.516245666428131"
"Important","1992","35-65 y.","direct migration background","150","0.449416948976855","0.395989785581156","0.502844112372554"
"Important","1992","35-65 y.","indirect migration background","11","","",""
"Important","1992","66 and older","no migration background","230","0.20619133982056","0.183049005182315","0.229333674458805"
"Important","1992","66 and older","direct migration background","18","","",""
"Important","1992","66 and older","indirect migration background","","","",""
"Less important","1992","16-34 y.","no migration background","407","0.116829619119432","0.106551458401969","0.127107779836894"
"Less important","1992","16-34 y.","direct migration background","8","","",""
"Less important","1992","16-34 y.","indirect migration background","4","","",""
"Less important","1992","35-65 y.","no migration background","713","0.155746998542293","0.145802822675978","0.165691174408608"
"Less important","1992","35-65 y.","direct migration background","50","0.164372844021496","0.124566959242539","0.204178728800453"
"Less important","1992","35-65 y.","indirect migration background","3","","",""
"Less important","1992","66 and older","no migration background","176","0.140187866730692","0.120328241862379","0.160047491599005"
"Less important","1992","66 and older","direct migration background","14","","",""
"Less important","1992","66 and older","indirect migration background","1","","",""
"Quite unimportant","1992","16-34 y.","no migration background","56","0.0170480271626323","0.012905933741021","0.0211901205842436"
"Quite unimportant","1992","16-34 y.","direct migration background","7","","",""
"Quite unimportant","1992","16-34 y.","indirect migration background","4","","",""
"Quite unimportant","1992","35-65 y.","no migration background","503","0.109135432285702","0.100584541170125","0.117686323401278"
"Quite unimportant","1992","35-65 y.","direct migration background","50","0.131461568855884","0.0951688169746793","0.167754320737089"
"Quite unimportant","1992","35-65 y.","indirect migration background","2","","",""
"Quite unimportant","1992","66 and older","no migration background","696","0.594005197727401","0.565914055283866","0.622096340170936"
"Quite unimportant","1992","66 and older","direct migration background","58","0.555117976299981","0.456222301462409","0.654013651137553"
"Quite unimportant","1992","66 and older","indirect migration background","2","","",""
"Very important","1993","16-34 y.","no migration background","","","",""
"Very important","1993","16-34 y.","direct migration background","","","",""
"Very important","1993","16-34 y.","indirect migration background","","","",""
"Very important","1993","35-65 y.","no migration background","","","",""
"Very important","1993","35-65 y.","direct migration background","","","",""
"Very important","1993","35-65 y.","indirect migration background","","","",""
"Very important","1993","66 and older","no migration background","","","",""
"Very important","1993","66 and older","direct migration background","","","",""
"Very important","1993","66 and older","indirect migration background","","","",""
"Important","1993","16-34 y.","no migration background","","","",""
"Important","1993","16-34 y.","direct migration background","","","",""
"Important","1993","16-34 y.","indirect migration background","","","",""
"Important","1993","35-65 y.","no migration background","","","",""
"Important","1993","35-65 y.","direct migration background","","","",""
"Important","1993","35-65 y.","indirect migration background","","","",""
"Important","1993","66 and older","no migration background","","","",""
"Important","1993","66 and older","direct migration background","","","",""
"Important","1993","66 and older","indirect migration background","","","",""
"Less important","1993","16-34 y.","no migration background","","","",""
"Less important","1993","16-34 y.","direct migration background","","","",""
"Less important","1993","16-34 y.","indirect migration background","","","",""
"Less important","1993","35-65 y.","no migration background","","","",""
"Less important","1993","35-65 y.","direct migration background","","","",""
"Less important","1993","35-65 y.","indirect migration background","","","",""
"Less important","1993","66 and older","no migration background","","","",""
"Less important","1993","66 and older","direct migration background","","","",""
"Less important","1993","66 and older","indirect migration background","","","",""
"Quite unimportant","1993","16-34 y.","no migration background","","","",""
"Quite unimportant","1993","16-34 y.","direct migration background","","","",""
"Quite unimportant","1993","16-34 y.","indirect migration background","","","",""
"Quite unimportant","1993","35-65 y.","no migration background","","","",""
"Quite unimportant","1993","35-65 y.","direct migration background","","","",""
"Quite unimportant","1993","35-65 y.","indirect migration background","","","",""
"Quite unimportant","1993","66 and older","no migration background","","","",""
"Quite unimportant","1993","66 and older","direct migration background","","","",""
"Quite unimportant","1993","66 and older","indirect migration background","","","",""
"Very important","1994","16-34 y.","no migration background","","","",""
"Very important","1994","16-34 y.","direct migration background","","","",""
"Very important","1994","16-34 y.","indirect migration background","","","",""
"Very important","1994","35-65 y.","no migration background","","","",""
"Very important","1994","35-65 y.","direct migration background","","","",""
"Very important","1994","35-65 y.","indirect migration background","","","",""
"Very important","1994","66 and older","no migration background","","","",""
"Very important","1994","66 and older","direct migration background","","","",""
"Very important","1994","66 and older","indirect migration background","","","",""
"Important","1994","16-34 y.","no migration background","","","",""
"Important","1994","16-34 y.","direct migration background","","","",""
"Important","1994","16-34 y.","indirect migration background","","","",""
"Important","1994","35-65 y.","no migration background","","","",""
"Important","1994","35-65 y.","direct migration background","","","",""
"Important","1994","35-65 y.","indirect migration background","","","",""
"Important","1994","66 and older","no migration background","","","",""
"Important","1994","66 and older","direct migration background","","","",""
"Important","1994","66 and older","indirect migration background","","","",""
"Less important","1994","16-34 y.","no migration background","","","",""
"Less important","1994","16-34 y.","direct migration background","","","",""
"Less important","1994","16-34 y.","indirect migration background","","","",""
"Less important","1994","35-65 y.","no migration background","","","",""
"Less important","1994","35-65 y.","direct migration background","","","",""
"Less important","1994","35-65 y.","indirect migration background","","","",""
"Less important","1994","66 and older","no migration background","","","",""
"Less important","1994","66 and older","direct migration background","","","",""
"Less important","1994","66 and older","indirect migration background","","","",""
"Quite unimportant","1994","16-34 y.","no migration background","","","",""
"Quite unimportant","1994","16-34 y.","direct migration background","","","",""
"Quite unimportant","1994","16-34 y.","indirect migration background","","","",""
"Quite unimportant","1994","35-65 y.","no migration background","","","",""
"Quite unimportant","1994","35-65 y.","direct migration background","","","",""
"Quite unimportant","1994","35-65 y.","indirect migration background","","","",""
"Quite unimportant","1994","66 and older","no migration background","","","",""
"Quite unimportant","1994","66 and older","direct migration background","","","",""
"Quite unimportant","1994","66 and older","indirect migration background","","","",""
"Very important","1995","16-34 y.","no migration background","1242","0.348732964800157","0.332901462493583","0.36456446710673"
"Very important","1995","16-34 y.","direct migration background","141","0.432990736826153","0.382366491584106","0.4836149820682"
"Very important","1995","16-34 y.","indirect migration background","50","0.493036964558057","0.401662034288078","0.584411894828037"
"Very important","1995","35-65 y.","no migration background","1185","0.215808736803305","0.204361280654645","0.227256192951964"
"Very important","1995","35-65 y.","direct migration background","150","0.247292680072508","0.212828452781438","0.281756907363579"
"Very important","1995","35-65 y.","indirect migration background","4","","",""
"Very important","1995","66 and older","no migration background","92","0.072769125738233","0.0575835082555191","0.0879547432209469"
"Very important","1995","66 and older","direct migration background","14","","",""
"Very important","1995","66 and older","indirect migration background","","","",""
"Important","1995","16-34 y.","no migration background","1821","0.519615514467757","0.503018437015917","0.536212591919596"
"Important","1995","16-34 y.","direct migration background","176","0.435099501376328","0.384446585198292","0.485752417554364"
"Important","1995","16-34 y.","indirect migration background","53","0.418731700228724","0.328563082821223","0.508900317636224"
"Important","1995","35-65 y.","no migration background","2674","0.530139018599808","0.516250911622674","0.544027125576942"
"Important","1995","35-65 y.","direct migration background","296","0.500202168258154","0.460261087312358","0.54014324920395"
"Important","1995","35-65 y.","indirect migration background","10","","",""
"Important","1995","66 and older","no migration background","303","0.277118493064917","0.250952859982048","0.303284126147787"
"Important","1995","66 and older","direct migration background","27","","",""
"Important","1995","66 and older","indirect migration background","","","",""
"Less important","1995","16-34 y.","no migration background","374","0.120882686637964","0.110053357642352","0.131712015633576"
"Less important","1995","16-34 y.","direct migration background","44","0.115868691140993","0.0831673460027315","0.148570036279254"
"Less important","1995","16-34 y.","indirect migration background","9","","",""
"Less important","1995","35-65 y.","no migration background","706","0.158545668079962","0.148381872001948","0.168709464157977"
"Less important","1995","35-65 y.","direct migration background","93","0.148657268607397","0.12023916219979","0.177075375015005"
"Less important","1995","35-65 y.","indirect migration background","6","","",""
"Less important","1995","66 and older","no migration background","170","0.151013158282063","0.130080575843265","0.171945740720861"
"Less important","1995","66 and older","direct migration background","21","","",""
"Less important","1995","66 and older","indirect migration background","2","","",""
"Quite unimportant","1995","16-34 y.","no migration background","44","0.0107688340941227","0.00734013543412172","0.0141975327541237"
"Quite unimportant","1995","16-34 y.","direct migration background","7","","",""
"Quite unimportant","1995","16-34 y.","indirect migration background","3","","",""
"Quite unimportant","1995","35-65 y.","no migration background","396","0.0955065765169248","0.087327903919992","0.103685249113858"
"Quite unimportant","1995","35-65 y.","direct migration background","63","0.10384788306194","0.0794787804393753","0.128216985684505"
"Quite unimportant","1995","35-65 y.","indirect migration background","1","","",""
"Quite unimportant","1995","66 and older","no migration background","559","0.499099222914787","0.469868858148131","0.528329587681442"
"Quite unimportant","1995","66 and older","direct migration background","72","0.54409315317884","0.45976542906429","0.628420877293389"
"Quite unimportant","1995","66 and older","indirect migration background","2","","",""
"Very important","1996","16-34 y.","no migration background","","","",""
"Very important","1996","16-34 y.","direct migration background","","","",""
"Very important","1996","16-34 y.","indirect migration background","","","",""
"Very important","1996","35-65 y.","no migration background","","","",""
"Very important","1996","35-65 y.","direct migration background","","","",""
"Very important","1996","35-65 y.","indirect migration background","","","",""
"Very important","1996","66 and older","no migration background","","","",""
"Very important","1996","66 and older","direct migration background","","","",""
"Very important","1996","66 and older","indirect migration background","","","",""
"Important","1996","16-34 y.","no migration background","","","",""
"Important","1996","16-34 y.","direct migration background","","","",""
"Important","1996","16-34 y.","indirect migration background","","","",""
"Important","1996","35-65 y.","no migration background","","","",""
"Important","1996","35-65 y.","direct migration background","","","",""
"Important","1996","35-65 y.","indirect migration background","","","",""
"Important","1996","66 and older","no migration background","","","",""
"Important","1996","66 and older","direct migration background","","","",""
"Important","1996","66 and older","indirect migration background","","","",""
"Less important","1996","16-34 y.","no migration background","","","",""
"Less important","1996","16-34 y.","direct migration background","","","",""
"Less important","1996","16-34 y.","indirect migration background","","","",""
"Less important","1996","35-65 y.","no migration background","","","",""
"Less important","1996","35-65 y.","direct migration background","","","",""
"Less important","1996","35-65 y.","indirect migration background","","","",""
"Less important","1996","66 and older","no migration background","","","",""
"Less important","1996","66 and older","direct migration background","","","",""
"Less important","1996","66 and older","indirect migration background","","","",""
"Quite unimportant","1996","16-34 y.","no migration background","","","",""
"Quite unimportant","1996","16-34 y.","direct migration background","","","",""
"Quite unimportant","1996","16-34 y.","indirect migration background","","","",""
"Quite unimportant","1996","35-65 y.","no migration background","","","",""
"Quite unimportant","1996","35-65 y.","direct migration background","","","",""
"Quite unimportant","1996","35-65 y.","indirect migration background","","","",""
"Quite unimportant","1996","66 and older","no migration background","","","",""
"Quite unimportant","1996","66 and older","direct migration background","","","",""
"Quite unimportant","1996","66 and older","indirect migration background","","","",""
"Very important","1997","16-34 y.","no migration background","","","",""
"Very important","1997","16-34 y.","direct migration background","","","",""
"Very important","1997","16-34 y.","indirect migration background","","","",""
"Very important","1997","35-65 y.","no migration background","","","",""
"Very important","1997","35-65 y.","direct migration background","","","",""
"Very important","1997","35-65 y.","indirect migration background","","","",""
"Very important","1997","66 and older","no migration background","","","",""
"Very important","1997","66 and older","direct migration background","","","",""
"Very important","1997","66 and older","indirect migration background","","","",""
"Important","1997","16-34 y.","no migration background","","","",""
"Important","1997","16-34 y.","direct migration background","","","",""
"Important","1997","16-34 y.","indirect migration background","","","",""
"Important","1997","35-65 y.","no migration background","","","",""
"Important","1997","35-65 y.","direct migration background","","","",""
"Important","1997","35-65 y.","indirect migration background","","","",""
"Important","1997","66 and older","no migration background","","","",""
"Important","1997","66 and older","direct migration background","","","",""
"Important","1997","66 and older","indirect migration background","","","",""
"Less important","1997","16-34 y.","no migration background","","","",""
"Less important","1997","16-34 y.","direct migration background","","","",""
"Less important","1997","16-34 y.","indirect migration background","","","",""
"Less important","1997","35-65 y.","no migration background","","","",""
"Less important","1997","35-65 y.","direct migration background","","","",""
"Less important","1997","35-65 y.","indirect migration background","","","",""
"Less important","1997","66 and older","no migration background","","","",""
"Less important","1997","66 and older","direct migration background","","","",""
"Less important","1997","66 and older","indirect migration background","","","",""
"Quite unimportant","1997","16-34 y.","no migration background","","","",""
"Quite unimportant","1997","16-34 y.","direct migration background","","","",""
"Quite unimportant","1997","16-34 y.","indirect migration background","","","",""
"Quite unimportant","1997","35-65 y.","no migration background","","","",""
"Quite unimportant","1997","35-65 y.","direct migration background","","","",""
"Quite unimportant","1997","35-65 y.","indirect migration background","","","",""
"Quite unimportant","1997","66 and older","no migration background","","","",""
"Quite unimportant","1997","66 and older","direct migration background","","","",""
"Quite unimportant","1997","66 and older","indirect migration background","","","",""
"Very important","1998","16-34 y.","no migration background","","","",""
"Very important","1998","16-34 y.","direct migration background","","","",""
"Very important","1998","16-34 y.","indirect migration background","","","",""
"Very important","1998","35-65 y.","no migration background","","","",""
"Very important","1998","35-65 y.","direct migration background","","","",""
"Very important","1998","35-65 y.","indirect migration background","","","",""
"Very important","1998","66 and older","no migration background","","","",""
"Very important","1998","66 and older","direct migration background","","","",""
"Very important","1998","66 and older","indirect migration background","","","",""
"Important","1998","16-34 y.","no migration background","","","",""
"Important","1998","16-34 y.","direct migration background","","","",""
"Important","1998","16-34 y.","indirect migration background","","","",""
"Important","1998","35-65 y.","no migration background","","","",""
"Important","1998","35-65 y.","direct migration background","","","",""
"Important","1998","35-65 y.","indirect migration background","","","",""
"Important","1998","66 and older","no migration background","","","",""
"Important","1998","66 and older","direct migration background","","","",""
"Important","1998","66 and older","indirect migration background","","","",""
"Less important","1998","16-34 y.","no migration background","","","",""
"Less important","1998","16-34 y.","direct migration background","","","",""
"Less important","1998","16-34 y.","indirect migration background","","","",""
"Less important","1998","35-65 y.","no migration background","","","",""
"Less important","1998","35-65 y.","direct migration background","","","",""
"Less important","1998","35-65 y.","indirect migration background","","","",""
"Less important","1998","66 and older","no migration background","","","",""
"Less important","1998","66 and older","direct migration background","","","",""
"Less important","1998","66 and older","indirect migration background","","","",""
"Quite unimportant","1998","16-34 y.","no migration background","","","",""
"Quite unimportant","1998","16-34 y.","direct migration background","","","",""
"Quite unimportant","1998","16-34 y.","indirect migration background","","","",""
"Quite unimportant","1998","35-65 y.","no migration background","","","",""
"Quite unimportant","1998","35-65 y.","direct migration background","","","",""
"Quite unimportant","1998","35-65 y.","indirect migration background","","","",""
"Quite unimportant","1998","66 and older","no migration background","","","",""
"Quite unimportant","1998","66 and older","direct migration background","","","",""
"Quite unimportant","1998","66 and older","indirect migration background","","","",""
"Very important","1999","16-34 y.","no migration background","","","",""
"Very important","1999","16-34 y.","direct migration background","","","",""
"Very important","1999","16-34 y.","indirect migration background","","","",""
"Very important","1999","35-65 y.","no migration background","","","",""
"Very important","1999","35-65 y.","direct migration background","","","",""
"Very important","1999","35-65 y.","indirect migration background","","","",""
"Very important","1999","66 and older","no migration background","","","",""
"Very important","1999","66 and older","direct migration background","","","",""
"Very important","1999","66 and older","indirect migration background","","","",""
"Important","1999","16-34 y.","no migration background","","","",""
"Important","1999","16-34 y.","direct migration background","","","",""
"Important","1999","16-34 y.","indirect migration background","","","",""
"Important","1999","35-65 y.","no migration background","","","",""
"Important","1999","35-65 y.","direct migration background","","","",""
"Important","1999","35-65 y.","indirect migration background","","","",""
"Important","1999","66 and older","no migration background","","","",""
"Important","1999","66 and older","direct migration background","","","",""
"Important","1999","66 and older","indirect migration background","","","",""
"Less important","1999","16-34 y.","no migration background","","","",""
"Less important","1999","16-34 y.","direct migration background","","","",""
"Less important","1999","16-34 y.","indirect migration background","","","",""
"Less important","1999","35-65 y.","no migration background","","","",""
"Less important","1999","35-65 y.","direct migration background","","","",""
"Less important","1999","35-65 y.","indirect migration background","","","",""
"Less important","1999","66 and older","no migration background","","","",""
"Less important","1999","66 and older","direct migration background","","","",""
"Less important","1999","66 and older","indirect migration background","","","",""
"Quite unimportant","1999","16-34 y.","no migration background","","","",""
"Quite unimportant","1999","16-34 y.","direct migration background","","","",""
"Quite unimportant","1999","16-34 y.","indirect migration background","","","",""
"Quite unimportant","1999","35-65 y.","no migration background","","","",""
"Quite unimportant","1999","35-65 y.","direct migration background","","","",""
"Quite unimportant","1999","35-65 y.","indirect migration background","","","",""
"Quite unimportant","1999","66 and older","no migration background","","","",""
"Quite unimportant","1999","66 and older","direct migration background","","","",""
"Quite unimportant","1999","66 and older","indirect migration background","","","",""
"Very important","2000","16-34 y.","no migration background","","","",""
"Very important","2000","16-34 y.","direct migration background","","","",""
"Very important","2000","16-34 y.","indirect migration background","","","",""
"Very important","2000","35-65 y.","no migration background","","","",""
"Very important","2000","35-65 y.","direct migration background","","","",""
"Very important","2000","35-65 y.","indirect migration background","","","",""
"Very important","2000","66 and older","no migration background","","","",""
"Very important","2000","66 and older","direct migration background","","","",""
"Very important","2000","66 and older","indirect migration background","","","",""
"Important","2000","16-34 y.","no migration background","","","",""
"Important","2000","16-34 y.","direct migration background","","","",""
"Important","2000","16-34 y.","indirect migration background","","","",""
"Important","2000","35-65 y.","no migration background","","","",""
"Important","2000","35-65 y.","direct migration background","","","",""
"Important","2000","35-65 y.","indirect migration background","","","",""
"Important","2000","66 and older","no migration background","","","",""
"Important","2000","66 and older","direct migration background","","","",""
"Important","2000","66 and older","indirect migration background","","","",""
"Less important","2000","16-34 y.","no migration background","","","",""
"Less important","2000","16-34 y.","direct migration background","","","",""
"Less important","2000","16-34 y.","indirect migration background","","","",""
"Less important","2000","35-65 y.","no migration background","","","",""
"Less important","2000","35-65 y.","direct migration background","","","",""
"Less important","2000","35-65 y.","indirect migration background","","","",""
"Less important","2000","66 and older","no migration background","","","",""
"Less important","2000","66 and older","direct migration background","","","",""
"Less important","2000","66 and older","indirect migration background","","","",""
"Quite unimportant","2000","16-34 y.","no migration background","","","",""
"Quite unimportant","2000","16-34 y.","direct migration background","","","",""
"Quite unimportant","2000","16-34 y.","indirect migration background","","","",""
"Quite unimportant","2000","35-65 y.","no migration background","","","",""
"Quite unimportant","2000","35-65 y.","direct migration background","","","",""
"Quite unimportant","2000","35-65 y.","indirect migration background","","","",""
"Quite unimportant","2000","66 and older","no migration background","","","",""
"Quite unimportant","2000","66 and older","direct migration background","","","",""
"Quite unimportant","2000","66 and older","indirect migration background","","","",""
"Very important","2001","16-34 y.","no migration background","","","",""
"Very important","2001","16-34 y.","direct migration background","","","",""
"Very important","2001","16-34 y.","indirect migration background","","","",""
"Very important","2001","35-65 y.","no migration background","","","",""
"Very important","2001","35-65 y.","direct migration background","","","",""
"Very important","2001","35-65 y.","indirect migration background","","","",""
"Very important","2001","66 and older","no migration background","","","",""
"Very important","2001","66 and older","direct migration background","","","",""
"Very important","2001","66 and older","indirect migration background","","","",""
"Important","2001","16-34 y.","no migration background","","","",""
"Important","2001","16-34 y.","direct migration background","","","",""
"Important","2001","16-34 y.","indirect migration background","","","",""
"Important","2001","35-65 y.","no migration background","","","",""
"Important","2001","35-65 y.","direct migration background","","","",""
"Important","2001","35-65 y.","indirect migration background","","","",""
"Important","2001","66 and older","no migration background","","","",""
"Important","2001","66 and older","direct migration background","","","",""
"Important","2001","66 and older","indirect migration background","","","",""
"Less important","2001","16-34 y.","no migration background","","","",""
"Less important","2001","16-34 y.","direct migration background","","","",""
"Less important","2001","16-34 y.","indirect migration background","","","",""
"Less important","2001","35-65 y.","no migration background","","","",""
"Less important","2001","35-65 y.","direct migration background","","","",""
"Less important","2001","35-65 y.","indirect migration background","","","",""
"Less important","2001","66 and older","no migration background","","","",""
"Less important","2001","66 and older","direct migration background","","","",""
"Less important","2001","66 and older","indirect migration background","","","",""
"Quite unimportant","2001","16-34 y.","no migration background","","","",""
"Quite unimportant","2001","16-34 y.","direct migration background","","","",""
"Quite unimportant","2001","16-34 y.","indirect migration background","","","",""
"Quite unimportant","2001","35-65 y.","no migration background","","","",""
"Quite unimportant","2001","35-65 y.","direct migration background","","","",""
"Quite unimportant","2001","35-65 y.","indirect migration background","","","",""
"Quite unimportant","2001","66 and older","no migration background","","","",""
"Quite unimportant","2001","66 and older","direct migration background","","","",""
"Quite unimportant","2001","66 and older","indirect migration background","","","",""
"Very important","2002","16-34 y.","no migration background","","","",""
"Very important","2002","16-34 y.","direct migration background","","","",""
"Very important","2002","16-34 y.","indirect migration background","","","",""
"Very important","2002","35-65 y.","no migration background","","","",""
"Very important","2002","35-65 y.","direct migration background","","","",""
"Very important","2002","35-65 y.","indirect migration background","","","",""
"Very important","2002","66 and older","no migration background","","","",""
"Very important","2002","66 and older","direct migration background","","","",""
"Very important","2002","66 and older","indirect migration background","","","",""
"Important","2002","16-34 y.","no migration background","","","",""
"Important","2002","16-34 y.","direct migration background","","","",""
"Important","2002","16-34 y.","indirect migration background","","","",""
"Important","2002","35-65 y.","no migration background","","","",""
"Important","2002","35-65 y.","direct migration background","","","",""
"Important","2002","35-65 y.","indirect migration background","","","",""
"Important","2002","66 and older","no migration background","","","",""
"Important","2002","66 and older","direct migration background","","","",""
"Important","2002","66 and older","indirect migration background","","","",""
"Less important","2002","16-34 y.","no migration background","","","",""
"Less important","2002","16-34 y.","direct migration background","","","",""
"Less important","2002","16-34 y.","indirect migration background","","","",""
"Less important","2002","35-65 y.","no migration background","","","",""
"Less important","2002","35-65 y.","direct migration background","","","",""
"Less important","2002","35-65 y.","indirect migration background","","","",""
"Less important","2002","66 and older","no migration background","","","",""
"Less important","2002","66 and older","direct migration background","","","",""
"Less important","2002","66 and older","indirect migration background","","","",""
"Quite unimportant","2002","16-34 y.","no migration background","","","",""
"Quite unimportant","2002","16-34 y.","direct migration background","","","",""
"Quite unimportant","2002","16-34 y.","indirect migration background","","","",""
"Quite unimportant","2002","35-65 y.","no migration background","","","",""
"Quite unimportant","2002","35-65 y.","direct migration background","","","",""
"Quite unimportant","2002","35-65 y.","indirect migration background","","","",""
"Quite unimportant","2002","66 and older","no migration background","","","",""
"Quite unimportant","2002","66 and older","direct migration background","","","",""
"Quite unimportant","2002","66 and older","indirect migration background","","","",""
"Very important","2003","16-34 y.","no migration background","","","",""
"Very important","2003","16-34 y.","direct migration background","","","",""
"Very important","2003","16-34 y.","indirect migration background","","","",""
"Very important","2003","35-65 y.","no migration background","","","",""
"Very important","2003","35-65 y.","direct migration background","","","",""
"Very important","2003","35-65 y.","indirect migration background","","","",""
"Very important","2003","66 and older","no migration background","","","",""
"Very important","2003","66 and older","direct migration background","","","",""
"Very important","2003","66 and older","indirect migration background","","","",""
"Important","2003","16-34 y.","no migration background","","","",""
"Important","2003","16-34 y.","direct migration background","","","",""
"Important","2003","16-34 y.","indirect migration background","","","",""
"Important","2003","35-65 y.","no migration background","","","",""
