"plh0107","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Very important","1990","Rhineland-Palatinate,Saarland","college entrance qualification","25","","",""
"Very important","1990","Rhineland-Palatinate,Saarland","Other degree","2","","",""
"Very important","1990","Rhineland-Palatinate,Saarland","no degree/no degree yet","2","","",""
"Very important","1990","Baden-Württemberg","lower secondary degree","165","0.244249874134408","0.211471877097772","0.277027871171044"
"Very important","1990","Baden-Württemberg","secondary school degree","60","0.234839899531344","0.180757719410391","0.288922079652297"
"Very important","1990","Baden-Württemberg","college entrance qualification","46","0.249962525987581","0.183286529138261","0.316638522836902"
"Very important","1990","Baden-Württemberg","Other degree","4","","",""
"Very important","1990","Baden-Württemberg","no degree/no degree yet","6","","",""
"Very important","1990","Bavaria","lower secondary degree","159","0.20991929613694","0.179921222248568","0.239917370025312"
"Very important","1990","Bavaria","secondary school degree","56","0.210991041367259","0.161586096344666","0.260395986389852"
"Very important","1990","Bavaria","college entrance qualification","45","0.260943160276175","0.197662047711182","0.324224272841168"
"Very important","1990","Bavaria","Other degree","2","","",""
"Very important","1990","Bavaria","no degree/no degree yet","14","","",""
"Very important","1990","Berlin","lower secondary degree","18","","",""
"Very important","1990","Berlin","secondary school degree","13","","",""
"Very important","1990","Berlin","college entrance qualification","13","","",""
"Very important","1990","Berlin","Other degree","","","",""
"Very important","1990","Berlin","no degree/no degree yet","2","","",""
"Very important","1990","Brandenburg","lower secondary degree","","","",""
"Very important","1990","Brandenburg","secondary school degree","","","",""
"Very important","1990","Brandenburg","college entrance qualification","","","",""
"Very important","1990","Brandenburg","Other degree","","","",""
"Very important","1990","Brandenburg","no degree/no degree yet","","","",""
"Very important","1990","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Very important","1990","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Very important","1990","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Very important","1990","Mecklenburg-Western Pomerania","Other degree","","","",""
"Very important","1990","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Very important","1990","Saxony","lower secondary degree","","","",""
"Very important","1990","Saxony","secondary school degree","","","",""
"Very important","1990","Saxony","college entrance qualification","","","",""
"Very important","1990","Saxony","Other degree","","","",""
"Very important","1990","Saxony","no degree/no degree yet","","","",""
"Very important","1990","Saxony-Anhalt","lower secondary degree","","","",""
"Very important","1990","Saxony-Anhalt","secondary school degree","","","",""
"Very important","1990","Saxony-Anhalt","college entrance qualification","","","",""
"Very important","1990","Saxony-Anhalt","Other degree","","","",""
"Very important","1990","Saxony-Anhalt","no degree/no degree yet","","","",""
"Very important","1990","Thuringia","lower secondary degree","","","",""
"Very important","1990","Thuringia","secondary school degree","","","",""
"Very important","1990","Thuringia","college entrance qualification","","","",""
"Very important","1990","Thuringia","Other degree","","","",""
"Very important","1990","Thuringia","no degree/no degree yet","","","",""
"Important","1990","Schleswig-Holstein","lower secondary degree","53","0.40182576727386","0.320322797662645","0.483328736885076"
"Important","1990","Schleswig-Holstein","secondary school degree","41","0.625069459946494","0.505528327642733","0.744610592250256"
"Important","1990","Schleswig-Holstein","college entrance qualification","16","","",""
"Important","1990","Schleswig-Holstein","Other degree","","","",""
"Important","1990","Schleswig-Holstein","no degree/no degree yet","4","","",""
"Important","1990","Hamburg","lower secondary degree","32","0.45968323905465","0.341229932314135","0.578136545795165"
"Important","1990","Hamburg","secondary school degree","17","","",""
"Important","1990","Hamburg","college entrance qualification","13","","",""
"Important","1990","Hamburg","Other degree","","","",""
"Important","1990","Hamburg","no degree/no degree yet","1","","",""
"Important","1990","Lower Saxony","lower secondary degree","196","0.400764754057321","0.355587242213358","0.445942265901284"
"Important","1990","Lower Saxony","secondary school degree","105","0.490648500155279","0.422381862456005","0.558915137854553"
"Important","1990","Lower Saxony","college entrance qualification","68","0.568089971226575","0.482940565696915","0.653239376756236"
"Important","1990","Lower Saxony","Other degree","4","","",""
"Important","1990","Lower Saxony","no degree/no degree yet","10","","",""
"Important","1990","Bremen","lower secondary degree","17","","",""
"Important","1990","Bremen","secondary school degree","7","","",""
"Important","1990","Bremen","college entrance qualification","7","","",""
"Important","1990","Bremen","Other degree","","","",""
"Important","1990","Bremen","no degree/no degree yet","1","","",""
"Important","1990","North Rhine-Westphalia","lower secondary degree","504","0.497258275217155","0.465906344975065","0.528610205459246"
"Important","1990","North Rhine-Westphalia","secondary school degree","237","0.549888410008458","0.502023039647276","0.59775378036964"
"Important","1990","North Rhine-Westphalia","college entrance qualification","204","0.567251943075515","0.515493367160877","0.619010518990152"
"Important","1990","North Rhine-Westphalia","Other degree","5","","",""
"Important","1990","North Rhine-Westphalia","no degree/no degree yet","30","0.507340844585766","0.379771807334774","0.634909881836757"
"Important","1990","Hesse","lower secondary degree","137","0.372878056330791","0.320940036715215","0.424816075946368"
"Important","1990","Hesse","secondary school degree","93","0.556577572720305","0.478620150416373","0.634534995024237"
"Important","1990","Hesse","college entrance qualification","70","0.536116435384472","0.449040755922348","0.623192114846595"
"Important","1990","Hesse","Other degree","3","","",""
"Important","1990","Hesse","no degree/no degree yet","6","","",""
"Important","1990","Rhineland-Palatinate,Saarland","lower secondary degree","154","0.421749201467105","0.371224900446679","0.472273502487531"
"Important","1990","Rhineland-Palatinate,Saarland","secondary school degree","39","0.417679951373857","0.312214276965585","0.523145625782129"
"Important","1990","Rhineland-Palatinate,Saarland","college entrance qualification","28","","",""
"Important","1990","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Important","1990","Rhineland-Palatinate,Saarland","no degree/no degree yet","3","","",""
"Important","1990","Baden-Württemberg","lower secondary degree","305","0.445377010763122","0.407459575418151","0.483294446108093"
"Important","1990","Baden-Württemberg","secondary school degree","116","0.505138241296443","0.441350215588152","0.568926267004734"
"Important","1990","Baden-Württemberg","college entrance qualification","100","0.640880738167979","0.567005559697461","0.714755916638497"
"Important","1990","Baden-Württemberg","Other degree","4","","",""
"Important","1990","Baden-Württemberg","no degree/no degree yet","12","","",""
"Important","1990","Bavaria","lower secondary degree","324","0.433461630288953","0.3969592272138","0.469964033364106"
"Important","1990","Bavaria","secondary school degree","146","0.523224858907845","0.462746718100622","0.583702999715067"
"Important","1990","Bavaria","college entrance qualification","100","0.516873737089535","0.444865068186454","0.588882405992615"
"Important","1990","Bavaria","Other degree","4","","",""
"Important","1990","Bavaria","no degree/no degree yet","11","","",""
"Important","1990","Berlin","lower secondary degree","44","0.429223693156623","0.334096160299404","0.524351226013842"
"Important","1990","Berlin","secondary school degree","32","0.486259110292558","0.356506350023181","0.616011870561936"
"Important","1990","Berlin","college entrance qualification","26","","",""
"Important","1990","Berlin","Other degree","2","","",""
"Important","1990","Berlin","no degree/no degree yet","4","","",""
"Important","1990","Brandenburg","lower secondary degree","","","",""
"Important","1990","Brandenburg","secondary school degree","","","",""
"Important","1990","Brandenburg","college entrance qualification","","","",""
"Important","1990","Brandenburg","Other degree","","","",""
"Important","1990","Brandenburg","no degree/no degree yet","","","",""
"Important","1990","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Important","1990","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Important","1990","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Important","1990","Mecklenburg-Western Pomerania","Other degree","","","",""
"Important","1990","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Important","1990","Saxony","lower secondary degree","","","",""
"Important","1990","Saxony","secondary school degree","","","",""
"Important","1990","Saxony","college entrance qualification","","","",""
"Important","1990","Saxony","Other degree","","","",""
"Important","1990","Saxony","no degree/no degree yet","","","",""
"Important","1990","Saxony-Anhalt","lower secondary degree","","","",""
"Important","1990","Saxony-Anhalt","secondary school degree","","","",""
"Important","1990","Saxony-Anhalt","college entrance qualification","","","",""
"Important","1990","Saxony-Anhalt","Other degree","","","",""
"Important","1990","Saxony-Anhalt","no degree/no degree yet","","","",""
"Important","1990","Thuringia","lower secondary degree","","","",""
"Important","1990","Thuringia","secondary school degree","","","",""
"Important","1990","Thuringia","college entrance qualification","","","",""
"Important","1990","Thuringia","Other degree","","","",""
"Important","1990","Thuringia","no degree/no degree yet","","","",""
"Less important","1990","Schleswig-Holstein","lower secondary degree","30","0.222387549821929","0.153255803352251","0.291519296291608"
"Less important","1990","Schleswig-Holstein","secondary school degree","8","","",""
"Less important","1990","Schleswig-Holstein","college entrance qualification","3","","",""
"Less important","1990","Schleswig-Holstein","Other degree","","","",""
"Less important","1990","Schleswig-Holstein","no degree/no degree yet","1","","",""
"Less important","1990","Hamburg","lower secondary degree","13","","",""
"Less important","1990","Hamburg","secondary school degree","4","","",""
"Less important","1990","Hamburg","college entrance qualification","4","","",""
"Less important","1990","Hamburg","Other degree","","","",""
"Less important","1990","Hamburg","no degree/no degree yet","2","","",""
"Less important","1990","Lower Saxony","lower secondary degree","70","0.148938999826207","0.116117121219865","0.18176087843255"
"Less important","1990","Lower Saxony","secondary school degree","33","0.168496065695833","0.117381871640124","0.219610259751542"
"Less important","1990","Lower Saxony","college entrance qualification","17","","",""
"Less important","1990","Lower Saxony","Other degree","3","","",""
"Less important","1990","Lower Saxony","no degree/no degree yet","","","",""
"Less important","1990","Bremen","lower secondary degree","8","","",""
"Less important","1990","Bremen","secondary school degree","3","","",""
"Less important","1990","Bremen","college entrance qualification","2","","",""
"Less important","1990","Bremen","Other degree","","","",""
"Less important","1990","Bremen","no degree/no degree yet","","","",""
"Less important","1990","North Rhine-Westphalia","lower secondary degree","144","0.147521109934488","0.125284441958834","0.169757777910143"
"Less important","1990","North Rhine-Westphalia","secondary school degree","56","0.135296921397884","0.102388920342718","0.168204922453049"
"Less important","1990","North Rhine-Westphalia","college entrance qualification","49","0.131598335480427","0.0962830858093372","0.166913585151517"
"Less important","1990","North Rhine-Westphalia","Other degree","1","","",""
"Less important","1990","North Rhine-Westphalia","no degree/no degree yet","5","","",""
"Less important","1990","Hesse","lower secondary degree","71","0.234223709602029","0.188736179115928","0.279711240088129"
"Less important","1990","Hesse","secondary school degree","16","","",""
"Less important","1990","Hesse","college entrance qualification","23","","",""
"Less important","1990","Hesse","Other degree","","","",""
"Less important","1990","Hesse","no degree/no degree yet","2","","",""
"Less important","1990","Rhineland-Palatinate,Saarland","lower secondary degree","76","0.194262184016483","0.153785393799995","0.234738974232972"
"Less important","1990","Rhineland-Palatinate,Saarland","secondary school degree","13","","",""
"Less important","1990","Rhineland-Palatinate,Saarland","college entrance qualification","10","","",""
"Less important","1990","Rhineland-Palatinate,Saarland","Other degree","3","","",""
"Less important","1990","Rhineland-Palatinate,Saarland","no degree/no degree yet","2","","",""
"Less important","1990","Baden-Württemberg","lower secondary degree","102","0.153283835550275","0.125798994596058","0.180768676504492"
"Less important","1990","Baden-Württemberg","secondary school degree","42","0.167029678150916","0.119440996280668","0.214618360021165"
"Less important","1990","Baden-Württemberg","college entrance qualification","11","","",""
"Less important","1990","Baden-Württemberg","Other degree","3","","",""
"Less important","1990","Baden-Württemberg","no degree/no degree yet","3","","",""
"Less important","1990","Bavaria","lower secondary degree","129","0.187052579700081","0.158328604582729","0.215776554817434"
"Less important","1990","Bavaria","secondary school degree","43","0.160403084620271","0.115966648511045","0.204839520729497"
"Less important","1990","Bavaria","college entrance qualification","26","","",""
"Less important","1990","Bavaria","Other degree","5","","",""
"Less important","1990","Bavaria","no degree/no degree yet","1","","",""
"Less important","1990","Berlin","lower secondary degree","22","","",""
"Less important","1990","Berlin","secondary school degree","6","","",""
"Less important","1990","Berlin","college entrance qualification","8","","",""
"Less important","1990","Berlin","Other degree","","","",""
"Less important","1990","Berlin","no degree/no degree yet","1","","",""
"Less important","1990","Brandenburg","lower secondary degree","","","",""
"Less important","1990","Brandenburg","secondary school degree","","","",""
"Less important","1990","Brandenburg","college entrance qualification","","","",""
"Less important","1990","Brandenburg","Other degree","","","",""
"Less important","1990","Brandenburg","no degree/no degree yet","","","",""
"Less important","1990","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Less important","1990","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Less important","1990","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Less important","1990","Mecklenburg-Western Pomerania","Other degree","","","",""
"Less important","1990","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Less important","1990","Saxony","lower secondary degree","","","",""
"Less important","1990","Saxony","secondary school degree","","","",""
"Less important","1990","Saxony","college entrance qualification","","","",""
"Less important","1990","Saxony","Other degree","","","",""
"Less important","1990","Saxony","no degree/no degree yet","","","",""
"Less important","1990","Saxony-Anhalt","lower secondary degree","","","",""
"Less important","1990","Saxony-Anhalt","secondary school degree","","","",""
"Less important","1990","Saxony-Anhalt","college entrance qualification","","","",""
"Less important","1990","Saxony-Anhalt","Other degree","","","",""
"Less important","1990","Saxony-Anhalt","no degree/no degree yet","","","",""
"Less important","1990","Thuringia","lower secondary degree","","","",""
"Less important","1990","Thuringia","secondary school degree","","","",""
"Less important","1990","Thuringia","college entrance qualification","","","",""
"Less important","1990","Thuringia","Other degree","","","",""
"Less important","1990","Thuringia","no degree/no degree yet","","","",""
"Quite unimportant","1990","Schleswig-Holstein","lower secondary degree","24","","",""
"Quite unimportant","1990","Schleswig-Holstein","secondary school degree","2","","",""
"Quite unimportant","1990","Schleswig-Holstein","college entrance qualification","1","","",""
"Quite unimportant","1990","Schleswig-Holstein","Other degree","","","",""
"Quite unimportant","1990","Schleswig-Holstein","no degree/no degree yet","","","",""
"Quite unimportant","1990","Hamburg","lower secondary degree","8","","",""
"Quite unimportant","1990","Hamburg","secondary school degree","4","","",""
"Quite unimportant","1990","Hamburg","college entrance qualification","1","","",""
"Quite unimportant","1990","Hamburg","Other degree","","","",""
"Quite unimportant","1990","Hamburg","no degree/no degree yet","","","",""
"Quite unimportant","1990","Lower Saxony","lower secondary degree","101","0.26599097863756","0.225256418963133","0.306725538311986"
"Quite unimportant","1990","Lower Saxony","secondary school degree","17","","",""
"Quite unimportant","1990","Lower Saxony","college entrance qualification","7","","",""
"Quite unimportant","1990","Lower Saxony","Other degree","","","",""
"Quite unimportant","1990","Lower Saxony","no degree/no degree yet","2","","",""
"Quite unimportant","1990","Bremen","lower secondary degree","16","","",""
"Quite unimportant","1990","Bremen","secondary school degree","4","","",""
"Quite unimportant","1990","Bremen","college entrance qualification","","","",""
"Quite unimportant","1990","Bremen","Other degree","","","",""
"Quite unimportant","1990","Bremen","no degree/no degree yet","","","",""
"Quite unimportant","1990","North Rhine-Westphalia","lower secondary degree","145","0.185920157184348","0.161525341068373","0.210314973300323"
"Quite unimportant","1990","North Rhine-Westphalia","secondary school degree","31","0.0937590886496945","0.0657142746920539","0.121803902607335"
"Quite unimportant","1990","North Rhine-Westphalia","college entrance qualification","10","","",""
"Quite unimportant","1990","North Rhine-Westphalia","Other degree","","","",""
"Quite unimportant","1990","North Rhine-Westphalia","no degree/no degree yet","6","","",""
"Quite unimportant","1990","Hesse","lower secondary degree","70","0.225991398092151","0.181070873197318","0.270911922986983"
"Quite unimportant","1990","Hesse","secondary school degree","15","","",""
"Quite unimportant","1990","Hesse","college entrance qualification","7","","",""
"Quite unimportant","1990","Hesse","Other degree","2","","",""
"Quite unimportant","1990","Hesse","no degree/no degree yet","1","","",""
"Quite unimportant","1990","Rhineland-Palatinate,Saarland","lower secondary degree","71","0.220737681324487","0.178305521788768","0.263169840860207"
"Quite unimportant","1990","Rhineland-Palatinate,Saarland","secondary school degree","12","","",""
"Quite unimportant","1990","Rhineland-Palatinate,Saarland","college entrance qualification","2","","",""
"Quite unimportant","1990","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Quite unimportant","1990","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Quite unimportant","1990","Baden-Württemberg","lower secondary degree","88","0.157089279552196","0.129327954839452","0.184850604264939"
"Quite unimportant","1990","Baden-Württemberg","secondary school degree","18","","",""
"Quite unimportant","1990","Baden-Württemberg","college entrance qualification","5","","",""
"Quite unimportant","1990","Baden-Württemberg","Other degree","","","",""
"Quite unimportant","1990","Baden-Württemberg","no degree/no degree yet","3","","",""
"Quite unimportant","1990","Bavaria","lower secondary degree","96","0.169566493874025","0.141925483485045","0.197207504263005"
"Quite unimportant","1990","Bavaria","secondary school degree","17","","",""
"Quite unimportant","1990","Bavaria","college entrance qualification","14","","",""
"Quite unimportant","1990","Bavaria","Other degree","2","","",""
"Quite unimportant","1990","Bavaria","no degree/no degree yet","","","",""
"Quite unimportant","1990","Berlin","lower secondary degree","20","","",""
"Quite unimportant","1990","Berlin","secondary school degree","6","","",""
"Quite unimportant","1990","Berlin","college entrance qualification","2","","",""
"Quite unimportant","1990","Berlin","Other degree","","","",""
"Quite unimportant","1990","Berlin","no degree/no degree yet","","","",""
"Quite unimportant","1990","Brandenburg","lower secondary degree","","","",""
"Quite unimportant","1990","Brandenburg","secondary school degree","","","",""
"Quite unimportant","1990","Brandenburg","college entrance qualification","","","",""
"Quite unimportant","1990","Brandenburg","Other degree","","","",""
"Quite unimportant","1990","Brandenburg","no degree/no degree yet","","","",""
"Quite unimportant","1990","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Quite unimportant","1990","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Quite unimportant","1990","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Quite unimportant","1990","Mecklenburg-Western Pomerania","Other degree","","","",""
"Quite unimportant","1990","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Quite unimportant","1990","Saxony","lower secondary degree","","","",""
"Quite unimportant","1990","Saxony","secondary school degree","","","",""
"Quite unimportant","1990","Saxony","college entrance qualification","","","",""
"Quite unimportant","1990","Saxony","Other degree","","","",""
"Quite unimportant","1990","Saxony","no degree/no degree yet","","","",""
"Quite unimportant","1990","Saxony-Anhalt","lower secondary degree","","","",""
"Quite unimportant","1990","Saxony-Anhalt","secondary school degree","","","",""
"Quite unimportant","1990","Saxony-Anhalt","college entrance qualification","","","",""
"Quite unimportant","1990","Saxony-Anhalt","Other degree","","","",""
"Quite unimportant","1990","Saxony-Anhalt","no degree/no degree yet","","","",""
"Quite unimportant","1990","Thuringia","lower secondary degree","","","",""
"Quite unimportant","1990","Thuringia","secondary school degree","","","",""
"Quite unimportant","1990","Thuringia","college entrance qualification","","","",""
"Quite unimportant","1990","Thuringia","Other degree","","","",""
"Quite unimportant","1990","Thuringia","no degree/no degree yet","","","",""
"Very important","1991","Schleswig-Holstein","lower secondary degree","","","",""
"Very important","1991","Schleswig-Holstein","secondary school degree","","","",""
"Very important","1991","Schleswig-Holstein","college entrance qualification","","","",""
"Very important","1991","Schleswig-Holstein","Other degree","","","",""
"Very important","1991","Schleswig-Holstein","no degree/no degree yet","","","",""
"Very important","1991","Hamburg","lower secondary degree","","","",""
"Very important","1991","Hamburg","secondary school degree","","","",""
"Very important","1991","Hamburg","college entrance qualification","","","",""
"Very important","1991","Hamburg","Other degree","","","",""
"Very important","1991","Hamburg","no degree/no degree yet","","","",""
"Very important","1991","Lower Saxony","lower secondary degree","","","",""
"Very important","1991","Lower Saxony","secondary school degree","","","",""
"Very important","1991","Lower Saxony","college entrance qualification","","","",""
"Very important","1991","Lower Saxony","Other degree","","","",""
"Very important","1991","Lower Saxony","no degree/no degree yet","","","",""
"Very important","1991","Bremen","lower secondary degree","","","",""
"Very important","1991","Bremen","secondary school degree","","","",""
"Very important","1991","Bremen","college entrance qualification","","","",""
"Very important","1991","Bremen","Other degree","","","",""
"Very important","1991","Bremen","no degree/no degree yet","","","",""
"Very important","1991","North Rhine-Westphalia","lower secondary degree","","","",""
"Very important","1991","North Rhine-Westphalia","secondary school degree","","","",""
"Very important","1991","North Rhine-Westphalia","college entrance qualification","","","",""
"Very important","1991","North Rhine-Westphalia","Other degree","","","",""
"Very important","1991","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Very important","1991","Hesse","lower secondary degree","","","",""
"Very important","1991","Hesse","secondary school degree","","","",""
"Very important","1991","Hesse","college entrance qualification","","","",""
"Very important","1991","Hesse","Other degree","","","",""
"Very important","1991","Hesse","no degree/no degree yet","","","",""
"Very important","1991","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Very important","1991","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Very important","1991","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Very important","1991","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Very important","1991","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Very important","1991","Baden-Württemberg","lower secondary degree","","","",""
"Very important","1991","Baden-Württemberg","secondary school degree","","","",""
"Very important","1991","Baden-Württemberg","college entrance qualification","","","",""
"Very important","1991","Baden-Württemberg","Other degree","","","",""
"Very important","1991","Baden-Württemberg","no degree/no degree yet","","","",""
"Very important","1991","Bavaria","lower secondary degree","","","",""
"Very important","1991","Bavaria","secondary school degree","","","",""
"Very important","1991","Bavaria","college entrance qualification","","","",""
"Very important","1991","Bavaria","Other degree","","","",""
"Very important","1991","Bavaria","no degree/no degree yet","","","",""
"Very important","1991","Berlin","lower secondary degree","","","",""
"Very important","1991","Berlin","secondary school degree","","","",""
"Very important","1991","Berlin","college entrance qualification","","","",""
"Very important","1991","Berlin","Other degree","","","",""
"Very important","1991","Berlin","no degree/no degree yet","","","",""
"Very important","1991","Brandenburg","lower secondary degree","","","",""
"Very important","1991","Brandenburg","secondary school degree","","","",""
"Very important","1991","Brandenburg","college entrance qualification","","","",""
"Very important","1991","Brandenburg","Other degree","","","",""
"Very important","1991","Brandenburg","no degree/no degree yet","","","",""
"Very important","1991","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Very important","1991","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Very important","1991","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Very important","1991","Mecklenburg-Western Pomerania","Other degree","","","",""
"Very important","1991","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Very important","1991","Saxony","lower secondary degree","","","",""
"Very important","1991","Saxony","secondary school degree","","","",""
"Very important","1991","Saxony","college entrance qualification","","","",""
"Very important","1991","Saxony","Other degree","","","",""
"Very important","1991","Saxony","no degree/no degree yet","","","",""
"Very important","1991","Saxony-Anhalt","lower secondary degree","","","",""
"Very important","1991","Saxony-Anhalt","secondary school degree","","","",""
"Very important","1991","Saxony-Anhalt","college entrance qualification","","","",""
"Very important","1991","Saxony-Anhalt","Other degree","","","",""
"Very important","1991","Saxony-Anhalt","no degree/no degree yet","","","",""
"Very important","1991","Thuringia","lower secondary degree","","","",""
"Very important","1991","Thuringia","secondary school degree","","","",""
"Very important","1991","Thuringia","college entrance qualification","","","",""
"Very important","1991","Thuringia","Other degree","","","",""
"Very important","1991","Thuringia","no degree/no degree yet","","","",""
"Important","1991","Schleswig-Holstein","lower secondary degree","","","",""
"Important","1991","Schleswig-Holstein","secondary school degree","","","",""
"Important","1991","Schleswig-Holstein","college entrance qualification","","","",""
"Important","1991","Schleswig-Holstein","Other degree","","","",""
"Important","1991","Schleswig-Holstein","no degree/no degree yet","","","",""
"Important","1991","Hamburg","lower secondary degree","","","",""
"Important","1991","Hamburg","secondary school degree","","","",""
"Important","1991","Hamburg","college entrance qualification","","","",""
"Important","1991","Hamburg","Other degree","","","",""
"Important","1991","Hamburg","no degree/no degree yet","","","",""
"Important","1991","Lower Saxony","lower secondary degree","","","",""
"Important","1991","Lower Saxony","secondary school degree","","","",""
"Important","1991","Lower Saxony","college entrance qualification","","","",""
"Important","1991","Lower Saxony","Other degree","","","",""
"Important","1991","Lower Saxony","no degree/no degree yet","","","",""
"Important","1991","Bremen","lower secondary degree","","","",""
"Important","1991","Bremen","secondary school degree","","","",""
"Important","1991","Bremen","college entrance qualification","","","",""
"Important","1991","Bremen","Other degree","","","",""
"Important","1991","Bremen","no degree/no degree yet","","","",""
"Important","1991","North Rhine-Westphalia","lower secondary degree","","","",""
"Important","1991","North Rhine-Westphalia","secondary school degree","","","",""
"Important","1991","North Rhine-Westphalia","college entrance qualification","","","",""
"Important","1991","North Rhine-Westphalia","Other degree","","","",""
"Important","1991","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Important","1991","Hesse","lower secondary degree","","","",""
"Important","1991","Hesse","secondary school degree","","","",""
"Important","1991","Hesse","college entrance qualification","","","",""
"Important","1991","Hesse","Other degree","","","",""
"Important","1991","Hesse","no degree/no degree yet","","","",""
"Important","1991","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Important","1991","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Important","1991","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Important","1991","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Important","1991","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Important","1991","Baden-Württemberg","lower secondary degree","","","",""
"Important","1991","Baden-Württemberg","secondary school degree","","","",""
"Important","1991","Baden-Württemberg","college entrance qualification","","","",""
"Important","1991","Baden-Württemberg","Other degree","","","",""
"Important","1991","Baden-Württemberg","no degree/no degree yet","","","",""
"Important","1991","Bavaria","lower secondary degree","","","",""
"Important","1991","Bavaria","secondary school degree","","","",""
"Important","1991","Bavaria","college entrance qualification","","","",""
"Important","1991","Bavaria","Other degree","","","",""
"Important","1991","Bavaria","no degree/no degree yet","","","",""
"Important","1991","Berlin","lower secondary degree","","","",""
"Important","1991","Berlin","secondary school degree","","","",""
