"plh0107","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Less important","1990","(1b) general elementary school","Male","37","0.123379674232765","0.0883192377436575","0.158440110721872"
"Less important","1990","(1b) general elementary school","Female","221","0.22897366454705","0.201954768058205","0.255992561035896"
"Less important","1990","(1c) basic vocational qualification","Male","168","0.116284738912972","0.100083743037698","0.132485734788246"
"Less important","1990","(1c) basic vocational qualification","Female","253","0.220313753887706","0.196094956630658","0.244532551144754"
"Less important","1990","(2b) intermediate general qualification","Male","6","","",""
"Less important","1990","(2b) intermediate general qualification","Female","34","0.171207635134949","0.119892278292604","0.222522991977294"
"Less important","1990","(2a) intermediate vocational","Male","51","0.105680507384441","0.0788408717301014","0.13252014303878"
"Less important","1990","(2a) intermediate vocational","Female","130","0.188370700290412","0.159025205387165","0.21771619519366"
"Less important","1990","(2c_gen) general maturity certificate","Male","20","","",""
"Less important","1990","(2c_gen) general maturity certificate","Female","12","","",""
"Less important","1990","(2c_voc) vocational maturity certificate","Male","20","","",""
"Less important","1990","(2c_voc) vocational maturity certificate","Female","18","","",""
"Less important","1990","(3a) lower tertiary education","Male","16","","",""
"Less important","1990","(3a) lower tertiary education","Female","12","","",""
"Less important","1990","(3b) higher tertiary education","Male","33","0.107221598264653","0.0701103607822216","0.144332835747085"
"Less important","1990","(3b) higher tertiary education","Female","27","","",""
"Quite unimportant","1990","(0) in school","Male","","","",""
"Quite unimportant","1990","(0) in school","Female","2","","",""
"Quite unimportant","1990","(1a) inadequately completed","Male","3","","",""
"Quite unimportant","1990","(1a) inadequately completed","Female","7","","",""
"Quite unimportant","1990","(1b) general elementary school","Male","37","0.13433132471818","0.0979771541118785","0.170685495324481"
"Quite unimportant","1990","(1b) general elementary school","Female","277","0.338659111339781","0.308226844483137","0.369091378196425"
"Quite unimportant","1990","(1c) basic vocational qualification","Male","154","0.118892795513213","0.10253531851007","0.135250272516355"
"Quite unimportant","1990","(1c) basic vocational qualification","Female","172","0.190289919757623","0.16735250359394","0.213227335921306"
"Quite unimportant","1990","(2b) intermediate general qualification","Male","4","","",""
"Quite unimportant","1990","(2b) intermediate general qualification","Female","25","","",""
"Quite unimportant","1990","(2a) intermediate vocational","Male","24","","",""
"Quite unimportant","1990","(2a) intermediate vocational","Female","69","0.143987532504825","0.117638881001049","0.1703361840086"
"Quite unimportant","1990","(2c_gen) general maturity certificate","Male","2","","",""
"Quite unimportant","1990","(2c_gen) general maturity certificate","Female","3","","",""
"Quite unimportant","1990","(2c_voc) vocational maturity certificate","Male","5","","",""
"Quite unimportant","1990","(2c_voc) vocational maturity certificate","Female","9","","",""
"Quite unimportant","1990","(3a) lower tertiary education","Male","10","","",""
"Quite unimportant","1990","(3a) lower tertiary education","Female","3","","",""
"Quite unimportant","1990","(3b) higher tertiary education","Male","10","","",""
"Quite unimportant","1990","(3b) higher tertiary education","Female","14","","",""
"Very important","1991","(0) in school","Male","","","",""
"Very important","1991","(0) in school","Female","","","",""
"Very important","1991","(1a) inadequately completed","Male","","","",""
"Very important","1991","(1a) inadequately completed","Female","","","",""
"Very important","1991","(1b) general elementary school","Male","","","",""
"Very important","1991","(1b) general elementary school","Female","","","",""
"Very important","1991","(1c) basic vocational qualification","Male","","","",""
"Very important","1991","(1c) basic vocational qualification","Female","","","",""
"Very important","1991","(2b) intermediate general qualification","Male","","","",""
"Very important","1991","(2b) intermediate general qualification","Female","","","",""
"Very important","1991","(2a) intermediate vocational","Male","","","",""
"Very important","1991","(2a) intermediate vocational","Female","","","",""
"Very important","1991","(2c_gen) general maturity certificate","Male","","","",""
"Very important","1991","(2c_gen) general maturity certificate","Female","","","",""
"Very important","1991","(2c_voc) vocational maturity certificate","Male","","","",""
"Very important","1991","(2c_voc) vocational maturity certificate","Female","","","",""
"Very important","1991","(3a) lower tertiary education","Male","","","",""
"Very important","1991","(3a) lower tertiary education","Female","","","",""
"Very important","1991","(3b) higher tertiary education","Male","","","",""
"Very important","1991","(3b) higher tertiary education","Female","","","",""
"Important","1991","(0) in school","Male","","","",""
"Important","1991","(0) in school","Female","","","",""
"Important","1991","(1a) inadequately completed","Male","","","",""
"Important","1991","(1a) inadequately completed","Female","","","",""
"Important","1991","(1b) general elementary school","Male","","","",""
"Important","1991","(1b) general elementary school","Female","","","",""
"Important","1991","(1c) basic vocational qualification","Male","","","",""
"Important","1991","(1c) basic vocational qualification","Female","","","",""
"Important","1991","(2b) intermediate general qualification","Male","","","",""
"Important","1991","(2b) intermediate general qualification","Female","","","",""
"Important","1991","(2a) intermediate vocational","Male","","","",""
"Important","1991","(2a) intermediate vocational","Female","","","",""
"Important","1991","(2c_gen) general maturity certificate","Male","","","",""
"Important","1991","(2c_gen) general maturity certificate","Female","","","",""
"Important","1991","(2c_voc) vocational maturity certificate","Male","","","",""
"Important","1991","(2c_voc) vocational maturity certificate","Female","","","",""
"Important","1991","(3a) lower tertiary education","Male","","","",""
"Important","1991","(3a) lower tertiary education","Female","","","",""
"Important","1991","(3b) higher tertiary education","Male","","","",""
"Important","1991","(3b) higher tertiary education","Female","","","",""
"Less important","1991","(0) in school","Male","","","",""
"Less important","1991","(0) in school","Female","","","",""
"Less important","1991","(1a) inadequately completed","Male","","","",""
"Less important","1991","(1a) inadequately completed","Female","","","",""
"Less important","1991","(1b) general elementary school","Male","","","",""
"Less important","1991","(1b) general elementary school","Female","","","",""
"Less important","1991","(1c) basic vocational qualification","Male","","","",""
"Less important","1991","(1c) basic vocational qualification","Female","","","",""
"Less important","1991","(2b) intermediate general qualification","Male","","","",""
"Less important","1991","(2b) intermediate general qualification","Female","","","",""
"Less important","1991","(2a) intermediate vocational","Male","","","",""
"Less important","1991","(2a) intermediate vocational","Female","","","",""
"Less important","1991","(2c_gen) general maturity certificate","Male","","","",""
"Less important","1991","(2c_gen) general maturity certificate","Female","","","",""
"Less important","1991","(2c_voc) vocational maturity certificate","Male","","","",""
"Less important","1991","(2c_voc) vocational maturity certificate","Female","","","",""
"Less important","1991","(3a) lower tertiary education","Male","","","",""
"Less important","1991","(3a) lower tertiary education","Female","","","",""
"Less important","1991","(3b) higher tertiary education","Male","","","",""
"Less important","1991","(3b) higher tertiary education","Female","","","",""
"Quite unimportant","1991","(0) in school","Male","","","",""
"Quite unimportant","1991","(0) in school","Female","","","",""
"Quite unimportant","1991","(1a) inadequately completed","Male","","","",""
"Quite unimportant","1991","(1a) inadequately completed","Female","","","",""
"Quite unimportant","1991","(1b) general elementary school","Male","","","",""
"Quite unimportant","1991","(1b) general elementary school","Female","","","",""
"Quite unimportant","1991","(1c) basic vocational qualification","Male","","","",""
"Quite unimportant","1991","(1c) basic vocational qualification","Female","","","",""
"Quite unimportant","1991","(2b) intermediate general qualification","Male","","","",""
"Quite unimportant","1991","(2b) intermediate general qualification","Female","","","",""
"Quite unimportant","1991","(2a) intermediate vocational","Male","","","",""
"Quite unimportant","1991","(2a) intermediate vocational","Female","","","",""
"Quite unimportant","1991","(2c_gen) general maturity certificate","Male","","","",""
"Quite unimportant","1991","(2c_gen) general maturity certificate","Female","","","",""
"Quite unimportant","1991","(2c_voc) vocational maturity certificate","Male","","","",""
"Quite unimportant","1991","(2c_voc) vocational maturity certificate","Female","","","",""
"Quite unimportant","1991","(3a) lower tertiary education","Male","","","",""
"Quite unimportant","1991","(3a) lower tertiary education","Female","","","",""
"Quite unimportant","1991","(3b) higher tertiary education","Male","","","",""
"Quite unimportant","1991","(3b) higher tertiary education","Female","","","",""
"Very important","1992","(0) in school","Male","16","","",""
"Very important","1992","(0) in school","Female","18","","",""
"Very important","1992","(1a) inadequately completed","Male","26","","",""
"Very important","1992","(1a) inadequately completed","Female","23","","",""
"Very important","1992","(1b) general elementary school","Male","101","0.253640456496913","0.208443790424029","0.298837122569797"
"Very important","1992","(1b) general elementary school","Female","106","0.0830879616013201","0.0665574518830797","0.0996184713195605"
"Very important","1992","(1c) basic vocational qualification","Male","597","0.273486870091532","0.253966071048892","0.293007669134173"
"Very important","1992","(1c) basic vocational qualification","Female","292","0.155594479344913","0.138110222476869","0.173078736212958"
"Very important","1992","(2b) intermediate general qualification","Male","82","0.418917238981531","0.34475091699046","0.493083560972601"
"Very important","1992","(2b) intermediate general qualification","Female","99","0.263580363630529","0.213389872890907","0.313770854370152"
"Very important","1992","(2a) intermediate vocational","Male","470","0.374871841645847","0.34694182931858","0.402801853973114"
"Very important","1992","(2a) intermediate vocational","Female","352","0.209232580372566","0.187339071660298","0.231126089084834"
"Very important","1992","(2c_gen) general maturity certificate","Male","51","0.29265410376238","0.222155368150937","0.363152839373824"
"Very important","1992","(2c_gen) general maturity certificate","Female","39","0.311695275922242","0.228474819082822","0.394915732761662"
"Very important","1992","(2c_voc) vocational maturity certificate","Male","66","0.303383301525556","0.242497109855496","0.364269493195616"
"Very important","1992","(2c_voc) vocational maturity certificate","Female","34","0.171427347307636","0.118118066112546","0.224736628502726"
"Very important","1992","(3a) lower tertiary education","Male","144","0.301919054430608","0.257041082999037","0.346797025862178"
"Very important","1992","(3a) lower tertiary education","Female","157","0.358137382150458","0.313439924120808","0.402834840180108"
"Very important","1992","(3b) higher tertiary education","Male","144","0.310120988446123","0.267759871961864","0.352482104930382"
"Very important","1992","(3b) higher tertiary education","Female","79","0.268743038837441","0.216538071905334","0.320948005769548"
"Important","1992","(0) in school","Male","26","","",""
"Important","1992","(0) in school","Female","27","","",""
"Important","1992","(1a) inadequately completed","Male","21","","",""
"Important","1992","(1a) inadequately completed","Female","24","","",""
"Important","1992","(1b) general elementary school","Male","164","0.466538280331967","0.414715779826158","0.518360780837777"
"Important","1992","(1b) general elementary school","Female","337","0.304563315739454","0.277000667056682","0.332125964422226"
"Important","1992","(1c) basic vocational qualification","Male","942","0.466329596547198","0.444482654064061","0.488176539030334"
"Important","1992","(1c) basic vocational qualification","Female","732","0.425834822459917","0.401983439499809","0.449686205420025"
"Important","1992","(2b) intermediate general qualification","Male","73","0.475726948747647","0.400654380304196","0.550799517191097"
"Important","1992","(2b) intermediate general qualification","Female","131","0.445494891814023","0.388874043027683","0.502115740600364"
"Important","1992","(2a) intermediate vocational","Male","554","0.475063617810575","0.44625155125014","0.503875684371011"
"Important","1992","(2a) intermediate vocational","Female","672","0.489581334845941","0.46267515574521","0.516487513946672"
"Important","1992","(2c_gen) general maturity certificate","Male","90","0.561169873260859","0.48427746004642","0.638062286475298"
"Important","1992","(2c_gen) general maturity certificate","Female","65","0.541812839248658","0.452292707211334","0.631332971285982"
"Important","1992","(2c_voc) vocational maturity certificate","Male","119","0.515646583122564","0.449457968716286","0.581835197528842"
"Important","1992","(2c_voc) vocational maturity certificate","Female","112","0.58680590867437","0.517155805032216","0.656456012316525"
"Important","1992","(3a) lower tertiary education","Male","194","0.517793945055666","0.468947846883544","0.566640043227788"
"Important","1992","(3a) lower tertiary education","Female","212","0.445225524960546","0.398893079921134","0.491557969999958"
"Important","1992","(3b) higher tertiary education","Male","252","0.540051966341443","0.494407565445998","0.585696367236889"
"Important","1992","(3b) higher tertiary education","Female","155","0.530367666940325","0.471594956288618","0.589140377592033"
"Less important","1992","(0) in school","Male","4","","",""
"Less important","1992","(0) in school","Female","5","","",""
"Less important","1992","(1a) inadequately completed","Male","8","","",""
"Less important","1992","(1a) inadequately completed","Female","8","","",""
"Less important","1992","(1b) general elementary school","Male","35","0.0977179805573563","0.0668732141856461","0.128562746929067"
"Less important","1992","(1b) general elementary school","Female","244","0.215619732984916","0.190989930037266","0.240249535932566"
"Less important","1992","(1c) basic vocational qualification","Male","203","0.112351025881661","0.098521198314438","0.126180853448883"
"Less important","1992","(1c) basic vocational qualification","Female","298","0.178160082767317","0.159702561692809","0.196617603841825"
"Less important","1992","(2b) intermediate general qualification","Male","9","","",""
"Less important","1992","(2b) intermediate general qualification","Female","37","0.160459629578875","0.118647150246467","0.202272108911282"
"Less important","1992","(2a) intermediate vocational","Male","79","0.0826512609558153","0.0667644340904551","0.0985380878211754"
"Less important","1992","(2a) intermediate vocational","Female","208","0.181538187192536","0.160790985125413","0.202285389259658"
"Less important","1992","(2c_gen) general maturity certificate","Male","17","","",""
"Less important","1992","(2c_gen) general maturity certificate","Female","8","","",""
"Less important","1992","(2c_voc) vocational maturity certificate","Male","22","","",""
"Less important","1992","(2c_voc) vocational maturity certificate","Female","37","0.177260056229995","0.123242589965346","0.231277522494644"
"Less important","1992","(3a) lower tertiary education","Male","27","","",""
"Less important","1992","(3a) lower tertiary education","Female","45","0.119710732744523","0.0894474382290539","0.149974027259992"
"Less important","1992","(3b) higher tertiary education","Male","43","0.0970754556329725","0.0699613177532645","0.12418959351268"
"Less important","1992","(3b) higher tertiary education","Female","22","","",""
"Quite unimportant","1992","(0) in school","Male","1","","",""
"Quite unimportant","1992","(0) in school","Female","3","","",""
"Quite unimportant","1992","(1a) inadequately completed","Male","7","","",""
"Quite unimportant","1992","(1a) inadequately completed","Female","13","","",""
"Quite unimportant","1992","(1b) general elementary school","Male","56","0.182103282613763","0.142013729799388","0.222192835428139"
"Quite unimportant","1992","(1b) general elementary school","Female","384","0.39672898967431","0.367429736411048","0.426028242937571"
"Quite unimportant","1992","(1c) basic vocational qualification","Male","261","0.147832507479609","0.132288783713327","0.163376231245892"
"Quite unimportant","1992","(1c) basic vocational qualification","Female","329","0.240410615427852","0.219797633720021","0.261023597135684"
"Quite unimportant","1992","(2b) intermediate general qualification","Male","6","","",""
"Quite unimportant","1992","(2b) intermediate general qualification","Female","29","","",""
"Quite unimportant","1992","(2a) intermediate vocational","Male","51","0.0674132795877625","0.0529468110138017","0.0818797481617233"
"Quite unimportant","1992","(2a) intermediate vocational","Female","94","0.119647897588957","0.102179339124866","0.137116456053049"
"Quite unimportant","1992","(2c_gen) general maturity certificate","Male","2","","",""
"Quite unimportant","1992","(2c_gen) general maturity certificate","Female","7","","",""
"Quite unimportant","1992","(2c_voc) vocational maturity certificate","Male","12","","",""
"Quite unimportant","1992","(2c_voc) vocational maturity certificate","Female","9","","",""
"Quite unimportant","1992","(3a) lower tertiary education","Male","37","0.1010604429889","0.0715964970452286","0.130524388932571"
"Quite unimportant","1992","(3a) lower tertiary education","Female","28","","",""
"Quite unimportant","1992","(3b) higher tertiary education","Male","19","","",""
"Quite unimportant","1992","(3b) higher tertiary education","Female","21","","",""
"Very important","1993","(0) in school","Male","","","",""
"Very important","1993","(0) in school","Female","","","",""
"Very important","1993","(1a) inadequately completed","Male","","","",""
"Very important","1993","(1a) inadequately completed","Female","","","",""
"Very important","1993","(1b) general elementary school","Male","","","",""
"Very important","1993","(1b) general elementary school","Female","","","",""
"Very important","1993","(1c) basic vocational qualification","Male","","","",""
"Very important","1993","(1c) basic vocational qualification","Female","","","",""
"Very important","1993","(2b) intermediate general qualification","Male","","","",""
"Very important","1993","(2b) intermediate general qualification","Female","","","",""
"Very important","1993","(2a) intermediate vocational","Male","","","",""
"Very important","1993","(2a) intermediate vocational","Female","","","",""
"Very important","1993","(2c_gen) general maturity certificate","Male","","","",""
"Very important","1993","(2c_gen) general maturity certificate","Female","","","",""
"Very important","1993","(2c_voc) vocational maturity certificate","Male","","","",""
"Very important","1993","(2c_voc) vocational maturity certificate","Female","","","",""
"Very important","1993","(3a) lower tertiary education","Male","","","",""
"Very important","1993","(3a) lower tertiary education","Female","","","",""
"Very important","1993","(3b) higher tertiary education","Male","","","",""
"Very important","1993","(3b) higher tertiary education","Female","","","",""
"Important","1993","(0) in school","Male","","","",""
"Important","1993","(0) in school","Female","","","",""
"Important","1993","(1a) inadequately completed","Male","","","",""
"Important","1993","(1a) inadequately completed","Female","","","",""
"Important","1993","(1b) general elementary school","Male","","","",""
"Important","1993","(1b) general elementary school","Female","","","",""
"Important","1993","(1c) basic vocational qualification","Male","","","",""
"Important","1993","(1c) basic vocational qualification","Female","","","",""
"Important","1993","(2b) intermediate general qualification","Male","","","",""
"Important","1993","(2b) intermediate general qualification","Female","","","",""
"Important","1993","(2a) intermediate vocational","Male","","","",""
"Important","1993","(2a) intermediate vocational","Female","","","",""
"Important","1993","(2c_gen) general maturity certificate","Male","","","",""
"Important","1993","(2c_gen) general maturity certificate","Female","","","",""
"Important","1993","(2c_voc) vocational maturity certificate","Male","","","",""
"Important","1993","(2c_voc) vocational maturity certificate","Female","","","",""
"Important","1993","(3a) lower tertiary education","Male","","","",""
"Important","1993","(3a) lower tertiary education","Female","","","",""
"Important","1993","(3b) higher tertiary education","Male","","","",""
"Important","1993","(3b) higher tertiary education","Female","","","",""
"Less important","1993","(0) in school","Male","","","",""
"Less important","1993","(0) in school","Female","","","",""
"Less important","1993","(1a) inadequately completed","Male","","","",""
"Less important","1993","(1a) inadequately completed","Female","","","",""
"Less important","1993","(1b) general elementary school","Male","","","",""
"Less important","1993","(1b) general elementary school","Female","","","",""
"Less important","1993","(1c) basic vocational qualification","Male","","","",""
"Less important","1993","(1c) basic vocational qualification","Female","","","",""
"Less important","1993","(2b) intermediate general qualification","Male","","","",""
"Less important","1993","(2b) intermediate general qualification","Female","","","",""
"Less important","1993","(2a) intermediate vocational","Male","","","",""
"Less important","1993","(2a) intermediate vocational","Female","","","",""
"Less important","1993","(2c_gen) general maturity certificate","Male","","","",""
"Less important","1993","(2c_gen) general maturity certificate","Female","","","",""
"Less important","1993","(2c_voc) vocational maturity certificate","Male","","","",""
"Less important","1993","(2c_voc) vocational maturity certificate","Female","","","",""
"Less important","1993","(3a) lower tertiary education","Male","","","",""
"Less important","1993","(3a) lower tertiary education","Female","","","",""
"Less important","1993","(3b) higher tertiary education","Male","","","",""
"Less important","1993","(3b) higher tertiary education","Female","","","",""
"Quite unimportant","1993","(0) in school","Male","","","",""
"Quite unimportant","1993","(0) in school","Female","","","",""
"Quite unimportant","1993","(1a) inadequately completed","Male","","","",""
"Quite unimportant","1993","(1a) inadequately completed","Female","","","",""
"Quite unimportant","1993","(1b) general elementary school","Male","","","",""
"Quite unimportant","1993","(1b) general elementary school","Female","","","",""
"Quite unimportant","1993","(1c) basic vocational qualification","Male","","","",""
"Quite unimportant","1993","(1c) basic vocational qualification","Female","","","",""
"Quite unimportant","1993","(2b) intermediate general qualification","Male","","","",""
"Quite unimportant","1993","(2b) intermediate general qualification","Female","","","",""
"Quite unimportant","1993","(2a) intermediate vocational","Male","","","",""
"Quite unimportant","1993","(2a) intermediate vocational","Female","","","",""
"Quite unimportant","1993","(2c_gen) general maturity certificate","Male","","","",""
"Quite unimportant","1993","(2c_gen) general maturity certificate","Female","","","",""
"Quite unimportant","1993","(2c_voc) vocational maturity certificate","Male","","","",""
"Quite unimportant","1993","(2c_voc) vocational maturity certificate","Female","","","",""
"Quite unimportant","1993","(3a) lower tertiary education","Male","","","",""
"Quite unimportant","1993","(3a) lower tertiary education","Female","","","",""
"Quite unimportant","1993","(3b) higher tertiary education","Male","","","",""
"Quite unimportant","1993","(3b) higher tertiary education","Female","","","",""
"Very important","1994","(0) in school","Male","","","",""
"Very important","1994","(0) in school","Female","","","",""
"Very important","1994","(1a) inadequately completed","Male","","","",""
"Very important","1994","(1a) inadequately completed","Female","","","",""
"Very important","1994","(1b) general elementary school","Male","","","",""
"Very important","1994","(1b) general elementary school","Female","","","",""
"Very important","1994","(1c) basic vocational qualification","Male","","","",""
"Very important","1994","(1c) basic vocational qualification","Female","","","",""
"Very important","1994","(2b) intermediate general qualification","Male","","","",""
"Very important","1994","(2b) intermediate general qualification","Female","","","",""
"Very important","1994","(2a) intermediate vocational","Male","","","",""
"Very important","1994","(2a) intermediate vocational","Female","","","",""
"Very important","1994","(2c_gen) general maturity certificate","Male","","","",""
"Very important","1994","(2c_gen) general maturity certificate","Female","","","",""
"Very important","1994","(2c_voc) vocational maturity certificate","Male","","","",""
"Very important","1994","(2c_voc) vocational maturity certificate","Female","","","",""
"Very important","1994","(3a) lower tertiary education","Male","","","",""
"Very important","1994","(3a) lower tertiary education","Female","","","",""
"Very important","1994","(3b) higher tertiary education","Male","","","",""
"Very important","1994","(3b) higher tertiary education","Female","","","",""
"Important","1994","(0) in school","Male","","","",""
"Important","1994","(0) in school","Female","","","",""
"Important","1994","(1a) inadequately completed","Male","","","",""
"Important","1994","(1a) inadequately completed","Female","","","",""
"Important","1994","(1b) general elementary school","Male","","","",""
"Important","1994","(1b) general elementary school","Female","","","",""
"Important","1994","(1c) basic vocational qualification","Male","","","",""
"Important","1994","(1c) basic vocational qualification","Female","","","",""
"Important","1994","(2b) intermediate general qualification","Male","","","",""
"Important","1994","(2b) intermediate general qualification","Female","","","",""
"Important","1994","(2a) intermediate vocational","Male","","","",""
"Important","1994","(2a) intermediate vocational","Female","","","",""
"Important","1994","(2c_gen) general maturity certificate","Male","","","",""
"Important","1994","(2c_gen) general maturity certificate","Female","","","",""
"Important","1994","(2c_voc) vocational maturity certificate","Male","","","",""
"Important","1994","(2c_voc) vocational maturity certificate","Female","","","",""
"Important","1994","(3a) lower tertiary education","Male","","","",""
"Important","1994","(3a) lower tertiary education","Female","","","",""
"Important","1994","(3b) higher tertiary education","Male","","","",""
"Important","1994","(3b) higher tertiary education","Female","","","",""
"Less important","1994","(0) in school","Male","","","",""
"Less important","1994","(0) in school","Female","","","",""
"Less important","1994","(1a) inadequately completed","Male","","","",""
"Less important","1994","(1a) inadequately completed","Female","","","",""
"Less important","1994","(1b) general elementary school","Male","","","",""
"Less important","1994","(1b) general elementary school","Female","","","",""
"Less important","1994","(1c) basic vocational qualification","Male","","","",""
"Less important","1994","(1c) basic vocational qualification","Female","","","",""
"Less important","1994","(2b) intermediate general qualification","Male","","","",""
"Less important","1994","(2b) intermediate general qualification","Female","","","",""
"Less important","1994","(2a) intermediate vocational","Male","","","",""
"Less important","1994","(2a) intermediate vocational","Female","","","",""
"Less important","1994","(2c_gen) general maturity certificate","Male","","","",""
"Less important","1994","(2c_gen) general maturity certificate","Female","","","",""
"Less important","1994","(2c_voc) vocational maturity certificate","Male","","","",""
"Less important","1994","(2c_voc) vocational maturity certificate","Female","","","",""
"Less important","1994","(3a) lower tertiary education","Male","","","",""
"Less important","1994","(3a) lower tertiary education","Female","","","",""
"Less important","1994","(3b) higher tertiary education","Male","","","",""
"Less important","1994","(3b) higher tertiary education","Female","","","",""
"Quite unimportant","1994","(0) in school","Male","","","",""
"Quite unimportant","1994","(0) in school","Female","","","",""
"Quite unimportant","1994","(1a) inadequately completed","Male","","","",""
"Quite unimportant","1994","(1a) inadequately completed","Female","","","",""
"Quite unimportant","1994","(1b) general elementary school","Male","","","",""
"Quite unimportant","1994","(1b) general elementary school","Female","","","",""
"Quite unimportant","1994","(1c) basic vocational qualification","Male","","","",""
"Quite unimportant","1994","(1c) basic vocational qualification","Female","","","",""
"Quite unimportant","1994","(2b) intermediate general qualification","Male","","","",""
"Quite unimportant","1994","(2b) intermediate general qualification","Female","","","",""
"Quite unimportant","1994","(2a) intermediate vocational","Male","","","",""
"Quite unimportant","1994","(2a) intermediate vocational","Female","","","",""
"Quite unimportant","1994","(2c_gen) general maturity certificate","Male","","","",""
"Quite unimportant","1994","(2c_gen) general maturity certificate","Female","","","",""
"Quite unimportant","1994","(2c_voc) vocational maturity certificate","Male","","","",""
"Quite unimportant","1994","(2c_voc) vocational maturity certificate","Female","","","",""
"Quite unimportant","1994","(3a) lower tertiary education","Male","","","",""
"Quite unimportant","1994","(3a) lower tertiary education","Female","","","",""
"Quite unimportant","1994","(3b) higher tertiary education","Male","","","",""
"Quite unimportant","1994","(3b) higher tertiary education","Female","","","",""
"Very important","1995","(0) in school","Male","45","0.37744423251408","0.284280485241219","0.470607979786941"
"Very important","1995","(0) in school","Female","53","0.436055750435141","0.34421653287608","0.527894967994203"
"Very important","1995","(1a) inadequately completed","Male","17","","",""
"Very important","1995","(1a) inadequately completed","Female","16","","",""
"Very important","1995","(1b) general elementary school","Male","109","0.278720070215386","0.23369839523219","0.323741745198583"
"Very important","1995","(1b) general elementary school","Female","102","0.0964423480564827","0.0778749820746033","0.115009714038362"
