"plh0107","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence"
"Less important","1997","Not Employed","higher vocational","","","",""
"Less important","1997","Not Employed","higher education","","","",""
"Less important","1997","Employed","in school","","","",""
"Less important","1997","Employed","inadequately","","","",""
"Less important","1997","Employed","general elemantary","","","",""
"Less important","1997","Employed","middle vocational","","","",""
"Less important","1997","Employed","vocational + Abi","","","",""
"Less important","1997","Employed","higher vocational","","","",""
"Less important","1997","Employed","higher education","","","",""
"Quite unimportant","1997","Not Employed","in school","","","",""
"Quite unimportant","1997","Not Employed","inadequately","","","",""
"Quite unimportant","1997","Not Employed","general elemantary","","","",""
"Quite unimportant","1997","Not Employed","middle vocational","","","",""
"Quite unimportant","1997","Not Employed","vocational + Abi","","","",""
"Quite unimportant","1997","Not Employed","higher vocational","","","",""
"Quite unimportant","1997","Not Employed","higher education","","","",""
"Quite unimportant","1997","Employed","in school","","","",""
"Quite unimportant","1997","Employed","inadequately","","","",""
"Quite unimportant","1997","Employed","general elemantary","","","",""
"Quite unimportant","1997","Employed","middle vocational","","","",""
"Quite unimportant","1997","Employed","vocational + Abi","","","",""
"Quite unimportant","1997","Employed","higher vocational","","","",""
"Quite unimportant","1997","Employed","higher education","","","",""
"Very important","1998","Not Employed","in school","","","",""
"Very important","1998","Not Employed","inadequately","","","",""
"Very important","1998","Not Employed","general elemantary","","","",""
"Very important","1998","Not Employed","middle vocational","","","",""
"Very important","1998","Not Employed","vocational + Abi","","","",""
"Very important","1998","Not Employed","higher vocational","","","",""
"Very important","1998","Not Employed","higher education","","","",""
"Very important","1998","Employed","in school","","","",""
"Very important","1998","Employed","inadequately","","","",""
"Very important","1998","Employed","general elemantary","","","",""
"Very important","1998","Employed","middle vocational","","","",""
"Very important","1998","Employed","vocational + Abi","","","",""
"Very important","1998","Employed","higher vocational","","","",""
"Very important","1998","Employed","higher education","","","",""
"Important","1998","Not Employed","in school","","","",""
"Important","1998","Not Employed","inadequately","","","",""
"Important","1998","Not Employed","general elemantary","","","",""
"Important","1998","Not Employed","middle vocational","","","",""
"Important","1998","Not Employed","vocational + Abi","","","",""
"Important","1998","Not Employed","higher vocational","","","",""
"Important","1998","Not Employed","higher education","","","",""
"Important","1998","Employed","in school","","","",""
"Important","1998","Employed","inadequately","","","",""
"Important","1998","Employed","general elemantary","","","",""
"Important","1998","Employed","middle vocational","","","",""
"Important","1998","Employed","vocational + Abi","","","",""
"Important","1998","Employed","higher vocational","","","",""
"Important","1998","Employed","higher education","","","",""
"Less important","1998","Not Employed","in school","","","",""
"Less important","1998","Not Employed","inadequately","","","",""
"Less important","1998","Not Employed","general elemantary","","","",""
"Less important","1998","Not Employed","middle vocational","","","",""
"Less important","1998","Not Employed","vocational + Abi","","","",""
"Less important","1998","Not Employed","higher vocational","","","",""
"Less important","1998","Not Employed","higher education","","","",""
"Less important","1998","Employed","in school","","","",""
"Less important","1998","Employed","inadequately","","","",""
"Less important","1998","Employed","general elemantary","","","",""
